"Status","Year","Disability","Function_of_post","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Declared disabled","Grants Management","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Grants Management","Gloucestershire, Wiltshire and Bath/Bristol area","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Grants Management","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Grants Management","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Grants Management","Herefordshire, Worcestershire and Warwickshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Grants Management","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Grants Management","Herefordshire, Worcestershire and Warwickshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Grants Management","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Grants Management","Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Grants Management","North Yorkshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Grants Management","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Grants Management","North Yorkshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Grants Management","North Yorkshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Grants Management","Northumberland, and Tyne and Wear","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Grants Management","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Grants Management","Northumberland, and Tyne and Wear","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Grants Management","Northumberland, and Tyne and Wear","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Grants Management","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Grants Management","West Yorkshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Grants Management","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Bedfordshire and Hertfordshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Bedfordshire and Hertfordshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Bedfordshire and Hertfordshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Bedfordshire and Hertfordshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Cheshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Cheshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Cheshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Cheshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Cheshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Cornwall and Isles of Scilly","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Cornwall and Isles of Scilly","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Cornwall and Isles of Scilly","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Cumbria","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Cumbria","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Derbyshire and Nottinghamshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Derbyshire and Nottinghamshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Derbyshire and Nottinghamshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Derbyshire and Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Derbyshire and Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Derbyshire and Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Derbyshire and Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Devon","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Devon","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Devon","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Devon","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Devon","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Devon","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Dorset and Somerset","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Dorset and Somerset","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Dorset and Somerset","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Dorset and Somerset","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","East Anglia","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","East Anglia","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","East Anglia","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","East Anglia","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","East Anglia","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","East Wales","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","East Wales","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","East Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","East Wales","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","East Wales","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","East Wales","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","East Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","East Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","East Yorkshire and Northern Lincolnshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","East Yorkshire and Northern Lincolnshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","East Yorkshire and Northern Lincolnshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","East Yorkshire and Northern Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","East Yorkshire and Northern Lincolnshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Eastern Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Eastern Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Essex","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Essex","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Greater Manchester","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Greater Manchester","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Greater Manchester","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Greater Manchester","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Greater Manchester","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Greater Manchester","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Hampshire and Isle of Wight","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Hampshire and Isle of Wight","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Hampshire and Isle of Wight","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Hampshire and Isle of Wight","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Hampshire and Isle of Wight","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Hampshire and Isle of Wight","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Hampshire and Isle of Wight","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Herefordshire, Worcestershire and Warwickshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Herefordshire, Worcestershire and Warwickshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Herefordshire, Worcestershire and Warwickshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Herefordshire, Worcestershire and Warwickshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Herefordshire, Worcestershire and Warwickshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Highlands and Islands","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Highlands and Islands","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Highlands and Islands","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Inner London - East","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Inner London - East","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Inner London - East","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Inner London - East","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Inner London - East","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Inner London - East","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Inner London - West","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Inner London - West","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Inner London - West","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Inner London - West","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Inner London - West","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Inner London - West","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Inner London - West","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Inner London - West","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Kent","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Kent","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Kent","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Kent","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Lancashire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Lancashire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Lancashire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Lancashire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Lancashire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Lancashire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Leicestershire, Rutland and Northamptonshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Leicestershire, Rutland and Northamptonshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Lincolnshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Lincolnshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Merseyside","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Merseyside","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Merseyside","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Merseyside","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Merseyside","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Merseyside","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Merseyside","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","North Yorkshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","North Yorkshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","North Yorkshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","North Yorkshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","North Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","North Yorkshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Northumberland, and Tyne and Wear","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Northumberland, and Tyne and Wear","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Northumberland, and Tyne and Wear","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Northumberland, and Tyne and Wear","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Northumberland, and Tyne and Wear","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Outer London - East and North East","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Outer London - East and North East","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Outer London - South","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Outer London - South","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Outer London - South","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Outer London - South","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Outer London - South","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Outer London - South","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Outer London - West and North West","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Outer London - West and North West","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Outer London - West and North West","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Outer London - West and North West","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Outer London - West and North West","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Outer London - West and North West","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Shropshire and Staffordshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Shropshire and Staffordshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Shropshire and Staffordshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Shropshire and Staffordshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Shropshire and Staffordshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","South Yorkshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","South Yorkshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","South Yorkshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","South Yorkshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Southern Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Surrey, East and West Sussex","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Surrey, East and West Sussex","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Tees Valley and Durham","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Tees Valley and Durham","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Tees Valley and Durham","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Tees Valley and Durham","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","West Central Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","West Central Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","West Central Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","West Central Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","West Central Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","West Midlands","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","West Midlands","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","West Midlands","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","West Midlands","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","West Midlands","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","West Wales and The Valleys","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","West Wales and The Valleys","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","West Wales and The Valleys","G6","[c]","[c]","[c]","[c]"
