"Status","Year","Disability","Ethnicity","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","East Anglia","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Eastern Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Greater Manchester","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Inner London - East","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Inner London - West","50","[c]","44510","40940"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Northumberland, and Tyne and Wear","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Outer London - South","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","West Central Scotland","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","West Midlands","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","West Wales and The Valleys","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","West Yorkshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Eastern Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Greater Manchester","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Inner London - East","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Inner London - West","30","[c]","47990","41860"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Lancashire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Northumberland, and Tyne and Wear","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Surrey, East and West Sussex","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","West Central Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","West Midlands","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","West Wales and The Valleys","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","West Yorkshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Bedfordshire and Hertfordshire","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Berkshire, Buckinghamshire and Oxfordshire","60","[c]","34160","28670"
"Leaver Dept.","2023","Declared non-disabled","White","Cheshire","60","[c]","31250","27520"
"Leaver Dept.","2023","Declared non-disabled","White","Cornwall and Isles of Scilly","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Cumbria","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Derbyshire and Nottinghamshire","100","[c]","32930","28120"
"Leaver Dept.","2023","Declared non-disabled","White","Devon","90","[c]","30140","27740"
"Leaver Dept.","2023","Declared non-disabled","White","Dorset and Somerset","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","East Anglia","90","[c]","32900","28120"
"Leaver Dept.","2023","Declared non-disabled","White","East Wales","290","[c]","37020","31560"
"Leaver Dept.","2023","Declared non-disabled","White","East Yorkshire and Northern Lincolnshire","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Eastern Scotland","250","[c]","31310","27570"
"Leaver Dept.","2023","Declared non-disabled","White","Essex","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Gloucestershire, Wiltshire and Bath/Bristol area","295","[c]","39900","37350"
"Leaver Dept.","2023","Declared non-disabled","White","Greater Manchester","345","[c]","33960","28120"
"Leaver Dept.","2023","Declared non-disabled","White","Hampshire and Isle of Wight","115","[c]","35050","33000"
"Leaver Dept.","2023","Declared non-disabled","White","Herefordshire, Worcestershire and Warwickshire","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Highlands and Islands","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Inner London - East","230","[c]","46870","40600"
"Leaver Dept.","2023","Declared non-disabled","White","Inner London - West","1905","[c]","48330","43210"
"Leaver Dept.","2023","Declared non-disabled","White","Kent","85","[c]","28520","29290"
"Leaver Dept.","2023","Declared non-disabled","White","Lancashire","105","[c]","32240","28120"
"Leaver Dept.","2023","Declared non-disabled","White","Leicestershire, Rutland and Northamptonshire","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Lincolnshire","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Merseyside","285","[c]","29200","28120"
"Leaver Dept.","2023","Declared non-disabled","White","North Eastern Scotland","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","North Yorkshire","85","[c]","36210","33020"
"Leaver Dept.","2023","Declared non-disabled","White","Northern Ireland","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Northumberland, and Tyne and Wear","355","[c]","31320","28120"
"Leaver Dept.","2023","Declared non-disabled","White","Outer London - East and North East","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Outer London - South","75","[c]","50670","43580"
"Leaver Dept.","2023","Declared non-disabled","White","Outer London - West and North West","45","[c]","34720","32520"
"Leaver Dept.","2023","Declared non-disabled","White","Overseas","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Shropshire and Staffordshire","110","[c]","27620","27570"
"Leaver Dept.","2023","Declared non-disabled","White","South Yorkshire","130","[c]","35140","30330"
"Leaver Dept.","2023","Declared non-disabled","White","Southern Scotland","60","[c]","27960","27570"
"Leaver Dept.","2023","Declared non-disabled","White","Surrey, East and West Sussex","80","[c]","32660","28120"
"Leaver Dept.","2023","Declared non-disabled","White","Tees Valley and Durham","125","[c]","32540","28120"
"Leaver Dept.","2023","Declared non-disabled","White","Unknown","30","[c]","34240","30570"
"Leaver Dept.","2023","Declared non-disabled","White","West Central Scotland","320","[c]","28970","27570"
"Leaver Dept.","2023","Declared non-disabled","White","West Midlands","195","[c]","36860","31350"
"Leaver Dept.","2023","Declared non-disabled","White","West Wales and The Valleys","230","[c]","31290","28120"
"Leaver Dept.","2023","Declared non-disabled","White","West Yorkshire","210","[c]","35530","31270"
"Leaver Dept.","2023","Undeclared","Asian","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Greater Manchester","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Inner London - East","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Inner London - West","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Inner London - West","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Inner London - West","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","Highlands and Islands","[c]","[c]","[c]","[c]"
