"Status","Year","Function_of_post","Organisation","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Analysis","Centre for Environment, Fisheries and Aquaculture Science","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Companies House","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Competition and Markets Authority","London","15","[c]","50620","55130"
"Leaver CS","2023","Analysis","Competition and Markets Authority","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Competition and Markets Authority","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Defence Science and Technology Laboratory","South East (England)","80","[c]","37140","39890"
"Leaver CS","2023","Analysis","Defence Science and Technology Laboratory","South West (England)","110","[c]","35150","30650"
"Leaver CS","2023","Analysis","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","20","[c]","37120","33160"
"Leaver CS","2023","Analysis","Department for Digital, Culture, Media and Sport (excl. agencies)","London","15","[c]","46320","53030"
"Leaver CS","2023","Analysis","Department for Education (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department for Education (excl. agencies)","London","15","[c]","34160","34540"
"Leaver CS","2023","Analysis","Department for Education (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department for Education (excl. agencies)","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department for Education (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department for Education (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department for Education (excl. agencies)","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department for International Trade","London","25","[c]","37300","31800"
"Leaver CS","2023","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","London","25","[c]","37360","31030"
"Leaver CS","2023","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department for Work and Pensions (excl. agencies)","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department for Work and Pensions (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department of Health and Social Care (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Driver and Vehicle Standards Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Driver and Vehicle Standards Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Estyn","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Food Standards Agency","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Food Standards Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Food Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Government Actuary's Department","London","25","[c]","60840","41850"
"Leaver CS","2023","Analysis","Government Actuary's Department","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HM Courts and Tribunals Service","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HM Courts and Tribunals Service","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HM Land Registry","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HM Land Registry","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HM Prison and Probation Service","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HM Revenue and Customs (excl. agencies)","London","20","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HM Revenue and Customs (excl. agencies)","North West (England)","15","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HM Revenue and Customs (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HM Treasury (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HM Treasury (excl. agencies)","London","45","[c]","34570","23210"
"Leaver CS","2023","Analysis","HM Treasury (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Health and Safety Executive","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Health and Safety Executive","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Home Office","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Home Office","London","45","[c]","34110","29820"
"Leaver CS","2023","Analysis","Home Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Home Office","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Home Office","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Home Office","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Intellectual Property Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Intellectual Property Office","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Ministry of Defence (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Ministry of Defence (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Ministry of Defence (excl. agencies)","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Ministry of Defence (excl. agencies)","South East (England)","15","[c]","26140","21380"
"Leaver CS","2023","Analysis","Ministry of Defence (excl. agencies)","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Ministry of Justice (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Ministry of Justice (excl. agencies)","London","30","[c]","44210","43650"
"Leaver CS","2023","Analysis","Ministry of Justice (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Ministry of Justice (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","National Savings and Investments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","National Savings and Investments","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Office for Budget Responsibility","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Office for Standards in Education, Children's Services and Skills","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Office for Standards in Education, Children's Services and Skills","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Office for Standards in Education, Children's Services and Skills","South West (England)","10","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Office of Gas and Electricity Markets","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Office of Gas and Electricity Markets","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Office of Rail and Road","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Planning Inspectorate","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Registers of Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Rural Payments Agency","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Rural Payments Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Rural Payments Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","UK Statistics Authority","London","15","[c]","38560","34560"
"Leaver CS","2023","Analysis","UK Statistics Authority","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","UK Statistics Authority","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","UK Statistics Authority","South East (England)","30","[c]","32860","31560"
"Leaver CS","2023","Analysis","UK Statistics Authority","Wales","90","[c]","29670","21980"
"Leaver CS","2023","Analysis","Valuation Office Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Valuation Office Agency","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Valuation Office Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Water Services Regulation Authority","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Wilton Park","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Advisory, Conciliation and Arbitration Service","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Animal and Plant Health Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Animal and Plant Health Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Building Digital UK","London","15","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Cabinet Office (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Cabinet Office (excl. agencies)","London","25","[c]","71550","61180"
"Leaver CS","2023","Commercial","Cabinet Office (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Cabinet Office (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Cabinet Office (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Central Civil Service Fast Stream","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Central Civil Service Fast Stream","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Centre for Environment, Fisheries and Aquaculture Science","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Crown Commercial Service","East of England","10","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Crown Commercial Service","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Crown Commercial Service","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Crown Commercial Service","Wales","10","[c]","33970","32250"
"Leaver CS","2023","Commercial","Crown Commercial Service","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Crown Prosecution Service","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Crown Prosecution Service","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Crown Prosecution Service","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Defence Electronics and Components Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Defence Equipment and Support","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Defence Equipment and Support","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Defence Equipment and Support","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Defence Equipment and Support","South West (England)","70","[c]","43990","40380"
"Leaver CS","2023","Commercial","Defence Science and Technology Laboratory","South East (England)","10","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Defence Science and Technology Laboratory","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Department for Business, Energy and Industrial Strategy (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Department for Business, Energy and Industrial Strategy (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Department for Digital, Culture, Media and Sport (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Department for Education (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Department for Education (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Department for Education (excl. agencies)","North East (England)","10","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Department for Education (excl. agencies)","North West (England)","10","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Department for Education (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Department for Education (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Department for Education (excl. agencies)","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Department for International Trade","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Department for Levelling Up, Housing and Communities (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Driver and Vehicle Licensing Agency","Wales","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Driver and Vehicle Standards Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Driver and Vehicle Standards Agency","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Education and Skills Funding Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Education and Skills Funding Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","FCDO Services","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","FCDO Services","South East (England)","10","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Government Commercial Organisation","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Government Commercial Organisation","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Government Commercial Organisation","London","90","[c]","77380","69430"
"Leaver CS","2023","Commercial","Government Commercial Organisation","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Government Commercial Organisation","North West (England)","10","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Government Commercial Organisation","Scotland","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Government Commercial Organisation","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Government Commercial Organisation","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Government Commercial Organisation","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Government Commercial Organisation","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Government Commercial Organisation","Yorkshire and The Humber","15","[c]","70440","68980"
"Leaver CS","2023","Commercial","HM Land Registry","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","HM Land Registry","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","HM Land Registry","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","HM Revenue and Customs (excl. agencies)","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","HM Revenue and Customs (excl. agencies)","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Health and Safety Executive","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Health and Safety Executive","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Home Office","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Home Office","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Home Office","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Home Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Institute for Apprenticeships and Technical Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Intellectual Property Office","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Legal Aid Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Maritime and Coastguard Agency","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Medicines and Healthcare Products Regulatory Agency","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Medicines and Healthcare Products Regulatory Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Met Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Met Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Met Office","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Ministry of Defence (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Ministry of Defence (excl. agencies)","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Ministry of Defence (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Ministry of Defence (excl. agencies)","Scotland","10","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Ministry of Defence (excl. agencies)","South East (England)","10","[c]","31800","29080"
"Leaver CS","2023","Commercial","Ministry of Defence (excl. agencies)","South West (England)","25","[c]","40020","41940"
"Leaver CS","2023","Commercial","Ministry of Defence (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Ministry of Justice (excl. agencies)","London","10","[c]","38600","38580"
"Leaver CS","2023","Commercial","Ministry of Justice (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Ministry of Justice (excl. agencies)","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","National Savings and Investments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Queen Elizabeth II Centre","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Registers of Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Scottish Courts and Tribunals Service","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Scottish Prison Service","Scotland","10","[c]","26650","24710"
"Leaver CS","2023","Commercial","Serious Fraud Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Submarine Delivery Agency","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Submarine Delivery Agency","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Submarine Delivery Agency","South West (England)","10","[c]","44980","39880"
"Leaver CS","2023","Commercial","The Insolvency Service","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","The Insolvency Service","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","The Insolvency Service","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","The National Archives","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","UK Export Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","UK Export Finance","London","30","[c]","52590","44000"
"Leaver CS","2023","Commercial","UK Health Security Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","UK Health Security Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","UK Hydrographic Office","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","UK Space Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","UK Statistics Authority","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","UK Statistics Authority","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Valuation Office Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Wilton Park","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Advisory, Conciliation and Arbitration Service","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Attorney General's Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Building Digital UK","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Cabinet Office (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Cabinet Office (excl. agencies)","London","55","[c]","45770","41870"
"Leaver CS","2023","Communications","Cabinet Office (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Cabinet Office (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Cabinet Office (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Central Civil Service Fast Stream","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Charity Commission","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Companies House","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Companies House","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Competition and Markets Authority","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Crown Commercial Service","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Crown Commercial Service","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Crown Prosecution Service","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Crown Prosecution Service","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Crown Prosecution Service","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Crown Prosecution Service","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","15","[c]","46730","40050"
"Leaver CS","2023","Communications","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Department for Business, Energy and Industrial Strategy (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Department for Digital, Culture, Media and Sport (excl. agencies)","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Department for Education (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Department for Education (excl. agencies)","London","20","[c]","40160","37870"
"Leaver CS","2023","Communications","Department for Education (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Department for Education (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Department for Education (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","London","20","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Department for International Trade","London","10","[c]","42550","41550"
"Leaver CS","2023","Communications","Department for International Trade","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Department for Levelling Up, Housing and Communities (excl. agencies)","London","20","[c]","42700","36950"
"Leaver CS","2023","Communications","Department for Levelling Up, Housing and Communities (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Department for Levelling Up, Housing and Communities (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Department for Transport (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Department for Work and Pensions (excl. agencies)","London","10","[c]","42510","43120"
"Leaver CS","2023","Communications","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Driver and Vehicle Licensing Agency","Wales","5","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Driver and Vehicle Standards Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Driver and Vehicle Standards Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","FCDO Services","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Food Standards Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Food Standards Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Food Standards Agency","South East (England)","[c]","[c]","[c]","[c]"
