"Status","Year","Parent_department","Region_ITL2","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Cabinet Office","Eastern Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Greater Manchester","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Greater Manchester","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Greater Manchester","G6/G7","G7","15","[c]","59010","56140"
"Leaver CS","2023","Cabinet Office","Greater Manchester","SEO/HEO","HEO","10","[c]","32400","32960"
"Leaver CS","2023","Cabinet Office","Greater Manchester","SEO/HEO","SEO","10","[c]","38670","38460"
"Leaver CS","2023","Cabinet Office","Hampshire and Isle of Wight","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Hampshire and Isle of Wight","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Hampshire and Isle of Wight","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Hampshire and Isle of Wight","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Hampshire and Isle of Wight","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Inner London - East","AA/AO","AO","15","[c]","19310","18300"
"Leaver CS","2023","Cabinet Office","Inner London - East","EO","EO","15","[c]","28540","28370"
"Leaver CS","2023","Cabinet Office","Inner London - East","G6/G7","G6","35","[c]","68060","66610"
"Leaver CS","2023","Cabinet Office","Inner London - East","G6/G7","G7","95","[c]","57230","56430"
"Leaver CS","2023","Cabinet Office","Inner London - East","SCS level","SCS level","15","[c]","102810","85000"
"Leaver CS","2023","Cabinet Office","Inner London - East","SEO/HEO","HEO","25","[c]","34490","34550"
"Leaver CS","2023","Cabinet Office","Inner London - East","SEO/HEO","SEO","15","[c]","42590","41870"
"Leaver CS","2023","Cabinet Office","Inner London - West","AA/AO","AO","25","[c]","19850","18300"
"Leaver CS","2023","Cabinet Office","Inner London - West","EO","EO","45","[c]","28020","28370"
"Leaver CS","2023","Cabinet Office","Inner London - West","G6/G7","G6","50","[c]","71730","68470"
"Leaver CS","2023","Cabinet Office","Inner London - West","G6/G7","G7","120","[c]","59570","56430"
"Leaver CS","2023","Cabinet Office","Inner London - West","SCS level","SCS level","50","[c]","113060","103090"
"Leaver CS","2023","Cabinet Office","Inner London - West","SEO/HEO","HEO","140","[c]","32960","33250"
"Leaver CS","2023","Cabinet Office","Inner London - West","SEO/HEO","SEO","55","[c]","41930","41870"
"Leaver CS","2023","Cabinet Office","Lancashire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Merseyside","AA/AO","AO","10","[c]","21430","21830"
"Leaver CS","2023","Cabinet Office","Merseyside","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Merseyside","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Merseyside","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Merseyside","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","North Yorkshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","North Yorkshire","AA/AO","AO","10","[c]","20940","21170"
"Leaver CS","2023","Cabinet Office","North Yorkshire","EO","EO","10","[c]","25580","24910"
"Leaver CS","2023","Cabinet Office","North Yorkshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","North Yorkshire","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","North Yorkshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","North Yorkshire","SEO/HEO","HEO","15","[c]","33930","34320"
"Leaver CS","2023","Cabinet Office","North Yorkshire","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Northern Ireland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Northumberland, and Tyne and Wear","AA/AO","AO","20","[c]","21210","21050"
"Leaver CS","2023","Cabinet Office","Northumberland, and Tyne and Wear","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Northumberland, and Tyne and Wear","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Northumberland, and Tyne and Wear","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Northumberland, and Tyne and Wear","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Northumberland, and Tyne and Wear","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Shropshire and Staffordshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","South Yorkshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","South Yorkshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Tees Valley and Durham","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Unknown","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Unknown","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Unknown","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Unknown","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Unknown","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Unknown","SEO/HEO","HEO","20","[c]","30250","29250"
"Leaver CS","2023","Cabinet Office","West Central Scotland","AA/AO","AO","10","[c]","21290","21720"
"Leaver CS","2023","Cabinet Office","West Central Scotland","EO","EO","10","[c]","24350","24610"
"Leaver CS","2023","Cabinet Office","West Central Scotland","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","West Central Scotland","G6/G7","G7","10","[c]","51530","51290"
"Leaver CS","2023","Cabinet Office","West Central Scotland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","West Central Scotland","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","West Central Scotland","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","West Midlands","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","West Midlands","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","West Midlands","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","West Midlands","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","West Midlands","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","West Midlands","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","West Yorkshire","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","West Yorkshire","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","West Yorkshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","West Yorkshire","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","West Yorkshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Eastern Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Eastern Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Inner London - West","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Inner London - West","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Inner London - West","G6/G7","G6","10","[c]","89570","82800"
"Leaver CS","2023","Chancellor's other departments","Inner London - West","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Inner London - West","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Inner London - West","SEO/HEO","HEO","20","[c]","37410","37690"
"Leaver CS","2023","Chancellor's other departments","Inner London - West","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Tees Valley and Durham","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","West Central Scotland","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","West Central Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Dorset and Somerset","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Dorset and Somerset","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Inner London - West","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Inner London - West","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Inner London - West","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Merseyside","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Merseyside","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Merseyside","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Merseyside","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Merseyside","SEO/HEO","HEO","15","[c]","29510","30170"
"Leaver CS","2023","Charity Commission","Merseyside","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","East Wales","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Eastern Scotland","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Eastern Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Greater Manchester","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Inner London - East","AA/AO","AO","10","[c]","23300","23200"
"Leaver CS","2023","Competition and Markets Authority","Inner London - East","EO","EO","10","[c]","28010","27550"
"Leaver CS","2023","Competition and Markets Authority","Inner London - East","G6/G7","G6","25","[c]","75450","74960"
"Leaver CS","2023","Competition and Markets Authority","Inner London - East","G6/G7","G7","25","[c]","56670","55860"
"Leaver CS","2023","Competition and Markets Authority","Inner London - East","SCS level","SCS level","10","[c]","119760","102080"
"Leaver CS","2023","Competition and Markets Authority","Inner London - East","SEO/HEO","HEO","20","[c]","35550","34620"
"Leaver CS","2023","Competition and Markets Authority","Inner London - East","SEO/HEO","SEO","15","[c]","44020","43560"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Bedfordshire and Hertfordshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Bedfordshire and Hertfordshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Cheshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Devon","AA/AO","AA","20","[c]","18840","19080"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Devon","AA/AO","AO","10","[c]","20970","20780"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Devon","EO","EO","15","[c]","25750","26640"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Devon","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Devon","G6/G7","G7","25","[c]","47580","47960"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Devon","SEO/HEO","HEO","35","[c]","33710","33430"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Devon","SEO/HEO","SEO","35","[c]","41500","40420"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Dorset and Somerset","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Dorset and Somerset","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","East Anglia","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","East Anglia","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","East Anglia","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","East Anglia","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","East Anglia","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","East Anglia","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","East Wales","AA/AO","AO","45","[c]","22090","21810"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","East Wales","EO","EO","60","[c]","27090","25610"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","East Wales","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","East Wales","G6/G7","G7","15","[c]","58790","58940"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","East Wales","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","East Wales","SEO/HEO","HEO","25","[c]","34870","35080"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","East Wales","SEO/HEO","SEO","30","[c]","44560","43540"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Eastern Scotland","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Eastern Scotland","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Eastern Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Eastern Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Eastern Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Essex","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Greater Manchester","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Greater Manchester","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Greater Manchester","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Greater Manchester","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Greater Manchester","SEO/HEO","HEO","10","[c]","32380","30360"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Greater Manchester","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Hampshire and Isle of Wight","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Hampshire and Isle of Wight","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Hampshire and Isle of Wight","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Hampshire and Isle of Wight","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Hampshire and Isle of Wight","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Hampshire and Isle of Wight","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Highlands and Islands","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Inner London - East","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Inner London - East","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Inner London - East","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Inner London - East","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Inner London - East","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Inner London - East","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Inner London - West","AA/AO","AO","20","[c]","24890","24900"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Inner London - West","EO","EO","30","[c]","28470","27690"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Inner London - West","G6/G7","G6","65","[c]","66930","65180"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Inner London - West","G6/G7","G7","160","[c]","54220","53600"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Inner London - West","SCS level","SCS level","40","[c]","84040","75810"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Inner London - West","SEO/HEO","HEO","105","[c]","33790","33570"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Inner London - West","SEO/HEO","SEO","120","[c]","40690","40050"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Kent","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Kent","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Lancashire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Lancashire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Lincolnshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Lincolnshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Merseyside","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Merseyside","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","North Eastern Scotland","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","North Eastern Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","North Eastern Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Northern Ireland","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Northern Ireland","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Northern Ireland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Northumberland, and Tyne and Wear","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Northumberland, and Tyne and Wear","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Northumberland, and Tyne and Wear","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Northumberland, and Tyne and Wear","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Northumberland, and Tyne and Wear","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Outer London - South","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Outer London - South","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Outer London - West and North West","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Outer London - West and North West","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Outer London - West and North West","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Outer London - West and North West","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Outer London - West and North West","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Overseas","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Shropshire and Staffordshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","South Yorkshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Surrey, East and West Sussex","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Surrey, East and West Sussex","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Tees Valley and Durham","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Tees Valley and Durham","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","West Central Scotland","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","West Central Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","West Central Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","West Midlands","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","West Midlands","AA/AO","AO","10","[c]","22010","22180"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","West Midlands","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","West Midlands","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","West Midlands","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","West Midlands","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","West Midlands","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","West Wales and The Valleys","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","West Yorkshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","West Yorkshire","AA/AO","AO","5","[c]","[c]","[c]"
