"Status","Year","Ethnicity","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Undeclared","Southern Scotland","Female","55","45","32480","28120"
"In post","2023","Undeclared","Southern Scotland","Male","80","75","32580","31940"
"In post","2023","Undeclared","Surrey, East and West Sussex","Female","180","155","33580","28120"
"In post","2023","Undeclared","Surrey, East and West Sussex","Male","240","220","35130","33240"
"In post","2023","Undeclared","Tees Valley and Durham","Female","120","105","30380","28120"
"In post","2023","Undeclared","Tees Valley and Durham","Male","140","135","33050","28120"
"In post","2023","Undeclared","Unknown","Female","15","15","[c]","[c]"
"In post","2023","Undeclared","Unknown","Male","30","30","33750","33220"
"In post","2023","Undeclared","West Central Scotland","Female","265","225","31920","28120"
"In post","2023","Undeclared","West Central Scotland","Male","420","395","34810","34170"
"In post","2023","Undeclared","West Midlands","Female","410","360","30760","28120"
"In post","2023","Undeclared","West Midlands","Male","410","390","33710","28130"
"In post","2023","Undeclared","West Wales and The Valleys","Female","265","235","28820","27260"
"In post","2023","Undeclared","West Wales and The Valleys","Male","355","340","33860","28120"
"In post","2023","Undeclared","West Yorkshire","Female","290","255","31820","28120"
"In post","2023","Undeclared","West Yorkshire","Male","360","340","35250","31270"
"In post","2023","Unknown","Bedfordshire and Hertfordshire","Female","285","260","32290","29170"
"In post","2023","Unknown","Bedfordshire and Hertfordshire","Male","220","210","32910","30880"
"In post","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Female","510","470","32180","29080"
"In post","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Male","585","570","34240","31490"
"In post","2023","Unknown","Cheshire","Female","255","235","31170","28880"
"In post","2023","Unknown","Cheshire","Male","200","195","33130","29890"
"In post","2023","Unknown","Cornwall and Isles of Scilly","Female","80","70","26670","22520"
"In post","2023","Unknown","Cornwall and Isles of Scilly","Male","75","75","30290","26840"
"In post","2023","Unknown","Cumbria","Female","175","150","26880","22870"
"In post","2023","Unknown","Cumbria","Male","180","175","30290","25920"
"In post","2023","Unknown","Derbyshire and Nottinghamshire","Female","1100","1015","29480","27890"
"In post","2023","Unknown","Derbyshire and Nottinghamshire","Male","1035","1005","31650","28130"
"In post","2023","Unknown","Devon","Female","550","495","27840","25320"
"In post","2023","Unknown","Devon","Male","655","635","32710","28880"
"In post","2023","Unknown","Dorset and Somerset","Female","280","255","29750","27610"
"In post","2023","Unknown","Dorset and Somerset","Male","375","365","33230","29270"
"In post","2023","Unknown","East Anglia","Female","615","560","29300","26840"
"In post","2023","Unknown","East Anglia","Male","675","645","31060","28130"
"In post","2023","Unknown","East Wales","Female","1435","1325","30480","27890"
"In post","2023","Unknown","East Wales","Male","1520","1480","33750","29730"
"In post","2023","Unknown","East Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Yorkshire and Northern Lincolnshire","Female","245","230","28290","27740"
"In post","2023","Unknown","East Yorkshire and Northern Lincolnshire","Male","235","225","28500","27470"
"In post","2023","Unknown","Eastern Scotland","Female","2880","2700","34470","29450"
"In post","2023","Unknown","Eastern Scotland","Male","2650","2560","35640","31970"
"In post","2023","Unknown","Essex","Female","295","265","29090","26350"
"In post","2023","Unknown","Essex","Male","255","250","28830","25920"
"In post","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Female","1285","1195","34070","29730"
"In post","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Male","1600","1570","36980","33070"
"In post","2023","Unknown","Greater Manchester","Female","1600","1515","30930","28120"
"In post","2023","Unknown","Greater Manchester","Male","1750","1705","33040","28150"
"In post","2023","Unknown","Hampshire and Isle of Wight","Female","800","705","30460","25880"
"In post","2023","Unknown","Hampshire and Isle of Wight","Male","970","925","32790","28360"
"In post","2023","Unknown","Herefordshire, Worcestershire and Warwickshire","Female","225","210","29370","27450"
"In post","2023","Unknown","Herefordshire, Worcestershire and Warwickshire","Male","210","200","29550","28880"
"In post","2023","Unknown","Highlands and Islands","Female","135","125","29810","27080"
"In post","2023","Unknown","Highlands and Islands","Male","145","135","31660","28800"
"In post","2023","Unknown","Inner London - East","Female","1320","1240","39380","34820"
"In post","2023","Unknown","Inner London - East","Male","1275","1250","42960","39450"
"In post","2023","Unknown","Inner London - West","Female","5080","4945","47440","43210"
"In post","2023","Unknown","Inner London - West","Male","4280","4235","49010","43750"
"In post","2023","Unknown","Kent","Female","600","575","28460","25880"
"In post","2023","Unknown","Kent","Male","725","705","28720","25880"
"In post","2023","Unknown","Lancashire","Female","775","700","28780","27650"
"In post","2023","Unknown","Lancashire","Male","725","700","30000","28120"
"In post","2023","Unknown","Leicestershire, Rutland and Northamptonshire","Female","430","385","26720","24570"
"In post","2023","Unknown","Leicestershire, Rutland and Northamptonshire","Male","295","285","28620","27650"
"In post","2023","Unknown","Lincolnshire","Female","120","115","29880","26910"
"In post","2023","Unknown","Lincolnshire","Male","125","125","29570","28120"
"In post","2023","Unknown","Merseyside","Female","2415","2230","26780","23390"
"In post","2023","Unknown","Merseyside","Male","1760","1720","28010","25750"
"In post","2023","Unknown","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","North Eastern Scotland","Female","225","210","32520","29360"
"In post","2023","Unknown","North Eastern Scotland","Male","220","215","37790","34070"
"In post","2023","Unknown","North Yorkshire","Female","245","225","33310","27940"
"In post","2023","Unknown","North Yorkshire","Male","270","265","34020","30320"
"In post","2023","Unknown","Northern Ireland","Female","435","400","28660","25750"
"In post","2023","Unknown","Northern Ireland","Male","490","475","29150","25880"
"In post","2023","Unknown","Northumberland, and Tyne and Wear","Female","1835","1600","28170","25160"
"In post","2023","Unknown","Northumberland, and Tyne and Wear","Male","1555","1505","31810","28120"
"In post","2023","Unknown","Outer London - East and North East","Female","265","245","31470","32110"
"In post","2023","Unknown","Outer London - East and North East","Male","240","235","33520","32520"
"In post","2023","Unknown","Outer London - South","Female","1215","1165","35770","31310"
"In post","2023","Unknown","Outer London - South","Male","1015","1000","39190","34370"
"In post","2023","Unknown","Outer London - West and North West","Female","705","680","32410","29890"
"In post","2023","Unknown","Outer London - West and North West","Male","735","715","32960","29890"
"In post","2023","Unknown","Overseas","Female","325","325","54530","54330"
"In post","2023","Unknown","Overseas","Male","300","300","55080","55060"
"In post","2023","Unknown","Shropshire and Staffordshire","Female","545","515","30810","28080"
"In post","2023","Unknown","Shropshire and Staffordshire","Male","580","565","34070","30080"
"In post","2023","Unknown","South Yorkshire","Female","815","760","28470","25750"
"In post","2023","Unknown","South Yorkshire","Male","800","785","31370","25880"
"In post","2023","Unknown","Southern Scotland","Female","860","775","29000","25710"
"In post","2023","Unknown","Southern Scotland","Male","675","645","30340","26600"
"In post","2023","Unknown","Surrey, East and West Sussex","Female","505","450","31760","28120"
"In post","2023","Unknown","Surrey, East and West Sussex","Male","475","450","32290","28880"
"In post","2023","Unknown","Tees Valley and Durham","Female","645","595","27330","23640"
"In post","2023","Unknown","Tees Valley and Durham","Male","590","565","28950","28100"
"In post","2023","Unknown","Unknown","Female","255","250","37370","34580"
"In post","2023","Unknown","Unknown","Male","1645","1635","41690","39560"
"In post","2023","Unknown","West Central Scotland","Female","2330","2165","31160","28120"
"In post","2023","Unknown","West Central Scotland","Male","2355","2275","32400","29100"
"In post","2023","Unknown","West Midlands","Female","1680","1550","29310","26780"
"In post","2023","Unknown","West Midlands","Male","1355","1310","31230","28120"
"In post","2023","Unknown","West Wales and The Valleys","Female","940","845","27000","22520"
"In post","2023","Unknown","West Wales and The Valleys","Male","725","700","31450","27490"
"In post","2023","Unknown","West Yorkshire","Female","1500","1390","30880","28120"
"In post","2023","Unknown","West Yorkshire","Male","1630","1595","31280","28130"
"In post","2023","White","Bedfordshire and Hertfordshire","Female","1680","1530","35070","31280"
"In post","2023","White","Bedfordshire and Hertfordshire","Male","1250","1220","37200","33530"
"In post","2023","White","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Berkshire, Buckinghamshire and Oxfordshire","Female","3450","3185","34450","31280"
"In post","2023","White","Berkshire, Buckinghamshire and Oxfordshire","Male","3160","3075","38050","35300"
"In post","2023","White","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Cheshire","Female","2130","1960","33390","30740"
"In post","2023","White","Cheshire","Male","1550","1495","36150","33990"
"In post","2023","White","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Cornwall and Isles of Scilly","Female","825","720","28550","28120"
"In post","2023","White","Cornwall and Isles of Scilly","Male","615","590","29680","27470"
"In post","2023","White","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Cumbria","Female","1190","1055","29170","25920"
"In post","2023","White","Cumbria","Male","775","755","32650","28120"
"In post","2023","White","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Derbyshire and Nottinghamshire","Female","5760","5205","33600","28880"
"In post","2023","White","Derbyshire and Nottinghamshire","Male","4135","3990","35330","32110"
"In post","2023","White","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Devon","Female","3910","3445","32390","28120"
"In post","2023","White","Devon","Male","3845","3690","35790","32920"
"In post","2023","White","Devon","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Dorset and Somerset","Female","2325","2080","31100","28120"
"In post","2023","White","Dorset and Somerset","Male","2240","2150","33660","31270"
"In post","2023","White","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","East Anglia","Female","5510","4965","31190","28120"
"In post","2023","White","East Anglia","Male","4935","4745","33990","32040"
"In post","2023","White","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","East Wales","Female","9340","8550","35460","31060"
"In post","2023","White","East Wales","Male","7330","7105","37890","33510"
"In post","2023","White","East Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","East Yorkshire and Northern Lincolnshire","Female","2265","1995","29260","28120"
"In post","2023","White","East Yorkshire and Northern Lincolnshire","Male","2025","1915","31590","29570"
"In post","2023","White","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Eastern Scotland","Female","8330","7665","38690","33520"
"In post","2023","White","Eastern Scotland","Male","6600","6405","39790","35000"
"In post","2023","White","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Essex","Female","2020","1810","31550","31270"
"In post","2023","White","Essex","Male","1270","1215","32510","31280"
"In post","2023","White","Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Gloucestershire, Wiltshire and Bath/Bristol area","Female","11740","10825","36920","33990"
"In post","2023","White","Gloucestershire, Wiltshire and Bath/Bristol area","Male","12530","12230","41620","39500"
"In post","2023","White","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Greater Manchester","Female","8430","7765","33950","28880"
"In post","2023","White","Greater Manchester","Male","6510","6320","36470","32920"
"In post","2023","White","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Hampshire and Isle of Wight","Female","6420","5795","33590","30560"
"In post","2023","White","Hampshire and Isle of Wight","Male","6070","5780","36670","33830"
"In post","2023","White","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Herefordshire, Worcestershire and Warwickshire","Female","1845","1675","30310","28120"
"In post","2023","White","Herefordshire, Worcestershire and Warwickshire","Male","1355","1305","32160","28880"
"In post","2023","White","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Highlands and Islands","Female","885","805","30980","28120"
"In post","2023","White","Highlands and Islands","Male","785","760","32250","29560"
"In post","2023","White","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Inner London - East","Female","4365","4115","47950","42290"
"In post","2023","White","Inner London - East","Male","4220","4125","51120","45950"
"In post","2023","White","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Inner London - West","Female","17500","16710","51710","52990"
"In post","2023","White","Inner London - West","Male","16325","16110","53370","54130"
"In post","2023","White","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Kent","Female","3545","3225","30900","28480"
"In post","2023","White","Kent","Male","3195","3070","32320","31280"
"In post","2023","White","Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Lancashire","Female","7125","6345","30480","28120"
"In post","2023","White","Lancashire","Male","4405","4185","32880","28480"
"In post","2023","White","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Leicestershire, Rutland and Northamptonshire","Female","2385","2135","29880","28120"
"In post","2023","White","Leicestershire, Rutland and Northamptonshire","Male","1470","1420","32820","30410"
"In post","2023","White","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Lincolnshire","Female","1415","1300","29300","27740"
"In post","2023","White","Lincolnshire","Male","1200","1155","32160","30410"
"In post","2023","White","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Merseyside","Female","10635","9530","30830","28120"
"In post","2023","White","Merseyside","Male","6680","6450","32790","28120"
"In post","2023","White","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","North Eastern Scotland","Female","680","610","35980","31350"
"In post","2023","White","North Eastern Scotland","Male","645","620","42180","36610"
"In post","2023","White","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","North Yorkshire","Female","2100","1950","34350","30320"
"In post","2023","White","North Yorkshire","Male","1790","1740","34820","30840"
"In post","2023","White","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Northern Ireland","Female","1640","1515","32160","28130"
"In post","2023","White","Northern Ireland","Male","1845","1795","31110","27890"
"In post","2023","White","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Northumberland, and Tyne and Wear","Female","11020","9595","30740","28120"
"In post","2023","White","Northumberland, and Tyne and Wear","Male","7535","7235","34080","28130"
"In post","2023","White","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Outer London - East and North East","Female","895","805","32830","32520"
"In post","2023","White","Outer London - East and North East","Male","685","665","36180","34820"
"In post","2023","White","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Outer London - South","Female","2805","2580","42510","37720"
"In post","2023","White","Outer London - South","Male","2515","2445","46000","42060"
"In post","2023","White","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Outer London - West and North West","Female","1695","1560","37550","33330"
"In post","2023","White","Outer London - West and North West","Male","1790","1695","37480","34110"
"In post","2023","White","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Overseas","Female","910","905","54130","53970"
"In post","2023","White","Overseas","Male","1395","1395","53440","52170"
"In post","2023","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Shropshire and Staffordshire","Female","4030","3680","32410","28130"
"In post","2023","White","Shropshire and Staffordshire","Male","3235","3115","35220","32260"
"In post","2023","White","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","South Yorkshire","Female","4990","4385","33310","28480"
"In post","2023","White","South Yorkshire","Male","3390","3265","36220","32310"
"In post","2023","White","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Southern Scotland","Female","2615","2295","31670","28120"
"In post","2023","White","Southern Scotland","Male","1790","1710","33640","29100"
"In post","2023","White","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Surrey, East and West Sussex","Female","3785","3385","32590","28730"
"In post","2023","White","Surrey, East and West Sussex","Male","2655","2530","35010","31270"
"In post","2023","White","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Tees Valley and Durham","Female","5290","4720","30490","28120"
"In post","2023","White","Tees Valley and Durham","Male","3480","3295","32300","30410"
"In post","2023","White","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Unknown","Female","325","305","35330","28880"
"In post","2023","White","Unknown","Male","315","300","38460","34220"
"In post","2023","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","West Central Scotland","Female","8615","7795","33530","28130"
"In post","2023","White","West Central Scotland","Male","6860","6620","35680","31940"
"In post","2023","White","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","West Midlands","Female","6315","5660","33870","28130"
"In post","2023","White","West Midlands","Male","4120","3980","37150","32460"
"In post","2023","White","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","West Wales and The Valleys","Female","9200","8080","29540","27450"
"In post","2023","White","West Wales and The Valleys","Male","5470","5250","32410","28120"
"In post","2023","White","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","West Yorkshire","Female","7375","6695","35150","31270"
"In post","2023","White","West Yorkshire","Male","5045","4855","37700","34170"
"In post","2023","White","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Bedfordshire and Hertfordshire","Female","35","[c]","31820","29290"
"Leaver CS","2023","Asian","Bedfordshire and Hertfordshire","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Berkshire, Buckinghamshire and Oxfordshire","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Berkshire, Buckinghamshire and Oxfordshire","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Cheshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Cheshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Derbyshire and Nottinghamshire","Female","40","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Derbyshire and Nottinghamshire","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Devon","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Devon","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Anglia","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Anglia","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Wales","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Wales","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Eastern Scotland","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Eastern Scotland","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Essex","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Essex","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Female","45","[c]","28180","26550"
"Leaver CS","2023","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Male","45","[c]","35270","33000"
"Leaver CS","2023","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Greater Manchester","Female","65","[c]","30430","26940"
"Leaver CS","2023","Asian","Greater Manchester","Male","85","[c]","29430","26940"
"Leaver CS","2023","Asian","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Hampshire and Isle of Wight","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Hampshire and Isle of Wight","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Herefordshire, Worcestershire and Warwickshire","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Herefordshire, Worcestershire and Warwickshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Inner London - East","Female","170","[c]","36810","32520"
"Leaver CS","2023","Asian","Inner London - East","Male","140","[c]","42170","32520"
"Leaver CS","2023","Asian","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Inner London - West","Female","315","[c]","39430","35410"
"Leaver CS","2023","Asian","Inner London - West","Male","255","[c]","39690","35760"
"Leaver CS","2023","Asian","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Kent","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Kent","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Lancashire","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Lancashire","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Leicestershire, Rutland and Northamptonshire","Female","45","[c]","25090","22870"
"Leaver CS","2023","Asian","Leicestershire, Rutland and Northamptonshire","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Merseyside","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Merseyside","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","North Yorkshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Northumberland, and Tyne and Wear","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Northumberland, and Tyne and Wear","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Outer London - East and North East","Female","50","[c]","29580","31060"
"Leaver CS","2023","Asian","Outer London - East and North East","Male","40","[c]","31520","31060"
"Leaver CS","2023","Asian","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Outer London - South","Female","65","[c]","37320","31060"
"Leaver CS","2023","Asian","Outer London - South","Male","55","[c]","38980","36090"
"Leaver CS","2023","Asian","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Outer London - West and North West","Female","105","[c]","30620","30960"
"Leaver CS","2023","Asian","Outer London - West and North West","Male","80","[c]","32860","31060"
"Leaver CS","2023","Asian","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Shropshire and Staffordshire","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Shropshire and Staffordshire","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","South Yorkshire","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","South Yorkshire","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Surrey, East and West Sussex","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Surrey, East and West Sussex","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Tees Valley and Durham","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","West Central Scotland","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","West Central Scotland","Male","20","[c]","[c]","[c]"
