"Status","Year","Age","Parent_department","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","60-64","Charity Commission","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Charity Commission","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Competition and Markets Authority","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Competition and Markets Authority","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Business, Energy and Industrial Strategy","AA/AO","15","[c]","22530","22740"
"Leaver CS","2023","60-64","Department for Business, Energy and Industrial Strategy","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Business, Energy and Industrial Strategy","G6/G7","40","[c]","60600","58610"
"Leaver CS","2023","60-64","Department for Business, Energy and Industrial Strategy","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Business, Energy and Industrial Strategy","SEO/HEO","35","[c]","40680","40280"
"Leaver CS","2023","60-64","Department for Digital, Culture, Media and Sport","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Digital, Culture, Media and Sport","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Digital, Culture, Media and Sport","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Digital, Culture, Media and Sport","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Education","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Education","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Education","G6/G7","25","[c]","59740","58390"
"Leaver CS","2023","60-64","Department for Education","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Education","SEO/HEO","15","[c]","37660","37590"
"Leaver CS","2023","60-64","Department for Environment, Food and Rural Affairs","AA/AO","20","[c]","22160","22150"
"Leaver CS","2023","60-64","Department for Environment, Food and Rural Affairs","EO","15","[c]","26720","26280"
"Leaver CS","2023","60-64","Department for Environment, Food and Rural Affairs","G6/G7","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Environment, Food and Rural Affairs","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Environment, Food and Rural Affairs","SEO/HEO","40","[c]","34920","32450"
"Leaver CS","2023","60-64","Department for International Trade","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for International Trade","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for International Trade","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Levelling Up, Housing and Communities","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Levelling Up, Housing and Communities","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Levelling Up, Housing and Communities","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Levelling Up, Housing and Communities","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Levelling Up, Housing and Communities","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Transport","AA/AO","50","[c]","22170","21840"
"Leaver CS","2023","60-64","Department for Transport","EO","50","[c]","28160","27400"
"Leaver CS","2023","60-64","Department for Transport","G6/G7","20","[c]","68050","60330"
"Leaver CS","2023","60-64","Department for Transport","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Transport","SEO/HEO","25","[c]","39850","42050"
"Leaver CS","2023","60-64","Department for Work and Pensions","AA/AO","525","[c]","21710","21690"
"Leaver CS","2023","60-64","Department for Work and Pensions","EO","615","[c]","28350","28120"
"Leaver CS","2023","60-64","Department for Work and Pensions","G6/G7","65","[c]","58640","57910"
"Leaver CS","2023","60-64","Department for Work and Pensions","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Work and Pensions","SEO/HEO","185","[c]","37330","35640"
"Leaver CS","2023","60-64","Department of Health and Social Care","AA/AO","10","[c]","21490","21350"
"Leaver CS","2023","60-64","Department of Health and Social Care","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department of Health and Social Care","G6/G7","50","[c]","59370","56310"
"Leaver CS","2023","60-64","Department of Health and Social Care","SCS level","35","[c]","111850","119130"
"Leaver CS","2023","60-64","Department of Health and Social Care","SEO/HEO","60","[c]","38190","37420"
"Leaver CS","2023","60-64","Food Standards Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Food Standards Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Food Standards Agency","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Food Standards Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Foreign, Commonwealth and Development Office","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Foreign, Commonwealth and Development Office","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Foreign, Commonwealth and Development Office","G6/G7","30","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Foreign, Commonwealth and Development Office","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Foreign, Commonwealth and Development Office","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Land Registry","AA/AO","15","[c]","23670","23390"
"Leaver CS","2023","60-64","HM Land Registry","EO","25","[c]","28260","28080"
"Leaver CS","2023","60-64","HM Land Registry","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Land Registry","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Land Registry","SEO/HEO","35","[c]","37380","34850"
"Leaver CS","2023","60-64","HM Revenue and Customs","AA/AO","290","[c]","22480","22520"
"Leaver CS","2023","60-64","HM Revenue and Customs","EO","165","[c]","28220","27810"
"Leaver CS","2023","60-64","HM Revenue and Customs","G6/G7","115","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Revenue and Customs","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Revenue and Customs","SEO/HEO","275","[c]","43180","46440"
"Leaver CS","2023","60-64","HM Treasury","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Treasury","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Treasury","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Treasury","SEO/HEO","10","[c]","40250","39980"
"Leaver CS","2023","60-64","Home Office","AA/AO","85","[c]","22700","22400"
"Leaver CS","2023","60-64","Home Office","EO","120","[c]","28380","27650"
"Leaver CS","2023","60-64","Home Office","G6/G7","35","[c]","63900","61420"
"Leaver CS","2023","60-64","Home Office","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Home Office","SEO/HEO","65","[c]","38050","36620"
"Leaver CS","2023","60-64","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Ministry of Defence","AA/AO","295","[c]","24590","22220"
"Leaver CS","2023","60-64","Ministry of Defence","EO","135","[c]","30500","29200"
"Leaver CS","2023","60-64","Ministry of Defence","G6/G7","100","[c]","64370","62750"
"Leaver CS","2023","60-64","Ministry of Defence","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Ministry of Defence","SEO/HEO","290","[c]","40590","40580"
"Leaver CS","2023","60-64","Ministry of Defence","Unknown","50","[c]","52340","42620"
"Leaver CS","2023","60-64","Ministry of Justice","AA/AO","410","[c]","21480","21780"
"Leaver CS","2023","60-64","Ministry of Justice","EO","90","[c]","27220","25940"
"Leaver CS","2023","60-64","Ministry of Justice","G6/G7","40","[c]","62000","59850"
"Leaver CS","2023","60-64","Ministry of Justice","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Ministry of Justice","SEO/HEO","130","[c]","39580","41100"
"Leaver CS","2023","60-64","Ministry of Justice","Unknown","220","[c]","[c]","[c]"
"Leaver CS","2023","60-64","National Crime Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","National Crime Agency","EO","10","[c]","37560","38310"
"Leaver CS","2023","60-64","National Crime Agency","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","National Crime Agency","SEO/HEO","25","[c]","48120","48150"
"Leaver CS","2023","60-64","Office for Standards in Education, Children's Services and Skills","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Office for Standards in Education, Children's Services and Skills","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Office for Standards in Education, Children's Services and Skills","G6/G7","25","[c]","77860","77470"
"Leaver CS","2023","60-64","Office for Standards in Education, Children's Services and Skills","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Office for Standards in Education, Children's Services and Skills","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Office of Gas and Electricity Markets","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Office of Gas and Electricity Markets","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Office of Gas and Electricity Markets","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Office of Qualifications and Examinations Regulation","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Office of Qualifications and Examinations Regulation","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Office of Rail and Road","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Office of Rail and Road","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Office of the Secretary of State for Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Scottish Government","AA/AO","70","[c]","25200","24890"
"Leaver CS","2023","60-64","Scottish Government","EO","70","[c]","34490","37060"
"Leaver CS","2023","60-64","Scottish Government","G6/G7","50","[c]","71610","70920"
"Leaver CS","2023","60-64","Scottish Government","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Scottish Government","SEO/HEO","80","[c]","44420","43870"
"Leaver CS","2023","60-64","The National Archives","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","The National Archives","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","The National Archives","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","UK Export Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","UK Export Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","UK Export Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","UK Export Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","UK Statistics Authority","AA/AO","60","[c]","20960","21200"
"Leaver CS","2023","60-64","UK Statistics Authority","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","UK Statistics Authority","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","UK Statistics Authority","SEO/HEO","20","[c]","35520","37210"
"Leaver CS","2023","60-64","UK Supreme Court","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Water Services Regulation Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Welsh Government","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Welsh Government","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Welsh Government","G6/G7","15","[c]","65880","61440"
"Leaver CS","2023","60-64","Welsh Government","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Welsh Government","SEO/HEO","20","[c]","44580","47470"
"Leaver CS","2023","65+","Attorney General's Departments","AA/AO","10","[c]","23140","23680"
"Leaver CS","2023","65+","Attorney General's Departments","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Attorney General's Departments","G6/G7","15","[c]","62570","60550"
"Leaver CS","2023","65+","Attorney General's Departments","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Attorney General's Departments","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Cabinet Office","AA/AO","10","[c]","22320","21830"
"Leaver CS","2023","65+","Cabinet Office","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Cabinet Office","G6/G7","10","[c]","59530","56000"
"Leaver CS","2023","65+","Cabinet Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Cabinet Office","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Charity Commission","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Charity Commission","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Competition and Markets Authority","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Competition and Markets Authority","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department for Business, Energy and Industrial Strategy","AA/AO","20","[c]","22780","22740"
"Leaver CS","2023","65+","Department for Business, Energy and Industrial Strategy","EO","10","[c]","28480","28390"
"Leaver CS","2023","65+","Department for Business, Energy and Industrial Strategy","G6/G7","15","[c]","61330","61720"
"Leaver CS","2023","65+","Department for Business, Energy and Industrial Strategy","SEO/HEO","30","[c]","40310","40450"
"Leaver CS","2023","65+","Department for Digital, Culture, Media and Sport","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department for Education","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department for Education","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department for Education","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department for Environment, Food and Rural Affairs","AA/AO","35","[c]","22430","22150"
"Leaver CS","2023","65+","Department for Environment, Food and Rural Affairs","EO","20","[c]","26670","26190"
"Leaver CS","2023","65+","Department for Environment, Food and Rural Affairs","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department for Environment, Food and Rural Affairs","SEO/HEO","15","[c]","37360","32490"
"Leaver CS","2023","65+","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department for International Trade","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department for International Trade","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department for International Trade","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department for International Trade","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department for International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department for Levelling Up, Housing and Communities","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department for Levelling Up, Housing and Communities","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department for Levelling Up, Housing and Communities","G6/G7","10","[c]","63420","60050"
"Leaver CS","2023","65+","Department for Levelling Up, Housing and Communities","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department for Levelling Up, Housing and Communities","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department for Transport","AA/AO","90","[c]","22670","22500"
"Leaver CS","2023","65+","Department for Transport","EO","80","[c]","28220","27450"
"Leaver CS","2023","65+","Department for Transport","G6/G7","15","[c]","64340","59540"
"Leaver CS","2023","65+","Department for Transport","SEO/HEO","20","[c]","38330","33850"
"Leaver CS","2023","65+","Department for Work and Pensions","AA/AO","545","[c]","21900","21690"
"Leaver CS","2023","65+","Department for Work and Pensions","EO","510","[c]","28370","28120"
"Leaver CS","2023","65+","Department for Work and Pensions","G6/G7","20","[c]","60380","59400"
"Leaver CS","2023","65+","Department for Work and Pensions","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department for Work and Pensions","SEO/HEO","75","[c]","37690","34970"
"Leaver CS","2023","65+","Department of Health and Social Care","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department of Health and Social Care","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Department of Health and Social Care","G6/G7","20","[c]","61660","56310"
"Leaver CS","2023","65+","Department of Health and Social Care","SCS level","15","[c]","113740","111810"
"Leaver CS","2023","65+","Department of Health and Social Care","SEO/HEO","25","[c]","36240","37420"
"Leaver CS","2023","65+","Estyn","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Estyn","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Food Standards Agency","EO","10","[c]","27590","26910"
"Leaver CS","2023","65+","Food Standards Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Food Standards Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Foreign, Commonwealth and Development Office","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Foreign, Commonwealth and Development Office","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Foreign, Commonwealth and Development Office","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Foreign, Commonwealth and Development Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Foreign, Commonwealth and Development Office","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","HM Land Registry","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","HM Land Registry","EO","20","[c]","28480","28080"
"Leaver CS","2023","65+","HM Land Registry","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","HM Land Registry","SEO/HEO","25","[c]","37290","34850"
"Leaver CS","2023","65+","HM Revenue and Customs","AA/AO","305","[c]","[c]","[c]"
"Leaver CS","2023","65+","HM Revenue and Customs","EO","135","[c]","[c]","[c]"
"Leaver CS","2023","65+","HM Revenue and Customs","G6/G7","40","[c]","[c]","[c]"
"Leaver CS","2023","65+","HM Revenue and Customs","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","HM Revenue and Customs","SEO/HEO","130","[c]","43940","47430"
"Leaver CS","2023","65+","HM Treasury","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","HM Treasury","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","HM Treasury","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","HM Treasury","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Home Office","AA/AO","110","[c]","22870","22400"
"Leaver CS","2023","65+","Home Office","EO","75","[c]","28420","27650"
"Leaver CS","2023","65+","Home Office","G6/G7","15","[c]","66350","64900"
"Leaver CS","2023","65+","Home Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Home Office","SEO/HEO","30","[c]","38260","37090"
"Leaver CS","2023","65+","Ministry of Defence","AA/AO","320","[c]","22790","21830"
"Leaver CS","2023","65+","Ministry of Defence","EO","120","[c]","30040","29220"
"Leaver CS","2023","65+","Ministry of Defence","G6/G7","35","[c]","62980","59750"
"Leaver CS","2023","65+","Ministry of Defence","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Ministry of Defence","SEO/HEO","220","[c]","39220","38300"
"Leaver CS","2023","65+","Ministry of Defence","Unknown","20","[c]","42130","38030"
"Leaver CS","2023","65+","Ministry of Justice","AA/AO","455","[c]","21580","21650"
"Leaver CS","2023","65+","Ministry of Justice","EO","75","[c]","27400","25830"
"Leaver CS","2023","65+","Ministry of Justice","G6/G7","15","[c]","59600","60080"
"Leaver CS","2023","65+","Ministry of Justice","SEO/HEO","65","[c]","41880","41510"
"Leaver CS","2023","65+","Ministry of Justice","Unknown","220","[c]","33350","29050"
"Leaver CS","2023","65+","National Crime Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","National Crime Agency","EO","15","[c]","37080","37750"
"Leaver CS","2023","65+","National Crime Agency","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Office for Standards in Education, Children's Services and Skills","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Office for Standards in Education, Children's Services and Skills","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Office for Standards in Education, Children's Services and Skills","G6/G7","10","[c]","75690","77470"
"Leaver CS","2023","65+","Office for Standards in Education, Children's Services and Skills","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Office for Standards in Education, Children's Services and Skills","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Office of Gas and Electricity Markets","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Office of Gas and Electricity Markets","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Office of Qualifications and Examinations Regulation","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Office of Qualifications and Examinations Regulation","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Office of Rail and Road","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Office of the Secretary of State for Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Office of the Secretary of State for Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Scottish Government","AA/AO","85","[c]","25530","24890"
"Leaver CS","2023","65+","Scottish Government","EO","35","[c]","34320","37060"
"Leaver CS","2023","65+","Scottish Government","G6/G7","15","[c]","67880","65280"
"Leaver CS","2023","65+","Scottish Government","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Scottish Government","SEO/HEO","45","[c]","42260","42590"
"Leaver CS","2023","65+","The National Archives","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","The National Archives","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","UK Export Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","UK Statistics Authority","AA/AO","65","[c]","21220","21200"
"Leaver CS","2023","65+","UK Statistics Authority","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","UK Statistics Authority","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","UK Statistics Authority","SEO/HEO","15","[c]","35210","33780"
"Leaver CS","2023","65+","UK Supreme Court","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Water Services Regulation Authority","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Welsh Government","AA/AO","15","[c]","24700","24630"
"Leaver CS","2023","65+","Welsh Government","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Welsh Government","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Welsh Government","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Welsh Government","SEO/HEO","20","[c]","43810","47470"
"Leaver CS","2023","Unknown","Department for Digital, Culture, Media and Sport","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","EO","70","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Work and Pensions","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Foreign, Commonwealth and Development Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Ministry of Defence","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Attorney General's Departments","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","HM Revenue and Customs","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Ministry of Justice","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","UK Statistics Authority","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Attorney General's Departments","AA/AO","20","[c]","24230","24480"
"Leaver Dept.","2023","20-29","Attorney General's Departments","EO","35","[c]","27700","27760"
"Leaver Dept.","2023","20-29","Attorney General's Departments","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Attorney General's Departments","SEO/HEO","20","[c]","33090","31640"
"Leaver Dept.","2023","20-29","Cabinet Office","AA/AO","30","[c]","22160","21720"
"Leaver Dept.","2023","20-29","Cabinet Office","EO","110","[c]","27200","27500"
"Leaver Dept.","2023","20-29","Cabinet Office","G6/G7","60","[c]","56160","54700"
"Leaver Dept.","2023","20-29","Cabinet Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Cabinet Office","SEO/HEO","630","[c]","33370","32000"
"Leaver Dept.","2023","20-29","Chancellor's other departments","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Charity Commission","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Charity Commission","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Competition and Markets Authority","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Competition and Markets Authority","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Competition and Markets Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for Business, Energy and Industrial Strategy","AA/AO","25","[c]","22360","22180"
"Leaver Dept.","2023","20-29","Department for Business, Energy and Industrial Strategy","EO","40","[c]","26590","27230"
"Leaver Dept.","2023","20-29","Department for Business, Energy and Industrial Strategy","G6/G7","45","[c]","54820","53600"
"Leaver Dept.","2023","20-29","Department for Business, Energy and Industrial Strategy","SEO/HEO","165","[c]","35790","33720"
"Leaver Dept.","2023","20-29","Department for Digital, Culture, Media and Sport","EO","15","[c]","27170","27230"
"Leaver Dept.","2023","20-29","Department for Digital, Culture, Media and Sport","G6/G7","20","[c]","53730","53030"
"Leaver Dept.","2023","20-29","Department for Digital, Culture, Media and Sport","SEO/HEO","80","[c]","36030","35620"
"Leaver Dept.","2023","20-29","Department for Education","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for Education","EO","35","[c]","27590","26940"
"Leaver Dept.","2023","20-29","Department for Education","G6/G7","15","[c]","55210","55020"
"Leaver Dept.","2023","20-29","Department for Education","SEO/HEO","105","[c]","36300","34160"
"Leaver Dept.","2023","20-29","Department for Environment, Food and Rural Affairs","AA/AO","25","[c]","22030","22150"
"Leaver Dept.","2023","20-29","Department for Environment, Food and Rural Affairs","EO","40","[c]","26030","25920"
"Leaver Dept.","2023","20-29","Department for Environment, Food and Rural Affairs","G6/G7","25","[c]","[c]","[c]"
