"Status","Year","Ethnicity","Function_of_post","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Mixed","Finance","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Finance","Tax","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Finance","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Finance","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Grants Management","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Grants Management","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Grants Management","Policy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Human Resources","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Human Resources","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Human Resources","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Human Resources","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Human Resources","Human Resources","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Human Resources","Human Resources","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Human Resources","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Human Resources","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Human Resources","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Human Resources","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Human Resources","Other","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Human Resources","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Human Resources","Policy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Human Resources","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Human Resources","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Human Resources","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Human Resources","Tax","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Human Resources","Unknown","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Human Resources","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Internal Audit","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Internal Audit","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Legal","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Legal","Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Legal","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Legal","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Legal","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Legal","Legal","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Legal","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Legal","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Legal","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Legal","Other","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Legal","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Legal","Policy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Legal","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Legal","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Legal","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Legal","Tax","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Legal","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","No function","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","No function","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","No function","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","No function","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","No function","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","No function","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","No function","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","No function","Economics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","No function","Economics","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","No function","Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","No function","Geography","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","No function","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","No function","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","No function","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","No function","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","No function","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","No function","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","No function","International Trade","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","No function","International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","No function","International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","No function","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","No function","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","No function","Legal","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","No function","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","No function","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","No function","Medicine","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","No function","Operational Delivery","London","50","[c]","34300","32520"
"Leaver Dept.","2023","Mixed","No function","Operational Delivery","Outside London","85","[c]","27430","28120"
"Leaver Dept.","2023","Mixed","No function","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","No function","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","No function","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","No function","Other","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","No function","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","No function","Planning","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","No function","Planning","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","No function","Policy","London","70","[c]","45380","41550"
"Leaver Dept.","2023","Mixed","No function","Policy","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","No function","Policy","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","No function","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","No function","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","No function","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","No function","Psychology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","No function","Psychology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","No function","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","No function","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","No function","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","No function","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","No function","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","No function","Social Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","No function","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","No function","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","No function","Tax","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","No function","Tax","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","No function","Unknown","London","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","No function","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","No function","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","No function","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","Other","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","Policy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","Project Delivery","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","Tax","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Project Delivery","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Property","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Property","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Property","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Property","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Property","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Property","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Property","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Property","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Property","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Property","Planning","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Property","Policy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Property","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Property","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Property","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Property","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Property","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Property","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Property","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Property","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Security","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Security","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Security","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Security","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Security","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Security","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Security","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","Economics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","Medicine","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","Other","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","Planning","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","Policy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","Policy","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","Policy","Unknown","[c]","[c]","[c]","[c]"
