"Status","Year","Age","Profession_of_post","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","20-29","Knowledge and Information Management","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Knowledge and Information Management","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Knowledge and Information Management","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Knowledge and Information Management","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Knowledge and Information Management","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Knowledge and Information Management","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Knowledge and Information Management","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Knowledge and Information Management","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Knowledge and Information Management","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Knowledge and Information Management","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Knowledge and Information Management","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Legal","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Legal","Derbyshire and Nottinghamshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Legal","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Legal","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Legal","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Legal","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Legal","Greater Manchester","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Legal","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Legal","Inner London - East","London","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Legal","Inner London - West","London","65","[c]","36680","34260"
"Leaver CS","2023","20-29","Legal","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Legal","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Legal","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Legal","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Legal","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Legal","Outer London - South","London","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Legal","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Legal","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Legal","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Legal","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Legal","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Medicine","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Medicine","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Medicine","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Medicine","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Medicine","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Medicine","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Medicine","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Medicine","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Medicine","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Medicine","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Medicine","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Medicine","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Medicine","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Medicine","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Medicine","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Operational Delivery","Bedfordshire and Hertfordshire","Outside London","115","[c]","26710","27570"
"Leaver CS","2023","20-29","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Outside London","200","[c]","26210","27570"
"Leaver CS","2023","20-29","Operational Delivery","Cheshire","Outside London","70","[c]","26850","25390"
"Leaver CS","2023","20-29","Operational Delivery","Cornwall and Isles of Scilly","Outside London","20","[c]","22660","21690"
"Leaver CS","2023","20-29","Operational Delivery","Cumbria","Outside London","20","[c]","22620","22150"
"Leaver CS","2023","20-29","Operational Delivery","Derbyshire and Nottinghamshire","Outside London","220","[c]","24500","21780"
"Leaver CS","2023","20-29","Operational Delivery","Devon","Outside London","85","[c]","23710","22170"
"Leaver CS","2023","20-29","Operational Delivery","Dorset and Somerset","Outside London","60","[c]","25190","22110"
"Leaver CS","2023","20-29","Operational Delivery","East Anglia","Outside London","210","[c]","24820","22850"
"Leaver CS","2023","20-29","Operational Delivery","East Wales","Outside London","235","[c]","25190","21840"
"Leaver CS","2023","20-29","Operational Delivery","East Yorkshire and Northern Lincolnshire","Outside London","80","[c]","23110","22120"
"Leaver CS","2023","20-29","Operational Delivery","Eastern Scotland","Outside London","140","[c]","24390","23190"
"Leaver CS","2023","20-29","Operational Delivery","Essex","Outside London","105","[c]","26630","29290"
"Leaver CS","2023","20-29","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","300","[c]","24450","22170"
"Leaver CS","2023","20-29","Operational Delivery","Greater Manchester","Outside London","310","[c]","23210","21780"
"Leaver CS","2023","20-29","Operational Delivery","Hampshire and Isle of Wight","Outside London","160","[c]","23310","21780"
"Leaver CS","2023","20-29","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","Outside London","80","[c]","24960","21780"
"Leaver CS","2023","20-29","Operational Delivery","Highlands and Islands","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Operational Delivery","Inner London - East","London","310","[c]","31380","31060"
"Leaver CS","2023","20-29","Operational Delivery","Inner London - West","London","490","[c]","31670","29660"
"Leaver CS","2023","20-29","Operational Delivery","Kent","Outside London","175","[c]","26380","25680"
"Leaver CS","2023","20-29","Operational Delivery","Lancashire","Outside London","160","[c]","23040","21690"
"Leaver CS","2023","20-29","Operational Delivery","Leicestershire, Rutland and Northamptonshire","Outside London","200","[c]","23210","21780"
"Leaver CS","2023","20-29","Operational Delivery","Lincolnshire","Outside London","45","[c]","25170","24680"
"Leaver CS","2023","20-29","Operational Delivery","Merseyside","Outside London","250","[c]","23570","22400"
"Leaver CS","2023","20-29","Operational Delivery","North Eastern Scotland","Outside London","10","[c]","25010","24490"
"Leaver CS","2023","20-29","Operational Delivery","North Yorkshire","Outside London","40","[c]","23840","21960"
"Leaver CS","2023","20-29","Operational Delivery","Northern Ireland","Outside London","25","[c]","25630","24010"
"Leaver CS","2023","20-29","Operational Delivery","Northumberland, and Tyne and Wear","Outside London","210","[c]","23140","21690"
"Leaver CS","2023","20-29","Operational Delivery","Outer London - East and North East","London","140","[c]","30140","31060"
"Leaver CS","2023","20-29","Operational Delivery","Outer London - South","London","100","[c]","29970","29890"
"Leaver CS","2023","20-29","Operational Delivery","Outer London - West and North West","London","245","[c]","28870","29660"
"Leaver CS","2023","20-29","Operational Delivery","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Operational Delivery","Shropshire and Staffordshire","Outside London","140","[c]","24840","22500"
"Leaver CS","2023","20-29","Operational Delivery","South Yorkshire","Outside London","95","[c]","23650","22400"
"Leaver CS","2023","20-29","Operational Delivery","Southern Scotland","Outside London","65","[c]","25690","25540"
"Leaver CS","2023","20-29","Operational Delivery","Surrey, East and West Sussex","Outside London","190","[c]","25920","25710"
"Leaver CS","2023","20-29","Operational Delivery","Tees Valley and Durham","Outside London","130","[c]","23030","22400"
"Leaver CS","2023","20-29","Operational Delivery","Unknown","Unknown","20","[c]","25670","27260"
"Leaver CS","2023","20-29","Operational Delivery","West Central Scotland","Outside London","140","[c]","24340","23700"
"Leaver CS","2023","20-29","Operational Delivery","West Midlands","Outside London","345","[c]","23860","21840"
"Leaver CS","2023","20-29","Operational Delivery","West Wales and The Valleys","Outside London","215","[c]","22140","21840"
"Leaver CS","2023","20-29","Operational Delivery","West Yorkshire","Outside London","345","[c]","26960","24800"
"Leaver CS","2023","20-29","Operational Research","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Operational Research","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Operational Research","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Operational Research","Inner London - West","London","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Operational Research","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Operational Research","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Operational Research","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other","Devon","Outside London","20","[c]","20010","19080"
"Leaver CS","2023","20-29","Other","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","30","[c]","25000","22300"
"Leaver CS","2023","20-29","Other","Greater Manchester","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other","Hampshire and Isle of Wight","Outside London","10","[c]","22690","19280"
"Leaver CS","2023","20-29","Other","Herefordshire, Worcestershire and Warwickshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other","Highlands and Islands","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other","Inner London - East","London","10","[c]","31470","27890"
"Leaver CS","2023","20-29","Other","Inner London - West","London","60","[c]","31820","28760"
"Leaver CS","2023","20-29","Other","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other","Northumberland, and Tyne and Wear","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other","Outer London - South","London","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other","South Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other","Unknown","Unknown","50","[c]","27650","29250"
"Leaver CS","2023","20-29","Other","West Central Scotland","Outside London","15","[c]","27540","23810"
"Leaver CS","2023","20-29","Other","West Midlands","Outside London","25","[c]","22240","21690"
"Leaver CS","2023","20-29","Other","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other","West Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Planning","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Planning","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Planning","Inner London - West","London","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Planning","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Policy","Bedfordshire and Hertfordshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Policy","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Policy","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Policy","Derbyshire and Nottinghamshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Policy","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Policy","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Policy","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Policy","East Wales","Outside London","10","[c]","25670","25840"
"Leaver CS","2023","20-29","Policy","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Policy","Greater Manchester","Outside London","20","[c]","31110","30360"
"Leaver CS","2023","20-29","Policy","Hampshire and Isle of Wight","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Policy","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Policy","Inner London - East","London","20","[c]","37380","34900"
"Leaver CS","2023","20-29","Policy","Inner London - West","London","540","[c]","37370","35620"
"Leaver CS","2023","20-29","Policy","Merseyside","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Policy","North Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Policy","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Policy","Northumberland, and Tyne and Wear","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Policy","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Policy","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Policy","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Policy","South Yorkshire","Outside London","10","[c]","25880","21690"
"Leaver CS","2023","20-29","Policy","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Policy","Tees Valley and Durham","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Policy","West Central Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Policy","West Midlands","Outside London","15","[c]","29500","26750"
"Leaver CS","2023","20-29","Policy","West Yorkshire","Outside London","15","[c]","26650","21690"
"Leaver CS","2023","20-29","Project Delivery","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Project Delivery","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Project Delivery","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Project Delivery","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Project Delivery","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Project Delivery","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Project Delivery","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","90","[c]","32490","32550"
"Leaver CS","2023","20-29","Project Delivery","Greater Manchester","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Project Delivery","Hampshire and Isle of Wight","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Project Delivery","Inner London - East","London","15","[c]","32730","31390"
"Leaver CS","2023","20-29","Project Delivery","Inner London - West","London","70","[c]","35030","33250"
"Leaver CS","2023","20-29","Project Delivery","Merseyside","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Project Delivery","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Project Delivery","Outer London - South","London","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Project Delivery","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Project Delivery","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Project Delivery","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Project Delivery","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Project Delivery","West Central Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Project Delivery","West Midlands","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Project Delivery","West Wales and The Valleys","Outside London","15","[c]","27880","26130"
"Leaver CS","2023","20-29","Project Delivery","West Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Property","Berkshire, Buckinghamshire and Oxfordshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Property","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Property","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Property","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Property","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Property","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Property","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Property","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Property","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Property","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Property","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Property","Inner London - East","London","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Property","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Property","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Property","Leicestershire, Rutland and Northamptonshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Property","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Property","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Property","Northumberland, and Tyne and Wear","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Property","Outer London - South","London","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Property","Outer London - West and North West","London","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Property","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Property","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Property","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Property","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Property","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Property","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Psychology","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Psychology","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Psychology","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Psychology","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Psychology","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Psychology","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Psychology","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Psychology","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Psychology","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Psychology","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Psychology","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Psychology","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Psychology","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Psychology","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Psychology","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Psychology","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Psychology","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Psychology","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Science and Engineering","Bedfordshire and Hertfordshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Science and Engineering","Berkshire, Buckinghamshire and Oxfordshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Science and Engineering","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Science and Engineering","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Science and Engineering","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Science and Engineering","Derbyshire and Nottinghamshire","Outside London","10","[c]","28910","28470"
"Leaver CS","2023","20-29","Science and Engineering","Devon","Outside London","10","[c]","29000","28360"
"Leaver CS","2023","20-29","Science and Engineering","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Science and Engineering","East Anglia","Outside London","15","[c]","29030","30460"
"Leaver CS","2023","20-29","Science and Engineering","East Wales","Outside London","15","[c]","30600","30410"
"Leaver CS","2023","20-29","Science and Engineering","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","200","[c]","27650","28370"
"Leaver CS","2023","20-29","Science and Engineering","Greater Manchester","Outside London","10","[c]","26460","24390"
"Leaver CS","2023","20-29","Science and Engineering","Hampshire and Isle of Wight","Outside London","35","[c]","29500","30650"
"Leaver CS","2023","20-29","Science and Engineering","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Science and Engineering","Inner London - East","London","15","[c]","31630","32330"
"Leaver CS","2023","20-29","Science and Engineering","Inner London - West","London","15","[c]","35770","32980"
"Leaver CS","2023","20-29","Science and Engineering","Kent","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Science and Engineering","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Science and Engineering","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Science and Engineering","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Science and Engineering","Merseyside","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Science and Engineering","North Yorkshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Science and Engineering","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Science and Engineering","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Science and Engineering","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Science and Engineering","Outer London - West and North West","London","30","[c]","30520","30140"
"Leaver CS","2023","20-29","Science and Engineering","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Science and Engineering","Surrey, East and West Sussex","Outside London","20","[c]","29010","26650"
"Leaver CS","2023","20-29","Science and Engineering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Science and Engineering","West Central Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Science and Engineering","West Midlands","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Science and Engineering","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Science and Engineering","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Security","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Security","Berkshire, Buckinghamshire and Oxfordshire","Outside London","45","[c]","28430","28170"
