"Status","Year","Function_of_post","Region_ITL2","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Commercial","Greater Manchester","Manchester","SEO","40","40","39060","38050"
"In post","2023","Commercial","Greater Manchester","Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Hampshire and Isle of Wight","Central Hampshire","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Hampshire and Isle of Wight","Central Hampshire","EO","45","40","26570","27140"
"In post","2023","Commercial","Hampshire and Isle of Wight","Central Hampshire","G6","10","10","78210","75330"
"In post","2023","Commercial","Hampshire and Isle of Wight","Central Hampshire","G7","25","25","59500","58110"
"In post","2023","Commercial","Hampshire and Isle of Wight","Central Hampshire","HEO","50","45","33290","33990"
"In post","2023","Commercial","Hampshire and Isle of Wight","Central Hampshire","SCS level","5","5","[c]","[c]"
"In post","2023","Commercial","Hampshire and Isle of Wight","Central Hampshire","SEO","60","60","41750","42600"
"In post","2023","Commercial","Hampshire and Isle of Wight","North Hampshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Hampshire and Isle of Wight","North Hampshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Hampshire and Isle of Wight","North Hampshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Hampshire and Isle of Wight","North Hampshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Hampshire and Isle of Wight","Portsmouth","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Hampshire and Isle of Wight","Portsmouth","EO","15","15","27780","27470"
"In post","2023","Commercial","Hampshire and Isle of Wight","Portsmouth","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Hampshire and Isle of Wight","Portsmouth","G7","10","10","[c]","[c]"
"In post","2023","Commercial","Hampshire and Isle of Wight","Portsmouth","HEO","15","15","35000","35490"
"In post","2023","Commercial","Hampshire and Isle of Wight","Portsmouth","SEO","20","20","42600","42660"
"In post","2023","Commercial","Hampshire and Isle of Wight","South Hampshire","G6","5","5","[c]","[c]"
"In post","2023","Commercial","Hampshire and Isle of Wight","South Hampshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Hampshire and Isle of Wight","South Hampshire","HEO","5","5","[c]","[c]"
"In post","2023","Commercial","Hampshire and Isle of Wight","South Hampshire","SEO","5","5","[c]","[c]"
"In post","2023","Commercial","Hampshire and Isle of Wight","Southampton","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Hampshire and Isle of Wight","Southampton","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Hampshire and Isle of Wight","Southampton","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Hampshire and Isle of Wight","Southampton","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Hampshire and Isle of Wight","Southampton","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Hampshire and Isle of Wight","Southampton","SEO","10","10","[c]","[c]"
"In post","2023","Commercial","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","SEO","5","5","[c]","[c]"
"In post","2023","Commercial","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Inner London - East","Hackney and Newham","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Inner London - East","Hackney and Newham","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Inner London - East","Hackney and Newham","G7","5","5","[c]","[c]"
"In post","2023","Commercial","Inner London - East","Hackney and Newham","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Inner London - East","Hackney and Newham","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Inner London - East","Haringey and Islington","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Inner London - East","Haringey and Islington","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Inner London - East","Lambeth","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Inner London - East","Lambeth","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Inner London - East","Lambeth","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Inner London - East","Lambeth","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Inner London - East","Tower Hamlets","EO","20","20","29270","28890"
"In post","2023","Commercial","Inner London - East","Tower Hamlets","G6","20","20","74690","70710"
"In post","2023","Commercial","Inner London - East","Tower Hamlets","G7","55","55","58150","56430"
"In post","2023","Commercial","Inner London - East","Tower Hamlets","HEO","55","55","33970","35410"
"In post","2023","Commercial","Inner London - East","Tower Hamlets","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Inner London - East","Tower Hamlets","SEO","45","40","44650","43650"
"In post","2023","Commercial","Inner London - West","Camden and City of London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Inner London - West","Camden and City of London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Inner London - West","Camden and City of London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Inner London - West","Westminster","AO","15","15","25410","25650"
"In post","2023","Commercial","Inner London - West","Westminster","EO","75","75","30600","31010"
"In post","2023","Commercial","Inner London - West","Westminster","G6","245","245","75910","72500"
"In post","2023","Commercial","Inner London - West","Westminster","G7","470","465","61050","57690"
"In post","2023","Commercial","Inner London - West","Westminster","HEO","210","205","34740","35020"
"In post","2023","Commercial","Inner London - West","Westminster","SCS level","155","150","122370","117940"
"In post","2023","Commercial","Inner London - West","Westminster","SEO","260","255","44250","43650"
"In post","2023","Commercial","Inner London - West","Westminster","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Kent","East Kent","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Kent","East Kent","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Kent","East Kent","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Kent","Medway","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Kent","Mid Kent","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Kent","West Kent","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Lancashire","Blackpool","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Lancashire","Blackpool","G6","10","10","71060","66270"
"In post","2023","Commercial","Lancashire","Blackpool","G7","20","20","62050","60750"
"In post","2023","Commercial","Lancashire","Blackpool","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Lancashire","Blackpool","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Lancashire","Blackpool","SEO","5","5","[c]","[c]"
"In post","2023","Commercial","Lancashire","Chorley and West Lancashire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Lancashire","Chorley and West Lancashire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Lancashire","Lancaster and Wyre","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Lancashire","Lancaster and Wyre","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Lancashire","Mid Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Lancashire","Mid Lancashire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Lancashire","Mid Lancashire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Lancashire","Mid Lancashire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Lancashire","Mid Lancashire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Leicestershire, Rutland and Northamptonshire","Leicester","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Leicestershire, Rutland and Northamptonshire","Leicester","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Lincolnshire","Lincolnshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Lincolnshire","Lincolnshire CC","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Lincolnshire","Lincolnshire CC","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Lincolnshire","Lincolnshire CC","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Merseyside","East Merseyside","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Merseyside","East Merseyside","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Merseyside","East Merseyside","G7","5","5","[c]","[c]"
"In post","2023","Commercial","Merseyside","East Merseyside","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Merseyside","East Merseyside","SEO","5","5","[c]","[c]"
"In post","2023","Commercial","Merseyside","Liverpool","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Merseyside","Liverpool","EO","25","20","26440","26410"
"In post","2023","Commercial","Merseyside","Liverpool","G6","15","15","70600","66270"
"In post","2023","Commercial","Merseyside","Liverpool","G7","40","40","58420","56000"
"In post","2023","Commercial","Merseyside","Liverpool","HEO","65","65","31850","32110"
"In post","2023","Commercial","Merseyside","Liverpool","SCS level","10","10","97610","89220"
"In post","2023","Commercial","Merseyside","Liverpool","SEO","95","95","39870","40470"
"In post","2023","Commercial","Merseyside","Sefton","AO","5","5","[c]","[c]"
"In post","2023","Commercial","Merseyside","Sefton","EO","5","5","[c]","[c]"
"In post","2023","Commercial","Merseyside","Sefton","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Merseyside","Sefton","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Merseyside","Sefton","HEO","5","5","[c]","[c]"
"In post","2023","Commercial","Merseyside","Sefton","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Merseyside","Wirral","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Merseyside","Wirral","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North Eastern Scotland","Aberdeen City and Aberdeenshire","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North Eastern Scotland","Aberdeen City and Aberdeenshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North Eastern Scotland","Aberdeen City and Aberdeenshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North Eastern Scotland","Aberdeen City and Aberdeenshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North Eastern Scotland","Aberdeen City and Aberdeenshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North Yorkshire","North Yorkshire CC","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North Yorkshire","North Yorkshire CC","EO","5","5","[c]","[c]"
"In post","2023","Commercial","North Yorkshire","North Yorkshire CC","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North Yorkshire","North Yorkshire CC","G7","5","5","[c]","[c]"
"In post","2023","Commercial","North Yorkshire","North Yorkshire CC","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North Yorkshire","North Yorkshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North Yorkshire","North Yorkshire CC","SEO","10","10","41060","41500"
"In post","2023","Commercial","North Yorkshire","York","EO","5","5","[c]","[c]"
"In post","2023","Commercial","North Yorkshire","York","G6","10","10","[c]","[c]"
"In post","2023","Commercial","North Yorkshire","York","G7","30","30","55890","52740"
"In post","2023","Commercial","North Yorkshire","York","HEO","15","15","31690","32000"
"In post","2023","Commercial","North Yorkshire","York","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North Yorkshire","York","SEO","20","20","39520","38100"
"In post","2023","Commercial","Northern Ireland","Antrim and Newtownabbey","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Northern Ireland","Armagh City, Banbridge and Craigavon","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Northern Ireland","Belfast","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Northern Ireland","Lisburn and Castlereagh","EO","5","5","[c]","[c]"
"In post","2023","Commercial","Northern Ireland","Lisburn and Castlereagh","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Northern Ireland","Lisburn and Castlereagh","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Northern Ireland","Mid and East Antrim","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Northumberland, and Tyne and Wear","Northumberland","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Northumberland, and Tyne and Wear","Northumberland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Northumberland, and Tyne and Wear","Sunderland","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Northumberland, and Tyne and Wear","Tyneside","EO","5","5","[c]","[c]"
"In post","2023","Commercial","Northumberland, and Tyne and Wear","Tyneside","G6","5","5","[c]","[c]"
"In post","2023","Commercial","Northumberland, and Tyne and Wear","Tyneside","G7","20","20","62190","57300"
"In post","2023","Commercial","Northumberland, and Tyne and Wear","Tyneside","HEO","15","15","31320","30330"
"In post","2023","Commercial","Northumberland, and Tyne and Wear","Tyneside","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Northumberland, and Tyne and Wear","Tyneside","SEO","15","15","39380","37820"
"In post","2023","Commercial","Outer London - East and North East","Barking & Dagenham and Havering","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Outer London - East and North East","Bexley and Greenwich","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Outer London - East and North East","Bexley and Greenwich","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Outer London - East and North East","Enfield","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Outer London - East and North East","Enfield","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Outer London - East and North East","Enfield","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Outer London - East and North East","Redbridge and Waltham Forest","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Outer London - South","Croydon","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Outer London - South","Croydon","EO","10","10","30480","30050"
"In post","2023","Commercial","Outer London - South","Croydon","G6","10","10","78130","74740"
"In post","2023","Commercial","Outer London - South","Croydon","G7","15","15","63280","63960"
"In post","2023","Commercial","Outer London - South","Croydon","HEO","15","15","37020","36310"
"In post","2023","Commercial","Outer London - South","Croydon","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Outer London - South","Croydon","SEO","30","30","44890","43660"
"In post","2023","Commercial","Outer London - South","Merton, Kingston upon Thames and Sutton","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Outer London - South","Merton, Kingston upon Thames and Sutton","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Outer London - South","Merton, Kingston upon Thames and Sutton","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Outer London - West and North West","Barnet","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Outer London - West and North West","Barnet","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Outer London - West and North West","Barnet","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Outer London - West and North West","Barnet","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Outer London - West and North West","Barnet","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Outer London - West and North West","Harrow and Hillingdon","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Outer London - West and North West","Harrow and Hillingdon","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Outer London - West and North West","Harrow and Hillingdon","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Outer London - West and North West","Hounslow and Richmond upon Thames","AO","20","20","23800","23460"
"In post","2023","Commercial","Outer London - West and North West","Hounslow and Richmond upon Thames","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Outer London - West and North West","Hounslow and Richmond upon Thames","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Outer London - West and North West","Hounslow and Richmond upon Thames","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Outer London - West and North West","Hounslow and Richmond upon Thames","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Outer London - West and North West","Hounslow and Richmond upon Thames","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Overseas","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Overseas","Overseas","G7","10","10","[c]","[c]"
"In post","2023","Commercial","Overseas","Overseas","HEO","5","5","[c]","[c]"
"In post","2023","Commercial","Overseas","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Overseas","Overseas","SEO","10","10","68790","69790"
"In post","2023","Commercial","Shropshire and Staffordshire","Shropshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Shropshire and Staffordshire","Shropshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Shropshire and Staffordshire","Shropshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Shropshire and Staffordshire","Shropshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Shropshire and Staffordshire","Staffordshire CC","AO","25","25","21780","21780"
"In post","2023","Commercial","Shropshire and Staffordshire","Staffordshire CC","EO","40","40","26460","26350"
"In post","2023","Commercial","Shropshire and Staffordshire","Staffordshire CC","G6","5","5","[c]","[c]"
"In post","2023","Commercial","Shropshire and Staffordshire","Staffordshire CC","G7","5","5","[c]","[c]"
"In post","2023","Commercial","Shropshire and Staffordshire","Staffordshire CC","HEO","30","30","33800","33990"
"In post","2023","Commercial","Shropshire and Staffordshire","Staffordshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Shropshire and Staffordshire","Staffordshire CC","SEO","20","20","41050","41510"
"In post","2023","Commercial","Shropshire and Staffordshire","Stoke-on-Trent","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Shropshire and Staffordshire","Stoke-on-Trent","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Shropshire and Staffordshire","Stoke-on-Trent","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Shropshire and Staffordshire","Telford and Wrekin","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Shropshire and Staffordshire","Telford and Wrekin","EO","5","5","[c]","[c]"
"In post","2023","Commercial","Shropshire and Staffordshire","Telford and Wrekin","G6","5","5","[c]","[c]"
"In post","2023","Commercial","Shropshire and Staffordshire","Telford and Wrekin","G7","15","15","60070","56870"
"In post","2023","Commercial","Shropshire and Staffordshire","Telford and Wrekin","HEO","10","10","[c]","[c]"
"In post","2023","Commercial","Shropshire and Staffordshire","Telford and Wrekin","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Shropshire and Staffordshire","Telford and Wrekin","SEO","15","15","42390","42510"
"In post","2023","Commercial","South Yorkshire","Barnsley, Doncaster and Rotherham","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","South Yorkshire","Barnsley, Doncaster and Rotherham","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","South Yorkshire","Sheffield","EO","10","10","26240","25900"
"In post","2023","Commercial","South Yorkshire","Sheffield","G6","15","15","70190","65630"
"In post","2023","Commercial","South Yorkshire","Sheffield","G7","35","35","58930","56000"
"In post","2023","Commercial","South Yorkshire","Sheffield","HEO","20","20","31410","31100"
"In post","2023","Commercial","South Yorkshire","Sheffield","SCS level","5","5","[c]","[c]"
"In post","2023","Commercial","South Yorkshire","Sheffield","SEO","50","50","39840","39090"
"In post","2023","Commercial","Southern Scotland","East Ayrshire and North Ayrshire mainland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Southern Scotland","East Ayrshire and North Ayrshire mainland","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Southern Scotland","South Ayrshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Southern Scotland","South Lanarkshire","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Southern Scotland","South Lanarkshire","EO","5","5","[c]","[c]"
"In post","2023","Commercial","Southern Scotland","South Lanarkshire","G6","5","5","[c]","[c]"
"In post","2023","Commercial","Southern Scotland","South Lanarkshire","G7","30","30","58590","56000"
"In post","2023","Commercial","Southern Scotland","South Lanarkshire","HEO","5","5","[c]","[c]"
"In post","2023","Commercial","Southern Scotland","South Lanarkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Southern Scotland","South Lanarkshire","SEO","20","20","41490","40900"
"In post","2023","Commercial","Surrey, East and West Sussex","Brighton and Hove","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Surrey, East and West Sussex","East Surrey","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Surrey, East and West Sussex","East Surrey","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Surrey, East and West Sussex","East Sussex CC","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Surrey, East and West Sussex","East Sussex CC","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Surrey, East and West Sussex","West Surrey","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Surrey, East and West Sussex","West Surrey","EO","5","5","[c]","[c]"
"In post","2023","Commercial","Surrey, East and West Sussex","West Surrey","G6","5","5","[c]","[c]"
"In post","2023","Commercial","Surrey, East and West Sussex","West Surrey","G7","5","5","[c]","[c]"
"In post","2023","Commercial","Surrey, East and West Sussex","West Surrey","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Surrey, East and West Sussex","West Surrey","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Surrey, East and West Sussex","West Surrey","SEO","5","5","[c]","[c]"
"In post","2023","Commercial","Surrey, East and West Sussex","West Sussex (North East)","AA","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Surrey, East and West Sussex","West Sussex (North East)","AO","5","5","[c]","[c]"
"In post","2023","Commercial","Surrey, East and West Sussex","West Sussex (North East)","EO","10","5","[c]","[c]"
"In post","2023","Commercial","Surrey, East and West Sussex","West Sussex (North East)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Surrey, East and West Sussex","West Sussex (North East)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Surrey, East and West Sussex","West Sussex (North East)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Surrey, East and West Sussex","West Sussex (North East)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Surrey, East and West Sussex","West Sussex (South West)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Surrey, East and West Sussex","West Sussex (South West)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Surrey, East and West Sussex","West Sussex (South West)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Tees Valley and Durham","Darlington","EO","5","5","[c]","[c]"
"In post","2023","Commercial","Tees Valley and Durham","Darlington","G6","5","5","[c]","[c]"
"In post","2023","Commercial","Tees Valley and Durham","Darlington","G7","15","15","57810","55680"
"In post","2023","Commercial","Tees Valley and Durham","Darlington","HEO","5","5","[c]","[c]"
"In post","2023","Commercial","Tees Valley and Durham","Darlington","SEO","20","20","38920","39090"
"In post","2023","Commercial","Tees Valley and Durham","Durham","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Tees Valley and Durham","Durham","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Tees Valley and Durham","Durham","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Tees Valley and Durham","Durham","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Tees Valley and Durham","Durham","SEO","5","5","[c]","[c]"
"In post","2023","Commercial","Tees Valley and Durham","South Teesside","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Unknown","5","5","[c]","[c]"
"In post","2023","Commercial","West Central Scotland","Glasgow City","AO","10","10","24740","22280"
"In post","2023","Commercial","West Central Scotland","Glasgow City","EO","30","30","27200","27080"
"In post","2023","Commercial","West Central Scotland","Glasgow City","G6","10","10","74200","72980"
"In post","2023","Commercial","West Central Scotland","Glasgow City","G7","25","25","61160","58110"
"In post","2023","Commercial","West Central Scotland","Glasgow City","HEO","55","55","34250","33990"
"In post","2023","Commercial","West Central Scotland","Glasgow City","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","West Central Scotland","Glasgow City","SEO","40","40","41540","42310"
"In post","2023","Commercial","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","EO","[c]","[c]","[c]","[c]"
