"Status","Year","Parent_department","Profession_of_post","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Unknown","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Unknown","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Unknown","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Unknown","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Unknown","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Veterinarian","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Veterinarian","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Veterinarian","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Veterinarian","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Veterinarian","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Veterinarian","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Veterinarian","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Veterinarian","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Commercial","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Commercial","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Commercial","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Communications","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Communications","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Communications","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Communications","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Communications","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Digital, Data and Technology","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Digital, Data and Technology","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Digital, Data and Technology","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Digital, Data and Technology","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Digital, Data and Technology","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Digital, Data and Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Economics","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Economics","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Economics","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Finance","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Finance","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Human Resources","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Human Resources","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Human Resources","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Human Resources","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","International Trade","London","Heterosexual / straight","40","[c]","51660","51710"
"Leaver CS","2023","Department for International Trade","International Trade","London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","International Trade","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","International Trade","London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","International Trade","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","International Trade","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","International Trade","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","International Trade","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","International Trade","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","International Trade","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","International Trade","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Knowledge and Information Management","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Knowledge and Information Management","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Operational Delivery","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Operational Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Operational Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Operational Delivery","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Operational Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Operational Research","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Operational Research","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Other","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Other","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Other","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Policy","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Policy","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Policy","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Policy","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Project Delivery","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Project Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Project Delivery","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Project Delivery","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Project Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Project Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Social Research","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Social Research","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Statistics","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Statistics","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Statistics","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Unknown","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Unknown","London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Unknown","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Unknown","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Commercial","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Commercial","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Commercial","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Communications","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Communications","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Communications","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Communications","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Communications","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Communications","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Corporate Finance","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Corporate Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Economics","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Economics","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Economics","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Finance","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Finance","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Finance","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Finance","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Finance","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Human Resources","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Human Resources","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Human Resources","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Human Resources","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Operational Delivery","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Operational Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Operational Delivery","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Operational Delivery","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Operational Delivery","Outside London","Heterosexual / straight","35","[c]","32160","30190"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Operational Delivery","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Operational Delivery","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Operational Delivery","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Other","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Other","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Planning","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Planning","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Planning","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Planning","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Planning","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Planning","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Planning","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Planning Inspectors","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Planning Inspectors","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Planning Inspectors","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Planning Inspectors","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Planning Inspectors","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Planning Inspectors","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Planning Inspectors","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Policy","London","Heterosexual / straight","75","[c]","50170","53130"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Policy","London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Policy","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Policy","London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Policy","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Policy","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Policy","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Policy","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Project Delivery","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Project Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Project Delivery","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Project Delivery","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Project Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Psychology","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Psychology","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Psychology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Social Research","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Social Research","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Statistics","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Statistics","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Statistics","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Statistics","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Statistics","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Statistics","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Statistics","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Commercial","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Commercial","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Commercial","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Commercial","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Communications","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Communications","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Communications","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Communications","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Communications","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Communications","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Counter Fraud","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Counter Fraud","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Counter Fraud","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Counter Fraud","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Digital, Data and Technology","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Digital, Data and Technology","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Digital, Data and Technology","Outside London","Heterosexual / straight","45","[c]","40690","39630"
"Leaver CS","2023","Department for Transport","Digital, Data and Technology","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Digital, Data and Technology","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Digital, Data and Technology","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Finance","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Finance","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Finance","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Finance","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Finance","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Human Resources","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Human Resources","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Human Resources","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Human Resources","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Human Resources","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Human Resources","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Human Resources","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Internal Audit","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Internal Audit","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Internal Audit","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Knowledge and Information Management","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Knowledge and Information Management","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Knowledge and Information Management","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Medicine","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Medicine","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Medicine","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Operational Delivery","London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Operational Delivery","London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Operational Delivery","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Operational Delivery","London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Operational Delivery","Outside London","Heterosexual / straight","575","[c]","25620","22500"
"Leaver CS","2023","Department for Transport","Operational Delivery","Outside London","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Operational Delivery","Outside London","Undeclared","165","[c]","25800","22500"
"Leaver CS","2023","Department for Transport","Operational Delivery","Outside London","Unknown","290","[c]","24260","22500"
"Leaver CS","2023","Department for Transport","Operational Research","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Operational Research","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Policy","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Policy","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Policy","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Policy","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Policy","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Policy","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Project Delivery","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Project Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Project Delivery","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Project Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Project Delivery","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Project Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Property","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Property","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Property","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Property","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Property","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Property","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Science and Engineering","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Science and Engineering","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Science and Engineering","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Security","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Security","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Security","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Unknown","London","Heterosexual / straight","110","[c]","51350","43750"
