"Status","Year","Disability","Parent_department","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Declared disabled","Department for Work and Pensions","Operational Delivery","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Work and Pensions","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Work and Pensions","Other","Outside London","65","[c]","23150","21690"
"Leaver CS","2023","Declared disabled","Department for Work and Pensions","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Work and Pensions","Policy","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Work and Pensions","Policy","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Work and Pensions","Project Delivery","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Work and Pensions","Project Delivery","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Work and Pensions","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Work and Pensions","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Work and Pensions","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Work and Pensions","Psychology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Work and Pensions","Psychology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Work and Pensions","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Work and Pensions","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Work and Pensions","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Work and Pensions","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Work and Pensions","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department of Health and Social Care","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department of Health and Social Care","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department of Health and Social Care","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department of Health and Social Care","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department of Health and Social Care","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department of Health and Social Care","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department of Health and Social Care","Economics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department of Health and Social Care","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department of Health and Social Care","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department of Health and Social Care","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department of Health and Social Care","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department of Health and Social Care","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department of Health and Social Care","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department of Health and Social Care","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department of Health and Social Care","Medicine","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department of Health and Social Care","Medicine","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department of Health and Social Care","Operational Delivery","London","30","[c]","44030","35910"
"Leaver CS","2023","Declared disabled","Department of Health and Social Care","Operational Delivery","Outside London","45","[c]","38000","29370"
"Leaver CS","2023","Declared disabled","Department of Health and Social Care","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department of Health and Social Care","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department of Health and Social Care","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department of Health and Social Care","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department of Health and Social Care","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department of Health and Social Care","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department of Health and Social Care","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department of Health and Social Care","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department of Health and Social Care","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department of Health and Social Care","Science and Engineering","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department of Health and Social Care","Science and Engineering","Outside London","30","[c]","32810","31460"
"Leaver CS","2023","Declared disabled","Department of Health and Social Care","Unknown","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department of Health and Social Care","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department of Health and Social Care","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Estyn","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Estyn","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Estyn","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Estyn","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Estyn","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","Economics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Foreign, Commonwealth and Development Office","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Foreign, Commonwealth and Development Office","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Foreign, Commonwealth and Development Office","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Foreign, Commonwealth and Development Office","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Foreign, Commonwealth and Development Office","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Foreign, Commonwealth and Development Office","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Foreign, Commonwealth and Development Office","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Foreign, Commonwealth and Development Office","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Foreign, Commonwealth and Development Office","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Foreign, Commonwealth and Development Office","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Foreign, Commonwealth and Development Office","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Foreign, Commonwealth and Development Office","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Foreign, Commonwealth and Development Office","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Foreign, Commonwealth and Development Office","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Foreign, Commonwealth and Development Office","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Foreign, Commonwealth and Development Office","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Foreign, Commonwealth and Development Office","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Foreign, Commonwealth and Development Office","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Foreign, Commonwealth and Development Office","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Foreign, Commonwealth and Development Office","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Foreign, Commonwealth and Development Office","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Foreign, Commonwealth and Development Office","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Foreign, Commonwealth and Development Office","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Foreign, Commonwealth and Development Office","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","Digital, Data and Technology","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","Operational Delivery","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Revenue and Customs","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Revenue and Customs","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Revenue and Customs","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Revenue and Customs","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Revenue and Customs","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Revenue and Customs","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Revenue and Customs","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Revenue and Customs","Digital, Data and Technology","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Revenue and Customs","Economics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Revenue and Customs","Economics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Revenue and Customs","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Revenue and Customs","Finance","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Revenue and Customs","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Revenue and Customs","Human Resources","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Revenue and Customs","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Revenue and Customs","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Revenue and Customs","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Revenue and Customs","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Revenue and Customs","International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Revenue and Customs","International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Revenue and Customs","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Revenue and Customs","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Revenue and Customs","Legal","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Revenue and Customs","Operational Delivery","London","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Revenue and Customs","Operational Delivery","Outside London","250","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Revenue and Customs","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Revenue and Customs","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Revenue and Customs","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Revenue and Customs","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Revenue and Customs","Policy","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Revenue and Customs","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Revenue and Customs","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Revenue and Customs","Project Delivery","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Revenue and Customs","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Revenue and Customs","Property","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Revenue and Customs","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Revenue and Customs","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Revenue and Customs","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Revenue and Customs","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Revenue and Customs","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Revenue and Customs","Tax","London","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Revenue and Customs","Tax","Outside London","75","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Treasury","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Treasury","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Treasury","Corporate Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Treasury","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Treasury","Economics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Treasury","Economics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Treasury","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Treasury","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Treasury","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Treasury","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Treasury","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Treasury","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Treasury","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Treasury","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Treasury","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Treasury","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Treasury","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Treasury","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Treasury","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Treasury","Policy","London","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Treasury","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Treasury","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Treasury","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Treasury","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Home Office","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Home Office","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Home Office","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Home Office","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Home Office","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Home Office","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Home Office","Digital, Data and Technology","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Home Office","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Home Office","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Home Office","Economics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Home Office","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Home Office","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Home Office","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Home Office","Human Resources","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Home Office","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Home Office","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Home Office","Intelligence Analysis","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Home Office","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Home Office","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Home Office","Operational Delivery","London","30","[c]","32030","29890"
"Leaver CS","2023","Declared disabled","Home Office","Operational Delivery","Outside London","105","[c]","25110","22400"
"Leaver CS","2023","Declared disabled","Home Office","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Home Office","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Home Office","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Home Office","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Home Office","Other","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Home Office","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Home Office","Policy","London","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Home Office","Policy","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Home Office","Policy","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Home Office","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Home Office","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Home Office","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Home Office","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Home Office","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Home Office","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Home Office","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Home Office","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Home Office","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Home Office","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Home Office","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Home Office","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Home Office","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Home Office","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Home Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Ministry of Defence","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Ministry of Defence","Commercial","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Ministry of Defence","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Ministry of Defence","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Ministry of Defence","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Ministry of Defence","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Ministry of Defence","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Ministry of Defence","Digital, Data and Technology","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Ministry of Defence","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Ministry of Defence","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Ministry of Defence","Finance","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Ministry of Defence","Finance","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Ministry of Defence","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Ministry of Defence","Geography","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Ministry of Defence","Human Resources","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Ministry of Defence","Human Resources","Outside London","80","[c]","29920","25060"
"Leaver CS","2023","Declared disabled","Ministry of Defence","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Ministry of Defence","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Ministry of Defence","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Ministry of Defence","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Ministry of Defence","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Ministry of Defence","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Ministry of Defence","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Ministry of Defence","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Ministry of Defence","Knowledge and Information Management","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Ministry of Defence","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Ministry of Defence","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Ministry of Defence","Legal","Overseas","[c]","[c]","[c]","[c]"
