"Status","Year","Ethnicity","Profession_of_post","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","White","Project Delivery","East of England","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Project Delivery","London","London","90","[c]","49510","43210"
"Leaver Dept.","2023","White","Project Delivery","North East (England)","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Project Delivery","North West (England)","Outside London","45","[c]","38820","37170"
"Leaver Dept.","2023","White","Project Delivery","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Project Delivery","Scotland","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Project Delivery","South East (England)","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Project Delivery","South West (England)","Outside London","40","[c]","40190","38790"
"Leaver Dept.","2023","White","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Project Delivery","Wales","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Project Delivery","West Midlands (England)","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Project Delivery","Yorkshire and The Humber","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Property","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Property","East of England","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Property","London","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Property","North East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Property","North West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Property","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Property","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Property","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Property","South West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Property","Wales","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Property","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Property","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Psychology","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Psychology","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Psychology","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Psychology","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Psychology","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Science and Engineering","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Science and Engineering","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Science and Engineering","London","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Science and Engineering","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Science and Engineering","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Science and Engineering","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Science and Engineering","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Science and Engineering","South East (England)","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Science and Engineering","South West (England)","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Science and Engineering","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Science and Engineering","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Science and Engineering","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Security","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Security","East of England","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Security","London","London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Security","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Security","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Security","Northern Ireland","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Security","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Security","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Security","South East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Security","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Security","Wales","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Security","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Security","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Social Research","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Social Research","London","London","35","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Social Research","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Social Research","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Social Research","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Social Research","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Social Research","Wales","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Social Research","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Social Research","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Statistics","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Statistics","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Statistics","London","London","45","[c]","44110","38200"
"Leaver Dept.","2023","White","Statistics","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Statistics","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Statistics","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Statistics","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Statistics","South West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Statistics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Statistics","Wales","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Statistics","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Statistics","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Tax","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Tax","London","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Tax","North East (England)","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Tax","North West (England)","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Tax","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Tax","Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Tax","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Tax","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Tax","Wales","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Tax","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Tax","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Unknown","East Midlands (England)","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Unknown","East of England","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Unknown","London","London","725","[c]","48690","42680"
"Leaver Dept.","2023","White","Unknown","North East (England)","Outside London","40","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Unknown","North West (England)","Outside London","35","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Unknown","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Unknown","Scotland","Outside London","140","[c]","38200","33520"
"Leaver Dept.","2023","White","Unknown","South East (England)","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Unknown","South West (England)","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Unknown","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Unknown","Wales","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Unknown","West Midlands (England)","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Unknown","Yorkshire and The Humber","Outside London","100","[c]","38260","34020"
"Leaver Dept.","2023","White","Veterinarian","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Veterinarian","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Veterinarian","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Commercial","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Commercial","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Commercial","London","London","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Commercial","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Commercial","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Commercial","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Commercial","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Commercial","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Commercial","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Commercial","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Commercial","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Commercial","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Communications","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Communications","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Communications","London","London","20","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Communications","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Communications","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Communications","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Communications","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Communications","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Communications","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Communications","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Communications","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Communications","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Corporate Finance","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Corporate Finance","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Corporate Finance","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Corporate Finance","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Counter Fraud","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Counter Fraud","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Counter Fraud","London","London","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Counter Fraud","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Counter Fraud","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Counter Fraud","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Counter Fraud","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Counter Fraud","South East (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Counter Fraud","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Counter Fraud","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Counter Fraud","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Counter Fraud","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Digital, Data and Technology","East Midlands (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Digital, Data and Technology","East of England","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Digital, Data and Technology","London","London","125","[c]","47730","43650"
"New entrant CS","2023","Asian","Digital, Data and Technology","North East (England)","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Digital, Data and Technology","North West (England)","Outside London","40","[c]","37000","34630"
"New entrant CS","2023","Asian","Digital, Data and Technology","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Digital, Data and Technology","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Digital, Data and Technology","Scotland","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Digital, Data and Technology","South East (England)","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Digital, Data and Technology","South West (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Digital, Data and Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Digital, Data and Technology","Wales","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Digital, Data and Technology","West Midlands (England)","Outside London","40","[c]","38000","37590"
"New entrant CS","2023","Asian","Digital, Data and Technology","Yorkshire and The Humber","Outside London","30","[c]","42810","40000"
"New entrant CS","2023","Asian","Economics","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Economics","London","London","35","[c]","33580","31770"
"New entrant CS","2023","Asian","Economics","North East (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Economics","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Economics","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Economics","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Economics","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Economics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Economics","Wales","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Economics","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Economics","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Finance","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Finance","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Finance","London","London","40","[c]","39240","39110"
"New entrant CS","2023","Asian","Finance","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Finance","North West (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Finance","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Finance","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Finance","Scotland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Finance","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Finance","South West (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Finance","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Finance","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Finance","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Geography","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Geography","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","London","London","30","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","South East (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","Wales","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Inspector of Education and Training","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Inspector of Education and Training","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Inspector of Education and Training","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Inspector of Education and Training","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Inspector of Education and Training","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Inspector of Education and Training","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Inspector of Education and Training","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Inspector of Education and Training","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Inspector of Education and Training","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Inspector of Education and Training","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Inspector of Education and Training","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Intelligence Analysis","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Intelligence Analysis","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Intelligence Analysis","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Intelligence Analysis","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Intelligence Analysis","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Intelligence Analysis","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Intelligence Analysis","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Intelligence Analysis","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Intelligence Analysis","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Intelligence Analysis","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Intelligence Analysis","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Intelligence Analysis","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","London","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","International Trade","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","International Trade","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","International Trade","London","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","International Trade","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","International Trade","North West (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","International Trade","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","International Trade","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","International Trade","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","International Trade","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","International Trade","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","International Trade","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","International Trade","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Knowledge and Information Management","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Knowledge and Information Management","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Knowledge and Information Management","London","London","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Knowledge and Information Management","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Knowledge and Information Management","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Knowledge and Information Management","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Knowledge and Information Management","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Knowledge and Information Management","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Knowledge and Information Management","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Knowledge and Information Management","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Knowledge and Information Management","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Knowledge and Information Management","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","London","London","55","[c]","48150","52020"
"New entrant CS","2023","Asian","Legal","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","North West (England)","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","South East (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Medicine","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Medicine","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Medicine","London","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Medicine","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Medicine","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Medicine","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Medicine","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Medicine","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Medicine","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Medicine","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Medicine","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Medicine","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Medicine","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Delivery","East Midlands (England)","Outside London","170","[c]","23730","22520"
"New entrant CS","2023","Asian","Operational Delivery","East of England","Outside London","85","[c]","25010","23020"
"New entrant CS","2023","Asian","Operational Delivery","London","London","440","[c]","29270","27640"
"New entrant CS","2023","Asian","Operational Delivery","North East (England)","Outside London","75","[c]","22960","22520"
