"Status","Year","Organisation","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Crown Commercial Service","North West (England)","Outside London","20","[c]","38440","39170"
"Leaver Dept.","2023","Crown Commercial Service","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Office and Procurator Fiscal Service","Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","East of England","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","London","London","45","[c]","38840","32660"
"Leaver Dept.","2023","Crown Prosecution Service","North East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","North West (England)","Outside London","15","[c]","32620","27150"
"Leaver Dept.","2023","Crown Prosecution Service","South East (England)","Outside London","10","[c]","29990","28200"
"Leaver Dept.","2023","Crown Prosecution Service","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","Wales","Outside London","10","[c]","48170","46150"
"Leaver Dept.","2023","Crown Prosecution Service","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","Yorkshire and The Humber","Outside London","20","[c]","37800","31180"
"Leaver Dept.","2023","Defence Electronics and Components Agency","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Electronics and Components Agency","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Equipment and Support","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Equipment and Support","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Equipment and Support","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Equipment and Support","Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Equipment and Support","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Equipment and Support","South West (England)","Outside London","40","[c]","39070","38790"
"Leaver Dept.","2023","Defence Science and Technology Laboratory","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Science and Technology Laboratory","South East (England)","Outside London","30","[c]","40910","39890"
"Leaver Dept.","2023","Defence Science and Technology Laboratory","South West (England)","Outside London","30","[c]","43370","43910"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","London","435","[c]","45470","40050"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","Outside London","15","[c]","38880","33090"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Wales","Outside London","15","[c]","30280","30360"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","Outside London","15","[c]","36400","32280"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","London","London","220","[c]","45680","38280"
"Leaver Dept.","2023","Department for Education (excl. agencies)","East Midlands (England)","Outside London","15","[c]","49000","40540"
"Leaver Dept.","2023","Department for Education (excl. agencies)","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","London","London","175","[c]","48770","41720"
"Leaver Dept.","2023","Department for Education (excl. agencies)","North East (England)","Outside London","40","[c]","40790","38050"
"Leaver Dept.","2023","Department for Education (excl. agencies)","North West (England)","Outside London","95","[c]","39170","37590"
"Leaver Dept.","2023","Department for Education (excl. agencies)","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","South West (England)","Outside London","20","[c]","44630","38060"
"Leaver Dept.","2023","Department for Education (excl. agencies)","West Midlands (England)","Outside London","45","[c]","40290","37590"
"Leaver Dept.","2023","Department for Education (excl. agencies)","Yorkshire and The Humber","Outside London","65","[c]","39890","38140"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","London","London","235","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Outside London","70","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Wales","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","Outside London","50","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","London","London","190","[c]","43030","38160"
"Leaver Dept.","2023","Department for International Trade","North East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Overseas","Overseas","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","London","London","305","[c]","44230","39600"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","North East (England)","Outside London","20","[c]","43590","37540"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","North West (England)","Outside London","25","[c]","37920","31290"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","South West (England)","Outside London","15","[c]","39820","38530"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands (England)","Outside London","35","[c]","34800","31420"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Yorkshire and The Humber","Outside London","10","[c]","40780","38500"
"Leaver Dept.","2023","Department for Transport (excl. agencies)","London","London","190","[c]","45890","42470"
"Leaver Dept.","2023","Department for Transport (excl. agencies)","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport (excl. agencies)","South East (England)","Outside London","10","[c]","38790","38850"
"Leaver Dept.","2023","Department for Transport (excl. agencies)","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport (excl. agencies)","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport (excl. agencies)","West Midlands (England)","Outside London","15","[c]","35540","31730"
"Leaver Dept.","2023","Department for Transport (excl. agencies)","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","East Midlands (England)","Outside London","100","[c]","27550","28120"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","East of England","Outside London","75","[c]","29080","28120"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","London","London","435","[c]","37660","32520"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","North East (England)","Outside London","290","[c]","30380","28120"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","North West (England)","Outside London","415","[c]","29530","28120"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","Scotland","Outside London","440","[c]","25820","27570"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","South East (England)","Outside London","115","[c]","29000","28120"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","South West (England)","Outside London","120","[c]","27800","28120"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","Unknown","Unknown","40","[c]","31830","28120"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","Wales","Outside London","115","[c]","27760","28120"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Outside London","270","[c]","27120","28120"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","Outside London","280","[c]","31950","28120"
"Leaver Dept.","2023","Department of Health and Social Care (excl. agencies)","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care (excl. agencies)","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care (excl. agencies)","London","London","280","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care (excl. agencies)","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care (excl. agencies)","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care (excl. agencies)","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care (excl. agencies)","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care (excl. agencies)","Unknown","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care (excl. agencies)","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","Outside London","70","[c]","[c]","[c]"
"Leaver Dept.","2023","Disclosure Scotland","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Driver and Vehicle Licensing Agency","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Driver and Vehicle Licensing Agency","Wales","Outside London","205","[c]","29420","27260"
"Leaver Dept.","2023","Driver and Vehicle Licensing Agency","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Driver and Vehicle Standards Agency","East Midlands (England)","Outside London","20","[c]","32790","31660"
"Leaver Dept.","2023","Driver and Vehicle Standards Agency","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Driver and Vehicle Standards Agency","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Driver and Vehicle Standards Agency","North East (England)","Outside London","20","[c]","25920","22500"
"Leaver Dept.","2023","Driver and Vehicle Standards Agency","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Driver and Vehicle Standards Agency","Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Driver and Vehicle Standards Agency","South East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Driver and Vehicle Standards Agency","South West (England)","Outside London","25","[c]","37120","32000"
"Leaver Dept.","2023","Driver and Vehicle Standards Agency","Wales","Outside London","20","[c]","31390","26960"
"Leaver Dept.","2023","Driver and Vehicle Standards Agency","West Midlands (England)","Outside London","10","[c]","29180","24310"
"Leaver Dept.","2023","Driver and Vehicle Standards Agency","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Education Scotland","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Education and Skills Funding Agency","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Education and Skills Funding Agency","London","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Education and Skills Funding Agency","North East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Education and Skills Funding Agency","North West (England)","Outside London","10","[c]","39280","37590"
"Leaver Dept.","2023","Education and Skills Funding Agency","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Education and Skills Funding Agency","West Midlands (England)","Outside London","20","[c]","42120","37740"
"Leaver Dept.","2023","Education and Skills Funding Agency","Yorkshire and The Humber","Outside London","10","[c]","45290","38070"
"Leaver Dept.","2023","Estyn","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","FCDO Services","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","FCDO Services","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","London","London","25","[c]","39520","40650"
"Leaver Dept.","2023","Food Standards Agency","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","Wales","Outside London","10","[c]","33030","30960"
"Leaver Dept.","2023","Food Standards Agency","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Scotland","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office (excl. agencies)","London","London","160","[c]","[c]","[c]"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Overseas","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Scotland","Outside London","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office (excl. agencies)","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Forestry and Land Scotland","Scotland","Outside London","20","[c]","40920","40510"
"Leaver Dept.","2023","Government Actuary's Department","London","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Commercial Organisation","London","London","15","[c]","58630","56200"
"Leaver Dept.","2023","Government Commercial Organisation","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Commercial Organisation","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Commercial Organisation","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Commercial Organisation","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Commercial Organisation","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Internal Audit Agency","London","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Internal Audit Agency","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Internal Audit Agency","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Internal Audit Agency","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Internal Audit Agency","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Internal Audit Agency","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Legal Department","London","London","100","[c]","50060","51250"
"Leaver Dept.","2023","Government Legal Department","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Legal Department","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Property Agency","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Property Agency","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Property Agency","London","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Property Agency","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Property Agency","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Property Agency","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Property Agency","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Property Agency","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","East Midlands (England)","Outside London","40","[c]","24390","21780"
"Leaver Dept.","2023","HM Courts and Tribunals Service","East of England","Outside London","10","[c]","24310","21780"
"Leaver Dept.","2023","HM Courts and Tribunals Service","London","London","160","[c]","34320","29660"
"Leaver Dept.","2023","HM Courts and Tribunals Service","North East (England)","Outside London","10","[c]","26380","21370"
"Leaver Dept.","2023","HM Courts and Tribunals Service","North West (England)","Outside London","95","[c]","26420","21780"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Scotland","Outside London","40","[c]","23310","21780"
"Leaver Dept.","2023","HM Courts and Tribunals Service","South East (England)","Outside London","15","[c]","24370","21630"
"Leaver Dept.","2023","HM Courts and Tribunals Service","South West (England)","Outside London","25","[c]","26670","21780"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Wales","Outside London","25","[c]","25290","21780"
"Leaver Dept.","2023","HM Courts and Tribunals Service","West Midlands (England)","Outside London","60","[c]","25090","21780"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Yorkshire and The Humber","Outside London","20","[c]","23760","21780"
"Leaver Dept.","2023","HM Crown Prosecution Service Inspectorate","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Crown Prosecution Service Inspectorate","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","East Midlands (England)","Outside London","35","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","East of England","Outside London","55","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","London","London","175","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","North East (England)","Outside London","45","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","North West (England)","Outside London","65","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","South East (England)","Outside London","170","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","South West (England)","Outside London","40","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Wales","Outside London","40","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","West Midlands (England)","Outside London","50","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Yorkshire and The Humber","Outside London","60","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","East Midlands (England)","Outside London","40","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","East of England","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","London","London","255","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","North East (England)","Outside London","200","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","North West (England)","Outside London","310","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Northern Ireland","Outside London","35","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Scotland","Outside London","155","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","South East (England)","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","South West (England)","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Wales","Outside London","65","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","West Midlands (England)","Outside London","95","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","Outside London","95","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Treasury (excl. agencies)","East of England","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Treasury (excl. agencies)","London","London","235","[c]","47900","39050"
"Leaver Dept.","2023","HM Treasury (excl. agencies)","North East (England)","Outside London","15","[c]","47890","51000"
"Leaver Dept.","2023","Health and Safety Executive","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Health and Safety Executive","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Health and Safety Executive","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Health and Safety Executive","North West (England)","Outside London","25","[c]","32250","28270"
"Leaver Dept.","2023","Health and Safety Executive","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Health and Safety Executive","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Health and Safety Executive","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Health and Safety Executive","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Health and Safety Executive","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Health and Safety Executive","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","East of England","Outside London","30","[c]","27730","26460"
"Leaver Dept.","2023","Home Office","London","London","650","[c]","45680","42170"
"Leaver Dept.","2023","Home Office","North East (England)","Outside London","35","[c]","28580","25880"
"Leaver Dept.","2023","Home Office","North West (England)","Outside London","215","[c]","31090","26750"
"Leaver Dept.","2023","Home Office","Northern Ireland","Outside London","15","[c]","25870","26700"
"Leaver Dept.","2023","Home Office","Overseas","Overseas","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Scotland","Outside London","55","[c]","27570","25880"
"Leaver Dept.","2023","Home Office","South East (England)","Outside London","25","[c]","27990","26750"
"Leaver Dept.","2023","Home Office","South West (England)","Outside London","10","[c]","38010","33030"
"Leaver Dept.","2023","Home Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Wales","Outside London","20","[c]","32300","26920"
"Leaver Dept.","2023","Home Office","West Midlands (England)","Outside London","35","[c]","31140","26180"
"Leaver Dept.","2023","Home Office","Yorkshire and The Humber","Outside London","105","[c]","31490","26750"
"Leaver Dept.","2023","Institute for Apprenticeships and Technical Education","London","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Institute for Apprenticeships and Technical Education","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Institute for Apprenticeships and Technical Education","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Institute for Apprenticeships and Technical Education","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Institute for Apprenticeships and Technical Education","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intellectual Property Office","London","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Intellectual Property Office","Wales","Outside London","25","[c]","40800","30780"
"Leaver Dept.","2023","Legal Aid Agency","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal Aid Agency","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal Aid Agency","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal Aid Agency","North West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal Aid Agency","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal Aid Agency","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal Aid Agency","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Maritime and Coastguard Agency","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Maritime and Coastguard Agency","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Maritime and Coastguard Agency","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Maritime and Coastguard Agency","South East (England)","Outside London","15","[c]","29570","27450"
"Leaver Dept.","2023","Maritime and Coastguard Agency","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Maritime and Coastguard Agency","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Medicines and Healthcare Products Regulatory Agency","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Medicines and Healthcare Products Regulatory Agency","London","London","15","[c]","55040","41890"
"Leaver Dept.","2023","Met Office","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Met Office","South West (England)","Outside London","10","[c]","[c]","[c]"
