"Status","Year","Parent_department","Profession_of_post","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Department for Transport","Security","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Security","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Security","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Unknown","London","AO","10","[c]","26140","26510"
"Leaver CS","2023","Department for Transport","Unknown","London","EO","15","[c]","31080","30920"
"Leaver CS","2023","Department for Transport","Unknown","London","G6","20","[c]","70430","68020"
"Leaver CS","2023","Department for Transport","Unknown","London","G7","50","[c]","56710","56150"
"Leaver CS","2023","Department for Transport","Unknown","London","HEO","35","[c]","35830","35760"
"Leaver CS","2023","Department for Transport","Unknown","London","SCS level","10","[c]","86790","80800"
"Leaver CS","2023","Department for Transport","Unknown","London","SEO","35","[c]","43670","43750"
"Leaver CS","2023","Department for Transport","Unknown","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Unknown","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Unknown","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Unknown","Outside London","G7","10","[c]","57520","51040"
"Leaver CS","2023","Department for Transport","Unknown","Outside London","HEO","15","[c]","32480","31660"
"Leaver CS","2023","Department for Transport","Unknown","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Unknown","Outside London","SEO","15","[c]","40320","39820"
"Leaver CS","2023","Department for Work and Pensions","Commercial","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Commercial","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Commercial","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Commercial","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Commercial","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Communications","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Communications","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Communications","London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Communications","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Communications","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Communications","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Communications","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","London","AO","25","[c]","25260","25610"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","London","EO","25","[c]","32480","32520"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","Outside London","AO","90","[c]","22230","21690"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","Outside London","EO","175","[c]","28260","28120"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","Outside London","HEO","25","[c]","34520","34290"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Digital, Data and Technology","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Digital, Data and Technology","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Digital, Data and Technology","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Digital, Data and Technology","London","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Digital, Data and Technology","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Digital, Data and Technology","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Digital, Data and Technology","London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Digital, Data and Technology","Outside London","AO","10","[c]","21610","21690"
"Leaver CS","2023","Department for Work and Pensions","Digital, Data and Technology","Outside London","EO","45","[c]","27860","28120"
"Leaver CS","2023","Department for Work and Pensions","Digital, Data and Technology","Outside London","G6","35","[c]","71430","72510"
"Leaver CS","2023","Department for Work and Pensions","Digital, Data and Technology","Outside London","G7","85","[c]","55650","55080"
"Leaver CS","2023","Department for Work and Pensions","Digital, Data and Technology","Outside London","HEO","40","[c]","33670","34170"
"Leaver CS","2023","Department for Work and Pensions","Digital, Data and Technology","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Digital, Data and Technology","Outside London","SEO","90","[c]","40630","39660"
"Leaver CS","2023","Department for Work and Pensions","Finance","London","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Finance","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Finance","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Finance","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Finance","London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Finance","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Finance","London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Finance","Outside London","AO","20","[c]","21580","21690"
"Leaver CS","2023","Department for Work and Pensions","Finance","Outside London","EO","15","[c]","26730","28120"
"Leaver CS","2023","Department for Work and Pensions","Finance","Outside London","G6","10","[c]","70280","71430"
"Leaver CS","2023","Department for Work and Pensions","Finance","Outside London","G7","15","[c]","54330","53810"
"Leaver CS","2023","Department for Work and Pensions","Finance","Outside London","HEO","20","[c]","34290","34170"
"Leaver CS","2023","Department for Work and Pensions","Finance","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Finance","Outside London","SEO","20","[c]","39390","38470"
"Leaver CS","2023","Department for Work and Pensions","Finance","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Finance","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Human Resources","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Human Resources","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Human Resources","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Human Resources","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Human Resources","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Human Resources","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Human Resources","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Knowledge and Information Management","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Knowledge and Information Management","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Knowledge and Information Management","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Legal","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","London","AO","115","[c]","25060","25610"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","London","EO","680","[c]","31500","31060"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","London","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","London","HEO","15","[c]","37260","39150"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Outside London","AA","25","[c]","21110","21250"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Outside London","AO","2535","[c]","21650","21690"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Outside London","EO","3100","[c]","28060","28120"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Outside London","G6","10","[c]","67110","66860"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Outside London","G7","45","[c]","56030","50950"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Outside London","HEO","165","[c]","34340","34230"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Outside London","SEO","105","[c]","45880","41480"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Unknown","AO","15","[c]","21720","21690"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Unknown","EO","30","[c]","28710","28120"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Other","London","AO","15","[c]","25450","25610"
"Leaver CS","2023","Department for Work and Pensions","Other","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Other","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Other","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Other","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Other","Outside London","AO","300","[c]","21650","21690"
"Leaver CS","2023","Department for Work and Pensions","Other","Outside London","EO","40","[c]","28330","28120"
"Leaver CS","2023","Department for Work and Pensions","Other","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Other","Outside London","HEO","15","[c]","34110","34230"
"Leaver CS","2023","Department for Work and Pensions","Other","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Other","Unknown","AO","15","[c]","23820","25110"
"Leaver CS","2023","Department for Work and Pensions","Other","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Other","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Policy","London","AO","15","[c]","25540","25610"
"Leaver CS","2023","Department for Work and Pensions","Policy","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Policy","London","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Policy","London","G7","15","[c]","57360","55150"
"Leaver CS","2023","Department for Work and Pensions","Policy","London","HEO","15","[c]","38260","39000"
"Leaver CS","2023","Department for Work and Pensions","Policy","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Policy","London","SEO","15","[c]","45010","43760"
"Leaver CS","2023","Department for Work and Pensions","Policy","Outside London","AO","20","[c]","21640","21690"
"Leaver CS","2023","Department for Work and Pensions","Policy","Outside London","EO","20","[c]","26850","28120"
"Leaver CS","2023","Department for Work and Pensions","Policy","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Policy","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Policy","Outside London","HEO","10","[c]","34070","34200"
"Leaver CS","2023","Department for Work and Pensions","Policy","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Project Delivery","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Project Delivery","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Project Delivery","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Project Delivery","London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Project Delivery","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Project Delivery","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Project Delivery","Outside London","EO","10","[c]","25010","27570"
"Leaver CS","2023","Department for Work and Pensions","Project Delivery","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Project Delivery","Outside London","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Project Delivery","Outside London","HEO","15","[c]","33960","34170"
"Leaver CS","2023","Department for Work and Pensions","Project Delivery","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Project Delivery","Outside London","SEO","20","[c]","39230","38470"
"Leaver CS","2023","Department for Work and Pensions","Property","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Property","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Property","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Property","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Property","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Property","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Property","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Property","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Property","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Property","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Psychology","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Psychology","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Science and Engineering","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Science and Engineering","Outside London","EO","15","[c]","27570","27320"
"Leaver CS","2023","Department for Work and Pensions","Science and Engineering","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Science and Engineering","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Science and Engineering","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Science and Engineering","Outside London","SEO","10","[c]","42010","40820"
"Leaver CS","2023","Department for Work and Pensions","Security","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Security","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Statistics","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Unknown","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Unknown","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Unknown","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Unknown","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Unknown","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Unknown","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Commercial","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Commercial","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Commercial","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Commercial","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Commercial","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Communications","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Communications","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Communications","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Communications","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Communications","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Communications","London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Communications","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Digital, Data and Technology","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Digital, Data and Technology","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Digital, Data and Technology","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Digital, Data and Technology","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Digital, Data and Technology","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Digital, Data and Technology","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Digital, Data and Technology","London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Digital, Data and Technology","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Digital, Data and Technology","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Digital, Data and Technology","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Digital, Data and Technology","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Digital, Data and Technology","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Economics","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Finance","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Finance","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Finance","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Finance","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Finance","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Finance","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Finance","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Human Resources","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Human Resources","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Human Resources","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Human Resources","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Human Resources","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Human Resources","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Human Resources","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Human Resources","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Human Resources","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Human Resources","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Knowledge and Information Management","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Legal","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Medicine","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Medicine","London","G6","15","[c]","63950","67080"
"Leaver CS","2023","Department of Health and Social Care","Medicine","London","G7","10","[c]","53920","53830"
"Leaver CS","2023","Department of Health and Social Care","Medicine","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Medicine","London","SCS level","20","[c]","100680","89410"
"Leaver CS","2023","Department of Health and Social Care","Medicine","London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Medicine","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Medicine","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Medicine","Outside London","HEO","15","[c]","35840","33710"
"Leaver CS","2023","Department of Health and Social Care","Medicine","Outside London","SCS level","20","[c]","113720","119130"
"Leaver CS","2023","Department of Health and Social Care","Medicine","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Medicine","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Operational Delivery","London","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Operational Delivery","London","AO","25","[c]","23800","24510"
"Leaver CS","2023","Department of Health and Social Care","Operational Delivery","London","EO","135","[c]","27580","27690"
"Leaver CS","2023","Department of Health and Social Care","Operational Delivery","London","G6","65","[c]","66350","66230"
"Leaver CS","2023","Department of Health and Social Care","Operational Delivery","London","G7","110","[c]","53660","53400"
"Leaver CS","2023","Department of Health and Social Care","Operational Delivery","London","HEO","160","[c]","33100","33330"
"Leaver CS","2023","Department of Health and Social Care","Operational Delivery","London","SCS level","45","[c]","95260","82990"
"Leaver CS","2023","Department of Health and Social Care","Operational Delivery","London","SEO","150","[c]","41000","41280"
"Leaver CS","2023","Department of Health and Social Care","Operational Delivery","Outside London","AA","30","[c]","19870","20100"
"Leaver CS","2023","Department of Health and Social Care","Operational Delivery","Outside London","AO","140","[c]","21170","20880"
"Leaver CS","2023","Department of Health and Social Care","Operational Delivery","Outside London","EO","115","[c]","24700","24390"
"Leaver CS","2023","Department of Health and Social Care","Operational Delivery","Outside London","G6","60","[c]","65060","63410"
"Leaver CS","2023","Department of Health and Social Care","Operational Delivery","Outside London","G7","100","[c]","51970","50770"
"Leaver CS","2023","Department of Health and Social Care","Operational Delivery","Outside London","HEO","140","[c]","30800","29970"
"Leaver CS","2023","Department of Health and Social Care","Operational Delivery","Outside London","SCS level","30","[c]","95170","94360"
"Leaver CS","2023","Department of Health and Social Care","Operational Delivery","Outside London","SEO","135","[c]","38490","37860"
"Leaver CS","2023","Department of Health and Social Care","Operational Research","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Other","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Other","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Other","London","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Other","London","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Other","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Other","London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Other","London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Other","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Other","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Other","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Policy","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Policy","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Policy","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Policy","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Policy","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Policy","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Project Delivery","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Project Delivery","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Property","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Property","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Property","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Property","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Property","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Science and Engineering","London","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Science and Engineering","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Science and Engineering","London","EO","15","[c]","28270","27960"
"Leaver CS","2023","Department of Health and Social Care","Science and Engineering","London","G6","10","[c]","73240","75220"
"Leaver CS","2023","Department of Health and Social Care","Science and Engineering","London","G7","15","[c]","55490","54190"
"Leaver CS","2023","Department of Health and Social Care","Science and Engineering","London","HEO","40","[c]","33640","33330"
"Leaver CS","2023","Department of Health and Social Care","Science and Engineering","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Science and Engineering","London","SEO","35","[c]","41340","41280"
"Leaver CS","2023","Department of Health and Social Care","Science and Engineering","Outside London","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Science and Engineering","Outside London","AO","15","[c]","21030","20880"
"Leaver CS","2023","Department of Health and Social Care","Science and Engineering","Outside London","EO","35","[c]","25050","24390"
"Leaver CS","2023","Department of Health and Social Care","Science and Engineering","Outside London","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Science and Engineering","Outside London","G7","30","[c]","51790","49840"
"Leaver CS","2023","Department of Health and Social Care","Science and Engineering","Outside London","HEO","125","[c]","31670","30800"
"Leaver CS","2023","Department of Health and Social Care","Science and Engineering","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Science and Engineering","Outside London","SEO","110","[c]","40470","41230"
"Leaver CS","2023","Department of Health and Social Care","Unknown","London","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Unknown","London","EO","50","[c]","[c]","[c]"
