"Status","Year","Age","Region_ITL3","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","20-29","Glasgow City","SEO","Male","70","70","42690","42510"
"In post","2023","20-29","Gloucestershire CC","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Gloucestershire CC","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Gloucestershire CC","AO","Female","10","10","[c]","[c]"
"In post","2023","20-29","Gloucestershire CC","AO","Male","15","15","[c]","[c]"
"In post","2023","20-29","Gloucestershire CC","EO","Female","40","35","27500","28080"
"In post","2023","20-29","Gloucestershire CC","EO","Male","25","25","[c]","[c]"
"In post","2023","20-29","Gloucestershire CC","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Gloucestershire CC","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Gloucestershire CC","HEO","Female","15","15","[c]","[c]"
"In post","2023","20-29","Gloucestershire CC","HEO","Male","5","5","[c]","[c]"
"In post","2023","20-29","Gloucestershire CC","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Gloucestershire CC","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Gloucestershire CC","Unknown","Female","20","20","[c]","[c]"
"In post","2023","20-29","Gloucestershire CC","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Greater Manchester North East","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Greater Manchester North East","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Greater Manchester North East","AO","Female","25","25","[c]","[c]"
"In post","2023","20-29","Greater Manchester North East","AO","Male","20","20","[c]","[c]"
"In post","2023","20-29","Greater Manchester North East","EO","Female","30","30","[c]","[c]"
"In post","2023","20-29","Greater Manchester North East","EO","Male","10","10","[c]","[c]"
"In post","2023","20-29","Greater Manchester North East","HEO","Female","5","5","[c]","[c]"
"In post","2023","20-29","Greater Manchester North East","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Greater Manchester North East","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Greater Manchester North East","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Greater Manchester North East","Unknown","Female","45","40","25060","23640"
"In post","2023","20-29","Greater Manchester North East","Unknown","Male","5","5","[c]","[c]"
"In post","2023","20-29","Greater Manchester North West","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Greater Manchester North West","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Greater Manchester North West","AO","Female","95","95","24220","21690"
"In post","2023","20-29","Greater Manchester North West","AO","Male","95","95","24750","21690"
"In post","2023","20-29","Greater Manchester North West","EO","Female","25","25","[c]","[c]"
"In post","2023","20-29","Greater Manchester North West","EO","Male","15","15","[c]","[c]"
"In post","2023","20-29","Greater Manchester North West","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Greater Manchester North West","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Greater Manchester North West","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Greater Manchester North West","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Greater Manchester North West","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Greater Manchester North West","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Greater Manchester North West","Unknown","Female","35","35","25080","23640"
"In post","2023","20-29","Greater Manchester North West","Unknown","Male","5","5","[c]","[c]"
"In post","2023","20-29","Greater Manchester South East","AO","Female","20","20","[c]","[c]"
"In post","2023","20-29","Greater Manchester South East","AO","Male","30","30","21880","21690"
"In post","2023","20-29","Greater Manchester South East","EO","Female","15","15","[c]","[c]"
"In post","2023","20-29","Greater Manchester South East","EO","Male","10","10","[c]","[c]"
"In post","2023","20-29","Greater Manchester South East","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Greater Manchester South East","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Greater Manchester South East","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Greater Manchester South East","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Greater Manchester South East","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Greater Manchester South East","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Greater Manchester South East","Unknown","Female","35","35","26300","24570"
"In post","2023","20-29","Greater Manchester South East","Unknown","Male","5","5","[c]","[c]"
"In post","2023","20-29","Greater Manchester South West","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Greater Manchester South West","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Greater Manchester South West","AO","Female","250","240","22430","22520"
"In post","2023","20-29","Greater Manchester South West","AO","Male","255","250","22470","22520"
"In post","2023","20-29","Greater Manchester South West","EO","Female","305","300","27390","27890"
"In post","2023","20-29","Greater Manchester South West","EO","Male","320","320","27450","27890"
"In post","2023","20-29","Greater Manchester South West","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Greater Manchester South West","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Greater Manchester South West","G7","Female","35","35","54740","54680"
"In post","2023","20-29","Greater Manchester South West","G7","Male","55","50","55610","56060"
"In post","2023","20-29","Greater Manchester South West","HEO","Female","280","280","33270","34400"
"In post","2023","20-29","Greater Manchester South West","HEO","Male","295","295","33750","34700"
"In post","2023","20-29","Greater Manchester South West","SEO","Female","100","100","41110","41780"
"In post","2023","20-29","Greater Manchester South West","SEO","Male","100","100","40780","41780"
"In post","2023","20-29","Greater Manchester South West","Unknown","Female","55","50","23900","23640"
"In post","2023","20-29","Greater Manchester South West","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Gwent Valleys","AO","Female","20","15","[c]","[c]"
"In post","2023","20-29","Gwent Valleys","AO","Male","10","10","[c]","[c]"
"In post","2023","20-29","Gwent Valleys","EO","Female","10","10","[c]","[c]"
"In post","2023","20-29","Gwent Valleys","EO","Male","5","5","[c]","[c]"
"In post","2023","20-29","Gwent Valleys","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Gwent Valleys","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Gwent Valleys","Unknown","Female","20","20","[c]","[c]"
"In post","2023","20-29","Gwent Valleys","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Gwynedd","AO","Female","25","25","[c]","[c]"
"In post","2023","20-29","Gwynedd","AO","Male","20","20","[c]","[c]"
"In post","2023","20-29","Gwynedd","EO","Female","15","15","[c]","[c]"
"In post","2023","20-29","Gwynedd","EO","Male","5","5","[c]","[c]"
"In post","2023","20-29","Gwynedd","HEO","Female","5","5","[c]","[c]"
"In post","2023","20-29","Gwynedd","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Gwynedd","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Gwynedd","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Gwynedd","Unknown","Female","15","15","[c]","[c]"
"In post","2023","20-29","Gwynedd","Unknown","Male","5","5","[c]","[c]"
"In post","2023","20-29","Hackney and Newham","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Hackney and Newham","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Hackney and Newham","AO","Female","80","80","26520","26920"
"In post","2023","20-29","Hackney and Newham","AO","Male","60","60","26650","26920"
"In post","2023","20-29","Hackney and Newham","EO","Female","195","195","32080","32520"
"In post","2023","20-29","Hackney and Newham","EO","Male","155","155","32110","32520"
"In post","2023","20-29","Hackney and Newham","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Hackney and Newham","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Hackney and Newham","G7","Female","50","50","62280","62770"
"In post","2023","20-29","Hackney and Newham","G7","Male","40","40","63060","63990"
"In post","2023","20-29","Hackney and Newham","HEO","Female","160","160","38260","39450"
"In post","2023","20-29","Hackney and Newham","HEO","Male","170","170","38600","39450"
"In post","2023","20-29","Hackney and Newham","SEO","Female","50","50","45390","45560"
"In post","2023","20-29","Hackney and Newham","SEO","Male","50","50","45450","45560"
"In post","2023","20-29","Hackney and Newham","Unknown","Female","20","20","[c]","[c]"
"In post","2023","20-29","Hackney and Newham","Unknown","Male","15","15","[c]","[c]"
"In post","2023","20-29","Haringey and Islington","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Haringey and Islington","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Haringey and Islington","AO","Female","75","70","32340","33800"
"In post","2023","20-29","Haringey and Islington","AO","Male","55","55","32820","33800"
"In post","2023","20-29","Haringey and Islington","EO","Female","45","45","31830","32520"
"In post","2023","20-29","Haringey and Islington","EO","Male","20","20","[c]","[c]"
"In post","2023","20-29","Haringey and Islington","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Haringey and Islington","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Haringey and Islington","HEO","Female","10","10","[c]","[c]"
"In post","2023","20-29","Haringey and Islington","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Haringey and Islington","SEO","Female","5","5","[c]","[c]"
"In post","2023","20-29","Haringey and Islington","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Haringey and Islington","Unknown","Female","35","35","30020","28580"
"In post","2023","20-29","Haringey and Islington","Unknown","Male","15","10","[c]","[c]"
"In post","2023","20-29","Harrow and Hillingdon","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Harrow and Hillingdon","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Harrow and Hillingdon","AO","Female","50","50","26150","26400"
"In post","2023","20-29","Harrow and Hillingdon","AO","Male","50","50","26130","26400"
"In post","2023","20-29","Harrow and Hillingdon","EO","Female","130","130","30360","29890"
"In post","2023","20-29","Harrow and Hillingdon","EO","Male","120","120","30040","29890"
"In post","2023","20-29","Harrow and Hillingdon","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Harrow and Hillingdon","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Harrow and Hillingdon","HEO","Female","25","25","[c]","[c]"
"In post","2023","20-29","Harrow and Hillingdon","HEO","Male","15","15","[c]","[c]"
"In post","2023","20-29","Harrow and Hillingdon","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Harrow and Hillingdon","SEO","Male","5","5","[c]","[c]"
"In post","2023","20-29","Harrow and Hillingdon","Unknown","Female","5","5","[c]","[c]"
"In post","2023","20-29","Harrow and Hillingdon","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Hartlepool and Stockton-on-Tees","AA","Female","20","15","[c]","[c]"
"In post","2023","20-29","Hartlepool and Stockton-on-Tees","AA","Male","5","5","[c]","[c]"
"In post","2023","20-29","Hartlepool and Stockton-on-Tees","AO","Female","50","45","28850","28880"
"In post","2023","20-29","Hartlepool and Stockton-on-Tees","AO","Male","55","55","28980","28880"
"In post","2023","20-29","Hartlepool and Stockton-on-Tees","EO","Female","15","15","[c]","[c]"
"In post","2023","20-29","Hartlepool and Stockton-on-Tees","EO","Male","5","5","[c]","[c]"
"In post","2023","20-29","Hartlepool and Stockton-on-Tees","HEO","Female","10","10","[c]","[c]"
"In post","2023","20-29","Hartlepool and Stockton-on-Tees","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Hartlepool and Stockton-on-Tees","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Hartlepool and Stockton-on-Tees","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Hartlepool and Stockton-on-Tees","Unknown","Female","45","45","24910","23640"
"In post","2023","20-29","Hartlepool and Stockton-on-Tees","Unknown","Male","5","5","[c]","[c]"
"In post","2023","20-29","Heart of Essex","AA","Female","15","15","[c]","[c]"
"In post","2023","20-29","Heart of Essex","AA","Male","10","10","[c]","[c]"
"In post","2023","20-29","Heart of Essex","AO","Female","45","45","27160","28880"
"In post","2023","20-29","Heart of Essex","AO","Male","55","55","29610","28880"
"In post","2023","20-29","Heart of Essex","EO","Female","35","35","30760","29150"
"In post","2023","20-29","Heart of Essex","EO","Male","20","20","[c]","[c]"
"In post","2023","20-29","Heart of Essex","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Heart of Essex","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Heart of Essex","HEO","Female","10","10","[c]","[c]"
"In post","2023","20-29","Heart of Essex","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Heart of Essex","SEO","Female","5","5","[c]","[c]"
"In post","2023","20-29","Heart of Essex","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Heart of Essex","Unknown","Female","25","25","[c]","[c]"
"In post","2023","20-29","Heart of Essex","Unknown","Male","10","10","[c]","[c]"
"In post","2023","20-29","Herefordshire, County of","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Herefordshire, County of","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Herefordshire, County of","AO","Female","5","5","[c]","[c]"
"In post","2023","20-29","Herefordshire, County of","AO","Male","10","10","[c]","[c]"
"In post","2023","20-29","Herefordshire, County of","EO","Female","5","5","[c]","[c]"
"In post","2023","20-29","Herefordshire, County of","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Herefordshire, County of","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Herefordshire, County of","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Herefordshire, County of","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Herefordshire, County of","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Herefordshire, County of","Unknown","Female","10","10","[c]","[c]"
"In post","2023","20-29","Herefordshire, County of","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Hertfordshire CC","AA","Female","15","10","[c]","[c]"
"In post","2023","20-29","Hertfordshire CC","AA","Male","15","15","[c]","[c]"
"In post","2023","20-29","Hertfordshire CC","AO","Female","65","65","28050","26090"
"In post","2023","20-29","Hertfordshire CC","AO","Male","45","40","30660","30880"
"In post","2023","20-29","Hertfordshire CC","EO","Female","45","45","30480","31020"
"In post","2023","20-29","Hertfordshire CC","EO","Male","40","40","31120","31280"
"In post","2023","20-29","Hertfordshire CC","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Hertfordshire CC","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Hertfordshire CC","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Hertfordshire CC","G7","Male","5","5","[c]","[c]"
"In post","2023","20-29","Hertfordshire CC","HEO","Female","30","30","[c]","[c]"
"In post","2023","20-29","Hertfordshire CC","HEO","Male","20","20","[c]","[c]"
"In post","2023","20-29","Hertfordshire CC","SEO","Female","20","20","[c]","[c]"
"In post","2023","20-29","Hertfordshire CC","SEO","Male","25","25","[c]","[c]"
"In post","2023","20-29","Hertfordshire CC","Unknown","Female","45","45","28230","27640"
"In post","2023","20-29","Hertfordshire CC","Unknown","Male","5","5","[c]","[c]"
"In post","2023","20-29","Hounslow and Richmond upon Thames","AA","Female","20","20","[c]","[c]"
"In post","2023","20-29","Hounslow and Richmond upon Thames","AA","Male","15","15","[c]","[c]"
"In post","2023","20-29","Hounslow and Richmond upon Thames","AO","Female","110","110","31190","34110"
"In post","2023","20-29","Hounslow and Richmond upon Thames","AO","Male","60","60","32200","34110"
"In post","2023","20-29","Hounslow and Richmond upon Thames","EO","Female","135","135","30670","29890"
"In post","2023","20-29","Hounslow and Richmond upon Thames","EO","Male","95","95","31200","29890"
"In post","2023","20-29","Hounslow and Richmond upon Thames","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Hounslow and Richmond upon Thames","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Hounslow and Richmond upon Thames","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Hounslow and Richmond upon Thames","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Hounslow and Richmond upon Thames","HEO","Female","60","60","34380","36000"
"In post","2023","20-29","Hounslow and Richmond upon Thames","HEO","Male","25","25","[c]","[c]"
"In post","2023","20-29","Hounslow and Richmond upon Thames","SEO","Female","15","15","[c]","[c]"
"In post","2023","20-29","Hounslow and Richmond upon Thames","SEO","Male","5","5","[c]","[c]"
"In post","2023","20-29","Hounslow and Richmond upon Thames","Unknown","Female","20","20","[c]","[c]"
"In post","2023","20-29","Hounslow and Richmond upon Thames","Unknown","Male","5","5","[c]","[c]"
"In post","2023","20-29","Inverclyde, East Renfrewshire, and Renfrewshire","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Inverclyde, East Renfrewshire, and Renfrewshire","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Inverclyde, East Renfrewshire, and Renfrewshire","AO","Female","30","30","24100","24600"
"In post","2023","20-29","Inverclyde, East Renfrewshire, and Renfrewshire","AO","Male","15","15","[c]","[c]"
"In post","2023","20-29","Inverclyde, East Renfrewshire, and Renfrewshire","EO","Female","30","30","[c]","[c]"
"In post","2023","20-29","Inverclyde, East Renfrewshire, and Renfrewshire","EO","Male","15","15","[c]","[c]"
"In post","2023","20-29","Inverclyde, East Renfrewshire, and Renfrewshire","G7","Female","10","10","[c]","[c]"
"In post","2023","20-29","Inverclyde, East Renfrewshire, and Renfrewshire","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Inverclyde, East Renfrewshire, and Renfrewshire","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Inverclyde, East Renfrewshire, and Renfrewshire","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Inverclyde, East Renfrewshire, and Renfrewshire","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Inverclyde, East Renfrewshire, and Renfrewshire","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Inverness and Nairn, Moray, and Badenoch and Strathspey","AA","Female","15","15","[c]","[c]"
"In post","2023","20-29","Inverness and Nairn, Moray, and Badenoch and Strathspey","AA","Male","10","10","[c]","[c]"
"In post","2023","20-29","Inverness and Nairn, Moray, and Badenoch and Strathspey","AO","Female","30","30","24270","24490"
"In post","2023","20-29","Inverness and Nairn, Moray, and Badenoch and Strathspey","AO","Male","20","20","[c]","[c]"
"In post","2023","20-29","Inverness and Nairn, Moray, and Badenoch and Strathspey","EO","Female","25","20","[c]","[c]"
"In post","2023","20-29","Inverness and Nairn, Moray, and Badenoch and Strathspey","EO","Male","10","10","[c]","[c]"
"In post","2023","20-29","Inverness and Nairn, Moray, and Badenoch and Strathspey","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Inverness and Nairn, Moray, and Badenoch and Strathspey","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Inverness and Nairn, Moray, and Badenoch and Strathspey","HEO","Female","5","5","[c]","[c]"
"In post","2023","20-29","Inverness and Nairn, Moray, and Badenoch and Strathspey","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Inverness and Nairn, Moray, and Badenoch and Strathspey","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Inverness and Nairn, Moray, and Badenoch and Strathspey","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Isle of Anglesey","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Isle of Anglesey","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Isle of Anglesey","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Isle of Anglesey","AO","Male","5","5","[c]","[c]"
"In post","2023","20-29","Isle of Anglesey","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Isle of Anglesey","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Isle of Anglesey","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Isle of Anglesey","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Isle of Wight","AA","Female","10","10","[c]","[c]"
"In post","2023","20-29","Isle of Wight","AA","Male","10","10","[c]","[c]"
"In post","2023","20-29","Isle of Wight","AO","Female","20","20","[c]","[c]"
"In post","2023","20-29","Isle of Wight","AO","Male","55","55","29410","30440"
"In post","2023","20-29","Isle of Wight","EO","Female","10","10","[c]","[c]"
"In post","2023","20-29","Isle of Wight","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Isle of Wight","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Isle of Wight","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Isle of Wight","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Isle of Wight","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Kensington & Chelsea and Hammersmith & Fulham","AA","Female","10","10","[c]","[c]"
"In post","2023","20-29","Kensington & Chelsea and Hammersmith & Fulham","AA","Male","10","10","[c]","[c]"
"In post","2023","20-29","Kensington & Chelsea and Hammersmith & Fulham","AO","Female","65","60","34800","34980"
"In post","2023","20-29","Kensington & Chelsea and Hammersmith & Fulham","AO","Male","45","45","33810","33800"
"In post","2023","20-29","Kensington & Chelsea and Hammersmith & Fulham","EO","Female","20","20","[c]","[c]"
"In post","2023","20-29","Kensington & Chelsea and Hammersmith & Fulham","EO","Male","10","10","[c]","[c]"
"In post","2023","20-29","Kensington & Chelsea and Hammersmith & Fulham","HEO","Female","5","5","[c]","[c]"
"In post","2023","20-29","Kensington & Chelsea and Hammersmith & Fulham","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Kensington & Chelsea and Hammersmith & Fulham","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Kensington & Chelsea and Hammersmith & Fulham","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Kensington & Chelsea and Hammersmith & Fulham","Unknown","Female","15","15","[c]","[c]"
"In post","2023","20-29","Kensington & Chelsea and Hammersmith & Fulham","Unknown","Male","5","5","[c]","[c]"
"In post","2023","20-29","Kent Thames Gateway","AA","Female","30","30","[c]","[c]"
"In post","2023","20-29","Kent Thames Gateway","AA","Male","10","10","[c]","[c]"
"In post","2023","20-29","Kent Thames Gateway","AO","Female","65","65","30300","30880"
"In post","2023","20-29","Kent Thames Gateway","AO","Male","70","70","32050","32410"
"In post","2023","20-29","Kent Thames Gateway","EO","Female","20","15","[c]","[c]"
"In post","2023","20-29","Kent Thames Gateway","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Kent Thames Gateway","HEO","Female","10","10","[c]","[c]"
"In post","2023","20-29","Kent Thames Gateway","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Kent Thames Gateway","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Kent Thames Gateway","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Kent Thames Gateway","Unknown","Female","15","15","[c]","[c]"
"In post","2023","20-29","Kent Thames Gateway","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Kingston upon Hull, City of","AA","Female","5","5","[c]","[c]"
"In post","2023","20-29","Kingston upon Hull, City of","AA","Male","10","10","[c]","[c]"
"In post","2023","20-29","Kingston upon Hull, City of","AO","Female","65","65","26470","28160"
"In post","2023","20-29","Kingston upon Hull, City of","AO","Male","75","75","27400","28880"
"In post","2023","20-29","Kingston upon Hull, City of","EO","Female","40","40","28170","28080"
"In post","2023","20-29","Kingston upon Hull, City of","EO","Male","30","30","27700","28080"
"In post","2023","20-29","Kingston upon Hull, City of","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Kingston upon Hull, City of","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Kingston upon Hull, City of","HEO","Female","10","10","[c]","[c]"
"In post","2023","20-29","Kingston upon Hull, City of","HEO","Male","5","5","[c]","[c]"
"In post","2023","20-29","Kingston upon Hull, City of","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Kingston upon Hull, City of","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Kingston upon Hull, City of","Unknown","Female","40","40","24350","24310"
"In post","2023","20-29","Kingston upon Hull, City of","Unknown","Male","10","10","[c]","[c]"
"In post","2023","20-29","Lambeth","AA","Female","5","5","[c]","[c]"
"In post","2023","20-29","Lambeth","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Lambeth","AO","Female","50","50","31350","33800"
"In post","2023","20-29","Lambeth","AO","Male","30","30","31950","33800"
"In post","2023","20-29","Lambeth","EO","Female","135","135","36060","34340"
"In post","2023","20-29","Lambeth","EO","Male","95","95","36520","36140"
"In post","2023","20-29","Lambeth","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Lambeth","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Lambeth","HEO","Female","50","50","41910","42240"
"In post","2023","20-29","Lambeth","HEO","Male","25","25","[c]","[c]"
"In post","2023","20-29","Lambeth","SEO","Female","20","20","[c]","[c]"
"In post","2023","20-29","Lambeth","SEO","Male","10","10","[c]","[c]"
"In post","2023","20-29","Lambeth","Unknown","Female","20","20","[c]","[c]"
"In post","2023","20-29","Lambeth","Unknown","Male","5","5","[c]","[c]"
"In post","2023","20-29","Lancaster and Wyre","AA","Female","10","10","[c]","[c]"
"In post","2023","20-29","Lancaster and Wyre","AA","Male","5","5","[c]","[c]"
"In post","2023","20-29","Lancaster and Wyre","AO","Female","65","65","25680","22220"
"In post","2023","20-29","Lancaster and Wyre","AO","Male","50","50","26340","28160"
"In post","2023","20-29","Lancaster and Wyre","EO","Female","20","20","[c]","[c]"
"In post","2023","20-29","Lancaster and Wyre","EO","Male","10","10","[c]","[c]"
"In post","2023","20-29","Lancaster and Wyre","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Lancaster and Wyre","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Lancaster and Wyre","HEO","Female","10","10","[c]","[c]"
"In post","2023","20-29","Lancaster and Wyre","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Lancaster and Wyre","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Lancaster and Wyre","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Lancaster and Wyre","Unknown","Female","10","10","[c]","[c]"
"In post","2023","20-29","Lancaster and Wyre","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Leeds","AA","Female","40","35","22370","23230"
"In post","2023","20-29","Leeds","AA","Male","25","25","[c]","[c]"
"In post","2023","20-29","Leeds","AO","Female","390","380","24850","22520"
"In post","2023","20-29","Leeds","AO","Male","380","375","24790","22520"
"In post","2023","20-29","Leeds","EO","Female","450","435","27990","27890"
"In post","2023","20-29","Leeds","EO","Male","435","435","27890","27930"
"In post","2023","20-29","Leeds","G6","Female","10","10","[c]","[c]"
"In post","2023","20-29","Leeds","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Leeds","G7","Female","80","80","52370","50830"
"In post","2023","20-29","Leeds","G7","Male","55","55","52700","51020"
"In post","2023","20-29","Leeds","HEO","Female","330","325","32930","32160"
"In post","2023","20-29","Leeds","HEO","Male","300","300","33070","34170"
