"Status","Year","Ethnicity","Organisation","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Black","The National Archives","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","The National Archives","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","The National Archives","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","The National Archives","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","The National Archives","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","The National Archives","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Transport Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Transport Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Transport Scotland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Transport Scotland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Transport Scotland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Transport Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Transport Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Transport Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Transport Scotland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Transport Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Transport Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Transport Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Debt Management Office","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Debt Management Office","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Debt Management Office","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Debt Management Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Debt Management Office","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Debt Management Office","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Debt Management Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Debt Management Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Debt Management Office","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Export Finance","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Export Finance","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Export Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Export Finance","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Export Finance","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Export Finance","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Export Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Export Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Export Finance","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Export Finance","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Export Finance","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Export Finance","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Health Security Agency","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Health Security Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Health Security Agency","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Health Security Agency","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Health Security Agency","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Health Security Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Health Security Agency","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Health Security Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Health Security Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Health Security Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Health Security Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Health Security Agency","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Health Security Agency","SEO/HEO","Female","55","[c]","37070","37920"
"Leaver CS","2023","Black","UK Health Security Agency","SEO/HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Health Security Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Hydrographic Office","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Hydrographic Office","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Hydrographic Office","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Hydrographic Office","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Hydrographic Office","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Hydrographic Office","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Hydrographic Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Hydrographic Office","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Hydrographic Office","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Hydrographic Office","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Hydrographic Office","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Hydrographic Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Hydrographic Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Hydrographic Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Hydrographic Office","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Space Agency","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Space Agency","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Space Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Space Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Space Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Space Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Space Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Space Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Space Agency","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Space Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Space Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Space Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Statistics Authority","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Statistics Authority","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Statistics Authority","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Statistics Authority","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Statistics Authority","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Statistics Authority","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Statistics Authority","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Statistics Authority","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Statistics Authority","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Statistics Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Statistics Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Statistics Authority","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Statistics Authority","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Statistics Authority","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Statistics Authority","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Supreme Court","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Supreme Court","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Supreme Court","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Supreme Court","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Supreme Court","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Supreme Court","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Supreme Court","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Supreme Court","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Supreme Court","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Valuation Office Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Valuation Office Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Valuation Office Agency","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Valuation Office Agency","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Valuation Office Agency","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Valuation Office Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Valuation Office Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Valuation Office Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Valuation Office Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Valuation Office Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Valuation Office Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Valuation Office Agency","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Valuation Office Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Valuation Office Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Valuation Office Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Vehicle Certification Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Vehicle Certification Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Vehicle Certification Agency","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Vehicle Certification Agency","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Vehicle Certification Agency","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Vehicle Certification Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Vehicle Certification Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Vehicle Certification Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Vehicle Certification Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Vehicle Certification Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Vehicle Certification Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Vehicle Certification Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Veterinary Medicines Directorate","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Veterinary Medicines Directorate","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Veterinary Medicines Directorate","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Veterinary Medicines Directorate","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Veterinary Medicines Directorate","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Veterinary Medicines Directorate","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Veterinary Medicines Directorate","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Veterinary Medicines Directorate","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Veterinary Medicines Directorate","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Water Services Regulation Authority","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Water Services Regulation Authority","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Water Services Regulation Authority","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Water Services Regulation Authority","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Water Services Regulation Authority","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Water Services Regulation Authority","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Water Services Regulation Authority","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Water Services Regulation Authority","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Water Services Regulation Authority","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Water Services Regulation Authority","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Water Services Regulation Authority","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Water Services Regulation Authority","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Welsh Government (excl. agencies)","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Welsh Government (excl. agencies)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Welsh Government (excl. agencies)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Welsh Government (excl. agencies)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Welsh Government (excl. agencies)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Welsh Government (excl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Welsh Government (excl. agencies)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Welsh Government (excl. agencies)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Welsh Government (excl. agencies)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Welsh Government (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Welsh Government (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Welsh Government (excl. agencies)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Welsh Government (excl. agencies)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Welsh Government (excl. agencies)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Welsh Government (excl. agencies)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Welsh Revenue Authority","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Welsh Revenue Authority","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Welsh Revenue Authority","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Wilton Park","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Wilton Park","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Wilton Park","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Wilton Park","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Wilton Park","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Wilton Park","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Wilton Park","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Wilton Park","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Wilton Park","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Wilton Park","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Wilton Park","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Wilton Park","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Accountant in Bankruptcy","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Accountant in Bankruptcy","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Accountant in Bankruptcy","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Accountant in Bankruptcy","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Accountant in Bankruptcy","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Accountant in Bankruptcy","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Accountant in Bankruptcy","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Accountant in Bankruptcy","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Accountant in Bankruptcy","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Advisory, Conciliation and Arbitration Service","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Advisory, Conciliation and Arbitration Service","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Advisory, Conciliation and Arbitration Service","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Advisory, Conciliation and Arbitration Service","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Advisory, Conciliation and Arbitration Service","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Advisory, Conciliation and Arbitration Service","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Advisory, Conciliation and Arbitration Service","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Advisory, Conciliation and Arbitration Service","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Advisory, Conciliation and Arbitration Service","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Advisory, Conciliation and Arbitration Service","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Advisory, Conciliation and Arbitration Service","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Advisory, Conciliation and Arbitration Service","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Advisory, Conciliation and Arbitration Service","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Advisory, Conciliation and Arbitration Service","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Advisory, Conciliation and Arbitration Service","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Animal and Plant Health Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Animal and Plant Health Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Animal and Plant Health Agency","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Animal and Plant Health Agency","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Animal and Plant Health Agency","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Animal and Plant Health Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Animal and Plant Health Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Animal and Plant Health Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Animal and Plant Health Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Animal and Plant Health Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Animal and Plant Health Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Animal and Plant Health Agency","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Animal and Plant Health Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Animal and Plant Health Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Animal and Plant Health Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Animal and Plant Health Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Animal and Plant Health Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Animal and Plant Health Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Attorney General's Office","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Attorney General's Office","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Attorney General's Office","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Attorney General's Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Attorney General's Office","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Attorney General's Office","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Attorney General's Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Attorney General's Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Attorney General's Office","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Building Digital UK","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Building Digital UK","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Building Digital UK","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Building Digital UK","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Building Digital UK","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Building Digital UK","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Building Digital UK","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Building Digital UK","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Building Digital UK","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Building Digital UK","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Building Digital UK","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Building Digital UK","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Building Digital UK","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Building Digital UK","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Building Digital UK","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Cabinet Office (excl. agencies)","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Cabinet Office (excl. agencies)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Cabinet Office (excl. agencies)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Cabinet Office (excl. agencies)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Cabinet Office (excl. agencies)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Cabinet Office (excl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Cabinet Office (excl. agencies)","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Cabinet Office (excl. agencies)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Cabinet Office (excl. agencies)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Cabinet Office (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Cabinet Office (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Cabinet Office (excl. agencies)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Cabinet Office (excl. agencies)","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Cabinet Office (excl. agencies)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Cabinet Office (excl. agencies)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Central Civil Service Fast Stream","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Central Civil Service Fast Stream","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Central Civil Service Fast Stream","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
