"Status","Year","Disability","Region_ITL3","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared non-disabled","Swansea","Outside London","SEO","615","595","43690","42050"
"In post","2023","Declared non-disabled","Swansea","Outside London","Unknown","140","135","30710","29050"
"In post","2023","Declared non-disabled","Swindon","Outside London","AA","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Swindon","Outside London","AO","45","45","22390","21780"
"In post","2023","Declared non-disabled","Swindon","Outside London","EO","90","85","28050","28120"
"In post","2023","Declared non-disabled","Swindon","Outside London","G6","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Swindon","Outside London","G7","35","35","52490","50710"
"In post","2023","Declared non-disabled","Swindon","Outside London","HEO","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Swindon","Outside London","SCS level","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Swindon","Outside London","SEO","30","30","40170","38720"
"In post","2023","Declared non-disabled","Swindon","Outside London","Unknown","55","50","29490","29050"
"In post","2023","Declared non-disabled","Telford and Wrekin","Outside London","AA","35","35","21340","21380"
"In post","2023","Declared non-disabled","Telford and Wrekin","Outside London","AO","180","160","23570","22220"
"In post","2023","Declared non-disabled","Telford and Wrekin","Outside London","EO","380","345","28200","28120"
"In post","2023","Declared non-disabled","Telford and Wrekin","Outside London","G6","55","55","71580","71300"
"In post","2023","Declared non-disabled","Telford and Wrekin","Outside London","G7","205","205","57300","57970"
"In post","2023","Declared non-disabled","Telford and Wrekin","Outside London","HEO","295","275","34960","34850"
"In post","2023","Declared non-disabled","Telford and Wrekin","Outside London","SCS level","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Telford and Wrekin","Outside London","SEO","310","300","42800","42510"
"In post","2023","Declared non-disabled","Telford and Wrekin","Outside London","Unknown","50","50","32460","29050"
"In post","2023","Declared non-disabled","Thurrock","Outside London","AO","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Thurrock","Outside London","EO","165","155","28130","27580"
"In post","2023","Declared non-disabled","Thurrock","Outside London","G7","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Thurrock","Outside London","HEO","35","30","33400","32310"
"In post","2023","Declared non-disabled","Thurrock","Outside London","SEO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Torbay","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Torbay","Outside London","AO","95","75","21670","21690"
"In post","2023","Declared non-disabled","Torbay","Outside London","EO","80","65","28010","28120"
"In post","2023","Declared non-disabled","Torbay","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Torbay","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Torbay","Outside London","HEO","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Torbay","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Torbay","Outside London","SEO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Torbay","Outside London","Unknown","50","45","30420","29050"
"In post","2023","Declared non-disabled","Tower Hamlets","London","AA","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Tower Hamlets","London","AO","210","190","25350","25480"
"In post","2023","Declared non-disabled","Tower Hamlets","London","EO","500","480","29850","29660"
"In post","2023","Declared non-disabled","Tower Hamlets","London","G6","635","615","72150","70650"
"In post","2023","Declared non-disabled","Tower Hamlets","London","G7","1175","1140","57860","56430"
"In post","2023","Declared non-disabled","Tower Hamlets","London","HEO","625","615","36340","35600"
"In post","2023","Declared non-disabled","Tower Hamlets","London","SCS level","300","290","101260","99000"
"In post","2023","Declared non-disabled","Tower Hamlets","London","SEO","625","610","44690","43650"
"In post","2023","Declared non-disabled","Tower Hamlets","London","Unknown","50","45","33590","33050"
"In post","2023","Declared non-disabled","Tyneside","Outside London","AA","175","135","21590","22520"
"In post","2023","Declared non-disabled","Tyneside","Outside London","AO","3465","3025","22030","21780"
"In post","2023","Declared non-disabled","Tyneside","Outside London","EO","2960","2740","27850","28120"
"In post","2023","Declared non-disabled","Tyneside","Outside London","G6","405","395","69090","69940"
"In post","2023","Declared non-disabled","Tyneside","Outside London","G7","1265","1225","55110","55780"
"In post","2023","Declared non-disabled","Tyneside","Outside London","HEO","2190","2095","34190","34400"
"In post","2023","Declared non-disabled","Tyneside","Outside London","SCS level","80","75","87290","79440"
"In post","2023","Declared non-disabled","Tyneside","Outside London","SEO","1640","1575","41260","42100"
"In post","2023","Declared non-disabled","Tyneside","Outside London","Unknown","315","295","29740","29050"
"In post","2023","Declared non-disabled","Unknown","Unknown","AA","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Unknown","AO","95","90","24070","21690"
"In post","2023","Declared non-disabled","Unknown","Unknown","EO","230","215","28170","28120"
"In post","2023","Declared non-disabled","Unknown","Unknown","G6","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Unknown","G7","60","60","56490","55790"
"In post","2023","Declared non-disabled","Unknown","Unknown","HEO","85","80","37660","34640"
"In post","2023","Declared non-disabled","Unknown","Unknown","SCS level","10","5","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Unknown","SEO","70","65","44160","42930"
"In post","2023","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Wakefield","Outside London","AA","90","85","23400","23230"
"In post","2023","Declared non-disabled","Wakefield","Outside London","AO","410","375","29510","30440"
"In post","2023","Declared non-disabled","Wakefield","Outside London","EO","295","270","30700","28300"
"In post","2023","Declared non-disabled","Wakefield","Outside London","G6","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Wakefield","Outside London","G7","30","30","59220","55740"
"In post","2023","Declared non-disabled","Wakefield","Outside London","HEO","135","130","36580","34600"
"In post","2023","Declared non-disabled","Wakefield","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Wakefield","Outside London","SEO","70","65","45700","45540"
"In post","2023","Declared non-disabled","Wakefield","Outside London","Unknown","140","130","30640","29050"
"In post","2023","Declared non-disabled","Walsall","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Walsall","Outside London","AO","35","30","21710","21690"
"In post","2023","Declared non-disabled","Walsall","Outside London","EO","105","95","28010","28120"
"In post","2023","Declared non-disabled","Walsall","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Walsall","Outside London","G7","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Walsall","Outside London","HEO","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Walsall","Outside London","SEO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Walsall","Outside London","Unknown","55","55","30210","29050"
"In post","2023","Declared non-disabled","Wandsworth","London","AA","45","45","26240","28400"
"In post","2023","Declared non-disabled","Wandsworth","London","AO","290","275","31900","33800"
"In post","2023","Declared non-disabled","Wandsworth","London","EO","100","95","34470","32520"
"In post","2023","Declared non-disabled","Wandsworth","London","G6","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Wandsworth","London","G7","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Wandsworth","London","HEO","35","35","38710","36850"
"In post","2023","Declared non-disabled","Wandsworth","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Wandsworth","London","SEO","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Wandsworth","London","Unknown","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Warrington","Outside London","AA","55","50","22890","23230"
"In post","2023","Declared non-disabled","Warrington","Outside London","AO","360","320","26520","25340"
"In post","2023","Declared non-disabled","Warrington","Outside London","EO","290","275","31580","29130"
"In post","2023","Declared non-disabled","Warrington","Outside London","G6","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Warrington","Outside London","G7","100","100","55080","51770"
"In post","2023","Declared non-disabled","Warrington","Outside London","HEO","220","210","38710","39070"
"In post","2023","Declared non-disabled","Warrington","Outside London","SCS level","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Warrington","Outside London","SEO","130","125","44740","47380"
"In post","2023","Declared non-disabled","Warrington","Outside London","Unknown","55","50","30670","29050"
"In post","2023","Declared non-disabled","Warwickshire CC","Outside London","AA","40","40","20870","21380"
"In post","2023","Declared non-disabled","Warwickshire CC","Outside London","AO","250","225","21950","21690"
"In post","2023","Declared non-disabled","Warwickshire CC","Outside London","EO","260","235","27940","28120"
"In post","2023","Declared non-disabled","Warwickshire CC","Outside London","G6","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Warwickshire CC","Outside London","G7","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Warwickshire CC","Outside London","HEO","95","90","33890","33960"
"In post","2023","Declared non-disabled","Warwickshire CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Warwickshire CC","Outside London","SEO","80","75","44040","41510"
"In post","2023","Declared non-disabled","Warwickshire CC","Outside London","Unknown","130","115","30440","26840"
"In post","2023","Declared non-disabled","West Cumbria","Outside London","AA","30","30","22940","23230"
"In post","2023","Declared non-disabled","West Cumbria","Outside London","AO","300","265","24270","22150"
"In post","2023","Declared non-disabled","West Cumbria","Outside London","EO","180","165","28070","28120"
"In post","2023","Declared non-disabled","West Cumbria","Outside London","G6","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","West Cumbria","Outside London","G7","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","West Cumbria","Outside London","HEO","75","70","32940","31270"
"In post","2023","Declared non-disabled","West Cumbria","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","West Cumbria","Outside London","SEO","30","30","[c]","[c]"
"In post","2023","Declared non-disabled","West Cumbria","Outside London","Unknown","175","165","41130","38290"
"In post","2023","Declared non-disabled","West Essex","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","West Essex","Outside London","AO","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","West Essex","Outside London","EO","225","200","28590","27650"
"In post","2023","Declared non-disabled","West Essex","Outside London","G6","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","West Essex","Outside London","G7","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","West Essex","Outside London","HEO","85","80","33380","32160"
"In post","2023","Declared non-disabled","West Essex","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","West Essex","Outside London","SEO","35","35","41160","39190"
"In post","2023","Declared non-disabled","West Essex","Outside London","Unknown","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","West Kent","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","West Kent","Outside London","AO","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","West Kent","Outside London","EO","50","45","31370","31280"
"In post","2023","Declared non-disabled","West Kent","Outside London","G6","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","West Kent","Outside London","G7","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","West Kent","Outside London","HEO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","West Kent","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","West Kent","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","West Kent","Outside London","Unknown","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","West Lothian","Outside London","AA","15","10","[c]","[c]"
"In post","2023","Declared non-disabled","West Lothian","Outside London","AO","80","75","25440","24750"
"In post","2023","Declared non-disabled","West Lothian","Outside London","EO","100","90","29650","28120"
"In post","2023","Declared non-disabled","West Lothian","Outside London","G6","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","West Lothian","Outside London","G7","30","30","[c]","[c]"
"In post","2023","Declared non-disabled","West Lothian","Outside London","HEO","30","30","36460","35160"
"In post","2023","Declared non-disabled","West Lothian","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","West Lothian","Outside London","SEO","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","West Northamptonshire","Outside London","AA","45","45","22310","23230"
"In post","2023","Declared non-disabled","West Northamptonshire","Outside London","AO","250","220","25450","21780"
"In post","2023","Declared non-disabled","West Northamptonshire","Outside London","EO","195","180","28600","28120"
"In post","2023","Declared non-disabled","West Northamptonshire","Outside London","G6","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","West Northamptonshire","Outside London","G7","30","25","[c]","[c]"
"In post","2023","Declared non-disabled","West Northamptonshire","Outside London","HEO","55","55","35110","34170"
"In post","2023","Declared non-disabled","West Northamptonshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","West Northamptonshire","Outside London","SEO","40","40","45650","45080"
"In post","2023","Declared non-disabled","West Northamptonshire","Outside London","Unknown","95","90","30580","29050"
"In post","2023","Declared non-disabled","West Surrey","Outside London","AA","90","80","21920","21380"
"In post","2023","Declared non-disabled","West Surrey","Outside London","AO","410","390","27760","25340"
"In post","2023","Declared non-disabled","West Surrey","Outside London","EO","395","370","30520","29680"
"In post","2023","Declared non-disabled","West Surrey","Outside London","G6","60","55","71430","67460"
"In post","2023","Declared non-disabled","West Surrey","Outside London","G7","115","110","56500","54910"
"In post","2023","Declared non-disabled","West Surrey","Outside London","HEO","245","235","35400","34180"
"In post","2023","Declared non-disabled","West Surrey","Outside London","SCS level","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","West Surrey","Outside London","SEO","185","175","42710","40710"
"In post","2023","Declared non-disabled","West Surrey","Outside London","Unknown","120","105","34090","32030"
"In post","2023","Declared non-disabled","West Sussex (North East)","Outside London","AA","10","5","[c]","[c]"
"In post","2023","Declared non-disabled","West Sussex (North East)","Outside London","AO","65","60","23400","23400"
"In post","2023","Declared non-disabled","West Sussex (North East)","Outside London","EO","485","415","28520","28120"
"In post","2023","Declared non-disabled","West Sussex (North East)","Outside London","G6","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","West Sussex (North East)","Outside London","G7","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","West Sussex (North East)","Outside London","HEO","125","115","34750","33350"
"In post","2023","Declared non-disabled","West Sussex (North East)","Outside London","SCS level","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","West Sussex (North East)","Outside London","SEO","70","70","42910","40430"
"In post","2023","Declared non-disabled","West Sussex (North East)","Outside London","Unknown","40","40","29440","29050"
"In post","2023","Declared non-disabled","West Sussex (South West)","Outside London","AA","25","20","[c]","[c]"
"In post","2023","Declared non-disabled","West Sussex (South West)","Outside London","AO","180","160","24010","22520"
"In post","2023","Declared non-disabled","West Sussex (South West)","Outside London","EO","285","255","28520","28120"
"In post","2023","Declared non-disabled","West Sussex (South West)","Outside London","G6","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","West Sussex (South West)","Outside London","G7","85","80","57730","57970"
"In post","2023","Declared non-disabled","West Sussex (South West)","Outside London","HEO","150","140","35140","34970"
"In post","2023","Declared non-disabled","West Sussex (South West)","Outside London","SCS level","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","West Sussex (South West)","Outside London","SEO","110","105","43240","42510"
"In post","2023","Declared non-disabled","West Sussex (South West)","Outside London","Unknown","70","65","30670","29050"
"In post","2023","Declared non-disabled","Westminster","London","AA","135","130","23510","23000"
"In post","2023","Declared non-disabled","Westminster","London","AO","1010","960","26080","25480"
"In post","2023","Declared non-disabled","Westminster","London","EO","3285","3185","30340","30120"
"In post","2023","Declared non-disabled","Westminster","London","G6","4640","4455","69920","68200"
"In post","2023","Declared non-disabled","Westminster","London","G7","9960","9650","57640","56080"
"In post","2023","Declared non-disabled","Westminster","London","HEO","5975","5865","36480","35740"
"In post","2023","Declared non-disabled","Westminster","London","SCS level","2490","2395","90050","81470"
"In post","2023","Declared non-disabled","Westminster","London","SEO","6190","6055","43850","43650"
"In post","2023","Declared non-disabled","Westminster","London","Unknown","40","40","45620","42250"
"In post","2023","Declared non-disabled","Wiltshire","Outside London","AA","170","160","21800","21380"
"In post","2023","Declared non-disabled","Wiltshire","Outside London","AO","460","440","25700","22330"
"In post","2023","Declared non-disabled","Wiltshire","Outside London","EO","640","605","27840","27470"
"In post","2023","Declared non-disabled","Wiltshire","Outside London","G6","210","200","71860","70550"
"In post","2023","Declared non-disabled","Wiltshire","Outside London","G7","1045","1010","52990","49260"
"In post","2023","Declared non-disabled","Wiltshire","Outside London","HEO","1010","970","33000","33830"
"In post","2023","Declared non-disabled","Wiltshire","Outside London","SCS level","30","25","[c]","[c]"
"In post","2023","Declared non-disabled","Wiltshire","Outside London","SEO","990","955","40950","39890"
"In post","2023","Declared non-disabled","Wiltshire","Outside London","Unknown","90","85","35760","31950"
"In post","2023","Declared non-disabled","Wirral","Outside London","AA","10","5","[c]","[c]"
"In post","2023","Declared non-disabled","Wirral","Outside London","AO","605","510","21840","21690"
"In post","2023","Declared non-disabled","Wirral","Outside London","EO","490","430","28040","28120"
"In post","2023","Declared non-disabled","Wirral","Outside London","G6","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Wirral","Outside London","G7","45","40","55060","53720"
"In post","2023","Declared non-disabled","Wirral","Outside London","HEO","175","155","34380","34850"
"In post","2023","Declared non-disabled","Wirral","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Wirral","Outside London","SEO","85","75","41370","39520"
"In post","2023","Declared non-disabled","Wirral","Outside London","Unknown","90","85","28480","26840"
"In post","2023","Declared non-disabled","Wolverhampton","Outside London","AA","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Wolverhampton","Outside London","AO","340","280","21690","21690"
"In post","2023","Declared non-disabled","Wolverhampton","Outside London","EO","320","285","27820","28120"
"In post","2023","Declared non-disabled","Wolverhampton","Outside London","G6","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Wolverhampton","Outside London","G7","35","35","53170","49700"
"In post","2023","Declared non-disabled","Wolverhampton","Outside London","HEO","95","95","32370","31290"
"In post","2023","Declared non-disabled","Wolverhampton","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Wolverhampton","Outside London","SEO","50","50","40140","38080"
"In post","2023","Declared non-disabled","Wolverhampton","Outside London","Unknown","105","95","28930","29050"
"In post","2023","Declared non-disabled","Worcestershire CC","Outside London","AA","130","120","22790","23230"
"In post","2023","Declared non-disabled","Worcestershire CC","Outside London","AO","500","470","26980","28880"
"In post","2023","Declared non-disabled","Worcestershire CC","Outside London","EO","380","350","29150","28120"
"In post","2023","Declared non-disabled","Worcestershire CC","Outside London","G6","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Worcestershire CC","Outside London","G7","75","70","55830","52000"
"In post","2023","Declared non-disabled","Worcestershire CC","Outside London","HEO","175","165","34280","32640"
"In post","2023","Declared non-disabled","Worcestershire CC","Outside London","SCS level","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Worcestershire CC","Outside London","SEO","115","110","42600","39400"
"In post","2023","Declared non-disabled","Worcestershire CC","Outside London","Unknown","140","130","31720","29050"
"In post","2023","Declared non-disabled","York","Outside London","AA","30","25","20930","19930"
"In post","2023","Declared non-disabled","York","Outside London","AO","295","270","23390","22150"
"In post","2023","Declared non-disabled","York","Outside London","EO","330","315","27220","27320"
"In post","2023","Declared non-disabled","York","Outside London","G6","95","95","64970","62430"
"In post","2023","Declared non-disabled","York","Outside London","G7","275","265","52880","51290"
"In post","2023","Declared non-disabled","York","Outside London","HEO","370","355","32770","32800"
"In post","2023","Declared non-disabled","York","Outside London","SCS level","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","York","Outside London","SEO","310","300","39720","38460"
"In post","2023","Declared non-disabled","York","Outside London","Unknown","85","80","31810","29050"
"In post","2023","Undeclared","Aberdeen City and Aberdeenshire","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Aberdeen City and Aberdeenshire","Outside London","AO","10","10","[c]","[c]"
"In post","2023","Undeclared","Aberdeen City and Aberdeenshire","Outside London","EO","20","20","[c]","[c]"
"In post","2023","Undeclared","Aberdeen City and Aberdeenshire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Aberdeen City and Aberdeenshire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Aberdeen City and Aberdeenshire","Outside London","HEO","5","5","[c]","[c]"
"In post","2023","Undeclared","Aberdeen City and Aberdeenshire","Outside London","SEO","10","10","[c]","[c]"
"In post","2023","Undeclared","Angus and Dundee City","Outside London","AA","5","5","[c]","[c]"
"In post","2023","Undeclared","Angus and Dundee City","Outside London","AO","30","30","22100","21690"
"In post","2023","Undeclared","Angus and Dundee City","Outside London","EO","25","20","[c]","[c]"
"In post","2023","Undeclared","Angus and Dundee City","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Angus and Dundee City","Outside London","HEO","5","5","[c]","[c]"
"In post","2023","Undeclared","Angus and Dundee City","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Antrim and Newtownabbey","Outside London","AA","5","5","[c]","[c]"
"In post","2023","Undeclared","Antrim and Newtownabbey","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Antrim and Newtownabbey","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Antrim and Newtownabbey","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Antrim and Newtownabbey","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Antrim and Newtownabbey","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Ards and North Down","Outside London","AA","5","5","[c]","[c]"
"In post","2023","Undeclared","Ards and North Down","Outside London","AO","5","5","[c]","[c]"
"In post","2023","Undeclared","Ards and North Down","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Ards and North Down","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Ards and North Down","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Ards and North Down","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Armagh City, Banbridge and Craigavon","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Armagh City, Banbridge and Craigavon","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Armagh City, Banbridge and Craigavon","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Armagh City, Banbridge and Craigavon","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Barking & Dagenham and Havering","London","AO","5","5","[c]","[c]"
"In post","2023","Undeclared","Barking & Dagenham and Havering","London","EO","10","10","[c]","[c]"
"In post","2023","Undeclared","Barking & Dagenham and Havering","London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Barking & Dagenham and Havering","London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Barking & Dagenham and Havering","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Barnet","London","AA","15","15","[c]","[c]"
"In post","2023","Undeclared","Barnet","London","AO","30","25","[c]","[c]"
"In post","2023","Undeclared","Barnet","London","EO","50","50","31210","32090"
"In post","2023","Undeclared","Barnet","London","G6","35","35","72210","69680"
"In post","2023","Undeclared","Barnet","London","G7","85","85","57090","56500"
"In post","2023","Undeclared","Barnet","London","HEO","45","45","37540","38930"
"In post","2023","Undeclared","Barnet","London","SCS level","20","20","[c]","[c]"
"In post","2023","Undeclared","Barnet","London","SEO","75","70","44440","44950"
"In post","2023","Undeclared","Barnet","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Barnsley, Doncaster and Rotherham","Outside London","AA","15","15","[c]","[c]"
"In post","2023","Undeclared","Barnsley, Doncaster and Rotherham","Outside London","AO","80","70","27750","26960"
"In post","2023","Undeclared","Barnsley, Doncaster and Rotherham","Outside London","EO","65","60","33160","28480"
"In post","2023","Undeclared","Barnsley, Doncaster and Rotherham","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Barnsley, Doncaster and Rotherham","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Barnsley, Doncaster and Rotherham","Outside London","HEO","30","25","[c]","[c]"
"In post","2023","Undeclared","Barnsley, Doncaster and Rotherham","Outside London","SEO","15","15","[c]","[c]"
"In post","2023","Undeclared","Barnsley, Doncaster and Rotherham","Outside London","Unknown","15","15","[c]","[c]"
"In post","2023","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","AA","10","10","[c]","[c]"
"In post","2023","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","AO","80","75","26620","25490"
"In post","2023","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","EO","65","60","29540","28090"
"In post","2023","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","G6","40","40","70090","70710"
"In post","2023","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","G7","130","125","54490","55110"
"In post","2023","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","HEO","150","140","33780","33180"
"In post","2023","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","SCS level","5","5","[c]","[c]"
"In post","2023","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","SEO","240","230","42680","42620"
"In post","2023","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Unknown","100","95","46130","42710"
"In post","2023","Undeclared","Bedford","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Bedford","Outside London","AO","20","15","[c]","[c]"
"In post","2023","Undeclared","Bedford","Outside London","EO","15","15","[c]","[c]"
"In post","2023","Undeclared","Bedford","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Bedford","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Bedford","Outside London","HEO","5","5","[c]","[c]"
"In post","2023","Undeclared","Bedford","Outside London","SEO","10","10","[c]","[c]"
"In post","2023","Undeclared","Bedford","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","Belfast","Outside London","AO","35","30","22520","22520"
"In post","2023","Undeclared","Belfast","Outside London","EO","20","20","[c]","[c]"
"In post","2023","Undeclared","Belfast","Outside London","G7","15","15","[c]","[c]"
"In post","2023","Undeclared","Belfast","Outside London","HEO","40","40","34870","35000"
"In post","2023","Undeclared","Belfast","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Belfast","Outside London","SEO","15","10","[c]","[c]"
"In post","2023","Undeclared","Berkshire","Outside London","AA","5","5","[c]","[c]"
"In post","2023","Undeclared","Berkshire","Outside London","AO","65","60","32860","28500"
"In post","2023","Undeclared","Berkshire","Outside London","EO","55","50","34940","31280"
"In post","2023","Undeclared","Berkshire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Berkshire","Outside London","G7","10","10","[c]","[c]"
"In post","2023","Undeclared","Berkshire","Outside London","HEO","25","25","[c]","[c]"
"In post","2023","Undeclared","Berkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Berkshire","Outside London","SEO","20","20","[c]","[c]"
"In post","2023","Undeclared","Berkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Bexley and Greenwich","London","AA","40","35","26380","26630"
"In post","2023","Undeclared","Bexley and Greenwich","London","AO","55","50","33310","35340"
"In post","2023","Undeclared","Bexley and Greenwich","London","EO","45","45","36660","38530"
