"Status","Year","Ethnicity","Organisation","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Black","HM Prison and Probation Service","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","HM Prison and Probation Service","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","HM Prison and Probation Service","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","HM Prison and Probation Service","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","HM Prison and Probation Service","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","HM Revenue and Customs (excl. agencies)","AO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","HM Revenue and Customs (excl. agencies)","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","HM Revenue and Customs (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","HM Revenue and Customs (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","HM Revenue and Customs (excl. agencies)","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","HM Revenue and Customs (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","HM Revenue and Customs (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","HM Treasury (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","HM Treasury (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","HM Treasury (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","HM Treasury (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","HM Treasury (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","HM Treasury (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","HM Treasury (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Health and Safety Executive","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Health and Safety Executive","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Health and Safety Executive","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Health and Safety Executive","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Health and Safety Executive","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Health and Safety Executive","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Health and Safety Executive","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Home Office","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Home Office","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Home Office","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Home Office","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Home Office","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Home Office","HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Home Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Home Office","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Institute for Apprenticeships and Technical Education","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Institute for Apprenticeships and Technical Education","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Institute for Apprenticeships and Technical Education","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Intellectual Property Office","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Intellectual Property Office","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Intellectual Property Office","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Intellectual Property Office","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Intellectual Property Office","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Intellectual Property Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Intellectual Property Office","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal Aid Agency","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal Aid Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal Aid Agency","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal Aid Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal Aid Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Maritime and Coastguard Agency","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Maritime and Coastguard Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Maritime and Coastguard Agency","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Maritime and Coastguard Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Maritime and Coastguard Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Medicines and Healthcare Products Regulatory Agency","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Medicines and Healthcare Products Regulatory Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Medicines and Healthcare Products Regulatory Agency","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Medicines and Healthcare Products Regulatory Agency","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Medicines and Healthcare Products Regulatory Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Medicines and Healthcare Products Regulatory Agency","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Medicines and Healthcare Products Regulatory Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Met Office","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Met Office","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Met Office","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Met Office","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Ministry of Defence (excl. agencies)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Ministry of Defence (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Ministry of Defence (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Ministry of Defence (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Ministry of Defence (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Ministry of Defence (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Ministry of Defence (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Ministry of Defence (excl. agencies)","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Ministry of Justice (excl. agencies)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Ministry of Justice (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Ministry of Justice (excl. agencies)","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Ministry of Justice (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Ministry of Justice (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Ministry of Justice (excl. agencies)","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Ministry of Justice (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Ministry of Justice (excl. agencies)","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","National Crime Agency","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","National Crime Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","National Crime Agency","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","National Crime Agency","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","National Crime Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","National Crime Agency","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","National Crime Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","National Infrastructure Commission","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","National Infrastructure Commission","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","National Infrastructure Commission","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","National Records of Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","National Savings and Investments","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","National Savings and Investments","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Northern Ireland Office","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Northern Ireland Office","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Northern Ireland Office","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Northern Ireland Office","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Northern Ireland Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Northern Ireland Office","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office for Budget Responsibility","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office for Budget Responsibility","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office for Standards in Education, Children's Services and Skills","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office for Standards in Education, Children's Services and Skills","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office for Standards in Education, Children's Services and Skills","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office for Standards in Education, Children's Services and Skills","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office for Standards in Education, Children's Services and Skills","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office for Standards in Education, Children's Services and Skills","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office for Standards in Education, Children's Services and Skills","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of Gas and Electricity Markets","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of Gas and Electricity Markets","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of Gas and Electricity Markets","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of Gas and Electricity Markets","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of Gas and Electricity Markets","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of Gas and Electricity Markets","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of Gas and Electricity Markets","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of Qualifications and Examinations Regulation","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of Qualifications and Examinations Regulation","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of Qualifications and Examinations Regulation","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of Qualifications and Examinations Regulation","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of Rail and Road","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of Rail and Road","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of Rail and Road","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of Rail and Road","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of Rail and Road","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of Rail and Road","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of the Public Guardian","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of the Public Guardian","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of the Public Guardian","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of the Public Guardian","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of the Public Guardian","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of the Secretary of State for Wales","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of the Secretary of State for Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of the Secretary of State for Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Planning Inspectorate","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Planning Inspectorate","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Planning Inspectorate","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Planning Inspectorate","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Planning Inspectorate","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Planning Inspectorate","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Queen Elizabeth II Centre","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Registers of Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Registers of Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Registers of Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Registers of Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Registers of Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Registers of Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Revenue Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Revenue Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Royal Fleet Auxiliary","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Rural Payments Agency","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Rural Payments Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Rural Payments Agency","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Rural Payments Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Rural Payments Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Scottish Courts and Tribunals Service","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Scottish Courts and Tribunals Service","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Scottish Courts and Tribunals Service","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Scottish Courts and Tribunals Service","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Scottish Courts and Tribunals Service","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Scottish Courts and Tribunals Service","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Scottish Forestry","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Scottish Forestry","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Scottish Forestry","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Scottish Forestry","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Scottish Forestry","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Scottish Government (excl. agencies)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Scottish Government (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Scottish Government (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Scottish Government (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Scottish Government (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Scottish Government (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Scottish Government (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Scottish Prison Service","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Scottish Prison Service","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Scottish Prison Service","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Scottish Prison Service","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Scottish Prison Service","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Scottish Public Pensions Agency","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Scottish Public Pensions Agency","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Serious Fraud Office","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Serious Fraud Office","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Serious Fraud Office","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Serious Fraud Office","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Serious Fraud Office","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Social Security Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Social Security Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Social Security Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Social Security Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Social Security Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Social Security Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Standards and Testing Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Standards and Testing Agency","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Standards and Testing Agency","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Standards and Testing Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Standards and Testing Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Student Awards Agency for Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Submarine Delivery Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Teaching Regulation Agency","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","The Insolvency Service","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","The Insolvency Service","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","The Insolvency Service","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","The Insolvency Service","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","The Insolvency Service","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","The Insolvency Service","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","The Insolvency Service","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","The National Archives","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","The National Archives","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","The National Archives","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","UK Export Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","UK Export Finance","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","UK Export Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","UK Export Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","UK Health Security Agency","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","UK Health Security Agency","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","UK Health Security Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","UK Health Security Agency","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","UK Health Security Agency","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","UK Health Security Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","UK Health Security Agency","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","UK Health Security Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","UK Hydrographic Office","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","UK Hydrographic Office","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","UK Hydrographic Office","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","UK Hydrographic Office","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","UK Space Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","UK Space Agency","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","UK Space Agency","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","UK Space Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","UK Space Agency","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","UK Space Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","UK Statistics Authority","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","UK Statistics Authority","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","UK Statistics Authority","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","UK Statistics Authority","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","UK Statistics Authority","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","UK Statistics Authority","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","UK Statistics Authority","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","UK Statistics Authority","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","UK Supreme Court","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","UK Supreme Court","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","UK Supreme Court","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Valuation Office Agency","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Valuation Office Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Valuation Office Agency","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Valuation Office Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Valuation Office Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Vehicle Certification Agency","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Vehicle Certification Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Vehicle Certification Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Vehicle Certification Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Veterinary Medicines Directorate","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Veterinary Medicines Directorate","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Water Services Regulation Authority","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Water Services Regulation Authority","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Water Services Regulation Authority","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Water Services Regulation Authority","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Welsh Government (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Welsh Government (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Welsh Government (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Welsh Government (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Welsh Government (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Welsh Government (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Welsh Government (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Welsh Revenue Authority","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Welsh Revenue Authority","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Welsh Revenue Authority","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Wilton Park","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Wilton Park","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Wilton Park","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Wilton Park","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Active Travel England","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Active Travel England","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Active Travel England","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Advisory, Conciliation and Arbitration Service","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Advisory, Conciliation and Arbitration Service","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Advisory, Conciliation and Arbitration Service","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Advisory, Conciliation and Arbitration Service","G7","[c]","[c]","[c]","[c]"
