"Status","Year","Age","Disability","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","40-49","Unknown","Ministry of Justice","London","55","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Ministry of Justice","Outside London","215","[c]","30280","21780"
"Leaver CS","2023","40-49","Unknown","Ministry of Justice","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","National Crime Agency","London","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","National Crime Agency","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Scottish Government","Outside London","110","[c]","36500","33520"
"Leaver CS","2023","40-49","Unknown","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","UK Statistics Authority","Outside London","35","[c]","36980","29680"
"Leaver CS","2023","40-49","Unknown","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Attorney General's Departments","London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Attorney General's Departments","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Cabinet Office","London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Cabinet Office","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Department for Business, Energy and Industrial Strategy","London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Department for Business, Energy and Industrial Strategy","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Department for Education","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Department for Education","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Department for Environment, Food and Rural Affairs","London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Department for Environment, Food and Rural Affairs","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Department for Levelling Up, Housing and Communities","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Department for Transport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Department for Transport","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Department for Work and Pensions","London","30","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Department for Work and Pensions","Outside London","385","[c]","27240","27570"
"Leaver CS","2023","50-59","Declared disabled","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Department of Health and Social Care","London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Department of Health and Social Care","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Estyn","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","HM Land Registry","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","HM Land Registry","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","HM Revenue and Customs","London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","HM Revenue and Customs","Outside London","90","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","HM Treasury","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Home Office","London","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Home Office","Outside London","35","[c]","26380","25880"
"Leaver CS","2023","50-59","Declared disabled","Home Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Ministry of Defence","London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Ministry of Defence","Outside London","95","[c]","36840","36460"
"Leaver CS","2023","50-59","Declared disabled","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Ministry of Justice","London","40","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Ministry of Justice","Outside London","205","[c]","26030","21780"
"Leaver CS","2023","50-59","Declared disabled","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Office for Standards in Education, Children's Services and Skills","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Office of the Secretary of State for Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Scottish Government","Outside London","35","[c]","44860","37060"
"Leaver CS","2023","50-59","Declared disabled","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","UK Statistics Authority","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","Attorney General's Departments","London","30","[c]","53330","54390"
"Leaver CS","2023","50-59","Declared non-disabled","Attorney General's Departments","Outside London","70","[c]","47780","53750"
"Leaver CS","2023","50-59","Declared non-disabled","Cabinet Office","London","40","[c]","75380","61240"
"Leaver CS","2023","50-59","Declared non-disabled","Cabinet Office","Outside London","40","[c]","45060","36460"
"Leaver CS","2023","50-59","Declared non-disabled","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","Competition and Markets Authority","London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","Department for Business, Energy and Industrial Strategy","London","45","[c]","65670","66430"
"Leaver CS","2023","50-59","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Outside London","65","[c]","38900","37810"
"Leaver CS","2023","50-59","Declared non-disabled","Department for Digital, Culture, Media and Sport","London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","Department for Education","London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","Department for Education","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","Department for Environment, Food and Rural Affairs","London","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","Department for Environment, Food and Rural Affairs","Outside London","85","[c]","28690","25920"
"Leaver CS","2023","50-59","Declared non-disabled","Department for International Trade","London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","Department for Levelling Up, Housing and Communities","London","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","Department for Levelling Up, Housing and Communities","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","Department for Transport","London","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","Department for Transport","Outside London","125","[c]","32910","27260"
"Leaver CS","2023","50-59","Declared non-disabled","Department for Work and Pensions","London","90","[c]","34240","31060"
"Leaver CS","2023","50-59","Declared non-disabled","Department for Work and Pensions","Outside London","1105","[c]","28480","27570"
"Leaver CS","2023","50-59","Declared non-disabled","Department for Work and Pensions","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","Department of Health and Social Care","London","60","[c]","50160","41280"
"Leaver CS","2023","50-59","Declared non-disabled","Department of Health and Social Care","Outside London","115","[c]","43710","37420"
"Leaver CS","2023","50-59","Declared non-disabled","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","Estyn","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","Food Standards Agency","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","Foreign, Commonwealth and Development Office","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","HM Land Registry","London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","HM Land Registry","Outside London","60","[c]","36400","33840"
"Leaver CS","2023","50-59","Declared non-disabled","HM Revenue and Customs","London","50","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","HM Revenue and Customs","Outside London","440","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","HM Treasury","London","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","HM Treasury","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","Home Office","London","85","[c]","44550","37420"
"Leaver CS","2023","50-59","Declared non-disabled","Home Office","Outside London","150","[c]","30900","26780"
"Leaver CS","2023","50-59","Declared non-disabled","Home Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","Ministry of Defence","London","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","Ministry of Defence","Outside London","540","[c]","37490","34060"
"Leaver CS","2023","50-59","Declared non-disabled","Ministry of Defence","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","Ministry of Justice","London","130","[c]","41750","30880"
"Leaver CS","2023","50-59","Declared non-disabled","Ministry of Justice","Outside London","810","[c]","29360","21780"
"Leaver CS","2023","50-59","Declared non-disabled","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","National Crime Agency","London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","National Crime Agency","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Outside London","50","[c]","63330","66980"
"Leaver CS","2023","50-59","Declared non-disabled","Office of Gas and Electricity Markets","London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","Office of Gas and Electricity Markets","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","Office of the Secretary of State for Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","Scottish Government","Outside London","115","[c]","44420","39280"
"Leaver CS","2023","50-59","Declared non-disabled","The National Archives","London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","UK Export Finance","London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","UK Statistics Authority","Outside London","60","[c]","30490","21200"
"Leaver CS","2023","50-59","Declared non-disabled","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","Water Services Regulation Authority","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","Welsh Government","Outside London","30","[c]","49930","41980"
"Leaver CS","2023","50-59","Undeclared","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Cabinet Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Department for Education","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Department for Levelling Up, Housing and Communities","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Department for Transport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Department for Transport","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Department for Work and Pensions","London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Department for Work and Pensions","Outside London","60","[c]","28610","27570"
"Leaver CS","2023","50-59","Undeclared","Department of Health and Social Care","London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Department of Health and Social Care","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","HM Revenue and Customs","Outside London","50","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Home Office","London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Home Office","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Ministry of Defence","Outside London","75","[c]","39230","34300"
"Leaver CS","2023","50-59","Undeclared","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Ministry of Justice","London","30","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Ministry of Justice","Outside London","220","[c]","27220","21780"
"Leaver CS","2023","50-59","Undeclared","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","UK Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Attorney General's Departments","London","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Attorney General's Departments","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Cabinet Office","London","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Cabinet Office","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Department for Business, Energy and Industrial Strategy","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Department for Education","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Department for Education","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Department for Environment, Food and Rural Affairs","London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Department for Environment, Food and Rural Affairs","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Department for International Trade","London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Department for Levelling Up, Housing and Communities","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Department for Transport","London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Department for Transport","Outside London","85","[c]","27550","26780"
"Leaver CS","2023","50-59","Unknown","Department for Work and Pensions","London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Department for Work and Pensions","Outside London","90","[c]","28740","27570"
"Leaver CS","2023","50-59","Unknown","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Department of Health and Social Care","London","100","[c]","58380","53400"
"Leaver CS","2023","50-59","Unknown","Department of Health and Social Care","Outside London","85","[c]","49060","41570"
"Leaver CS","2023","50-59","Unknown","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Foreign, Commonwealth and Development Office","London","50","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Foreign, Commonwealth and Development Office","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","HM Land Registry","London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","HM Land Registry","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","HM Revenue and Customs","London","30","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","HM Revenue and Customs","Outside London","185","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","HM Treasury","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Home Office","London","30","[c]","36510","29890"
"Leaver CS","2023","50-59","Unknown","Home Office","Outside London","115","[c]","27440","25880"
"Leaver CS","2023","50-59","Unknown","Ministry of Defence","London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Ministry of Defence","Outside London","200","[c]","38020","34300"
"Leaver CS","2023","50-59","Unknown","Ministry of Defence","Overseas","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Ministry of Defence","Unknown","30","[c]","41150","40200"
"Leaver CS","2023","50-59","Unknown","Ministry of Justice","London","40","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Ministry of Justice","Outside London","185","[c]","25150","21780"
"Leaver CS","2023","50-59","Unknown","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","National Crime Agency","London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","National Crime Agency","Outside London","40","[c]","38350","38310"
"Leaver CS","2023","50-59","Unknown","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","National Crime Agency","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Office of the Secretary of State for Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Scottish Government","Outside London","160","[c]","37860","37060"
"Leaver CS","2023","50-59","Unknown","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","UK Statistics Authority","Outside London","50","[c]","27150","21200"
"Leaver CS","2023","50-59","Unknown","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Attorney General's Departments","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Cabinet Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
