"Status","Year","Function_of_post","Parent_department","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Counter Fraud","HM Revenue and Customs","South West (England)","Unknown","85","80","36360","34700"
"In post","2023","Counter Fraud","HM Revenue and Customs","Wales","Heterosexual / straight","285","265","35670","34700"
"In post","2023","Counter Fraud","HM Revenue and Customs","Wales","LGBO","25","25","[c]","[c]"
"In post","2023","Counter Fraud","HM Revenue and Customs","Wales","Undeclared","50","45","32080","28130"
"In post","2023","Counter Fraud","HM Revenue and Customs","Wales","Unknown","70","70","33620","34700"
"In post","2023","Counter Fraud","HM Revenue and Customs","West Midlands (England)","Heterosexual / straight","435","410","35610","34700"
"In post","2023","Counter Fraud","HM Revenue and Customs","West Midlands (England)","LGBO","15","15","[c]","[c]"
"In post","2023","Counter Fraud","HM Revenue and Customs","West Midlands (England)","Undeclared","50","45","35720","34700"
"In post","2023","Counter Fraud","HM Revenue and Customs","West Midlands (England)","Unknown","195","180","33530","29730"
"In post","2023","Counter Fraud","HM Revenue and Customs","Yorkshire and The Humber","Heterosexual / straight","545","515","35730","34700"
"In post","2023","Counter Fraud","HM Revenue and Customs","Yorkshire and The Humber","LGBO","30","30","34780","34700"
"In post","2023","Counter Fraud","HM Revenue and Customs","Yorkshire and The Humber","Undeclared","75","70","37410","35000"
"In post","2023","Counter Fraud","HM Revenue and Customs","Yorkshire and The Humber","Unknown","180","170","32850","28130"
"In post","2023","Counter Fraud","Home Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Home Office","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Home Office","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Home Office","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Ministry of Defence","East of England","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Ministry of Defence","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Ministry of Defence","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Counter Fraud","Ministry of Defence","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Ministry of Defence","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Ministry of Defence","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Ministry of Defence","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Ministry of Defence","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Ministry of Justice","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Ministry of Justice","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Ministry of Justice","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Ministry of Justice","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Ministry of Justice","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Ministry of Justice","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Ministry of Justice","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Ministry of Justice","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Ministry of Justice","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Department for Work and Pensions","East Midlands (England)","Heterosexual / straight","175","145","22900","21690"
"In post","2023","Debt","Department for Work and Pensions","East Midlands (England)","LGBO","10","10","[c]","[c]"
"In post","2023","Debt","Department for Work and Pensions","East Midlands (England)","Undeclared","15","15","[c]","[c]"
"In post","2023","Debt","Department for Work and Pensions","East Midlands (England)","Unknown","35","30","22240","21690"
"In post","2023","Debt","Department for Work and Pensions","East of England","Heterosexual / straight","70","55","27160","25610"
"In post","2023","Debt","Department for Work and Pensions","East of England","LGBO","5","5","[c]","[c]"
"In post","2023","Debt","Department for Work and Pensions","East of England","Undeclared","10","10","[c]","[c]"
"In post","2023","Debt","Department for Work and Pensions","East of England","Unknown","35","30","25690","25610"
"In post","2023","Debt","Department for Work and Pensions","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Debt","Department for Work and Pensions","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Department for Work and Pensions","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Department for Work and Pensions","North East (England)","Heterosexual / straight","315","265","23200","21690"
"In post","2023","Debt","Department for Work and Pensions","North East (England)","LGBO","15","15","[c]","[c]"
"In post","2023","Debt","Department for Work and Pensions","North East (England)","Undeclared","25","20","[c]","[c]"
"In post","2023","Debt","Department for Work and Pensions","North East (England)","Unknown","40","35","22120","21690"
"In post","2023","Debt","Department for Work and Pensions","North West (England)","Heterosexual / straight","180","160","23680","21690"
"In post","2023","Debt","Department for Work and Pensions","North West (England)","LGBO","20","15","[c]","[c]"
"In post","2023","Debt","Department for Work and Pensions","North West (England)","Undeclared","35","30","23560","21690"
"In post","2023","Debt","Department for Work and Pensions","North West (England)","Unknown","65","55","23040","21690"
"In post","2023","Debt","Department for Work and Pensions","Scotland","Heterosexual / straight","120","110","23250","21690"
"In post","2023","Debt","Department for Work and Pensions","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Department for Work and Pensions","Scotland","Undeclared","15","15","[c]","[c]"
"In post","2023","Debt","Department for Work and Pensions","Scotland","Unknown","25","25","[c]","[c]"
"In post","2023","Debt","Department for Work and Pensions","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Department for Work and Pensions","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Department for Work and Pensions","South West (England)","Heterosexual / straight","105","90","23090","21690"
"In post","2023","Debt","Department for Work and Pensions","South West (England)","LGBO","5","5","[c]","[c]"
"In post","2023","Debt","Department for Work and Pensions","South West (England)","Undeclared","15","15","[c]","[c]"
"In post","2023","Debt","Department for Work and Pensions","South West (England)","Unknown","10","10","[c]","[c]"
"In post","2023","Debt","Department for Work and Pensions","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Debt","Department for Work and Pensions","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Department for Work and Pensions","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Department for Work and Pensions","Wales","Heterosexual / straight","60","50","22900","21690"
"In post","2023","Debt","Department for Work and Pensions","Wales","LGBO","5","5","[c]","[c]"
"In post","2023","Debt","Department for Work and Pensions","Wales","Undeclared","5","5","[c]","[c]"
"In post","2023","Debt","Department for Work and Pensions","Wales","Unknown","15","10","[c]","[c]"
"In post","2023","Debt","Department for Work and Pensions","West Midlands (England)","Heterosexual / straight","480","425","23010","21690"
"In post","2023","Debt","Department for Work and Pensions","West Midlands (England)","LGBO","35","35","22580","21690"
"In post","2023","Debt","Department for Work and Pensions","West Midlands (England)","Undeclared","45","40","22060","21690"
"In post","2023","Debt","Department for Work and Pensions","West Midlands (England)","Unknown","90","80","22870","21690"
"In post","2023","Debt","Department for Work and Pensions","Yorkshire and The Humber","Heterosexual / straight","380","315","23810","21690"
"In post","2023","Debt","Department for Work and Pensions","Yorkshire and The Humber","LGBO","25","20","[c]","[c]"
"In post","2023","Debt","Department for Work and Pensions","Yorkshire and The Humber","Undeclared","45","40","23560","21690"
"In post","2023","Debt","Department for Work and Pensions","Yorkshire and The Humber","Unknown","70","60","22970","21690"
"In post","2023","Debt","HM Revenue and Customs","East Midlands (England)","Heterosexual / straight","215","195","24170","22520"
"In post","2023","Debt","HM Revenue and Customs","East Midlands (England)","LGBO","30","30","24160","22520"
"In post","2023","Debt","HM Revenue and Customs","East Midlands (England)","Undeclared","20","15","[c]","[c]"
"In post","2023","Debt","HM Revenue and Customs","East Midlands (England)","Unknown","160","145","23260","22520"
"In post","2023","Debt","HM Revenue and Customs","East of England","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Debt","HM Revenue and Customs","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Debt","HM Revenue and Customs","East of England","Undeclared","5","5","[c]","[c]"
"In post","2023","Debt","HM Revenue and Customs","East of England","Unknown","5","5","[c]","[c]"
"In post","2023","Debt","HM Revenue and Customs","London","Heterosexual / straight","325","295","30240","26920"
"In post","2023","Debt","HM Revenue and Customs","London","LGBO","10","10","[c]","[c]"
"In post","2023","Debt","HM Revenue and Customs","London","Undeclared","50","45","29450","26920"
"In post","2023","Debt","HM Revenue and Customs","London","Unknown","235","210","28790","26920"
"In post","2023","Debt","HM Revenue and Customs","North East (England)","Heterosexual / straight","275","250","24290","22520"
"In post","2023","Debt","HM Revenue and Customs","North East (England)","LGBO","30","30","23440","22520"
"In post","2023","Debt","HM Revenue and Customs","North East (England)","Undeclared","25","20","[c]","[c]"
"In post","2023","Debt","HM Revenue and Customs","North East (England)","Unknown","300","275","23430","22520"
"In post","2023","Debt","HM Revenue and Customs","North West (England)","Heterosexual / straight","250","235","26120","22520"
"In post","2023","Debt","HM Revenue and Customs","North West (England)","LGBO","25","25","[c]","[c]"
"In post","2023","Debt","HM Revenue and Customs","North West (England)","Undeclared","20","20","[c]","[c]"
"In post","2023","Debt","HM Revenue and Customs","North West (England)","Unknown","155","145","24190","22520"
"In post","2023","Debt","HM Revenue and Customs","Northern Ireland","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Debt","HM Revenue and Customs","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Debt","HM Revenue and Customs","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Debt","HM Revenue and Customs","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Debt","HM Revenue and Customs","Scotland","Heterosexual / straight","715","645","24940","22520"
"In post","2023","Debt","HM Revenue and Customs","Scotland","LGBO","80","75","25300","22520"
"In post","2023","Debt","HM Revenue and Customs","Scotland","Undeclared","65","55","25040","22520"
"In post","2023","Debt","HM Revenue and Customs","Scotland","Unknown","475","440","23640","22520"
"In post","2023","Debt","HM Revenue and Customs","South East (England)","Heterosexual / straight","40","30","30950","29730"
"In post","2023","Debt","HM Revenue and Customs","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Debt","HM Revenue and Customs","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Debt","HM Revenue and Customs","South East (England)","Unknown","30","25","28620","28910"
"In post","2023","Debt","HM Revenue and Customs","South West (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Debt","HM Revenue and Customs","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Debt","HM Revenue and Customs","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Debt","HM Revenue and Customs","Wales","Heterosexual / straight","245","230","26240","22520"
"In post","2023","Debt","HM Revenue and Customs","Wales","LGBO","30","30","[c]","[c]"
"In post","2023","Debt","HM Revenue and Customs","Wales","Undeclared","20","20","[c]","[c]"
"In post","2023","Debt","HM Revenue and Customs","Wales","Unknown","135","125","25220","22520"
"In post","2023","Debt","HM Revenue and Customs","West Midlands (England)","Heterosexual / straight","345","315","25110","22520"
"In post","2023","Debt","HM Revenue and Customs","West Midlands (England)","LGBO","20","20","[c]","[c]"
"In post","2023","Debt","HM Revenue and Customs","West Midlands (England)","Undeclared","40","35","23870","22520"
"In post","2023","Debt","HM Revenue and Customs","West Midlands (England)","Unknown","175","160","23500","22520"
"In post","2023","Debt","HM Revenue and Customs","Yorkshire and The Humber","Heterosexual / straight","300","280","26180","22520"
"In post","2023","Debt","HM Revenue and Customs","Yorkshire and The Humber","LGBO","15","15","[c]","[c]"
"In post","2023","Debt","HM Revenue and Customs","Yorkshire and The Humber","Undeclared","25","20","[c]","[c]"
"In post","2023","Debt","HM Revenue and Customs","Yorkshire and The Humber","Unknown","180","165","24200","22520"
"In post","2023","Debt","UK Export Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Debt","UK Export Finance","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Debt","UK Export Finance","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Attorney General's Departments","East Midlands (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Attorney General's Departments","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Attorney General's Departments","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Attorney General's Departments","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Attorney General's Departments","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Attorney General's Departments","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Attorney General's Departments","London","Heterosexual / straight","110","105","47360","41580"
"In post","2023","Digital, Data & Technology","Attorney General's Departments","London","LGBO","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Attorney General's Departments","London","Undeclared","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Attorney General's Departments","London","Unknown","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Attorney General's Departments","North East (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Attorney General's Departments","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Attorney General's Departments","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Attorney General's Departments","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Attorney General's Departments","North West (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Attorney General's Departments","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Attorney General's Departments","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Attorney General's Departments","South East (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Attorney General's Departments","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Attorney General's Departments","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Attorney General's Departments","South West (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Attorney General's Departments","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Attorney General's Departments","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Attorney General's Departments","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Attorney General's Departments","Wales","Heterosexual / straight","20","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Attorney General's Departments","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Attorney General's Departments","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Attorney General's Departments","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Attorney General's Departments","West Midlands (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Attorney General's Departments","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Attorney General's Departments","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Attorney General's Departments","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Attorney General's Departments","Yorkshire and The Humber","Heterosexual / straight","60","55","37860","33810"
"In post","2023","Digital, Data & Technology","Attorney General's Departments","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Attorney General's Departments","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Attorney General's Departments","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cabinet Office","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cabinet Office","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cabinet Office","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cabinet Office","East of England","Heterosexual / straight","35","30","41710","36810"
"In post","2023","Digital, Data & Technology","Cabinet Office","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cabinet Office","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cabinet Office","East of England","Unknown","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cabinet Office","London","Heterosexual / straight","570","565","54700","56430"
"In post","2023","Digital, Data & Technology","Cabinet Office","London","LGBO","80","80","52660","56430"
"In post","2023","Digital, Data & Technology","Cabinet Office","London","Undeclared","80","75","54090","56430"
"In post","2023","Digital, Data & Technology","Cabinet Office","London","Unknown","170","165","46220","36430"
"In post","2023","Digital, Data & Technology","Cabinet Office","North East (England)","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cabinet Office","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cabinet Office","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cabinet Office","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cabinet Office","North West (England)","Heterosexual / straight","135","135","45730","42050"
"In post","2023","Digital, Data & Technology","Cabinet Office","North West (England)","LGBO","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cabinet Office","North West (England)","Undeclared","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cabinet Office","North West (England)","Unknown","35","35","41820","32640"
"In post","2023","Digital, Data & Technology","Cabinet Office","Scotland","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cabinet Office","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cabinet Office","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cabinet Office","Scotland","Unknown","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cabinet Office","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cabinet Office","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cabinet Office","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cabinet Office","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cabinet Office","South West (England)","Heterosexual / straight","65","65","49300","51290"
"In post","2023","Digital, Data & Technology","Cabinet Office","South West (England)","LGBO","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cabinet Office","South West (England)","Undeclared","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cabinet Office","South West (England)","Unknown","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cabinet Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cabinet Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cabinet Office","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cabinet Office","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cabinet Office","Wales","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cabinet Office","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cabinet Office","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cabinet Office","Wales","Unknown","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cabinet Office","West Midlands (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cabinet Office","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cabinet Office","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cabinet Office","West Midlands (England)","Unknown","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cabinet Office","Yorkshire and The Humber","Heterosexual / straight","25","20","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cabinet Office","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cabinet Office","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cabinet Office","Yorkshire and The Humber","Unknown","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Chancellor's other departments","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Chancellor's other departments","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Chancellor's other departments","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Chancellor's other departments","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Chancellor's other departments","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Chancellor's other departments","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Chancellor's other departments","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Chancellor's other departments","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Chancellor's other departments","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Charity Commission","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Charity Commission","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Charity Commission","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Charity Commission","North West (England)","Heterosexual / straight","30","30","[c]","[c]"
"In post","2023","Digital, Data & Technology","Charity Commission","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Charity Commission","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Charity Commission","North West (England)","Unknown","25","25","[c]","[c]"
"In post","2023","Digital, Data & Technology","Charity Commission","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Charity Commission","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Charity Commission","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Competition and Markets Authority","London","Heterosexual / straight","50","50","56850","55130"
"In post","2023","Digital, Data & Technology","Competition and Markets Authority","London","LGBO","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Competition and Markets Authority","London","Undeclared","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Competition and Markets Authority","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Competition and Markets Authority","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Competition and Markets Authority","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Competition and Markets Authority","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Competition and Markets Authority","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Competition and Markets Authority","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Competition and Markets Authority","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Competition and Markets Authority","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","East Midlands (England)","LGBO","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Undeclared","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","East of England","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","East of England","Undeclared","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","London","Heterosexual / straight","140","135","48310","45420"
"In post","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","London","LGBO","20","20","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","London","Undeclared","20","20","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","London","Unknown","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","North East (England)","Heterosexual / straight","10","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","North West (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","North West (England)","Unknown","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Northern Ireland","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
