"Status","Year","Organisation","Parent_department","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Devon CC","LGBO","5","5","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Devon CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Devon CC","Unknown","5","5","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Dorset","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Dorset","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Dudley","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Dudley","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Dudley","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Durham","Heterosexual / straight","215","210","27670","22520"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Durham","LGBO","10","10","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Durham","Undeclared","15","15","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Durham","Unknown","155","150","25080","22520"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","East Cumbria","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","East Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","East Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","East Derbyshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","East Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","East Derbyshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","East Kent","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","East Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","East Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","East Kent","Unknown","5","5","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","East Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","East Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","East Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","East Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","East Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","East Riding of Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","East Riding of Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","East Surrey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","East Surrey","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","East Sussex CC","Heterosexual / straight","25","20","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","East Sussex CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","East Sussex CC","Undeclared","10","10","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","East Sussex CC","Unknown","10","10","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Enfield","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Enfield","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Enfield","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Essex Haven Gateway","Heterosexual / straight","30","25","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Essex Haven Gateway","LGBO","5","5","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Essex Haven Gateway","Undeclared","5","5","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Essex Haven Gateway","Unknown","20","20","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Essex Thames Gateway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Essex Thames Gateway","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Flintshire and Wrexham","Heterosexual / straight","40","40","40310","34450"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Flintshire and Wrexham","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Flintshire and Wrexham","Undeclared","5","5","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Flintshire and Wrexham","Unknown","5","5","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Glasgow City","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Glasgow City","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Glasgow City","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Glasgow City","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Gloucestershire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Gloucestershire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Gloucestershire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Greater Manchester North East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Greater Manchester North East","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Greater Manchester North East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Greater Manchester South West","Heterosexual / straight","120","110","38930","34670"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Greater Manchester South West","LGBO","15","15","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Greater Manchester South West","Undeclared","10","10","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Greater Manchester South West","Unknown","50","50","32970","27740"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Gwent Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Gwent Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Gwent Valleys","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Gwent Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Gwynedd","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Gwynedd","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Hackney and Newham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Hackney and Newham","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Haringey and Islington","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Haringey and Islington","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Harrow and Hillingdon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Harrow and Hillingdon","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Harrow and Hillingdon","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Hartlepool and Stockton-on-Tees","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Hartlepool and Stockton-on-Tees","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Heart of Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Heart of Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Heart of Essex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Heart of Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Herefordshire, County of","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Herefordshire, County of","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Herefordshire, County of","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Herefordshire, County of","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Hertfordshire CC","Heterosexual / straight","10","5","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Hertfordshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Hertfordshire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Hertfordshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Inverness and Nairn, Moray, and Badenoch and Strathspey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Inverness and Nairn, Moray, and Badenoch and Strathspey","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Inverness and Nairn, Moray, and Badenoch and Strathspey","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Inverness and Nairn, Moray, and Badenoch and Strathspey","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Kensington & Chelsea and Hammersmith & Fulham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Kensington & Chelsea and Hammersmith & Fulham","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Kent Thames Gateway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Kent Thames Gateway","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Kent Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Kingston upon Hull, City of","Heterosexual / straight","40","35","33680","30850"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Kingston upon Hull, City of","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Kingston upon Hull, City of","Undeclared","5","5","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Kingston upon Hull, City of","Unknown","10","10","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Lancaster and Wyre","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Lancaster and Wyre","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Lancaster and Wyre","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Lancaster and Wyre","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Leeds","Heterosexual / straight","175","160","35250","32260"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Leeds","LGBO","15","15","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Leeds","Undeclared","20","20","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Leeds","Unknown","55","50","31720","27740"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Leicester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Leicester","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Leicester","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Leicestershire CC and Rutland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Leicestershire CC and Rutland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Leicestershire CC and Rutland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Leicestershire CC and Rutland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Lewisham and Southwark","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Lewisham and Southwark","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Lewisham and Southwark","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Lewisham and Southwark","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Lincolnshire CC","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Lincolnshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Lincolnshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Liverpool","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Liverpool","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Luton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Luton","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Luton","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Luton","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Medway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Medway","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Merton, Kingston upon Thames and Sutton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Merton, Kingston upon Thames and Sutton","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Merton, Kingston upon Thames and Sutton","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Mid Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Mid Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Mid Lancashire","Heterosexual / straight","35","35","37780","34210"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Mid Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Mid Lancashire","Undeclared","5","5","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Mid Lancashire","Unknown","15","15","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Monmouthshire and Newport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Monmouthshire and Newport","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","North Hampshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","North Hampshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","North Northamptonshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","North Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","North Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","North Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","North Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","North Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","North Yorkshire CC","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","North Yorkshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","North Yorkshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","North and North East Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","North and North East Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","North and North East Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Norwich and East Norfolk","Heterosexual / straight","25","20","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Norwich and East Norfolk","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Norwich and East Norfolk","Undeclared","10","10","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Norwich and East Norfolk","Unknown","5","5","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Nottingham","Heterosexual / straight","80","70","37580","33960"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Nottingham","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Nottingham","Undeclared","10","10","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Nottingham","Unknown","40","35","28270","26020"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Oxfordshire CC","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Oxfordshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Oxfordshire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Oxfordshire CC","Unknown","10","10","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Peterborough","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Peterborough","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Peterborough","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Plymouth","Heterosexual / straight","240","225","28380","22520"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Plymouth","LGBO","25","25","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Plymouth","Undeclared","20","20","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Plymouth","Unknown","145","135","24770","22520"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Redbridge and Waltham Forest","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Redbridge and Waltham Forest","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Scottish Borders","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Scottish Borders","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Sefton","Heterosexual / straight","85","80","35850","32970"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Sefton","LGBO","5","5","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Sefton","Undeclared","10","10","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Sefton","Unknown","45","40","31420","26890"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Sheffield","Heterosexual / straight","35","35","41490","35270"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Sheffield","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Sheffield","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Sheffield","Unknown","10","5","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Shropshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Shropshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Shropshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Shropshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Solihull","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Solihull","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Somerset CC","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Somerset CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Somerset CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Somerset CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","South Hampshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","South Hampshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","South Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","South Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","South Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","South Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","South Teesside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","South Teesside","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","South West Wales","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","South West Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","South West Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","South West Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","South and West Derbyshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","South and West Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","South and West Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Southampton","Heterosexual / straight","45","40","38680","34200"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Southampton","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Southampton","Undeclared","15","10","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Southampton","Unknown","10","10","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Staffordshire CC","Heterosexual / straight","10","5","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Staffordshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Stoke-on-Trent","Heterosexual / straight","50","45","37150","33960"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Stoke-on-Trent","LGBO","5","5","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Stoke-on-Trent","Undeclared","10","10","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Stoke-on-Trent","Unknown","5","5","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Suffolk CC","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Suffolk CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Suffolk CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Swansea","Heterosexual / straight","30","30","40200","34440"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Swansea","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Swansea","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Swansea","Unknown","20","20","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Swindon","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Swindon","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Swindon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Thurrock","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Thurrock","LGBO","[c]","[c]","[c]","[c]"
