"Status","Year","Ethnicity","Parent_department","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","White","Food Standards Agency","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Food Standards Agency","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Food Standards Agency","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Food Standards Agency","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Food Standards Agency","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Food Standards Agency","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Food Standards Agency","Operational Delivery","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Food Standards Agency","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Food Standards Agency","Policy","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Food Standards Agency","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Food Standards Agency","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Food Standards Agency","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Food Standards Agency","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Food Standards Agency","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Foreign, Commonwealth and Development Office","Commercial","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Foreign, Commonwealth and Development Office","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Foreign, Commonwealth and Development Office","Digital, Data and Technology","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Foreign, Commonwealth and Development Office","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Foreign, Commonwealth and Development Office","Human Resources","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Foreign, Commonwealth and Development Office","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Foreign, Commonwealth and Development Office","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Foreign, Commonwealth and Development Office","Other","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Foreign, Commonwealth and Development Office","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Foreign, Commonwealth and Development Office","Project Delivery","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Foreign, Commonwealth and Development Office","Property","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Foreign, Commonwealth and Development Office","Security","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Foreign, Commonwealth and Development Office","Unknown","95","[c]","[c]","[c]"
"Leaver CS","2023","White","HM Land Registry","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","HM Land Registry","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","HM Land Registry","Digital, Data and Technology","60","[c]","41280","39460"
"Leaver CS","2023","White","HM Land Registry","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","HM Land Registry","Human Resources","10","[c]","[c]","[c]"
"Leaver CS","2023","White","HM Land Registry","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","HM Land Registry","Legal","15","[c]","[c]","[c]"
"Leaver CS","2023","White","HM Land Registry","Operational Delivery","205","[c]","30300","28080"
"Leaver CS","2023","White","HM Land Registry","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","HM Land Registry","Project Delivery","15","[c]","[c]","[c]"
"Leaver CS","2023","White","HM Land Registry","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","HM Revenue and Customs","Commercial","5","[c]","[c]","[c]"
"Leaver CS","2023","White","HM Revenue and Customs","Communications","10","[c]","[c]","[c]"
"Leaver CS","2023","White","HM Revenue and Customs","Counter Fraud","35","[c]","[c]","[c]"
"Leaver CS","2023","White","HM Revenue and Customs","Digital, Data and Technology","110","[c]","[c]","[c]"
"Leaver CS","2023","White","HM Revenue and Customs","Economics","5","[c]","[c]","[c]"
"Leaver CS","2023","White","HM Revenue and Customs","Finance","50","[c]","[c]","[c]"
"Leaver CS","2023","White","HM Revenue and Customs","Human Resources","30","[c]","[c]","[c]"
"Leaver CS","2023","White","HM Revenue and Customs","Intelligence Analysis","5","[c]","[c]","[c]"
"Leaver CS","2023","White","HM Revenue and Customs","Internal Audit","5","[c]","[c]","[c]"
"Leaver CS","2023","White","HM Revenue and Customs","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","HM Revenue and Customs","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","HM Revenue and Customs","Legal","100","[c]","[c]","[c]"
"Leaver CS","2023","White","HM Revenue and Customs","Operational Delivery","1430","[c]","27340","22520"
"Leaver CS","2023","White","HM Revenue and Customs","Operational Research","5","[c]","[c]","[c]"
"Leaver CS","2023","White","HM Revenue and Customs","Other","30","[c]","[c]","[c]"
"Leaver CS","2023","White","HM Revenue and Customs","Policy","35","[c]","[c]","[c]"
"Leaver CS","2023","White","HM Revenue and Customs","Project Delivery","85","[c]","[c]","[c]"
"Leaver CS","2023","White","HM Revenue and Customs","Property","100","[c]","40150","42750"
"Leaver CS","2023","White","HM Revenue and Customs","Security","15","[c]","[c]","[c]"
"Leaver CS","2023","White","HM Revenue and Customs","Social Research","5","[c]","[c]","[c]"
"Leaver CS","2023","White","HM Revenue and Customs","Statistics","10","[c]","[c]","[c]"
"Leaver CS","2023","White","HM Revenue and Customs","Tax","590","[c]","[c]","[c]"
"Leaver CS","2023","White","HM Treasury","Communications","5","[c]","[c]","[c]"
"Leaver CS","2023","White","HM Treasury","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","HM Treasury","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","HM Treasury","Economics","30","[c]","[c]","[c]"
"Leaver CS","2023","White","HM Treasury","Finance","5","[c]","[c]","[c]"
"Leaver CS","2023","White","HM Treasury","Human Resources","5","[c]","[c]","[c]"
"Leaver CS","2023","White","HM Treasury","Internal Audit","20","[c]","[c]","[c]"
"Leaver CS","2023","White","HM Treasury","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","HM Treasury","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","HM Treasury","Operational Delivery","15","[c]","[c]","[c]"
"Leaver CS","2023","White","HM Treasury","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","HM Treasury","Policy","120","[c]","52530","52840"
"Leaver CS","2023","White","HM Treasury","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","HM Treasury","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Home Office","Commercial","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Home Office","Communications","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Home Office","Counter Fraud","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Home Office","Digital, Data and Technology","80","[c]","49360","43210"
"Leaver CS","2023","White","Home Office","Economics","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Home Office","Finance","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Home Office","Human Resources","30","[c]","50960","57340"
"Leaver CS","2023","White","Home Office","Intelligence Analysis","55","[c]","29950","27650"
"Leaver CS","2023","White","Home Office","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Home Office","Operational Delivery","890","[c]","28410","26160"
"Leaver CS","2023","White","Home Office","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Home Office","Other","45","[c]","33080","28650"
"Leaver CS","2023","White","Home Office","Policy","85","[c]","51420","44140"
"Leaver CS","2023","White","Home Office","Project Delivery","50","[c]","52080","47700"
"Leaver CS","2023","White","Home Office","Science and Engineering","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Home Office","Security","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Home Office","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Home Office","Statistics","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Home Office","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Ministry of Defence","Commercial","130","[c]","41710","37880"
"Leaver CS","2023","White","Ministry of Defence","Communications","35","[c]","42100","37480"
"Leaver CS","2023","White","Ministry of Defence","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Ministry of Defence","Digital, Data and Technology","150","[c]","36670","33590"
"Leaver CS","2023","White","Ministry of Defence","Finance","175","[c]","40650","35650"
"Leaver CS","2023","White","Ministry of Defence","Geography","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Ministry of Defence","Human Resources","640","[c]","29900","26670"
"Leaver CS","2023","White","Ministry of Defence","Intelligence Analysis","55","[c]","35540","34300"
"Leaver CS","2023","White","Ministry of Defence","Internal Audit","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Ministry of Defence","Knowledge and Information Management","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Ministry of Defence","Legal","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Ministry of Defence","Medicine","180","[c]","45320","40590"
"Leaver CS","2023","White","Ministry of Defence","Operational Delivery","420","[c]","29550","25540"
"Leaver CS","2023","White","Ministry of Defence","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Ministry of Defence","Other","305","[c]","29480","22220"
"Leaver CS","2023","White","Ministry of Defence","Policy","45","[c]","44160","41800"
"Leaver CS","2023","White","Ministry of Defence","Project Delivery","385","[c]","43280","41050"
"Leaver CS","2023","White","Ministry of Defence","Property","145","[c]","31790","33300"
"Leaver CS","2023","White","Ministry of Defence","Science and Engineering","565","[c]","37250","33990"
"Leaver CS","2023","White","Ministry of Defence","Security","520","[c]","32560","27500"
"Leaver CS","2023","White","Ministry of Defence","Statistics","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Ministry of Justice","Commercial","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Ministry of Justice","Communications","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Ministry of Justice","Digital, Data and Technology","70","[c]","52410","55720"
"Leaver CS","2023","White","Ministry of Justice","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Ministry of Justice","Finance","30","[c]","46480","43060"
"Leaver CS","2023","White","Ministry of Justice","Human Resources","35","[c]","40130","33430"
"Leaver CS","2023","White","Ministry of Justice","Intelligence Analysis","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Ministry of Justice","Knowledge and Information Management","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Ministry of Justice","Legal","85","[c]","44100","44040"
"Leaver CS","2023","White","Ministry of Justice","Operational Delivery","5270","[c]","25950","21780"
"Leaver CS","2023","White","Ministry of Justice","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Ministry of Justice","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Ministry of Justice","Policy","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Ministry of Justice","Project Delivery","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Ministry of Justice","Property","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Ministry of Justice","Psychology","85","[c]","[c]","[c]"
"Leaver CS","2023","White","Ministry of Justice","Security","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Ministry of Justice","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Ministry of Justice","Statistics","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Ministry of Justice","Unknown","450","[c]","[c]","[c]"
"Leaver CS","2023","White","National Crime Agency","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","National Crime Agency","Digital, Data and Technology","15","[c]","[c]","[c]"
"Leaver CS","2023","White","National Crime Agency","Finance","5","[c]","[c]","[c]"
"Leaver CS","2023","White","National Crime Agency","Human Resources","5","[c]","[c]","[c]"
"Leaver CS","2023","White","National Crime Agency","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","National Crime Agency","Operational Delivery","245","[c]","41580","38640"
"Leaver CS","2023","White","National Crime Agency","Project Delivery","5","[c]","[c]","[c]"
"Leaver CS","2023","White","National Crime Agency","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","National Crime Agency","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Northern Ireland Office","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Northern Ireland Office","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Northern Ireland Office","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Northern Ireland Office","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Northern Ireland Office","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office for Standards in Education, Children's Services and Skills","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Office for Standards in Education, Children's Services and Skills","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office for Standards in Education, Children's Services and Skills","Human Resources","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","120","[c]","69120","77470"
"Leaver CS","2023","White","Office for Standards in Education, Children's Services and Skills","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office for Standards in Education, Children's Services and Skills","Operational Delivery","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Office for Standards in Education, Children's Services and Skills","Other","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Office for Standards in Education, Children's Services and Skills","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office for Standards in Education, Children's Services and Skills","Social Research","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Office for Standards in Education, Children's Services and Skills","Statistics","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Gas and Electricity Markets","Communications","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Gas and Electricity Markets","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Gas and Electricity Markets","Digital, Data and Technology","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Gas and Electricity Markets","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Gas and Electricity Markets","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Gas and Electricity Markets","Human Resources","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Gas and Electricity Markets","Legal","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Gas and Electricity Markets","Operational Delivery","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Gas and Electricity Markets","Other","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Gas and Electricity Markets","Policy","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Gas and Electricity Markets","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Gas and Electricity Markets","Unknown","80","[c]","45210","37000"
"Leaver CS","2023","White","Office of Qualifications and Examinations Regulation","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Qualifications and Examinations Regulation","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Qualifications and Examinations Regulation","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Qualifications and Examinations Regulation","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Qualifications and Examinations Regulation","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Qualifications and Examinations Regulation","Operational Delivery","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Qualifications and Examinations Regulation","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Qualifications and Examinations Regulation","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Qualifications and Examinations Regulation","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Rail and Road","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Rail and Road","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Rail and Road","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Rail and Road","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Rail and Road","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Rail and Road","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Rail and Road","Operational Delivery","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Rail and Road","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Rail and Road","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Rail and Road","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Rail and Road","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of the Secretary of State for Scotland","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of the Secretary of State for Scotland","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of the Secretary of State for Scotland","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of the Secretary of State for Scotland","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of the Secretary of State for Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of the Secretary of State for Wales","Policy","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Scottish Government","Commercial","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Scottish Government","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Scottish Government","Digital, Data and Technology","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Scottish Government","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Scottish Government","Human Resources","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Scottish Government","Legal","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Scottish Government","Operational Delivery","235","[c]","32600","31190"
"Leaver CS","2023","White","Scottish Government","Other","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Scottish Government","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Scottish Government","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Scottish Government","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Scottish Government","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Scottish Government","Unknown","595","[c]","41970","36330"
"Leaver CS","2023","White","The National Archives","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","The National Archives","Digital, Data and Technology","10","[c]","[c]","[c]"
"Leaver CS","2023","White","The National Archives","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","The National Archives","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","The National Archives","Knowledge and Information Management","5","[c]","[c]","[c]"
"Leaver CS","2023","White","The National Archives","Operational Delivery","15","[c]","[c]","[c]"
"Leaver CS","2023","White","The National Archives","Other","10","[c]","[c]","[c]"
"Leaver CS","2023","White","The National Archives","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","The National Archives","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Export Finance","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Export Finance","Digital, Data and Technology","5","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Export Finance","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Export Finance","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Export Finance","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Export Finance","Operational Delivery","25","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Export Finance","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Export Finance","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Statistics Authority","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Statistics Authority","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Statistics Authority","Digital, Data and Technology","45","[c]","41100","37690"
"Leaver CS","2023","White","UK Statistics Authority","Economics","30","[c]","23700","19860"
"Leaver CS","2023","White","UK Statistics Authority","Finance","10","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Statistics Authority","Geography","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Statistics Authority","Human Resources","15","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Statistics Authority","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Statistics Authority","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Statistics Authority","Operational Delivery","280","[c]","25580","21200"
"Leaver CS","2023","White","UK Statistics Authority","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Statistics Authority","Policy","5","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Statistics Authority","Project Delivery","15","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Statistics Authority","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Statistics Authority","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Statistics Authority","Social Research","15","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Statistics Authority","Statistics","25","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Supreme Court","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Supreme Court","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Supreme Court","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Supreme Court","Legal","10","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Supreme Court","Operational Delivery","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Water Services Regulation Authority","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Water Services Regulation Authority","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Water Services Regulation Authority","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Water Services Regulation Authority","Economics","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Water Services Regulation Authority","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Water Services Regulation Authority","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Water Services Regulation Authority","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Water Services Regulation Authority","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Water Services Regulation Authority","Policy","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Water Services Regulation Authority","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Water Services Regulation Authority","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Welsh Government","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Welsh Government","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Welsh Government","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Welsh Government","Finance","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Welsh Government","Human Resources","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Welsh Government","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Welsh Government","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Welsh Government","Legal","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Welsh Government","Medicine","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Welsh Government","Operational Delivery","50","[c]","36700","29430"
"Leaver CS","2023","White","Welsh Government","Other","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Welsh Government","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Welsh Government","Policy","40","[c]","48300","39130"
"Leaver CS","2023","White","Welsh Government","Project Delivery","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Welsh Government","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Welsh Government","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Welsh Government","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Welsh Government","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Welsh Government","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Attorney General's Departments","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Attorney General's Departments","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Attorney General's Departments","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Attorney General's Departments","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Attorney General's Departments","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Attorney General's Departments","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Attorney General's Departments","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Attorney General's Departments","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Attorney General's Departments","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Attorney General's Departments","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Attorney General's Departments","Legal","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Attorney General's Departments","Operational Delivery","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Attorney General's Departments","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Attorney General's Departments","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Attorney General's Departments","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Attorney General's Departments","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Cabinet Office","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Cabinet Office","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Cabinet Office","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Cabinet Office","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Cabinet Office","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Cabinet Office","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Cabinet Office","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Cabinet Office","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Cabinet Office","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Cabinet Office","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Cabinet Office","Property","[c]","[c]","[c]","[c]"
