"Status","Year","Disability","Region_ITL1","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Declared non-disabled","Yorkshire and The Humber","North Yorkshire","SEO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Yorkshire and The Humber","North Yorkshire","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Yorkshire and The Humber","South Yorkshire","AA","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Yorkshire and The Humber","South Yorkshire","AO","175","[c]","21860","21690"
"Leaver CS","2023","Declared non-disabled","Yorkshire and The Humber","South Yorkshire","EO","95","[c]","27340","27570"
"Leaver CS","2023","Declared non-disabled","Yorkshire and The Humber","South Yorkshire","G6","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Yorkshire and The Humber","South Yorkshire","G7","30","[c]","54390","53680"
"Leaver CS","2023","Declared non-disabled","Yorkshire and The Humber","South Yorkshire","HEO","35","[c]","34250","34170"
"Leaver CS","2023","Declared non-disabled","Yorkshire and The Humber","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Yorkshire and The Humber","South Yorkshire","SEO","35","[c]","40610","39000"
"Leaver CS","2023","Declared non-disabled","Yorkshire and The Humber","South Yorkshire","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Yorkshire and The Humber","West Yorkshire","AA","40","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Yorkshire and The Humber","West Yorkshire","AO","270","[c]","21790","21690"
"Leaver CS","2023","Declared non-disabled","Yorkshire and The Humber","West Yorkshire","EO","240","[c]","27550","27570"
"Leaver CS","2023","Declared non-disabled","Yorkshire and The Humber","West Yorkshire","G6","40","[c]","67770","67680"
"Leaver CS","2023","Declared non-disabled","Yorkshire and The Humber","West Yorkshire","G7","70","[c]","56040","53360"
"Leaver CS","2023","Declared non-disabled","Yorkshire and The Humber","West Yorkshire","HEO","110","[c]","32400","32160"
"Leaver CS","2023","Declared non-disabled","Yorkshire and The Humber","West Yorkshire","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Yorkshire and The Humber","West Yorkshire","SEO","95","[c]","41020","39260"
"Leaver CS","2023","Declared non-disabled","Yorkshire and The Humber","West Yorkshire","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Midlands (England)","Derbyshire and Nottinghamshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Midlands (England)","Derbyshire and Nottinghamshire","AO","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Midlands (England)","Derbyshire and Nottinghamshire","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Midlands (England)","Derbyshire and Nottinghamshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Midlands (England)","Derbyshire and Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Midlands (England)","Derbyshire and Nottinghamshire","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Midlands (England)","Derbyshire and Nottinghamshire","SEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Midlands (England)","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Midlands (England)","Lincolnshire","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Midlands (England)","Lincolnshire","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Midlands (England)","Lincolnshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Midlands (England)","Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Midlands (England)","Lincolnshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Midlands (England)","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East of England","Bedfordshire and Hertfordshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East of England","Bedfordshire and Hertfordshire","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East of England","Bedfordshire and Hertfordshire","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East of England","Bedfordshire and Hertfordshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East of England","Bedfordshire and Hertfordshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East of England","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East of England","East Anglia","AA","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East of England","East Anglia","AO","35","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East of England","East Anglia","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East of England","East Anglia","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East of England","East Anglia","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East of England","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East of England","East Anglia","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East of England","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East of England","Essex","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East of England","Essex","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East of England","Essex","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East of England","Essex","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East of England","Essex","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East of England","Essex","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East of England","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","London","Inner London - East","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","London","Inner London - East","AO","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","London","Inner London - East","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","London","Inner London - East","G6","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","London","Inner London - East","G7","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","London","Inner London - East","HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","London","Inner London - East","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","London","Inner London - East","SEO","30","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","London","Inner London - East","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","London","Inner London - West","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","London","Inner London - West","AO","40","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","London","Inner London - West","EO","35","[c]","28830","28380"
"Leaver CS","2023","Undeclared","London","Inner London - West","G6","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","London","Inner London - West","G7","55","[c]","55910","55050"
"Leaver CS","2023","Undeclared","London","Inner London - West","HEO","60","[c]","34980","34710"
"Leaver CS","2023","Undeclared","London","Inner London - West","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","London","Inner London - West","SEO","35","[c]","43240","43510"
"Leaver CS","2023","Undeclared","London","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","London","Outer London - East and North East","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","London","Outer London - East and North East","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","London","Outer London - East and North East","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","London","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","London","Outer London - South","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","London","Outer London - South","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","London","Outer London - South","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","London","Outer London - South","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","London","Outer London - South","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","London","Outer London - South","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","London","Outer London - South","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","London","Outer London - West and North West","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","London","Outer London - West and North West","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","London","Outer London - West and North West","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","London","Outer London - West and North West","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","London","Outer London - West and North West","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","London","Outer London - West and North West","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","London","Outer London - West and North West","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","London","Outer London - West and North West","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","London","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","North East (England)","Northumberland, and Tyne and Wear","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","North East (England)","Northumberland, and Tyne and Wear","AO","35","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","North East (England)","Northumberland, and Tyne and Wear","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","North East (England)","Northumberland, and Tyne and Wear","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","North East (England)","Northumberland, and Tyne and Wear","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","North East (England)","Northumberland, and Tyne and Wear","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","North East (England)","Northumberland, and Tyne and Wear","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","North East (England)","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","North East (England)","Tees Valley and Durham","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","North East (England)","Tees Valley and Durham","AO","40","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","North East (England)","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","North East (England)","Tees Valley and Durham","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","North East (England)","Tees Valley and Durham","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","North East (England)","Tees Valley and Durham","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","North East (England)","Tees Valley and Durham","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","North West (England)","Cheshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","North West (England)","Cheshire","AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","North West (England)","Cheshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","North West (England)","Cheshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","North West (England)","Cheshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","North West (England)","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","North West (England)","Cumbria","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","North West (England)","Cumbria","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","North West (England)","Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","North West (England)","Cumbria","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","North West (England)","Cumbria","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","North West (England)","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","North West (England)","Greater Manchester","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","North West (England)","Greater Manchester","AO","40","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","North West (England)","Greater Manchester","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","North West (England)","Greater Manchester","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","North West (England)","Greater Manchester","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","North West (England)","Greater Manchester","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","North West (England)","Greater Manchester","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","North West (England)","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","North West (England)","Lancashire","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","North West (England)","Lancashire","AO","35","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","North West (England)","Lancashire","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","North West (England)","Lancashire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","North West (England)","Lancashire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","North West (England)","Lancashire","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","North West (England)","Lancashire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","North West (England)","Merseyside","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","North West (England)","Merseyside","AO","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","North West (England)","Merseyside","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","North West (England)","Merseyside","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","North West (England)","Merseyside","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","North West (England)","Merseyside","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","North West (England)","Merseyside","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Northern Ireland","Northern Ireland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Northern Ireland","Northern Ireland","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Northern Ireland","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Northern Ireland","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Overseas","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Overseas","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Scotland","Eastern Scotland","AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Scotland","Eastern Scotland","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Scotland","Eastern Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Scotland","Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Scotland","Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Scotland","Eastern Scotland","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Scotland","Highlands and Islands","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Scotland","Highlands and Islands","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Scotland","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Scotland","North Eastern Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Scotland","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Scotland","North Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Scotland","Southern Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Scotland","Southern Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Scotland","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Scotland","Southern Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Scotland","West Central Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Scotland","West Central Scotland","AO","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Scotland","West Central Scotland","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Scotland","West Central Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Scotland","West Central Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Scotland","West Central Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Scotland","West Central Scotland","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Scotland","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AO","30","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","South East (England)","Hampshire and Isle of Wight","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","South East (England)","Hampshire and Isle of Wight","AO","35","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","South East (England)","Hampshire and Isle of Wight","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","South East (England)","Hampshire and Isle of Wight","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","South East (England)","Hampshire and Isle of Wight","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","South East (England)","Hampshire and Isle of Wight","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","South East (England)","Hampshire and Isle of Wight","SEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","South East (England)","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","South East (England)","Kent","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","South East (England)","Kent","AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","South East (England)","Kent","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","South East (England)","Kent","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","South East (England)","Kent","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","South East (England)","Kent","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","South East (England)","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","South East (England)","Surrey, East and West Sussex","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","South East (England)","Surrey, East and West Sussex","AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","South East (England)","Surrey, East and West Sussex","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","South East (England)","Surrey, East and West Sussex","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","South East (England)","Surrey, East and West Sussex","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","South East (England)","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","South East (England)","Surrey, East and West Sussex","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","South East (England)","Surrey, East and West Sussex","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","South West (England)","Cornwall and Isles of Scilly","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","South West (England)","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","South West (England)","Cornwall and Isles of Scilly","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","South West (England)","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","South West (England)","Devon","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","South West (England)","Devon","AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","South West (England)","Devon","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","South West (England)","Devon","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","South West (England)","Devon","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","South West (England)","Devon","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","South West (England)","Devon","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","South West (England)","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","South West (England)","Dorset and Somerset","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","South West (England)","Dorset and Somerset","AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","South West (England)","Dorset and Somerset","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","South West (England)","Dorset and Somerset","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","South West (England)","Dorset and Somerset","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","South West (England)","Dorset and Somerset","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","South West (England)","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AO","35","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G7","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","30","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Wales","East Wales","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Wales","East Wales","AO","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Wales","East Wales","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Wales","East Wales","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Wales","East Wales","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Wales","East Wales","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Wales","East Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Wales","East Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Wales","West Wales and The Valleys","AA","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Wales","West Wales and The Valleys","AO","40","[c]","22200","21840"
"Leaver CS","2023","Undeclared","Wales","West Wales and The Valleys","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Wales","West Wales and The Valleys","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Wales","West Wales and The Valleys","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Wales","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","AO","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
