"Status","Year","Ethnicity","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Black","East Wales","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Eastern Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Essex","Outside London","45","[c]","31610","29290"
"Leaver CS","2023","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","75","[c]","34240","33650"
"Leaver CS","2023","Black","Greater Manchester","Outside London","80","[c]","31710","27840"
"Leaver CS","2023","Black","Hampshire and Isle of Wight","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","Black","Herefordshire, Worcestershire and Warwickshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Inner London - East","London","290","[c]","34540","31060"
"Leaver CS","2023","Black","Inner London - West","London","425","[c]","38250","33640"
"Leaver CS","2023","Black","Kent","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2023","Black","Lancashire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Leicestershire, Rutland and Northamptonshire","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","Black","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Merseyside","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Black","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","North Yorkshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Northumberland, and Tyne and Wear","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Black","Outer London - East and North East","London","95","[c]","31630","31060"
"Leaver CS","2023","Black","Outer London - South","London","120","[c]","33860","32520"
"Leaver CS","2023","Black","Outer London - West and North West","London","115","[c]","31170","31060"
"Leaver CS","2023","Black","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Shropshire and Staffordshire","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Black","South Yorkshire","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Black","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Surrey, East and West Sussex","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","Black","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","West Central Scotland","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Black","West Midlands","Outside London","130","[c]","28930","25830"
"Leaver CS","2023","Black","West Wales and The Valleys","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","West Yorkshire","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Bedfordshire and Hertfordshire","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Berkshire, Buckinghamshire and Oxfordshire","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Derbyshire and Nottinghamshire","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Devon","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Dorset and Somerset","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","East Anglia","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","East Wales","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","East Yorkshire and Northern Lincolnshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Eastern Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Essex","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","60","[c]","33290","28610"
"Leaver CS","2023","Mixed","Greater Manchester","Outside London","40","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Hampshire and Isle of Wight","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Herefordshire, Worcestershire and Warwickshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Inner London - East","London","95","[c]","41720","35600"
"Leaver CS","2023","Mixed","Inner London - West","London","240","[c]","41470","39910"
"Leaver CS","2023","Mixed","Kent","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Lancashire","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Leicestershire, Rutland and Northamptonshire","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Lincolnshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Merseyside","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Northumberland, and Tyne and Wear","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Outer London - East and North East","London","15","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Outer London - South","London","30","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Outer London - West and North West","London","50","[c]","32280","31060"
"Leaver CS","2023","Mixed","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Shropshire and Staffordshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","South Yorkshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Surrey, East and West Sussex","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Tees Valley and Durham","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","West Central Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","West Midlands","Outside London","45","[c]","31240","27570"
"Leaver CS","2023","Mixed","West Wales and The Valleys","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","West Yorkshire","Outside London","40","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Bedfordshire and Hertfordshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Derbyshire and Nottinghamshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Devon","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","East Anglia","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","East Wales","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Eastern Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Greater Manchester","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Hampshire and Isle of Wight","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Inner London - East","London","40","[c]","44370","38440"
"Leaver CS","2023","Other ethnicity","Inner London - West","London","100","[c]","41110","34460"
"Leaver CS","2023","Other ethnicity","Kent","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Outer London - South","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Outer London - West and North West","London","20","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Surrey, East and West Sussex","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","West Midlands","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","West Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Bedfordshire and Hertfordshire","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cheshire","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cornwall and Isles of Scilly","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cumbria","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Derbyshire and Nottinghamshire","Outside London","50","[c]","33810","30330"
"Leaver CS","2023","Undeclared","Devon","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Dorset and Somerset","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Anglia","Outside London","45","[c]","34260","28590"
"Leaver CS","2023","Undeclared","East Wales","Outside London","40","[c]","33970","25860"
"Leaver CS","2023","Undeclared","East Yorkshire and Northern Lincolnshire","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Eastern Scotland","Outside London","45","[c]","36420","32530"
"Leaver CS","2023","Undeclared","Essex","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","125","[c]","39380","36330"
"Leaver CS","2023","Undeclared","Greater Manchester","Outside London","70","[c]","29300","24160"
"Leaver CS","2023","Undeclared","Hampshire and Isle of Wight","Outside London","90","[c]","35150","34140"
"Leaver CS","2023","Undeclared","Herefordshire, Worcestershire and Warwickshire","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Highlands and Islands","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Inner London - East","London","100","[c]","44060","40390"
"Leaver CS","2023","Undeclared","Inner London - West","London","160","[c]","45950","43060"
"Leaver CS","2023","Undeclared","Kent","Outside London","45","[c]","30770","27650"
"Leaver CS","2023","Undeclared","Lancashire","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Leicestershire, Rutland and Northamptonshire","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Lincolnshire","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Merseyside","Outside London","45","[c]","31340","27170"
"Leaver CS","2023","Undeclared","North Eastern Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","North Yorkshire","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Northumberland, and Tyne and Wear","Outside London","55","[c]","33960","27650"
"Leaver CS","2023","Undeclared","Outer London - East and North East","London","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Outer London - South","London","50","[c]","42220","41280"
"Leaver CS","2023","Undeclared","Outer London - West and North West","London","40","[c]","35670","31910"
"Leaver CS","2023","Undeclared","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Shropshire and Staffordshire","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","South Yorkshire","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Southern Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Surrey, East and West Sussex","Outside London","40","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Tees Valley and Durham","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","West Central Scotland","Outside London","50","[c]","32870","30720"
"Leaver CS","2023","Undeclared","West Midlands","Outside London","60","[c]","29170","27570"
"Leaver CS","2023","Undeclared","West Wales and The Valleys","Outside London","45","[c]","28390","22500"
"Leaver CS","2023","Undeclared","West Yorkshire","Outside London","50","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Bedfordshire and Hertfordshire","Outside London","90","[c]","30850","26130"
"Leaver CS","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","245","[c]","31320","28120"
"Leaver CS","2023","Unknown","Cheshire","Outside London","75","[c]","33620","26020"
"Leaver CS","2023","Unknown","Cornwall and Isles of Scilly","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cumbria","Outside London","55","[c]","26340","22150"
"Leaver CS","2023","Unknown","Derbyshire and Nottinghamshire","Outside London","250","[c]","29420","25160"
"Leaver CS","2023","Unknown","Devon","Outside London","155","[c]","31110","26890"
"Leaver CS","2023","Unknown","Dorset and Somerset","Outside London","85","[c]","30840","26780"
"Leaver CS","2023","Unknown","East Anglia","Outside London","185","[c]","30150","24430"
"Leaver CS","2023","Unknown","East Wales","Outside London","305","[c]","31980","26960"
"Leaver CS","2023","Unknown","East Yorkshire and Northern Lincolnshire","Outside London","50","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Eastern Scotland","Outside London","510","[c]","32120","29100"
"Leaver CS","2023","Unknown","Essex","Outside London","110","[c]","30440","25760"
"Leaver CS","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","390","[c]","32390","28120"
"Leaver CS","2023","Unknown","Greater Manchester","Outside London","385","[c]","30300","25880"
"Leaver CS","2023","Unknown","Hampshire and Isle of Wight","Outside London","305","[c]","30580","24880"
"Leaver CS","2023","Unknown","Herefordshire, Worcestershire and Warwickshire","Outside London","80","[c]","25030","22220"
"Leaver CS","2023","Unknown","Highlands and Islands","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Inner London - East","London","290","[c]","38730","32520"
"Leaver CS","2023","Unknown","Inner London - West","London","1715","[c]","43940","37060"
"Leaver CS","2023","Unknown","Kent","Outside London","150","[c]","27390","25750"
"Leaver CS","2023","Unknown","Lancashire","Outside London","180","[c]","26990","21780"
"Leaver CS","2023","Unknown","Leicestershire, Rutland and Northamptonshire","Outside London","150","[c]","23240","21780"
"Leaver CS","2023","Unknown","Lincolnshire","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Merseyside","Outside London","345","[c]","25230","22400"
"Leaver CS","2023","Unknown","North Eastern Scotland","Outside London","40","[c]","31090","27990"
"Leaver CS","2023","Unknown","North Yorkshire","Outside London","70","[c]","28880","25060"
"Leaver CS","2023","Unknown","Northern Ireland","Outside London","60","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northumberland, and Tyne and Wear","Outside London","305","[c]","30150","25880"
"Leaver CS","2023","Unknown","Outer London - East and North East","London","110","[c]","32180","30850"
"Leaver CS","2023","Unknown","Outer London - South","London","185","[c]","36340","30990"
"Leaver CS","2023","Unknown","Outer London - West and North West","London","190","[c]","29980","29750"
"Leaver CS","2023","Unknown","Overseas","Overseas","75","[c]","47930","45810"
"Leaver CS","2023","Unknown","Shropshire and Staffordshire","Outside London","145","[c]","27140","22500"
"Leaver CS","2023","Unknown","South Yorkshire","Outside London","135","[c]","29920","22510"
"Leaver CS","2023","Unknown","Southern Scotland","Outside London","125","[c]","27210","25060"
"Leaver CS","2023","Unknown","Surrey, East and West Sussex","Outside London","190","[c]","28970","25770"
"Leaver CS","2023","Unknown","Tees Valley and Durham","Outside London","165","[c]","25910","22400"
"Leaver CS","2023","Unknown","Unknown","Unknown","315","[c]","36860","32700"
"Leaver CS","2023","Unknown","West Central Scotland","Outside London","385","[c]","30120","25350"
"Leaver CS","2023","Unknown","West Midlands","Outside London","385","[c]","29560","22180"
"Leaver CS","2023","Unknown","West Wales and The Valleys","Outside London","215","[c]","24160","21840"
"Leaver CS","2023","Unknown","West Yorkshire","Outside London","465","[c]","37420","29970"
"Leaver CS","2023","White","Bedfordshire and Hertfordshire","Outside London","330","[c]","34210","29290"
"Leaver CS","2023","White","Berkshire, Buckinghamshire and Oxfordshire","Outside London","725","[c]","35550","30020"
"Leaver CS","2023","White","Cheshire","Outside London","300","[c]","31870","28120"
"Leaver CS","2023","White","Cornwall and Isles of Scilly","Outside London","145","[c]","28700","27190"
"Leaver CS","2023","White","Cumbria","Outside London","145","[c]","31670","27420"
"Leaver CS","2023","White","Derbyshire and Nottinghamshire","Outside London","800","[c]","31420","27570"
"Leaver CS","2023","White","Devon","Outside London","680","[c]","32170","27570"
"Leaver CS","2023","White","Dorset and Somerset","Outside London","440","[c]","30390","27570"
"Leaver CS","2023","White","East Anglia","Outside London","995","[c]","31680","27570"
"Leaver CS","2023","White","East Wales","Outside London","1085","[c]","34330","28120"
"Leaver CS","2023","White","East Yorkshire and Northern Lincolnshire","Outside London","330","[c]","28640","27570"
"Leaver CS","2023","White","Eastern Scotland","Outside London","995","[c]","35870","28490"
"Leaver CS","2023","White","Essex","Outside London","400","[c]","32120","29290"
"Leaver CS","2023","White","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","2120","[c]","36630","32550"
"Leaver CS","2023","White","Greater Manchester","Outside London","1190","[c]","31450","27570"
"Leaver CS","2023","White","Hampshire and Isle of Wight","Outside London","1270","[c]","31610","27470"
"Leaver CS","2023","White","Herefordshire, Worcestershire and Warwickshire","Outside London","345","[c]","28240","26350"
"Leaver CS","2023","White","Highlands and Islands","Outside London","150","[c]","27690","26720"
"Leaver CS","2023","White","Inner London - East","London","985","[c]","50300","43230"
"Leaver CS","2023","White","Inner London - West","London","2830","[c]","49720","45750"
"Leaver CS","2023","White","Kent","Outside London","540","[c]","30450","29230"
"Leaver CS","2023","White","Lancashire","Outside London","780","[c]","29950","27450"
"Leaver CS","2023","White","Leicestershire, Rutland and Northamptonshire","Outside London","430","[c]","28320","26120"
"Leaver CS","2023","White","Lincolnshire","Outside London","275","[c]","28990","27570"
"Leaver CS","2023","White","Merseyside","Outside London","1040","[c]","29400","26770"
"Leaver CS","2023","White","North Eastern Scotland","Outside London","105","[c]","36080","31580"
"Leaver CS","2023","White","North Yorkshire","Outside London","310","[c]","32870","27570"
"Leaver CS","2023","White","Northern Ireland","Outside London","200","[c]","30580","22970"
"Leaver CS","2023","White","Northumberland, and Tyne and Wear","Outside London","1120","[c]","30200","25970"
"Leaver CS","2023","White","Outer London - East and North East","London","165","[c]","31100","31060"
"Leaver CS","2023","White","Outer London - South","London","370","[c]","39720","35620"
"Leaver CS","2023","White","Outer London - West and North West","London","415","[c]","35790","31350"
"Leaver CS","2023","White","Overseas","Overseas","65","[c]","52570","48690"
"Leaver CS","2023","White","Shropshire and Staffordshire","Outside London","710","[c]","28140","27570"
"Leaver CS","2023","White","South Yorkshire","Outside London","530","[c]","31350","27390"
"Leaver CS","2023","White","Southern Scotland","Outside London","315","[c]","30470","27570"
"Leaver CS","2023","White","Surrey, East and West Sussex","Outside London","685","[c]","30550","27570"
"Leaver CS","2023","White","Tees Valley and Durham","Outside London","675","[c]","28700","25900"
"Leaver CS","2023","White","Unknown","Unknown","75","[c]","33720","28120"
"Leaver CS","2023","White","West Central Scotland","Outside London","980","[c]","31970","27570"
"Leaver CS","2023","White","West Midlands","Outside London","795","[c]","33900","28120"
"Leaver CS","2023","White","West Wales and The Valleys","Outside London","985","[c]","27690","22500"
"Leaver CS","2023","White","West Yorkshire","Outside London","960","[c]","34840","28120"
"Leaver Dept.","2023","Asian","Bedfordshire and Hertfordshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Berkshire, Buckinghamshire and Oxfordshire","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Derbyshire and Nottinghamshire","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","East Anglia","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","East Wales","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Eastern Scotland","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Essex","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Greater Manchester","Outside London","90","[c]","30670","28120"
"Leaver Dept.","2023","Asian","Hampshire and Isle of Wight","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Herefordshire, Worcestershire and Warwickshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Inner London - East","London","110","[c]","36790","32520"
"Leaver Dept.","2023","Asian","Inner London - West","London","500","[c]","43140","38020"
"Leaver Dept.","2023","Asian","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Lancashire","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Leicestershire, Rutland and Northamptonshire","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Merseyside","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Northumberland, and Tyne and Wear","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Outer London - East and North East","London","30","[c]","32560","32520"
"Leaver Dept.","2023","Asian","Outer London - South","London","65","[c]","35990","33390"
"Leaver Dept.","2023","Asian","Outer London - West and North West","London","45","[c]","32540","32520"
"Leaver Dept.","2023","Asian","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Shropshire and Staffordshire","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","South Yorkshire","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Surrey, East and West Sussex","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Tees Valley and Durham","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","West Central Scotland","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","West Midlands","Outside London","145","[c]","29770","28120"
"Leaver Dept.","2023","Asian","West Wales and The Valleys","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","West Yorkshire","Outside London","85","[c]","30210","28120"
"Leaver Dept.","2023","Black","Bedfordshire and Hertfordshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Derbyshire and Nottinghamshire","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","East Wales","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Eastern Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Essex","Outside London","[c]","[c]","[c]","[c]"
