"Status","Year","Age","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","16-19","West Midlands","Outside London","15","[c]","21810","21780"
"Leaver CS","2023","16-19","West Wales and The Valleys","Outside London","15","[c]","20120","19000"
"Leaver CS","2023","16-19","West Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Bedfordshire and Hertfordshire","Outside London","145","[c]","27330","27570"
"Leaver CS","2023","20-29","Berkshire, Buckinghamshire and Oxfordshire","Outside London","325","[c]","27680","27620"
"Leaver CS","2023","20-29","Cheshire","Outside London","80","[c]","26100","22590"
"Leaver CS","2023","20-29","Cornwall and Isles of Scilly","Outside London","20","[c]","23140","21690"
"Leaver CS","2023","20-29","Cumbria","Outside London","35","[c]","25080","22190"
"Leaver CS","2023","20-29","Derbyshire and Nottinghamshire","Outside London","295","[c]","26190","23970"
"Leaver CS","2023","20-29","Devon","Outside London","170","[c]","26250","24270"
"Leaver CS","2023","20-29","Dorset and Somerset","Outside London","95","[c]","26770","25920"
"Leaver CS","2023","20-29","East Anglia","Outside London","270","[c]","25560","25240"
"Leaver CS","2023","20-29","East Wales","Outside London","440","[c]","25890","24030"
"Leaver CS","2023","20-29","East Yorkshire and Northern Lincolnshire","Outside London","90","[c]","23420","22450"
"Leaver CS","2023","20-29","Eastern Scotland","Outside London","325","[c]","26970","24710"
"Leaver CS","2023","20-29","Essex","Outside London","115","[c]","27350","29290"
"Leaver CS","2023","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","820","[c]","27580","27140"
"Leaver CS","2023","20-29","Greater Manchester","Outside London","495","[c]","26160","23970"
"Leaver CS","2023","20-29","Hampshire and Isle of Wight","Outside London","300","[c]","25970","24840"
"Leaver CS","2023","20-29","Herefordshire, Worcestershire and Warwickshire","Outside London","95","[c]","24840","22150"
"Leaver CS","2023","20-29","Highlands and Islands","Outside London","25","[c]","25250","25010"
"Leaver CS","2023","20-29","Inner London - East","London","560","[c]","33040","31060"
"Leaver CS","2023","20-29","Inner London - West","London","2185","[c]","34400","32980"
"Leaver CS","2023","20-29","Kent","Outside London","195","[c]","26480","25680"
"Leaver CS","2023","20-29","Lancashire","Outside London","180","[c]","24690","21690"
"Leaver CS","2023","20-29","Leicestershire, Rutland and Northamptonshire","Outside London","215","[c]","23080","21780"
"Leaver CS","2023","20-29","Lincolnshire","Outside London","55","[c]","25980","27140"
"Leaver CS","2023","20-29","Merseyside","Outside London","320","[c]","24860","22400"
"Leaver CS","2023","20-29","North Eastern Scotland","Outside London","25","[c]","28150","28120"
"Leaver CS","2023","20-29","North Yorkshire","Outside London","75","[c]","26220","23640"
"Leaver CS","2023","20-29","Northern Ireland","Outside London","50","[c]","25000","22400"
"Leaver CS","2023","20-29","Northumberland, and Tyne and Wear","Outside London","310","[c]","24460","21690"
"Leaver CS","2023","20-29","Outer London - East and North East","London","155","[c]","29760","31060"
"Leaver CS","2023","20-29","Outer London - South","London","205","[c]","32910","31060"
"Leaver CS","2023","20-29","Outer London - West and North West","London","320","[c]","29160","29250"
"Leaver CS","2023","20-29","Overseas","Overseas","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Shropshire and Staffordshire","Outside London","170","[c]","24750","22500"
"Leaver CS","2023","20-29","South Yorkshire","Outside London","150","[c]","25850","22400"
"Leaver CS","2023","20-29","Southern Scotland","Outside London","85","[c]","25360","25540"
"Leaver CS","2023","20-29","Surrey, East and West Sussex","Outside London","240","[c]","27130","26210"
"Leaver CS","2023","20-29","Tees Valley and Durham","Outside London","160","[c]","24630","22400"
"Leaver CS","2023","20-29","Unknown","Unknown","105","[c]","27200","28120"
"Leaver CS","2023","20-29","West Central Scotland","Outside London","305","[c]","26520","24710"
"Leaver CS","2023","20-29","West Midlands","Outside London","485","[c]","25690","22500"
"Leaver CS","2023","20-29","West Wales and The Valleys","Outside London","255","[c]","23100","22400"
"Leaver CS","2023","20-29","West Yorkshire","Outside London","475","[c]","27380","25880"
"Leaver CS","2023","30-39","Bedfordshire and Hertfordshire","Outside London","120","[c]","31420","29290"
"Leaver CS","2023","30-39","Berkshire, Buckinghamshire and Oxfordshire","Outside London","205","[c]","34150","30720"
"Leaver CS","2023","30-39","Cheshire","Outside London","85","[c]","30140","28120"
"Leaver CS","2023","30-39","Cornwall and Isles of Scilly","Outside London","20","[c]","27100","27570"
"Leaver CS","2023","30-39","Cumbria","Outside London","35","[c]","33250","31920"
"Leaver CS","2023","30-39","Derbyshire and Nottinghamshire","Outside London","245","[c]","30880","27570"
"Leaver CS","2023","30-39","Devon","Outside London","155","[c]","32250","30200"
"Leaver CS","2023","30-39","Dorset and Somerset","Outside London","100","[c]","32080","28120"
"Leaver CS","2023","30-39","East Anglia","Outside London","275","[c]","30560","27570"
"Leaver CS","2023","30-39","East Wales","Outside London","310","[c]","34830","31060"
"Leaver CS","2023","30-39","East Yorkshire and Northern Lincolnshire","Outside London","65","[c]","27850","27130"
"Leaver CS","2023","30-39","Eastern Scotland","Outside London","300","[c]","34540","31540"
"Leaver CS","2023","30-39","Essex","Outside London","100","[c]","31280","29290"
"Leaver CS","2023","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","600","[c]","36200","33990"
"Leaver CS","2023","30-39","Greater Manchester","Outside London","380","[c]","34270","28120"
"Leaver CS","2023","30-39","Hampshire and Isle of Wight","Outside London","255","[c]","35140","32330"
"Leaver CS","2023","30-39","Herefordshire, Worcestershire and Warwickshire","Outside London","90","[c]","26450","26350"
"Leaver CS","2023","30-39","Highlands and Islands","Outside London","35","[c]","26820","27570"
"Leaver CS","2023","30-39","Inner London - East","London","570","[c]","45450","41280"
"Leaver CS","2023","30-39","Inner London - West","London","1545","[c]","48480","51250"
"Leaver CS","2023","30-39","Kent","Outside London","145","[c]","28880","29290"
"Leaver CS","2023","30-39","Lancashire","Outside London","160","[c]","27190","22150"
"Leaver CS","2023","30-39","Leicestershire, Rutland and Northamptonshire","Outside London","140","[c]","27020","26900"
"Leaver CS","2023","30-39","Lincolnshire","Outside London","45","[c]","25880","27140"
"Leaver CS","2023","30-39","Merseyside","Outside London","240","[c]","28780","25880"
"Leaver CS","2023","30-39","North Eastern Scotland","Outside London","40","[c]","33590","29450"
"Leaver CS","2023","30-39","North Yorkshire","Outside London","65","[c]","32580","30370"
"Leaver CS","2023","30-39","Northern Ireland","Outside London","60","[c]","26480","22970"
"Leaver CS","2023","30-39","Northumberland, and Tyne and Wear","Outside London","245","[c]","33450","28120"
"Leaver CS","2023","30-39","Outer London - East and North East","London","115","[c]","32290","31060"
"Leaver CS","2023","30-39","Outer London - South","London","170","[c]","39980","36180"
"Leaver CS","2023","30-39","Outer London - West and North West","London","250","[c]","33930","31060"
"Leaver CS","2023","30-39","Overseas","Overseas","35","[c]","42880","42950"
"Leaver CS","2023","30-39","Shropshire and Staffordshire","Outside London","155","[c]","29350","27570"
"Leaver CS","2023","30-39","South Yorkshire","Outside London","160","[c]","34300","27570"
"Leaver CS","2023","30-39","Southern Scotland","Outside London","75","[c]","28840","27570"
"Leaver CS","2023","30-39","Surrey, East and West Sussex","Outside London","190","[c]","31160","28120"
"Leaver CS","2023","30-39","Tees Valley and Durham","Outside London","155","[c]","30370","27060"
"Leaver CS","2023","30-39","Unknown","Unknown","80","[c]","35590","32700"
"Leaver CS","2023","30-39","West Central Scotland","Outside London","285","[c]","32870","29450"
"Leaver CS","2023","30-39","West Midlands","Outside London","330","[c]","31940","27570"
"Leaver CS","2023","30-39","West Wales and The Valleys","Outside London","240","[c]","25920","22500"
"Leaver CS","2023","30-39","West Yorkshire","Outside London","350","[c]","35190","29970"
"Leaver CS","2023","40-49","Bedfordshire and Hertfordshire","Outside London","80","[c]","33490","29290"
"Leaver CS","2023","40-49","Berkshire, Buckinghamshire and Oxfordshire","Outside London","165","[c]","34830","29210"
"Leaver CS","2023","40-49","Cheshire","Outside London","55","[c]","36160","34300"
"Leaver CS","2023","40-49","Cornwall and Isles of Scilly","Outside London","20","[c]","36470","28120"
"Leaver CS","2023","40-49","Cumbria","Outside London","30","[c]","32770","28350"
"Leaver CS","2023","40-49","Derbyshire and Nottinghamshire","Outside London","190","[c]","35110","29590"
"Leaver CS","2023","40-49","Devon","Outside London","135","[c]","36470","33710"
"Leaver CS","2023","40-49","Dorset and Somerset","Outside London","70","[c]","30920","27570"
"Leaver CS","2023","40-49","East Anglia","Outside London","185","[c]","31720","28120"
"Leaver CS","2023","40-49","East Wales","Outside London","190","[c]","37720","30830"
"Leaver CS","2023","40-49","East Yorkshire and Northern Lincolnshire","Outside London","50","[c]","30120","27570"
"Leaver CS","2023","40-49","Eastern Scotland","Outside London","200","[c]","36240","29450"
"Leaver CS","2023","40-49","Essex","Outside London","95","[c]","34940","29290"
"Leaver CS","2023","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","405","[c]","40000","38130"
"Leaver CS","2023","40-49","Greater Manchester","Outside London","265","[c]","37150","28120"
"Leaver CS","2023","40-49","Hampshire and Isle of Wight","Outside London","240","[c]","34820","30320"
"Leaver CS","2023","40-49","Herefordshire, Worcestershire and Warwickshire","Outside London","70","[c]","29440","27570"
"Leaver CS","2023","40-49","Highlands and Islands","Outside London","30","[c]","27370","26110"
"Leaver CS","2023","40-49","Inner London - East","London","390","[c]","52940","49140"
"Leaver CS","2023","40-49","Inner London - West","London","870","[c]","57730","55720"
"Leaver CS","2023","40-49","Kent","Outside London","125","[c]","30290","29290"
"Leaver CS","2023","40-49","Lancashire","Outside London","130","[c]","29370","27570"
"Leaver CS","2023","40-49","Leicestershire, Rutland and Northamptonshire","Outside London","100","[c]","29600","27570"
"Leaver CS","2023","40-49","Lincolnshire","Outside London","40","[c]","28360","27570"
"Leaver CS","2023","40-49","Merseyside","Outside London","165","[c]","29260","26760"
"Leaver CS","2023","40-49","North Eastern Scotland","Outside London","25","[c]","35520","27570"
"Leaver CS","2023","40-49","North Yorkshire","Outside London","60","[c]","34920","28090"
"Leaver CS","2023","40-49","Northern Ireland","Outside London","35","[c]","30530","25880"
"Leaver CS","2023","40-49","Northumberland, and Tyne and Wear","Outside London","180","[c]","31880","27010"
"Leaver CS","2023","40-49","Outer London - East and North East","London","70","[c]","32080","31060"
"Leaver CS","2023","40-49","Outer London - South","London","125","[c]","41580","36000"
"Leaver CS","2023","40-49","Outer London - West and North West","London","135","[c]","36080","31060"
"Leaver CS","2023","40-49","Overseas","Overseas","45","[c]","51490","48690"
"Leaver CS","2023","40-49","Shropshire and Staffordshire","Outside London","135","[c]","28630","27570"
"Leaver CS","2023","40-49","South Yorkshire","Outside London","120","[c]","35460","28120"
"Leaver CS","2023","40-49","Southern Scotland","Outside London","50","[c]","29100","27570"
"Leaver CS","2023","40-49","Surrey, East and West Sussex","Outside London","160","[c]","34940","28120"
"Leaver CS","2023","40-49","Tees Valley and Durham","Outside London","110","[c]","32760","24570"
"Leaver CS","2023","40-49","Unknown","Unknown","45","[c]","41310","33710"
"Leaver CS","2023","40-49","West Central Scotland","Outside London","200","[c]","34880","28120"
"Leaver CS","2023","40-49","West Midlands","Outside London","275","[c]","37770","30580"
"Leaver CS","2023","40-49","West Wales and The Valleys","Outside London","195","[c]","26740","22500"
"Leaver CS","2023","40-49","West Yorkshire","Outside London","240","[c]","41730","37600"
"Leaver CS","2023","50-59","Bedfordshire and Hertfordshire","Outside London","115","[c]","35200","29290"
"Leaver CS","2023","50-59","Berkshire, Buckinghamshire and Oxfordshire","Outside London","210","[c]","38570","32750"
"Leaver CS","2023","50-59","Cheshire","Outside London","90","[c]","33510","29280"
"Leaver CS","2023","50-59","Cornwall and Isles of Scilly","Outside London","45","[c]","32560","27570"
"Leaver CS","2023","50-59","Cumbria","Outside London","50","[c]","30470","26960"
"Leaver CS","2023","50-59","Derbyshire and Nottinghamshire","Outside London","255","[c]","33400","27570"
"Leaver CS","2023","50-59","Devon","Outside London","180","[c]","34740","28100"
"Leaver CS","2023","50-59","Dorset and Somerset","Outside London","120","[c]","32700","27570"
"Leaver CS","2023","50-59","East Anglia","Outside London","260","[c]","35270","28120"
"Leaver CS","2023","50-59","East Wales","Outside London","255","[c]","36680","30060"
"Leaver CS","2023","50-59","East Yorkshire and Northern Lincolnshire","Outside London","90","[c]","30890","27740"
"Leaver CS","2023","50-59","Eastern Scotland","Outside London","300","[c]","39110","37060"
"Leaver CS","2023","50-59","Essex","Outside London","135","[c]","33120","29290"
"Leaver CS","2023","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","465","[c]","41690","39890"
"Leaver CS","2023","50-59","Greater Manchester","Outside London","370","[c]","30580","26130"
"Leaver CS","2023","50-59","Hampshire and Isle of Wight","Outside London","405","[c]","30910","26150"
"Leaver CS","2023","50-59","Herefordshire, Worcestershire and Warwickshire","Outside London","90","[c]","28590","26130"
"Leaver CS","2023","50-59","Highlands and Islands","Outside London","40","[c]","30750","28120"
"Leaver CS","2023","50-59","Inner London - East","London","265","[c]","48450","40170"
"Leaver CS","2023","50-59","Inner London - West","London","700","[c]","57280","53600"
"Leaver CS","2023","50-59","Kent","Outside London","160","[c]","33020","29290"
"Leaver CS","2023","50-59","Lancashire","Outside London","245","[c]","32860","28120"
"Leaver CS","2023","50-59","Leicestershire, Rutland and Northamptonshire","Outside London","140","[c]","29550","27570"
"Leaver CS","2023","50-59","Lincolnshire","Outside London","70","[c]","30090","27570"
"Leaver CS","2023","50-59","Merseyside","Outside London","275","[c]","31680","27260"
"Leaver CS","2023","50-59","North Eastern Scotland","Outside London","35","[c]","34210","31580"
"Leaver CS","2023","50-59","North Yorkshire","Outside London","90","[c]","35110","28120"
"Leaver CS","2023","50-59","Northern Ireland","Outside London","55","[c]","32100","26180"
"Leaver CS","2023","50-59","Northumberland, and Tyne and Wear","Outside London","280","[c]","35520","28120"
"Leaver CS","2023","50-59","Outer London - East and North East","London","70","[c]","31470","31010"
"Leaver CS","2023","50-59","Outer London - South","London","150","[c]","39870","34670"
"Leaver CS","2023","50-59","Outer London - West and North West","London","120","[c]","38170","31060"
"Leaver CS","2023","50-59","Overseas","Overseas","35","[c]","55400","52800"
"Leaver CS","2023","50-59","Shropshire and Staffordshire","Outside London","230","[c]","29320","27480"
"Leaver CS","2023","50-59","South Yorkshire","Outside London","135","[c]","35070","28120"
"Leaver CS","2023","50-59","Southern Scotland","Outside London","80","[c]","29780","26780"
"Leaver CS","2023","50-59","Surrey, East and West Sussex","Outside London","190","[c]","30210","27570"
"Leaver CS","2023","50-59","Tees Valley and Durham","Outside London","210","[c]","29130","26780"
"Leaver CS","2023","50-59","Unknown","Unknown","70","[c]","42230","39170"
"Leaver CS","2023","50-59","West Central Scotland","Outside London","285","[c]","32690","28120"
"Leaver CS","2023","50-59","West Midlands","Outside London","270","[c]","35880","28120"
"Leaver CS","2023","50-59","West Wales and The Valleys","Outside London","220","[c]","30180","22500"
"Leaver CS","2023","50-59","West Yorkshire","Outside London","305","[c]","40360","31990"
"Leaver CS","2023","60-64","Bedfordshire and Hertfordshire","Outside London","55","[c]","38120","29880"
"Leaver CS","2023","60-64","Berkshire, Buckinghamshire and Oxfordshire","Outside London","115","[c]","42470","36010"
"Leaver CS","2023","60-64","Cheshire","Outside London","45","[c]","34390","28120"
"Leaver CS","2023","60-64","Cornwall and Isles of Scilly","Outside London","30","[c]","27970","26350"
"Leaver CS","2023","60-64","Cumbria","Outside London","35","[c]","32700","27510"
"Leaver CS","2023","60-64","Derbyshire and Nottinghamshire","Outside London","160","[c]","31670","27570"
"Leaver CS","2023","60-64","Devon","Outside London","120","[c]","34220","28120"
"Leaver CS","2023","60-64","Dorset and Somerset","Outside London","85","[c]","30610","28100"
"Leaver CS","2023","60-64","East Anglia","Outside London","170","[c]","33770","28120"
"Leaver CS","2023","60-64","East Wales","Outside London","190","[c]","39510","31950"
"Leaver CS","2023","60-64","East Yorkshire and Northern Lincolnshire","Outside London","55","[c]","30570","27740"
"Leaver CS","2023","60-64","Eastern Scotland","Outside London","270","[c]","38890","34680"
"Leaver CS","2023","60-64","Essex","Outside London","95","[c]","36420","31040"
"Leaver CS","2023","60-64","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","335","[c]","43000","37420"
"Leaver CS","2023","60-64","Greater Manchester","Outside London","240","[c]","30250","27520"
"Leaver CS","2023","60-64","Hampshire and Isle of Wight","Outside London","305","[c]","32540","26910"
"Leaver CS","2023","60-64","Herefordshire, Worcestershire and Warwickshire","Outside London","65","[c]","31830","27570"
"Leaver CS","2023","60-64","Highlands and Islands","Outside London","30","[c]","28490","26440"
"Leaver CS","2023","60-64","Inner London - East","London","180","[c]","52030","42270"
"Leaver CS","2023","60-64","Inner London - West","London","430","[c]","53920","51520"
"Leaver CS","2023","60-64","Kent","Outside London","95","[c]","31270","27650"
"Leaver CS","2023","60-64","Lancashire","Outside London","180","[c]","32250","27740"
"Leaver CS","2023","60-64","Leicestershire, Rutland and Northamptonshire","Outside London","75","[c]","30040","27570"
"Leaver CS","2023","60-64","Lincolnshire","Outside London","60","[c]","30610","27570"
"Leaver CS","2023","60-64","Merseyside","Outside London","265","[c]","31730","28120"
"Leaver CS","2023","60-64","North Eastern Scotland","Outside London","25","[c]","41710","37480"
"Leaver CS","2023","60-64","North Yorkshire","Outside London","60","[c]","32640","28120"
"Leaver CS","2023","60-64","Northern Ireland","Outside London","40","[c]","34220","27510"
"Leaver CS","2023","60-64","Northumberland, and Tyne and Wear","Outside London","295","[c]","30300","27570"
"Leaver CS","2023","60-64","Outer London - East and North East","London","35","[c]","35120","31060"
"Leaver CS","2023","60-64","Outer London - South","London","130","[c]","38370","32520"
"Leaver CS","2023","60-64","Outer London - West and North West","London","80","[c]","37160","31910"
"Leaver CS","2023","60-64","Overseas","Overseas","25","[c]","57150","51450"
"Leaver CS","2023","60-64","Shropshire and Staffordshire","Outside London","160","[c]","29010","27570"
"Leaver CS","2023","60-64","South Yorkshire","Outside London","95","[c]","29170","26780"
"Leaver CS","2023","60-64","Southern Scotland","Outside London","90","[c]","36220","28360"
"Leaver CS","2023","60-64","Surrey, East and West Sussex","Outside London","125","[c]","30880","28120"
"Leaver CS","2023","60-64","Tees Valley and Durham","Outside London","135","[c]","29200","27280"
"Leaver CS","2023","60-64","Unknown","Unknown","50","[c]","43640","38420"
"Leaver CS","2023","60-64","West Central Scotland","Outside London","215","[c]","34310","28120"
"Leaver CS","2023","60-64","West Midlands","Outside London","185","[c]","32510","28120"
"Leaver CS","2023","60-64","West Wales and The Valleys","Outside London","185","[c]","30560","22500"
"Leaver CS","2023","60-64","West Yorkshire","Outside London","210","[c]","36830","32150"
"Leaver CS","2023","65+","Bedfordshire and Hertfordshire","Outside London","40","[c]","38490","30090"
"Leaver CS","2023","65+","Berkshire, Buckinghamshire and Oxfordshire","Outside London","115","[c]","32100","27520"
"Leaver CS","2023","65+","Cheshire","Outside London","40","[c]","35270","33990"
"Leaver CS","2023","65+","Cornwall and Isles of Scilly","Outside London","30","[c]","25410","22860"
"Leaver CS","2023","65+","Cumbria","Outside London","30","[c]","32240","22150"
"Leaver CS","2023","65+","Derbyshire and Nottinghamshire","Outside London","105","[c]","30480","27510"
"Leaver CS","2023","65+","Devon","Outside London","125","[c]","28490","25000"
"Leaver CS","2023","65+","Dorset and Somerset","Outside London","85","[c]","30050","27150"
"Leaver CS","2023","65+","East Anglia","Outside London","160","[c]","31590","27510"
"Leaver CS","2023","65+","East Wales","Outside London","150","[c]","34260","28120"
"Leaver CS","2023","65+","East Yorkshire and Northern Lincolnshire","Outside London","45","[c]","25840","27570"
"Leaver CS","2023","65+","Eastern Scotland","Outside London","205","[c]","32350","27740"
"Leaver CS","2023","65+","Essex","Outside London","80","[c]","30660","27110"
"Leaver CS","2023","65+","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","225","[c]","35080","30650"
"Leaver CS","2023","65+","Greater Manchester","Outside London","160","[c]","28890","26700"
"Leaver CS","2023","65+","Hampshire and Isle of Wight","Outside London","260","[c]","30590","26650"
"Leaver CS","2023","65+","Herefordshire, Worcestershire and Warwickshire","Outside London","60","[c]","25330","24360"
"Leaver CS","2023","65+","Highlands and Islands","Outside London","25","[c]","26870","26500"
"Leaver CS","2023","65+","Inner London - East","London","140","[c]","44000","34280"
"Leaver CS","2023","65+","Inner London - West","London","230","[c]","46670","38680"
"Leaver CS","2023","65+","Kent","Outside London","95","[c]","30030","27650"
"Leaver CS","2023","65+","Lancashire","Outside London","160","[c]","26510","21780"
"Leaver CS","2023","65+","Leicestershire, Rutland and Northamptonshire","Outside London","60","[c]","25920","22140"
"Leaver CS","2023","65+","Lincolnshire","Outside London","60","[c]","27730","27390"
"Leaver CS","2023","65+","Merseyside","Outside London","210","[c]","26930","25880"
"Leaver CS","2023","65+","North Eastern Scotland","Outside London","10","[c]","44610","37060"
"Leaver CS","2023","65+","North Yorkshire","Outside London","60","[c]","30040","24200"
"Leaver CS","2023","65+","Northern Ireland","Outside London","25","[c]","26100","22130"
"Leaver CS","2023","65+","Northumberland, and Tyne and Wear","Outside London","245","[c]","27580","21780"
"Leaver CS","2023","65+","Outer London - East and North East","London","45","[c]","29330","30780"
"Leaver CS","2023","65+","Outer London - South","London","110","[c]","36840","30430"
"Leaver CS","2023","65+","Outer London - West and North West","London","100","[c]","32650","30460"
"Leaver CS","2023","65+","Overseas","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Shropshire and Staffordshire","Outside London","105","[c]","27080","27570"
"Leaver CS","2023","65+","South Yorkshire","Outside London","80","[c]","25890","22400"
"Leaver CS","2023","65+","Southern Scotland","Outside London","75","[c]","28130","27570"
"Leaver CS","2023","65+","Surrey, East and West Sussex","Outside London","120","[c]","29720","27800"
"Leaver CS","2023","65+","Tees Valley and Durham","Outside London","100","[c]","25100","22400"
"Leaver CS","2023","65+","Unknown","Unknown","25","[c]","36720","31950"
"Leaver CS","2023","65+","West Central Scotland","Outside London","185","[c]","29080","25230"
"Leaver CS","2023","65+","West Midlands","Outside London","135","[c]","28450","22410"
"Leaver CS","2023","65+","West Wales and The Valleys","Outside London","165","[c]","28060","22500"
"Leaver CS","2023","65+","West Yorkshire","Outside London","125","[c]","29370","27570"
"Leaver CS","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Anglia","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Inner London - West","London","70","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North Yorkshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northumberland, and Tyne and Wear","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Bedfordshire and Hertfordshire","Outside London","30","[c]","29990","30750"
"Leaver Dept.","2023","20-29","Berkshire, Buckinghamshire and Oxfordshire","Outside London","40","[c]","30410","28960"
"Leaver Dept.","2023","20-29","Cheshire","Outside London","30","[c]","27740","26900"
"Leaver Dept.","2023","20-29","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Derbyshire and Nottinghamshire","Outside London","55","[c]","26160","27570"
"Leaver Dept.","2023","20-29","Devon","Outside London","25","[c]","25870","22520"
"Leaver Dept.","2023","20-29","Dorset and Somerset","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","East Anglia","Outside London","35","[c]","26470","27570"
"Leaver Dept.","2023","20-29","East Wales","Outside London","155","[c]","28320","28120"
"Leaver Dept.","2023","20-29","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Eastern Scotland","Outside London","80","[c]","27830","27570"
"Leaver Dept.","2023","20-29","Essex","Outside London","15","[c]","28730","28390"
"Leaver Dept.","2023","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","130","[c]","29480","28890"
"Leaver Dept.","2023","20-29","Greater Manchester","Outside London","235","[c]","29480","28120"
"Leaver Dept.","2023","20-29","Hampshire and Isle of Wight","Outside London","60","[c]","29110","28120"
"Leaver Dept.","2023","20-29","Herefordshire, Worcestershire and Warwickshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Inner London - East","London","290","[c]","32970","32000"
"Leaver Dept.","2023","20-29","Inner London - West","London","2370","[c]","36560","34260"
"Leaver Dept.","2023","20-29","Kent","Outside London","40","[c]","26390","25610"
"Leaver Dept.","2023","20-29","Lancashire","Outside London","55","[c]","25530","26900"
"Leaver Dept.","2023","20-29","Leicestershire, Rutland and Northamptonshire","Outside London","30","[c]","23570","21780"
"Leaver Dept.","2023","20-29","Lincolnshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Merseyside","Outside London","160","[c]","25920","25880"
"Leaver Dept.","2023","20-29","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","North Yorkshire","Outside London","30","[c]","27920","25260"
"Leaver Dept.","2023","20-29","Northern Ireland","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Northumberland, and Tyne and Wear","Outside London","170","[c]","25550","24920"
"Leaver Dept.","2023","20-29","Outer London - East and North East","London","35","[c]","30930","32520"
"Leaver Dept.","2023","20-29","Outer London - South","London","120","[c]","32240","30860"
"Leaver Dept.","2023","20-29","Outer London - West and North West","London","60","[c]","31300","31060"
"Leaver Dept.","2023","20-29","Overseas","Overseas","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Shropshire and Staffordshire","Outside London","35","[c]","24920","24820"
