"Status","Year","Ethnicity","Parent_department","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Undeclared","Office for Standards in Education, Children's Services and Skills","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Office for Standards in Education, Children's Services and Skills","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Office for Standards in Education, Children's Services and Skills","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Office of Gas and Electricity Markets","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Office of Gas and Electricity Markets","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Office of Gas and Electricity Markets","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Office of Gas and Electricity Markets","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Office of Gas and Electricity Markets","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Office of Gas and Electricity Markets","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Office of Gas and Electricity Markets","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Office of Gas and Electricity Markets","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Office of Gas and Electricity Markets","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Office of Gas and Electricity Markets","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Office of Gas and Electricity Markets","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Office of Gas and Electricity Markets","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Office of Gas and Electricity Markets","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Office of Gas and Electricity Markets","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Office of Qualifications and Examinations Regulation","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Office of Qualifications and Examinations Regulation","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Office of Qualifications and Examinations Regulation","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Office of Qualifications and Examinations Regulation","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Office of Qualifications and Examinations Regulation","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Office of Qualifications and Examinations Regulation","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Office of Qualifications and Examinations Regulation","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Office of Qualifications and Examinations Regulation","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Office of Qualifications and Examinations Regulation","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Office of Qualifications and Examinations Regulation","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Office of Qualifications and Examinations Regulation","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Office of Qualifications and Examinations Regulation","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Office of Rail and Road","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Office of Rail and Road","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Office of Rail and Road","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Office of Rail and Road","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Office of Rail and Road","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Office of Rail and Road","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Office of Rail and Road","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Office of Rail and Road","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Office of Rail and Road","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Office of Rail and Road","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Office of Rail and Road","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Office of Rail and Road","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Office of the Secretary of State for Scotland","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Office of the Secretary of State for Scotland","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Office of the Secretary of State for Scotland","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Office of the Secretary of State for Scotland","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Office of the Secretary of State for Scotland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Office of the Secretary of State for Scotland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Office of the Secretary of State for Scotland","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Office of the Secretary of State for Scotland","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Office of the Secretary of State for Scotland","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Office of the Secretary of State for Scotland","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Office of the Secretary of State for Scotland","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Office of the Secretary of State for Scotland","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Office of the Secretary of State for Wales","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Office of the Secretary of State for Wales","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Office of the Secretary of State for Wales","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Office of the Secretary of State for Wales","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Office of the Secretary of State for Wales","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Office of the Secretary of State for Wales","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Office of the Secretary of State for Wales","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Office of the Secretary of State for Wales","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Office of the Secretary of State for Wales","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Office of the Secretary of State for Wales","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Scottish Government","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Scottish Government","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Scottish Government","AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Scottish Government","AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Scottish Government","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Scottish Government","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Scottish Government","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Scottish Government","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Scottish Government","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Scottish Government","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Scottish Government","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Scottish Government","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Scottish Government","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Scottish Government","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Scottish Government","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Scottish Government","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","The National Archives","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","The National Archives","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","The National Archives","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","The National Archives","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","The National Archives","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","The National Archives","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","The National Archives","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","The National Archives","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","The National Archives","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","The National Archives","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","The National Archives","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","The National Archives","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","The National Archives","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","The National Archives","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","The National Archives","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","The National Archives","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","UK Export Finance","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","UK Export Finance","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","UK Export Finance","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","UK Export Finance","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","UK Export Finance","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","UK Export Finance","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","UK Export Finance","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","UK Export Finance","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","UK Export Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","UK Export Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","UK Export Finance","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","UK Export Finance","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","UK Statistics Authority","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","UK Statistics Authority","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","UK Statistics Authority","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","UK Statistics Authority","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","UK Statistics Authority","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","UK Statistics Authority","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","UK Statistics Authority","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","UK Statistics Authority","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","UK Statistics Authority","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","UK Statistics Authority","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","UK Statistics Authority","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","UK Statistics Authority","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","UK Statistics Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","UK Statistics Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","UK Statistics Authority","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","UK Statistics Authority","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","UK Supreme Court","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","UK Supreme Court","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","UK Supreme Court","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","UK Supreme Court","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","UK Supreme Court","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","UK Supreme Court","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","UK Supreme Court","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","UK Supreme Court","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","UK Supreme Court","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","UK Supreme Court","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Water Services Regulation Authority","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Water Services Regulation Authority","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Water Services Regulation Authority","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Water Services Regulation Authority","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Water Services Regulation Authority","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Water Services Regulation Authority","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Water Services Regulation Authority","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Water Services Regulation Authority","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Water Services Regulation Authority","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Water Services Regulation Authority","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Water Services Regulation Authority","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Water Services Regulation Authority","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Welsh Government","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Welsh Government","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Welsh Government","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Welsh Government","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Welsh Government","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Welsh Government","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Welsh Government","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Welsh Government","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Welsh Government","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Welsh Government","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Welsh Government","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Welsh Government","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Welsh Government","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Welsh Government","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Attorney General's Departments","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Attorney General's Departments","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Attorney General's Departments","AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Attorney General's Departments","AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Attorney General's Departments","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Attorney General's Departments","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Attorney General's Departments","G6","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Attorney General's Departments","G6","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Attorney General's Departments","G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Attorney General's Departments","G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Attorney General's Departments","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Attorney General's Departments","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Attorney General's Departments","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Attorney General's Departments","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Attorney General's Departments","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Attorney General's Departments","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cabinet Office","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cabinet Office","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cabinet Office","AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cabinet Office","AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cabinet Office","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cabinet Office","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cabinet Office","G6","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cabinet Office","G6","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cabinet Office","G7","Female","55","[c]","62500","63360"
"Leaver CS","2023","Unknown","Cabinet Office","G7","Male","65","[c]","60890","58640"
"Leaver CS","2023","Unknown","Cabinet Office","HEO","Female","75","[c]","31040","30130"
"Leaver CS","2023","Unknown","Cabinet Office","HEO","Male","60","[c]","31370","32000"
"Leaver CS","2023","Unknown","Cabinet Office","SCS level","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cabinet Office","SCS level","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cabinet Office","SEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cabinet Office","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Chancellor's other departments","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Chancellor's other departments","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Chancellor's other departments","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Chancellor's other departments","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Chancellor's other departments","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Chancellor's other departments","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Chancellor's other departments","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Chancellor's other departments","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Chancellor's other departments","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Chancellor's other departments","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Chancellor's other departments","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Chancellor's other departments","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Chancellor's other departments","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Chancellor's other departments","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Charity Commission","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Charity Commission","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Charity Commission","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Charity Commission","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Charity Commission","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Charity Commission","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Charity Commission","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Charity Commission","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Charity Commission","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Charity Commission","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Charity Commission","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Charity Commission","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Competition and Markets Authority","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Competition and Markets Authority","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Competition and Markets Authority","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Competition and Markets Authority","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Competition and Markets Authority","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Competition and Markets Authority","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Competition and Markets Authority","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Competition and Markets Authority","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Competition and Markets Authority","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Competition and Markets Authority","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Competition and Markets Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Competition and Markets Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Competition and Markets Authority","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Competition and Markets Authority","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","AO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","EO","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","G6","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","SEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","SEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Digital, Culture, Media and Sport","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Digital, Culture, Media and Sport","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Digital, Culture, Media and Sport","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Digital, Culture, Media and Sport","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Digital, Culture, Media and Sport","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Digital, Culture, Media and Sport","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Digital, Culture, Media and Sport","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Digital, Culture, Media and Sport","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Digital, Culture, Media and Sport","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Digital, Culture, Media and Sport","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Digital, Culture, Media and Sport","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Digital, Culture, Media and Sport","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education","G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education","G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education","SEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education","Unknown","Female","[c]","[c]","[c]","[c]"
