"Status","Year","Age","Ethnicity","Function_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","65+","Asian","Commercial","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Commercial","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Commercial","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Commercial","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Communications","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Communications","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Communications","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Counter Fraud","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Debt","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Debt","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Debt","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Debt","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Debt","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Digital, Data & Technology","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Digital, Data & Technology","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Digital, Data & Technology","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Digital, Data & Technology","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Digital, Data & Technology","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Digital, Data & Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Finance","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Finance","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Finance","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Finance","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Grants Management","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Grants Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Grants Management","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Grants Management","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Human Resources","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Human Resources","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Human Resources","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Human Resources","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Human Resources","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Human Resources","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Internal Audit","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Internal Audit","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Legal","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Legal","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Legal","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Legal","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Legal","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Legal","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","No function","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","No function","AO","45","[c]","24000","24240"
"Leaver CS","2023","65+","Asian","No function","EO","30","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","No function","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","No function","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","No function","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","No function","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","No function","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","No function","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Project Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Project Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Project Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Property","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Property","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Property","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Property","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Property","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Property","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Property","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Security","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Security","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Security","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Security","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Security","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Security","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Analysis","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Analysis","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Analysis","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Analysis","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Analysis","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Commercial","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Commercial","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Commercial","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Commercial","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Commercial","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Commercial","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Communications","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Communications","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Communications","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Counter Fraud","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Debt","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Debt","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Debt","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Debt","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Debt","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Digital, Data & Technology","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Digital, Data & Technology","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Digital, Data & Technology","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Digital, Data & Technology","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Digital, Data & Technology","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Digital, Data & Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Finance","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Finance","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Finance","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Finance","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Grants Management","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Grants Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Grants Management","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Grants Management","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Human Resources","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Human Resources","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Human Resources","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Human Resources","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Human Resources","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Human Resources","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Internal Audit","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Internal Audit","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Legal","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Legal","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Legal","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Legal","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Legal","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Legal","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","No function","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","No function","AO","25","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","No function","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","No function","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","No function","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","No function","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","No function","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","No function","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","No function","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Project Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Project Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Project Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Property","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Property","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Property","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Property","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Property","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Property","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Property","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Security","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Security","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Security","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Security","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Security","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Security","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Analysis","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Analysis","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Analysis","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Analysis","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Analysis","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Commercial","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Commercial","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Commercial","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Commercial","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Commercial","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Commercial","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Communications","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Communications","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Communications","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Counter Fraud","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Debt","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Debt","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Debt","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Debt","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Debt","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Digital, Data & Technology","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Digital, Data & Technology","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Digital, Data & Technology","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Digital, Data & Technology","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Digital, Data & Technology","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Digital, Data & Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Finance","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Finance","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Finance","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Finance","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Grants Management","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Grants Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Grants Management","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Grants Management","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Human Resources","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Human Resources","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Human Resources","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Human Resources","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Human Resources","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Human Resources","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Internal Audit","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Internal Audit","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Legal","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Legal","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Legal","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Legal","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Legal","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Legal","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","No function","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","No function","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","No function","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","No function","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","No function","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","No function","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","No function","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","No function","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Project Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Project Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Project Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Property","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Property","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Property","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Property","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Property","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Property","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Property","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Security","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Security","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Security","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Security","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Security","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Security","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Other ethnicity","Analysis","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Other ethnicity","Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Other ethnicity","Analysis","G6","[c]","[c]","[c]","[c]"
