"Status","Year","Parent_department","Region_ITL2","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Male","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Female","30","30","27090","27140"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Male","25","25","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Female","40","35","71110","71840"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Male","25","25","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Female","75","65","39860","40650"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Male","45","45","37620","40640"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Greater Manchester","AA/AO","Female","80","70","22280","22490"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Greater Manchester","AA/AO","Male","35","35","22220","22490"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Greater Manchester","EO","Female","55","55","27020","27140"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Greater Manchester","EO","Male","30","30","27040","27140"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Greater Manchester","G6/G7","Female","35","35","68110","66170"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Greater Manchester","G6/G7","Male","35","35","69200","61480"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Greater Manchester","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Greater Manchester","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Greater Manchester","SEO/HEO","Female","110","105","40630","40650"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Greater Manchester","SEO/HEO","Male","65","65","37690","33130"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Hampshire and Isle of Wight","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Hampshire and Isle of Wight","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Hampshire and Isle of Wight","G6/G7","Female","15","15","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Hampshire and Isle of Wight","G6/G7","Male","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Hampshire and Isle of Wight","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Hampshire and Isle of Wight","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Herefordshire, Worcestershire and Warwickshire","G6/G7","Female","15","15","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Herefordshire, Worcestershire and Warwickshire","G6/G7","Male","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Herefordshire, Worcestershire and Warwickshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Herefordshire, Worcestershire and Warwickshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Inner London - East","G6/G7","Female","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Inner London - East","G6/G7","Male","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Inner London - East","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Inner London - East","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Inner London - West","AA/AO","Female","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Inner London - West","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Inner London - West","EO","Female","20","20","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Inner London - West","EO","Male","15","15","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Inner London - West","G6/G7","Female","40","40","67760","64680"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Inner London - West","G6/G7","Male","25","25","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Inner London - West","SCS level","Female","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Inner London - West","SCS level","Male","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Inner London - West","SEO/HEO","Female","60","60","39950","36330"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Inner London - West","SEO/HEO","Male","40","40","40240","41620"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Kent","G6/G7","Female","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Kent","G6/G7","Male","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Kent","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Kent","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Kent","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Kent","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Lancashire","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Lancashire","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Lancashire","G6/G7","Female","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Lancashire","G6/G7","Male","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Lancashire","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Lancashire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Leicestershire, Rutland and Northamptonshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Leicestershire, Rutland and Northamptonshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Leicestershire, Rutland and Northamptonshire","G6/G7","Female","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Leicestershire, Rutland and Northamptonshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Lincolnshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Lincolnshire","G6/G7","Male","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Lincolnshire","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Lincolnshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Merseyside","G6/G7","Female","20","20","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Merseyside","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Merseyside","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Merseyside","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","North Yorkshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","North Yorkshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","North Yorkshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","North Yorkshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","North Yorkshire","G6/G7","Female","15","15","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","North Yorkshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","North Yorkshire","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","North Yorkshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Northumberland, and Tyne and Wear","G6/G7","Female","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Northumberland, and Tyne and Wear","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Northumberland, and Tyne and Wear","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Northumberland, and Tyne and Wear","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Northumberland, and Tyne and Wear","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Northumberland, and Tyne and Wear","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Outer London - East and North East","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Outer London - East and North East","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Outer London - East and North East","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Outer London - East and North East","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Outer London - East and North East","G6/G7","Female","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Outer London - East and North East","G6/G7","Male","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Outer London - East and North East","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Outer London - East and North East","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Outer London - South","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Outer London - South","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Outer London - South","G6/G7","Female","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Outer London - South","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Outer London - South","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Outer London - South","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Outer London - West and North West","G6/G7","Female","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Outer London - West and North West","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Outer London - West and North West","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Outer London - West and North West","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Shropshire and Staffordshire","G6/G7","Female","15","15","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Shropshire and Staffordshire","G6/G7","Male","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Shropshire and Staffordshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Shropshire and Staffordshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Shropshire and Staffordshire","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Shropshire and Staffordshire","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","South Yorkshire","G6/G7","Female","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","South Yorkshire","G6/G7","Male","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","South Yorkshire","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","South Yorkshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Southern Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Southern Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Surrey, East and West Sussex","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Surrey, East and West Sussex","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Surrey, East and West Sussex","G6/G7","Female","15","15","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Surrey, East and West Sussex","G6/G7","Male","15","15","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Surrey, East and West Sussex","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Surrey, East and West Sussex","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Tees Valley and Durham","G6/G7","Female","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Tees Valley and Durham","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Tees Valley and Durham","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Tees Valley and Durham","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","West Central Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","West Central Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","West Central Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","West Central Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","West Midlands","AA/AO","Female","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","West Midlands","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","West Midlands","EO","Female","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","West Midlands","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","West Midlands","G6/G7","Female","20","20","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","West Midlands","G6/G7","Male","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","West Midlands","SEO/HEO","Female","35","35","42680","41050"
"In post","2023","Office for Standards in Education, Children's Services and Skills","West Midlands","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","West Wales and The Valleys","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","West Wales and The Valleys","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","West Wales and The Valleys","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","West Wales and The Valleys","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","West Wales and The Valleys","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","West Wales and The Valleys","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","West Yorkshire","G6/G7","Female","15","15","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","West Yorkshire","G6/G7","Male","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","West Yorkshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","West Yorkshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","West Yorkshire","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","West Yorkshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Bedfordshire and Hertfordshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Bedfordshire and Hertfordshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","East Wales","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","East Wales","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","East Wales","G6/G7","Female","10","10","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","East Wales","G6/G7","Male","10","10","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","East Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","East Wales","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","East Wales","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","East Wales","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Inner London - East","AA/AO","Female","5","5","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Inner London - East","AA/AO","Male","10","10","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Inner London - East","EO","Female","90","90","28750","27950"
"In post","2023","Office of Gas and Electricity Markets","Inner London - East","EO","Male","85","85","27340","26500"
"In post","2023","Office of Gas and Electricity Markets","Inner London - East","G6/G7","Female","175","170","60220","60000"
"In post","2023","Office of Gas and Electricity Markets","Inner London - East","G6/G7","Male","230","230","61740","61060"
"In post","2023","Office of Gas and Electricity Markets","Inner London - East","SCS level","Female","25","25","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Inner London - East","SCS level","Male","25","25","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Inner London - East","SEO/HEO","Female","105","100","38460","37910"
"In post","2023","Office of Gas and Electricity Markets","Inner London - East","SEO/HEO","Male","115","115","38120","37110"
"In post","2023","Office of Gas and Electricity Markets","Lancashire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Lancashire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Leicestershire, Rutland and Northamptonshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Leicestershire, Rutland and Northamptonshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Lincolnshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Lincolnshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Outer London - East and North East","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Outer London - East and North East","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Outer London - West and North West","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Outer London - West and North West","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Southern Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Southern Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Surrey, East and West Sussex","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Surrey, East and West Sussex","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Tees Valley and Durham","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Tees Valley and Durham","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","West Central Scotland","AA/AO","Female","10","10","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","West Central Scotland","AA/AO","Male","15","15","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","West Central Scotland","EO","Female","95","95","25060","24510"
"In post","2023","Office of Gas and Electricity Markets","West Central Scotland","EO","Male","110","110","24960","24510"
"In post","2023","Office of Gas and Electricity Markets","West Central Scotland","G6/G7","Female","110","105","54620","55000"
"In post","2023","Office of Gas and Electricity Markets","West Central Scotland","G6/G7","Male","115","115","55630","56000"
"In post","2023","Office of Gas and Electricity Markets","West Central Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","West Central Scotland","SCS level","Male","5","5","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","West Central Scotland","SEO/HEO","Female","80","80","34950","33750"
"In post","2023","Office of Gas and Electricity Markets","West Central Scotland","SEO/HEO","Male","105","105","34510","32670"
"In post","2023","Office of Gas and Electricity Markets","West Midlands","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","West Midlands","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Bedfordshire and Hertfordshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Bedfordshire and Hertfordshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Derbyshire and Nottinghamshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Derbyshire and Nottinghamshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Greater Manchester","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Greater Manchester","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Herefordshire, Worcestershire and Warwickshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Herefordshire, Worcestershire and Warwickshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Lancashire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Lancashire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Northumberland, and Tyne and Wear","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Northumberland, and Tyne and Wear","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Shropshire and Staffordshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Shropshire and Staffordshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Surrey, East and West Sussex","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Surrey, East and West Sussex","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Tees Valley and Durham","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Tees Valley and Durham","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","West Midlands","AA/AO","Female","5","5","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","West Midlands","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","West Midlands","EO","Female","20","20","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","West Midlands","EO","Male","5","5","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","West Midlands","G6/G7","Female","70","70","54190","49810"
"In post","2023","Office of Qualifications and Examinations Regulation","West Midlands","G6/G7","Male","50","50","53920","51230"
"In post","2023","Office of Qualifications and Examinations Regulation","West Midlands","SCS level","Female","5","5","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","West Midlands","SCS level","Male","10","10","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","West Midlands","SEO/HEO","Female","105","100","36270","36800"
"In post","2023","Office of Qualifications and Examinations Regulation","West Midlands","SEO/HEO","Male","55","50","37040","38380"
"In post","2023","Office of Rail and Road","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Male","[c]","[c]","[c]","[c]"
