"Status","Year","Region_ITL2","Responsibility_level_ungrouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Male","Heterosexual / straight","1350","1315","28370","27890"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Male","LGBO","95","90","28040","28120"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Male","Undeclared","210","200","28460","28120"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Male","Unknown","315","300","27690","27650"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","G6","Female","Heterosexual / straight","385","370","68630","67070"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","G6","Female","LGBO","15","15","[c]","[c]"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","G6","Female","Undeclared","55","50","69210","66600"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","G6","Female","Unknown","65","60","68530","68610"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","G6","Male","Heterosexual / straight","655","635","70280","70550"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","G6","Male","LGBO","15","15","[c]","[c]"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","G6","Male","Undeclared","85","80","70000","70710"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","G6","Male","Unknown","105","100","69820","70550"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","G7","Female","Heterosexual / straight","1450","1370","53470","52500"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","G7","Female","LGBO","90","85","52580","51360"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","G7","Female","Undeclared","140","135","53600","54400"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","G7","Female","Unknown","220","205","53330","51940"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","G7","Male","Heterosexual / straight","2055","2015","54300","54510"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","G7","Male","LGBO","80","80","54170","51870"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","G7","Male","Undeclared","230","220","54600","55110"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","G7","Male","Unknown","440","425","53860","52500"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Female","Heterosexual / straight","2410","2245","33040","33110"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Female","LGBO","135","135","32760","32500"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Female","Undeclared","265","245","33580","33830"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Female","Unknown","350","330","32790","32710"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Male","Heterosexual / straight","2325","2285","33530","33480"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Male","LGBO","125","125","32990","32500"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Male","Undeclared","280","270","34320","34300"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Male","Unknown","440","430","32930","32820"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Female","Heterosexual / straight","90","90","94150","88290"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Female","LGBO","5","5","[c]","[c]"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Female","Undeclared","15","15","[c]","[c]"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Female","Unknown","10","10","[c]","[c]"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Male","Heterosexual / straight","160","155","99170","91980"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Male","LGBO","5","5","[c]","[c]"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Male","Undeclared","15","15","[c]","[c]"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Male","Unknown","30","30","[c]","[c]"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Female","Heterosexual / straight","2075","1955","41170","41050"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Female","LGBO","95","95","40420","39890"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Female","Undeclared","250","235","41640","41800"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Female","Unknown","255","240","41020","40830"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Male","Heterosexual / straight","2880","2820","42150","41800"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Male","LGBO","125","120","40830","40100"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Male","Undeclared","375","360","43010","42620"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Male","Unknown","410","400","41210","39890"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Female","Heterosexual / straight","880","810","34990","32310"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Female","LGBO","50","45","31530","28200"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Female","Undeclared","85","75","36040","33690"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Female","Unknown","120","110","30680","27470"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Male","Heterosexual / straight","985","970","43820","42230"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Male","LGBO","35","35","33160","28370"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Male","Undeclared","120","115","47570","44860"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Male","Unknown","150","145","37410","32500"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Greater Manchester","AA","Female","Heterosexual / straight","135","120","21730","21250"
"In post","2023","Greater Manchester","AA","Female","LGBO","20","20","[c]","[c]"
"In post","2023","Greater Manchester","AA","Female","Undeclared","15","15","[c]","[c]"
"In post","2023","Greater Manchester","AA","Female","Unknown","40","35","22370","22520"
"In post","2023","Greater Manchester","AA","Male","Heterosexual / straight","130","120","21990","22870"
"In post","2023","Greater Manchester","AA","Male","LGBO","10","10","[c]","[c]"
"In post","2023","Greater Manchester","AA","Male","Undeclared","10","10","[c]","[c]"
"In post","2023","Greater Manchester","AA","Male","Unknown","45","40","22480","23230"
"In post","2023","Greater Manchester","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Greater Manchester","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Greater Manchester","AO","Female","Heterosexual / straight","1675","1460","22660","21780"
"In post","2023","Greater Manchester","AO","Female","LGBO","135","130","24530","22400"
"In post","2023","Greater Manchester","AO","Female","Undeclared","210","175","22450","21780"
"In post","2023","Greater Manchester","AO","Female","Unknown","735","645","22700","22520"
"In post","2023","Greater Manchester","AO","Male","Heterosexual / straight","1230","1185","24010","22520"
"In post","2023","Greater Manchester","AO","Male","LGBO","145","140","22680","21810"
"In post","2023","Greater Manchester","AO","Male","Undeclared","145","135","23990","21780"
"In post","2023","Greater Manchester","AO","Male","Unknown","555","535","24020","22520"
"In post","2023","Greater Manchester","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Greater Manchester","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Greater Manchester","EO","Female","Heterosexual / straight","2015","1840","27690","28120"
"In post","2023","Greater Manchester","EO","Female","LGBO","140","135","27580","28120"
"In post","2023","Greater Manchester","EO","Female","Undeclared","235","210","27600","28120"
"In post","2023","Greater Manchester","EO","Female","Unknown","665","605","27490","28120"
"In post","2023","Greater Manchester","EO","Male","Heterosexual / straight","1555","1510","28040","28120"
"In post","2023","Greater Manchester","EO","Male","LGBO","190","185","27540","27890"
"In post","2023","Greater Manchester","EO","Male","Undeclared","205","195","28200","28120"
"In post","2023","Greater Manchester","EO","Male","Unknown","680","655","27790","28120"
"In post","2023","Greater Manchester","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Greater Manchester","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Greater Manchester","G6","Female","Heterosexual / straight","235","225","68730","68610"
"In post","2023","Greater Manchester","G6","Female","LGBO","15","15","[c]","[c]"
"In post","2023","Greater Manchester","G6","Female","Undeclared","20","20","[c]","[c]"
"In post","2023","Greater Manchester","G6","Female","Unknown","40","40","69410","69940"
"In post","2023","Greater Manchester","G6","Male","Heterosexual / straight","270","265","70570","70940"
"In post","2023","Greater Manchester","G6","Male","LGBO","30","25","[c]","[c]"
"In post","2023","Greater Manchester","G6","Male","Undeclared","35","35","69890","71300"
"In post","2023","Greater Manchester","G6","Male","Unknown","65","60","70780","70530"
"In post","2023","Greater Manchester","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Greater Manchester","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Greater Manchester","G7","Female","Heterosexual / straight","835","800","54890","54260"
"In post","2023","Greater Manchester","G7","Female","LGBO","65","65","54470","53720"
"In post","2023","Greater Manchester","G7","Female","Undeclared","65","60","54060","54000"
"In post","2023","Greater Manchester","G7","Female","Unknown","135","130","55060","55740"
"In post","2023","Greater Manchester","G7","Male","Heterosexual / straight","775","765","55680","55780"
"In post","2023","Greater Manchester","G7","Male","LGBO","80","75","54750","54260"
"In post","2023","Greater Manchester","G7","Male","Undeclared","100","100","55560","54880"
"In post","2023","Greater Manchester","G7","Male","Unknown","210","205","56370","56790"
"In post","2023","Greater Manchester","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Greater Manchester","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Greater Manchester","HEO","Female","Heterosexual / straight","1360","1290","33560","34170"
"In post","2023","Greater Manchester","HEO","Female","LGBO","105","105","33750","34400"
"In post","2023","Greater Manchester","HEO","Female","Undeclared","140","130","33700","34170"
"In post","2023","Greater Manchester","HEO","Female","Unknown","415","400","33630","34400"
"In post","2023","Greater Manchester","HEO","Male","Heterosexual / straight","1260","1235","34120","34400"
"In post","2023","Greater Manchester","HEO","Male","LGBO","155","155","33520","34170"
"In post","2023","Greater Manchester","HEO","Male","Undeclared","155","150","34160","34700"
"In post","2023","Greater Manchester","HEO","Male","Unknown","490","485","34110","34700"
"In post","2023","Greater Manchester","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Greater Manchester","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Greater Manchester","SCS level","Female","Heterosexual / straight","65","60","91590","83000"
"In post","2023","Greater Manchester","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Greater Manchester","SCS level","Female","Undeclared","5","5","[c]","[c]"
"In post","2023","Greater Manchester","SCS level","Female","Unknown","10","10","[c]","[c]"
"In post","2023","Greater Manchester","SCS level","Male","Heterosexual / straight","55","55","95030","92140"
"In post","2023","Greater Manchester","SCS level","Male","LGBO","5","5","[c]","[c]"
"In post","2023","Greater Manchester","SCS level","Male","Undeclared","5","5","[c]","[c]"
"In post","2023","Greater Manchester","SCS level","Male","Unknown","10","10","[c]","[c]"
"In post","2023","Greater Manchester","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Greater Manchester","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Greater Manchester","SEO","Female","Heterosexual / straight","1055","1005","41180","41230"
"In post","2023","Greater Manchester","SEO","Female","LGBO","75","75","40580","39650"
"In post","2023","Greater Manchester","SEO","Female","Undeclared","100","90","41070","40960"
"In post","2023","Greater Manchester","SEO","Female","Unknown","190","185","40980","41780"
"In post","2023","Greater Manchester","SEO","Male","Heterosexual / straight","915","900","41450","41780"
"In post","2023","Greater Manchester","SEO","Male","LGBO","90","90","40440","40720"
"In post","2023","Greater Manchester","SEO","Male","Undeclared","90","85","42150","42140"
"In post","2023","Greater Manchester","SEO","Male","Unknown","240","235","41690","42140"
"In post","2023","Greater Manchester","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Greater Manchester","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Greater Manchester","Unknown","Female","Heterosexual / straight","755","715","30010","26840"
"In post","2023","Greater Manchester","Unknown","Female","LGBO","75","70","27450","24570"
"In post","2023","Greater Manchester","Unknown","Female","Undeclared","50","45","30860","29050"
"In post","2023","Greater Manchester","Unknown","Female","Unknown","170","155","27180","24570"
"In post","2023","Greater Manchester","Unknown","Male","Heterosexual / straight","225","215","31520","26840"
"In post","2023","Greater Manchester","Unknown","Male","LGBO","50","45","30530","29050"
"In post","2023","Greater Manchester","Unknown","Male","Undeclared","30","25","[c]","[c]"
"In post","2023","Greater Manchester","Unknown","Male","Unknown","65","60","27970","26840"
"In post","2023","Greater Manchester","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Greater Manchester","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Hampshire and Isle of Wight","AA","Female","Heterosexual / straight","335","250","21190","20150"
"In post","2023","Hampshire and Isle of Wight","AA","Female","LGBO","15","15","[c]","[c]"
"In post","2023","Hampshire and Isle of Wight","AA","Female","Undeclared","25","20","[c]","[c]"
"In post","2023","Hampshire and Isle of Wight","AA","Female","Unknown","110","80","21650","21200"
"In post","2023","Hampshire and Isle of Wight","AA","Male","Heterosexual / straight","405","375","21620","21380"
"In post","2023","Hampshire and Isle of Wight","AA","Male","LGBO","15","15","[c]","[c]"
"In post","2023","Hampshire and Isle of Wight","AA","Male","Undeclared","50","45","21360","21380"
"In post","2023","Hampshire and Isle of Wight","AA","Male","Unknown","110","100","22250","21380"
"In post","2023","Hampshire and Isle of Wight","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Hampshire and Isle of Wight","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Hampshire and Isle of Wight","AO","Female","Heterosexual / straight","1180","985","23180","22220"
"In post","2023","Hampshire and Isle of Wight","AO","Female","LGBO","70","65","25810","22520"
"In post","2023","Hampshire and Isle of Wight","AO","Female","Undeclared","135","120","22940","22220"
"In post","2023","Hampshire and Isle of Wight","AO","Female","Unknown","345","285","22940","22520"
"In post","2023","Hampshire and Isle of Wight","AO","Male","Heterosexual / straight","1135","1005","26150","22520"
"In post","2023","Hampshire and Isle of Wight","AO","Male","LGBO","65","60","24630","22220"
"In post","2023","Hampshire and Isle of Wight","AO","Male","Undeclared","140","130","27110","22520"
"In post","2023","Hampshire and Isle of Wight","AO","Male","Unknown","315","280","25730","22520"
"In post","2023","Hampshire and Isle of Wight","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Hampshire and Isle of Wight","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Hampshire and Isle of Wight","EO","Female","Heterosexual / straight","1255","1140","27630","27650"
"In post","2023","Hampshire and Isle of Wight","EO","Female","LGBO","75","75","27740","28120"
"In post","2023","Hampshire and Isle of Wight","EO","Female","Undeclared","155","135","28060","27650"
"In post","2023","Hampshire and Isle of Wight","EO","Female","Unknown","260","230","27670","28120"
"In post","2023","Hampshire and Isle of Wight","EO","Male","Heterosexual / straight","1100","1070","29060","28060"
"In post","2023","Hampshire and Isle of Wight","EO","Male","LGBO","60","55","28690","28120"
"In post","2023","Hampshire and Isle of Wight","EO","Male","Undeclared","155","145","30320","28120"
"In post","2023","Hampshire and Isle of Wight","EO","Male","Unknown","270","260","28840","27470"
"In post","2023","Hampshire and Isle of Wight","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Hampshire and Isle of Wight","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Hampshire and Isle of Wight","G6","Female","Heterosexual / straight","140","130","69980","66140"
"In post","2023","Hampshire and Isle of Wight","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Hampshire and Isle of Wight","G6","Female","Undeclared","20","20","[c]","[c]"
"In post","2023","Hampshire and Isle of Wight","G6","Female","Unknown","15","15","[c]","[c]"
"In post","2023","Hampshire and Isle of Wight","G6","Male","Heterosexual / straight","180","175","70770","68540"
"In post","2023","Hampshire and Isle of Wight","G6","Male","LGBO","5","5","[c]","[c]"
"In post","2023","Hampshire and Isle of Wight","G6","Male","Undeclared","25","25","[c]","[c]"
"In post","2023","Hampshire and Isle of Wight","G6","Male","Unknown","40","35","72090","70550"
"In post","2023","Hampshire and Isle of Wight","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Hampshire and Isle of Wight","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Hampshire and Isle of Wight","G7","Female","Heterosexual / straight","575","545","53950","52490"
"In post","2023","Hampshire and Isle of Wight","G7","Female","LGBO","20","20","[c]","[c]"
"In post","2023","Hampshire and Isle of Wight","G7","Female","Undeclared","45","45","56510","55110"
"In post","2023","Hampshire and Isle of Wight","G7","Female","Unknown","100","95","56650","54100"
"In post","2023","Hampshire and Isle of Wight","G7","Male","Heterosexual / straight","815","785","55600","54440"
"In post","2023","Hampshire and Isle of Wight","G7","Male","LGBO","25","25","[c]","[c]"
"In post","2023","Hampshire and Isle of Wight","G7","Male","Undeclared","65","65","56750","56000"
"In post","2023","Hampshire and Isle of Wight","G7","Male","Unknown","220","220","54860","52490"
"In post","2023","Hampshire and Isle of Wight","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Hampshire and Isle of Wight","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Hampshire and Isle of Wight","HEO","Female","Heterosexual / straight","1090","1025","33530","33990"
"In post","2023","Hampshire and Isle of Wight","HEO","Female","LGBO","75","75","32610","32040"
"In post","2023","Hampshire and Isle of Wight","HEO","Female","Undeclared","125","120","34090","34300"
"In post","2023","Hampshire and Isle of Wight","HEO","Female","Unknown","165","160","32740","32420"
"In post","2023","Hampshire and Isle of Wight","HEO","Male","Heterosexual / straight","975","960","34080","33990"
"In post","2023","Hampshire and Isle of Wight","HEO","Male","LGBO","55","55","32610","32000"
"In post","2023","Hampshire and Isle of Wight","HEO","Male","Undeclared","170","165","35430","34300"
"In post","2023","Hampshire and Isle of Wight","HEO","Male","Unknown","205","200","32450","31560"
"In post","2023","Hampshire and Isle of Wight","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Hampshire and Isle of Wight","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Hampshire and Isle of Wight","SCS level","Female","Heterosexual / straight","35","35","90960","90020"
"In post","2023","Hampshire and Isle of Wight","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Hampshire and Isle of Wight","SCS level","Female","Undeclared","5","5","[c]","[c]"
"In post","2023","Hampshire and Isle of Wight","SCS level","Female","Unknown","10","10","[c]","[c]"
"In post","2023","Hampshire and Isle of Wight","SCS level","Male","Heterosexual / straight","45","45","94920","93580"
"In post","2023","Hampshire and Isle of Wight","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Hampshire and Isle of Wight","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Hampshire and Isle of Wight","SCS level","Male","Unknown","10","10","[c]","[c]"
"In post","2023","Hampshire and Isle of Wight","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Hampshire and Isle of Wight","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Hampshire and Isle of Wight","SEO","Female","Heterosexual / straight","805","765","41290","41000"
"In post","2023","Hampshire and Isle of Wight","SEO","Female","LGBO","45","45","41070","39890"
"In post","2023","Hampshire and Isle of Wight","SEO","Female","Undeclared","95","90","42290","41800"
"In post","2023","Hampshire and Isle of Wight","SEO","Female","Unknown","130","125","40420","39890"
"In post","2023","Hampshire and Isle of Wight","SEO","Male","Heterosexual / straight","850","830","42130","41200"
"In post","2023","Hampshire and Isle of Wight","SEO","Male","LGBO","35","35","40230","39890"
"In post","2023","Hampshire and Isle of Wight","SEO","Male","Undeclared","105","100","42380","41800"
"In post","2023","Hampshire and Isle of Wight","SEO","Male","Unknown","145","145","40900","39890"
"In post","2023","Hampshire and Isle of Wight","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Hampshire and Isle of Wight","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Hampshire and Isle of Wight","Unknown","Female","Heterosexual / straight","360","325","29180","26840"
"In post","2023","Hampshire and Isle of Wight","Unknown","Female","LGBO","30","30","29490","26840"
"In post","2023","Hampshire and Isle of Wight","Unknown","Female","Undeclared","25","20","[c]","[c]"
"In post","2023","Hampshire and Isle of Wight","Unknown","Female","Unknown","45","40","28400","26840"
"In post","2023","Hampshire and Isle of Wight","Unknown","Male","Heterosexual / straight","105","100","32800","29050"
"In post","2023","Hampshire and Isle of Wight","Unknown","Male","LGBO","5","5","[c]","[c]"
"In post","2023","Hampshire and Isle of Wight","Unknown","Male","Undeclared","10","10","[c]","[c]"
"In post","2023","Hampshire and Isle of Wight","Unknown","Male","Unknown","20","20","[c]","[c]"
"In post","2023","Hampshire and Isle of Wight","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Hampshire and Isle of Wight","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Herefordshire, Worcestershire and Warwickshire","AA","Female","Heterosexual / straight","90","80","21930","23230"
"In post","2023","Herefordshire, Worcestershire and Warwickshire","AA","Female","LGBO","10","10","[c]","[c]"
"In post","2023","Herefordshire, Worcestershire and Warwickshire","AA","Female","Undeclared","5","5","[c]","[c]"
"In post","2023","Herefordshire, Worcestershire and Warwickshire","AA","Female","Unknown","20","20","[c]","[c]"
"In post","2023","Herefordshire, Worcestershire and Warwickshire","AA","Male","Heterosexual / straight","120","115","22020","21760"
"In post","2023","Herefordshire, Worcestershire and Warwickshire","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Herefordshire, Worcestershire and Warwickshire","AA","Male","Undeclared","10","10","[c]","[c]"
"In post","2023","Herefordshire, Worcestershire and Warwickshire","AA","Male","Unknown","35","30","22160","23230"
"In post","2023","Herefordshire, Worcestershire and Warwickshire","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Herefordshire, Worcestershire and Warwickshire","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Herefordshire, Worcestershire and Warwickshire","AO","Female","Heterosexual / straight","515","450","23740","22150"
"In post","2023","Herefordshire, Worcestershire and Warwickshire","AO","Female","LGBO","40","40","26980","27110"
"In post","2023","Herefordshire, Worcestershire and Warwickshire","AO","Female","Undeclared","80","70","23590","21780"
"In post","2023","Herefordshire, Worcestershire and Warwickshire","AO","Female","Unknown","125","110","24610","22220"
"In post","2023","Herefordshire, Worcestershire and Warwickshire","AO","Male","Heterosexual / straight","445","435","27770","28880"
"In post","2023","Herefordshire, Worcestershire and Warwickshire","AO","Male","LGBO","25","20","[c]","[c]"
"In post","2023","Herefordshire, Worcestershire and Warwickshire","AO","Male","Undeclared","50","50","26120","22150"
"In post","2023","Herefordshire, Worcestershire and Warwickshire","AO","Male","Unknown","140","135","28110","28880"
"In post","2023","Herefordshire, Worcestershire and Warwickshire","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Herefordshire, Worcestershire and Warwickshire","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Herefordshire, Worcestershire and Warwickshire","EO","Female","Heterosexual / straight","445","400","28030","28120"
"In post","2023","Herefordshire, Worcestershire and Warwickshire","EO","Female","LGBO","20","20","[c]","[c]"
"In post","2023","Herefordshire, Worcestershire and Warwickshire","EO","Female","Undeclared","45","40","27490","28120"
"In post","2023","Herefordshire, Worcestershire and Warwickshire","EO","Female","Unknown","80","70","27960","28120"
"In post","2023","Herefordshire, Worcestershire and Warwickshire","EO","Male","Heterosexual / straight","325","315","29560","28120"
"In post","2023","Herefordshire, Worcestershire and Warwickshire","EO","Male","LGBO","20","20","[c]","[c]"
"In post","2023","Herefordshire, Worcestershire and Warwickshire","EO","Male","Undeclared","50","45","31150","28120"
"In post","2023","Herefordshire, Worcestershire and Warwickshire","EO","Male","Unknown","60","60","29040","28120"
"In post","2023","Herefordshire, Worcestershire and Warwickshire","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Herefordshire, Worcestershire and Warwickshire","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Herefordshire, Worcestershire and Warwickshire","G6","Female","Heterosexual / straight","25","20","[c]","[c]"
"In post","2023","Herefordshire, Worcestershire and Warwickshire","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Herefordshire, Worcestershire and Warwickshire","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Herefordshire, Worcestershire and Warwickshire","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Herefordshire, Worcestershire and Warwickshire","G6","Male","Heterosexual / straight","20","15","[c]","[c]"
"In post","2023","Herefordshire, Worcestershire and Warwickshire","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Herefordshire, Worcestershire and Warwickshire","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
