"Status","Year","Age","Function_of_post","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","40-49","Project Delivery","Outer London - East and North East","Enfield","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Project Delivery","Outer London - South","Bromley","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Project Delivery","Outer London - South","Croydon","80","80","60400","65230"
"In post","2023","40-49","Project Delivery","Outer London - South","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Project Delivery","Outer London - West and North West","Brent","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Project Delivery","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Project Delivery","Outer London - West and North West","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Project Delivery","Overseas","Overseas","40","40","59970","57910"
"In post","2023","40-49","Project Delivery","Shropshire and Staffordshire","Shropshire","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Project Delivery","Shropshire and Staffordshire","Staffordshire CC","45","45","44590","41200"
"In post","2023","40-49","Project Delivery","Shropshire and Staffordshire","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Project Delivery","Shropshire and Staffordshire","Telford and Wrekin","50","50","47120","42510"
"In post","2023","40-49","Project Delivery","South Yorkshire","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Project Delivery","South Yorkshire","Sheffield","80","70","42470","38210"
"In post","2023","40-49","Project Delivery","Southern Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Project Delivery","Southern Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Project Delivery","Southern Scotland","South Lanarkshire","55","55","47190","45990"
"In post","2023","40-49","Project Delivery","Surrey, East and West Sussex","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Project Delivery","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Project Delivery","Surrey, East and West Sussex","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Project Delivery","Surrey, East and West Sussex","West Surrey","5","5","[c]","[c]"
"In post","2023","40-49","Project Delivery","Surrey, East and West Sussex","West Sussex (North East)","10","10","[c]","[c]"
"In post","2023","40-49","Project Delivery","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Project Delivery","Tees Valley and Durham","Darlington","30","30","45660","51360"
"In post","2023","40-49","Project Delivery","Tees Valley and Durham","Durham","15","15","45560","39800"
"In post","2023","40-49","Project Delivery","Tees Valley and Durham","South Teesside","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Project Delivery","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","30","30","41240","41000"
"In post","2023","40-49","Project Delivery","West Central Scotland","Glasgow City","85","80","41570","41890"
"In post","2023","40-49","Project Delivery","West Central Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Project Delivery","West Midlands","Birmingham","115","115","44420","42140"
"In post","2023","40-49","Project Delivery","West Midlands","Coventry","50","45","45710","51360"
"In post","2023","40-49","Project Delivery","West Midlands","Dudley","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Project Delivery","West Midlands","Wolverhampton","5","5","[c]","[c]"
"In post","2023","40-49","Project Delivery","West Wales and The Valleys","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Project Delivery","West Wales and The Valleys","Central Valleys","10","10","43330","34170"
"In post","2023","40-49","Project Delivery","West Wales and The Valleys","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Project Delivery","West Wales and The Valleys","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Project Delivery","West Wales and The Valleys","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Project Delivery","West Wales and The Valleys","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Project Delivery","West Wales and The Valleys","South West Wales","10","5","[c]","[c]"
"In post","2023","40-49","Project Delivery","West Wales and The Valleys","Swansea","20","15","37170","29730"
"In post","2023","40-49","Project Delivery","West Yorkshire","Bradford","10","10","[c]","[c]"
"In post","2023","40-49","Project Delivery","West Yorkshire","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Project Delivery","West Yorkshire","Leeds","100","100","44310","41780"
"In post","2023","40-49","Project Delivery","West Yorkshire","Wakefield","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","Bedfordshire and Hertfordshire","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","Bedfordshire and Hertfordshire","Hertfordshire CC","15","15","39000","37710"
"In post","2023","40-49","Property","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","10","10","38320","35800"
"In post","2023","40-49","Property","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","25","25","43830","42150"
"In post","2023","40-49","Property","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","15","10","35500","34300"
"In post","2023","40-49","Property","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","Cheshire","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","Cheshire","Warrington","10","10","41390","37890"
"In post","2023","40-49","Property","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","10","10","39450","37300"
"In post","2023","40-49","Property","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","Derbyshire and Nottinghamshire","Nottingham","60","55","39170","34850"
"In post","2023","40-49","Property","Derbyshire and Nottinghamshire","South Nottinghamshire","5","5","[c]","[c]"
"In post","2023","40-49","Property","Devon","Devon CC","30","30","39280","37010"
"In post","2023","40-49","Property","Devon","Plymouth","110","105","29310","22520"
"In post","2023","40-49","Property","Dorset and Somerset","Bournemouth, Christchurch and Poole","5","5","[c]","[c]"
"In post","2023","40-49","Property","Dorset and Somerset","Dorset","5","5","[c]","[c]"
"In post","2023","40-49","Property","Dorset and Somerset","Somerset CC","5","5","[c]","[c]"
"In post","2023","40-49","Property","East Anglia","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","East Anglia","Cambridgeshire CC","35","35","41490","41200"
"In post","2023","40-49","Property","East Anglia","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","East Anglia","Norwich and East Norfolk","10","5","[c]","[c]"
"In post","2023","40-49","Property","East Anglia","Peterborough","5","5","[c]","[c]"
"In post","2023","40-49","Property","East Anglia","Suffolk CC","20","15","29970","28450"
"In post","2023","40-49","Property","East Wales","Cardiff and Vale of Glamorgan","35","35","40910","36290"
"In post","2023","40-49","Property","East Wales","Flintshire and Wrexham","25","20","36440","33990"
"In post","2023","40-49","Property","East Wales","Monmouthshire and Newport","20","20","40450","32960"
"In post","2023","40-49","Property","East Wales","Powys","5","5","[c]","[c]"
"In post","2023","40-49","Property","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","5","5","[c]","[c]"
"In post","2023","40-49","Property","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","20","15","31170","29560"
"In post","2023","40-49","Property","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","Eastern Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","Eastern Scotland","City of Edinburgh","20","20","45410","46990"
"In post","2023","40-49","Property","Eastern Scotland","Clackmannanshire and Fife","25","25","36690","34300"
"In post","2023","40-49","Property","Eastern Scotland","Falkirk","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","Eastern Scotland","Perth and Kinross, and Stirling","5","5","[c]","[c]"
"In post","2023","40-49","Property","Essex","Essex Haven Gateway","10","10","39710","39590"
"In post","2023","40-49","Property","Essex","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","Essex","Thurrock","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","Essex","West Essex","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","5","5","[c]","[c]"
"In post","2023","40-49","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","50","45","44100","44040"
"In post","2023","40-49","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","10","10","[c]","[c]"
"In post","2023","40-49","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","35","35","38850","41000"
"In post","2023","40-49","Property","Greater Manchester","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","Greater Manchester","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","Greater Manchester","Greater Manchester South West","45","45","38360","36730"
"In post","2023","40-49","Property","Greater Manchester","Manchester","25","25","47810","50420"
"In post","2023","40-49","Property","Hampshire and Isle of Wight","Central Hampshire","40","35","38620","35140"
"In post","2023","40-49","Property","Hampshire and Isle of Wight","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","Hampshire and Isle of Wight","North Hampshire","5","5","[c]","[c]"
"In post","2023","40-49","Property","Hampshire and Isle of Wight","Portsmouth","10","10","42150","41200"
"In post","2023","40-49","Property","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","Hampshire and Isle of Wight","Southampton","15","15","35200","33900"
"In post","2023","40-49","Property","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","5","5","[c]","[c]"
"In post","2023","40-49","Property","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","5","5","[c]","[c]"
"In post","2023","40-49","Property","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","15","15","35420","34300"
"In post","2023","40-49","Property","Inner London - East","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","Inner London - East","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","Inner London - East","Lambeth","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","Inner London - East","Tower Hamlets","75","70","48690","43650"
"In post","2023","40-49","Property","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","Inner London - West","Westminster","130","125","53400","54680"
"In post","2023","40-49","Property","Kent","East Kent","15","10","34510","33830"
"In post","2023","40-49","Property","Kent","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","Kent","Medway","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","Kent","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","Lancashire","Blackpool","10","10","[c]","[c]"
"In post","2023","40-49","Property","Lancashire","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","Lancashire","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","Lancashire","Lancaster and Wyre","5","5","[c]","[c]"
"In post","2023","40-49","Property","Lancashire","Mid Lancashire","20","20","36600","34890"
"In post","2023","40-49","Property","Leicestershire, Rutland and Northamptonshire","Leicester","5","5","[c]","[c]"
"In post","2023","40-49","Property","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","15","10","29860","21600"
"In post","2023","40-49","Property","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","Lincolnshire","Lincolnshire CC","10","10","28540","25260"
"In post","2023","40-49","Property","Merseyside","Liverpool","15","15","36490","34700"
"In post","2023","40-49","Property","Merseyside","Sefton","30","30","35580","32970"
"In post","2023","40-49","Property","Merseyside","Wirral","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","North Eastern Scotland","Aberdeen City and Aberdeenshire","5","5","[c]","[c]"
"In post","2023","40-49","Property","North Yorkshire","North Yorkshire CC","25","25","35920","34140"
"In post","2023","40-49","Property","North Yorkshire","York","20","20","45420","49970"
"In post","2023","40-49","Property","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","Northern Ireland","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","Northern Ireland","Belfast","5","5","[c]","[c]"
"In post","2023","40-49","Property","Northern Ireland","Lisburn and Castlereagh","10","10","41870","41850"
"In post","2023","40-49","Property","Northumberland, and Tyne and Wear","Northumberland","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","Northumberland, and Tyne and Wear","Sunderland","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","Northumberland, and Tyne and Wear","Tyneside","70","65","39900","38080"
"In post","2023","40-49","Property","Outer London - East and North East","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","Outer London - East and North East","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","Outer London - East and North East","Enfield","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","Outer London - East and North East","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","Outer London - South","Bromley","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","Outer London - South","Croydon","45","45","43880","42600"
"In post","2023","40-49","Property","Outer London - South","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","Outer London - West and North West","Barnet","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","Outer London - West and North West","Brent","15","15","44880","46430"
"In post","2023","40-49","Property","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","Outer London - West and North West","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","Overseas","Overseas","15","15","49280","44680"
"In post","2023","40-49","Property","Shropshire and Staffordshire","Shropshire","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","Shropshire and Staffordshire","Staffordshire CC","40","40","43630","41800"
"In post","2023","40-49","Property","Shropshire and Staffordshire","Stoke-on-Trent","15","15","37570","34470"
"In post","2023","40-49","Property","Shropshire and Staffordshire","Telford and Wrekin","10","10","39250","34700"
"In post","2023","40-49","Property","South Yorkshire","Barnsley, Doncaster and Rotherham","5","5","[c]","[c]"
"In post","2023","40-49","Property","South Yorkshire","Sheffield","20","20","40490","38470"
"In post","2023","40-49","Property","Southern Scotland","Dumfries and Galloway","5","5","[c]","[c]"
"In post","2023","40-49","Property","Southern Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","Surrey, East and West Sussex","East Sussex CC","10","10","36310","34170"
"In post","2023","40-49","Property","Surrey, East and West Sussex","West Surrey","20","20","58260","59650"
"In post","2023","40-49","Property","Surrey, East and West Sussex","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","Surrey, East and West Sussex","West Sussex (South West)","5","5","[c]","[c]"
"In post","2023","40-49","Property","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","Tees Valley and Durham","Durham","70","70","27750","22520"
"In post","2023","40-49","Property","Unknown","Unknown","10","10","46940","45580"
"In post","2023","40-49","Property","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","5","5","[c]","[c]"
"In post","2023","40-49","Property","West Central Scotland","Glasgow City","15","15","46050","46300"
"In post","2023","40-49","Property","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","West Central Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","West Midlands","Birmingham","75","75","41850","38420"
"In post","2023","40-49","Property","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","West Midlands","Dudley","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","West Midlands","Solihull","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","West Midlands","Walsall","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","West Wales and The Valleys","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","West Wales and The Valleys","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","West Wales and The Valleys","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","West Wales and The Valleys","South West Wales","10","10","[c]","[c]"
"In post","2023","40-49","Property","West Wales and The Valleys","Swansea","25","25","38300","32960"
"In post","2023","40-49","Property","West Yorkshire","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","West Yorkshire","Leeds","100","95","40620","37300"
"In post","2023","40-49","Security","Bedfordshire and Hertfordshire","Central Bedfordshire","15","15","33090","36470"
"In post","2023","40-49","Security","Bedfordshire and Hertfordshire","Hertfordshire CC","15","15","29910","26560"
"In post","2023","40-49","Security","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","135","135","41500","42880"
"In post","2023","40-49","Security","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","60","60","36750","34780"
"In post","2023","40-49","Security","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","20","20","27930","22220"
"In post","2023","40-49","Security","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Cheshire","Warrington","5","5","[c]","[c]"
"In post","2023","40-49","Security","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","10","10","[c]","[c]"
"In post","2023","40-49","Security","Cumbria","East Cumbria","5","5","[c]","[c]"
"In post","2023","40-49","Security","Cumbria","West Cumbria","15","15","43130","40880"
"In post","2023","40-49","Security","Derbyshire and Nottinghamshire","Derby","15","15","42760","40880"
"In post","2023","40-49","Security","Derbyshire and Nottinghamshire","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Derbyshire and Nottinghamshire","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Derbyshire and Nottinghamshire","Nottingham","10","5","[c]","[c]"
"In post","2023","40-49","Security","Devon","Devon CC","25","25","34780","30200"
"In post","2023","40-49","Security","Devon","Plymouth","70","65","32170","29800"
"In post","2023","40-49","Security","Dorset and Somerset","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Dorset and Somerset","Dorset","20","20","24290","22220"
"In post","2023","40-49","Security","Dorset and Somerset","Somerset CC","10","10","24590","23810"
"In post","2023","40-49","Security","East Anglia","Cambridgeshire CC","60","55","42490","40880"
"In post","2023","40-49","Security","East Anglia","North and West Norfolk","15","15","36730","40880"
"In post","2023","40-49","Security","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","East Anglia","Suffolk CC","15","15","31770","25970"
"In post","2023","40-49","Security","East Wales","Cardiff and Vale of Glamorgan","10","10","[c]","[c]"
"In post","2023","40-49","Security","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","East Wales","Monmouthshire and Newport","10","10","[c]","[c]"
"In post","2023","40-49","Security","East Wales","Powys","5","5","[c]","[c]"
"In post","2023","40-49","Security","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","20","20","40040","40880"
"In post","2023","40-49","Security","Eastern Scotland","City of Edinburgh","5","5","[c]","[c]"
"In post","2023","40-49","Security","Eastern Scotland","Clackmannanshire and Fife","10","10","29150","25970"
"In post","2023","40-49","Security","Eastern Scotland","Falkirk","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Essex","Essex Haven Gateway","10","10","44110","40880"
"In post","2023","40-49","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","55","50","37510","38790"
"In post","2023","40-49","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","10","10","[c]","[c]"
"In post","2023","40-49","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","15","15","39090","40880"
"In post","2023","40-49","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","90","90","36070","33830"
"In post","2023","40-49","Security","Greater Manchester","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Greater Manchester","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Greater Manchester","Greater Manchester South West","15","15","33450","32400"
"In post","2023","40-49","Security","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Hampshire and Isle of Wight","Central Hampshire","35","35","33730","34060"
"In post","2023","40-49","Security","Hampshire and Isle of Wight","North Hampshire","10","10","28450","25400"
"In post","2023","40-49","Security","Hampshire and Isle of Wight","Portsmouth","90","90","35070","40880"
"In post","2023","40-49","Security","Hampshire and Isle of Wight","South Hampshire","20","20","33220","27500"
"In post","2023","40-49","Security","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","15","15","34620","37590"
"In post","2023","40-49","Security","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","15","15","22690","21380"
"In post","2023","40-49","Security","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Inner London - East","Hackney and Newham","10","10","[c]","[c]"
"In post","2023","40-49","Security","Inner London - East","Lambeth","15","15","50700","50980"
"In post","2023","40-49","Security","Inner London - East","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Inner London - East","Tower Hamlets","10","10","[c]","[c]"
"In post","2023","40-49","Security","Inner London - West","Camden and City of London","5","5","[c]","[c]"
"In post","2023","40-49","Security","Inner London - West","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Inner London - West","Westminster","310","305","52210","46710"
"In post","2023","40-49","Security","Kent","East Kent","15","15","23790","21800"
"In post","2023","40-49","Security","Kent","Medway","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Kent","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Kent","West Kent","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Lancashire","Blackpool","5","5","[c]","[c]"
"In post","2023","40-49","Security","Lancashire","East Lancashire","5","5","[c]","[c]"
"In post","2023","40-49","Security","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","5","5","[c]","[c]"
"In post","2023","40-49","Security","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Lincolnshire","Lincolnshire CC","5","5","[c]","[c]"
"In post","2023","40-49","Security","Merseyside","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Merseyside","Liverpool","10","10","[c]","[c]"
"In post","2023","40-49","Security","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","North Eastern Scotland","Aberdeen City and Aberdeenshire","20","20","45270","45880"
"In post","2023","40-49","Security","North Yorkshire","North Yorkshire CC","55","55","34140","40880"
"In post","2023","40-49","Security","North Yorkshire","York","90","85","34990","34320"
"In post","2023","40-49","Security","Northern Ireland","Antrim and Newtownabbey","15","15","22550","22130"
"In post","2023","40-49","Security","Northern Ireland","Ards and North Down","25","25","22410","22130"
"In post","2023","40-49","Security","Northern Ireland","Belfast","5","5","[c]","[c]"
"In post","2023","40-49","Security","Northern Ireland","Causeway Coast and Glens","15","15","22130","22130"
"In post","2023","40-49","Security","Northern Ireland","Fermanagh and Omagh","5","5","[c]","[c]"
"In post","2023","40-49","Security","Northern Ireland","Lisburn and Castlereagh","20","20","23380","22130"
"In post","2023","40-49","Security","Northern Ireland","Newry, Mourne and Down","20","20","22880","22130"
"In post","2023","40-49","Security","Northumberland, and Tyne and Wear","Northumberland","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Northumberland, and Tyne and Wear","Sunderland","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Northumberland, and Tyne and Wear","Tyneside","10","10","40700","38340"
"In post","2023","40-49","Security","Outer London - East and North East","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Outer London - East and North East","Bexley and Greenwich","10","10","37460","34800"
"In post","2023","40-49","Security","Outer London - South","Croydon","30","30","34740","30200"
"In post","2023","40-49","Security","Outer London - West and North West","Harrow and Hillingdon","5","5","[c]","[c]"
"In post","2023","40-49","Security","Outer London - West and North West","Hounslow and Richmond upon Thames","5","5","[c]","[c]"
"In post","2023","40-49","Security","Overseas","Overseas","35","35","40560","37470"
"In post","2023","40-49","Security","Shropshire and Staffordshire","Shropshire","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Shropshire and Staffordshire","Staffordshire CC","10","10","[c]","[c]"
"In post","2023","40-49","Security","Shropshire and Staffordshire","Telford and Wrekin","30","30","38090","35000"
"In post","2023","40-49","Security","South Yorkshire","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","South Yorkshire","Sheffield","10","10","30670","25930"
"In post","2023","40-49","Security","Southern Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Southern Scotland","East Ayrshire and North Ayrshire mainland","10","10","[c]","[c]"
"In post","2023","40-49","Security","Southern Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
