"Status","Year","Age","Region_ITL3","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","60-64","Gwent Valleys","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Gwynedd","Outside London","Heterosexual / straight","60","50","29730","26780"
"In post","2023","60-64","Gwynedd","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Gwynedd","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2023","60-64","Gwynedd","Outside London","Unknown","15","15","[c]","[c]"
"In post","2023","60-64","Hackney and Newham","London","Heterosexual / straight","410","355","42470","39790"
"In post","2023","60-64","Hackney and Newham","London","LGBO","15","15","[c]","[c]"
"In post","2023","60-64","Hackney and Newham","London","Undeclared","85","75","38260","34370"
"In post","2023","60-64","Hackney and Newham","London","Unknown","185","160","39010","34370"
"In post","2023","60-64","Haringey and Islington","London","Heterosexual / straight","85","80","33260","32520"
"In post","2023","60-64","Haringey and Islington","London","LGBO","5","5","[c]","[c]"
"In post","2023","60-64","Haringey and Islington","London","Undeclared","10","10","[c]","[c]"
"In post","2023","60-64","Haringey and Islington","London","Unknown","25","20","[c]","[c]"
"In post","2023","60-64","Harrow and Hillingdon","London","Heterosexual / straight","270","210","33640","31950"
"In post","2023","60-64","Harrow and Hillingdon","London","LGBO","5","5","[c]","[c]"
"In post","2023","60-64","Harrow and Hillingdon","London","Undeclared","85","65","32350","30410"
"In post","2023","60-64","Harrow and Hillingdon","London","Unknown","40","35","30980","31190"
"In post","2023","60-64","Hartlepool and Stockton-on-Tees","Outside London","Heterosexual / straight","105","85","29710","28120"
"In post","2023","60-64","Hartlepool and Stockton-on-Tees","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Hartlepool and Stockton-on-Tees","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2023","60-64","Hartlepool and Stockton-on-Tees","Outside London","Unknown","10","10","[c]","[c]"
"In post","2023","60-64","Heart of Essex","Outside London","Heterosexual / straight","60","55","34510","27520"
"In post","2023","60-64","Heart of Essex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Heart of Essex","Outside London","Undeclared","10","5","[c]","[c]"
"In post","2023","60-64","Heart of Essex","Outside London","Unknown","10","10","[c]","[c]"
"In post","2023","60-64","Herefordshire, County of","Outside London","Heterosexual / straight","30","30","27240","25950"
"In post","2023","60-64","Herefordshire, County of","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Herefordshire, County of","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2023","60-64","Herefordshire, County of","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","60-64","Hertfordshire CC","Outside London","Heterosexual / straight","225","200","35980","31280"
"In post","2023","60-64","Hertfordshire CC","Outside London","LGBO","10","10","[c]","[c]"
"In post","2023","60-64","Hertfordshire CC","Outside London","Undeclared","30","25","[c]","[c]"
"In post","2023","60-64","Hertfordshire CC","Outside London","Unknown","50","45","34110","31920"
"In post","2023","60-64","Hounslow and Richmond upon Thames","London","Heterosexual / straight","155","140","32240","30200"
"In post","2023","60-64","Hounslow and Richmond upon Thames","London","LGBO","5","5","[c]","[c]"
"In post","2023","60-64","Hounslow and Richmond upon Thames","London","Undeclared","30","25","32800","30780"
"In post","2023","60-64","Hounslow and Richmond upon Thames","London","Unknown","45","40","36250","32520"
"In post","2023","60-64","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","Heterosexual / straight","100","75","30320","28120"
"In post","2023","60-64","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","Undeclared","15","10","[c]","[c]"
"In post","2023","60-64","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","Unknown","35","25","28580","26570"
"In post","2023","60-64","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","Heterosexual / straight","110","100","29560","28120"
"In post","2023","60-64","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2023","60-64","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","Unknown","40","30","33020","31940"
"In post","2023","60-64","Isle of Anglesey","Outside London","Heterosexual / straight","20","15","[c]","[c]"
"In post","2023","60-64","Isle of Anglesey","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Isle of Anglesey","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Isle of Anglesey","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Isle of Wight","Outside London","Heterosexual / straight","70","50","27130","25340"
"In post","2023","60-64","Isle of Wight","Outside London","LGBO","5","5","[c]","[c]"
"In post","2023","60-64","Isle of Wight","Outside London","Undeclared","15","10","[c]","[c]"
"In post","2023","60-64","Isle of Wight","Outside London","Unknown","20","15","[c]","[c]"
"In post","2023","60-64","Kensington & Chelsea and Hammersmith & Fulham","London","Heterosexual / straight","45","40","32800","32520"
"In post","2023","60-64","Kensington & Chelsea and Hammersmith & Fulham","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Kensington & Chelsea and Hammersmith & Fulham","London","Undeclared","10","5","[c]","[c]"
"In post","2023","60-64","Kensington & Chelsea and Hammersmith & Fulham","London","Unknown","10","10","[c]","[c]"
"In post","2023","60-64","Kent Thames Gateway","Outside London","Heterosexual / straight","95","75","30970","31280"
"In post","2023","60-64","Kent Thames Gateway","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Kent Thames Gateway","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2023","60-64","Kent Thames Gateway","Outside London","Unknown","20","15","[c]","[c]"
"In post","2023","60-64","Kingston upon Hull, City of","Outside London","Heterosexual / straight","130","100","30420","28120"
"In post","2023","60-64","Kingston upon Hull, City of","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Kingston upon Hull, City of","Outside London","Undeclared","30","20","[c]","[c]"
"In post","2023","60-64","Kingston upon Hull, City of","Outside London","Unknown","25","20","[c]","[c]"
"In post","2023","60-64","Lambeth","London","Heterosexual / straight","125","115","44720","39930"
"In post","2023","60-64","Lambeth","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Lambeth","London","Undeclared","10","10","[c]","[c]"
"In post","2023","60-64","Lambeth","London","Unknown","30","25","37860","32520"
"In post","2023","60-64","Lancaster and Wyre","Outside London","Heterosexual / straight","85","65","30350","27450"
"In post","2023","60-64","Lancaster and Wyre","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Lancaster and Wyre","Outside London","Undeclared","10","5","[c]","[c]"
"In post","2023","60-64","Lancaster and Wyre","Outside London","Unknown","20","15","[c]","[c]"
"In post","2023","60-64","Leeds","Outside London","Heterosexual / straight","580","465","35750","30640"
"In post","2023","60-64","Leeds","Outside London","LGBO","25","20","[c]","[c]"
"In post","2023","60-64","Leeds","Outside London","Undeclared","95","75","33080","28130"
"In post","2023","60-64","Leeds","Outside London","Unknown","145","115","31910","28120"
"In post","2023","60-64","Leicester","Outside London","Heterosexual / straight","140","115","27710","26240"
"In post","2023","60-64","Leicester","Outside London","LGBO","5","5","[c]","[c]"
"In post","2023","60-64","Leicester","Outside London","Undeclared","25","20","[c]","[c]"
"In post","2023","60-64","Leicester","Outside London","Unknown","30","25","28860","28080"
"In post","2023","60-64","Leicestershire CC and Rutland","Outside London","Heterosexual / straight","130","105","29810","27650"
"In post","2023","60-64","Leicestershire CC and Rutland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Leicestershire CC and Rutland","Outside London","Undeclared","25","20","[c]","[c]"
"In post","2023","60-64","Leicestershire CC and Rutland","Outside London","Unknown","35","30","28480","27330"
"In post","2023","60-64","Lewisham and Southwark","London","Heterosexual / straight","90","85","35150","32520"
"In post","2023","60-64","Lewisham and Southwark","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Lewisham and Southwark","London","Undeclared","15","15","[c]","[c]"
"In post","2023","60-64","Lewisham and Southwark","London","Unknown","25","25","[c]","[c]"
"In post","2023","60-64","Lincolnshire CC","Outside London","Heterosexual / straight","310","265","29030","25960"
"In post","2023","60-64","Lincolnshire CC","Outside London","LGBO","5","5","[c]","[c]"
"In post","2023","60-64","Lincolnshire CC","Outside London","Undeclared","45","40","31200","27470"
"In post","2023","60-64","Lincolnshire CC","Outside London","Unknown","35","30","26160","26960"
"In post","2023","60-64","Lisburn and Castlereagh","Outside London","Heterosexual / straight","35","35","28840","22970"
"In post","2023","60-64","Lisburn and Castlereagh","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Lisburn and Castlereagh","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2023","60-64","Lisburn and Castlereagh","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Liverpool","Outside London","Heterosexual / straight","740","610","29930","26260"
"In post","2023","60-64","Liverpool","Outside London","LGBO","10","10","[c]","[c]"
"In post","2023","60-64","Liverpool","Outside London","Undeclared","80","65","29790","27170"
"In post","2023","60-64","Liverpool","Outside London","Unknown","265","210","26850","22520"
"In post","2023","60-64","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","60-64","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","Unknown","15","10","[c]","[c]"
"In post","2023","60-64","Luton","Outside London","Heterosexual / straight","30","25","30480","28120"
"In post","2023","60-64","Luton","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Luton","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2023","60-64","Luton","Outside London","Unknown","10","5","[c]","[c]"
"In post","2023","60-64","Manchester","Outside London","Heterosexual / straight","335","285","33560","29050"
"In post","2023","60-64","Manchester","Outside London","LGBO","15","15","[c]","[c]"
"In post","2023","60-64","Manchester","Outside London","Undeclared","65","50","33950","31200"
"In post","2023","60-64","Manchester","Outside London","Unknown","65","50","38880","28960"
"In post","2023","60-64","Medway","Outside London","Heterosexual / straight","110","95","32490","29790"
"In post","2023","60-64","Medway","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Medway","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2023","60-64","Medway","Outside London","Unknown","20","15","[c]","[c]"
"In post","2023","60-64","Merton, Kingston upon Thames and Sutton","London","Heterosexual / straight","45","40","35590","32520"
"In post","2023","60-64","Merton, Kingston upon Thames and Sutton","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Merton, Kingston upon Thames and Sutton","London","Undeclared","10","10","[c]","[c]"
"In post","2023","60-64","Merton, Kingston upon Thames and Sutton","London","Unknown","10","10","[c]","[c]"
"In post","2023","60-64","Mid Kent","Outside London","Heterosexual / straight","80","70","31220","29050"
"In post","2023","60-64","Mid Kent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mid Kent","Outside London","Undeclared","15","10","[c]","[c]"
"In post","2023","60-64","Mid Kent","Outside London","Unknown","10","10","[c]","[c]"
"In post","2023","60-64","Mid Lancashire","Outside London","Heterosexual / straight","395","305","29820","28080"
"In post","2023","60-64","Mid Lancashire","Outside London","LGBO","15","10","[c]","[c]"
"In post","2023","60-64","Mid Lancashire","Outside London","Undeclared","65","50","27230","23430"
"In post","2023","60-64","Mid Lancashire","Outside London","Unknown","90","65","28420","25020"
"In post","2023","60-64","Mid and East Antrim","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mid and East Antrim","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Milton Keynes","Outside London","Heterosexual / straight","130","115","34300","29100"
"In post","2023","60-64","Milton Keynes","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Milton Keynes","Outside London","Undeclared","15","10","[c]","[c]"
"In post","2023","60-64","Milton Keynes","Outside London","Unknown","30","30","31870","28120"
"In post","2023","60-64","Monmouthshire and Newport","Outside London","Heterosexual / straight","235","200","35240","29390"
"In post","2023","60-64","Monmouthshire and Newport","Outside London","LGBO","5","5","[c]","[c]"
"In post","2023","60-64","Monmouthshire and Newport","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2023","60-64","Monmouthshire and Newport","Outside London","Unknown","80","65","32650","26640"
"In post","2023","60-64","Na h-Eileanan Siar","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","60-64","Na h-Eileanan Siar","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Na h-Eileanan Siar","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Newry, Mourne and Down","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Newry, Mourne and Down","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","North Hampshire","Outside London","Heterosexual / straight","100","95","33050","28120"
"In post","2023","60-64","North Hampshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","North Hampshire","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2023","60-64","North Hampshire","Outside London","Unknown","10","10","[c]","[c]"
"In post","2023","60-64","North Lanarkshire","Outside London","Heterosexual / straight","115","85","28620","28120"
"In post","2023","60-64","North Lanarkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","North Lanarkshire","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2023","60-64","North Lanarkshire","Outside London","Unknown","55","40","30340","29730"
"In post","2023","60-64","North Northamptonshire","Outside London","Heterosexual / straight","50","40","27960","28120"
"In post","2023","60-64","North Northamptonshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","North Northamptonshire","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2023","60-64","North Northamptonshire","Outside London","Unknown","10","10","[c]","[c]"
"In post","2023","60-64","North Nottinghamshire","Outside London","Heterosexual / straight","65","55","32270","28120"
"In post","2023","60-64","North Nottinghamshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","North Nottinghamshire","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2023","60-64","North Nottinghamshire","Outside London","Unknown","15","15","[c]","[c]"
"In post","2023","60-64","North Yorkshire CC","Outside London","Heterosexual / straight","205","185","29850","27470"
"In post","2023","60-64","North Yorkshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","North Yorkshire CC","Outside London","Undeclared","25","25","[c]","[c]"
"In post","2023","60-64","North Yorkshire CC","Outside London","Unknown","30","25","[c]","[c]"
"In post","2023","60-64","North and North East Lincolnshire","Outside London","Heterosexual / straight","65","55","28670","28120"
"In post","2023","60-64","North and North East Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","North and North East Lincolnshire","Outside London","Undeclared","15","10","[c]","[c]"
"In post","2023","60-64","North and North East Lincolnshire","Outside London","Unknown","10","5","[c]","[c]"
"In post","2023","60-64","North and West Norfolk","Outside London","Heterosexual / straight","110","95","30130","28120"
"In post","2023","60-64","North and West Norfolk","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","North and West Norfolk","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2023","60-64","North and West Norfolk","Outside London","Unknown","10","5","[c]","[c]"
"In post","2023","60-64","Northumberland","Outside London","Heterosexual / straight","55","45","30960","28120"
"In post","2023","60-64","Northumberland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Northumberland","Outside London","Undeclared","10","5","[c]","[c]"
"In post","2023","60-64","Northumberland","Outside London","Unknown","10","10","[c]","[c]"
"In post","2023","60-64","Norwich and East Norfolk","Outside London","Heterosexual / straight","150","125","29360","28120"
"In post","2023","60-64","Norwich and East Norfolk","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Norwich and East Norfolk","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2023","60-64","Norwich and East Norfolk","Outside London","Unknown","25","20","[c]","[c]"
"In post","2023","60-64","Nottingham","Outside London","Heterosexual / straight","395","335","33170","28130"
"In post","2023","60-64","Nottingham","Outside London","LGBO","15","10","[c]","[c]"
"In post","2023","60-64","Nottingham","Outside London","Undeclared","65","50","31430","29730"
"In post","2023","60-64","Nottingham","Outside London","Unknown","155","125","29710","27890"
"In post","2023","60-64","Orkney Islands","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","60-64","Orkney Islands","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Overseas","Overseas","Heterosexual / straight","115","115","62350","56100"
"In post","2023","60-64","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Overseas","Overseas","Undeclared","20","20","[c]","[c]"
"In post","2023","60-64","Overseas","Overseas","Unknown","20","20","[c]","[c]"
"In post","2023","60-64","Oxfordshire CC","Outside London","Heterosexual / straight","230","205","33210","28120"
"In post","2023","60-64","Oxfordshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Oxfordshire CC","Outside London","Undeclared","30","25","[c]","[c]"
"In post","2023","60-64","Oxfordshire CC","Outside London","Unknown","40","35","40740","34040"
"In post","2023","60-64","Perth and Kinross, and Stirling","Outside London","Heterosexual / straight","65","50","32180","31940"
"In post","2023","60-64","Perth and Kinross, and Stirling","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Perth and Kinross, and Stirling","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2023","60-64","Perth and Kinross, and Stirling","Outside London","Unknown","70","55","34490","37060"
"In post","2023","60-64","Peterborough","Outside London","Heterosexual / straight","140","120","29240","25880"
"In post","2023","60-64","Peterborough","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Peterborough","Outside London","Undeclared","30","25","28690","28080"
"In post","2023","60-64","Peterborough","Outside London","Unknown","15","15","[c]","[c]"
"In post","2023","60-64","Plymouth","Outside London","Heterosexual / straight","215","180","33400","28120"
"In post","2023","60-64","Plymouth","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Plymouth","Outside London","Undeclared","45","35","33840","33990"
"In post","2023","60-64","Plymouth","Outside London","Unknown","30","25","29770","27770"
"In post","2023","60-64","Portsmouth","Outside London","Heterosexual / straight","330","285","32360","28130"
"In post","2023","60-64","Portsmouth","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Portsmouth","Outside London","Undeclared","55","45","33070","31150"
"In post","2023","60-64","Portsmouth","Outside London","Unknown","70","60","28280","22520"
"In post","2023","60-64","Powys","Outside London","Heterosexual / straight","60","55","31790","28120"
"In post","2023","60-64","Powys","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Powys","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2023","60-64","Powys","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","60-64","Redbridge and Waltham Forest","London","Heterosexual / straight","125","110","31750","30930"
"In post","2023","60-64","Redbridge and Waltham Forest","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Redbridge and Waltham Forest","London","Undeclared","20","15","[c]","[c]"
"In post","2023","60-64","Redbridge and Waltham Forest","London","Unknown","50","45","29330","25610"
"In post","2023","60-64","Sandwell","Outside London","Heterosexual / straight","35","30","30780","28120"
"In post","2023","60-64","Sandwell","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Sandwell","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Sandwell","Outside London","Unknown","10","5","[c]","[c]"
"In post","2023","60-64","Scottish Borders","Outside London","Heterosexual / straight","25","20","[c]","[c]"
"In post","2023","60-64","Scottish Borders","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Scottish Borders","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Scottish Borders","Outside London","Unknown","20","20","[c]","[c]"
"In post","2023","60-64","Sefton","Outside London","Heterosexual / straight","300","245","30610","28120"
"In post","2023","60-64","Sefton","Outside London","LGBO","10","5","[c]","[c]"
"In post","2023","60-64","Sefton","Outside London","Undeclared","45","35","30080","27650"
"In post","2023","60-64","Sefton","Outside London","Unknown","70","60","27900","25750"
"In post","2023","60-64","Sheffield","Outside London","Heterosexual / straight","375","295","32510","28120"
"In post","2023","60-64","Sheffield","Outside London","LGBO","5","5","[c]","[c]"
"In post","2023","60-64","Sheffield","Outside London","Undeclared","55","45","33470","28120"
"In post","2023","60-64","Sheffield","Outside London","Unknown","65","50","33080","28120"
"In post","2023","60-64","Shetland Islands","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Shetland Islands","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Shetland Islands","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Shetland Islands","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Shropshire","Outside London","Heterosexual / straight","140","125","31950","30470"
"In post","2023","60-64","Shropshire","Outside London","LGBO","5","5","[c]","[c]"
"In post","2023","60-64","Shropshire","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2023","60-64","Shropshire","Outside London","Unknown","15","15","[c]","[c]"
"In post","2023","60-64","Solihull","Outside London","Heterosexual / straight","45","30","28680","27620"
"In post","2023","60-64","Solihull","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Solihull","Outside London","Undeclared","15","10","[c]","[c]"
"In post","2023","60-64","Solihull","Outside London","Unknown","10","10","[c]","[c]"
"In post","2023","60-64","Somerset CC","Outside London","Heterosexual / straight","215","185","33110","29050"
"In post","2023","60-64","Somerset CC","Outside London","LGBO","5","5","[c]","[c]"
"In post","2023","60-64","Somerset CC","Outside London","Undeclared","45","40","32270","28120"
"In post","2023","60-64","Somerset CC","Outside London","Unknown","45","40","33290","29880"
"In post","2023","60-64","South Ayrshire","Outside London","Heterosexual / straight","20","15","[c]","[c]"
"In post","2023","60-64","South Ayrshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","South Ayrshire","Outside London","Undeclared","10","5","[c]","[c]"
"In post","2023","60-64","South Ayrshire","Outside London","Unknown","10","10","[c]","[c]"
"In post","2023","60-64","South Hampshire","Outside London","Heterosexual / straight","455","355","28390","24560"
"In post","2023","60-64","South Hampshire","Outside London","LGBO","10","5","[c]","[c]"
"In post","2023","60-64","South Hampshire","Outside London","Undeclared","35","25","29060","21690"
"In post","2023","60-64","South Hampshire","Outside London","Unknown","85","65","28350","24320"
"In post","2023","60-64","South Lanarkshire","Outside London","Heterosexual / straight","240","185","31220","28120"
"In post","2023","60-64","South Lanarkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","South Lanarkshire","Outside London","Undeclared","25","15","[c]","[c]"
"In post","2023","60-64","South Lanarkshire","Outside London","Unknown","130","100","28680","22520"
"In post","2023","60-64","South Nottinghamshire","Outside London","Heterosexual / straight","85","75","32540","27610"
"In post","2023","60-64","South Nottinghamshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","South Nottinghamshire","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2023","60-64","South Nottinghamshire","Outside London","Unknown","15","10","[c]","[c]"
"In post","2023","60-64","South Teesside","Outside London","Heterosexual / straight","120","95","26510","26180"
"In post","2023","60-64","South Teesside","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","South Teesside","Outside London","Undeclared","30","20","[c]","[c]"
"In post","2023","60-64","South Teesside","Outside London","Unknown","20","15","[c]","[c]"
"In post","2023","60-64","South West Wales","Outside London","Heterosexual / straight","115","95","33100","28120"
"In post","2023","60-64","South West Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","South West Wales","Outside London","Undeclared","25","20","[c]","[c]"
"In post","2023","60-64","South West Wales","Outside London","Unknown","15","15","[c]","[c]"
"In post","2023","60-64","South and West Derbyshire","Outside London","Heterosexual / straight","90","75","36600","28120"
"In post","2023","60-64","South and West Derbyshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","South and West Derbyshire","Outside London","Undeclared","20","15","[c]","[c]"
"In post","2023","60-64","South and West Derbyshire","Outside London","Unknown","25","15","[c]","[c]"
"In post","2023","60-64","Southampton","Outside London","Heterosexual / straight","90","80","34460","28120"
"In post","2023","60-64","Southampton","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Southampton","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2023","60-64","Southampton","Outside London","Unknown","10","10","[c]","[c]"
"In post","2023","60-64","Southend-on-Sea","Outside London","Heterosexual / straight","45","35","30630","31280"
"In post","2023","60-64","Southend-on-Sea","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Southend-on-Sea","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2023","60-64","Southend-on-Sea","Outside London","Unknown","10","10","[c]","[c]"
"In post","2023","60-64","Staffordshire CC","Outside London","Heterosexual / straight","305","255","32260","28120"
"In post","2023","60-64","Staffordshire CC","Outside London","LGBO","10","10","[c]","[c]"
"In post","2023","60-64","Staffordshire CC","Outside London","Undeclared","45","40","31190","27780"
"In post","2023","60-64","Staffordshire CC","Outside London","Unknown","45","35","28330","28120"
"In post","2023","60-64","Stoke-on-Trent","Outside London","Heterosexual / straight","80","65","25960","23190"
"In post","2023","60-64","Stoke-on-Trent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Stoke-on-Trent","Outside London","Undeclared","10","5","[c]","[c]"
"In post","2023","60-64","Stoke-on-Trent","Outside London","Unknown","15","10","[c]","[c]"
"In post","2023","60-64","Suffolk CC","Outside London","Heterosexual / straight","280","245","30310","28120"
"In post","2023","60-64","Suffolk CC","Outside London","LGBO","10","10","[c]","[c]"
"In post","2023","60-64","Suffolk CC","Outside London","Undeclared","50","40","29820","28120"
"In post","2023","60-64","Suffolk CC","Outside London","Unknown","80","70","33430","29410"
"In post","2023","60-64","Sunderland","Outside London","Heterosexual / straight","405","285","25980","22520"
"In post","2023","60-64","Sunderland","Outside London","LGBO","5","5","[c]","[c]"
"In post","2023","60-64","Sunderland","Outside London","Undeclared","60","45","26130","22520"
"In post","2023","60-64","Sunderland","Outside London","Unknown","115","80","24540","22520"
"In post","2023","60-64","Swansea","Outside London","Heterosexual / straight","525","405","29540","23180"
"In post","2023","60-64","Swansea","Outside London","LGBO","10","10","[c]","[c]"
"In post","2023","60-64","Swansea","Outside London","Undeclared","250","170","25040","22500"
"In post","2023","60-64","Swansea","Outside London","Unknown","90","65","28940","27780"
"In post","2023","60-64","Swindon","Outside London","Heterosexual / straight","35","30","28800","27400"
"In post","2023","60-64","Swindon","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Swindon","Outside London","Undeclared","10","5","[c]","[c]"
