"Status","Year","Function_of_post","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","No function","North East (England)","SCS level","70","65","94040","83670"
"In post","2023","No function","North East (England)","SEO/HEO","3940","3760","36810","35000"
"In post","2023","No function","North East (England)","Unknown","1310","1230","29920","29050"
"In post","2023","No function","North West (England)","AA/AO","18325","16445","23300","22400"
"In post","2023","No function","North West (England)","EO","15340","14175","28040","28120"
"In post","2023","No function","North West (England)","G6/G7","2225","2160","59140","56870"
"In post","2023","No function","North West (England)","SCS level","155","150","91600","82080"
"In post","2023","No function","North West (England)","SEO/HEO","9045","8675","37080","35000"
"In post","2023","No function","North West (England)","Unknown","3625","3425","29650","26840"
"In post","2023","No function","Northern Ireland","AA/AO","1245","1135","22460","22520"
"In post","2023","No function","Northern Ireland","EO","875","830","27940","27890"
"In post","2023","No function","Northern Ireland","G6/G7","215","205","60000","57970"
"In post","2023","No function","Northern Ireland","SCS level","5","5","[c]","[c]"
"In post","2023","No function","Northern Ireland","SEO/HEO","765","740","36870","35000"
"In post","2023","No function","Overseas","AA/AO","40","40","30590","26650"
"In post","2023","No function","Overseas","EO","105","100","34400","30990"
"In post","2023","No function","Overseas","G6/G7","1130","1125","60550","58440"
"In post","2023","No function","Overseas","SCS level","275","275","87350","77670"
"In post","2023","No function","Overseas","SEO/HEO","1010","1010","39810","35810"
"In post","2023","No function","Overseas","Unknown","125","125","[c]","[c]"
"In post","2023","No function","Scotland","AA/AO","9590","8630","23050","22400"
"In post","2023","No function","Scotland","EO","9005","8260","30070","28120"
"In post","2023","No function","Scotland","G6/G7","1155","1105","60520","57970"
"In post","2023","No function","Scotland","SCS level","65","65","82850","83530"
"In post","2023","No function","Scotland","SEO/HEO","4885","4635","38810","35570"
"In post","2023","No function","Scotland","Unknown","5","5","[c]","[c]"
"In post","2023","No function","South East (England)","AA/AO","10330","9270","25560","23230"
"In post","2023","No function","South East (England)","EO","9425","8680","29230","28120"
"In post","2023","No function","South East (England)","G6/G7","1400","1335","63450","58800"
"In post","2023","No function","South East (England)","SCS level","105","95","1e+05","97680"
"In post","2023","No function","South East (England)","SEO/HEO","5300","5055","38540","37520"
"In post","2023","No function","South East (England)","Unknown","2470","2275","30520","29050"
"In post","2023","No function","South West (England)","AA/AO","7100","6450","23950","22220"
"In post","2023","No function","South West (England)","EO","5825","5275","28330","28120"
"In post","2023","No function","South West (England)","G6/G7","2470","2360","59760","56230"
"In post","2023","No function","South West (England)","SCS level","150","145","99170","95140"
"In post","2023","No function","South West (England)","SEO/HEO","7650","7285","37950","37300"
"In post","2023","No function","South West (England)","Unknown","1740","1580","30010","26840"
"In post","2023","No function","Unknown","AA/AO","185","175","23580","22220"
"In post","2023","No function","Unknown","EO","310","280","28550","28120"
"In post","2023","No function","Unknown","G6/G7","55","50","60580","58820"
"In post","2023","No function","Unknown","SCS level","5","5","[c]","[c]"
"In post","2023","No function","Unknown","SEO/HEO","160","150","42710","42950"
"In post","2023","No function","Unknown","Unknown","10","10","[c]","[c]"
"In post","2023","No function","Wales","AA/AO","9915","8725","22640","22500"
"In post","2023","No function","Wales","EO","6640","6145","27940","28120"
"In post","2023","No function","Wales","G6/G7","1120","1080","59970","57970"
"In post","2023","No function","Wales","SCS level","80","75","84670","77000"
"In post","2023","No function","Wales","SEO/HEO","3955","3770","36780","35000"
"In post","2023","No function","Wales","Unknown","1635","1535","29930","29050"
"In post","2023","No function","West Midlands (England)","AA/AO","8500","7710","23970","22150"
"In post","2023","No function","West Midlands (England)","EO","7310","6705","28340","28120"
"In post","2023","No function","West Midlands (England)","G6/G7","1365","1315","59480","56800"
"In post","2023","No function","West Midlands (England)","SCS level","115","105","102280","99430"
"In post","2023","No function","West Midlands (England)","SEO/HEO","4795","4590","37450","35000"
"In post","2023","No function","West Midlands (England)","Unknown","2260","2080","30140","29050"
"In post","2023","No function","Yorkshire and The Humber","AA/AO","9035","8195","24760","22520"
"In post","2023","No function","Yorkshire and The Humber","EO","8265","7590","28340","28120"
"In post","2023","No function","Yorkshire and The Humber","G6/G7","1875","1810","58350","54680"
"In post","2023","No function","Yorkshire and The Humber","SCS level","150","145","87360","79770"
"In post","2023","No function","Yorkshire and The Humber","SEO/HEO","5730","5460","36970","35000"
"In post","2023","No function","Yorkshire and The Humber","Unknown","2415","2235","30030","29050"
"In post","2023","Project Delivery","East Midlands (England)","AA/AO","20","20","23030","23390"
"In post","2023","Project Delivery","East Midlands (England)","EO","75","70","27780","28080"
"In post","2023","Project Delivery","East Midlands (England)","G6/G7","145","145","58890","57970"
"In post","2023","Project Delivery","East Midlands (England)","SCS level","10","10","84990","78260"
"In post","2023","Project Delivery","East Midlands (England)","SEO/HEO","265","250","38040","37680"
"In post","2023","Project Delivery","East Midlands (England)","Unknown","15","15","46190","42620"
"In post","2023","Project Delivery","East of England","AA/AO","10","10","[c]","[c]"
"In post","2023","Project Delivery","East of England","EO","70","65","27720","27790"
"In post","2023","Project Delivery","East of England","G6/G7","195","190","60110","56870"
"In post","2023","Project Delivery","East of England","SCS level","15","15","89190","84790"
"In post","2023","Project Delivery","East of England","SEO/HEO","385","370","39120","39490"
"In post","2023","Project Delivery","London","AA/AO","60","60","26240","26740"
"In post","2023","Project Delivery","London","EO","405","390","31040","31380"
"In post","2023","Project Delivery","London","G6/G7","2410","2325","63950","64480"
"In post","2023","Project Delivery","London","SCS level","450","435","94890","86950"
"In post","2023","Project Delivery","London","SEO/HEO","2145","2085","40480","41060"
"In post","2023","Project Delivery","North East (England)","AA/AO","25","25","22500","22520"
"In post","2023","Project Delivery","North East (England)","EO","130","120","27930","28130"
"In post","2023","Project Delivery","North East (England)","G6/G7","445","435","59020","57970"
"In post","2023","Project Delivery","North East (England)","SCS level","15","15","85610","78250"
"In post","2023","Project Delivery","North East (England)","SEO/HEO","810","770","38400","38470"
"In post","2023","Project Delivery","North West (England)","AA/AO","65","60","22380","22520"
"In post","2023","Project Delivery","North West (England)","EO","235","215","27900","28120"
"In post","2023","Project Delivery","North West (England)","G6/G7","730","710","58890","57970"
"In post","2023","Project Delivery","North West (England)","SCS level","30","30","85540","78560"
"In post","2023","Project Delivery","North West (England)","SEO/HEO","1260","1200","37890","37590"
"In post","2023","Project Delivery","North West (England)","Unknown","155","150","44730","42620"
"In post","2023","Project Delivery","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Northern Ireland","EO","10","10","28460","28130"
"In post","2023","Project Delivery","Northern Ireland","G6/G7","35","35","60480","57970"
"In post","2023","Project Delivery","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Northern Ireland","SEO/HEO","65","60","38300","36990"
"In post","2023","Project Delivery","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Overseas","G6/G7","50","50","65420","59730"
"In post","2023","Project Delivery","Overseas","SCS level","5","5","[c]","[c]"
"In post","2023","Project Delivery","Overseas","SEO/HEO","60","60","50950","45790"
"In post","2023","Project Delivery","Overseas","Unknown","25","25","52350","43590"
"In post","2023","Project Delivery","Scotland","AA/AO","15","15","22680","22520"
"In post","2023","Project Delivery","Scotland","EO","95","90","27750","28120"
"In post","2023","Project Delivery","Scotland","G6/G7","255","245","58810","57260"
"In post","2023","Project Delivery","Scotland","SCS level","15","15","94220","98000"
"In post","2023","Project Delivery","Scotland","SEO/HEO","495","470","38190","35730"
"In post","2023","Project Delivery","Scotland","Unknown","95","95","42340","42620"
"In post","2023","Project Delivery","South East (England)","AA/AO","30","30","23040","22520"
"In post","2023","Project Delivery","South East (England)","EO","155","145","27500","27140"
"In post","2023","Project Delivery","South East (England)","G6/G7","510","495","57370","56180"
"In post","2023","Project Delivery","South East (England)","SCS level","30","30","88840","85000"
"In post","2023","Project Delivery","South East (England)","SEO/HEO","950","920","37550","37760"
"In post","2023","Project Delivery","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","South West (England)","AA/AO","170","170","21780","20660"
"In post","2023","Project Delivery","South West (England)","EO","310","295","26220","26000"
"In post","2023","Project Delivery","South West (England)","G6/G7","1470","1425","55560","55070"
"In post","2023","Project Delivery","South West (England)","SCS level","60","55","89810","86020"
"In post","2023","Project Delivery","South West (England)","SEO/HEO","2585","2480","37390","38790"
"In post","2023","Project Delivery","South West (England)","Unknown","1420","1385","42990","41050"
"In post","2023","Project Delivery","Unknown","G6/G7","10","10","[c]","[c]"
"In post","2023","Project Delivery","Unknown","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Project Delivery","Wales","AA/AO","20","15","22800","22500"
"In post","2023","Project Delivery","Wales","EO","120","110","27630","27450"
"In post","2023","Project Delivery","Wales","G6/G7","215","210","63670","60590"
"In post","2023","Project Delivery","Wales","SCS level","15","15","86330","77000"
"In post","2023","Project Delivery","Wales","SEO/HEO","345","330","37520","37680"
"In post","2023","Project Delivery","West Midlands (England)","AA/AO","20","20","21950","21690"
"In post","2023","Project Delivery","West Midlands (England)","EO","110","100","27810","28120"
"In post","2023","Project Delivery","West Midlands (England)","G6/G7","330","320","57780","56870"
"In post","2023","Project Delivery","West Midlands (England)","SCS level","25","25","90980","78430"
"In post","2023","Project Delivery","West Midlands (England)","SEO/HEO","595","575","37910","37710"
"In post","2023","Project Delivery","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Yorkshire and The Humber","EO","105","95","27480","28120"
"In post","2023","Project Delivery","Yorkshire and The Humber","G6/G7","320","305","57350","55780"
"In post","2023","Project Delivery","Yorkshire and The Humber","SCS level","15","15","80370","78030"
"In post","2023","Project Delivery","Yorkshire and The Humber","SEO/HEO","550","520","36470","37540"
"In post","2023","Property","East Midlands (England)","AA/AO","130","125","20710","19770"
"In post","2023","Property","East Midlands (England)","EO","85","75","27330","27470"
"In post","2023","Property","East Midlands (England)","G6/G7","105","100","58720","57970"
"In post","2023","Property","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Property","East Midlands (England)","SEO/HEO","205","195","37310","35000"
"In post","2023","Property","East of England","AA/AO","130","125","20860","19770"
"In post","2023","Property","East of England","EO","100","95","27860","27810"
"In post","2023","Property","East of England","G6/G7","70","70","56960","55840"
"In post","2023","Property","East of England","SCS level","5","5","[c]","[c]"
"In post","2023","Property","East of England","SEO/HEO","280","265","38350","36880"
"In post","2023","Property","London","AA/AO","120","115","25220","25580"
"In post","2023","Property","London","EO","275","260","31180","31540"
"In post","2023","Property","London","G6/G7","340","335","62780","64140"
"In post","2023","Property","London","SCS level","40","40","95710","92780"
"In post","2023","Property","London","SEO/HEO","580","560","41530","40190"
"In post","2023","Property","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Property","North East (England)","AA/AO","320","305","22340","22520"
"In post","2023","Property","North East (England)","EO","140","135","26950","26890"
"In post","2023","Property","North East (England)","G6/G7","80","80","57620","57970"
"In post","2023","Property","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Property","North East (England)","SEO/HEO","205","195","37050","34970"
"In post","2023","Property","North West (England)","AA/AO","110","105","21580","22520"
"In post","2023","Property","North West (England)","EO","150","140","27150","27080"
"In post","2023","Property","North West (England)","G6/G7","130","130","56620","56060"
"In post","2023","Property","North West (England)","SCS level","5","5","[c]","[c]"
"In post","2023","Property","North West (England)","SEO/HEO","330","315","37750","37680"
"In post","2023","Property","Northern Ireland","AA/AO","35","35","19700","19580"
"In post","2023","Property","Northern Ireland","EO","10","10","[c]","[c]"
"In post","2023","Property","Northern Ireland","G6/G7","15","15","61410","60360"
"In post","2023","Property","Northern Ireland","SEO/HEO","40","40","38970","38640"
"In post","2023","Property","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Overseas","G6/G7","15","15","62650","62980"
"In post","2023","Property","Overseas","SEO/HEO","50","50","45310","43750"
"In post","2023","Property","Scotland","AA/AO","230","225","26340","24710"
"In post","2023","Property","Scotland","EO","65","65","33250","32510"
"In post","2023","Property","Scotland","G6/G7","60","60","59230","57710"
"In post","2023","Property","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Property","Scotland","SEO/HEO","205","195","39830","40570"
"In post","2023","Property","South East (England)","AA/AO","120","110","20500","19770"
"In post","2023","Property","South East (England)","EO","185","175","27980","27470"
"In post","2023","Property","South East (England)","G6/G7","155","155","59990","59290"
"In post","2023","Property","South East (England)","SCS level","15","10","92850","88100"
"In post","2023","Property","South East (England)","SEO/HEO","445","430","39020","38920"
"In post","2023","Property","South East (England)","Unknown","35","35","23870","23800"
"In post","2023","Property","South West (England)","AA/AO","345","320","22050","22520"
"In post","2023","Property","South West (England)","EO","205","195","27100","27140"
"In post","2023","Property","South West (England)","G6/G7","145","140","56970","56060"
"In post","2023","Property","South West (England)","SCS level","5","5","[c]","[c]"
"In post","2023","Property","South West (England)","SEO/HEO","475","460","37620","35000"
"In post","2023","Property","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Property","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Unknown","G6/G7","10","10","60870","57730"
"In post","2023","Property","Unknown","SEO/HEO","35","35","44520","41900"
"In post","2023","Property","Wales","AA/AO","100","90","21910","22520"
"In post","2023","Property","Wales","EO","110","105","27270","27400"
"In post","2023","Property","Wales","G6/G7","75","75","56970","56060"
"In post","2023","Property","Wales","SCS level","5","5","[c]","[c]"
"In post","2023","Property","Wales","SEO/HEO","240","230","36970","34450"
"In post","2023","Property","West Midlands (England)","AA/AO","115","110","21370","22520"
"In post","2023","Property","West Midlands (England)","EO","120","110","27100","27140"
"In post","2023","Property","West Midlands (England)","G6/G7","140","135","56880","56180"
"In post","2023","Property","West Midlands (England)","SCS level","15","15","107730","96900"
"In post","2023","Property","West Midlands (England)","SEO/HEO","315","300","37730","36830"
"In post","2023","Property","Yorkshire and The Humber","AA/AO","120","110","21420","22520"
"In post","2023","Property","Yorkshire and The Humber","EO","150","135","27380","27470"
"In post","2023","Property","Yorkshire and The Humber","G6/G7","180","180","56150","55110"
"In post","2023","Property","Yorkshire and The Humber","SCS level","10","10","86210","77290"
"In post","2023","Property","Yorkshire and The Humber","SEO/HEO","365","350","37370","35910"
"In post","2023","Security","East Midlands (England)","AA/AO","100","100","30020","27500"
"In post","2023","Security","East Midlands (England)","EO","20","20","33310","27960"
"In post","2023","Security","East Midlands (England)","G6/G7","10","10","[c]","[c]"
"In post","2023","Security","East Midlands (England)","SEO/HEO","35","35","38890","38640"
"In post","2023","Security","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Security","East of England","AA/AO","305","300","30340","26560"
"In post","2023","Security","East of England","EO","90","90","36130","33470"
"In post","2023","Security","East of England","G6/G7","20","20","68270","62680"
"In post","2023","Security","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Security","East of England","SEO/HEO","125","125","44760","42210"
"In post","2023","Security","London","AA/AO","350","340","29000","26400"
"In post","2023","Security","London","EO","255","250","32490","31340"
"In post","2023","Security","London","G6/G7","435","425","62620","60730"
"In post","2023","Security","London","SCS level","60","60","91100","83730"
"In post","2023","Security","London","SEO/HEO","635","625","41160","40600"
"In post","2023","Security","North East (England)","AA/AO","20","20","21460","21380"
"In post","2023","Security","North East (England)","EO","15","15","27840","28120"
"In post","2023","Security","North East (England)","G6/G7","15","15","60840","58180"
"In post","2023","Security","North East (England)","SEO/HEO","30","30","36600","34700"
"In post","2023","Security","North West (England)","AA/AO","190","180","25600","21830"
"In post","2023","Security","North West (England)","EO","55","50","30920","28120"
"In post","2023","Security","North West (England)","G6/G7","30","30","57770","57970"
"In post","2023","Security","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Security","North West (England)","SEO/HEO","105","105","37290","35200"
"In post","2023","Security","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Security","Northern Ireland","AA/AO","355","350","22180","22130"
"In post","2023","Security","Northern Ireland","EO","25","25","29350","28220"
"In post","2023","Security","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Security","Northern Ireland","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Security","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Overseas","EO","35","35","30750","28840"
"In post","2023","Security","Overseas","G6/G7","20","20","62990","56710"
"In post","2023","Security","Overseas","SEO/HEO","90","90","42440","41300"
"In post","2023","Security","Scotland","AA/AO","1220","1175","30420","26410"
"In post","2023","Security","Scotland","EO","185","175","35670","29570"
"In post","2023","Security","Scotland","G6/G7","35","35","57640","54980"
"In post","2023","Security","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Security","Scotland","SEO/HEO","180","180","38660","33990"
"In post","2023","Security","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Security","South East (England)","AA/AO","1245","1230","30650","27500"
"In post","2023","Security","South East (England)","EO","235","230","37240","32400"
"In post","2023","Security","South East (England)","G6/G7","60","60","58350","57000"
"In post","2023","Security","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Security","South East (England)","SEO/HEO","295","285","41170","38920"
"In post","2023","Security","South East (England)","Unknown","10","10","[c]","[c]"
"In post","2023","Security","South West (England)","AA/AO","885","860","27530","24430"
"In post","2023","Security","South West (England)","EO","185","185","31410","27470"
"In post","2023","Security","South West (England)","G6/G7","75","75","56150","54770"
"In post","2023","Security","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Security","South West (England)","SEO/HEO","230","225","38690","38790"
"In post","2023","Security","South West (England)","Unknown","35","30","41350","39000"
"In post","2023","Security","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Unknown","EO","45","45","25130","24610"
"In post","2023","Security","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Security","Unknown","SEO/HEO","20","20","36500","35740"
"In post","2023","Security","Wales","AA/AO","195","190","23440","22220"
"In post","2023","Security","Wales","EO","50","45","27470","27470"
"In post","2023","Security","Wales","G6/G7","20","20","60480","57000"
"In post","2023","Security","Wales","SEO/HEO","70","70","37040","36920"
"In post","2023","Security","West Midlands (England)","AA/AO","210","210","28190","22220"
"In post","2023","Security","West Midlands (England)","EO","60","60","30630","27740"
"In post","2023","Security","West Midlands (England)","G6/G7","25","25","58980","57970"
"In post","2023","Security","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Security","West Midlands (England)","SEO/HEO","65","60","38980","38640"
"In post","2023","Security","Yorkshire and The Humber","AA/AO","410","390","28440","22400"
"In post","2023","Security","Yorkshire and The Humber","EO","215","200","28520","27110"
"In post","2023","Security","Yorkshire and The Humber","G6/G7","60","55","58550","56140"
"In post","2023","Security","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Security","Yorkshire and The Humber","SEO/HEO","240","230","36660","34320"
"In post","2023","Unknown","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Midlands (England)","EO","20","15","27980","28120"
"In post","2023","Unknown","East Midlands (England)","G6/G7","5","5","[c]","[c]"
"In post","2023","Unknown","East Midlands (England)","SEO/HEO","20","20","31680","31180"
"In post","2023","Unknown","East of England","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East of England","G6/G7","15","10","61440","61930"
"In post","2023","Unknown","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East of England","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Unknown","London","AA/AO","35","35","26910","25610"
"In post","2023","Unknown","London","EO","145","140","30750","32520"
"In post","2023","Unknown","London","G6/G7","455","430","61390","56500"
"In post","2023","Unknown","London","SCS level","85","85","87080","81690"
"In post","2023","Unknown","London","SEO/HEO","1200","1185","34790","32960"
"In post","2023","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","North East (England)","AA/AO","10","10","21650","21690"
"In post","2023","Unknown","North East (England)","EO","15","10","28110","28120"
"In post","2023","Unknown","North East (England)","G6/G7","15","15","54500","51460"
"In post","2023","Unknown","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","North East (England)","SEO/HEO","50","50","35390","37710"
"In post","2023","Unknown","North West (England)","AA/AO","50","50","21700","21690"
"In post","2023","Unknown","North West (England)","EO","20","20","27980","28120"
"In post","2023","Unknown","North West (England)","G6/G7","40","40","58890","53590"
"In post","2023","Unknown","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","North West (England)","SEO/HEO","75","70","33120","32960"
"In post","2023","Unknown","Northern Ireland","AA/AO","5","5","[c]","[c]"
"In post","2023","Unknown","Northern Ireland","EO","5","5","[c]","[c]"
"In post","2023","Unknown","Northern Ireland","G6/G7","10","10","55040","51770"
"In post","2023","Unknown","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northern Ireland","SEO/HEO","35","35","36800","37680"
"In post","2023","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Overseas","G6/G7","35","35","67760","63900"
"In post","2023","Unknown","Overseas","SCS level","5","5","[c]","[c]"
"In post","2023","Unknown","Overseas","SEO/HEO","20","20","43780","39690"
"In post","2023","Unknown","Scotland","AA/AO","3735","3540","25140","24890"
"In post","2023","Unknown","Scotland","EO","3630","3490","30610","29450"
"In post","2023","Unknown","Scotland","G6/G7","3450","3310","66510","65280"
"In post","2023","Unknown","Scotland","SCS level","275","265","90910","85200"
"In post","2023","Unknown","Scotland","SEO/HEO","6605","6350","41560","41640"
"In post","2023","Unknown","South East (England)","AA/AO","30","30","23550","24230"
"In post","2023","Unknown","South East (England)","EO","50","45","27440","28120"
"In post","2023","Unknown","South East (England)","G6/G7","330","315","54420","49260"
"In post","2023","Unknown","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South East (England)","SEO/HEO","320","310","34150","30650"
"In post","2023","Unknown","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South West (England)","AA/AO","85","80","20380","19430"
"In post","2023","Unknown","South West (England)","EO","75","70","25240","24630"
"In post","2023","Unknown","South West (England)","G6/G7","695","665","54170","49260"
"In post","2023","Unknown","South West (England)","SCS level","15","15","104600","95000"
"In post","2023","Unknown","South West (England)","SEO/HEO","835","815","34890","35410"
"In post","2023","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","SEO/HEO","10","10","36080","38470"
"In post","2023","Unknown","Unknown","Unknown","1695","1695","41950","40010"
"In post","2023","Unknown","Wales","AA/AO","845","780","25070","25620"
"In post","2023","Unknown","Wales","EO","1075","1015","29830","30610"
"In post","2023","Unknown","Wales","G6/G7","1145","1090","64520","63900"
"In post","2023","Unknown","Wales","SCS level","185","180","90270","81600"
"In post","2023","Unknown","Wales","SEO/HEO","2750","2610","42670","39690"
"In post","2023","Unknown","West Midlands (England)","AA/AO","10","10","[c]","[c]"
"In post","2023","Unknown","West Midlands (England)","EO","25","25","27930","28120"
"In post","2023","Unknown","West Midlands (England)","G6/G7","55","55","54060","51710"
"In post","2023","Unknown","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Midlands (England)","SEO/HEO","75","70","34780","36990"
"In post","2023","Unknown","Yorkshire and The Humber","AA/AO","15","15","21780","21690"
"In post","2023","Unknown","Yorkshire and The Humber","EO","50","45","28110","28120"
"In post","2023","Unknown","Yorkshire and The Humber","G6/G7","100","95","55710","50160"
"In post","2023","Unknown","Yorkshire and The Humber","SCS level","5","5","[c]","[c]"
"In post","2023","Unknown","Yorkshire and The Humber","SEO/HEO","250","240","35800","34170"
"Leaver CS","2023","Analysis","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","East Midlands (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","East of England","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","East of England","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","East of England","SEO/HEO","15","[c]","34520","36580"
"Leaver CS","2023","Analysis","London","AA/AO","85","[c]","23660","23500"
"Leaver CS","2023","Analysis","London","EO","45","[c]","29050","29660"
"Leaver CS","2023","Analysis","London","G6/G7","80","[c]","63550","57250"
"Leaver CS","2023","Analysis","London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","London","SEO/HEO","150","[c]","36660","36340"
"Leaver CS","2023","Analysis","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","North East (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","North West (England)","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","North West (England)","SEO/HEO","15","[c]","38240","38490"
"Leaver CS","2023","Analysis","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Scotland","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","South East (England)","AA/AO","30","[c]","20210","19860"
"Leaver CS","2023","Analysis","South East (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","South East (England)","G6/G7","30","[c]","51020","49260"
"Leaver CS","2023","Analysis","South East (England)","SEO/HEO","65","[c]","35550","35440"
"Leaver CS","2023","Analysis","South West (England)","AA/AO","30","[c]","19950","19280"
"Leaver CS","2023","Analysis","South West (England)","EO","10","[c]","25340","25890"
"Leaver CS","2023","Analysis","South West (England)","G6/G7","30","[c]","52290","49260"
"Leaver CS","2023","Analysis","South West (England)","SEO/HEO","70","[c]","35290","33130"
"Leaver CS","2023","Analysis","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Wales","AA/AO","45","[c]","19850","19860"
"Leaver CS","2023","Analysis","Wales","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Wales","G6/G7","10","[c]","56260","51980"
"Leaver CS","2023","Analysis","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Wales","SEO/HEO","30","[c]","34310","32430"
"Leaver CS","2023","Analysis","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","West Midlands (England)","SEO/HEO","10","[c]","[c]","[c]"
