"Status","Year","Disability","Organisation","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Declared disabled","Welsh Government (excl. agencies)","Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Welsh Government (excl. agencies)","Wales","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Welsh Government (excl. agencies)","Wales","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Welsh Government (excl. agencies)","Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Welsh Government (excl. agencies)","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Welsh Revenue Authority","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Wilton Park","South East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Wilton Park","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Wilton Park","South East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Accountant in Bankruptcy","Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Accountant in Bankruptcy","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Accountant in Bankruptcy","Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Active Travel England","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Active Travel England","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Active Travel England","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Active Travel England","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Active Travel England","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Active Travel England","Yorkshire and The Humber","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","East of England","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","North East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","North West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","South West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Animal and Plant Health Agency","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Animal and Plant Health Agency","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Animal and Plant Health Agency","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Animal and Plant Health Agency","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Animal and Plant Health Agency","East of England","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Animal and Plant Health Agency","East of England","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Animal and Plant Health Agency","East of England","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Animal and Plant Health Agency","East of England","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Animal and Plant Health Agency","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Animal and Plant Health Agency","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Animal and Plant Health Agency","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Animal and Plant Health Agency","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Animal and Plant Health Agency","North East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Animal and Plant Health Agency","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Animal and Plant Health Agency","North East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Animal and Plant Health Agency","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Animal and Plant Health Agency","North West (England)","AO","45","[c]","22150","22150"
"New entrant CS","2023","Declared non-disabled","Animal and Plant Health Agency","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Animal and Plant Health Agency","North West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Animal and Plant Health Agency","North West (England)","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Animal and Plant Health Agency","Scotland","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Animal and Plant Health Agency","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Animal and Plant Health Agency","Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Animal and Plant Health Agency","Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Animal and Plant Health Agency","Scotland","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Animal and Plant Health Agency","South East (England)","AO","35","[c]","25260","25340"
"New entrant CS","2023","Declared non-disabled","Animal and Plant Health Agency","South East (England)","EO","35","[c]","28500","29080"
"New entrant CS","2023","Declared non-disabled","Animal and Plant Health Agency","South East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Animal and Plant Health Agency","South East (England)","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Animal and Plant Health Agency","South East (England)","SEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Animal and Plant Health Agency","South West (England)","AO","40","[c]","22150","22150"
"New entrant CS","2023","Declared non-disabled","Animal and Plant Health Agency","South West (England)","EO","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Animal and Plant Health Agency","South West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Animal and Plant Health Agency","South West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Animal and Plant Health Agency","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Animal and Plant Health Agency","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Animal and Plant Health Agency","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Animal and Plant Health Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Animal and Plant Health Agency","Wales","AO","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Animal and Plant Health Agency","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Animal and Plant Health Agency","Wales","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Animal and Plant Health Agency","Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Animal and Plant Health Agency","West Midlands (England)","AO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Animal and Plant Health Agency","West Midlands (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Animal and Plant Health Agency","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Animal and Plant Health Agency","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Animal and Plant Health Agency","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Animal and Plant Health Agency","Yorkshire and The Humber","AO","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Animal and Plant Health Agency","Yorkshire and The Humber","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Animal and Plant Health Agency","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Animal and Plant Health Agency","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Animal and Plant Health Agency","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Attorney General's Office","London","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Attorney General's Office","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Attorney General's Office","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Building Digital UK","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Building Digital UK","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Building Digital UK","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Building Digital UK","London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Building Digital UK","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Building Digital UK","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Building Digital UK","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Building Digital UK","North West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Building Digital UK","North West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Building Digital UK","North West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Building Digital UK","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Building Digital UK","Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Building Digital UK","Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Cabinet Office (excl. agencies)","London","AO","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Cabinet Office (excl. agencies)","London","EO","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Cabinet Office (excl. agencies)","London","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Cabinet Office (excl. agencies)","London","G7","20","[c]","[c]","[c]"
