"Status","Year","Age","Region_ITL2","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","20-29","Outer London - West and North West","Hounslow and Richmond upon Thames","London","25","[c]","31320","29890"
"Leaver Dept.","2023","20-29","Overseas","Overseas","Overseas","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Shropshire and Staffordshire","Shropshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Shropshire and Staffordshire","Staffordshire CC","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Shropshire and Staffordshire","Stoke-on-Trent","Outside London","15","[c]","24610","21780"
"Leaver Dept.","2023","20-29","Shropshire and Staffordshire","Telford and Wrekin","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","South Yorkshire","Barnsley, Doncaster and Rotherham","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","South Yorkshire","Sheffield","Outside London","70","[c]","29120","28120"
"Leaver Dept.","2023","20-29","Southern Scotland","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Southern Scotland","East Ayrshire and North Ayrshire mainland","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Southern Scotland","South Ayrshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Southern Scotland","South Lanarkshire","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Surrey, East and West Sussex","Brighton and Hove","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Surrey, East and West Sussex","East Surrey","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Surrey, East and West Sussex","East Sussex CC","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Surrey, East and West Sussex","West Surrey","Outside London","15","[c]","30980","29080"
"Leaver Dept.","2023","20-29","Surrey, East and West Sussex","West Sussex (North East)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Surrey, East and West Sussex","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Tees Valley and Durham","Darlington","Outside London","20","[c]","35530","31560"
"Leaver Dept.","2023","20-29","Tees Valley and Durham","Durham","Outside London","25","[c]","23000","22400"
"Leaver Dept.","2023","20-29","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Tees Valley and Durham","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Unknown","Unknown","50","[c]","31450","32000"
"Leaver Dept.","2023","20-29","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","West Central Scotland","Glasgow City","Outside London","120","[c]","27150","25830"
"Leaver Dept.","2023","20-29","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","West Central Scotland","North Lanarkshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","West Midlands","Birmingham","Outside London","125","[c]","26930","25880"
"Leaver Dept.","2023","20-29","West Midlands","Coventry","Outside London","30","[c]","31790","30330"
"Leaver Dept.","2023","20-29","West Midlands","Sandwell","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","West Midlands","Solihull","Outside London","10","[c]","26450","27470"
"Leaver Dept.","2023","20-29","West Midlands","Walsall","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","West Midlands","Wolverhampton","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","West Wales and The Valleys","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","West Wales and The Valleys","Central Valleys","Outside London","10","[c]","27310","27840"
"Leaver Dept.","2023","20-29","West Wales and The Valleys","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","West Wales and The Valleys","Gwent Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","West Wales and The Valleys","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","West Wales and The Valleys","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","West Wales and The Valleys","Swansea","Outside London","40","[c]","24580","22500"
"Leaver Dept.","2023","20-29","West Yorkshire","Bradford","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","West Yorkshire","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","West Yorkshire","Leeds","Outside London","180","[c]","30520","28350"
"Leaver Dept.","2023","20-29","West Yorkshire","Wakefield","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Bedfordshire and Hertfordshire","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Bedfordshire and Hertfordshire","Hertfordshire CC","Outside London","15","[c]","40770","37870"
"Leaver Dept.","2023","30-39","Bedfordshire and Hertfordshire","Luton","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Cheshire","Cheshire East","Outside London","15","[c]","25960","22220"
"Leaver Dept.","2023","30-39","Cheshire","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Cheshire","Warrington","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Cumbria","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Cumbria","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Derbyshire and Nottinghamshire","Derby","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Derbyshire and Nottinghamshire","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Derbyshire and Nottinghamshire","North Nottinghamshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Derbyshire and Nottinghamshire","Nottingham","Outside London","60","[c]","34060","28120"
"Leaver Dept.","2023","30-39","Derbyshire and Nottinghamshire","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Derbyshire and Nottinghamshire","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Devon","Devon CC","Outside London","25","[c]","26010","23290"
"Leaver Dept.","2023","30-39","Devon","Plymouth","Outside London","15","[c]","30590","27740"
"Leaver Dept.","2023","30-39","Devon","Torbay","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Dorset and Somerset","Bournemouth, Christchurch and Poole","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Dorset and Somerset","Dorset","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Dorset and Somerset","Somerset CC","Outside London","10","[c]","28860","28120"
"Leaver Dept.","2023","30-39","East Anglia","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","East Anglia","Cambridgeshire CC","Outside London","15","[c]","34390","30350"
"Leaver Dept.","2023","30-39","East Anglia","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","East Anglia","Norwich and East Norfolk","Outside London","15","[c]","30210","25160"
"Leaver Dept.","2023","30-39","East Anglia","Peterborough","Outside London","10","[c]","26280","26980"
"Leaver Dept.","2023","30-39","East Anglia","Suffolk CC","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","East Wales","Cardiff and Vale of Glamorgan","Outside London","90","[c]","36440","32800"
"Leaver Dept.","2023","30-39","East Wales","Flintshire and Wrexham","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","East Wales","Monmouthshire and Newport","Outside London","65","[c]","37600","36840"
"Leaver Dept.","2023","30-39","East Wales","Powys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Eastern Scotland","Angus and Dundee City","Outside London","35","[c]","25310","21690"
"Leaver Dept.","2023","30-39","Eastern Scotland","City of Edinburgh","Outside London","95","[c]","39530","36120"
"Leaver Dept.","2023","30-39","Eastern Scotland","Clackmannanshire and Fife","Outside London","10","[c]","27250","27570"
"Leaver Dept.","2023","30-39","Eastern Scotland","East Lothian and Midlothian","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Eastern Scotland","Falkirk","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Eastern Scotland","Perth and Kinross, and Stirling","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Essex","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Essex","Essex Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Essex","Heart of Essex","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Essex","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Essex","West Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","65","[c]","39830","38790"
"Leaver Dept.","2023","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Outside London","95","[c]","40330","37710"
"Leaver Dept.","2023","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Outside London","25","[c]","41370","40580"
"Leaver Dept.","2023","30-39","Greater Manchester","Greater Manchester North East","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Greater Manchester","Greater Manchester North West","Outside London","10","[c]","25980","24890"
"Leaver Dept.","2023","30-39","Greater Manchester","Greater Manchester South East","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Greater Manchester","Greater Manchester South West","Outside London","100","[c]","32690","30360"
"Leaver Dept.","2023","30-39","Greater Manchester","Manchester","Outside London","125","[c]","36180","32000"
"Leaver Dept.","2023","30-39","Hampshire and Isle of Wight","Central Hampshire","Outside London","20","[c]","40880","40000"
"Leaver Dept.","2023","30-39","Hampshire and Isle of Wight","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Hampshire and Isle of Wight","Portsmouth","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Hampshire and Isle of Wight","South Hampshire","Outside London","25","[c]","35860","31560"
"Leaver Dept.","2023","30-39","Hampshire and Isle of Wight","Southampton","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Highlands and Islands","Na h-Eileanan Siar","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Inner London - East","Hackney and Newham","London","55","[c]","31490","32520"
"Leaver Dept.","2023","30-39","Inner London - East","Haringey and Islington","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Inner London - East","Lambeth","London","40","[c]","44000","42240"
"Leaver Dept.","2023","30-39","Inner London - East","Lewisham and Southwark","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Inner London - East","Tower Hamlets","London","130","[c]","45500","41750"
"Leaver Dept.","2023","30-39","Inner London - West","Camden and City of London","London","25","[c]","43000","40340"
"Leaver Dept.","2023","30-39","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Inner London - West","Wandsworth","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Inner London - West","Westminster","London","1645","[c]","48500","48020"
"Leaver Dept.","2023","30-39","Kent","East Kent","Outside London","20","[c]","28690","27060"
"Leaver Dept.","2023","30-39","Kent","Kent Thames Gateway","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Kent","Medway","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Kent","Mid Kent","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Kent","West Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Lancashire","Blackburn with Darwen","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Lancashire","Blackpool","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Lancashire","Chorley and West Lancashire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Lancashire","East Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Lancashire","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Lancashire","Mid Lancashire","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Leicestershire, Rutland and Northamptonshire","Leicester","Outside London","15","[c]","25130","24670"
"Leaver Dept.","2023","30-39","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Lincolnshire","Lincolnshire CC","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Merseyside","East Merseyside","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Merseyside","Liverpool","Outside London","95","[c]","28600","26750"
"Leaver Dept.","2023","30-39","Merseyside","Sefton","Outside London","35","[c]","27900","28120"
"Leaver Dept.","2023","30-39","Merseyside","Wirral","Outside London","10","[c]","29970","28120"
"Leaver Dept.","2023","30-39","North Eastern Scotland","Aberdeen City and Aberdeenshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","North Yorkshire","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","North Yorkshire","York","Outside London","40","[c]","34870","34170"
"Leaver Dept.","2023","30-39","Northern Ireland","Antrim and Newtownabbey","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Northern Ireland","Ards and North Down","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Northern Ireland","Belfast","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Northern Ireland","Causeway Coast and Glens","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Northern Ireland","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Northumberland, and Tyne and Wear","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Northumberland, and Tyne and Wear","Sunderland","Outside London","25","[c]","27550","27570"
"Leaver Dept.","2023","30-39","Northumberland, and Tyne and Wear","Tyneside","Outside London","155","[c]","30270","28120"
"Leaver Dept.","2023","30-39","Outer London - East and North East","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Outer London - East and North East","Bexley and Greenwich","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Outer London - East and North East","Enfield","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Outer London - East and North East","Redbridge and Waltham Forest","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Outer London - South","Bromley","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Outer London - South","Croydon","London","85","[c]","43480","43210"
"Leaver Dept.","2023","30-39","Outer London - South","Merton, Kingston upon Thames and Sutton","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Outer London - West and North West","Barnet","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Outer London - West and North West","Brent","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Outer London - West and North West","Ealing","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Outer London - West and North West","Harrow and Hillingdon","London","10","[c]","34960","31050"
"Leaver Dept.","2023","30-39","Outer London - West and North West","Hounslow and Richmond upon Thames","London","30","[c]","32830","31060"
"Leaver Dept.","2023","30-39","Overseas","Overseas","Overseas","25","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Shropshire and Staffordshire","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Shropshire and Staffordshire","Staffordshire CC","Outside London","15","[c]","36120","39130"
"Leaver Dept.","2023","30-39","Shropshire and Staffordshire","Stoke-on-Trent","Outside London","15","[c]","27430","23450"
"Leaver Dept.","2023","30-39","Shropshire and Staffordshire","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","South Yorkshire","Barnsley, Doncaster and Rotherham","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","South Yorkshire","Sheffield","Outside London","75","[c]","34170","31990"
"Leaver Dept.","2023","30-39","Southern Scotland","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Southern Scotland","East Ayrshire and North Ayrshire mainland","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Southern Scotland","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Southern Scotland","South Ayrshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Southern Scotland","South Lanarkshire","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Surrey, East and West Sussex","East Surrey","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Surrey, East and West Sussex","East Sussex CC","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Surrey, East and West Sussex","West Surrey","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Surrey, East and West Sussex","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Surrey, East and West Sussex","West Sussex (South West)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Tees Valley and Durham","Darlington","Outside London","20","[c]","42420","39110"
"Leaver Dept.","2023","30-39","Tees Valley and Durham","Durham","Outside London","30","[c]","25350","22520"
"Leaver Dept.","2023","30-39","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Tees Valley and Durham","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Unknown","Unknown","35","[c]","37420","32730"
"Leaver Dept.","2023","30-39","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","West Central Scotland","Glasgow City","Outside London","120","[c]","29170","27570"
"Leaver Dept.","2023","30-39","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","West Central Scotland","North Lanarkshire","Outside London","15","[c]","26300","27570"
"Leaver Dept.","2023","30-39","West Midlands","Birmingham","Outside London","135","[c]","33740","28120"
"Leaver Dept.","2023","30-39","West Midlands","Coventry","Outside London","30","[c]","36710","37590"
"Leaver Dept.","2023","30-39","West Midlands","Dudley","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","West Midlands","Sandwell","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","West Midlands","Solihull","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","West Midlands","Walsall","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","West Midlands","Wolverhampton","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","West Wales and The Valleys","Bridgend and Neath Port Talbot","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","West Wales and The Valleys","Central Valleys","Outside London","15","[c]","38030","28120"
"Leaver Dept.","2023","30-39","West Wales and The Valleys","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","West Wales and The Valleys","Gwent Valleys","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","West Wales and The Valleys","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","West Wales and The Valleys","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","West Wales and The Valleys","South West Wales","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","West Wales and The Valleys","Swansea","Outside London","110","[c]","28210","27190"
"Leaver Dept.","2023","30-39","West Yorkshire","Bradford","Outside London","20","[c]","27160","28120"
"Leaver Dept.","2023","30-39","West Yorkshire","Calderdale and Kirklees","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","West Yorkshire","Leeds","Outside London","145","[c]","35740","32560"
"Leaver Dept.","2023","30-39","West Yorkshire","Wakefield","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Bedfordshire and Hertfordshire","Bedford","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Bedfordshire and Hertfordshire","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Bedfordshire and Hertfordshire","Hertfordshire CC","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Bedfordshire and Hertfordshire","Luton","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Cheshire","Cheshire East","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Cheshire","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Cheshire","Warrington","Outside London","10","[c]","34210","30690"
"Leaver Dept.","2023","40-49","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Cumbria","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Cumbria","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Derbyshire and Nottinghamshire","Derby","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Derbyshire and Nottinghamshire","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Derbyshire and Nottinghamshire","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Derbyshire and Nottinghamshire","Nottingham","Outside London","45","[c]","30990","28720"
"Leaver Dept.","2023","40-49","Derbyshire and Nottinghamshire","South Nottinghamshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Derbyshire and Nottinghamshire","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Devon","Devon CC","Outside London","30","[c]","30060","26740"
"Leaver Dept.","2023","40-49","Devon","Plymouth","Outside London","15","[c]","32840","29720"
"Leaver Dept.","2023","40-49","Dorset and Somerset","Bournemouth, Christchurch and Poole","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Dorset and Somerset","Dorset","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Dorset and Somerset","Somerset CC","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","East Anglia","Cambridgeshire CC","Outside London","15","[c]","42720","41200"
"Leaver Dept.","2023","40-49","East Anglia","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","East Anglia","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","East Anglia","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","East Anglia","Suffolk CC","Outside London","20","[c]","26740","26860"
"Leaver Dept.","2023","40-49","East Wales","Cardiff and Vale of Glamorgan","Outside London","80","[c]","40030","37800"
"Leaver Dept.","2023","40-49","East Wales","Flintshire and Wrexham","Outside London","15","[c]","33210","28120"
"Leaver Dept.","2023","40-49","East Wales","Monmouthshire and Newport","Outside London","35","[c]","40130","35840"
"Leaver Dept.","2023","40-49","East Wales","Powys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
