"Status","Year","Age","Function_of_post","Organisation","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","60-64","Commercial","HM Revenue and Customs (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Commercial","Health and Safety Executive","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Commercial","Met Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Commercial","Ministry of Defence (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Commercial","Ministry of Defence (excl. agencies)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Commercial","Ministry of Justice (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Commercial","Ministry of Justice (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Commercial","Scottish Prison Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Commercial","Submarine Delivery Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Commercial","The Insolvency Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Commercial","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Commercial","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Commercial","UK Export Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Commercial","UK Hydrographic Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Communications","Cabinet Office (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Communications","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Communications","Department for Education (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Communications","Department for Work and Pensions (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Communications","HM Land Registry","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Communications","HM Revenue and Customs (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Communications","Home Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Communications","Maritime and Coastguard Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Communications","Medicines and Healthcare Products Regulatory Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Communications","Met Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Communications","Ministry of Defence (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Communications","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Communications","UK Space Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Communications","UK Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Counter Fraud","Cabinet Office (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Counter Fraud","Department for Work and Pensions (excl. agencies)","London","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Counter Fraud","Department for Work and Pensions (excl. agencies)","Outside London","60","[c]","28400","28120"
"Leaver CS","2023","60-64","Counter Fraud","Driver and Vehicle Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Counter Fraud","HM Revenue and Customs (excl. agencies)","London","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Counter Fraud","HM Revenue and Customs (excl. agencies)","Outside London","75","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Counter Fraud","Serious Fraud Office","London","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Counter Fraud","The Insolvency Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Debt","Department for Work and Pensions (excl. agencies)","Outside London","55","[c]","23980","21690"
"Leaver CS","2023","60-64","Debt","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Debt","HM Revenue and Customs (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Debt","HM Revenue and Customs (excl. agencies)","Outside London","55","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","Cabinet Office (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","Crown Commercial Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","Defence Equipment and Support","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","Department for Education (excl. agencies)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","Department for Levelling Up, Housing and Communities (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","Outside London","35","[c]","45310","40250"
"Leaver CS","2023","60-64","Digital, Data & Technology","Education and Skills Funding Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","FCDO Services","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","HM Courts and Tribunals Service","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","HM Land Registry","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","Health and Safety Executive","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","Home Office","London","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","Home Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","Intellectual Property Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","Maritime and Coastguard Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","Met Office","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","Ministry of Defence (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Outside London","25","[c]","35460","34300"
"Leaver CS","2023","60-64","Digital, Data & Technology","Ministry of Justice (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","Serious Fraud Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","UK Health Security Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","UK Hydrographic Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","UK Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","Cabinet Office (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","Companies House","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","Defence Equipment and Support","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","Department for Education (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","Department for Education (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","Department for Transport (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","Department for Work and Pensions (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","Department for Work and Pensions (excl. agencies)","Outside London","25","[c]","40760","38470"
"Leaver CS","2023","60-64","Finance","Driver and Vehicle Licensing Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","HM Courts and Tribunals Service","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","HM Courts and Tribunals Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","HM Revenue and Customs (excl. agencies)","London","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","HM Revenue and Customs (excl. agencies)","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","Health and Safety Executive","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","Intellectual Property Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","Ministry of Defence (excl. agencies)","London","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","Ministry of Defence (excl. agencies)","Outside London","35","[c]","41710","36460"
"Leaver CS","2023","60-64","Finance","Ministry of Defence (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","Ministry of Justice (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","Ministry of Justice (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","Scottish Courts and Tribunals Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","Scottish Prison Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","The Insolvency Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","UK Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","Valuation Office Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Grants Management","Rural Payments Agency","Outside London","30","[c]","27300","24030"
"Leaver CS","2023","60-64","Human Resources","Advisory, Conciliation and Arbitration Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","Cabinet Office (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","Cabinet Office (excl. agencies)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","Companies House","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","Crown Prosecution Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","Defence Science and Technology Laboratory","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","Department for Digital, Culture, Media and Sport (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","Department for Education (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","Department for Work and Pensions (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","Department for Work and Pensions (excl. agencies)","Outside London","20","[c]","34410","34910"
"Leaver CS","2023","60-64","Human Resources","Driver and Vehicle Licensing Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","FCDO Services","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","Government Actuary's Department","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","HM Courts and Tribunals Service","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","HM Revenue and Customs (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","HM Revenue and Customs (excl. agencies)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","HM Treasury (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","Health and Safety Executive","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","Home Office","London","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","Medicines and Healthcare Products Regulatory Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","Ministry of Defence (excl. agencies)","London","15","[c]","45590","43690"
"Leaver CS","2023","60-64","Human Resources","Ministry of Defence (excl. agencies)","Outside London","160","[c]","28950","26670"
"Leaver CS","2023","60-64","Human Resources","Ministry of Defence (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","Ministry of Justice (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","Ministry of Justice (excl. agencies)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","Scottish Courts and Tribunals Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","Scottish Prison Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","Submarine Delivery Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","UK Health Security Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","UK Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","Valuation Office Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Internal Audit","Government Internal Audit Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Internal Audit","Government Internal Audit Agency","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Internal Audit","Government Internal Audit Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Internal Audit","HM Revenue and Customs (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Internal Audit","Ministry of Defence (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Legal","Cabinet Office (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Legal","Crown Office and Procurator Fiscal Service","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Legal","Crown Prosecution Service","London","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Legal","Crown Prosecution Service","Outside London","45","[c]","42940","45750"
"Leaver CS","2023","60-64","Legal","Driver and Vehicle Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Legal","FCDO Services","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Legal","Government Legal Department","London","15","[c]","67110","72670"
"Leaver CS","2023","60-64","Legal","HM Land Registry","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Legal","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Legal","HM Revenue and Customs (excl. agencies)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Legal","Health and Safety Executive","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Legal","Intellectual Property Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Legal","Ministry of Defence (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Legal","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Legal","Scottish Courts and Tribunals Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Legal","Scottish Prison Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Legal","The Insolvency Service","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Legal","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Legal","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Advisory, Conciliation and Arbitration Service","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Advisory, Conciliation and Arbitration Service","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Animal and Plant Health Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Animal and Plant Health Agency","Outside London","25","[c]","35970","32160"
"Leaver CS","2023","60-64","No function","Animal and Plant Health Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Cabinet Office (excl. agencies)","London","10","[c]","62040","58640"
"Leaver CS","2023","60-64","No function","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Companies House","Outside London","10","[c]","29740","23240"
"Leaver CS","2023","60-64","No function","Criminal Injuries Compensation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Crown Commercial Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Crown Office and Procurator Fiscal Service","Outside London","20","[c]","37090","31540"
"Leaver CS","2023","60-64","No function","Defence Electronics and Components Agency","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Defence Equipment and Support","London","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Defence Equipment and Support","Outside London","95","[c]","42480","35630"
"Leaver CS","2023","60-64","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","20","[c]","53690","53600"
"Leaver CS","2023","60-64","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Department for Digital, Culture, Media and Sport (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Department for Education (excl. agencies)","London","10","[c]","53260","52170"
"Leaver CS","2023","60-64","No function","Department for Education (excl. agencies)","Outside London","15","[c]","45620","52150"
"Leaver CS","2023","60-64","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","London","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Department for International Trade","London","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Department for International Trade","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","London","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Department for Transport (excl. agencies)","London","10","[c]","49460","50760"
"Leaver CS","2023","60-64","No function","Department for Transport (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Department for Work and Pensions (excl. agencies)","London","55","[c]","33030","32520"
"Leaver CS","2023","60-64","No function","Department for Work and Pensions (excl. agencies)","Outside London","1025","[c]","26130","27570"
"Leaver CS","2023","60-64","No function","Department for Work and Pensions (excl. agencies)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Department of Health and Social Care (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Department of Health and Social Care (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Driver and Vehicle Licensing Agency","Outside London","35","[c]","29390","21840"
"Leaver CS","2023","60-64","No function","Driver and Vehicle Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Driver and Vehicle Standards Agency","Outside London","55","[c]","29020","27450"
"Leaver CS","2023","60-64","No function","Education and Skills Funding Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Government Internal Audit Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","HM Courts and Tribunals Service","London","30","[c]","32400","25480"
"Leaver CS","2023","60-64","No function","HM Courts and Tribunals Service","Outside London","170","[c]","25810","21780"
"Leaver CS","2023","60-64","No function","HM Land Registry","London","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","HM Land Registry","Outside London","60","[c]","32850","30960"
"Leaver CS","2023","60-64","No function","HM Prison and Probation Service","London","55","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","HM Prison and Probation Service","Outside London","550","[c]","38910","30740"
"Leaver CS","2023","60-64","No function","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","HM Revenue and Customs (excl. agencies)","London","40","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","HM Revenue and Customs (excl. agencies)","Outside London","435","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","HM Treasury (excl. agencies)","London","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","HM Treasury (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Health and Safety Executive","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Health and Safety Executive","Outside London","30","[c]","45570","46320"
"Leaver CS","2023","60-64","No function","Home Office","London","110","[c]","44510","32910"
"Leaver CS","2023","60-64","No function","Home Office","Outside London","175","[c]","28060","26410"
"Leaver CS","2023","60-64","No function","Home Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Intellectual Property Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Legal Aid Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Legal Aid Agency","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Maritime and Coastguard Agency","Outside London","20","[c]","49260","44890"
"Leaver CS","2023","60-64","No function","Ministry of Defence (excl. agencies)","London","20","[c]","38230","33560"
"Leaver CS","2023","60-64","No function","Ministry of Defence (excl. agencies)","Outside London","190","[c]","31830","24950"
"Leaver CS","2023","60-64","No function","Ministry of Justice (excl. agencies)","London","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Ministry of Justice (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","National Crime Agency","London","10","[c]","59470","59370"
"Leaver CS","2023","60-64","No function","National Crime Agency","Outside London","25","[c]","42210","41500"
"Leaver CS","2023","60-64","No function","National Crime Agency","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","National Savings and Investments","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Office for Standards in Education, Children's Services and Skills","Outside London","30","[c]","72320","77470"
"Leaver CS","2023","60-64","No function","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Office of the Public Guardian","Outside London","10","[c]","24980","21780"
"Leaver CS","2023","60-64","No function","Planning Inspectorate","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Registers of Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Scottish Courts and Tribunals Service","Outside London","20","[c]","29230","25060"
"Leaver CS","2023","60-64","No function","Scottish Prison Service","Outside London","50","[c]","36530","37060"
"Leaver CS","2023","60-64","No function","The Insolvency Service","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","UK Debt Management Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","UK Health Security Agency","London","35","[c]","57540","41870"
"Leaver CS","2023","60-64","No function","UK Health Security Agency","Outside London","75","[c]","51540","40590"
"Leaver CS","2023","60-64","No function","UK Health Security Agency","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","UK Hydrographic Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","UK Statistics Authority","Outside London","75","[c]","25150","21200"
"Leaver CS","2023","60-64","No function","Vehicle Certification Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Veterinary Medicines Directorate","Outside London","[c]","[c]","[c]","[c]"
