"Status","Year","Disability","Function_of_post","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Unknown","Project Delivery","Hampshire and Isle of Wight","Central Hampshire","190","190","39090","39890"
"In post","2023","Unknown","Project Delivery","Hampshire and Isle of Wight","Portsmouth","50","50","41970","41000"
"In post","2023","Unknown","Project Delivery","Hampshire and Isle of Wight","South Hampshire","50","50","42270","37760"
"In post","2023","Unknown","Project Delivery","Hampshire and Isle of Wight","Southampton","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","5","5","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Inner London - East","Hackney and Newham","190","180","50110","45560"
"In post","2023","Unknown","Project Delivery","Inner London - East","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Inner London - East","Lambeth","20","20","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Inner London - East","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Inner London - East","Tower Hamlets","345","335","53370","42140"
"In post","2023","Unknown","Project Delivery","Inner London - West","Camden and City of London","5","5","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Inner London - West","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Inner London - West","Westminster","1025","1000","50860","51960"
"In post","2023","Unknown","Project Delivery","Kent","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Kent","West Kent","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Lancashire","Blackpool","5","5","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Lancashire","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Lancashire","Lancaster and Wyre","5","5","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Lancashire","Mid Lancashire","40","40","41980","41780"
"In post","2023","Unknown","Project Delivery","Leicestershire, Rutland and Northamptonshire","Leicester","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Lincolnshire","Lincolnshire CC","10","10","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Merseyside","Liverpool","120","115","42630","41780"
"In post","2023","Unknown","Project Delivery","Merseyside","Sefton","10","10","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Merseyside","Wirral","5","5","[c]","[c]"
"In post","2023","Unknown","Project Delivery","North Yorkshire","North Yorkshire CC","10","10","[c]","[c]"
"In post","2023","Unknown","Project Delivery","North Yorkshire","York","15","15","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Northern Ireland","Belfast","15","15","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Northumberland, and Tyne and Wear","Northumberland","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Northumberland, and Tyne and Wear","Sunderland","15","15","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Northumberland, and Tyne and Wear","Tyneside","205","195","43700","42140"
"In post","2023","Unknown","Project Delivery","Outer London - East and North East","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Outer London - East and North East","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Outer London - East and North East","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Outer London - South","Bromley","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Outer London - South","Croydon","90","90","53470","45960"
"In post","2023","Unknown","Project Delivery","Outer London - South","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Outer London - West and North West","Brent","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Outer London - West and North West","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Overseas","Overseas","45","45","54190","53880"
"In post","2023","Unknown","Project Delivery","Shropshire and Staffordshire","Shropshire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Shropshire and Staffordshire","Staffordshire CC","45","40","40370","33990"
"In post","2023","Unknown","Project Delivery","Shropshire and Staffordshire","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Shropshire and Staffordshire","Telford and Wrekin","25","25","[c]","[c]"
"In post","2023","Unknown","Project Delivery","South Yorkshire","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","South Yorkshire","Sheffield","50","50","38880","37590"
"In post","2023","Unknown","Project Delivery","Southern Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Southern Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Southern Scotland","South Lanarkshire","135","125","43970","39660"
"In post","2023","Unknown","Project Delivery","Surrey, East and West Sussex","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Surrey, East and West Sussex","East Sussex CC","5","5","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Surrey, East and West Sussex","West Sussex (North East)","5","5","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Tees Valley and Durham","Darlington","20","20","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Tees Valley and Durham","Durham","10","10","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","20","15","[c]","[c]"
"In post","2023","Unknown","Project Delivery","West Central Scotland","Glasgow City","50","45","37720","35000"
"In post","2023","Unknown","Project Delivery","West Midlands","Birmingham","105","100","41060","38640"
"In post","2023","Unknown","Project Delivery","West Midlands","Coventry","30","30","[c]","[c]"
"In post","2023","Unknown","Project Delivery","West Midlands","Solihull","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","West Midlands","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","West Wales and The Valleys","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","West Wales and The Valleys","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","West Wales and The Valleys","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","West Wales and The Valleys","Swansea","10","10","[c]","[c]"
"In post","2023","Unknown","Project Delivery","West Yorkshire","Bradford","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","West Yorkshire","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","West Yorkshire","Leeds","75","70","41010","37590"
"In post","2023","Unknown","Project Delivery","West Yorkshire","Wakefield","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","Bedfordshire and Hertfordshire","Bedford","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","Bedfordshire and Hertfordshire","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","Bedfordshire and Hertfordshire","Hertfordshire CC","15","15","[c]","[c]"
"In post","2023","Unknown","Property","Bedfordshire and Hertfordshire","Luton","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","15","10","[c]","[c]"
"In post","2023","Unknown","Property","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","30","30","[c]","[c]"
"In post","2023","Unknown","Property","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","20","20","[c]","[c]"
"In post","2023","Unknown","Property","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","Cheshire","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","Cheshire","Warrington","5","5","[c]","[c]"
"In post","2023","Unknown","Property","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","10","10","[c]","[c]"
"In post","2023","Unknown","Property","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","Derbyshire and Nottinghamshire","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","Derbyshire and Nottinghamshire","Nottingham","55","50","32700","28330"
"In post","2023","Unknown","Property","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","Derbyshire and Nottinghamshire","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","Devon","Devon CC","15","15","[c]","[c]"
"In post","2023","Unknown","Property","Devon","Plymouth","150","145","24580","22520"
"In post","2023","Unknown","Property","Dorset and Somerset","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","Dorset and Somerset","Dorset","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","Dorset and Somerset","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","East Anglia","Cambridgeshire CC","30","30","[c]","[c]"
"In post","2023","Unknown","Property","East Anglia","North and West Norfolk","5","5","[c]","[c]"
"In post","2023","Unknown","Property","East Anglia","Norwich and East Norfolk","5","5","[c]","[c]"
"In post","2023","Unknown","Property","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","East Anglia","Suffolk CC","35","35","28460","25730"
"In post","2023","Unknown","Property","East Wales","Cardiff and Vale of Glamorgan","20","20","[c]","[c]"
"In post","2023","Unknown","Property","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","East Wales","Monmouthshire and Newport","10","10","[c]","[c]"
"In post","2023","Unknown","Property","East Wales","Powys","10","10","[c]","[c]"
"In post","2023","Unknown","Property","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","5","5","[c]","[c]"
"In post","2023","Unknown","Property","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","10","5","[c]","[c]"
"In post","2023","Unknown","Property","Eastern Scotland","City of Edinburgh","55","50","38790","36990"
"In post","2023","Unknown","Property","Eastern Scotland","Clackmannanshire and Fife","35","35","35520","33990"
"In post","2023","Unknown","Property","Eastern Scotland","Falkirk","20","20","[c]","[c]"
"In post","2023","Unknown","Property","Eastern Scotland","Perth and Kinross, and Stirling","35","35","31230","31040"
"In post","2023","Unknown","Property","Eastern Scotland","West Lothian","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","Essex","Essex Haven Gateway","10","10","[c]","[c]"
"In post","2023","Unknown","Property","Essex","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","Essex","West Essex","20","20","[c]","[c]"
"In post","2023","Unknown","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","10","10","[c]","[c]"
"In post","2023","Unknown","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","35","30","34420","28000"
"In post","2023","Unknown","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","5","5","[c]","[c]"
"In post","2023","Unknown","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","25","25","[c]","[c]"
"In post","2023","Unknown","Property","Greater Manchester","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","Greater Manchester","Greater Manchester South West","30","30","31980","26890"
"In post","2023","Unknown","Property","Greater Manchester","Manchester","10","10","[c]","[c]"
"In post","2023","Unknown","Property","Hampshire and Isle of Wight","Central Hampshire","35","35","34800","27140"
"In post","2023","Unknown","Property","Hampshire and Isle of Wight","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","Hampshire and Isle of Wight","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","Hampshire and Isle of Wight","Portsmouth","15","15","[c]","[c]"
"In post","2023","Unknown","Property","Hampshire and Isle of Wight","South Hampshire","10","10","[c]","[c]"
"In post","2023","Unknown","Property","Hampshire and Isle of Wight","Southampton","10","10","[c]","[c]"
"In post","2023","Unknown","Property","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","5","5","[c]","[c]"
"In post","2023","Unknown","Property","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","15","15","[c]","[c]"
"In post","2023","Unknown","Property","Highlands and Islands","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","Inner London - East","Hackney and Newham","5","5","[c]","[c]"
"In post","2023","Unknown","Property","Inner London - East","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","Inner London - East","Lambeth","10","10","[c]","[c]"
"In post","2023","Unknown","Property","Inner London - East","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","Inner London - East","Tower Hamlets","45","45","43840","41760"
"In post","2023","Unknown","Property","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","Inner London - West","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","Inner London - West","Westminster","80","80","46620","43510"
"In post","2023","Unknown","Property","Kent","East Kent","10","10","[c]","[c]"
"In post","2023","Unknown","Property","Kent","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","Lancashire","Blackpool","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","Lancashire","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","Lancashire","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","Lancashire","Mid Lancashire","10","10","[c]","[c]"
"In post","2023","Unknown","Property","Leicestershire, Rutland and Northamptonshire","Leicester","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","40","40","20710","19770"
"In post","2023","Unknown","Property","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","Lincolnshire","Lincolnshire CC","20","20","[c]","[c]"
"In post","2023","Unknown","Property","Merseyside","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","Merseyside","Liverpool","10","10","[c]","[c]"
"In post","2023","Unknown","Property","Merseyside","Sefton","35","35","29720","26420"
"In post","2023","Unknown","Property","North Eastern Scotland","Aberdeen City and Aberdeenshire","20","20","[c]","[c]"
"In post","2023","Unknown","Property","North Yorkshire","North Yorkshire CC","25","25","[c]","[c]"
"In post","2023","Unknown","Property","North Yorkshire","York","5","5","[c]","[c]"
"In post","2023","Unknown","Property","Northern Ireland","Belfast","5","5","[c]","[c]"
"In post","2023","Unknown","Property","Northern Ireland","Lisburn and Castlereagh","15","15","[c]","[c]"
"In post","2023","Unknown","Property","Northumberland, and Tyne and Wear","Northumberland","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","Northumberland, and Tyne and Wear","Sunderland","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","Northumberland, and Tyne and Wear","Tyneside","65","55","30860","27570"
"In post","2023","Unknown","Property","Outer London - East and North East","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","Outer London - East and North East","Enfield","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","Outer London - South","Croydon","65","60","39160","36000"
"In post","2023","Unknown","Property","Outer London - West and North West","Barnet","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","Outer London - West and North West","Brent","35","35","34270","30590"
"In post","2023","Unknown","Property","Outer London - West and North West","Harrow and Hillingdon","5","5","[c]","[c]"
"In post","2023","Unknown","Property","Outer London - West and North West","Hounslow and Richmond upon Thames","10","5","[c]","[c]"
"In post","2023","Unknown","Property","Overseas","Overseas","10","10","[c]","[c]"
"In post","2023","Unknown","Property","Shropshire and Staffordshire","Shropshire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","Shropshire and Staffordshire","Staffordshire CC","25","25","[c]","[c]"
"In post","2023","Unknown","Property","Shropshire and Staffordshire","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","Shropshire and Staffordshire","Telford and Wrekin","5","5","[c]","[c]"
"In post","2023","Unknown","Property","South Yorkshire","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","South Yorkshire","Sheffield","10","10","[c]","[c]"
"In post","2023","Unknown","Property","Southern Scotland","Dumfries and Galloway","10","10","[c]","[c]"
"In post","2023","Unknown","Property","Southern Scotland","East Ayrshire and North Ayrshire mainland","5","5","[c]","[c]"
"In post","2023","Unknown","Property","Southern Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","Surrey, East and West Sussex","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","Surrey, East and West Sussex","West Surrey","10","5","[c]","[c]"
"In post","2023","Unknown","Property","Surrey, East and West Sussex","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","Tees Valley and Durham","Durham","145","145","24930","22520"
"In post","2023","Unknown","Property","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","Unknown","Property","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","25","25","[c]","[c]"
"In post","2023","Unknown","Property","West Central Scotland","Glasgow City","35","35","35890","32880"
"In post","2023","Unknown","Property","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","5","5","[c]","[c]"
"In post","2023","Unknown","Property","West Central Scotland","North Lanarkshire","20","20","[c]","[c]"
"In post","2023","Unknown","Property","West Midlands","Birmingham","75","75","33940","27810"
"In post","2023","Unknown","Property","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","West Midlands","Dudley","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","West Midlands","Sandwell","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","West Wales and The Valleys","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","West Wales and The Valleys","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","West Wales and The Valleys","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","West Wales and The Valleys","Swansea","15","15","[c]","[c]"
"In post","2023","Unknown","Property","West Yorkshire","Leeds","60","55","32460","28720"
"In post","2023","Unknown","Property","West Yorkshire","Wakefield","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Security","Bedfordshire and Hertfordshire","Bedford","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Security","Bedfordshire and Hertfordshire","Central Bedfordshire","15","15","[c]","[c]"
"In post","2023","Unknown","Security","Bedfordshire and Hertfordshire","Hertfordshire CC","25","25","[c]","[c]"
"In post","2023","Unknown","Security","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","190","190","36900","37010"
"In post","2023","Unknown","Security","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","35","35","30120","28540"
"In post","2023","Unknown","Security","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","25","25","[c]","[c]"
"In post","2023","Unknown","Security","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Security","Cheshire","Warrington","10","10","[c]","[c]"
"In post","2023","Unknown","Security","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","15","15","[c]","[c]"
"In post","2023","Unknown","Security","Cumbria","East Cumbria","10","10","[c]","[c]"
"In post","2023","Unknown","Security","Cumbria","West Cumbria","35","35","34800","28560"
"In post","2023","Unknown","Security","Derbyshire and Nottinghamshire","Derby","20","20","[c]","[c]"
"In post","2023","Unknown","Security","Derbyshire and Nottinghamshire","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Security","Derbyshire and Nottinghamshire","Nottingham","5","5","[c]","[c]"
"In post","2023","Unknown","Security","Devon","Devon CC","35","35","27900","27500"
"In post","2023","Unknown","Security","Devon","Plymouth","130","125","32310","27520"
"In post","2023","Unknown","Security","Dorset and Somerset","Dorset","10","10","[c]","[c]"
"In post","2023","Unknown","Security","Dorset and Somerset","Somerset CC","20","20","[c]","[c]"
"In post","2023","Unknown","Security","East Anglia","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Security","East Anglia","Cambridgeshire CC","40","40","46360","40880"
"In post","2023","Unknown","Security","East Anglia","North and West Norfolk","25","25","[c]","[c]"
"In post","2023","Unknown","Security","East Anglia","Suffolk CC","15","15","[c]","[c]"
"In post","2023","Unknown","Security","East Wales","Cardiff and Vale of Glamorgan","10","10","[c]","[c]"
"In post","2023","Unknown","Security","East Wales","Flintshire and Wrexham","10","10","[c]","[c]"
"In post","2023","Unknown","Security","East Wales","Monmouthshire and Newport","15","15","[c]","[c]"
"In post","2023","Unknown","Security","East Wales","Powys","5","5","[c]","[c]"
"In post","2023","Unknown","Security","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","25","25","[c]","[c]"
"In post","2023","Unknown","Security","Eastern Scotland","City of Edinburgh","10","10","[c]","[c]"
"In post","2023","Unknown","Security","Eastern Scotland","Clackmannanshire and Fife","20","20","[c]","[c]"
"In post","2023","Unknown","Security","Eastern Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Security","Essex","Essex Haven Gateway","10","10","[c]","[c]"
"In post","2023","Unknown","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","45","45","33980","30740"
"In post","2023","Unknown","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","15","15","[c]","[c]"
"In post","2023","Unknown","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","120","120","33020","28560"
"In post","2023","Unknown","Security","Greater Manchester","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Security","Greater Manchester","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Security","Greater Manchester","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Security","Greater Manchester","Greater Manchester South West","10","10","[c]","[c]"
"In post","2023","Unknown","Security","Greater Manchester","Manchester","5","5","[c]","[c]"
"In post","2023","Unknown","Security","Hampshire and Isle of Wight","Central Hampshire","45","45","38630","41880"
"In post","2023","Unknown","Security","Hampshire and Isle of Wight","North Hampshire","15","15","[c]","[c]"
"In post","2023","Unknown","Security","Hampshire and Isle of Wight","Portsmouth","115","110","32140","27500"
"In post","2023","Unknown","Security","Hampshire and Isle of Wight","South Hampshire","35","35","31160","27500"
"In post","2023","Unknown","Security","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","25","25","[c]","[c]"
"In post","2023","Unknown","Security","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","10","10","[c]","[c]"
"In post","2023","Unknown","Security","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","5","5","[c]","[c]"
"In post","2023","Unknown","Security","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","10","10","[c]","[c]"
"In post","2023","Unknown","Security","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Security","Inner London - East","Hackney and Newham","5","5","[c]","[c]"
"In post","2023","Unknown","Security","Inner London - East","Lambeth","35","35","42790","39600"
"In post","2023","Unknown","Security","Inner London - East","Tower Hamlets","10","10","[c]","[c]"
"In post","2023","Unknown","Security","Inner London - West","Camden and City of London","10","10","[c]","[c]"
"In post","2023","Unknown","Security","Inner London - West","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Security","Inner London - West","Westminster","340","340","43730","40600"
"In post","2023","Unknown","Security","Kent","East Kent","10","10","[c]","[c]"
"In post","2023","Unknown","Security","Kent","Medway","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Security","Kent","West Kent","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Security","Lancashire","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Security","Lancashire","Lancaster and Wyre","10","5","[c]","[c]"
"In post","2023","Unknown","Security","Lancashire","Mid Lancashire","5","5","[c]","[c]"
"In post","2023","Unknown","Security","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Security","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Security","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","10","10","[c]","[c]"
"In post","2023","Unknown","Security","Lincolnshire","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Security","Merseyside","Liverpool","15","15","[c]","[c]"
"In post","2023","Unknown","Security","Merseyside","Sefton","5","5","[c]","[c]"
"In post","2023","Unknown","Security","North Eastern Scotland","Aberdeen City and Aberdeenshire","35","35","42280","45880"
"In post","2023","Unknown","Security","North Yorkshire","North Yorkshire CC","85","85","31640","27500"
"In post","2023","Unknown","Security","North Yorkshire","York","100","90","29840","27110"
"In post","2023","Unknown","Security","Northern Ireland","Antrim and Newtownabbey","20","20","[c]","[c]"
"In post","2023","Unknown","Security","Northern Ireland","Ards and North Down","30","25","[c]","[c]"
"In post","2023","Unknown","Security","Northern Ireland","Belfast","5","5","[c]","[c]"
"In post","2023","Unknown","Security","Northern Ireland","Causeway Coast and Glens","20","20","[c]","[c]"
"In post","2023","Unknown","Security","Northern Ireland","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
