"Status","Year","Function_of_post","Profession_of_post","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Unknown","Unknown","North Lanarkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","North Lanarkshire","SEO/HEO","15","15","38860","37830"
"In post","2023","Unknown","Unknown","North Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","North and North East Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Northumberland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Nottingham","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Nottingham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Nottingham","SEO/HEO","15","15","31580","30130"
"In post","2023","Unknown","Unknown","Orkney Islands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Orkney Islands","EO","5","5","[c]","[c]"
"In post","2023","Unknown","Unknown","Orkney Islands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Orkney Islands","SEO/HEO","15","15","37670","37830"
"In post","2023","Unknown","Unknown","Overseas","G6/G7","25","25","69380","66280"
"In post","2023","Unknown","Unknown","Overseas","SCS level","5","5","[c]","[c]"
"In post","2023","Unknown","Unknown","Overseas","SEO/HEO","15","15","46450","42740"
"In post","2023","Unknown","Unknown","Oxfordshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Oxfordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Perth and Kinross, and Stirling","AA/AO","90","90","27250","26220"
"In post","2023","Unknown","Unknown","Perth and Kinross, and Stirling","EO","120","115","31730","31940"
"In post","2023","Unknown","Unknown","Perth and Kinross, and Stirling","G6/G7","25","25","67090","65280"
"In post","2023","Unknown","Unknown","Perth and Kinross, and Stirling","SEO/HEO","95","90","41360","38530"
"In post","2023","Unknown","Unknown","Peterborough","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Plymouth","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Plymouth","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Portsmouth","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Portsmouth","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Redbridge and Waltham Forest","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Redbridge and Waltham Forest","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Sandwell","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Scottish Borders","AA/AO","225","210","26810","26600"
"In post","2023","Unknown","Unknown","Scottish Borders","EO","125","115","31030","31940"
"In post","2023","Unknown","Unknown","Scottish Borders","G6/G7","30","25","64820","65280"
"In post","2023","Unknown","Unknown","Scottish Borders","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Scottish Borders","SEO/HEO","90","85","39510","38330"
"In post","2023","Unknown","Unknown","Sefton","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Sheffield","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Sheffield","EO","20","20","28120","28120"
"In post","2023","Unknown","Unknown","Sheffield","G6/G7","5","5","[c]","[c]"
"In post","2023","Unknown","Unknown","Sheffield","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Sheffield","SEO/HEO","10","10","35260","36320"
"In post","2023","Unknown","Unknown","Shetland Islands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Shetland Islands","EO","10","10","[c]","[c]"
"In post","2023","Unknown","Unknown","Shetland Islands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Shetland Islands","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Unknown","Unknown","Shropshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Shropshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Somerset CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Somerset CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","South Ayrshire","AA/AO","15","15","25880","26220"
"In post","2023","Unknown","Unknown","South Ayrshire","EO","30","30","30550","30440"
"In post","2023","Unknown","Unknown","South Ayrshire","G6/G7","5","5","[c]","[c]"
"In post","2023","Unknown","Unknown","South Ayrshire","SEO/HEO","25","25","41090","38330"
"In post","2023","Unknown","Unknown","South Hampshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","South Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","South Lanarkshire","AA/AO","15","15","25740","25610"
"In post","2023","Unknown","Unknown","South Lanarkshire","EO","55","50","30180","29450"
"In post","2023","Unknown","Unknown","South Lanarkshire","G6/G7","10","10","[c]","[c]"
"In post","2023","Unknown","Unknown","South Lanarkshire","SEO/HEO","45","40","40060","38530"
"In post","2023","Unknown","Unknown","South Teesside","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","South West Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","South West Wales","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","South West Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","South and West Derbyshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Southampton","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Southend-on-Sea","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Staffordshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Staffordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Sunderland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Sunderland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Swansea","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Swansea","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Swindon","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Telford and Wrekin","EO","10","10","[c]","[c]"
"In post","2023","Unknown","Unknown","Telford and Wrekin","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Torbay","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Tower Hamlets","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Tower Hamlets","EO","20","20","26310","25750"
"In post","2023","Unknown","Unknown","Tower Hamlets","G6/G7","35","30","59480","60000"
"In post","2023","Unknown","Unknown","Tower Hamlets","SCS level","5","5","[c]","[c]"
"In post","2023","Unknown","Unknown","Tower Hamlets","SEO/HEO","40","40","33850","33400"
"In post","2023","Unknown","Unknown","Tyneside","AA/AO","5","5","[c]","[c]"
"In post","2023","Unknown","Unknown","Tyneside","EO","5","5","[c]","[c]"
"In post","2023","Unknown","Unknown","Tyneside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Tyneside","SEO/HEO","20","20","32390","32010"
"In post","2023","Unknown","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Unknown","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Unknown","Unknown","Wandsworth","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Wandsworth","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","West Lothian","AA/AO","50","50","27270","27740"
"In post","2023","Unknown","Unknown","West Lothian","EO","35","35","31610","31180"
"In post","2023","Unknown","Unknown","West Lothian","G6/G7","55","55","69510","68540"
"In post","2023","Unknown","Unknown","West Lothian","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","West Lothian","SEO/HEO","55","50","43290","42860"
"In post","2023","Unknown","Unknown","West Northamptonshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","West Surrey","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","West Sussex (South West)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Westminster","AA/AO","5","5","[c]","[c]"
"In post","2023","Unknown","Unknown","Westminster","EO","20","20","31270","31180"
"In post","2023","Unknown","Unknown","Westminster","G6/G7","105","100","61130","58290"
"In post","2023","Unknown","Unknown","Westminster","SCS level","20","20","88690","82260"
"In post","2023","Unknown","Unknown","Westminster","SEO/HEO","710","705","32310","30130"
"In post","2023","Unknown","Unknown","Wiltshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Wiltshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Wiltshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Wolverhampton","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Wolverhampton","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Worcestershire CC","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","York","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","York","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","York","SEO/HEO","10","10","30060","30130"
"In post","2023","Unknown","Veterinarian","Powys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Veterinarian","Shropshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Veterinarian","South West Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Communications","West Sussex (North East)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Counter Fraud","Westminster","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Digital, Data and Technology","Bristol, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Digital, Data and Technology","City of Edinburgh","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Digital, Data and Technology","Tower Hamlets","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Digital, Data and Technology","Westminster","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Digital, Data and Technology","Westminster","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Economics","Birmingham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Economics","Birmingham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Economics","Birmingham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Economics","Cardiff and Vale of Glamorgan","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Economics","City of Edinburgh","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Economics","City of Edinburgh","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Economics","Croydon","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Economics","Darlington","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Economics","Darlington","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Economics","Glasgow City","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Economics","Glasgow City","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Economics","Greater Manchester South West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Economics","Greater Manchester South West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Economics","Hackney and Newham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Economics","Liverpool","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Economics","Liverpool","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Economics","Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Economics","Monmouthshire and Newport","AA/AO","35","[c]","19860","19860"
"Leaver CS","2023","Analysis","Economics","Monmouthshire and Newport","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Economics","Sheffield","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Economics","South Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Economics","Tower Hamlets","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Economics","Tower Hamlets","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Economics","Tower Hamlets","G6/G7","10","[c]","64730","61570"
"Leaver CS","2023","Analysis","Economics","Tower Hamlets","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Economics","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Economics","Westminster","AA/AO","30","[c]","22820","22750"
"Leaver CS","2023","Analysis","Economics","Westminster","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Economics","Westminster","G6/G7","25","[c]","56840","55020"
"Leaver CS","2023","Analysis","Economics","Westminster","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Economics","Westminster","SEO/HEO","45","[c]","34710","33570"
"Leaver CS","2023","Analysis","Finance","Croydon","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Finance","Croydon","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Finance","Croydon","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Finance","Croydon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Finance","Durham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Finance","Suffolk CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Geography","Oxfordshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Geography","Plymouth","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Geography","West Northamptonshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Geography","Wiltshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Human Resources","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Inspector of Education and Training","Bristol, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Intelligence Analysis","Greater Manchester South West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Intelligence Analysis","Heart of Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Intelligence Analysis","Oxfordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Intelligence Analysis","Sheffield","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Intelligence Analysis","Tower Hamlets","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Intelligence Analysis","Tower Hamlets","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Knowledge and Information Management","Westminster","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Knowledge and Information Management","Westminster","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Delivery","Croydon","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Delivery","Darlington","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Delivery","East Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Delivery","East Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Delivery","Hackney and Newham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Delivery","Leeds","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Delivery","Manchester","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Delivery","Monmouthshire and Newport","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Delivery","Monmouthshire and Newport","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Delivery","Monmouthshire and Newport","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Delivery","Monmouthshire and Newport","SEO/HEO","10","[c]","33360","31560"
"Leaver CS","2023","Analysis","Operational Delivery","Peterborough","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Delivery","Sefton","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Delivery","Sheffield","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Delivery","South Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Delivery","South Hampshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Delivery","South Hampshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Delivery","Tower Hamlets","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Delivery","Tower Hamlets","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Delivery","Tyneside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Delivery","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Delivery","Westminster","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Delivery","Westminster","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Research","Bristol, City of","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Research","Bristol, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Research","Central Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Research","Croydon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Research","Glasgow City","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Research","Greater Manchester South West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Research","Leeds","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Research","Liverpool","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Research","Liverpool","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Research","Liverpool","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Research","Monmouthshire and Newport","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Research","Monmouthshire and Newport","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Research","Nottingham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Research","Sheffield","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Research","South Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Research","Tower Hamlets","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Research","Tower Hamlets","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Research","Tower Hamlets","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Research","Tower Hamlets","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Research","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Research","Westminster","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Research","Westminster","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Research","Westminster","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Research","Westminster","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Research","Wiltshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Research","Wiltshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Other","Camden and City of London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Other","Camden and City of London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Other","Camden and City of London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Other","Camden and City of London","SEO/HEO","10","[c]","39230","38280"
"Leaver CS","2023","Analysis","Other","Central Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Other","Central Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Other","City of Edinburgh","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Other","Croydon","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Other","Greater Manchester South West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Other","Sheffield","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Other","Sheffield","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Other","Somerset CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Other","Suffolk CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Other","Suffolk CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Other","Suffolk CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Other","Suffolk CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Other","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Other","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Other","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Other","Westminster","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Other","Westminster","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Other","Wiltshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Policy","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Policy","Westminster","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Project Delivery","Suffolk CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Science and Engineering","Central Hampshire","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Science and Engineering","Central Hampshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Science and Engineering","Central Hampshire","G6/G7","20","[c]","50750","49260"
"Leaver CS","2023","Analysis","Science and Engineering","Central Hampshire","SEO/HEO","30","[c]","35770","38070"
"Leaver CS","2023","Analysis","Science and Engineering","Dorset","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Science and Engineering","Dorset","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Science and Engineering","Dorset","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Science and Engineering","Dorset","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Science and Engineering","North Yorkshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Science and Engineering","Plymouth","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Science and Engineering","Sefton","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Science and Engineering","South Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Science and Engineering","South Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Science and Engineering","South and West Derbyshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Science and Engineering","South and West Derbyshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Science and Engineering","Suffolk CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Science and Engineering","Suffolk CC","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Science and Engineering","Suffolk CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Science and Engineering","Suffolk CC","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Science and Engineering","West Kent","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Science and Engineering","West Kent","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Science and Engineering","West Kent","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Science and Engineering","West Kent","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Science and Engineering","Wiltshire","AA/AO","20","[c]","19290","19280"
"Leaver CS","2023","Analysis","Science and Engineering","Wiltshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Science and Engineering","Wiltshire","G6/G7","25","[c]","51710","49260"
"Leaver CS","2023","Analysis","Science and Engineering","Wiltshire","SEO/HEO","55","[c]","34870","30650"
"Leaver CS","2023","Analysis","Social Research","Barnet","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Social Research","Bristol, City of","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Social Research","Bristol, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Social Research","Coventry","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Social Research","Croydon","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Social Research","Croydon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Social Research","Hackney and Newham","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Social Research","Hackney and Newham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Social Research","Hackney and Newham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Social Research","Leeds","EO","[c]","[c]","[c]","[c]"
