"Status","Year","Organisation","Region_ITL1","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","Birmingham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","Sandwell","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","Warwickshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","Wolverhampton","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","Worcestershire CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","Worcestershire CC","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","Worcestershire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","Leeds","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","Leeds","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","Sheffield","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","Sheffield","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","York","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","York","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","York","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","York","SEO/HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","York","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","East of England","Cambridgeshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","London","Westminster","EO","25","[c]","26460","26250"
"Leaver Dept.","2023","Department for International Trade","London","Westminster","G6/G7","50","[c]","56750","55370"
"Leaver Dept.","2023","Department for International Trade","London","Westminster","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","London","Westminster","SEO/HEO","110","[c]","36120","35270"
"Leaver Dept.","2023","Department for International Trade","North East (England)","Darlington","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","North East (England)","Darlington","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","North West (England)","Manchester","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","North West (England)","Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Overseas","Overseas","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Overseas","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Overseas","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Scotland","City of Edinburgh","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Scotland","City of Edinburgh","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","South East (England)","Berkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","South West (England)","Bristol, City of","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","West Midlands (England)","Birmingham","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Yorkshire and The Humber","Leeds","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Yorkshire and The Humber","Leeds","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Yorkshire and The Humber","Leeds","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Yorkshire and The Humber","Leeds","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","East Midlands (England)","Nottingham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","East of England","Cambridgeshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","East of England","Hertfordshire CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","East of England","Norwich and East Norfolk","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","London","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","London","Westminster","EO","45","[c]","28490","27850"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","London","Westminster","G6/G7","100","[c]","57820","54870"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","London","Westminster","SCS level","15","[c]","88300","76060"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","London","Westminster","SEO/HEO","150","[c]","35980","34310"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","North East (England)","Darlington","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","North East (England)","Darlington","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","North East (England)","Tyneside","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","North East (England)","Tyneside","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","North West (England)","Manchester","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","North West (England)","Manchester","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","North West (England)","Manchester","SEO/HEO","10","[c]","31870","30740"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","North West (England)","Warrington","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","North West (England)","Warrington","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","North West (England)","Warrington","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","North West (England)","Wirral","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","North West (England)","Wirral","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","North West (England)","Wirral","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","North West (England)","Wirral","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Northern Ireland","Belfast","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Northern Ireland","Belfast","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Scotland","City of Edinburgh","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Scotland","City of Edinburgh","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Scotland","City of Edinburgh","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","South West (England)","Bristol, City of","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","South West (England)","Bristol, City of","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","South West (England)","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","South West (England)","Devon CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","South West (England)","Plymouth","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","South West (England)","Plymouth","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Wales","Cardiff and Vale of Glamorgan","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Wales","Cardiff and Vale of Glamorgan","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Wales","Cardiff and Vale of Glamorgan","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands (England)","Birmingham","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands (England)","Birmingham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands (England)","Birmingham","SEO/HEO","10","[c]","33710","31970"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands (England)","Wolverhampton","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands (England)","Wolverhampton","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands (England)","Wolverhampton","SEO/HEO","15","[c]","33840","31290"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Yorkshire and The Humber","East Riding of Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Yorkshire and The Humber","Leeds","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Yorkshire and The Humber","Leeds","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Yorkshire and The Humber","Sheffield","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Yorkshire and The Humber","Sheffield","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport (excl. agencies)","London","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport (excl. agencies)","London","Westminster","EO","20","[c]","31270","30920"
"Leaver Dept.","2023","Department for Transport (excl. agencies)","London","Westminster","G6/G7","55","[c]","59370","55740"
"Leaver Dept.","2023","Department for Transport (excl. agencies)","London","Westminster","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport (excl. agencies)","London","Westminster","SEO/HEO","105","[c]","38410","35760"
"Leaver Dept.","2023","Department for Transport (excl. agencies)","Scotland","City of Edinburgh","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport (excl. agencies)","South East (England)","East Sussex CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport (excl. agencies)","South East (England)","East Sussex CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport (excl. agencies)","South East (England)","East Sussex CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport (excl. agencies)","South East (England)","East Sussex CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport (excl. agencies)","South East (England)","North Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport (excl. agencies)","South East (England)","Southampton","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport (excl. agencies)","South West (England)","Bristol, City of","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport (excl. agencies)","South West (England)","Bristol, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport (excl. agencies)","Wales","Swansea","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport (excl. agencies)","West Midlands (England)","Birmingham","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport (excl. agencies)","West Midlands (England)","Birmingham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport (excl. agencies)","West Midlands (England)","Birmingham","SEO/HEO","15","[c]","34720","32950"
"Leaver Dept.","2023","Department for Transport (excl. agencies)","Yorkshire and The Humber","Leeds","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport (excl. agencies)","Yorkshire and The Humber","Leeds","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport (excl. agencies)","Yorkshire and The Humber","Leeds","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","East Midlands (England)","Derby","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","East Midlands (England)","Derby","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","East Midlands (England)","Derby","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","East Midlands (England)","East Derbyshire","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","East Midlands (England)","Leicester","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","East Midlands (England)","Leicester","EO","10","[c]","27820","27570"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","East Midlands (England)","Leicestershire CC and Rutland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","East Midlands (England)","Leicestershire CC and Rutland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","East Midlands (England)","Lincolnshire CC","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","East Midlands (England)","Lincolnshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","East Midlands (England)","North Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","East Midlands (England)","North Northamptonshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","East Midlands (England)","North Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","East Midlands (England)","North Nottinghamshire","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","East Midlands (England)","Nottingham","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","East Midlands (England)","Nottingham","EO","25","[c]","27870","28120"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","East Midlands (England)","Nottingham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","East Midlands (England)","South and West Derbyshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","East Midlands (England)","West Northamptonshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","East Midlands (England)","West Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","East of England","Bedford","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","East of England","Cambridgeshire CC","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","East of England","Cambridgeshire CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","East of England","Cambridgeshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","East of England","Central Bedfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","East of England","Essex Haven Gateway","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","East of England","Essex Haven Gateway","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","East of England","Essex Haven Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","East of England","Essex Thames Gateway","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","East of England","Essex Thames Gateway","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","East of England","Hertfordshire CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","East of England","Hertfordshire CC","EO","15","[c]","30400","31280"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","East of England","Luton","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","East of England","North and West Norfolk","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","East of England","North and West Norfolk","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","East of England","Norwich and East Norfolk","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","East of England","Norwich and East Norfolk","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","East of England","Norwich and East Norfolk","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","East of England","Peterborough","EO","10","[c]","28030","28120"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","East of England","Peterborough","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","East of England","Southend-on-Sea","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","East of England","Suffolk CC","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","East of England","Suffolk CC","EO","10","[c]","27900","28120"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","East of England","West Essex","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","London","Barking & Dagenham and Havering","EO","10","[c]","32120","32520"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","London","Barnet","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","London","Barnet","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","London","Barnet","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","London","Bexley and Greenwich","EO","10","[c]","31990","32520"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","London","Bexley and Greenwich","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","London","Brent","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","London","Bromley","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","London","Camden and City of London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","London","Croydon","EO","10","[c]","32120","32520"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","London","Croydon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","London","Ealing","EO","10","[c]","32030","32520"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","London","Enfield","EO","10","[c]","31850","32520"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","London","Hackney and Newham","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","London","Hackney and Newham","EO","25","[c]","31930","32520"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","London","Haringey and Islington","EO","10","[c]","32150","32520"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","London","Harrow and Hillingdon","EO","15","[c]","32300","32520"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","London","Hounslow and Richmond upon Thames","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","London","Kensington & Chelsea and Hammersmith & Fulham","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","London","Lambeth","EO","10","[c]","32120","32520"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","London","Lambeth","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","London","Lewisham and Southwark","EO","10","[c]","32220","32520"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","London","Merton, Kingston upon Thames and Sutton","EO","10","[c]","32120","32520"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","London","Merton, Kingston upon Thames and Sutton","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","London","Redbridge and Waltham Forest","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","London","Redbridge and Waltham Forest","EO","20","[c]","32100","32520"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","London","Redbridge and Waltham Forest","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","London","Redbridge and Waltham Forest","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","London","Tower Hamlets","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","London","Tower Hamlets","EO","15","[c]","32000","32520"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","London","Wandsworth","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","London","Wandsworth","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","London","Wandsworth","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","London","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","London","Westminster","EO","35","[c]","31900","32520"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","London","Westminster","G6/G7","40","[c]","61520","58350"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","London","Westminster","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","London","Westminster","SEO/HEO","95","[c]","38630","39150"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","North East (England)","Darlington","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","North East (England)","Durham","AA/AO","10","[c]","21630","21690"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","North East (England)","Durham","EO","10","[c]","28010","28120"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","North East (England)","Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","North East (England)","Hartlepool and Stockton-on-Tees","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","North East (England)","Hartlepool and Stockton-on-Tees","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","North East (England)","Hartlepool and Stockton-on-Tees","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","North East (England)","Northumberland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","North East (England)","Northumberland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","North East (England)","South Teesside","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","North East (England)","South Teesside","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","North East (England)","South Teesside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","North East (England)","Sunderland","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","North East (England)","Sunderland","EO","20","[c]","27820","27570"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","North East (England)","Sunderland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","North East (England)","Sunderland","SEO/HEO","15","[c]","33930","34170"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","North East (England)","Tyneside","AA/AO","55","[c]","21520","21690"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","North East (England)","Tyneside","EO","60","[c]","27960","28120"
