"Status","Year","Disability","Ethnicity","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Unknown","Other ethnicity","Department for Business, Energy and Industrial Strategy","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department for Business, Energy and Industrial Strategy","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department for Business, Energy and Industrial Strategy","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department for Business, Energy and Industrial Strategy","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department for Business, Energy and Industrial Strategy","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department for Business, Energy and Industrial Strategy","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department for Business, Energy and Industrial Strategy","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department for Digital, Culture, Media and Sport","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department for Digital, Culture, Media and Sport","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department for Digital, Culture, Media and Sport","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department for Digital, Culture, Media and Sport","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department for Digital, Culture, Media and Sport","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department for Digital, Culture, Media and Sport","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department for Digital, Culture, Media and Sport","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department for Digital, Culture, Media and Sport","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department for Education","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department for Education","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department for Education","London","10","10","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department for Education","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department for Education","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department for Education","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department for Education","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department for Education","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department for Education","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department for Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department for Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department for Environment, Food and Rural Affairs","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department for Environment, Food and Rural Affairs","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department for Environment, Food and Rural Affairs","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department for Environment, Food and Rural Affairs","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department for Environment, Food and Rural Affairs","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department for Environment, Food and Rural Affairs","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department for Environment, Food and Rural Affairs","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department for Environment, Food and Rural Affairs","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department for Environment, Food and Rural Affairs","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department for Environment, Food and Rural Affairs","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department for International Trade","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department for International Trade","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department for International Trade","London","10","10","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department for International Trade","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department for International Trade","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department for International Trade","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department for International Trade","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department for International Trade","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department for International Trade","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department for International Trade","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department for International Trade","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department for International Trade","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department for Levelling Up, Housing and Communities","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department for Levelling Up, Housing and Communities","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department for Levelling Up, Housing and Communities","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department for Levelling Up, Housing and Communities","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department for Levelling Up, Housing and Communities","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department for Levelling Up, Housing and Communities","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department for Levelling Up, Housing and Communities","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department for Levelling Up, Housing and Communities","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department for Levelling Up, Housing and Communities","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department for Levelling Up, Housing and Communities","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department for Transport","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department for Transport","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department for Transport","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department for Transport","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department for Transport","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department for Transport","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department for Transport","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department for Transport","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department for Transport","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department for Transport","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department for Transport","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department for Transport","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department for Transport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department for Work and Pensions","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department for Work and Pensions","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department for Work and Pensions","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department for Work and Pensions","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department for Work and Pensions","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department for Work and Pensions","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department for Work and Pensions","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department for Work and Pensions","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department for Work and Pensions","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department for Work and Pensions","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department for Work and Pensions","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department of Health and Social Care","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department of Health and Social Care","East of England","5","5","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department of Health and Social Care","London","30","30","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department of Health and Social Care","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department of Health and Social Care","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department of Health and Social Care","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department of Health and Social Care","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department of Health and Social Care","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department of Health and Social Care","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department of Health and Social Care","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department of Health and Social Care","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department of Health and Social Care","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Department of Health and Social Care","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Estyn","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Estyn","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Estyn","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Estyn","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Food Standards Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Food Standards Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Food Standards Agency","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Food Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Food Standards Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Food Standards Agency","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Food Standards Agency","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Food Standards Agency","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Food Standards Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Food Standards Agency","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Food Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Food Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Foreign, Commonwealth and Development Office","London","30","30","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Foreign, Commonwealth and Development Office","Overseas","5","5","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Foreign, Commonwealth and Development Office","Scotland","10","10","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Foreign, Commonwealth and Development Office","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","HM Land Registry","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","HM Land Registry","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","HM Land Registry","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","HM Land Registry","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","HM Land Registry","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","HM Land Registry","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","HM Land Registry","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","HM Land Registry","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","HM Land Registry","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","HM Revenue and Customs","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","HM Revenue and Customs","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","HM Revenue and Customs","London","10","10","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","HM Revenue and Customs","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","HM Revenue and Customs","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","HM Revenue and Customs","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","HM Revenue and Customs","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","HM Revenue and Customs","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","HM Revenue and Customs","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","HM Revenue and Customs","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","HM Revenue and Customs","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","HM Revenue and Customs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","HM Treasury","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","HM Treasury","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","HM Treasury","London","10","10","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","HM Treasury","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","HM Treasury","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","HM Treasury","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","HM Treasury","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","HM Treasury","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","HM Treasury","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","HM Treasury","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","HM Treasury","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Home Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Home Office","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Home Office","London","20","20","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Home Office","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Home Office","North West (England)","5","5","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Home Office","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Home Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Home Office","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Home Office","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Home Office","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Home Office","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Home Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Home Office","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Ministry of Defence","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Ministry of Defence","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Ministry of Defence","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Ministry of Defence","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Ministry of Defence","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Ministry of Defence","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Ministry of Defence","South West (England)","5","5","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Ministry of Defence","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Ministry of Defence","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Ministry of Defence","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Ministry of Justice","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Ministry of Justice","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Ministry of Justice","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Ministry of Justice","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Ministry of Justice","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Ministry of Justice","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Ministry of Justice","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Ministry of Justice","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Ministry of Justice","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Ministry of Justice","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","National Crime Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","National Crime Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","National Crime Agency","London","20","20","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","National Crime Agency","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","National Crime Agency","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","National Crime Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","National Crime Agency","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","National Crime Agency","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","National Crime Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","National Crime Agency","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","National Crime Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","National Crime Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Office for Standards in Education, Children's Services and Skills","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Office for Standards in Education, Children's Services and Skills","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Office for Standards in Education, Children's Services and Skills","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Office for Standards in Education, Children's Services and Skills","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Office for Standards in Education, Children's Services and Skills","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Office for Standards in Education, Children's Services and Skills","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Office for Standards in Education, Children's Services and Skills","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Office of Gas and Electricity Markets","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Office of Gas and Electricity Markets","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Office of Gas and Electricity Markets","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Office of Gas and Electricity Markets","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Office of Gas and Electricity Markets","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Office of Gas and Electricity Markets","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Office of Gas and Electricity Markets","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Office of Gas and Electricity Markets","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Office of Qualifications and Examinations Regulation","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Office of Qualifications and Examinations Regulation","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Office of Qualifications and Examinations Regulation","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Office of Qualifications and Examinations Regulation","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Office of Qualifications and Examinations Regulation","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Office of Qualifications and Examinations Regulation","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Office of Rail and Road","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Office of Rail and Road","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Office of Rail and Road","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Office of Rail and Road","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Office of Rail and Road","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Office of the Secretary of State for Scotland","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Office of the Secretary of State for Scotland","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Office of the Secretary of State for Wales","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Scottish Government","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Scottish Government","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Scottish Government","North West (England)","[c]","[c]","[c]","[c]"
