"Status","Year","Parent_department","Region_ITL1","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","East of England","East Anglia","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","East of England","East Anglia","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","East of England","East Anglia","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","East of England","Essex","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","London","Inner London - East","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","London","Inner London - East","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","London","Inner London - East","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","London","Inner London - East","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","London","Inner London - East","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","London","Inner London - East","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","London","Inner London - West","AO","20","[c]","24890","24900"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","London","Inner London - West","EO","30","[c]","28470","27690"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","London","Inner London - West","G6","65","[c]","66930","65180"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","London","Inner London - West","G7","160","[c]","54220","53600"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","London","Inner London - West","HEO","105","[c]","33790","33570"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","London","Inner London - West","SCS level","40","[c]","84040","75810"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","London","Inner London - West","SEO","120","[c]","40690","40050"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","London","Outer London - South","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","London","Outer London - South","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","London","Outer London - West and North West","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","London","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","London","Outer London - West and North West","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","London","Outer London - West and North West","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","London","Outer London - West and North West","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","North East (England)","Northumberland, and Tyne and Wear","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","North East (England)","Northumberland, and Tyne and Wear","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","North East (England)","Northumberland, and Tyne and Wear","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","North East (England)","Northumberland, and Tyne and Wear","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","North East (England)","Northumberland, and Tyne and Wear","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","North East (England)","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","North East (England)","Tees Valley and Durham","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","North West (England)","Cheshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","North West (England)","Greater Manchester","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","North West (England)","Greater Manchester","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","North West (England)","Greater Manchester","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","North West (England)","Greater Manchester","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","North West (England)","Greater Manchester","HEO","10","[c]","32380","30360"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","North West (England)","Greater Manchester","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","North West (England)","Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","North West (England)","Lancashire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","North West (England)","Merseyside","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","North West (England)","Merseyside","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Northern Ireland","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Northern Ireland","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Northern Ireland","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Overseas","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Scotland","Eastern Scotland","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Scotland","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Scotland","Eastern Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Scotland","Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Scotland","Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Scotland","Highlands and Islands","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Scotland","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Scotland","North Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Scotland","North Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Scotland","West Central Scotland","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Scotland","West Central Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Scotland","West Central Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","South East (England)","Hampshire and Isle of Wight","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","South East (England)","Hampshire and Isle of Wight","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","South East (England)","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","South East (England)","Hampshire and Isle of Wight","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","South East (England)","Hampshire and Isle of Wight","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","South East (England)","Hampshire and Isle of Wight","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","South East (England)","Kent","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","South East (England)","Kent","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","South East (England)","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","South East (England)","Surrey, East and West Sussex","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","South West (England)","Devon","AA","20","[c]","18840","19080"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","South West (England)","Devon","AO","10","[c]","20970","20780"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","South West (England)","Devon","EO","15","[c]","25750","26640"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","South West (England)","Devon","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","South West (England)","Devon","G7","25","[c]","47580","47960"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","South West (England)","Devon","HEO","35","[c]","33710","33430"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","South West (England)","Devon","SEO","35","[c]","41500","40420"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","South West (England)","Dorset and Somerset","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","South West (England)","Dorset and Somerset","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Wales","East Wales","AO","45","[c]","22090","21810"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Wales","East Wales","EO","60","[c]","27090","25610"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Wales","East Wales","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Wales","East Wales","G7","15","[c]","58790","58940"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Wales","East Wales","HEO","25","[c]","34870","35080"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Wales","East Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Wales","East Wales","SEO","30","[c]","44560","43540"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Wales","West Wales and The Valleys","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Shropshire and Staffordshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","West Midlands (England)","West Midlands","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","West Midlands (England)","West Midlands","AO","10","[c]","22010","22180"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","West Midlands (England)","West Midlands","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","West Midlands (England)","West Midlands","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","West Midlands (England)","West Midlands","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","West Midlands (England)","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","West Midlands (England)","West Midlands","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","South Yorkshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","West Yorkshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","West Yorkshire","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","West Yorkshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","West Yorkshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","West Yorkshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","London","Inner London - West","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","London","Inner London - West","EO","20","[c]","27230","26180"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","London","Inner London - West","G6","25","[c]","65560","64790"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","London","Inner London - West","G7","80","[c]","54560","53030"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","London","Inner London - West","HEO","100","[c]","35620","35040"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","London","Inner London - West","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","East Midlands (England)","Derbyshire and Nottinghamshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","East Midlands (England)","Derbyshire and Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","East Midlands (England)","Derbyshire and Nottinghamshire","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","East Midlands (England)","Derbyshire and Nottinghamshire","SEO","10","[c]","38030","37590"
"Leaver CS","2023","Department for Education","East of England","East Anglia","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","East of England","East Anglia","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","East of England","East Anglia","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","London","Inner London - East","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","London","Inner London - West","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","London","Inner London - West","EO","30","[c]","25860","29530"
"Leaver CS","2023","Department for Education","London","Inner London - West","G6","20","[c]","69050","69100"
"Leaver CS","2023","Department for Education","London","Inner London - West","G7","35","[c]","57500","55380"
"Leaver CS","2023","Department for Education","London","Inner London - West","HEO","25","[c]","30970","34400"
"Leaver CS","2023","Department for Education","London","Inner London - West","SCS level","10","[c]","99250","99930"
"Leaver CS","2023","Department for Education","London","Inner London - West","SEO","35","[c]","43690","42170"
"Leaver CS","2023","Department for Education","London","Outer London - South","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","London","Outer London - South","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","London","Outer London - South","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","London","Outer London - West and North West","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","North East (England)","Northumberland, and Tyne and Wear","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","North East (England)","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","North East (England)","Northumberland, and Tyne and Wear","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","North East (England)","Northumberland, and Tyne and Wear","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","North East (England)","Northumberland, and Tyne and Wear","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","North East (England)","Northumberland, and Tyne and Wear","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","North East (England)","Tees Valley and Durham","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","North East (England)","Tees Valley and Durham","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","North East (England)","Tees Valley and Durham","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","North East (England)","Tees Valley and Durham","G7","10","[c]","53800","51640"
"Leaver CS","2023","Department for Education","North East (England)","Tees Valley and Durham","HEO","10","[c]","31300","31080"
"Leaver CS","2023","Department for Education","North East (England)","Tees Valley and Durham","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","North East (England)","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","North West (England)","Greater Manchester","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","North West (England)","Greater Manchester","EO","10","[c]","26500","25900"
"Leaver CS","2023","Department for Education","North West (England)","Greater Manchester","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","North West (England)","Greater Manchester","G7","15","[c]","53120","51780"
"Leaver CS","2023","Department for Education","North West (England)","Greater Manchester","HEO","20","[c]","30720","30330"
"Leaver CS","2023","Department for Education","North West (England)","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","North West (England)","Greater Manchester","SEO","30","[c]","38950","37590"
"Leaver CS","2023","Department for Education","Scotland","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","South East (England)","Hampshire and Isle of Wight","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","South East (England)","Hampshire and Isle of Wight","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","South East (England)","Kent","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","South East (England)","Kent","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","South West (England)","Devon","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Wales","East Wales","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","West Midlands (England)","Shropshire and Staffordshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","West Midlands (England)","West Midlands","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","West Midlands (England)","West Midlands","EO","10","[c]","23650","25900"
"Leaver CS","2023","Department for Education","West Midlands (England)","West Midlands","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","West Midlands (England)","West Midlands","G7","25","[c]","52560","51550"
"Leaver CS","2023","Department for Education","West Midlands (England)","West Midlands","HEO","20","[c]","32180","30330"
"Leaver CS","2023","Department for Education","West Midlands (England)","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","West Midlands (England)","West Midlands","SEO","25","[c]","39830","37880"
"Leaver CS","2023","Department for Education","West Midlands (England)","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Yorkshire and The Humber","South Yorkshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Yorkshire and The Humber","South Yorkshire","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Yorkshire and The Humber","South Yorkshire","G7","15","[c]","52710","51640"
"Leaver CS","2023","Department for Education","Yorkshire and The Humber","South Yorkshire","HEO","15","[c]","31890","30330"
"Leaver CS","2023","Department for Education","Yorkshire and The Humber","South Yorkshire","SEO","20","[c]","39650","37710"
"Leaver CS","2023","Department for Education","Yorkshire and The Humber","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Yorkshire and The Humber","West Yorkshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Yorkshire and The Humber","West Yorkshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Yorkshire and The Humber","West Yorkshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","East Midlands (England)","Derbyshire and Nottinghamshire","AO","10","[c]","21810","22150"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","East Midlands (England)","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","East Midlands (England)","Derbyshire and Nottinghamshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","East Midlands (England)","Derbyshire and Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","East Midlands (England)","Derbyshire and Nottinghamshire","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","East Midlands (England)","Derbyshire and Nottinghamshire","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","East Midlands (England)","Lincolnshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","East Midlands (England)","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","East Midlands (England)","Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","East of England","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","East of England","Bedfordshire and Hertfordshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","East of England","East Anglia","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","East of England","East Anglia","EO","20","[c]","26090","25920"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","East of England","East Anglia","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","East of England","East Anglia","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","East of England","East Anglia","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","East of England","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","East of England","East Anglia","SEO","20","[c]","37880","38030"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","East of England","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","East of England","Essex","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","East of England","Essex","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","London","Inner London - East","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","London","Inner London - West","AO","30","[c]","22560","22150"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","London","Inner London - West","EO","80","[c]","26310","25920"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","London","Inner London - West","G6","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","London","Inner London - West","G7","35","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","London","Inner London - West","HEO","70","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","London","Inner London - West","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","London","Inner London - West","SEO","35","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","London","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","London","Outer London - South","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","London","Outer London - West and North West","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","London","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","London","Outer London - West and North West","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","London","Outer London - West and North West","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","North East (England)","Northumberland, and Tyne and Wear","AO","10","[c]","21480","21300"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","North East (England)","Northumberland, and Tyne and Wear","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","North East (England)","Northumberland, and Tyne and Wear","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","North East (England)","Northumberland, and Tyne and Wear","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","North East (England)","Northumberland, and Tyne and Wear","HEO","5","[c]","[c]","[c]"
