"Status","Year","Age","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","65+","International Trade","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","International Trade","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","International Trade","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","International Trade","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Knowledge and Information Management","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Knowledge and Information Management","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Legal","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Legal","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Legal","G6/G7","30","[c]","63810","63500"
"Leaver CS","2023","65+","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Legal","SEO/HEO","20","[c]","42120","42580"
"Leaver CS","2023","65+","Medicine","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Medicine","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Medicine","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Medicine","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Medicine","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Operational Delivery","AA/AO","1545","[c]","22090","21690"
"Leaver CS","2023","65+","Operational Delivery","EO","815","[c]","28610","28120"
"Leaver CS","2023","65+","Operational Delivery","G6/G7","45","[c]","60840","59630"
"Leaver CS","2023","65+","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Operational Delivery","SEO/HEO","225","[c]","38580","37420"
"Leaver CS","2023","65+","Operational Delivery","Unknown","195","[c]","39350","29050"
"Leaver CS","2023","65+","Operational Research","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Other","AA/AO","125","[c]","21800","21500"
"Leaver CS","2023","65+","Other","EO","20","[c]","28160","27570"
"Leaver CS","2023","65+","Other","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Other","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Other","SEO/HEO","25","[c]","38440","36540"
"Leaver CS","2023","65+","Other","Unknown","10","[c]","43850","33480"
"Leaver CS","2023","65+","Planning Inspectors","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Policy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Policy","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Policy","G6/G7","25","[c]","59560","59900"
"Leaver CS","2023","65+","Policy","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Policy","SEO/HEO","25","[c]","39060","38920"
"Leaver CS","2023","65+","Project Delivery","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Project Delivery","G6/G7","25","[c]","61030","59750"
"Leaver CS","2023","65+","Project Delivery","SEO/HEO","50","[c]","40150","40050"
"Leaver CS","2023","65+","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Property","AA/AO","35","[c]","20740","21170"
"Leaver CS","2023","65+","Property","EO","10","[c]","28250","27450"
"Leaver CS","2023","65+","Property","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Property","SEO/HEO","40","[c]","41230","40580"
"Leaver CS","2023","65+","Psychology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Psychology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Science and Engineering","AA/AO","25","[c]","22690","22750"
"Leaver CS","2023","65+","Science and Engineering","EO","25","[c]","28170","28070"
"Leaver CS","2023","65+","Science and Engineering","G6/G7","25","[c]","62060","62200"
"Leaver CS","2023","65+","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Science and Engineering","SEO/HEO","60","[c]","39500","39890"
"Leaver CS","2023","65+","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Security","AA/AO","85","[c]","25330","22220"
"Leaver CS","2023","65+","Security","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Security","SEO/HEO","15","[c]","42480","41670"
"Leaver CS","2023","65+","Social Research","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Social Research","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Statistics","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Tax","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Tax","EO","30","[c]","[c]","[c]"
"Leaver CS","2023","65+","Tax","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Tax","SEO/HEO","50","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","AA/AO","95","[c]","25710","24890"
"Leaver CS","2023","65+","Unknown","EO","45","[c]","30750","31480"
"Leaver CS","2023","65+","Unknown","G6/G7","40","[c]","64750","62810"
"Leaver CS","2023","65+","Unknown","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","SEO/HEO","65","[c]","39970","38330"
"Leaver CS","2023","65+","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","65+","Veterinarian","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Veterinarian","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Veterinarian","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Veterinarian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data and Technology","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data and Technology","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Policy","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Policy","EO","55","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Policy","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Policy","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Property","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Operational Delivery","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Commercial","EO","20","[c]","27970","27900"
"Leaver Dept.","2023","20-29","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Commercial","SEO/HEO","35","[c]","34630","32800"
"Leaver Dept.","2023","20-29","Communications","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Communications","EO","20","[c]","28100","29280"
"Leaver Dept.","2023","20-29","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Communications","SEO/HEO","80","[c]","34700","33570"
"Leaver Dept.","2023","20-29","Counter Fraud","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Counter Fraud","EO","45","[c]","28970","28120"
"Leaver Dept.","2023","20-29","Counter Fraud","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Digital, Data and Technology","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Digital, Data and Technology","EO","30","[c]","27310","27570"
"Leaver Dept.","2023","20-29","Digital, Data and Technology","G6/G7","10","[c]","52820","51410"
"Leaver Dept.","2023","20-29","Digital, Data and Technology","SEO/HEO","110","[c]","35370","34030"
"Leaver Dept.","2023","20-29","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Economics","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Economics","G6/G7","15","[c]","55960","55370"
"Leaver Dept.","2023","20-29","Economics","SEO/HEO","85","[c]","35460","34640"
"Leaver Dept.","2023","20-29","Finance","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Finance","EO","20","[c]","28170","28120"
"Leaver Dept.","2023","20-29","Finance","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Finance","SEO/HEO","80","[c]","34490","33250"
"Leaver Dept.","2023","20-29","Geography","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Geography","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Human Resources","AA/AO","20","[c]","22630","22220"
"Leaver Dept.","2023","20-29","Human Resources","EO","30","[c]","26920","26480"
"Leaver Dept.","2023","20-29","Human Resources","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Human Resources","SEO/HEO","70","[c]","33440","32400"
"Leaver Dept.","2023","20-29","Intelligence Analysis","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Intelligence Analysis","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Intelligence Analysis","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Internal Audit","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","International Trade","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","International Trade","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","International Trade","SEO/HEO","25","[c]","35640","35010"
"Leaver Dept.","2023","20-29","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Knowledge and Information Management","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Knowledge and Information Management","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Legal","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Legal","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Legal","SEO/HEO","10","[c]","36930","34830"
"Leaver Dept.","2023","20-29","Medicine","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Operational Delivery","AA/AO","790","[c]","22340","21780"
"Leaver Dept.","2023","20-29","Operational Delivery","EO","680","[c]","28400","28120"
"Leaver Dept.","2023","20-29","Operational Delivery","G6/G7","15","[c]","55990","55370"
"Leaver Dept.","2023","20-29","Operational Delivery","SEO/HEO","230","[c]","35090","34260"
"Leaver Dept.","2023","20-29","Operational Delivery","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Operational Research","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Operational Research","SEO/HEO","20","[c]","35570","34650"
"Leaver Dept.","2023","20-29","Other","AA/AO","15","[c]","22500","21690"
"Leaver Dept.","2023","20-29","Other","EO","35","[c]","28600","28670"
"Leaver Dept.","2023","20-29","Other","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Other","SEO/HEO","55","[c]","35280","35050"
"Leaver Dept.","2023","20-29","Planning","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Policy","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Policy","EO","135","[c]","28310","28120"
"Leaver Dept.","2023","20-29","Policy","G6/G7","140","[c]","55190","54540"
"Leaver Dept.","2023","20-29","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Policy","SEO/HEO","620","[c]","36540","35620"
"Leaver Dept.","2023","20-29","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Project Delivery","EO","25","[c]","27520","26960"
"Leaver Dept.","2023","20-29","Project Delivery","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Project Delivery","SEO/HEO","150","[c]","34340","33570"
"Leaver Dept.","2023","20-29","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Property","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Property","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Psychology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Psychology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Psychology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Science and Engineering","SEO/HEO","40","[c]","33480","32000"
"Leaver Dept.","2023","20-29","Security","AA/AO","15","[c]","24130","24430"
"Leaver Dept.","2023","20-29","Security","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Security","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Social Research","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Social Research","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Social Research","SEO/HEO","40","[c]","35950","33710"
"Leaver Dept.","2023","20-29","Statistics","EO","10","[c]","29340","29690"
"Leaver Dept.","2023","20-29","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Statistics","SEO/HEO","105","[c]","34760","33250"
"Leaver Dept.","2023","20-29","Tax","AA/AO","65","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Tax","EO","35","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Tax","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Tax","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","AA/AO","50","[c]","23120","21990"
"Leaver Dept.","2023","20-29","Unknown","EO","195","[c]","27690","27500"
"Leaver Dept.","2023","20-29","Unknown","G6/G7","95","[c]","55950","54700"
"Leaver Dept.","2023","20-29","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","SEO/HEO","635","[c]","34530","34090"
"Leaver Dept.","2023","20-29","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Commercial","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Commercial","G6/G7","10","[c]","47180","47330"
"Leaver Dept.","2023","30-39","Commercial","SEO/HEO","55","[c]","37620","39090"
"Leaver Dept.","2023","30-39","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Communications","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Communications","G6/G7","25","[c]","60100","58730"
"Leaver Dept.","2023","30-39","Communications","SEO/HEO","65","[c]","38940","38710"
"Leaver Dept.","2023","30-39","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Counter Fraud","EO","30","[c]","28950","28120"
"Leaver Dept.","2023","30-39","Counter Fraud","SEO/HEO","15","[c]","35420","34170"
"Leaver Dept.","2023","30-39","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data and Technology","EO","20","[c]","27460","27050"
"Leaver Dept.","2023","30-39","Digital, Data and Technology","G6/G7","45","[c]","56170","55800"
"Leaver Dept.","2023","30-39","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data and Technology","SEO/HEO","130","[c]","36940","37170"
"Leaver Dept.","2023","30-39","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Economics","G6/G7","25","[c]","55900","54860"
"Leaver Dept.","2023","30-39","Economics","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Finance","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Finance","EO","20","[c]","27660","26900"
"Leaver Dept.","2023","30-39","Finance","G6/G7","40","[c]","56720","53130"
"Leaver Dept.","2023","30-39","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Finance","SEO/HEO","60","[c]","38200","38670"
"Leaver Dept.","2023","30-39","Human Resources","AA/AO","30","[c]","21770","21920"
"Leaver Dept.","2023","30-39","Human Resources","EO","20","[c]","26750","26750"
"Leaver Dept.","2023","30-39","Human Resources","G6/G7","30","[c]","57730","56040"
"Leaver Dept.","2023","30-39","Human Resources","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Human Resources","SEO/HEO","105","[c]","37370","37640"
"Leaver Dept.","2023","30-39","Intelligence Analysis","EO","15","[c]","27680","27140"
"Leaver Dept.","2023","30-39","Intelligence Analysis","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Intelligence Analysis","SEO/HEO","10","[c]","41360","41780"
"Leaver Dept.","2023","30-39","Internal Audit","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","International Trade","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","International Trade","G6/G7","15","[c]","55500","54140"
"Leaver Dept.","2023","30-39","International Trade","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","International Trade","SEO/HEO","20","[c]","35690","35010"
"Leaver Dept.","2023","30-39","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Knowledge and Information Management","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Legal","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Legal","G6/G7","50","[c]","58320","54140"
"Leaver Dept.","2023","30-39","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Legal","SEO/HEO","25","[c]","39000","39660"
"Leaver Dept.","2023","30-39","Medicine","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","AA/AO","550","[c]","22150","21780"
"Leaver Dept.","2023","30-39","Operational Delivery","EO","660","[c]","28280","28120"
"Leaver Dept.","2023","30-39","Operational Delivery","G6/G7","80","[c]","58020","56080"
"Leaver Dept.","2023","30-39","Operational Delivery","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","SEO/HEO","280","[c]","35910","34260"
"Leaver Dept.","2023","30-39","Operational Delivery","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Research","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Research","SEO/HEO","10","[c]","40050","41750"
"Leaver Dept.","2023","30-39","Other","AA/AO","20","[c]","21830","21690"
"Leaver Dept.","2023","30-39","Other","EO","20","[c]","28100","28120"
"Leaver Dept.","2023","30-39","Other","G6/G7","25","[c]","56340","55150"
"Leaver Dept.","2023","30-39","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other","SEO/HEO","30","[c]","35900","35040"
"Leaver Dept.","2023","30-39","Other","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Planning","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Planning","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Planning","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Policy","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Policy","EO","45","[c]","27850","28020"
"Leaver Dept.","2023","30-39","Policy","G6/G7","355","[c]","57610","55120"
"Leaver Dept.","2023","30-39","Policy","SCS level","25","[c]","77090","74990"
"Leaver Dept.","2023","30-39","Policy","SEO/HEO","375","[c]","37970","38160"
"Leaver Dept.","2023","30-39","Project Delivery","EO","15","[c]","27460","27060"
"Leaver Dept.","2023","30-39","Project Delivery","G6/G7","45","[c]","55590","54440"
"Leaver Dept.","2023","30-39","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Project Delivery","SEO/HEO","110","[c]","37780","37660"
"Leaver Dept.","2023","30-39","Project Delivery","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Property","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Property","SEO/HEO","15","[c]","37530","38750"
"Leaver Dept.","2023","30-39","Psychology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Psychology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Psychology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Science and Engineering","G6/G7","10","[c]","52040","49260"
"Leaver Dept.","2023","30-39","Science and Engineering","SEO/HEO","30","[c]","36590","35360"
"Leaver Dept.","2023","30-39","Security","AA/AO","15","[c]","25640","24430"
"Leaver Dept.","2023","30-39","Security","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Security","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Social Research","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Social Research","SEO/HEO","30","[c]","39940","42010"
"Leaver Dept.","2023","30-39","Statistics","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Statistics","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Statistics","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Statistics","SEO/HEO","35","[c]","36480","35300"
"Leaver Dept.","2023","30-39","Tax","AA/AO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Tax","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Tax","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Tax","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Tax","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","AA/AO","25","[c]","23560","21720"
"Leaver Dept.","2023","30-39","Unknown","EO","60","[c]","27240","27500"
"Leaver Dept.","2023","30-39","Unknown","G6/G7","335","[c]","58740","56430"
"Leaver Dept.","2023","30-39","Unknown","SCS level","30","[c]","75310","73020"
"Leaver Dept.","2023","30-39","Unknown","SEO/HEO","365","[c]","36880","35650"
"Leaver Dept.","2023","30-39","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Veterinarian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Commercial","G6/G7","15","[c]","54550","55670"
"Leaver Dept.","2023","40-49","Commercial","SEO/HEO","45","[c]","39950","39670"
"Leaver Dept.","2023","40-49","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Communications","G6/G7","20","[c]","57090","57320"
"Leaver Dept.","2023","40-49","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Communications","SEO/HEO","15","[c]","38470","38700"
"Leaver Dept.","2023","40-49","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","EO","20","[c]","29000","28120"
"Leaver Dept.","2023","40-49","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
