"Status","Year","Region_ITL3","Responsibility_level_grouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Southend-on-Sea","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Southend-on-Sea","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Staffordshire CC","AA/AO","Female","Heterosexual / straight","580","530","25410","24270"
"In post","2023","Staffordshire CC","AA/AO","Female","LGBO","70","70","28140","28880"
"In post","2023","Staffordshire CC","AA/AO","Female","Undeclared","55","50","24570","22720"
"In post","2023","Staffordshire CC","AA/AO","Female","Unknown","160","150","26080","24170"
"In post","2023","Staffordshire CC","AA/AO","Male","Heterosexual / straight","570","550","27910","28880"
"In post","2023","Staffordshire CC","AA/AO","Male","LGBO","30","30","27710","28880"
"In post","2023","Staffordshire CC","AA/AO","Male","Undeclared","45","45","26910","26960"
"In post","2023","Staffordshire CC","AA/AO","Male","Unknown","175","165","27740","28880"
"In post","2023","Staffordshire CC","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Staffordshire CC","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Staffordshire CC","EO","Female","Heterosexual / straight","405","370","28650","28120"
"In post","2023","Staffordshire CC","EO","Female","LGBO","20","20","[c]","[c]"
"In post","2023","Staffordshire CC","EO","Female","Undeclared","45","40","28450","28120"
"In post","2023","Staffordshire CC","EO","Female","Unknown","85","70","28730","28120"
"In post","2023","Staffordshire CC","EO","Male","Heterosexual / straight","355","345","30930","28480"
"In post","2023","Staffordshire CC","EO","Male","LGBO","20","20","[c]","[c]"
"In post","2023","Staffordshire CC","EO","Male","Undeclared","65","60","30160","28480"
"In post","2023","Staffordshire CC","EO","Male","Unknown","85","85","30950","28480"
"In post","2023","Staffordshire CC","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Staffordshire CC","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Staffordshire CC","G6/G7","Female","Heterosexual / straight","135","130","60490","56180"
"In post","2023","Staffordshire CC","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Staffordshire CC","G6/G7","Female","Undeclared","10","10","[c]","[c]"
"In post","2023","Staffordshire CC","G6/G7","Female","Unknown","20","20","[c]","[c]"
"In post","2023","Staffordshire CC","G6/G7","Male","Heterosexual / straight","100","100","63640","59180"
"In post","2023","Staffordshire CC","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Staffordshire CC","G6/G7","Male","Undeclared","15","15","[c]","[c]"
"In post","2023","Staffordshire CC","G6/G7","Male","Unknown","10","10","[c]","[c]"
"In post","2023","Staffordshire CC","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Staffordshire CC","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Staffordshire CC","SCS level","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Staffordshire CC","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Staffordshire CC","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Staffordshire CC","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Staffordshire CC","SCS level","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Staffordshire CC","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Staffordshire CC","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Staffordshire CC","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Staffordshire CC","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Staffordshire CC","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Staffordshire CC","SEO/HEO","Female","Heterosexual / straight","485","465","38140","34970"
"In post","2023","Staffordshire CC","SEO/HEO","Female","LGBO","30","25","[c]","[c]"
"In post","2023","Staffordshire CC","SEO/HEO","Female","Undeclared","50","45","38960","36150"
"In post","2023","Staffordshire CC","SEO/HEO","Female","Unknown","55","55","35970","33990"
"In post","2023","Staffordshire CC","SEO/HEO","Male","Heterosexual / straight","395","390","40280","40660"
"In post","2023","Staffordshire CC","SEO/HEO","Male","LGBO","15","10","[c]","[c]"
"In post","2023","Staffordshire CC","SEO/HEO","Male","Undeclared","45","45","39690","40590"
"In post","2023","Staffordshire CC","SEO/HEO","Male","Unknown","40","40","38430","40440"
"In post","2023","Staffordshire CC","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Staffordshire CC","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Staffordshire CC","Unknown","Female","Heterosexual / straight","155","140","31040","29050"
"In post","2023","Staffordshire CC","Unknown","Female","LGBO","10","10","[c]","[c]"
"In post","2023","Staffordshire CC","Unknown","Female","Undeclared","10","10","[c]","[c]"
"In post","2023","Staffordshire CC","Unknown","Female","Unknown","20","20","[c]","[c]"
"In post","2023","Staffordshire CC","Unknown","Male","Heterosexual / straight","50","45","33970","30810"
"In post","2023","Staffordshire CC","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Staffordshire CC","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Staffordshire CC","Unknown","Male","Unknown","10","10","[c]","[c]"
"In post","2023","Staffordshire CC","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Staffordshire CC","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Stoke-on-Trent","AA/AO","Female","Heterosexual / straight","265","225","21780","21780"
"In post","2023","Stoke-on-Trent","AA/AO","Female","LGBO","15","15","[c]","[c]"
"In post","2023","Stoke-on-Trent","AA/AO","Female","Undeclared","20","15","[c]","[c]"
"In post","2023","Stoke-on-Trent","AA/AO","Female","Unknown","45","40","21900","21780"
"In post","2023","Stoke-on-Trent","AA/AO","Male","Heterosexual / straight","100","100","21770","21780"
"In post","2023","Stoke-on-Trent","AA/AO","Male","LGBO","15","15","[c]","[c]"
"In post","2023","Stoke-on-Trent","AA/AO","Male","Undeclared","10","10","[c]","[c]"
"In post","2023","Stoke-on-Trent","AA/AO","Male","Unknown","20","20","[c]","[c]"
"In post","2023","Stoke-on-Trent","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Stoke-on-Trent","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Stoke-on-Trent","EO","Female","Heterosexual / straight","155","145","27140","28120"
"In post","2023","Stoke-on-Trent","EO","Female","LGBO","5","5","[c]","[c]"
"In post","2023","Stoke-on-Trent","EO","Female","Undeclared","10","10","[c]","[c]"
"In post","2023","Stoke-on-Trent","EO","Female","Unknown","45","40","27150","27520"
"In post","2023","Stoke-on-Trent","EO","Male","Heterosexual / straight","80","75","27300","28120"
"In post","2023","Stoke-on-Trent","EO","Male","LGBO","5","5","[c]","[c]"
"In post","2023","Stoke-on-Trent","EO","Male","Undeclared","15","15","[c]","[c]"
"In post","2023","Stoke-on-Trent","EO","Male","Unknown","30","30","26910","26680"
"In post","2023","Stoke-on-Trent","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Stoke-on-Trent","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Stoke-on-Trent","G6/G7","Female","Heterosexual / straight","35","30","57160","56060"
"In post","2023","Stoke-on-Trent","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Stoke-on-Trent","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Stoke-on-Trent","G6/G7","Female","Unknown","5","5","[c]","[c]"
"In post","2023","Stoke-on-Trent","G6/G7","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Stoke-on-Trent","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Stoke-on-Trent","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Stoke-on-Trent","G6/G7","Male","Unknown","5","5","[c]","[c]"
"In post","2023","Stoke-on-Trent","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Stoke-on-Trent","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Stoke-on-Trent","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Stoke-on-Trent","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Stoke-on-Trent","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Stoke-on-Trent","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Stoke-on-Trent","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Stoke-on-Trent","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Stoke-on-Trent","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Stoke-on-Trent","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Stoke-on-Trent","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Stoke-on-Trent","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Stoke-on-Trent","SEO/HEO","Female","Heterosexual / straight","65","60","36260","35020"
"In post","2023","Stoke-on-Trent","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Stoke-on-Trent","SEO/HEO","Female","Undeclared","5","5","[c]","[c]"
"In post","2023","Stoke-on-Trent","SEO/HEO","Female","Unknown","15","15","[c]","[c]"
"In post","2023","Stoke-on-Trent","SEO/HEO","Male","Heterosexual / straight","45","40","36280","34170"
"In post","2023","Stoke-on-Trent","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Stoke-on-Trent","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Stoke-on-Trent","SEO/HEO","Male","Unknown","5","5","[c]","[c]"
"In post","2023","Stoke-on-Trent","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Stoke-on-Trent","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Stoke-on-Trent","Unknown","Female","Heterosexual / straight","105","95","30120","29050"
"In post","2023","Stoke-on-Trent","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Stoke-on-Trent","Unknown","Female","Undeclared","10","10","[c]","[c]"
"In post","2023","Stoke-on-Trent","Unknown","Female","Unknown","15","15","[c]","[c]"
"In post","2023","Stoke-on-Trent","Unknown","Male","Heterosexual / straight","35","30","31010","29050"
"In post","2023","Stoke-on-Trent","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Stoke-on-Trent","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Stoke-on-Trent","Unknown","Male","Unknown","5","5","[c]","[c]"
"In post","2023","Stoke-on-Trent","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Stoke-on-Trent","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Suffolk CC","AA/AO","Female","Heterosexual / straight","540","485","23930","22520"
"In post","2023","Suffolk CC","AA/AO","Female","LGBO","40","40","26100","23230"
"In post","2023","Suffolk CC","AA/AO","Female","Undeclared","70","60","23570","22220"
"In post","2023","Suffolk CC","AA/AO","Female","Unknown","135","115","23460","22400"
"In post","2023","Suffolk CC","AA/AO","Male","Heterosexual / straight","515","505","26970","24270"
"In post","2023","Suffolk CC","AA/AO","Male","LGBO","15","15","[c]","[c]"
"In post","2023","Suffolk CC","AA/AO","Male","Undeclared","60","60","25250","22520"
"In post","2023","Suffolk CC","AA/AO","Male","Unknown","150","140","24640","22520"
"In post","2023","Suffolk CC","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Suffolk CC","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Suffolk CC","EO","Female","Heterosexual / straight","425","370","28080","28120"
"In post","2023","Suffolk CC","EO","Female","LGBO","25","20","[c]","[c]"
"In post","2023","Suffolk CC","EO","Female","Undeclared","45","40","28310","28120"
"In post","2023","Suffolk CC","EO","Female","Unknown","130","115","27710","28120"
"In post","2023","Suffolk CC","EO","Male","Heterosexual / straight","340","335","28940","28120"
"In post","2023","Suffolk CC","EO","Male","LGBO","20","20","[c]","[c]"
"In post","2023","Suffolk CC","EO","Male","Undeclared","70","65","28910","28120"
"In post","2023","Suffolk CC","EO","Male","Unknown","105","100","28030","28090"
"In post","2023","Suffolk CC","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Suffolk CC","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Suffolk CC","G6/G7","Female","Heterosexual / straight","75","70","61070","57370"
"In post","2023","Suffolk CC","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Suffolk CC","G6/G7","Female","Undeclared","10","10","[c]","[c]"
"In post","2023","Suffolk CC","G6/G7","Female","Unknown","30","30","54580","50960"
"In post","2023","Suffolk CC","G6/G7","Male","Heterosexual / straight","85","80","60000","57970"
"In post","2023","Suffolk CC","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Suffolk CC","G6/G7","Male","Undeclared","10","10","[c]","[c]"
"In post","2023","Suffolk CC","G6/G7","Male","Unknown","50","45","55960","52790"
"In post","2023","Suffolk CC","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Suffolk CC","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Suffolk CC","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Suffolk CC","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Suffolk CC","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Suffolk CC","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Suffolk CC","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Suffolk CC","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Suffolk CC","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Suffolk CC","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Suffolk CC","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Suffolk CC","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Suffolk CC","SEO/HEO","Female","Heterosexual / straight","350","325","36980","35000"
"In post","2023","Suffolk CC","SEO/HEO","Female","LGBO","10","10","[c]","[c]"
"In post","2023","Suffolk CC","SEO/HEO","Female","Undeclared","40","35","37470","37300"
"In post","2023","Suffolk CC","SEO/HEO","Female","Unknown","115","105","34380","34300"
"In post","2023","Suffolk CC","SEO/HEO","Male","Heterosexual / straight","345","335","37750","36450"
"In post","2023","Suffolk CC","SEO/HEO","Male","LGBO","20","20","[c]","[c]"
"In post","2023","Suffolk CC","SEO/HEO","Male","Undeclared","60","60","37130","35010"
"In post","2023","Suffolk CC","SEO/HEO","Male","Unknown","110","110","36160","36990"
"In post","2023","Suffolk CC","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Suffolk CC","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Suffolk CC","Unknown","Female","Heterosexual / straight","170","150","29520","26840"
"In post","2023","Suffolk CC","Unknown","Female","LGBO","10","10","[c]","[c]"
"In post","2023","Suffolk CC","Unknown","Female","Undeclared","10","10","[c]","[c]"
"In post","2023","Suffolk CC","Unknown","Female","Unknown","35","25","28580","26840"
"In post","2023","Suffolk CC","Unknown","Male","Heterosexual / straight","45","40","31130","26840"
"In post","2023","Suffolk CC","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Suffolk CC","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Suffolk CC","Unknown","Male","Unknown","15","10","[c]","[c]"
"In post","2023","Suffolk CC","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Suffolk CC","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Sunderland","AA/AO","Female","Heterosexual / straight","1045","810","22240","22520"
"In post","2023","Sunderland","AA/AO","Female","LGBO","30","30","22200","22520"
"In post","2023","Sunderland","AA/AO","Female","Undeclared","120","90","22300","22520"
"In post","2023","Sunderland","AA/AO","Female","Unknown","380","295","22360","22520"
"In post","2023","Sunderland","AA/AO","Male","Heterosexual / straight","330","300","22180","22520"
"In post","2023","Sunderland","AA/AO","Male","LGBO","30","25","[c]","[c]"
"In post","2023","Sunderland","AA/AO","Male","Undeclared","50","45","22180","22520"
"In post","2023","Sunderland","AA/AO","Male","Unknown","135","125","22370","22520"
"In post","2023","Sunderland","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Sunderland","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Sunderland","EO","Female","Heterosexual / straight","560","475","28430","28120"
"In post","2023","Sunderland","EO","Female","LGBO","15","10","[c]","[c]"
"In post","2023","Sunderland","EO","Female","Undeclared","40","35","28650","28120"
"In post","2023","Sunderland","EO","Female","Unknown","135","115","28230","28120"
"In post","2023","Sunderland","EO","Male","Heterosexual / straight","270","255","29130","28120"
"In post","2023","Sunderland","EO","Male","LGBO","15","15","[c]","[c]"
"In post","2023","Sunderland","EO","Male","Undeclared","35","30","28470","28120"
"In post","2023","Sunderland","EO","Male","Unknown","75","75","28490","28120"
"In post","2023","Sunderland","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Sunderland","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Sunderland","G6/G7","Female","Heterosexual / straight","50","45","59900","57970"
"In post","2023","Sunderland","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Sunderland","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Sunderland","G6/G7","Female","Unknown","5","5","[c]","[c]"
"In post","2023","Sunderland","G6/G7","Male","Heterosexual / straight","35","35","62270","57970"
"In post","2023","Sunderland","G6/G7","Male","LGBO","5","5","[c]","[c]"
"In post","2023","Sunderland","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Sunderland","G6/G7","Male","Unknown","10","10","[c]","[c]"
"In post","2023","Sunderland","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Sunderland","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Sunderland","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Sunderland","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Sunderland","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Sunderland","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Sunderland","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Sunderland","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Sunderland","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Sunderland","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Sunderland","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Sunderland","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Sunderland","SEO/HEO","Female","Heterosexual / straight","270","245","37070","35000"
"In post","2023","Sunderland","SEO/HEO","Female","LGBO","5","5","[c]","[c]"
"In post","2023","Sunderland","SEO/HEO","Female","Undeclared","15","15","[c]","[c]"
"In post","2023","Sunderland","SEO/HEO","Female","Unknown","35","35","37120","35000"
"In post","2023","Sunderland","SEO/HEO","Male","Heterosexual / straight","150","150","38010","35000"
"In post","2023","Sunderland","SEO/HEO","Male","LGBO","5","5","[c]","[c]"
"In post","2023","Sunderland","SEO/HEO","Male","Undeclared","10","10","[c]","[c]"
"In post","2023","Sunderland","SEO/HEO","Male","Unknown","35","35","38620","36160"
"In post","2023","Sunderland","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Sunderland","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Sunderland","Unknown","Female","Heterosexual / straight","60","60","29530","29050"
"In post","2023","Sunderland","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Sunderland","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Sunderland","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Sunderland","Unknown","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Sunderland","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Sunderland","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Sunderland","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Sunderland","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Sunderland","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Swansea","AA/AO","Female","Heterosexual / straight","1955","1615","21950","22500"
"In post","2023","Swansea","AA/AO","Female","LGBO","125","110","21940","22500"
"In post","2023","Swansea","AA/AO","Female","Undeclared","615","440","21210","22500"
"In post","2023","Swansea","AA/AO","Female","Unknown","475","410","21900","22500"
"In post","2023","Swansea","AA/AO","Male","Heterosexual / straight","1095","1035","22650","22500"
"In post","2023","Swansea","AA/AO","Male","LGBO","80","80","22240","22500"
"In post","2023","Swansea","AA/AO","Male","Undeclared","285","265","22230","22500"
"In post","2023","Swansea","AA/AO","Male","Unknown","295","275","23060","22500"
"In post","2023","Swansea","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Swansea","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Swansea","EO","Female","Heterosexual / straight","705","635","27610","27450"
"In post","2023","Swansea","EO","Female","LGBO","30","30","27320","27260"
"In post","2023","Swansea","EO","Female","Undeclared","130","110","27600","27450"
"In post","2023","Swansea","EO","Female","Unknown","145","130","27860","28080"
"In post","2023","Swansea","EO","Male","Heterosexual / straight","470","460","28140","27450"
"In post","2023","Swansea","EO","Male","LGBO","30","25","[c]","[c]"
"In post","2023","Swansea","EO","Male","Undeclared","100","90","27800","27450"
"In post","2023","Swansea","EO","Male","Unknown","95","90","27940","28080"
"In post","2023","Swansea","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Swansea","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Swansea","G6/G7","Female","Heterosexual / straight","165","155","61000","56450"
"In post","2023","Swansea","G6/G7","Female","LGBO","5","5","[c]","[c]"
"In post","2023","Swansea","G6/G7","Female","Undeclared","25","25","[c]","[c]"
"In post","2023","Swansea","G6/G7","Female","Unknown","35","30","63040","56450"
"In post","2023","Swansea","G6/G7","Male","Heterosexual / straight","220","215","63200","61940"
"In post","2023","Swansea","G6/G7","Male","LGBO","10","10","[c]","[c]"
"In post","2023","Swansea","G6/G7","Male","Undeclared","35","35","64940","60650"
"In post","2023","Swansea","G6/G7","Male","Unknown","40","40","65040","61370"
"In post","2023","Swansea","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Swansea","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Swansea","SCS level","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Swansea","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Swansea","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Swansea","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Swansea","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Swansea","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Swansea","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Swansea","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Swansea","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Swansea","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Swansea","SEO/HEO","Female","Heterosexual / straight","700","660","37060","34850"
"In post","2023","Swansea","SEO/HEO","Female","LGBO","20","20","[c]","[c]"
"In post","2023","Swansea","SEO/HEO","Female","Undeclared","105","95","38150","39430"
"In post","2023","Swansea","SEO/HEO","Female","Unknown","90","80","36600","34850"
"In post","2023","Swansea","SEO/HEO","Male","Heterosexual / straight","645","625","39550","39450"
"In post","2023","Swansea","SEO/HEO","Male","LGBO","20","20","[c]","[c]"
"In post","2023","Swansea","SEO/HEO","Male","Undeclared","150","145","40160","40180"
"In post","2023","Swansea","SEO/HEO","Male","Unknown","130","120","38290","35160"
"In post","2023","Swansea","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Swansea","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Swansea","Unknown","Female","Heterosexual / straight","130","120","30000","29050"
"In post","2023","Swansea","Unknown","Female","LGBO","15","15","[c]","[c]"
"In post","2023","Swansea","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Swansea","Unknown","Female","Unknown","25","25","[c]","[c]"
"In post","2023","Swansea","Unknown","Male","Heterosexual / straight","40","40","30270","29050"
"In post","2023","Swansea","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Swansea","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Swansea","Unknown","Male","Unknown","15","15","[c]","[c]"
"In post","2023","Swansea","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Swansea","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Swindon","AA/AO","Female","Heterosexual / straight","45","40","21930","21780"
"In post","2023","Swindon","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Swindon","AA/AO","Female","Undeclared","10","10","[c]","[c]"
"In post","2023","Swindon","AA/AO","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Swindon","AA/AO","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Swindon","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Swindon","AA/AO","Male","Undeclared","5","5","[c]","[c]"
"In post","2023","Swindon","AA/AO","Male","Unknown","5","5","[c]","[c]"
"In post","2023","Swindon","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Swindon","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Swindon","EO","Female","Heterosexual / straight","65","60","27980","28120"
"In post","2023","Swindon","EO","Female","LGBO","[c]","[c]","[c]","[c]"
