"Status","Year","Ethnicity","Function_of_post","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","White","Security","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Security","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Security","Yorkshire and The Humber","North Yorkshire","50","[c]","30190","27130"
"Leaver CS","2023","White","Security","Yorkshire and The Humber","South Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Security","Yorkshire and The Humber","West Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Unknown","East of England","Bedfordshire and Hertfordshire","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Unknown","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Unknown","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Unknown","London","Inner London - East","120","[c]","58970","58620"
"Leaver CS","2023","White","Unknown","London","Inner London - West","210","[c]","47380","43350"
"Leaver CS","2023","White","Unknown","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Unknown","North East (England)","Northumberland, and Tyne and Wear","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Unknown","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Unknown","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Unknown","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Unknown","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Unknown","North West (England)","Merseyside","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Unknown","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Unknown","Overseas","Overseas","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Unknown","Scotland","Eastern Scotland","340","[c]","45360","38530"
"Leaver CS","2023","White","Unknown","Scotland","Highlands and Islands","55","[c]","29880","29500"
"Leaver CS","2023","White","Unknown","Scotland","North Eastern Scotland","45","[c]","39880","34120"
"Leaver CS","2023","White","Unknown","Scotland","Southern Scotland","75","[c]","37610","31940"
"Leaver CS","2023","White","Unknown","Scotland","West Central Scotland","170","[c]","39290","35000"
"Leaver CS","2023","White","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Unknown","South East (England)","Hampshire and Isle of Wight","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Unknown","South East (England)","Kent","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Unknown","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Unknown","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Unknown","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","45","[c]","40640","30650"
"Leaver CS","2023","White","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Unknown","Wales","East Wales","100","[c]","43340","35680"
"Leaver CS","2023","White","Unknown","Wales","West Wales and The Valleys","80","[c]","42090","38160"
"Leaver CS","2023","White","Unknown","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Unknown","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Unknown","West Midlands (England)","West Midlands","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Unknown","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Unknown","Yorkshire and The Humber","South Yorkshire","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Unknown","Yorkshire and The Humber","West Yorkshire","55","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Analysis","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Analysis","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Analysis","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Analysis","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Analysis","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Analysis","London","Inner London - West","35","[c]","41170","38150"
"Leaver Dept.","2023","Asian","Analysis","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Analysis","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Analysis","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Analysis","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Analysis","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Analysis","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Analysis","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Analysis","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Analysis","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Analysis","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Analysis","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Analysis","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Analysis","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Analysis","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Analysis","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Analysis","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Analysis","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Analysis","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Analysis","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Analysis","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","London","Inner London - West","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","London","Inner London - West","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","London","Inner London - East","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","London","Outer London - East and North East","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","Yorkshire and The Humber","West Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Debt","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Debt","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Debt","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Debt","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Debt","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Debt","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Debt","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Debt","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Debt","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Debt","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Debt","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Debt","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Debt","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Debt","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Debt","West Midlands (England)","West Midlands","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Debt","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Debt","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","London","Inner London - East","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","London","Inner London - West","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","London","Outer London - South","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","North East (England)","Northumberland, and Tyne and Wear","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","North West (England)","Greater Manchester","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","London","Inner London - West","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","North West (England)","Greater Manchester","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Grants Management","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Grants Management","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Grants Management","London","Inner London - West","[c]","[c]","[c]","[c]"
