"Status","Year","Age","Profession_of_post","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","30-39","Tax","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Tax","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Tax","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Tax","Wales","East Wales","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Tax","West Midlands (England)","West Midlands","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Tax","Yorkshire and The Humber","West Yorkshire","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","London","Inner London - East","100","[c]","52900","54700"
"Leaver CS","2023","30-39","Unknown","London","Inner London - West","310","[c]","53780","54730"
"Leaver CS","2023","30-39","Unknown","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","North East (England)","Northumberland, and Tyne and Wear","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","North West (England)","Greater Manchester","15","[c]","51810","55790"
"Leaver CS","2023","30-39","Unknown","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","North West (England)","Merseyside","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Overseas","Overseas","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Scotland","Eastern Scotland","110","[c]","39310","34730"
"Leaver CS","2023","30-39","Unknown","Scotland","Highlands and Islands","15","[c]","29730","29560"
"Leaver CS","2023","30-39","Unknown","Scotland","North Eastern Scotland","15","[c]","36400","32740"
"Leaver CS","2023","30-39","Unknown","Scotland","Southern Scotland","25","[c]","30390","29270"
"Leaver CS","2023","30-39","Unknown","Scotland","West Central Scotland","100","[c]","36680","34730"
"Leaver CS","2023","30-39","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","South East (England)","Surrey, East and West Sussex","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Wales","East Wales","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Wales","West Wales and The Valleys","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","West Midlands (England)","West Midlands","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Yorkshire and The Humber","North Yorkshire","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Yorkshire and The Humber","West Yorkshire","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Veterinarian","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Veterinarian","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Veterinarian","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Veterinarian","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Veterinarian","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Veterinarian","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Veterinarian","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Veterinarian","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Veterinarian","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Veterinarian","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Commercial","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Commercial","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Commercial","London","Inner London - West","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Commercial","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Commercial","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Commercial","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Commercial","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Commercial","Scotland","West Central Scotland","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Commercial","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Commercial","South East (England)","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Commercial","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Commercial","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","57580","43400"
"Leaver CS","2023","40-49","Commercial","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Commercial","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Commercial","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Commercial","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Commercial","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Communications","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Communications","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Communications","London","Inner London - East","10","[c]","64150","57550"
"Leaver CS","2023","40-49","Communications","London","Inner London - West","35","[c]","53840","54270"
"Leaver CS","2023","40-49","Communications","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Communications","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Communications","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Communications","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Communications","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Communications","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Communications","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Communications","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Communications","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Communications","South East (England)","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Communications","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Communications","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Communications","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Communications","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Communications","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Communications","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Communications","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Communications","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Communications","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Communications","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Communications","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Corporate Finance","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Corporate Finance","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Corporate Finance","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Counter Fraud","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Counter Fraud","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Counter Fraud","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Counter Fraud","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Counter Fraud","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Counter Fraud","London","Inner London - West","10","[c]","46950","42400"
"Leaver CS","2023","40-49","Counter Fraud","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Counter Fraud","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Counter Fraud","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Counter Fraud","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Counter Fraud","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Counter Fraud","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Counter Fraud","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Counter Fraud","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Counter Fraud","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Counter Fraud","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Counter Fraud","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Counter Fraud","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Counter Fraud","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Counter Fraud","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Counter Fraud","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Counter Fraud","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Counter Fraud","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Counter Fraud","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Counter Fraud","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Counter Fraud","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Digital, Data and Technology","East Midlands (England)","Derbyshire and Nottinghamshire","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Digital, Data and Technology","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Digital, Data and Technology","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Digital, Data and Technology","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Digital, Data and Technology","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Digital, Data and Technology","London","Inner London - East","25","[c]","64290","58040"
"Leaver CS","2023","40-49","Digital, Data and Technology","London","Inner London - West","55","[c]","58950","59150"
"Leaver CS","2023","40-49","Digital, Data and Technology","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Digital, Data and Technology","London","Outer London - South","25","[c]","55700","60360"
"Leaver CS","2023","40-49","Digital, Data and Technology","London","Outer London - West and North West","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Digital, Data and Technology","North East (England)","Northumberland, and Tyne and Wear","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Digital, Data and Technology","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Digital, Data and Technology","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Digital, Data and Technology","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Digital, Data and Technology","North West (England)","Greater Manchester","30","[c]","58390","54000"
"Leaver CS","2023","40-49","Digital, Data and Technology","North West (England)","Lancashire","10","[c]","51980","60780"
"Leaver CS","2023","40-49","Digital, Data and Technology","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Digital, Data and Technology","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Digital, Data and Technology","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Digital, Data and Technology","Scotland","West Central Scotland","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Digital, Data and Technology","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Digital, Data and Technology","South East (England)","Hampshire and Isle of Wight","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Digital, Data and Technology","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Digital, Data and Technology","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Digital, Data and Technology","South West (England)","Devon","20","[c]","44990","44130"
"Leaver CS","2023","40-49","Digital, Data and Technology","South West (England)","Dorset and Somerset","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Digital, Data and Technology","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","30","[c]","44970","41680"
"Leaver CS","2023","40-49","Digital, Data and Technology","Wales","East Wales","20","[c]","52280","55560"
"Leaver CS","2023","40-49","Digital, Data and Technology","Wales","West Wales and The Valleys","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Digital, Data and Technology","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Digital, Data and Technology","West Midlands (England)","Shropshire and Staffordshire","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Digital, Data and Technology","West Midlands (England)","West Midlands","15","[c]","52020","51360"
"Leaver CS","2023","40-49","Digital, Data and Technology","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Digital, Data and Technology","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Digital, Data and Technology","Yorkshire and The Humber","South Yorkshire","15","[c]","51180","53840"
"Leaver CS","2023","40-49","Digital, Data and Technology","Yorkshire and The Humber","West Yorkshire","15","[c]","60200","60780"
"Leaver CS","2023","40-49","Economics","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Economics","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Economics","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Economics","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","London","Inner London - East","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","London","Inner London - West","20","[c]","66420","61160"
"Leaver CS","2023","40-49","Finance","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","South East (England)","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","45950","48870"
"Leaver CS","2023","40-49","Finance","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","West Midlands (England)","West Midlands","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Geography","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Geography","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","East of England","East Anglia","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","London","Inner London - West","15","[c]","61600","65760"
"Leaver CS","2023","40-49","Human Resources","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","North West (England)","Greater Manchester","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","Overseas","Overseas","25","[c]","49060","46650"
"Leaver CS","2023","40-49","Human Resources","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","South East (England)","Hampshire and Isle of Wight","15","[c]","34310","27470"
"Leaver CS","2023","40-49","Human Resources","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","South West (England)","Dorset and Somerset","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","20","[c]","42380","34140"
"Leaver CS","2023","40-49","Human Resources","Wales","East Wales","10","[c]","37560","35730"
"Leaver CS","2023","40-49","Human Resources","Wales","West Wales and The Valleys","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Inspector of Education and Training","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Inspector of Education and Training","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Inspector of Education and Training","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Inspector of Education and Training","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Inspector of Education and Training","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Inspector of Education and Training","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Inspector of Education and Training","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Inspector of Education and Training","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Inspector of Education and Training","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Inspector of Education and Training","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Inspector of Education and Training","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Inspector of Education and Training","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Inspector of Education and Training","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Inspector of Education and Training","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Inspector of Education and Training","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Inspector of Education and Training","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Inspector of Education and Training","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Inspector of Education and Training","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Inspector of Education and Training","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Inspector of Education and Training","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Intelligence Analysis","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Intelligence Analysis","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
