"Status","Year","Age","Region_ITL2","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","30-39","Northumberland, and Tyne and Wear","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Northumberland, and Tyne and Wear","G6/G7","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Northumberland, and Tyne and Wear","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Northumberland, and Tyne and Wear","SEO/HEO","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Northumberland, and Tyne and Wear","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Northumberland, and Tyne and Wear","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Outer London - East and North East","AA/AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Outer London - East and North East","AA/AO","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Outer London - East and North East","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Outer London - East and North East","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Outer London - East and North East","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Outer London - East and North East","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Outer London - East and North East","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Outer London - East and North East","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Outer London - East and North East","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Outer London - East and North East","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Outer London - South","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Outer London - South","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Outer London - South","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Outer London - South","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Outer London - South","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Outer London - South","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Outer London - South","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Outer London - South","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Outer London - South","SEO/HEO","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Outer London - South","SEO/HEO","Male","35","[c]","40850","42850"
"Leaver CS","2023","30-39","Outer London - South","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Outer London - South","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Outer London - West and North West","AA/AO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Outer London - West and North West","AA/AO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Outer London - West and North West","EO","Female","60","[c]","30280","31060"
"Leaver CS","2023","30-39","Outer London - West and North West","EO","Male","40","[c]","30930","31060"
"Leaver CS","2023","30-39","Outer London - West and North West","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Outer London - West and North West","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Outer London - West and North West","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Outer London - West and North West","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Outer London - West and North West","SEO/HEO","Female","50","[c]","36240","35170"
"Leaver CS","2023","30-39","Outer London - West and North West","SEO/HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Outer London - West and North West","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Outer London - West and North West","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Overseas","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Overseas","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Overseas","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Overseas","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Shropshire and Staffordshire","AA/AO","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Shropshire and Staffordshire","AA/AO","Male","40","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Shropshire and Staffordshire","EO","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Shropshire and Staffordshire","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Shropshire and Staffordshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Shropshire and Staffordshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Shropshire and Staffordshire","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Shropshire and Staffordshire","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Shropshire and Staffordshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Shropshire and Staffordshire","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","South Yorkshire","AA/AO","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","30-39","South Yorkshire","AA/AO","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","30-39","South Yorkshire","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","South Yorkshire","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","South Yorkshire","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","South Yorkshire","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","South Yorkshire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","South Yorkshire","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","South Yorkshire","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","South Yorkshire","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","South Yorkshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","South Yorkshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Southern Scotland","AA/AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Southern Scotland","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Southern Scotland","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Southern Scotland","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Southern Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Southern Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Southern Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Southern Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Southern Scotland","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Southern Scotland","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Surrey, East and West Sussex","AA/AO","Female","40","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Surrey, East and West Sussex","AA/AO","Male","40","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Surrey, East and West Sussex","EO","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Surrey, East and West Sussex","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Surrey, East and West Sussex","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Surrey, East and West Sussex","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Surrey, East and West Sussex","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Surrey, East and West Sussex","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Surrey, East and West Sussex","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Surrey, East and West Sussex","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Surrey, East and West Sussex","Unknown","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Surrey, East and West Sussex","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Tees Valley and Durham","AA/AO","Female","55","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Tees Valley and Durham","AA/AO","Male","45","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Tees Valley and Durham","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Tees Valley and Durham","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Tees Valley and Durham","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Tees Valley and Durham","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Tees Valley and Durham","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Tees Valley and Durham","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Tees Valley and Durham","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Tees Valley and Durham","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Tees Valley and Durham","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Tees Valley and Durham","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Unknown","Male","45","[c]","39840","37920"
"Leaver CS","2023","30-39","West Central Scotland","AA/AO","Female","50","[c]","23010","22180"
"Leaver CS","2023","30-39","West Central Scotland","AA/AO","Male","45","[c]","23940","22920"
"Leaver CS","2023","30-39","West Central Scotland","EO","Female","35","[c]","29040","28120"
"Leaver CS","2023","30-39","West Central Scotland","EO","Male","35","[c]","29730","29100"
"Leaver CS","2023","30-39","West Central Scotland","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","West Central Scotland","G6/G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","West Central Scotland","SEO/HEO","Female","35","[c]","37470","36330"
"Leaver CS","2023","30-39","West Central Scotland","SEO/HEO","Male","45","[c]","37770","37620"
"Leaver CS","2023","30-39","West Central Scotland","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","West Central Scotland","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","West Midlands","AA/AO","Female","70","[c]","21670","21690"
"Leaver CS","2023","30-39","West Midlands","AA/AO","Male","55","[c]","21550","21780"
"Leaver CS","2023","30-39","West Midlands","EO","Female","35","[c]","28160","27570"
"Leaver CS","2023","30-39","West Midlands","EO","Male","35","[c]","27910","27570"
"Leaver CS","2023","30-39","West Midlands","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","West Midlands","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","West Midlands","SEO/HEO","Female","40","[c]","38250","37590"
"Leaver CS","2023","30-39","West Midlands","SEO/HEO","Male","40","[c]","36070","37180"
"Leaver CS","2023","30-39","West Midlands","Unknown","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","West Midlands","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","West Wales and The Valleys","AA/AO","Female","115","[c]","21480","21780"
"Leaver CS","2023","30-39","West Wales and The Valleys","AA/AO","Male","35","[c]","21890","22000"
"Leaver CS","2023","30-39","West Wales and The Valleys","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","West Wales and The Valleys","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","West Wales and The Valleys","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","West Wales and The Valleys","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","West Wales and The Valleys","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","West Wales and The Valleys","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","West Wales and The Valleys","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","West Wales and The Valleys","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","West Yorkshire","AA/AO","Female","70","[c]","[c]","[c]"
"Leaver CS","2023","30-39","West Yorkshire","AA/AO","Male","50","[c]","[c]","[c]"
"Leaver CS","2023","30-39","West Yorkshire","EO","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","30-39","West Yorkshire","EO","Male","50","[c]","27210","27570"
"Leaver CS","2023","30-39","West Yorkshire","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","West Yorkshire","G6/G7","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","West Yorkshire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","West Yorkshire","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","West Yorkshire","SEO/HEO","Female","50","[c]","36330","36700"
"Leaver CS","2023","30-39","West Yorkshire","SEO/HEO","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","30-39","West Yorkshire","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","West Yorkshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Bedfordshire and Hertfordshire","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Bedfordshire and Hertfordshire","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Bedfordshire and Hertfordshire","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Bedfordshire and Hertfordshire","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Bedfordshire and Hertfordshire","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Bedfordshire and Hertfordshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Bedfordshire and Hertfordshire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Bedfordshire and Hertfordshire","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Bedfordshire and Hertfordshire","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Bedfordshire and Hertfordshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Bedfordshire and Hertfordshire","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Bedfordshire and Hertfordshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Berkshire, Buckinghamshire and Oxfordshire","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Berkshire, Buckinghamshire and Oxfordshire","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Berkshire, Buckinghamshire and Oxfordshire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Berkshire, Buckinghamshire and Oxfordshire","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cheshire","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cheshire","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cheshire","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cheshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cheshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cheshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cheshire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cheshire","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cheshire","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cheshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cheshire","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cheshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cornwall and Isles of Scilly","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cornwall and Isles of Scilly","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cornwall and Isles of Scilly","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cornwall and Isles of Scilly","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cornwall and Isles of Scilly","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cornwall and Isles of Scilly","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cornwall and Isles of Scilly","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cornwall and Isles of Scilly","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cumbria","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cumbria","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cumbria","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cumbria","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cumbria","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cumbria","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cumbria","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cumbria","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cumbria","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cumbria","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Derbyshire and Nottinghamshire","AA/AO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Derbyshire and Nottinghamshire","AA/AO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Derbyshire and Nottinghamshire","EO","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Derbyshire and Nottinghamshire","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Derbyshire and Nottinghamshire","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Derbyshire and Nottinghamshire","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Derbyshire and Nottinghamshire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Derbyshire and Nottinghamshire","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Derbyshire and Nottinghamshire","SEO/HEO","Female","40","[c]","37350","36330"
"Leaver CS","2023","40-49","Derbyshire and Nottinghamshire","SEO/HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Derbyshire and Nottinghamshire","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Derbyshire and Nottinghamshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Devon","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Devon","AA/AO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Devon","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Devon","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Devon","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Devon","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Devon","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Devon","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Devon","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Devon","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Dorset and Somerset","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Dorset and Somerset","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Dorset and Somerset","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Dorset and Somerset","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Dorset and Somerset","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Dorset and Somerset","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Dorset and Somerset","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Dorset and Somerset","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Dorset and Somerset","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Dorset and Somerset","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Dorset and Somerset","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Dorset and Somerset","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","East Anglia","AA/AO","Female","40","[c]","[c]","[c]"
"Leaver CS","2023","40-49","East Anglia","AA/AO","Male","40","[c]","[c]","[c]"
"Leaver CS","2023","40-49","East Anglia","EO","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","East Anglia","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","East Anglia","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","East Anglia","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","East Anglia","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","East Anglia","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","East Anglia","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","East Anglia","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","East Anglia","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","East Anglia","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","East Wales","AA/AO","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","East Wales","AA/AO","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","East Wales","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","East Wales","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","East Wales","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","East Wales","G6/G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","East Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","East Wales","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","East Wales","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","East Wales","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","East Wales","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","East Wales","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","East Yorkshire and Northern Lincolnshire","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","East Yorkshire and Northern Lincolnshire","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","East Yorkshire and Northern Lincolnshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","East Yorkshire and Northern Lincolnshire","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","East Yorkshire and Northern Lincolnshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","East Yorkshire and Northern Lincolnshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","East Yorkshire and Northern Lincolnshire","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","East Yorkshire and Northern Lincolnshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","East Yorkshire and Northern Lincolnshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","East Yorkshire and Northern Lincolnshire","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Eastern Scotland","AA/AO","Female","55","[c]","22740","21690"
"Leaver CS","2023","40-49","Eastern Scotland","AA/AO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Eastern Scotland","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Eastern Scotland","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Eastern Scotland","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Eastern Scotland","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Eastern Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Eastern Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
