"Status","Year","Ethnicity","Function_of_post","Organisation","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Asian","Security","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Security","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Security","Department for Education (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Security","Department for Education (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Security","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Security","Driver and Vehicle Licensing Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Security","Driver and Vehicle Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Security","FCDO Services","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Security","Government Actuary's Department","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Security","Government Legal Department","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Security","HM Prison and Probation Service","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Security","HM Prison and Probation Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Security","HM Revenue and Customs (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Security","HM Revenue and Customs (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Security","Home Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Security","Home Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Security","Ministry of Defence (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Security","Ministry of Defence (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Security","Ministry of Defence (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Security","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Security","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Security","Serious Fraud Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Security","The Insolvency Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Security","UK Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Animal and Plant Health Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Central Civil Service Fast Stream","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Central Civil Service Fast Stream","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Central Civil Service Fast Stream","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Crown Prosecution Service","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Crown Prosecution Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Defence Science and Technology Laboratory","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Department for Work and Pensions (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Department for Work and Pensions (excl. agencies)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Department of Health and Social Care (excl. agencies)","London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Department of Health and Social Care (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Department of Health and Social Care (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Disclosure Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Education Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Food Standards Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Forestry and Land Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Government Commercial Organisation","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Institute for Apprenticeships and Technical Education","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Institute for Apprenticeships and Technical Education","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Medicines and Healthcare Products Regulatory Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Medicines and Healthcare Products Regulatory Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","National Records of Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Office of Gas and Electricity Markets","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Revenue Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Royal Fleet Auxiliary","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Scottish Forestry","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Scottish Government (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Scottish Government (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Scottish Prison Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Scottish Public Pensions Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Social Security Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Student Awards Agency for Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","UK Space Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","UK Space Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Welsh Government (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Welsh Revenue Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Analysis","Building Digital UK","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Analysis","Cabinet Office (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Analysis","Cabinet Office (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Analysis","Central Civil Service Fast Stream","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Analysis","Central Civil Service Fast Stream","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Analysis","Central Civil Service Fast Stream","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Analysis","Centre for Environment, Fisheries and Aquaculture Science","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Analysis","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Analysis","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Analysis","Defence Science and Technology Laboratory","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Analysis","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Analysis","Department for Digital, Culture, Media and Sport (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Analysis","Department for Education (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Analysis","Department for Education (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Analysis","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Analysis","Department for Work and Pensions (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Analysis","Department of Health and Social Care (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Analysis","Driver and Vehicle Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Analysis","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Analysis","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Analysis","Government Actuary's Department","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Analysis","HM Courts and Tribunals Service","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Analysis","HM Courts and Tribunals Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Analysis","HM Revenue and Customs (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Analysis","HM Revenue and Customs (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Analysis","HM Treasury (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Analysis","HM Treasury (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Analysis","Health and Safety Executive","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Analysis","Home Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Analysis","Home Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Analysis","Intellectual Property Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Analysis","Ministry of Defence (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Analysis","Ministry of Defence (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Analysis","Ministry of Justice (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Analysis","Ministry of Justice (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Analysis","National Infrastructure Commission","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Analysis","Office for Budget Responsibility","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Analysis","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Analysis","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Analysis","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Analysis","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Analysis","Planning Inspectorate","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Analysis","Rural Payments Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Analysis","The Insolvency Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Analysis","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Analysis","UK Space Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Analysis","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Analysis","UK Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Analysis","Valuation Office Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Analysis","Valuation Office Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Analysis","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Commercial","Building Digital UK","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Commercial","Cabinet Office (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Commercial","Cabinet Office (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Commercial","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Commercial","Central Civil Service Fast Stream","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Commercial","Central Civil Service Fast Stream","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Commercial","Central Civil Service Fast Stream","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Commercial","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Commercial","Crown Commercial Service","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Commercial","Crown Commercial Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Commercial","Crown Prosecution Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Commercial","Defence Equipment and Support","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Commercial","Defence Equipment and Support","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Commercial","Defence Science and Technology Laboratory","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Commercial","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Commercial","Department for Digital, Culture, Media and Sport (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Commercial","Department for Education (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Commercial","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Commercial","Department for Levelling Up, Housing and Communities (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Commercial","Department for Work and Pensions (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Commercial","Department of Health and Social Care (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Commercial","Driver and Vehicle Licensing Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Commercial","Driver and Vehicle Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Commercial","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Commercial","Government Actuary's Department","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Commercial","Government Commercial Organisation","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Commercial","Government Commercial Organisation","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Commercial","Government Internal Audit Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Commercial","HM Revenue and Customs (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Commercial","Health and Safety Executive","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Commercial","Home Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Commercial","Home Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Commercial","Maritime and Coastguard Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Commercial","Ministry of Defence (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Commercial","Ministry of Defence (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Commercial","Ministry of Defence (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Commercial","Ministry of Justice (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Commercial","Ministry of Justice (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Commercial","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Commercial","National Savings and Investments","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Commercial","National Savings and Investments","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Commercial","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Commercial","Registers of Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Commercial","Scottish Prison Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Commercial","Submarine Delivery Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Commercial","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Commercial","UK Health Security Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Commercial","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Attorney General's Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Building Digital UK","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Cabinet Office (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Cabinet Office (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Central Civil Service Fast Stream","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Central Civil Service Fast Stream","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Central Civil Service Fast Stream","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Companies House","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Crown Commercial Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Crown Prosecution Service","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Defence Equipment and Support","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Department for Digital, Culture, Media and Sport (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Department for Education (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Department for Education (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Department for Levelling Up, Housing and Communities (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Department for Work and Pensions (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Department for Work and Pensions (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Driver and Vehicle Licensing Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Driver and Vehicle Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","HM Prison and Probation Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","HM Revenue and Customs (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","HM Revenue and Customs (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","HM Treasury (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Home Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Intellectual Property Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Intellectual Property Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Legal Aid Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Ministry of Defence (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Ministry of Defence (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Ministry of Justice (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Ministry of Justice (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Office of the Secretary of State for Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Rural Payments Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Serious Fraud Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","The Insolvency Service","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","The Insolvency Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","UK Space Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","UK Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Valuation Office Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Vehicle Certification Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Counter Fraud","Cabinet Office (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Counter Fraud","Cabinet Office (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Counter Fraud","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Counter Fraud","Companies House","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Counter Fraud","Department for Work and Pensions (excl. agencies)","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Counter Fraud","Department for Work and Pensions (excl. agencies)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Counter Fraud","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Counter Fraud","Driver and Vehicle Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Counter Fraud","Driver and Vehicle Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Counter Fraud","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Counter Fraud","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Counter Fraud","HM Revenue and Customs (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Counter Fraud","HM Revenue and Customs (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Counter Fraud","Serious Fraud Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Counter Fraud","The Insolvency Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Debt","Department for Work and Pensions (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Debt","HM Revenue and Customs (excl. agencies)","London","[c]","[c]","[c]","[c]"
