"Status","Year","Age","Region_ITL1","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","40-49","East of England","Heart of Essex","Female","175","160","35420","31240"
"In post","2023","40-49","East of England","Heart of Essex","Male","105","100","36580","33340"
"In post","2023","40-49","East of England","Hertfordshire CC","Female","405","365","40450","37520"
"In post","2023","40-49","East of England","Hertfordshire CC","Male","255","255","40480","36010"
"In post","2023","40-49","East of England","Luton","Female","70","60","28940","28120"
"In post","2023","40-49","East of England","Luton","Male","55","55","29850","27650"
"In post","2023","40-49","East of England","North and West Norfolk","Female","110","95","30380","28120"
"In post","2023","40-49","East of England","North and West Norfolk","Male","110","110","32990","31220"
"In post","2023","40-49","East of England","Norwich and East Norfolk","Female","280","245","32080","28120"
"In post","2023","40-49","East of England","Norwich and East Norfolk","Male","240","235","34260","29170"
"In post","2023","40-49","East of England","Peterborough","Female","240","200","30700","26380"
"In post","2023","40-49","East of England","Peterborough","Male","150","145","32420","28080"
"In post","2023","40-49","East of England","Southend-on-Sea","Female","70","60","30560","31280"
"In post","2023","40-49","East of England","Southend-on-Sea","Male","30","30","33980","31280"
"In post","2023","40-49","East of England","Suffolk CC","Female","530","465","32980","29160"
"In post","2023","40-49","East of England","Suffolk CC","Male","440","435","33330","30820"
"In post","2023","40-49","East of England","Thurrock","Female","50","45","29570","31280"
"In post","2023","40-49","East of England","Thurrock","Male","45","45","28410","26180"
"In post","2023","40-49","East of England","West Essex","Female","70","60","33990","31280"
"In post","2023","40-49","East of England","West Essex","Male","75","75","31970","29050"
"In post","2023","40-49","London","Barking & Dagenham and Havering","Female","75","65","32670","32520"
"In post","2023","40-49","London","Barking & Dagenham and Havering","Male","60","60","34380","32520"
"In post","2023","40-49","London","Barnet","Female","260","245","45310","39690"
"In post","2023","40-49","London","Barnet","Male","140","135","49600","45080"
"In post","2023","40-49","London","Bexley and Greenwich","Female","165","155","34830","32520"
"In post","2023","40-49","London","Bexley and Greenwich","Male","185","185","35640","35640"
"In post","2023","40-49","London","Brent","Female","45","40","34150","32520"
"In post","2023","40-49","London","Brent","Male","25","25","[c]","[c]"
"In post","2023","40-49","London","Bromley","Female","90","80","34260","32520"
"In post","2023","40-49","London","Bromley","Male","40","40","35740","32520"
"In post","2023","40-49","London","Camden and City of London","Female","220","200","40040","31950"
"In post","2023","40-49","London","Camden and City of London","Male","165","160","49170","35410"
"In post","2023","40-49","London","Croydon","Female","1460","1350","42410","37650"
"In post","2023","40-49","London","Croydon","Male","1200","1190","45990","40670"
"In post","2023","40-49","London","Ealing","Female","50","45","36810","32520"
"In post","2023","40-49","London","Ealing","Male","30","30","34600","32520"
"In post","2023","40-49","London","Enfield","Female","35","30","34150","32520"
"In post","2023","40-49","London","Enfield","Male","20","20","[c]","[c]"
"In post","2023","40-49","London","Hackney and Newham","Female","855","775","42860","39450"
"In post","2023","40-49","London","Hackney and Newham","Male","710","705","46820","39790"
"In post","2023","40-49","London","Haringey and Islington","Female","185","165","35260","32520"
"In post","2023","40-49","London","Haringey and Islington","Male","150","145","35380","33800"
"In post","2023","40-49","London","Harrow and Hillingdon","Female","465","415","33780","30550"
"In post","2023","40-49","London","Harrow and Hillingdon","Male","430","425","33770","30200"
"In post","2023","40-49","London","Hounslow and Richmond upon Thames","Female","330","300","36320","32520"
"In post","2023","40-49","London","Hounslow and Richmond upon Thames","Male","295","285","36740","34410"
"In post","2023","40-49","London","Kensington & Chelsea and Hammersmith & Fulham","Female","70","65","35240","32920"
"In post","2023","40-49","London","Kensington & Chelsea and Hammersmith & Fulham","Male","95","95","35800","34980"
"In post","2023","40-49","London","Lambeth","Female","285","265","44530","42240"
"In post","2023","40-49","London","Lambeth","Male","245","245","48360","45700"
"In post","2023","40-49","London","Lewisham and Southwark","Female","155","145","39070","33820"
"In post","2023","40-49","London","Lewisham and Southwark","Male","95","90","37370","32780"
"In post","2023","40-49","London","Merton, Kingston upon Thames and Sutton","Female","90","80","37880","32520"
"In post","2023","40-49","London","Merton, Kingston upon Thames and Sutton","Male","50","50","37550","32520"
"In post","2023","40-49","London","Redbridge and Waltham Forest","Female","215","180","30570","29660"
"In post","2023","40-49","London","Redbridge and Waltham Forest","Male","90","85","31550","31260"
"In post","2023","40-49","London","Tower Hamlets","Female","850","790","55140","55620"
"In post","2023","40-49","London","Tower Hamlets","Male","740","735","60120","58140"
"In post","2023","40-49","London","Wandsworth","Female","90","80","33710","32520"
"In post","2023","40-49","London","Wandsworth","Male","95","95","36460","35590"
"In post","2023","40-49","London","Westminster","Female","6385","5925","56830","56080"
"In post","2023","40-49","London","Westminster","Male","5215","5165","58580","57060"
"In post","2023","40-49","London","Westminster","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","North East (England)","Darlington","Female","255","240","41890","37710"
"In post","2023","40-49","North East (England)","Darlington","Male","155","155","42420","38050"
"In post","2023","40-49","North East (England)","Durham","Female","785","705","29780","28080"
"In post","2023","40-49","North East (England)","Durham","Male","505","495","32090","30440"
"In post","2023","40-49","North East (England)","Hartlepool and Stockton-on-Tees","Female","165","150","32520","29050"
"In post","2023","40-49","North East (England)","Hartlepool and Stockton-on-Tees","Male","140","135","32440","29890"
"In post","2023","40-49","North East (England)","Northumberland","Female","80","70","33970","28120"
"In post","2023","40-49","North East (England)","Northumberland","Male","50","50","37070","29220"
"In post","2023","40-49","North East (England)","South Teesside","Female","235","205","28940","28120"
"In post","2023","40-49","North East (England)","South Teesside","Male","140","140","26880","26900"
"In post","2023","40-49","North East (England)","Sunderland","Female","665","560","27540","22520"
"In post","2023","40-49","North East (England)","Sunderland","Male","305","295","29550","28120"
"In post","2023","40-49","North East (England)","Tyneside","Female","2640","2365","33290","28130"
"In post","2023","40-49","North East (England)","Tyneside","Male","2235","2210","36870","34170"
"In post","2023","40-49","North West (England)","Blackburn with Darwen","Female","60","55","30870","28120"
"In post","2023","40-49","North West (England)","Blackburn with Darwen","Male","45","45","30230","28120"
"In post","2023","40-49","North West (England)","Blackpool","Female","755","680","31820","28120"
"In post","2023","40-49","North West (England)","Blackpool","Male","500","490","34370","28120"
"In post","2023","40-49","North West (England)","Cheshire East","Female","185","175","35520","30390"
"In post","2023","40-49","North West (England)","Cheshire East","Male","90","90","34140","30320"
"In post","2023","40-49","North West (England)","Cheshire West and Chester","Female","75","70","32680","28120"
"In post","2023","40-49","North West (England)","Cheshire West and Chester","Male","35","35","31800","28120"
"In post","2023","40-49","North West (England)","Chorley and West Lancashire","Female","160","150","33240","31390"
"In post","2023","40-49","North West (England)","Chorley and West Lancashire","Male","155","150","35580","32920"
"In post","2023","40-49","North West (England)","East Cumbria","Female","210","175","31310","27020"
"In post","2023","40-49","North West (England)","East Cumbria","Male","120","120","31520","26500"
"In post","2023","40-49","North West (England)","East Lancashire","Female","95","85","30290","28120"
"In post","2023","40-49","North West (England)","East Lancashire","Male","45","40","33750","28120"
"In post","2023","40-49","North West (England)","East Merseyside","Female","185","165","30830","28120"
"In post","2023","40-49","North West (England)","East Merseyside","Male","80","80","33280","28120"
"In post","2023","40-49","North West (England)","Greater Manchester North East","Female","165","155","32100","28120"
"In post","2023","40-49","North West (England)","Greater Manchester North East","Male","90","90","33060","28880"
"In post","2023","40-49","North West (England)","Greater Manchester North West","Female","350","310","28650","28120"
"In post","2023","40-49","North West (England)","Greater Manchester North West","Male","170","165","29710","28120"
"In post","2023","40-49","North West (England)","Greater Manchester South East","Female","115","105","30150","28120"
"In post","2023","40-49","North West (England)","Greater Manchester South East","Male","80","80","27820","21730"
"In post","2023","40-49","North West (England)","Greater Manchester South West","Female","1030","955","36350","34400"
"In post","2023","40-49","North West (England)","Greater Manchester South West","Male","1115","1105","37080","34700"
"In post","2023","40-49","North West (England)","Lancaster and Wyre","Female","145","130","31900","28120"
"In post","2023","40-49","North West (England)","Lancaster and Wyre","Male","100","100","33810","32920"
"In post","2023","40-49","North West (England)","Liverpool","Female","2000","1810","32370","28120"
"In post","2023","40-49","North West (England)","Liverpool","Male","1420","1405","34550","30410"
"In post","2023","40-49","North West (England)","Manchester","Female","985","920","38580","34170"
"In post","2023","40-49","North West (England)","Manchester","Male","855","845","40900","37590"
"In post","2023","40-49","North West (England)","Mid Lancashire","Female","875","760","30910","28120"
"In post","2023","40-49","North West (England)","Mid Lancashire","Male","650","630","30930","28120"
"In post","2023","40-49","North West (England)","Sefton","Female","595","540","33000","28120"
"In post","2023","40-49","North West (England)","Sefton","Male","440","435","35560","30180"
"In post","2023","40-49","North West (England)","Warrington","Female","350","325","37280","36040"
"In post","2023","40-49","North West (England)","Warrington","Male","285","280","37770","37540"
"In post","2023","40-49","North West (England)","West Cumbria","Female","265","230","28830","25920"
"In post","2023","40-49","North West (England)","West Cumbria","Male","150","145","33770","30320"
"In post","2023","40-49","North West (England)","Wirral","Female","390","335","28040","28080"
"In post","2023","40-49","North West (England)","Wirral","Male","165","160","29900","28120"
"In post","2023","40-49","Northern Ireland","Antrim and Newtownabbey","Female","10","10","[c]","[c]"
"In post","2023","40-49","Northern Ireland","Antrim and Newtownabbey","Male","35","35","28290","25750"
"In post","2023","40-49","Northern Ireland","Ards and North Down","Female","15","15","[c]","[c]"
"In post","2023","40-49","Northern Ireland","Ards and North Down","Male","45","45","28650","22500"
"In post","2023","40-49","Northern Ireland","Armagh City, Banbridge and Craigavon","Female","5","5","[c]","[c]"
"In post","2023","40-49","Northern Ireland","Armagh City, Banbridge and Craigavon","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Northern Ireland","Belfast","Female","460","415","32890","28130"
"In post","2023","40-49","Northern Ireland","Belfast","Male","390","380","34660","32160"
"In post","2023","40-49","Northern Ireland","Causeway Coast and Glens","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Northern Ireland","Causeway Coast and Glens","Male","15","15","[c]","[c]"
"In post","2023","40-49","Northern Ireland","Derry City and Strabane","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Northern Ireland","Derry City and Strabane","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Northern Ireland","Fermanagh and Omagh","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Northern Ireland","Fermanagh and Omagh","Male","5","5","[c]","[c]"
"In post","2023","40-49","Northern Ireland","Lisburn and Castlereagh","Female","65","60","30660","26180"
"In post","2023","40-49","Northern Ireland","Lisburn and Castlereagh","Male","80","80","30150","25880"
"In post","2023","40-49","Northern Ireland","Mid and East Antrim","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Northern Ireland","Mid and East Antrim","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Northern Ireland","Newry, Mourne and Down","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Northern Ireland","Newry, Mourne and Down","Male","20","20","[c]","[c]"
"In post","2023","40-49","Overseas","Overseas","Female","440","435","58210","58050"
"In post","2023","40-49","Overseas","Overseas","Male","620","620","56700","56100"
"In post","2023","40-49","Scotland","Aberdeen City and Aberdeenshire","Female","220","200","38650","33520"
"In post","2023","40-49","Scotland","Aberdeen City and Aberdeenshire","Male","225","225","44740","38330"
"In post","2023","40-49","Scotland","Angus and Dundee City","Female","390","365","30130","28120"
"In post","2023","40-49","Scotland","Angus and Dundee City","Male","220","220","32140","29100"
"In post","2023","40-49","Scotland","Caithness and Sutherland, and Ross and Cromarty","Female","25","20","[c]","[c]"
"In post","2023","40-49","Scotland","Caithness and Sutherland, and Ross and Cromarty","Male","25","20","[c]","[c]"
"In post","2023","40-49","Scotland","City of Edinburgh","Female","1795","1665","47180","42860"
"In post","2023","40-49","Scotland","City of Edinburgh","Male","1575","1555","46530","42510"
"In post","2023","40-49","Scotland","Clackmannanshire and Fife","Female","120","105","33770","29100"
"In post","2023","40-49","Scotland","Clackmannanshire and Fife","Male","105","105","36520","34640"
"In post","2023","40-49","Scotland","Dumfries and Galloway","Female","70","60","31930","31180"
"In post","2023","40-49","Scotland","Dumfries and Galloway","Male","50","50","32820","31230"
"In post","2023","40-49","Scotland","East Ayrshire and North Ayrshire mainland","Female","140","120","29020","28120"
"In post","2023","40-49","Scotland","East Ayrshire and North Ayrshire mainland","Male","105","105","32310","28600"
"In post","2023","40-49","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Female","155","145","33910","28490"
"In post","2023","40-49","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Male","255","255","36910","38790"
"In post","2023","40-49","Scotland","East Lothian and Midlothian","Female","20","20","[c]","[c]"
"In post","2023","40-49","Scotland","East Lothian and Midlothian","Male","15","15","[c]","[c]"
"In post","2023","40-49","Scotland","Falkirk","Female","340","285","28920","28120"
"In post","2023","40-49","Scotland","Falkirk","Male","130","130","31340","28120"
"In post","2023","40-49","Scotland","Glasgow City","Female","2055","1890","36920","32160"
"In post","2023","40-49","Scotland","Glasgow City","Male","1640","1620","38170","34170"
"In post","2023","40-49","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Female","135","120","35490","31940"
"In post","2023","40-49","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Male","90","90","34730","28490"
"In post","2023","40-49","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Female","170","160","34500","29020"
"In post","2023","40-49","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Male","115","110","36490","33120"
"In post","2023","40-49","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Female","40","35","29720","29500"
"In post","2023","40-49","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Male","30","30","31750","29560"
"In post","2023","40-49","Scotland","Na h-Eileanan Siar","Female","25","20","[c]","[c]"
"In post","2023","40-49","Scotland","Na h-Eileanan Siar","Male","15","15","[c]","[c]"
"In post","2023","40-49","Scotland","North Lanarkshire","Female","230","210","29750","28120"
"In post","2023","40-49","Scotland","North Lanarkshire","Male","140","140","30480","28130"
"In post","2023","40-49","Scotland","Orkney Islands","Female","10","5","[c]","[c]"
"In post","2023","40-49","Scotland","Orkney Islands","Male","5","5","[c]","[c]"
"In post","2023","40-49","Scotland","Perth and Kinross, and Stirling","Female","140","135","35620","31940"
"In post","2023","40-49","Scotland","Perth and Kinross, and Stirling","Male","135","135","36270","37060"
"In post","2023","40-49","Scotland","Scottish Borders","Female","75","65","32810","29450"
"In post","2023","40-49","Scotland","Scottish Borders","Male","55","55","37260","31940"
"In post","2023","40-49","Scotland","Shetland Islands","Female","5","5","[c]","[c]"
"In post","2023","40-49","Scotland","Shetland Islands","Male","10","10","[c]","[c]"
"In post","2023","40-49","Scotland","South Ayrshire","Female","45","40","33540","28120"
"In post","2023","40-49","Scotland","South Ayrshire","Male","20","20","[c]","[c]"
"In post","2023","40-49","Scotland","South Lanarkshire","Female","470","425","34640","28130"
"In post","2023","40-49","Scotland","South Lanarkshire","Male","310","305","37030","34950"
"In post","2023","40-49","Scotland","West Lothian","Female","65","60","38710","31940"
"In post","2023","40-49","Scotland","West Lothian","Male","45","45","39010","33850"
"In post","2023","40-49","South East (England)","Berkshire","Female","345","305","36040","32050"
"In post","2023","40-49","South East (England)","Berkshire","Male","335","330","40290","41650"
"In post","2023","40-49","South East (England)","Brighton and Hove","Female","100","90","37230","31100"
"In post","2023","40-49","South East (England)","Brighton and Hove","Male","35","35","33130","28120"
"In post","2023","40-49","South East (England)","Buckinghamshire","Female","210","195","36220","34170"
"In post","2023","40-49","South East (England)","Buckinghamshire","Male","140","140","37090","35630"
"In post","2023","40-49","South East (England)","Central Hampshire","Female","500","470","40680","36930"
"In post","2023","40-49","South East (England)","Central Hampshire","Male","485","480","44440","41800"
"In post","2023","40-49","South East (England)","East Kent","Female","565","505","30690","27650"
"In post","2023","40-49","South East (England)","East Kent","Male","580","575","30830","27650"
"In post","2023","40-49","South East (England)","East Surrey","Female","100","95","39470","35260"
"In post","2023","40-49","South East (England)","East Surrey","Male","100","100","38270","36020"
"In post","2023","40-49","South East (England)","East Sussex CC","Female","290","250","30740","28120"
"In post","2023","40-49","South East (England)","East Sussex CC","Male","160","160","33230","28880"
"In post","2023","40-49","South East (England)","Isle of Wight","Female","85","75","31310","28120"
"In post","2023","40-49","South East (England)","Isle of Wight","Male","95","95","31500","32060"
"In post","2023","40-49","South East (England)","Kent Thames Gateway","Female","175","160","32530","31280"
"In post","2023","40-49","South East (England)","Kent Thames Gateway","Male","150","150","35310","33780"
"In post","2023","40-49","South East (England)","Medway","Female","195","180","33510","31280"
"In post","2023","40-49","South East (England)","Medway","Male","120","120","35580","32410"
"In post","2023","40-49","South East (England)","Mid Kent","Female","120","115","35460","31280"
"In post","2023","40-49","South East (England)","Mid Kent","Male","75","75","35670","33060"
"In post","2023","40-49","South East (England)","Milton Keynes","Female","225","210","35710","30940"
"In post","2023","40-49","South East (England)","Milton Keynes","Male","210","205","39250","35520"
"In post","2023","40-49","South East (England)","North Hampshire","Female","140","130","37050","30790"
"In post","2023","40-49","South East (England)","North Hampshire","Male","90","85","45120","34300"
"In post","2023","40-49","South East (England)","Oxfordshire CC","Female","330","305","38390","33990"
"In post","2023","40-49","South East (England)","Oxfordshire CC","Male","260","260","36960","34300"
"In post","2023","40-49","South East (England)","Portsmouth","Female","400","360","35190","31270"
"In post","2023","40-49","South East (England)","Portsmouth","Male","380","380","36710","34300"
"In post","2023","40-49","South East (England)","South Hampshire","Female","430","380","36620","31920"
"In post","2023","40-49","South East (England)","South Hampshire","Male","330","315","37640","33840"
"In post","2023","40-49","South East (England)","South Hampshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","South East (England)","Southampton","Female","160","140","35870","31660"
"In post","2023","40-49","South East (England)","Southampton","Male","130","130","38600","33850"
"In post","2023","40-49","South East (England)","West Kent","Female","15","15","[c]","[c]"
"In post","2023","40-49","South East (England)","West Kent","Male","20","20","[c]","[c]"
"In post","2023","40-49","South East (England)","West Surrey","Female","325","295","39430","34250"
"In post","2023","40-49","South East (England)","West Surrey","Male","205","200","40910","34460"
"In post","2023","40-49","South East (England)","West Sussex (North East)","Female","170","150","33520","28120"
"In post","2023","40-49","South East (England)","West Sussex (North East)","Male","130","125","33310","28670"
"In post","2023","40-49","South East (England)","West Sussex (South West)","Female","205","185","35860","29730"
"In post","2023","40-49","South East (England)","West Sussex (South West)","Male","110","110","40040","36990"
"In post","2023","40-49","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","1345","1230","41290","39420"
"In post","2023","40-49","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","1715","1700","45770","42620"
"In post","2023","40-49","South West (England)","Bournemouth, Christchurch and Poole","Female","110","95","30520","28120"
"In post","2023","40-49","South West (England)","Bournemouth, Christchurch and Poole","Male","65","65","32400","28120"
"In post","2023","40-49","South West (England)","Bristol, City of","Female","900","795","39660","35000"
"In post","2023","40-49","South West (England)","Bristol, City of","Male","715","705","41810","37710"
"In post","2023","40-49","South West (England)","Cornwall and Isles of Scilly","Female","210","185","30770","28120"
"In post","2023","40-49","South West (England)","Cornwall and Isles of Scilly","Male","145","145","31490","28120"
"In post","2023","40-49","South West (England)","Devon CC","Female","775","675","35140","31420"
"In post","2023","40-49","South West (England)","Devon CC","Male","705","685","38430","37420"
"In post","2023","40-49","South West (England)","Dorset","Female","245","225","31770","28480"
"In post","2023","40-49","South West (England)","Dorset","Male","245","245","34700","32920"
"In post","2023","40-49","South West (England)","Gloucestershire CC","Female","190","170","33550","28120"
"In post","2023","40-49","South West (England)","Gloucestershire CC","Male","120","115","35220","30320"
"In post","2023","40-49","South West (England)","Plymouth","Female","390","350","33320","28120"
"In post","2023","40-49","South West (England)","Plymouth","Male","390","385","36950","36330"
"In post","2023","40-49","South West (England)","Somerset CC","Female","270","240","33580","28120"
"In post","2023","40-49","South West (England)","Somerset CC","Male","255","255","38230","34370"
"In post","2023","40-49","South West (England)","Swindon","Female","75","70","34070","28120"
"In post","2023","40-49","South West (England)","Swindon","Male","40","40","38240","34170"
"In post","2023","40-49","South West (England)","Torbay","Female","55","40","26910","28120"
"In post","2023","40-49","South West (England)","Torbay","Male","30","30","28080","26500"
"In post","2023","40-49","South West (England)","Wiltshire","Female","915","845","40080","38980"
"In post","2023","40-49","South West (England)","Wiltshire","Male","860","855","45050","42540"
"In post","2023","40-49","Unknown","Unknown","Female","175","170","38970","33830"
"In post","2023","40-49","Unknown","Unknown","Male","375","370","44720","41260"
"In post","2023","40-49","Wales","Bridgend and Neath Port Talbot","Female","125","115","30660","28120"
"In post","2023","40-49","Wales","Bridgend and Neath Port Talbot","Male","45","45","33740","28120"
"In post","2023","40-49","Wales","Cardiff and Vale of Glamorgan","Female","1655","1515","39900","36590"
"In post","2023","40-49","Wales","Cardiff and Vale of Glamorgan","Male","1345","1325","41380","37320"
"In post","2023","40-49","Wales","Central Valleys","Female","550","505","33540","28120"
"In post","2023","40-49","Wales","Central Valleys","Male","285","280","33210","28120"
"In post","2023","40-49","Wales","Conwy and Denbighshire","Female","110","100","37850","39690"
"In post","2023","40-49","Wales","Conwy and Denbighshire","Male","65","65","39810","39690"
"In post","2023","40-49","Wales","Flintshire and Wrexham","Female","255","235","32370","28120"
"In post","2023","40-49","Wales","Flintshire and Wrexham","Male","200","200","32170","29890"
"In post","2023","40-49","Wales","Gwent Valleys","Female","135","120","33230","28120"
"In post","2023","40-49","Wales","Gwent Valleys","Male","50","50","39500","30610"
"In post","2023","40-49","Wales","Gwynedd","Female","105","95","28460","26850"
"In post","2023","40-49","Wales","Gwynedd","Male","75","75","32240","28120"
"In post","2023","40-49","Wales","Isle of Anglesey","Female","40","35","29410","27790"
"In post","2023","40-49","Wales","Isle of Anglesey","Male","30","30","[c]","[c]"
"In post","2023","40-49","Wales","Monmouthshire and Newport","Female","810","735","38180","33240"
"In post","2023","40-49","Wales","Monmouthshire and Newport","Male","630","615","45340","42900"
"In post","2023","40-49","Wales","Powys","Female","105","100","35490","30610"
"In post","2023","40-49","Wales","Powys","Male","50","50","30680","28120"
"In post","2023","40-49","Wales","South West Wales","Female","280","260","34450","30610"
"In post","2023","40-49","Wales","South West Wales","Male","170","170","35340","30610"
"In post","2023","40-49","Wales","Swansea","Female","1360","1195","29420","23390"
"In post","2023","40-49","Wales","Swansea","Male","995","980","33100","27910"
"In post","2023","40-49","West Midlands (England)","Birmingham","Female","1755","1590","35180","30740"
"In post","2023","40-49","West Midlands (England)","Birmingham","Male","1270","1245","36930","34170"
"In post","2023","40-49","West Midlands (England)","Coventry","Female","405","370","42130","38210"
"In post","2023","40-49","West Midlands (England)","Coventry","Male","260","255","47700","48060"
"In post","2023","40-49","West Midlands (England)","Dudley","Female","255","220","27670","28120"
"In post","2023","40-49","West Midlands (England)","Dudley","Male","75","70","29160","28120"
"In post","2023","40-49","West Midlands (England)","Herefordshire, County of","Female","65","60","31170","28120"
"In post","2023","40-49","West Midlands (England)","Herefordshire, County of","Male","40","40","34070","28800"
"In post","2023","40-49","West Midlands (England)","Sandwell","Female","70","65","29200","28120"
"In post","2023","40-49","West Midlands (England)","Sandwell","Male","35","30","28540","28120"
"In post","2023","40-49","West Midlands (England)","Shropshire","Female","140","130","32220","28120"
"In post","2023","40-49","West Midlands (England)","Shropshire","Male","110","110","32540","30470"
"In post","2023","40-49","West Midlands (England)","Solihull","Female","195","175","33110","27650"
"In post","2023","40-49","West Midlands (England)","Solihull","Male","110","105","33860","28120"
"In post","2023","40-49","West Midlands (England)","Staffordshire CC","Female","570","530","36220","32920"
"In post","2023","40-49","West Midlands (England)","Staffordshire CC","Male","395","385","36860","33990"
"In post","2023","40-49","West Midlands (England)","Stoke-on-Trent","Female","195","175","30130","26900"
"In post","2023","40-49","West Midlands (England)","Stoke-on-Trent","Male","95","95","30310","28120"
"In post","2023","40-49","West Midlands (England)","Telford and Wrekin","Female","330","305","35740","34170"
"In post","2023","40-49","West Midlands (England)","Telford and Wrekin","Male","270","270","42520","41780"
"In post","2023","40-49","West Midlands (England)","Walsall","Female","60","55","29760","28120"
"In post","2023","40-49","West Midlands (England)","Walsall","Male","25","20","[c]","[c]"
"In post","2023","40-49","West Midlands (England)","Warwickshire CC","Female","160","140","33720","28120"
"In post","2023","40-49","West Midlands (England)","Warwickshire CC","Male","110","110","32880","28090"
"In post","2023","40-49","West Midlands (England)","Wolverhampton","Female","245","220","28870","28120"
"In post","2023","40-49","West Midlands (England)","Wolverhampton","Male","105","100","30040","28120"
"In post","2023","40-49","West Midlands (England)","Worcestershire CC","Female","325","295","32870","28880"
"In post","2023","40-49","West Midlands (England)","Worcestershire CC","Male","240","235","33980","31590"
"In post","2023","40-49","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Female","430","370","29860","28120"
"In post","2023","40-49","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Male","210","205","32030","31510"
"In post","2023","40-49","Yorkshire and The Humber","Bradford","Female","360","300","28720","28000"
"In post","2023","40-49","Yorkshire and The Humber","Bradford","Male","235","220","28310","28120"
"In post","2023","40-49","Yorkshire and The Humber","Calderdale and Kirklees","Female","195","165","31500","28120"
"In post","2023","40-49","Yorkshire and The Humber","Calderdale and Kirklees","Male","85","85","31660","28120"
"In post","2023","40-49","Yorkshire and The Humber","East Riding of Yorkshire","Female","170","160","31170","28480"
"In post","2023","40-49","Yorkshire and The Humber","East Riding of Yorkshire","Male","205","205","34150","32920"
"In post","2023","40-49","Yorkshire and The Humber","Kingston upon Hull, City of","Female","285","250","30840","28120"
"In post","2023","40-49","Yorkshire and The Humber","Kingston upon Hull, City of","Male","170","165","31600","28880"
"In post","2023","40-49","Yorkshire and The Humber","Leeds","Female","1740","1590","38850","35000"
"In post","2023","40-49","Yorkshire and The Humber","Leeds","Male","1490","1470","39880","35000"
"In post","2023","40-49","Yorkshire and The Humber","North Yorkshire CC","Female","235","215","34370","30400"
"In post","2023","40-49","Yorkshire and The Humber","North Yorkshire CC","Male","185","185","36870","33830"
"In post","2023","40-49","Yorkshire and The Humber","North and North East Lincolnshire","Female","145","125","29450","28120"
"In post","2023","40-49","Yorkshire and The Humber","North and North East Lincolnshire","Male","70","65","32010","28120"
"In post","2023","40-49","Yorkshire and The Humber","Sheffield","Female","1045","920","37600","34050"
"In post","2023","40-49","Yorkshire and The Humber","Sheffield","Male","940","920","40010","37080"
"In post","2023","40-49","Yorkshire and The Humber","Wakefield","Female","265","240","34040","31800"
"In post","2023","40-49","Yorkshire and The Humber","Wakefield","Male","160","160","35780","32920"
"In post","2023","40-49","Yorkshire and The Humber","York","Female","355","330","39450","37300"
"In post","2023","40-49","Yorkshire and The Humber","York","Male","310","305","40580","37710"
"In post","2023","50-59","East Midlands (England)","Derby","Female","235","200","27460","25300"
"In post","2023","50-59","East Midlands (England)","Derby","Male","115","110","33650","28120"
"In post","2023","50-59","East Midlands (England)","East Derbyshire","Female","125","105","28530","28120"
"In post","2023","50-59","East Midlands (England)","East Derbyshire","Male","45","45","33400","28120"
"In post","2023","50-59","East Midlands (England)","Leicester","Female","435","385","28810","28080"
"In post","2023","50-59","East Midlands (England)","Leicester","Male","260","250","30900","28120"
"In post","2023","50-59","East Midlands (England)","Leicestershire CC and Rutland","Female","285","265","30250","28120"
"In post","2023","50-59","East Midlands (England)","Leicestershire CC and Rutland","Male","275","270","36000","32920"
"In post","2023","50-59","East Midlands (England)","Lincolnshire CC","Female","550","505","29710","28120"
"In post","2023","50-59","East Midlands (England)","Lincolnshire CC","Male","535","525","33830","31920"
"In post","2023","50-59","East Midlands (England)","North Northamptonshire","Female","140","120","27680","27550"
"In post","2023","50-59","East Midlands (England)","North Northamptonshire","Male","50","45","32380","28120"
"In post","2023","50-59","East Midlands (England)","North Nottinghamshire","Female","175","160","32820","28120"
