"Status","Year","Disability","Organisation","Parent_department","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Declared disabled","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Rail and Road","Office of Rail and Road","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Rail and Road","Office of Rail and Road","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Rail and Road","Office of Rail and Road","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Rail and Road","Office of Rail and Road","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Rail and Road","Office of Rail and Road","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Public Guardian","Ministry of Justice","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Public Guardian","Ministry of Justice","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Public Guardian","Ministry of Justice","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Scottish Charity Regulator","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Scottish Charity Regulator","Scottish Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Scottish Charity Regulator","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Planning Inspectorate","Department for Levelling Up, Housing and Communities","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Planning Inspectorate","Department for Levelling Up, Housing and Communities","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Planning Inspectorate","Department for Levelling Up, Housing and Communities","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Planning Inspectorate","Department for Levelling Up, Housing and Communities","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Registers of Scotland","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Registers of Scotland","Scottish Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Registers of Scotland","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Registers of Scotland","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Revenue Scotland","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Revenue Scotland","Scottish Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Revenue Scotland","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Revenue Scotland","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Royal Fleet Auxiliary","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Rural Payments Agency","Department for Environment, Food and Rural Affairs","AA/AO","55","[c]","22110","22150"
"New entrant CS","2023","Declared disabled","Rural Payments Agency","Department for Environment, Food and Rural Affairs","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Rural Payments Agency","Department for Environment, Food and Rural Affairs","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Rural Payments Agency","Department for Environment, Food and Rural Affairs","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scottish Courts and Tribunals Service","Scottish Government","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scottish Courts and Tribunals Service","Scottish Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scottish Courts and Tribunals Service","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scottish Courts and Tribunals Service","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scottish Fiscal Commission","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scottish Fiscal Commission","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scottish Government (excl. agencies)","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scottish Government (excl. agencies)","Scottish Government","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scottish Government (excl. agencies)","Scottish Government","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scottish Government (excl. agencies)","Scottish Government","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scottish Government (excl. agencies)","Scottish Government","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scottish Housing Regulator","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scottish Prison Service","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scottish Prison Service","Scottish Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scottish Prison Service","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scottish Prison Service","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scottish Public Pensions Agency","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scottish Public Pensions Agency","Scottish Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scottish Public Pensions Agency","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scottish Public Pensions Agency","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Serious Fraud Office","Attorney General's Departments","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Serious Fraud Office","Attorney General's Departments","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Serious Fraud Office","Attorney General's Departments","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Serious Fraud Office","Attorney General's Departments","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Serious Fraud Office","Attorney General's Departments","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Social Security Scotland","Scottish Government","AA/AO","55","[c]","22350","22180"
"New entrant CS","2023","Declared disabled","Social Security Scotland","Scottish Government","EO","60","[c]","29340","29100"
"New entrant CS","2023","Declared disabled","Social Security Scotland","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Social Security Scotland","Scottish Government","SEO/HEO","30","[c]","36970","35020"
"New entrant CS","2023","Declared disabled","Standards and Testing Agency","Department for Education","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Standards and Testing Agency","Department for Education","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Standards and Testing Agency","Department for Education","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Student Awards Agency for Scotland","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Student Awards Agency for Scotland","Scottish Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Student Awards Agency for Scotland","Scottish Government","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Student Awards Agency for Scotland","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Submarine Delivery Agency","Ministry of Defence","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Teaching Regulation Agency","Department for Education","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Teaching Regulation Agency","Department for Education","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Teaching Regulation Agency","Department for Education","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The Insolvency Service","Department for Business, Energy and Industrial Strategy","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The Insolvency Service","Department for Business, Energy and Industrial Strategy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The Insolvency Service","Department for Business, Energy and Industrial Strategy","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The Insolvency Service","Department for Business, Energy and Industrial Strategy","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The National Archives","The National Archives","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The National Archives","The National Archives","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The National Archives","The National Archives","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The National Archives","The National Archives","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Transport Scotland","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Transport Scotland","Scottish Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Transport Scotland","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Transport Scotland","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Debt Management Office","HM Treasury","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Debt Management Office","HM Treasury","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Export Finance","UK Export Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Export Finance","UK Export Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Export Finance","UK Export Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Export Finance","UK Export Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Export Finance","UK Export Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","Department of Health and Social Care","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","Department of Health and Social Care","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","Department of Health and Social Care","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","Department of Health and Social Care","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","Department of Health and Social Care","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Hydrographic Office","Ministry of Defence","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Hydrographic Office","Ministry of Defence","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Hydrographic Office","Ministry of Defence","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Hydrographic Office","Ministry of Defence","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Space Agency","Department for Business, Energy and Industrial Strategy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Space Agency","Department for Business, Energy and Industrial Strategy","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Space Agency","Department for Business, Energy and Industrial Strategy","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Space Agency","Department for Business, Energy and Industrial Strategy","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Statistics Authority","UK Statistics Authority","AA/AO","30","[c]","21140","21200"
"New entrant CS","2023","Declared disabled","UK Statistics Authority","UK Statistics Authority","EO","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Statistics Authority","UK Statistics Authority","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Statistics Authority","UK Statistics Authority","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Statistics Authority","UK Statistics Authority","SEO/HEO","45","[c]","33650","31560"
"New entrant CS","2023","Declared disabled","UK Supreme Court","UK Supreme Court","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Supreme Court","UK Supreme Court","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Supreme Court","UK Supreme Court","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Supreme Court","UK Supreme Court","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Valuation Office Agency","HM Revenue and Customs","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Valuation Office Agency","HM Revenue and Customs","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Valuation Office Agency","HM Revenue and Customs","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Valuation Office Agency","HM Revenue and Customs","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Vehicle Certification Agency","Department for Transport","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Vehicle Certification Agency","Department for Transport","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Vehicle Certification Agency","Department for Transport","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Water Services Regulation Authority","Water Services Regulation Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Water Services Regulation Authority","Water Services Regulation Authority","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Water Services Regulation Authority","Water Services Regulation Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Welsh Government (excl. agencies)","Welsh Government","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Welsh Government (excl. agencies)","Welsh Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Welsh Government (excl. agencies)","Welsh Government","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Welsh Government (excl. agencies)","Welsh Government","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Welsh Government (excl. agencies)","Welsh Government","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Welsh Revenue Authority","Welsh Government","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Wilton Park","Foreign, Commonwealth and Development Office","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Wilton Park","Foreign, Commonwealth and Development Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Wilton Park","Foreign, Commonwealth and Development Office","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Accountant in Bankruptcy","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Accountant in Bankruptcy","Scottish Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Accountant in Bankruptcy","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Active Travel England","Department for Transport","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Active Travel England","Department for Transport","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Active Travel England","Department for Transport","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Active Travel England","Department for Transport","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","AA/AO","195","[c]","22950","22150"
"New entrant CS","2023","Declared non-disabled","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","EO","95","[c]","26960","25920"
"New entrant CS","2023","Declared non-disabled","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","SEO/HEO","70","[c]","36690","37300"
"New entrant CS","2023","Declared non-disabled","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Attorney General's Office","Attorney General's Departments","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Attorney General's Office","Attorney General's Departments","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Attorney General's Office","Attorney General's Departments","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Building Digital UK","Department for Digital, Culture, Media and Sport","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Building Digital UK","Department for Digital, Culture, Media and Sport","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Building Digital UK","Department for Digital, Culture, Media and Sport","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Building Digital UK","Department for Digital, Culture, Media and Sport","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Building Digital UK","Department for Digital, Culture, Media and Sport","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Cabinet Office (excl. agencies)","Cabinet Office","AA/AO","80","[c]","21470","21720"
"New entrant CS","2023","Declared non-disabled","Cabinet Office (excl. agencies)","Cabinet Office","EO","55","[c]","25740","24610"
"New entrant CS","2023","Declared non-disabled","Cabinet Office (excl. agencies)","Cabinet Office","G6/G7","70","[c]","55240","55790"
"New entrant CS","2023","Declared non-disabled","Cabinet Office (excl. agencies)","Cabinet Office","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Cabinet Office (excl. agencies)","Cabinet Office","SEO/HEO","115","[c]","35640","35240"
"New entrant CS","2023","Declared non-disabled","Central Civil Service Fast Stream","Cabinet Office","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","EO","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Charity Commission","Charity Commission","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Charity Commission","Charity Commission","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Charity Commission","Charity Commission","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Charity Commission","Charity Commission","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Companies House","Department for Business, Energy and Industrial Strategy","AA/AO","85","[c]","21530","21380"
"New entrant CS","2023","Declared non-disabled","Companies House","Department for Business, Energy and Industrial Strategy","EO","40","[c]","28460","25610"
"New entrant CS","2023","Declared non-disabled","Companies House","Department for Business, Energy and Industrial Strategy","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Companies House","Department for Business, Energy and Industrial Strategy","SEO/HEO","75","[c]","39880","40680"
"New entrant CS","2023","Declared non-disabled","Competition and Markets Authority","Competition and Markets Authority","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Competition and Markets Authority","Competition and Markets Authority","EO","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Competition and Markets Authority","Competition and Markets Authority","G6/G7","45","[c]","63270","60120"
"New entrant CS","2023","Declared non-disabled","Competition and Markets Authority","Competition and Markets Authority","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Competition and Markets Authority","Competition and Markets Authority","SEO/HEO","50","[c]","37240","34110"
"New entrant CS","2023","Declared non-disabled","Criminal Injuries Compensation Authority","Ministry of Justice","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Criminal Injuries Compensation Authority","Ministry of Justice","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Criminal Injuries Compensation Authority","Ministry of Justice","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Criminal Injuries Compensation Authority","Ministry of Justice","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Crown Commercial Service","Cabinet Office","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Crown Commercial Service","Cabinet Office","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Crown Commercial Service","Cabinet Office","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Crown Commercial Service","Cabinet Office","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Crown Office and Procurator Fiscal Service","Scottish Government","AA/AO","90","[c]","22190","22180"
"New entrant CS","2023","Declared non-disabled","Crown Office and Procurator Fiscal Service","Scottish Government","EO","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Crown Office and Procurator Fiscal Service","Scottish Government","G6/G7","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Crown Office and Procurator Fiscal Service","Scottish Government","SEO/HEO","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Crown Prosecution Service","Attorney General's Departments","AA/AO","310","[c]","21830","21120"
"New entrant CS","2023","Declared non-disabled","Crown Prosecution Service","Attorney General's Departments","EO","70","[c]","27330","26900"
"New entrant CS","2023","Declared non-disabled","Crown Prosecution Service","Attorney General's Departments","G6/G7","65","[c]","52650","51870"
"New entrant CS","2023","Declared non-disabled","Crown Prosecution Service","Attorney General's Departments","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Crown Prosecution Service","Attorney General's Departments","SEO/HEO","115","[c]","37960","38760"
"New entrant CS","2023","Declared non-disabled","Defence Electronics and Components Agency","Ministry of Defence","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Defence Equipment and Support","Ministry of Defence","AA/AO","120","[c]","21160","20750"
"New entrant CS","2023","Declared non-disabled","Defence Equipment and Support","Ministry of Defence","EO","65","[c]","27150","26600"
"New entrant CS","2023","Declared non-disabled","Defence Equipment and Support","Ministry of Defence","G6/G7","40","[c]","57950","55500"
"New entrant CS","2023","Declared non-disabled","Defence Equipment and Support","Ministry of Defence","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Defence Equipment and Support","Ministry of Defence","SEO/HEO","295","[c]","37220","34000"
"New entrant CS","2023","Declared non-disabled","Defence Science and Technology Laboratory","Ministry of Defence","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Defence Science and Technology Laboratory","Ministry of Defence","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Defence Science and Technology Laboratory","Ministry of Defence","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Defence Science and Technology Laboratory","Ministry of Defence","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","AA/AO","15","[c]","[c]","[c]"
