"Status","Year","Parent_department","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Ministry of Justice","Bromley","Unknown","Unknown","140","130","32440","30840"
"In post","2023","Ministry of Justice","Buckinghamshire","AA/AO","AA","95","90","22950","23230"
"In post","2023","Ministry of Justice","Buckinghamshire","AA/AO","AO","250","240","31380","32380"
"In post","2023","Ministry of Justice","Buckinghamshire","EO","EO","150","140","32580","34170"
"In post","2023","Ministry of Justice","Buckinghamshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Buckinghamshire","G6/G7","G7","10","10","61260","57960"
"In post","2023","Ministry of Justice","Buckinghamshire","SEO/HEO","HEO","90","80","36230","34150"
"In post","2023","Ministry of Justice","Buckinghamshire","SEO/HEO","SEO","55","50","49020","51500"
"In post","2023","Ministry of Justice","Buckinghamshire","Unknown","Unknown","80","75","31900","32050"
"In post","2023","Ministry of Justice","Calderdale and Kirklees","AA/AO","AA","5","5","[c]","[c]"
"In post","2023","Ministry of Justice","Calderdale and Kirklees","AA/AO","AO","30","20","21780","21780"
"In post","2023","Ministry of Justice","Calderdale and Kirklees","EO","EO","5","5","[c]","[c]"
"In post","2023","Ministry of Justice","Calderdale and Kirklees","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Calderdale and Kirklees","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Calderdale and Kirklees","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Calderdale and Kirklees","SEO/HEO","SEO","10","5","[c]","[c]"
"In post","2023","Ministry of Justice","Calderdale and Kirklees","Unknown","Unknown","235","210","29200","26840"
"In post","2023","Ministry of Justice","Cambridgeshire CC","AA/AO","AA","200","175","22840","23230"
"In post","2023","Ministry of Justice","Cambridgeshire CC","AA/AO","AO","590","555","30000","30410"
"In post","2023","Ministry of Justice","Cambridgeshire CC","EO","EO","195","185","32750","34170"
"In post","2023","Ministry of Justice","Cambridgeshire CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Cambridgeshire CC","G6/G7","G7","20","20","62920","59590"
"In post","2023","Ministry of Justice","Cambridgeshire CC","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Cambridgeshire CC","SEO/HEO","HEO","105","105","36810","38100"
"In post","2023","Ministry of Justice","Cambridgeshire CC","SEO/HEO","SEO","65","65","48040","48310"
"In post","2023","Ministry of Justice","Cambridgeshire CC","Unknown","Unknown","175","165","30170","29050"
"In post","2023","Ministry of Justice","Camden and City of London","AA/AO","AA","80","75","23000","23000"
"In post","2023","Ministry of Justice","Camden and City of London","AA/AO","AO","425","400","25480","25480"
"In post","2023","Ministry of Justice","Camden and City of London","EO","EO","165","160","29810","29660"
"In post","2023","Ministry of Justice","Camden and City of London","G6/G7","G6","10","10","68750","66700"
"In post","2023","Ministry of Justice","Camden and City of London","G6/G7","G7","40","40","59300","58740"
"In post","2023","Ministry of Justice","Camden and City of London","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Camden and City of London","SEO/HEO","HEO","80","80","35580","35410"
"In post","2023","Ministry of Justice","Camden and City of London","SEO/HEO","SEO","40","40","44470","43650"
"In post","2023","Ministry of Justice","Camden and City of London","Unknown","Unknown","35","35","34200","33050"
"In post","2023","Ministry of Justice","Cardiff and Vale of Glamorgan","AA/AO","AA","90","85","22290","23230"
"In post","2023","Ministry of Justice","Cardiff and Vale of Glamorgan","AA/AO","AO","435","410","26780","28160"
"In post","2023","Ministry of Justice","Cardiff and Vale of Glamorgan","EO","EO","145","140","29190","27170"
"In post","2023","Ministry of Justice","Cardiff and Vale of Glamorgan","G6/G7","G6","15","15","72010","65230"
"In post","2023","Ministry of Justice","Cardiff and Vale of Glamorgan","G6/G7","G7","55","55","57010","54330"
"In post","2023","Ministry of Justice","Cardiff and Vale of Glamorgan","SCS level","SCS level","15","10","97790","88050"
"In post","2023","Ministry of Justice","Cardiff and Vale of Glamorgan","SEO/HEO","HEO","135","125","34070","32000"
"In post","2023","Ministry of Justice","Cardiff and Vale of Glamorgan","SEO/HEO","SEO","110","105","42670","41510"
"In post","2023","Ministry of Justice","Cardiff and Vale of Glamorgan","Unknown","Unknown","345","325","30830","29050"
"In post","2023","Ministry of Justice","Central Hampshire","AA/AO","AA","65","60","22520","23230"
"In post","2023","Ministry of Justice","Central Hampshire","AA/AO","AO","240","235","30700","30880"
"In post","2023","Ministry of Justice","Central Hampshire","EO","EO","55","55","31310","30890"
"In post","2023","Ministry of Justice","Central Hampshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Central Hampshire","G6/G7","G7","10","10","[c]","[c]"
"In post","2023","Ministry of Justice","Central Hampshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Central Hampshire","SEO/HEO","HEO","30","30","36590","38180"
"In post","2023","Ministry of Justice","Central Hampshire","SEO/HEO","SEO","25","25","50300","53200"
"In post","2023","Ministry of Justice","Central Hampshire","Unknown","Unknown","20","20","30690","29930"
"In post","2023","Ministry of Justice","Central Valleys","AA/AO","AA","5","5","[c]","[c]"
"In post","2023","Ministry of Justice","Central Valleys","AA/AO","AO","35","30","21780","21780"
"In post","2023","Ministry of Justice","Central Valleys","EO","EO","10","10","[c]","[c]"
"In post","2023","Ministry of Justice","Central Valleys","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Central Valleys","G6/G7","G7","5","5","[c]","[c]"
"In post","2023","Ministry of Justice","Central Valleys","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2023","Ministry of Justice","Central Valleys","SEO/HEO","SEO","15","15","42230","41510"
"In post","2023","Ministry of Justice","Central Valleys","Unknown","Unknown","165","155","29600","29050"
"In post","2023","Ministry of Justice","Cheshire East","AA/AO","AA","50","45","22960","23230"
"In post","2023","Ministry of Justice","Cheshire East","AA/AO","AO","185","175","29160","28880"
"In post","2023","Ministry of Justice","Cheshire East","EO","EO","50","50","33080","35430"
"In post","2023","Ministry of Justice","Cheshire East","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Cheshire East","G6/G7","G7","5","5","[c]","[c]"
"In post","2023","Ministry of Justice","Cheshire East","SEO/HEO","HEO","35","30","36150","34180"
"In post","2023","Ministry of Justice","Cheshire East","SEO/HEO","SEO","30","30","49020","49570"
"In post","2023","Ministry of Justice","Cheshire East","Unknown","Unknown","120","110","29280","26840"
"In post","2023","Ministry of Justice","Cheshire West and Chester","AA/AO","AA","10","10","19930","19930"
"In post","2023","Ministry of Justice","Cheshire West and Chester","AA/AO","AO","20","20","21780","21780"
"In post","2023","Ministry of Justice","Cheshire West and Chester","EO","EO","15","15","26030","25830"
"In post","2023","Ministry of Justice","Cheshire West and Chester","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Cheshire West and Chester","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Cheshire West and Chester","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2023","Ministry of Justice","Cheshire West and Chester","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2023","Ministry of Justice","Cheshire West and Chester","Unknown","Unknown","160","150","29740","26840"
"In post","2023","Ministry of Justice","Chorley and West Lancashire","AA/AO","AA","145","130","22970","23230"
"In post","2023","Ministry of Justice","Chorley and West Lancashire","AA/AO","AO","665","620","30070","30440"
"In post","2023","Ministry of Justice","Chorley and West Lancashire","EO","EO","180","165","31990","32290"
"In post","2023","Ministry of Justice","Chorley and West Lancashire","G6/G7","G6","5","5","[c]","[c]"
"In post","2023","Ministry of Justice","Chorley and West Lancashire","G6/G7","G7","10","10","63940","59590"
"In post","2023","Ministry of Justice","Chorley and West Lancashire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Chorley and West Lancashire","SEO/HEO","HEO","130","120","36790","38180"
"In post","2023","Ministry of Justice","Chorley and West Lancashire","SEO/HEO","SEO","80","80","48200","49510"
"In post","2023","Ministry of Justice","Chorley and West Lancashire","Unknown","Unknown","95","90","30940","29050"
"In post","2023","Ministry of Justice","City of Edinburgh","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","City of Edinburgh","AA/AO","AO","5","5","[c]","[c]"
"In post","2023","Ministry of Justice","City of Edinburgh","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","City of Edinburgh","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","City of Edinburgh","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","City of Edinburgh","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","City of Edinburgh","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","City of Edinburgh","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Conwy and Denbighshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Conwy and Denbighshire","AA/AO","AO","10","10","21780","21780"
"In post","2023","Ministry of Justice","Conwy and Denbighshire","EO","EO","5","5","[c]","[c]"
"In post","2023","Ministry of Justice","Conwy and Denbighshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Conwy and Denbighshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Conwy and Denbighshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Conwy and Denbighshire","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2023","Ministry of Justice","Conwy and Denbighshire","Unknown","Unknown","105","100","29430","25300"
"In post","2023","Ministry of Justice","Cornwall and Isles of Scilly","AA/AO","AA","10","5","19930","19930"
"In post","2023","Ministry of Justice","Cornwall and Isles of Scilly","AA/AO","AO","30","20","21780","21780"
"In post","2023","Ministry of Justice","Cornwall and Isles of Scilly","EO","EO","10","10","25980","25830"
"In post","2023","Ministry of Justice","Cornwall and Isles of Scilly","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Cornwall and Isles of Scilly","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Cornwall and Isles of Scilly","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2023","Ministry of Justice","Cornwall and Isles of Scilly","SEO/HEO","SEO","10","10","43680","44330"
"In post","2023","Ministry of Justice","Cornwall and Isles of Scilly","Unknown","Unknown","125","110","29380","26500"
"In post","2023","Ministry of Justice","Coventry","AA/AO","AA","10","5","[c]","[c]"
"In post","2023","Ministry of Justice","Coventry","AA/AO","AO","30","25","21780","21780"
"In post","2023","Ministry of Justice","Coventry","EO","EO","5","5","[c]","[c]"
"In post","2023","Ministry of Justice","Coventry","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Coventry","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2023","Ministry of Justice","Coventry","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2023","Ministry of Justice","Coventry","Unknown","Unknown","145","135","28980","24570"
"In post","2023","Ministry of Justice","Croydon","AA/AO","AA","25","20","22890","23000"
"In post","2023","Ministry of Justice","Croydon","AA/AO","AO","215","200","26730","26760"
"In post","2023","Ministry of Justice","Croydon","EO","EO","250","245","31490","31310"
"In post","2023","Ministry of Justice","Croydon","G6/G7","G6","35","35","77880","77850"
"In post","2023","Ministry of Justice","Croydon","G6/G7","G7","70","70","66510","67170"
"In post","2023","Ministry of Justice","Croydon","SCS level","SCS level","5","5","[c]","[c]"
"In post","2023","Ministry of Justice","Croydon","SEO/HEO","HEO","175","170","37230","35410"
"In post","2023","Ministry of Justice","Croydon","SEO/HEO","SEO","170","165","50060","48460"
"In post","2023","Ministry of Justice","Croydon","Unknown","Unknown","115","105","34840","33050"
"In post","2023","Ministry of Justice","Darlington","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Darlington","AA/AO","AO","40","35","21870","21780"
"In post","2023","Ministry of Justice","Darlington","EO","EO","10","10","[c]","[c]"
"In post","2023","Ministry of Justice","Darlington","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Darlington","G6/G7","G7","5","5","[c]","[c]"
"In post","2023","Ministry of Justice","Darlington","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2023","Ministry of Justice","Darlington","SEO/HEO","SEO","15","15","38980","37680"
"In post","2023","Ministry of Justice","Darlington","Unknown","Unknown","65","65","27890","25300"
"In post","2023","Ministry of Justice","Derby","AA/AO","AA","15","15","19900","19930"
"In post","2023","Ministry of Justice","Derby","AA/AO","AO","60","50","21780","21780"
"In post","2023","Ministry of Justice","Derby","EO","EO","20","20","25840","25830"
"In post","2023","Ministry of Justice","Derby","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Derby","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Derby","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2023","Ministry of Justice","Derby","SEO/HEO","SEO","10","10","41860","41510"
"In post","2023","Ministry of Justice","Derby","Unknown","Unknown","255","235","28880","26840"
"In post","2023","Ministry of Justice","Devon CC","AA/AO","AA","140","130","22570","23230"
"In post","2023","Ministry of Justice","Devon CC","AA/AO","AO","590","550","29610","29890"
"In post","2023","Ministry of Justice","Devon CC","EO","EO","170","165","31940","34170"
"In post","2023","Ministry of Justice","Devon CC","G6/G7","G6","10","10","76520","72720"
"In post","2023","Ministry of Justice","Devon CC","G6/G7","G7","15","15","60190","59590"
"In post","2023","Ministry of Justice","Devon CC","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Devon CC","SEO/HEO","HEO","130","115","36040","37130"
"In post","2023","Ministry of Justice","Devon CC","SEO/HEO","SEO","75","70","47740","48310"
"In post","2023","Ministry of Justice","Devon CC","Unknown","Unknown","160","145","30990","29050"
"In post","2023","Ministry of Justice","Dorset","AA/AO","AA","160","145","23010","23230"
"In post","2023","Ministry of Justice","Dorset","AA/AO","AO","485","455","29810","30410"
"In post","2023","Ministry of Justice","Dorset","EO","EO","140","135","31980","33520"
"In post","2023","Ministry of Justice","Dorset","G6/G7","G6","5","5","[c]","[c]"
"In post","2023","Ministry of Justice","Dorset","G6/G7","G7","10","10","[c]","[c]"
"In post","2023","Ministry of Justice","Dorset","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Dorset","SEO/HEO","HEO","95","90","37190","38800"
"In post","2023","Ministry of Justice","Dorset","SEO/HEO","SEO","55","55","48740","51500"
"In post","2023","Ministry of Justice","Dorset","Unknown","Unknown","85","75","28700","26840"
"In post","2023","Ministry of Justice","Dudley","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Dudley","AA/AO","AO","20","10","21780","21780"
"In post","2023","Ministry of Justice","Dudley","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Dudley","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Dudley","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Dudley","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Dudley","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2023","Ministry of Justice","Dudley","Unknown","Unknown","80","75","30190","29050"
"In post","2023","Ministry of Justice","Durham","AA/AO","AA","290","265","23210","23230"
"In post","2023","Ministry of Justice","Durham","AA/AO","AO","1290","1190","30350","30440"
"In post","2023","Ministry of Justice","Durham","EO","EO","320","300","33360","35710"
"In post","2023","Ministry of Justice","Durham","G6/G7","G6","15","15","80630","75010"
"In post","2023","Ministry of Justice","Durham","G6/G7","G7","20","20","61720","59590"
"In post","2023","Ministry of Justice","Durham","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Durham","SEO/HEO","HEO","220","210","36000","37090"
"In post","2023","Ministry of Justice","Durham","SEO/HEO","SEO","150","140","48650","49570"
"In post","2023","Ministry of Justice","Durham","Unknown","Unknown","240","225","30410","29050"
"In post","2023","Ministry of Justice","Ealing","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Ealing","Unknown","Unknown","75","70","34860","33900"
"In post","2023","Ministry of Justice","East Cumbria","AA/AO","AA","5","5","[c]","[c]"
"In post","2023","Ministry of Justice","East Cumbria","AA/AO","AO","20","20","21780","21780"
"In post","2023","Ministry of Justice","East Cumbria","EO","EO","15","10","25830","25830"
"In post","2023","Ministry of Justice","East Cumbria","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","East Cumbria","G6/G7","G7","5","5","[c]","[c]"
"In post","2023","Ministry of Justice","East Cumbria","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2023","Ministry of Justice","East Cumbria","SEO/HEO","SEO","10","10","41890","41510"
"In post","2023","Ministry of Justice","East Cumbria","Unknown","Unknown","105","95","30450","29050"
"In post","2023","Ministry of Justice","East Derbyshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","East Derbyshire","AA/AO","AO","5","5","[c]","[c]"
"In post","2023","Ministry of Justice","East Derbyshire","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","East Derbyshire","G6/G7","G7","5","5","[c]","[c]"
"In post","2023","Ministry of Justice","East Derbyshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","East Derbyshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","East Derbyshire","Unknown","Unknown","85","75","30120","29050"
"In post","2023","Ministry of Justice","East Kent","AA/AO","AA","20","15","19930","19930"
"In post","2023","Ministry of Justice","East Kent","AA/AO","AO","25","25","21780","21780"
"In post","2023","Ministry of Justice","East Kent","EO","EO","20","15","26010","25830"
"In post","2023","Ministry of Justice","East Kent","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","East Kent","G6/G7","G7","10","10","[c]","[c]"
"In post","2023","Ministry of Justice","East Kent","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2023","Ministry of Justice","East Kent","SEO/HEO","SEO","15","10","45370","47100"
"In post","2023","Ministry of Justice","East Kent","Unknown","Unknown","155","150","29640","27530"
"In post","2023","Ministry of Justice","East Lancashire","AA/AO","AA","5","5","[c]","[c]"
"In post","2023","Ministry of Justice","East Lancashire","AA/AO","AO","20","20","21780","21780"
"In post","2023","Ministry of Justice","East Lancashire","EO","EO","5","5","[c]","[c]"
"In post","2023","Ministry of Justice","East Lancashire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","East Lancashire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","East Lancashire","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2023","Ministry of Justice","East Lancashire","Unknown","Unknown","140","135","29220","26840"
"In post","2023","Ministry of Justice","East Merseyside","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","East Merseyside","AA/AO","AO","75","70","22190","21780"
"In post","2023","Ministry of Justice","East Merseyside","EO","EO","20","15","27230","27170"
"In post","2023","Ministry of Justice","East Merseyside","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","East Merseyside","G6/G7","G7","10","10","64120","67300"
"In post","2023","Ministry of Justice","East Merseyside","SEO/HEO","HEO","25","25","32780","32420"
"In post","2023","Ministry of Justice","East Merseyside","SEO/HEO","SEO","25","25","45900","46110"
"In post","2023","Ministry of Justice","East Merseyside","Unknown","Unknown","215","205","30880","29050"
"In post","2023","Ministry of Justice","East Riding of Yorkshire","AA/AO","AA","185","170","23360","23230"
"In post","2023","Ministry of Justice","East Riding of Yorkshire","AA/AO","AO","645","590","30200","30410"
"In post","2023","Ministry of Justice","East Riding of Yorkshire","EO","EO","205","195","33440","35710"
"In post","2023","Ministry of Justice","East Riding of Yorkshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","East Riding of Yorkshire","G6/G7","G7","10","10","60310","59060"
"In post","2023","Ministry of Justice","East Riding of Yorkshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","East Riding of Yorkshire","SEO/HEO","HEO","95","90","36920","38910"
"In post","2023","Ministry of Justice","East Riding of Yorkshire","SEO/HEO","SEO","50","50","49770","51500"
"In post","2023","Ministry of Justice","East Riding of Yorkshire","Unknown","Unknown","75","65","31690","31150"
"In post","2023","Ministry of Justice","East Surrey","AA/AO","AA","125","115","26280","26630"
"In post","2023","Ministry of Justice","East Surrey","AA/AO","AO","430","415","34540","35460"
"In post","2023","Ministry of Justice","East Surrey","EO","EO","110","100","36210","37580"
"In post","2023","Ministry of Justice","East Surrey","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","East Surrey","G6/G7","G7","5","5","[c]","[c]"
"In post","2023","Ministry of Justice","East Surrey","SEO/HEO","HEO","75","70","40400","42310"
"In post","2023","Ministry of Justice","East Surrey","SEO/HEO","SEO","30","30","54870","56040"
"In post","2023","Ministry of Justice","East Surrey","Unknown","Unknown","60","55","33040","30810"
"In post","2023","Ministry of Justice","East Sussex CC","AA/AO","AA","65","60","22840","23230"
"In post","2023","Ministry of Justice","East Sussex CC","AA/AO","AO","220","210","28610","28880"
"In post","2023","Ministry of Justice","East Sussex CC","EO","EO","60","55","30570","28480"
"In post","2023","Ministry of Justice","East Sussex CC","G6/G7","G6","5","5","[c]","[c]"
"In post","2023","Ministry of Justice","East Sussex CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","East Sussex CC","SEO/HEO","HEO","45","45","35870","33200"
"In post","2023","Ministry of Justice","East Sussex CC","SEO/HEO","SEO","20","20","49180","49510"
"In post","2023","Ministry of Justice","East Sussex CC","Unknown","Unknown","120","110","30420","27940"
"In post","2023","Ministry of Justice","Enfield","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Enfield","AA/AO","AO","25","20","25480","25480"
"In post","2023","Ministry of Justice","Enfield","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Enfield","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Enfield","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Enfield","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Enfield","Unknown","Unknown","35","30","35690","34820"
"In post","2023","Ministry of Justice","Essex Haven Gateway","AA/AO","AA","5","5","[c]","[c]"
"In post","2023","Ministry of Justice","Essex Haven Gateway","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Essex Haven Gateway","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Essex Haven Gateway","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Essex Haven Gateway","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Essex Haven Gateway","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Essex Haven Gateway","SEO/HEO","SEO","10","10","45280","44920"
"In post","2023","Ministry of Justice","Essex Haven Gateway","Unknown","Unknown","105","95","30070","26840"
"In post","2023","Ministry of Justice","Essex Thames Gateway","AA/AO","AA","10","10","19930","19930"
"In post","2023","Ministry of Justice","Essex Thames Gateway","AA/AO","AO","20","20","21780","21780"
"In post","2023","Ministry of Justice","Essex Thames Gateway","EO","EO","15","10","25880","25830"
"In post","2023","Ministry of Justice","Essex Thames Gateway","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Essex Thames Gateway","SEO/HEO","SEO","10","10","40640","40130"
"In post","2023","Ministry of Justice","Essex Thames Gateway","Unknown","Unknown","120","110","29380","26840"
"In post","2023","Ministry of Justice","Flintshire and Wrexham","AA/AO","AA","105","105","22580","23230"
"In post","2023","Ministry of Justice","Flintshire and Wrexham","AA/AO","AO","415","405","28390","28880"
"In post","2023","Ministry of Justice","Flintshire and Wrexham","EO","EO","140","135","32070","34170"
"In post","2023","Ministry of Justice","Flintshire and Wrexham","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Flintshire and Wrexham","G6/G7","G7","10","10","59600","58790"
"In post","2023","Ministry of Justice","Flintshire and Wrexham","SEO/HEO","HEO","75","75","35700","37090"
"In post","2023","Ministry of Justice","Flintshire and Wrexham","SEO/HEO","SEO","45","45","47340","47210"
"In post","2023","Ministry of Justice","Flintshire and Wrexham","Unknown","Unknown","165","155","29310","29050"
"In post","2023","Ministry of Justice","Glasgow City","AA/AO","AA","20","15","19930","19930"
"In post","2023","Ministry of Justice","Glasgow City","AA/AO","AO","215","195","21780","21780"
"In post","2023","Ministry of Justice","Glasgow City","EO","EO","125","115","25990","25830"
"In post","2023","Ministry of Justice","Glasgow City","G6/G7","G6","10","10","[c]","[c]"
"In post","2023","Ministry of Justice","Glasgow City","G6/G7","G7","45","40","54410","51770"
"In post","2023","Ministry of Justice","Glasgow City","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Glasgow City","SEO/HEO","HEO","115","110","31590","31270"
"In post","2023","Ministry of Justice","Glasgow City","SEO/HEO","SEO","45","45","38810","37680"
"In post","2023","Ministry of Justice","Gloucestershire CC","AA/AO","AA","10","10","19930","19930"
"In post","2023","Ministry of Justice","Gloucestershire CC","AA/AO","AO","50","40","21780","21780"
"In post","2023","Ministry of Justice","Gloucestershire CC","EO","EO","15","15","25900","25830"
"In post","2023","Ministry of Justice","Gloucestershire CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Gloucestershire CC","G6/G7","G7","10","10","[c]","[c]"
"In post","2023","Ministry of Justice","Gloucestershire CC","SEO/HEO","HEO","10","5","[c]","[c]"
"In post","2023","Ministry of Justice","Gloucestershire CC","SEO/HEO","SEO","15","10","41670","41510"
"In post","2023","Ministry of Justice","Gloucestershire CC","Unknown","Unknown","165","150","29530","26840"
"In post","2023","Ministry of Justice","Greater Manchester North East","AA/AO","AA","40","35","23270","23230"
"In post","2023","Ministry of Justice","Greater Manchester North East","AA/AO","AO","135","130","30000","30410"
"In post","2023","Ministry of Justice","Greater Manchester North East","EO","EO","40","40","31820","28480"
"In post","2023","Ministry of Justice","Greater Manchester North East","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Greater Manchester North East","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Greater Manchester North East","SEO/HEO","HEO","35","30","36680","39720"
"In post","2023","Ministry of Justice","Greater Manchester North East","SEO/HEO","SEO","20","20","50470","52380"
"In post","2023","Ministry of Justice","Greater Manchester North East","Unknown","Unknown","245","230","29420","26840"
"In post","2023","Ministry of Justice","Greater Manchester North West","AA/AO","AA","65","60","22410","23230"
"In post","2023","Ministry of Justice","Greater Manchester North West","AA/AO","AO","265","250","28480","28880"
"In post","2023","Ministry of Justice","Greater Manchester North West","EO","EO","55","55","31220","28680"
