"Status","Year","Function_of_post","Parent_department","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","No function","Ministry of Defence","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","375","[c]","37650","34240"
"Leaver CS","2023","No function","Ministry of Defence","South West (England)","Bournemouth, Christchurch and Poole","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","South West (England)","Cornwall and Isles of Scilly","30","[c]","31200","23430"
"Leaver CS","2023","No function","Ministry of Defence","South West (England)","Devon CC","25","[c]","24270","21600"
"Leaver CS","2023","No function","Ministry of Defence","South West (England)","Dorset","25","[c]","27280","22480"
"Leaver CS","2023","No function","Ministry of Defence","South West (England)","Gloucestershire CC","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","South West (England)","Plymouth","40","[c]","28310","22730"
"Leaver CS","2023","No function","Ministry of Defence","South West (England)","Somerset CC","85","[c]","29080","26740"
"Leaver CS","2023","No function","Ministry of Defence","South West (England)","Wiltshire","75","[c]","34720","33540"
"Leaver CS","2023","No function","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Wales","Cardiff and Vale of Glamorgan","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Wales","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Wales","Flintshire and Wrexham","25","[c]","34020","31130"
"Leaver CS","2023","No function","Ministry of Defence","Wales","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Wales","Powys","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Wales","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","West Midlands (England)","Herefordshire, County of","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","West Midlands (England)","Sandwell","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","West Midlands (England)","Shropshire","15","[c]","29380","22330"
"Leaver CS","2023","No function","Ministry of Defence","West Midlands (England)","Staffordshire CC","25","[c]","36170","33620"
"Leaver CS","2023","No function","Ministry of Defence","West Midlands (England)","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","West Midlands (England)","Telford and Wrekin","10","[c]","39780","37560"
"Leaver CS","2023","No function","Ministry of Defence","West Midlands (England)","Warwickshire CC","20","[c]","26430","21590"
"Leaver CS","2023","No function","Ministry of Defence","West Midlands (England)","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Yorkshire and The Humber","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Yorkshire and The Humber","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Yorkshire and The Humber","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Yorkshire and The Humber","North Yorkshire CC","45","[c]","35080","25630"
"Leaver CS","2023","No function","Ministry of Defence","Yorkshire and The Humber","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Yorkshire and The Humber","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Yorkshire and The Humber","York","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","East Midlands (England)","Derby","50","[c]","23130","21780"
"Leaver CS","2023","No function","Ministry of Justice","East Midlands (England)","East Derbyshire","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","East Midlands (England)","Leicester","120","[c]","23890","21780"
"Leaver CS","2023","No function","Ministry of Justice","East Midlands (England)","Leicestershire CC and Rutland","175","[c]","22960","21780"
"Leaver CS","2023","No function","Ministry of Justice","East Midlands (England)","Lincolnshire CC","125","[c]","24240","21780"
"Leaver CS","2023","No function","Ministry of Justice","East Midlands (England)","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","East Midlands (England)","North Nottinghamshire","75","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","East Midlands (England)","Nottingham","180","[c]","23010","21780"
"Leaver CS","2023","No function","Ministry of Justice","East Midlands (England)","South Nottinghamshire","30","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","East Midlands (England)","South and West Derbyshire","50","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","East Midlands (England)","West Northamptonshire","135","[c]","22390","21780"
"Leaver CS","2023","No function","Ministry of Justice","East of England","Bedford","70","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","East of England","Breckland and South Norfolk","50","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","East of England","Cambridgeshire CC","140","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","East of England","Essex Haven Gateway","20","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","East of England","Essex Thames Gateway","15","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","East of England","Heart of Essex","115","[c]","22200","21780"
"Leaver CS","2023","No function","Ministry of Justice","East of England","Hertfordshire CC","120","[c]","26100","25480"
"Leaver CS","2023","No function","Ministry of Justice","East of England","Luton","20","[c]","22410","21780"
"Leaver CS","2023","No function","Ministry of Justice","East of England","North and West Norfolk","20","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","East of England","Norwich and East Norfolk","100","[c]","21930","21780"
"Leaver CS","2023","No function","Ministry of Justice","East of England","Peterborough","25","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","East of England","Southend-on-Sea","15","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","East of England","Suffolk CC","205","[c]","22760","21370"
"Leaver CS","2023","No function","Ministry of Justice","East of England","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","London","Barking & Dagenham and Havering","15","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","London","Barnet","20","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","London","Bexley and Greenwich","160","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","London","Brent","25","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","London","Bromley","20","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","London","Camden and City of London","95","[c]","26370","25480"
"Leaver CS","2023","No function","Ministry of Justice","London","Croydon","75","[c]","29290","25480"
"Leaver CS","2023","No function","Ministry of Justice","London","Ealing","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","London","Enfield","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","London","Hackney and Newham","15","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","London","Haringey and Islington","145","[c]","27340","25480"
"Leaver CS","2023","No function","Ministry of Justice","London","Harrow and Hillingdon","20","[c]","26230","25480"
"Leaver CS","2023","No function","Ministry of Justice","London","Hounslow and Richmond upon Thames","165","[c]","28330","25480"
"Leaver CS","2023","No function","Ministry of Justice","London","Kensington & Chelsea and Hammersmith & Fulham","75","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","London","Lambeth","60","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","London","Lewisham and Southwark","65","[c]","30080","28990"
"Leaver CS","2023","No function","Ministry of Justice","London","Merton, Kingston upon Thames and Sutton","20","[c]","27240","25480"
"Leaver CS","2023","No function","Ministry of Justice","London","Redbridge and Waltham Forest","40","[c]","27360","25480"
"Leaver CS","2023","No function","Ministry of Justice","London","Tower Hamlets","50","[c]","33460","29660"
"Leaver CS","2023","No function","Ministry of Justice","London","Wandsworth","115","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","London","Westminster","325","[c]","37150","30880"
"Leaver CS","2023","No function","Ministry of Justice","North East (England)","Darlington","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","North East (England)","Durham","245","[c]","30360","21780"
"Leaver CS","2023","No function","Ministry of Justice","North East (England)","Hartlepool and Stockton-on-Tees","90","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","North East (England)","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","North East (England)","South Teesside","25","[c]","28300","21780"
"Leaver CS","2023","No function","Ministry of Justice","North East (England)","Sunderland","15","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","North East (England)","Tyneside","90","[c]","23130","21780"
"Leaver CS","2023","No function","Ministry of Justice","North West (England)","Blackburn with Darwen","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","North West (England)","Blackpool","15","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","North West (England)","Cheshire East","50","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","North West (England)","Cheshire West and Chester","15","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","North West (England)","Chorley and West Lancashire","130","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","North West (England)","East Cumbria","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","North West (England)","East Lancashire","15","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","North West (England)","East Merseyside","30","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","North West (England)","Greater Manchester North East","40","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","North West (England)","Greater Manchester North West","80","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","North West (England)","Greater Manchester South East","20","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","North West (England)","Greater Manchester South West","110","[c]","21800","21780"
"Leaver CS","2023","No function","Ministry of Justice","North West (England)","Lancaster and Wyre","45","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","North West (England)","Liverpool","120","[c]","25380","21780"
"Leaver CS","2023","No function","Ministry of Justice","North West (England)","Manchester","210","[c]","24780","21780"
"Leaver CS","2023","No function","Ministry of Justice","North West (England)","Mid Lancashire","100","[c]","27110","21780"
"Leaver CS","2023","No function","Ministry of Justice","North West (England)","Sefton","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","North West (England)","Warrington","100","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","North West (England)","West Cumbria","30","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","North West (England)","Wirral","15","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Scotland","Glasgow City","30","[c]","25510","21780"
"Leaver CS","2023","No function","Ministry of Justice","South East (England)","Berkshire","40","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","South East (England)","Brighton and Hove","45","[c]","26620","21780"
"Leaver CS","2023","No function","Ministry of Justice","South East (England)","Buckinghamshire","110","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","South East (England)","Central Hampshire","70","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","South East (England)","East Kent","20","[c]","21610","20970"
"Leaver CS","2023","No function","Ministry of Justice","South East (England)","East Surrey","105","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","South East (England)","East Sussex CC","105","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","South East (England)","Isle of Wight","55","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","South East (England)","Kent Thames Gateway","145","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","South East (England)","Medway","145","[c]","25320","21780"
"Leaver CS","2023","No function","Ministry of Justice","South East (England)","Mid Kent","65","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","South East (England)","Milton Keynes","140","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","South East (England)","North Hampshire","25","[c]","22070","21780"
"Leaver CS","2023","No function","Ministry of Justice","South East (England)","Oxfordshire CC","150","[c]","24780","21490"
"Leaver CS","2023","No function","Ministry of Justice","South East (England)","Portsmouth","15","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","South East (England)","South Hampshire","15","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","South East (England)","Southampton","35","[c]","24720","21780"
"Leaver CS","2023","No function","Ministry of Justice","South East (England)","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","South East (England)","West Surrey","130","[c]","25110","21780"
"Leaver CS","2023","No function","Ministry of Justice","South East (England)","West Sussex (North East)","15","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","South East (England)","West Sussex (South West)","35","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","85","[c]","25880","21780"
"Leaver CS","2023","No function","Ministry of Justice","South West (England)","Bournemouth, Christchurch and Poole","30","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","South West (England)","Bristol, City of","120","[c]","22640","21780"
"Leaver CS","2023","No function","Ministry of Justice","South West (England)","Cornwall and Isles of Scilly","15","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","South West (England)","Devon CC","160","[c]","23850","21780"
"Leaver CS","2023","No function","Ministry of Justice","South West (England)","Dorset","105","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","South West (England)","Gloucestershire CC","30","[c]","28380","21780"
"Leaver CS","2023","No function","Ministry of Justice","South West (England)","Plymouth","25","[c]","28410","21780"
"Leaver CS","2023","No function","Ministry of Justice","South West (England)","Somerset CC","20","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","South West (England)","Swindon","30","[c]","21780","21780"
"Leaver CS","2023","No function","Ministry of Justice","South West (England)","Torbay","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","South West (England)","Wiltshire","55","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Unknown","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Wales","Bridgend and Neath Port Talbot","15","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Wales","Cardiff and Vale of Glamorgan","125","[c]","23920","21780"
"Leaver CS","2023","No function","Ministry of Justice","Wales","Central Valleys","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Wales","Conwy and Denbighshire","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Wales","Flintshire and Wrexham","120","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Wales","Gwent Valleys","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Wales","Gwynedd","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Wales","Monmouthshire and Newport","55","[c]","22180","21780"
"Leaver CS","2023","No function","Ministry of Justice","Wales","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Wales","South West Wales","15","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Wales","Swansea","50","[c]","28110","21780"
"Leaver CS","2023","No function","Ministry of Justice","West Midlands (England)","Birmingham","330","[c]","24150","21780"
"Leaver CS","2023","No function","Ministry of Justice","West Midlands (England)","Coventry","30","[c]","21310","21780"
"Leaver CS","2023","No function","Ministry of Justice","West Midlands (England)","Dudley","15","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","West Midlands (England)","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","West Midlands (England)","Sandwell","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","West Midlands (England)","Shropshire","40","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","West Midlands (England)","Staffordshire CC","265","[c]","25800","21780"
"Leaver CS","2023","No function","Ministry of Justice","West Midlands (England)","Stoke-on-Trent","55","[c]","21620","21780"
"Leaver CS","2023","No function","Ministry of Justice","West Midlands (England)","Telford and Wrekin","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","West Midlands (England)","Walsall","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","West Midlands (England)","Warwickshire CC","35","[c]","23170","21780"
"Leaver CS","2023","No function","Ministry of Justice","West Midlands (England)","Wolverhampton","25","[c]","21320","21780"
"Leaver CS","2023","No function","Ministry of Justice","West Midlands (England)","Worcestershire CC","185","[c]","22620","21780"
"Leaver CS","2023","No function","Ministry of Justice","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","150","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Yorkshire and The Humber","Bradford","35","[c]","21420","21780"
"Leaver CS","2023","No function","Ministry of Justice","Yorkshire and The Humber","Calderdale and Kirklees","15","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Yorkshire and The Humber","East Riding of Yorkshire","140","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Yorkshire and The Humber","Kingston upon Hull, City of","60","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Yorkshire and The Humber","Leeds","250","[c]","26700","21780"
"Leaver CS","2023","No function","Ministry of Justice","Yorkshire and The Humber","North Yorkshire CC","20","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Yorkshire and The Humber","North and North East Lincolnshire","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Yorkshire and The Humber","Sheffield","50","[c]","25690","21780"
"Leaver CS","2023","No function","Ministry of Justice","Yorkshire and The Humber","Wakefield","125","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Yorkshire and The Humber","York","40","[c]","25610","21780"
"Leaver CS","2023","No function","National Crime Agency","East Midlands (England)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","National Crime Agency","East Midlands (England)","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","National Crime Agency","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","National Crime Agency","East Midlands (England)","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","National Crime Agency","East of England","Bedford","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","National Crime Agency","East of England","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","National Crime Agency","East of England","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","National Crime Agency","East of England","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","National Crime Agency","London","Lambeth","85","[c]","46190","41910"
"Leaver CS","2023","No function","National Crime Agency","London","Merton, Kingston upon Thames and Sutton","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","National Crime Agency","North East (England)","Sunderland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","National Crime Agency","North West (England)","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","National Crime Agency","North West (England)","Warrington","65","[c]","37620","36740"
"Leaver CS","2023","No function","National Crime Agency","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","National Crime Agency","Overseas","Overseas","15","[c]","56870","53290"
"Leaver CS","2023","No function","National Crime Agency","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","National Crime Agency","South East (England)","Berkshire","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","National Crime Agency","South East (England)","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","National Crime Agency","South East (England)","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","National Crime Agency","South East (England)","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","National Crime Agency","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","20","[c]","36130","34470"
"Leaver CS","2023","No function","National Crime Agency","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","National Crime Agency","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","National Crime Agency","Wales","Bridgend and Neath Port Talbot","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","National Crime Agency","West Midlands (England)","Birmingham","25","[c]","37760","38310"
"Leaver CS","2023","No function","National Crime Agency","West Midlands (England)","Coventry","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","National Crime Agency","West Midlands (England)","Staffordshire CC","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","National Crime Agency","Yorkshire and The Humber","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","National Crime Agency","Yorkshire and The Humber","Sheffield","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","National Crime Agency","Yorkshire and The Humber","Wakefield","15","[c]","38480","37540"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Derby","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","East of England","Bedford","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","East of England","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","East of England","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","East of England","Hertfordshire CC","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","East of England","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","East of England","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","East of England","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","London","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","London","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","London","Bromley","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","London","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","London","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","London","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","London","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","London","Westminster","15","[c]","30140","27140"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","North East (England)","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","North East (England)","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","North East (England)","Sunderland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","North West (England)","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","North West (England)","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","North West (England)","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","North West (England)","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","North West (England)","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","North West (England)","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","North West (England)","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","North West (England)","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","North West (England)","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","North West (England)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","North West (England)","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","North West (England)","Manchester","10","[c]","25200","22490"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","North West (England)","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","North West (England)","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","North West (England)","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","North West (England)","Wirral","[c]","[c]","[c]","[c]"
