"Status","Year","Ethnicity","Function_of_post","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Undeclared","Debt","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Debt","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Debt","West Midlands (England)","Warwickshire CC","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Debt","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Debt","Yorkshire and The Humber","Bradford","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","East Midlands (England)","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","East of England","Southend-on-Sea","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","London","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","London","Brent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","London","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","London","Croydon","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","London","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","London","Tower Hamlets","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","London","Westminster","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","North East (England)","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","North East (England)","Sunderland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","North East (England)","Tyneside","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","North West (England)","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","North West (England)","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","North West (England)","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","South East (England)","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","South East (England)","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","South East (England)","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","South East (England)","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","South East (England)","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","South East (England)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","South West (England)","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","South West (England)","Wiltshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","Wales","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","Wales","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","West Midlands (England)","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","West Midlands (England)","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","West Midlands (England)","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","West Midlands (England)","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","East Midlands (England)","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","East Midlands (England)","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","East Midlands (England)","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","East of England","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","London","Camden and City of London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","London","Westminster","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","North East (England)","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","North West (England)","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","North West (England)","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Scotland","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","South East (England)","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","South East (England)","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","South East (England)","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","South East (England)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","South West (England)","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Yorkshire and The Humber","Bradford","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Grants Management","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Grants Management","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Grants Management","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Grants Management","South East (England)","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Grants Management","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","East Midlands (England)","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","East of England","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","East of England","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","London","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","London","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","London","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","London","Westminster","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","North West (England)","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","South East (England)","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","South East (England)","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","South East (England)","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","South East (England)","South Hampshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","South East (England)","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","South West (England)","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","South West (England)","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","South West (England)","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","West Midlands (England)","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","West Midlands (England)","Shropshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","West Midlands (England)","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Yorkshire and The Humber","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Yorkshire and The Humber","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Yorkshire and The Humber","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Yorkshire and The Humber","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Internal Audit","London","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Internal Audit","London","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Internal Audit","South East (England)","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","East of England","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","London","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","London","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","London","Westminster","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","South West (England)","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","East Midlands (England)","Leicester","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","East Midlands (England)","Leicestershire CC and Rutland","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","East Midlands (England)","Lincolnshire CC","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","East Midlands (England)","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","East Midlands (England)","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","East Midlands (England)","Nottingham","30","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","East Midlands (England)","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","East Midlands (England)","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","East Midlands (England)","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","East of England","Bedford","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","East of England","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","East of England","Cambridgeshire CC","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","East of England","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","East of England","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","East of England","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","East of England","Hertfordshire CC","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","East of England","Luton","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","East of England","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","East of England","Norwich and East Norfolk","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","East of England","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","East of England","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","East of England","Suffolk CC","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","East of England","Thurrock","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","London","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","London","Barnet","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","London","Bexley and Greenwich","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","London","Bromley","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","London","Camden and City of London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","London","Croydon","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","London","Ealing","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","London","Hackney and Newham","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","London","Haringey and Islington","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","London","Harrow and Hillingdon","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","London","Hounslow and Richmond upon Thames","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","London","Kensington & Chelsea and Hammersmith & Fulham","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","London","Lambeth","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","London","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","London","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","London","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","London","Tower Hamlets","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","London","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","London","Westminster","80","[c]","45420","42750"
"Leaver CS","2023","Undeclared","No function","North East (England)","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","North East (England)","Durham","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","North East (England)","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","North East (England)","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","North East (England)","South Teesside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","North East (England)","Sunderland","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","North East (England)","Tyneside","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","North West (England)","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","North West (England)","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","North West (England)","Cheshire East","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","North West (England)","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","North West (England)","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","North West (England)","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","North West (England)","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","North West (England)","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","North West (England)","Greater Manchester North East","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","North West (England)","Greater Manchester North West","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","North West (England)","Greater Manchester South East","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","North West (England)","Greater Manchester South West","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","North West (England)","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","North West (England)","Liverpool","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","North West (England)","Manchester","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","North West (England)","Mid Lancashire","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","North West (England)","Sefton","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","North West (England)","Warrington","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","North West (England)","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","North West (England)","Wirral","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Scotland","City of Edinburgh","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Scotland","Clackmannanshire and Fife","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Scotland","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Scotland","Glasgow City","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Scotland","North Lanarkshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Scotland","Shetland Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Scotland","South Lanarkshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","South East (England)","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","South East (England)","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","South East (England)","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","South East (England)","East Kent","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","South East (England)","East Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","South East (England)","East Sussex CC","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","South East (England)","Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","South East (England)","Kent Thames Gateway","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","South East (England)","Medway","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","South East (England)","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","South East (England)","Milton Keynes","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","South East (England)","North Hampshire","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","South East (England)","Oxfordshire CC","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","South East (England)","Portsmouth","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","South East (England)","South Hampshire","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","South East (England)","Southampton","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","South East (England)","West Surrey","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","South East (England)","West Sussex (North East)","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","South East (England)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","South West (England)","Bournemouth, Christchurch and Poole","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","South West (England)","Bristol, City of","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","South West (England)","Cornwall and Isles of Scilly","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","South West (England)","Devon CC","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","South West (England)","Dorset","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","South West (England)","Gloucestershire CC","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","South West (England)","Somerset CC","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","South West (England)","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","South West (England)","Torbay","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","South West (England)","Wiltshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Wales","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Wales","Cardiff and Vale of Glamorgan","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Wales","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Wales","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Wales","Flintshire and Wrexham","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Wales","Gwent Valleys","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Wales","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Wales","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Wales","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Wales","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Wales","Swansea","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","West Midlands (England)","Birmingham","30","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","West Midlands (England)","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","West Midlands (England)","Dudley","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","West Midlands (England)","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","West Midlands (England)","Shropshire","5","[c]","[c]","[c]"
