"Status","Year","Region_ITL1","Region_ITL3","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","West Midlands (England)","Telford and Wrekin","Outside London","Male","1160","1125","39550","35070"
"In post","2023","West Midlands (England)","Walsall","Outside London","Female","240","205","28980","28120"
"In post","2023","West Midlands (England)","Walsall","Outside London","Male","105","100","28900","28120"
"In post","2023","West Midlands (England)","Warwickshire CC","Outside London","Female","755","670","29820","28120"
"In post","2023","West Midlands (England)","Warwickshire CC","Outside London","Male","515","490","30330","27470"
"In post","2023","West Midlands (England)","Wolverhampton","Outside London","Female","910","785","27650","26840"
"In post","2023","West Midlands (England)","Wolverhampton","Outside London","Male","450","430","29670","28120"
"In post","2023","West Midlands (England)","Worcestershire CC","Outside London","Female","1305","1190","30380","28120"
"In post","2023","West Midlands (England)","Worcestershire CC","Outside London","Male","1070","1035","32530","30320"
"In post","2023","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Outside London","Female","1900","1650","28540","28120"
"In post","2023","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Outside London","Male","1155","1100","31640","30440"
"In post","2023","Yorkshire and The Humber","Bradford","Outside London","Female","1665","1425","27290","24570"
"In post","2023","Yorkshire and The Humber","Bradford","Outside London","Male","1125","1065","27030","22520"
"In post","2023","Yorkshire and The Humber","Calderdale and Kirklees","Outside London","Female","730","630","30110","28120"
"In post","2023","Yorkshire and The Humber","Calderdale and Kirklees","Outside London","Male","345","335","30580","28120"
"In post","2023","Yorkshire and The Humber","East Riding of Yorkshire","Outside London","Female","790","720","30170","28480"
"In post","2023","Yorkshire and The Humber","East Riding of Yorkshire","Outside London","Male","1215","1150","32370","30410"
"In post","2023","Yorkshire and The Humber","Kingston upon Hull, City of","Outside London","Female","1215","1065","29420","28120"
"In post","2023","Yorkshire and The Humber","Kingston upon Hull, City of","Outside London","Male","960","910","30660","28590"
"In post","2023","Yorkshire and The Humber","Leeds","Outside London","Female","7470","6895","35720","32000"
"In post","2023","Yorkshire and The Humber","Leeds","Outside London","Male","6445","6275","36980","34050"
"In post","2023","Yorkshire and The Humber","North Yorkshire CC","Outside London","Female","970","900","32730","28120"
"In post","2023","Yorkshire and The Humber","North Yorkshire CC","Outside London","Male","1050","1020","32740","28950"
"In post","2023","Yorkshire and The Humber","North and North East Lincolnshire","Outside London","Female","610","535","27520","28100"
"In post","2023","Yorkshire and The Humber","North and North East Lincolnshire","Outside London","Male","285","270","28980","28090"
"In post","2023","Yorkshire and The Humber","Sheffield","Outside London","Female","4570","4100","34170","30330"
"In post","2023","Yorkshire and The Humber","Sheffield","Outside London","Male","3695","3595","36170","32160"
"In post","2023","Yorkshire and The Humber","Wakefield","Outside London","Female","1035","945","31760","28880"
"In post","2023","Yorkshire and The Humber","Wakefield","Outside London","Male","835","785","34040","32060"
"In post","2023","Yorkshire and The Humber","York","Outside London","Female","1540","1430","35180","31770"
"In post","2023","Yorkshire and The Humber","York","Outside London","Male","1250","1220","36610","33020"
"Leaver CS","2023","East Midlands (England)","Derby","Outside London","Female","80","[c]","26900","21780"
"Leaver CS","2023","East Midlands (England)","Derby","Outside London","Male","40","[c]","26750","23540"
"Leaver CS","2023","East Midlands (England)","East Derbyshire","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","East Derbyshire","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Leicester","Outside London","Female","135","[c]","26830","22870"
"Leaver CS","2023","East Midlands (England)","Leicester","Outside London","Male","105","[c]","26910","26470"
"Leaver CS","2023","East Midlands (England)","Leicestershire CC and Rutland","Outside London","Female","135","[c]","25700","21780"
"Leaver CS","2023","East Midlands (England)","Leicestershire CC and Rutland","Outside London","Male","125","[c]","30800","25990"
"Leaver CS","2023","East Midlands (England)","Lincolnshire CC","Outside London","Female","155","[c]","26830","26780"
"Leaver CS","2023","East Midlands (England)","Lincolnshire CC","Outside London","Male","170","[c]","30390","27570"
"Leaver CS","2023","East Midlands (England)","North Northamptonshire","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","North Northamptonshire","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","North Nottinghamshire","Outside London","Female","65","[c]","30160","27570"
"Leaver CS","2023","East Midlands (England)","North Nottinghamshire","Outside London","Male","55","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Nottingham","Outside London","Female","445","[c]","29690","27570"
"Leaver CS","2023","East Midlands (England)","Nottingham","Outside London","Male","310","[c]","32460","28120"
"Leaver CS","2023","East Midlands (England)","South Nottinghamshire","Outside London","Female","50","[c]","34280","32930"
"Leaver CS","2023","East Midlands (England)","South Nottinghamshire","Outside London","Male","55","[c]","36750","32160"
"Leaver CS","2023","East Midlands (England)","South and West Derbyshire","Outside London","Female","70","[c]","35060","31660"
"Leaver CS","2023","East Midlands (England)","South and West Derbyshire","Outside London","Male","50","[c]","39420","37980"
"Leaver CS","2023","East Midlands (England)","West Northamptonshire","Outside London","Female","105","[c]","26850","25830"
"Leaver CS","2023","East Midlands (England)","West Northamptonshire","Outside London","Male","80","[c]","26880","27570"
"Leaver CS","2023","East of England","Bedford","Outside London","Female","60","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Bedford","Outside London","Male","55","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Breckland and South Norfolk","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Breckland and South Norfolk","Outside London","Male","45","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Cambridgeshire CC","Outside London","Female","185","[c]","30000","27570"
"Leaver CS","2023","East of England","Cambridgeshire CC","Outside London","Male","195","[c]","41210","34300"
"Leaver CS","2023","East of England","Central Bedfordshire","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Central Bedfordshire","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Essex Haven Gateway","Outside London","Female","50","[c]","35510","29290"
"Leaver CS","2023","East of England","Essex Haven Gateway","Outside London","Male","45","[c]","35760","29290"
"Leaver CS","2023","East of England","Essex Thames Gateway","Outside London","Female","55","[c]","29330","29290"
"Leaver CS","2023","East of England","Essex Thames Gateway","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Heart of Essex","Outside London","Female","105","[c]","31690","29290"
"Leaver CS","2023","East of England","Heart of Essex","Outside London","Male","70","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Hertfordshire CC","Outside London","Female","215","[c]","34500","29290"
"Leaver CS","2023","East of England","Hertfordshire CC","Outside London","Male","145","[c]","34370","29290"
"Leaver CS","2023","East of England","Luton","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Luton","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","East of England","North and West Norfolk","Outside London","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","East of England","North and West Norfolk","Outside London","Male","40","[c]","34400","32380"
"Leaver CS","2023","East of England","Norwich and East Norfolk","Outside London","Female","120","[c]","29540","27570"
"Leaver CS","2023","East of England","Norwich and East Norfolk","Outside London","Male","95","[c]","31240","27570"
"Leaver CS","2023","East of England","Peterborough","Outside London","Female","75","[c]","26140","23000"
"Leaver CS","2023","East of England","Peterborough","Outside London","Male","65","[c]","28640","26580"
"Leaver CS","2023","East of England","Southend-on-Sea","Outside London","Female","95","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Southend-on-Sea","Outside London","Male","70","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Suffolk CC","Outside London","Female","235","[c]","28760","25070"
"Leaver CS","2023","East of England","Suffolk CC","Outside London","Male","230","[c]","32050","27570"
"Leaver CS","2023","East of England","Thurrock","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Thurrock","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","East of England","West Essex","Outside London","Female","50","[c]","38980","31280"
"Leaver CS","2023","East of England","West Essex","Outside London","Male","35","[c]","28670","27370"
"Leaver CS","2023","London","Barking & Dagenham and Havering","London","Female","40","[c]","30620","31060"
"Leaver CS","2023","London","Barking & Dagenham and Havering","London","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","London","Barnet","London","Female","180","[c]","34520","31470"
"Leaver CS","2023","London","Barnet","London","Male","80","[c]","38840","32520"
"Leaver CS","2023","London","Bexley and Greenwich","London","Female","130","[c]","32440","31060"
"Leaver CS","2023","London","Bexley and Greenwich","London","Male","115","[c]","33620","31060"
"Leaver CS","2023","London","Brent","London","Female","45","[c]","31080","31060"
"Leaver CS","2023","London","Brent","London","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","London","Bromley","London","Female","40","[c]","32960","32520"
"Leaver CS","2023","London","Bromley","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","London","Camden and City of London","London","Female","130","[c]","34360","28270"
"Leaver CS","2023","London","Camden and City of London","London","Male","80","[c]","42460","31980"
"Leaver CS","2023","London","Croydon","London","Female","410","[c]","37310","31680"
"Leaver CS","2023","London","Croydon","London","Male","365","[c]","40560","36230"
"Leaver CS","2023","London","Ealing","London","Female","40","[c]","[c]","[c]"
"Leaver CS","2023","London","Ealing","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","London","Enfield","London","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","London","Enfield","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","London","Hackney and Newham","London","Female","235","[c]","29450","31060"
"Leaver CS","2023","London","Hackney and Newham","London","Male","225","[c]","32830","31060"
"Leaver CS","2023","London","Haringey and Islington","London","Female","125","[c]","29430","30360"
"Leaver CS","2023","London","Haringey and Islington","London","Male","85","[c]","32380","31060"
"Leaver CS","2023","London","Harrow and Hillingdon","London","Female","120","[c]","31080","31060"
"Leaver CS","2023","London","Harrow and Hillingdon","London","Male","125","[c]","33420","30410"
"Leaver CS","2023","London","Hounslow and Richmond upon Thames","London","Female","210","[c]","30750","29840"
"Leaver CS","2023","London","Hounslow and Richmond upon Thames","London","Male","170","[c]","33070","30230"
"Leaver CS","2023","London","Kensington & Chelsea and Hammersmith & Fulham","London","Female","60","[c]","[c]","[c]"
"Leaver CS","2023","London","Kensington & Chelsea and Hammersmith & Fulham","London","Male","55","[c]","[c]","[c]"
"Leaver CS","2023","London","Lambeth","London","Female","250","[c]","43450","39690"
"Leaver CS","2023","London","Lambeth","London","Male","160","[c]","45940","41280"
"Leaver CS","2023","London","Lewisham and Southwark","London","Female","95","[c]","32630","31060"
"Leaver CS","2023","London","Lewisham and Southwark","London","Male","45","[c]","34860","31060"
"Leaver CS","2023","London","Merton, Kingston upon Thames and Sutton","London","Female","35","[c]","33220","31060"
"Leaver CS","2023","London","Merton, Kingston upon Thames and Sutton","London","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","London","Redbridge and Waltham Forest","London","Female","90","[c]","30160","31060"
"Leaver CS","2023","London","Redbridge and Waltham Forest","London","Male","55","[c]","29550","30950"
"Leaver CS","2023","London","Tower Hamlets","London","Female","450","[c]","46800","41570"
"Leaver CS","2023","London","Tower Hamlets","London","Male","435","[c]","53080","54580"
"Leaver CS","2023","London","Wandsworth","London","Female","85","[c]","[c]","[c]"
"Leaver CS","2023","London","Wandsworth","London","Male","60","[c]","[c]","[c]"
"Leaver CS","2023","London","Westminster","London","Female","2940","[c]","44830","40050"
"Leaver CS","2023","London","Westminster","London","Male","2630","[c]","48130","43610"
"Leaver CS","2023","North East (England)","Darlington","Outside London","Female","50","[c]","35050","30330"
"Leaver CS","2023","North East (England)","Darlington","Outside London","Male","45","[c]","37360","31440"
"Leaver CS","2023","North East (England)","Durham","Outside London","Female","325","[c]","26250","22400"
"Leaver CS","2023","North East (England)","Durham","Outside London","Male","265","[c]","26910","22460"
"Leaver CS","2023","North East (England)","Hartlepool and Stockton-on-Tees","Outside London","Female","50","[c]","[c]","[c]"
"Leaver CS","2023","North East (England)","Hartlepool and Stockton-on-Tees","Outside London","Male","65","[c]","[c]","[c]"
"Leaver CS","2023","North East (England)","Northumberland","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","North East (England)","Northumberland","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","North East (England)","South Teesside","Outside London","Female","55","[c]","26960","22870"
"Leaver CS","2023","North East (England)","South Teesside","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","North East (England)","Sunderland","Outside London","Female","230","[c]","25290","21690"
"Leaver CS","2023","North East (England)","Sunderland","Outside London","Male","95","[c]","27100","21690"
"Leaver CS","2023","North East (England)","Tyneside","Outside London","Female","645","[c]","28550","22500"
"Leaver CS","2023","North East (England)","Tyneside","Outside London","Male","560","[c]","33280","27570"
"Leaver CS","2023","North West (England)","Blackburn with Darwen","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Blackburn with Darwen","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Blackpool","Outside London","Female","190","[c]","28520","27120"
"Leaver CS","2023","North West (England)","Blackpool","Outside London","Male","150","[c]","33230","27570"
"Leaver CS","2023","North West (England)","Cheshire East","Outside London","Female","80","[c]","29620","27570"
"Leaver CS","2023","North West (England)","Cheshire East","Outside London","Male","50","[c]","29930","22720"
"Leaver CS","2023","North West (England)","Cheshire West and Chester","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Cheshire West and Chester","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Chorley and West Lancashire","Outside London","Female","70","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Chorley and West Lancashire","Outside London","Male","75","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","East Cumbria","Outside London","Female","40","[c]","27750","22510"
"Leaver CS","2023","North West (England)","East Cumbria","Outside London","Male","40","[c]","34920","28350"
"Leaver CS","2023","North West (England)","East Lancashire","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","East Lancashire","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","East Merseyside","Outside London","Female","60","[c]","29990","27570"
"Leaver CS","2023","North West (England)","East Merseyside","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Greater Manchester North East","Outside London","Female","110","[c]","24460","21500"
"Leaver CS","2023","North West (England)","Greater Manchester North East","Outside London","Male","60","[c]","27060","26960"
"Leaver CS","2023","North West (England)","Greater Manchester North West","Outside London","Female","115","[c]","25290","21690"
"Leaver CS","2023","North West (England)","Greater Manchester North West","Outside London","Male","80","[c]","25270","21760"
"Leaver CS","2023","North West (England)","Greater Manchester South East","Outside London","Female","80","[c]","26190","21690"
"Leaver CS","2023","North West (England)","Greater Manchester South East","Outside London","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Greater Manchester South West","Outside London","Female","345","[c]","29670","23130"
"Leaver CS","2023","North West (England)","Greater Manchester South West","Outside London","Male","355","[c]","31050","25880"
"Leaver CS","2023","North West (England)","Lancaster and Wyre","Outside London","Female","50","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Lancaster and Wyre","Outside London","Male","45","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Liverpool","Outside London","Female","470","[c]","27250","25880"
"Leaver CS","2023","North West (England)","Liverpool","Outside London","Male","340","[c]","28490","25880"
"Leaver CS","2023","North West (England)","Manchester","Outside London","Female","390","[c]","32180","28120"
"Leaver CS","2023","North West (England)","Manchester","Outside London","Male","350","[c]","37450","34080"
"Leaver CS","2023","North West (England)","Mid Lancashire","Outside London","Female","230","[c]","26160","22220"
"Leaver CS","2023","North West (England)","Mid Lancashire","Outside London","Male","170","[c]","26670","21780"
"Leaver CS","2023","North West (England)","Sefton","Outside London","Female","270","[c]","28300","26180"
"Leaver CS","2023","North West (England)","Sefton","Outside London","Male","170","[c]","32940","26750"
"Leaver CS","2023","North West (England)","Warrington","Outside London","Female","110","[c]","30980","28840"
"Leaver CS","2023","North West (England)","Warrington","Outside London","Male","105","[c]","39220","38480"
"Leaver CS","2023","North West (England)","West Cumbria","Outside London","Female","70","[c]","27630","22150"
"Leaver CS","2023","North West (England)","West Cumbria","Outside London","Male","60","[c]","33230","27480"
"Leaver CS","2023","North West (England)","Wirral","Outside London","Female","100","[c]","28450","23390"
"Leaver CS","2023","North West (England)","Wirral","Outside London","Male","50","[c]","26960","23390"
"Leaver CS","2023","Northern Ireland","Antrim and Newtownabbey","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","Antrim and Newtownabbey","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","Ards and North Down","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","Ards and North Down","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","Armagh City, Banbridge and Craigavon","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","Armagh City, Banbridge and Craigavon","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","Belfast","Outside London","Female","100","[c]","28380","22400"
"Leaver CS","2023","Northern Ireland","Belfast","Outside London","Male","80","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","Causeway Coast and Glens","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","Causeway Coast and Glens","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","Derry City and Strabane","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","Derry City and Strabane","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","Fermanagh and Omagh","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","Fermanagh and Omagh","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","Lisburn and Castlereagh","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","Lisburn and Castlereagh","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","Newry, Mourne and Down","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","Newry, Mourne and Down","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","Overseas","Overseas","Female","70","[c]","51350","48650"
"Leaver CS","2023","Overseas","Overseas","Overseas","Male","80","[c]","49690","44760"
"Leaver CS","2023","Scotland","Aberdeen City and Aberdeenshire","Outside London","Female","65","[c]","31600","27840"
"Leaver CS","2023","Scotland","Aberdeen City and Aberdeenshire","Outside London","Male","95","[c]","37610","31940"
"Leaver CS","2023","Scotland","Angus and Dundee City","Outside London","Female","95","[c]","25920","23340"
"Leaver CS","2023","Scotland","Angus and Dundee City","Outside London","Male","60","[c]","26320","22690"
"Leaver CS","2023","Scotland","Caithness and Sutherland, and Ross and Cromarty","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Scotland","Caithness and Sutherland, and Ross and Cromarty","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Scotland","City of Edinburgh","Outside London","Female","505","[c]","38980","34210"
"Leaver CS","2023","Scotland","City of Edinburgh","Outside London","Male","475","[c]","39790","37030"
"Leaver CS","2023","Scotland","Clackmannanshire and Fife","Outside London","Female","100","[c]","25460","22220"
"Leaver CS","2023","Scotland","Clackmannanshire and Fife","Outside London","Male","65","[c]","30060","28120"
"Leaver CS","2023","Scotland","Dumfries and Galloway","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Scotland","Dumfries and Galloway","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Scotland","East Ayrshire and North Ayrshire mainland","Outside London","Female","35","[c]","25700","24490"
"Leaver CS","2023","Scotland","East Ayrshire and North Ayrshire mainland","Outside London","Male","50","[c]","28650","25540"
"Leaver CS","2023","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Female","75","[c]","27510","23700"
"Leaver CS","2023","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Male","135","[c]","33320","30930"
"Leaver CS","2023","Scotland","East Lothian and Midlothian","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scotland","East Lothian and Midlothian","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Scotland","Falkirk","Outside London","Female","95","[c]","28840","24490"
"Leaver CS","2023","Scotland","Falkirk","Outside London","Male","65","[c]","31470","28300"
"Leaver CS","2023","Scotland","Glasgow City","Outside London","Female","545","[c]","31390","27570"
"Leaver CS","2023","Scotland","Glasgow City","Outside London","Male","510","[c]","33600","28490"
"Leaver CS","2023","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","Female","30","[c]","27680","24600"
"Leaver CS","2023","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","Male","40","[c]","32270","28120"
"Leaver CS","2023","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","Female","60","[c]","27450","26220"
"Leaver CS","2023","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","Male","45","[c]","26510","25640"
"Leaver CS","2023","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Scotland","Na h-Eileanan Siar","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Scotland","Na h-Eileanan Siar","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Scotland","North Lanarkshire","Outside London","Female","80","[c]","24950","21690"
"Leaver CS","2023","Scotland","North Lanarkshire","Outside London","Male","55","[c]","28180","22500"
"Leaver CS","2023","Scotland","Orkney Islands","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scotland","Orkney Islands","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scotland","Perth and Kinross, and Stirling","Outside London","Female","40","[c]","29710","28130"
"Leaver CS","2023","Scotland","Perth and Kinross, and Stirling","Outside London","Male","70","[c]","32430","29560"
"Leaver CS","2023","Scotland","Scottish Borders","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Scotland","Scottish Borders","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Scotland","Shetland Islands","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Scotland","Shetland Islands","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Scotland","South Ayrshire","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Scotland","South Ayrshire","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Scotland","South Lanarkshire","Outside London","Female","170","[c]","29540","27570"
"Leaver CS","2023","Scotland","South Lanarkshire","Outside London","Male","115","[c]","[c]","[c]"
"Leaver CS","2023","Scotland","West Lothian","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Scotland","West Lothian","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","South East (England)","Berkshire","Outside London","Female","125","[c]","33430","29290"
"Leaver CS","2023","South East (England)","Berkshire","Outside London","Male","175","[c]","35100","30560"
"Leaver CS","2023","South East (England)","Brighton and Hove","Outside London","Female","75","[c]","30130","27570"
"Leaver CS","2023","South East (England)","Brighton and Hove","Outside London","Male","30","[c]","34080","28660"
"Leaver CS","2023","South East (England)","Buckinghamshire","Outside London","Female","130","[c]","33220","29470"
"Leaver CS","2023","South East (England)","Buckinghamshire","Outside London","Male","80","[c]","36500","29520"
"Leaver CS","2023","South East (England)","Central Hampshire","Outside London","Female","185","[c]","33970","30550"
"Leaver CS","2023","South East (England)","Central Hampshire","Outside London","Male","195","[c]","36610","34080"
"Leaver CS","2023","South East (England)","East Kent","Outside London","Female","135","[c]","28990","27330"
"Leaver CS","2023","South East (England)","East Kent","Outside London","Male","150","[c]","27710","26750"
"Leaver CS","2023","South East (England)","East Surrey","Outside London","Female","70","[c]","[c]","[c]"
"Leaver CS","2023","South East (England)","East Surrey","Outside London","Male","65","[c]","[c]","[c]"
"Leaver CS","2023","South East (England)","East Sussex CC","Outside London","Female","130","[c]","27180","26780"
"Leaver CS","2023","South East (England)","East Sussex CC","Outside London","Male","100","[c]","28810","27490"
"Leaver CS","2023","South East (England)","Isle of Wight","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","South East (England)","Isle of Wight","Outside London","Male","55","[c]","[c]","[c]"
"Leaver CS","2023","South East (England)","Kent Thames Gateway","Outside London","Female","90","[c]","28780","29170"
"Leaver CS","2023","South East (England)","Kent Thames Gateway","Outside London","Male","105","[c]","[c]","[c]"
"Leaver CS","2023","South East (England)","Medway","Outside London","Female","95","[c]","[c]","[c]"
"Leaver CS","2023","South East (England)","Medway","Outside London","Male","90","[c]","[c]","[c]"
"Leaver CS","2023","South East (England)","Mid Kent","Outside London","Female","65","[c]","32060","29290"
"Leaver CS","2023","South East (England)","Mid Kent","Outside London","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","South East (England)","Milton Keynes","Outside London","Female","135","[c]","34050","28120"
"Leaver CS","2023","South East (England)","Milton Keynes","Outside London","Male","145","[c]","34600","29360"
"Leaver CS","2023","South East (England)","North Hampshire","Outside London","Female","80","[c]","29410","26780"
"Leaver CS","2023","South East (England)","North Hampshire","Outside London","Male","55","[c]","35640","27570"
"Leaver CS","2023","South East (England)","Oxfordshire CC","Outside London","Female","200","[c]","32700","27480"
"Leaver CS","2023","South East (England)","Oxfordshire CC","Outside London","Male","150","[c]","35910","29530"
"Leaver CS","2023","South East (England)","Portsmouth","Outside London","Female","195","[c]","30330","25150"
"Leaver CS","2023","South East (England)","Portsmouth","Outside London","Male","190","[c]","35330","32000"
"Leaver CS","2023","South East (England)","South Hampshire","Outside London","Female","280","[c]","27180","21380"
"Leaver CS","2023","South East (England)","South Hampshire","Outside London","Male","320","[c]","29290","24840"
"Leaver CS","2023","South East (England)","Southampton","Outside London","Female","110","[c]","27560","22500"
"Leaver CS","2023","South East (England)","Southampton","Outside London","Male","85","[c]","39240","31660"
"Leaver CS","2023","South East (England)","West Kent","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","South East (England)","West Kent","Outside London","Male","30","[c]","38740","39890"
"Leaver CS","2023","South East (England)","West Surrey","Outside London","Female","175","[c]","31740","29290"
"Leaver CS","2023","South East (England)","West Surrey","Outside London","Male","100","[c]","32920","29720"
"Leaver CS","2023","South East (England)","West Sussex (North East)","Outside London","Female","75","[c]","29050","27570"
"Leaver CS","2023","South East (England)","West Sussex (North East)","Outside London","Male","65","[c]","30320","27570"
"Leaver CS","2023","South East (England)","West Sussex (South West)","Outside London","Female","70","[c]","30170","27570"
"Leaver CS","2023","South East (England)","West Sussex (South West)","Outside London","Male","70","[c]","[c]","[c]"
"Leaver CS","2023","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Female","420","[c]","35410","32550"
"Leaver CS","2023","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Male","725","[c]","41430","38790"
"Leaver CS","2023","South West (England)","Bournemouth, Christchurch and Poole","Outside London","Female","45","[c]","28040","27570"
"Leaver CS","2023","South West (England)","Bournemouth, Christchurch and Poole","Outside London","Male","40","[c]","26320","26760"
