"Status","Year","Age","Region_ITL2","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","60-64","Cumbria","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Cumbria","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Derbyshire and Nottinghamshire","AA/AO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Derbyshire and Nottinghamshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Derbyshire and Nottinghamshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Derbyshire and Nottinghamshire","AA/AO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Derbyshire and Nottinghamshire","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Derbyshire and Nottinghamshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Derbyshire and Nottinghamshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Derbyshire and Nottinghamshire","EO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Derbyshire and Nottinghamshire","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Derbyshire and Nottinghamshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Derbyshire and Nottinghamshire","G6/G7","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Derbyshire and Nottinghamshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Derbyshire and Nottinghamshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Derbyshire and Nottinghamshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Derbyshire and Nottinghamshire","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Derbyshire and Nottinghamshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Derbyshire and Nottinghamshire","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Derbyshire and Nottinghamshire","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Derbyshire and Nottinghamshire","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Derbyshire and Nottinghamshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Derbyshire and Nottinghamshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Derbyshire and Nottinghamshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Devon","AA/AO","Heterosexual / straight","40","[c]","24540","22100"
"Leaver CS","2023","60-64","Devon","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Devon","AA/AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Devon","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Devon","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Devon","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Devon","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Devon","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Devon","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Devon","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Devon","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Devon","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Devon","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Devon","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Devon","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Devon","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Devon","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Devon","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Devon","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Devon","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Devon","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Devon","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Dorset and Somerset","AA/AO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Dorset and Somerset","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Dorset and Somerset","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Dorset and Somerset","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Dorset and Somerset","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Dorset and Somerset","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Dorset and Somerset","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Dorset and Somerset","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Dorset and Somerset","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Dorset and Somerset","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Dorset and Somerset","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Dorset and Somerset","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Dorset and Somerset","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Dorset and Somerset","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Dorset and Somerset","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Dorset and Somerset","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Dorset and Somerset","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Dorset and Somerset","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Dorset and Somerset","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Anglia","AA/AO","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Anglia","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Anglia","AA/AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Anglia","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Anglia","EO","Heterosexual / straight","30","[c]","27880","27570"
"Leaver CS","2023","60-64","East Anglia","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Anglia","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Anglia","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Anglia","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Anglia","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Anglia","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Anglia","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Anglia","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Anglia","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Anglia","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Anglia","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Anglia","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Anglia","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Anglia","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Anglia","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Anglia","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Anglia","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Wales","AA/AO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Wales","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Wales","AA/AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Wales","AA/AO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Wales","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Wales","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Wales","EO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Wales","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Wales","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Wales","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Wales","G6/G7","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Wales","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Wales","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Wales","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Wales","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Wales","SEO/HEO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Wales","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Wales","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Wales","SEO/HEO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Yorkshire and Northern Lincolnshire","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Yorkshire and Northern Lincolnshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Yorkshire and Northern Lincolnshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Yorkshire and Northern Lincolnshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Yorkshire and Northern Lincolnshire","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Yorkshire and Northern Lincolnshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Yorkshire and Northern Lincolnshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Yorkshire and Northern Lincolnshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Yorkshire and Northern Lincolnshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Yorkshire and Northern Lincolnshire","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Yorkshire and Northern Lincolnshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Yorkshire and Northern Lincolnshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Yorkshire and Northern Lincolnshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Yorkshire and Northern Lincolnshire","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Yorkshire and Northern Lincolnshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Eastern Scotland","AA/AO","Heterosexual / straight","40","[c]","24070","21690"
"Leaver CS","2023","60-64","Eastern Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Eastern Scotland","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Eastern Scotland","AA/AO","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Eastern Scotland","EO","Heterosexual / straight","35","[c]","29960","28120"
"Leaver CS","2023","60-64","Eastern Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Eastern Scotland","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Eastern Scotland","EO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Eastern Scotland","G6/G7","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Eastern Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Eastern Scotland","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Eastern Scotland","G6/G7","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Eastern Scotland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Eastern Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Eastern Scotland","SEO/HEO","Heterosexual / straight","40","[c]","42150","41500"
"Leaver CS","2023","60-64","Eastern Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Eastern Scotland","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Eastern Scotland","SEO/HEO","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Essex","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Essex","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Essex","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Essex","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Essex","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Essex","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Essex","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Essex","EO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Essex","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Essex","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Essex","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Essex","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Essex","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Essex","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Essex","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Essex","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Essex","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Essex","SEO/HEO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Essex","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Essex","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Essex","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Essex","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Heterosexual / straight","45","[c]","23070","21690"
"Leaver CS","2023","60-64","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Heterosexual / straight","35","[c]","29010","27570"
"Leaver CS","2023","60-64","Gloucestershire, Wiltshire and Bath/Bristol area","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Heterosexual / straight","50","[c]","63610","63340"
"Leaver CS","2023","60-64","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Heterosexual / straight","90","[c]","40740","41190"
"Leaver CS","2023","60-64","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Greater Manchester","AA/AO","Heterosexual / straight","40","[c]","21310","21500"
"Leaver CS","2023","60-64","Greater Manchester","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Greater Manchester","AA/AO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Greater Manchester","AA/AO","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Greater Manchester","EO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Greater Manchester","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Greater Manchester","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Greater Manchester","EO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Greater Manchester","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Greater Manchester","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Greater Manchester","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Greater Manchester","G6/G7","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Greater Manchester","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Greater Manchester","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Greater Manchester","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Greater Manchester","SEO/HEO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Greater Manchester","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Greater Manchester","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Greater Manchester","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Greater Manchester","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Greater Manchester","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Greater Manchester","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Hampshire and Isle of Wight","AA/AO","Heterosexual / straight","90","[c]","22320","21260"
"Leaver CS","2023","60-64","Hampshire and Isle of Wight","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Hampshire and Isle of Wight","AA/AO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Hampshire and Isle of Wight","AA/AO","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Hampshire and Isle of Wight","EO","Heterosexual / straight","40","[c]","28310","27570"
"Leaver CS","2023","60-64","Hampshire and Isle of Wight","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Hampshire and Isle of Wight","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Hampshire and Isle of Wight","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Hampshire and Isle of Wight","G6/G7","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Hampshire and Isle of Wight","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Hampshire and Isle of Wight","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Hampshire and Isle of Wight","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Hampshire and Isle of Wight","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Hampshire and Isle of Wight","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Hampshire and Isle of Wight","SEO/HEO","Heterosexual / straight","40","[c]","38320","36540"
"Leaver CS","2023","60-64","Hampshire and Isle of Wight","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Hampshire and Isle of Wight","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Hampshire and Isle of Wight","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Hampshire and Isle of Wight","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Hampshire and Isle of Wight","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Hampshire and Isle of Wight","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Herefordshire, Worcestershire and Warwickshire","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Herefordshire, Worcestershire and Warwickshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Herefordshire, Worcestershire and Warwickshire","AA/AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Herefordshire, Worcestershire and Warwickshire","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Herefordshire, Worcestershire and Warwickshire","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Herefordshire, Worcestershire and Warwickshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Herefordshire, Worcestershire and Warwickshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Herefordshire, Worcestershire and Warwickshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Herefordshire, Worcestershire and Warwickshire","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Herefordshire, Worcestershire and Warwickshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Herefordshire, Worcestershire and Warwickshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Herefordshire, Worcestershire and Warwickshire","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Herefordshire, Worcestershire and Warwickshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Herefordshire, Worcestershire and Warwickshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Highlands and Islands","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Highlands and Islands","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Highlands and Islands","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Highlands and Islands","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Highlands and Islands","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Highlands and Islands","EO","LGBO","[c]","[c]","[c]","[c]"
