"Status","Year","Disability","Profession_of_post","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Declared non-disabled","Knowledge and Information Management","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Knowledge and Information Management","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Knowledge and Information Management","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","East Midlands (England)","G7","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","East Midlands (England)","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","East of England","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","East of England","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","East of England","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","East of England","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","London","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","London","EO","40","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","London","G6","55","[c]","69720","67960"
"Leaver CS","2023","Declared non-disabled","Legal","London","G7","115","[c]","55620","52790"
"Leaver CS","2023","Declared non-disabled","Legal","London","HEO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","London","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","London","SEO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","North East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","North East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","North East (England)","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","North West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","North West (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","North West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","North West (England)","G7","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","North West (England)","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","North West (England)","SEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","Scotland","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","Scotland","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","South East (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","South East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","South East (England)","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","South East (England)","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","South West (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","South West (England)","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","South West (England)","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","Wales","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","Wales","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","Wales","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","Wales","G7","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","Wales","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","West Midlands (England)","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","West Midlands (England)","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","Yorkshire and The Humber","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","Yorkshire and The Humber","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medicine","East Midlands (England)","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medicine","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medicine","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medicine","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medicine","East Midlands (England)","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medicine","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medicine","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medicine","East of England","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medicine","East of England","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medicine","East of England","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medicine","East of England","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medicine","East of England","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medicine","East of England","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medicine","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medicine","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medicine","London","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medicine","London","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medicine","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medicine","London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medicine","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medicine","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medicine","North West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medicine","North West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medicine","North West (England)","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medicine","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medicine","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medicine","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medicine","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medicine","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medicine","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medicine","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medicine","Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medicine","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medicine","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medicine","South East (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medicine","South East (England)","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medicine","South East (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medicine","South East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medicine","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medicine","South East (England)","HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medicine","South East (England)","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medicine","South East (England)","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medicine","South West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medicine","South West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medicine","South West (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medicine","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medicine","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medicine","South West (England)","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medicine","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medicine","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medicine","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medicine","Wales","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medicine","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medicine","Wales","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medicine","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medicine","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medicine","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medicine","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medicine","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medicine","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medicine","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medicine","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medicine","West Midlands (England)","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medicine","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medicine","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medicine","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medicine","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medicine","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medicine","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medicine","Yorkshire and The Humber","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medicine","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medicine","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","East Midlands (England)","AA","70","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","East Midlands (England)","AO","465","[c]","21640","21690"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","East Midlands (England)","EO","285","[c]","27420","27570"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","East Midlands (England)","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","East Midlands (England)","HEO","55","[c]","32870","32490"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","East Midlands (England)","SEO","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","East Midlands (England)","Unknown","70","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","East of England","AA","95","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","East of England","AO","400","[c]","22680","21820"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","East of England","EO","375","[c]","28490","28120"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","East of England","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","East of England","G7","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","East of England","HEO","40","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","East of England","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","East of England","SEO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","East of England","Unknown","110","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","London","AA","70","[c]","22730","23000"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","London","AO","525","[c]","25000","25480"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","London","EO","845","[c]","30580","31060"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","London","G6","35","[c]","71610","70090"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","London","G7","120","[c]","56540","54850"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","London","HEO","235","[c]","35050","34260"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","London","SCS level","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","London","SEO","170","[c]","42500","41750"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","London","Unknown","150","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","North East (England)","AA","65","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","North East (England)","AO","605","[c]","21750","21690"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","North East (England)","EO","185","[c]","27410","28080"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","North East (England)","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","North East (England)","G7","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","North East (England)","HEO","55","[c]","32830","32600"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","North East (England)","SEO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","North East (England)","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","North West (England)","AA","105","[c]","19770","19930"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","North West (England)","AO","1040","[c]","21690","21690"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","North West (England)","EO","550","[c]","27420","27570"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","North West (England)","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","North West (England)","G7","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","North West (England)","HEO","110","[c]","33510","33180"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","North West (England)","SEO","65","[c]","42190","39320"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","North West (England)","Unknown","130","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Northern Ireland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Northern Ireland","AO","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Northern Ireland","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Overseas","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Scotland","AA","35","[c]","21710","22080"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Scotland","AO","540","[c]","22280","21690"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Scotland","EO","300","[c]","27710","27570"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Scotland","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Scotland","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Scotland","HEO","55","[c]","35620","34290"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Scotland","SEO","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","South East (England)","AA","155","[c]","20200","19930"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","South East (England)","AO","800","[c]","22120","21500"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","South East (England)","EO","530","[c]","28210","28110"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","South East (England)","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","South East (England)","G7","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","South East (England)","HEO","85","[c]","33120","32950"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","South East (England)","SEO","45","[c]","40870","38870"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","South East (England)","Unknown","130","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","South West (England)","AA","60","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","South West (England)","AO","480","[c]","21770","21690"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","South West (England)","EO","380","[c]","27550","27570"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","South West (England)","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","South West (England)","G7","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","South West (England)","HEO","80","[c]","33190","33710"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","South West (England)","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","South West (England)","SEO","55","[c]","40080","39650"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","South West (England)","Unknown","100","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Unknown","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Unknown","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Wales","AA","95","[c]","18900","19000"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Wales","AO","620","[c]","22030","21780"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Wales","EO","225","[c]","27670","27570"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Wales","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Wales","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Wales","HEO","50","[c]","34230","33850"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Wales","SEO","35","[c]","42480","41680"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Wales","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","West Midlands (England)","AA","60","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","West Midlands (England)","AO","595","[c]","21740","21690"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","West Midlands (England)","EO","375","[c]","27670","27570"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","West Midlands (England)","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","West Midlands (England)","G7","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","West Midlands (England)","HEO","65","[c]","33590","34110"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","West Midlands (England)","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","West Midlands (England)","SEO","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","West Midlands (England)","Unknown","95","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Yorkshire and The Humber","AA","80","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Yorkshire and The Humber","AO","500","[c]","21890","21690"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Yorkshire and The Humber","EO","325","[c]","27500","27570"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Yorkshire and The Humber","G6","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Yorkshire and The Humber","G7","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Yorkshire and The Humber","HEO","90","[c]","33180","32880"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Yorkshire and The Humber","SEO","45","[c]","41580","40110"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Yorkshire and The Humber","Unknown","100","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Research","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Research","London","AO","[c]","[c]","[c]","[c]"
