"Status","Year","Age","Profession_of_post","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","30-39","Operational Research","South East (England)","Outside London","50","45","43620","43330"
"In post","2023","30-39","Operational Research","South West (England)","Outside London","35","35","40640","39890"
"In post","2023","30-39","Operational Research","Wales","Outside London","10","10","31470","31060"
"In post","2023","30-39","Operational Research","West Midlands (England)","Outside London","20","15","41430","39480"
"In post","2023","30-39","Operational Research","Yorkshire and The Humber","Outside London","40","35","45200","43490"
"In post","2023","30-39","Other","East Midlands (England)","Outside London","100","85","26680","21690"
"In post","2023","30-39","Other","East of England","Outside London","55","55","27900","25920"
"In post","2023","30-39","Other","London","London","460","445","47320","41980"
"In post","2023","30-39","Other","North East (England)","Outside London","125","120","27810","25860"
"In post","2023","30-39","Other","North West (England)","Outside London","285","270","31170","28120"
"In post","2023","30-39","Other","Northern Ireland","Outside London","15","15","44040","51880"
"In post","2023","30-39","Other","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Other","Scotland","Outside London","250","230","33050","28490"
"In post","2023","30-39","Other","South East (England)","Outside London","125","115","33570","30650"
"In post","2023","30-39","Other","South West (England)","Outside London","510","475","35680","34000"
"In post","2023","30-39","Other","Unknown","Unknown","380","380","42030","40830"
"In post","2023","30-39","Other","Wales","Outside London","175","170","36630","35800"
"In post","2023","30-39","Other","West Midlands (England)","Outside London","230","210","25990","21690"
"In post","2023","30-39","Other","Yorkshire and The Humber","Outside London","250","225","28370","25830"
"In post","2023","30-39","Planning","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Planning","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Planning","London","London","25","25","46160","44180"
"In post","2023","30-39","Planning","North East (England)","Outside London","5","5","[c]","[c]"
"In post","2023","30-39","Planning","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Planning","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Planning","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Planning","South West (England)","Outside London","5","5","[c]","[c]"
"In post","2023","30-39","Planning","Wales","Outside London","15","15","40070","39690"
"In post","2023","30-39","Planning","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Planning","Yorkshire and The Humber","Outside London","5","5","[c]","[c]"
"In post","2023","30-39","Planning Inspectors","East Midlands (England)","Outside London","10","10","[c]","[c]"
"In post","2023","30-39","Planning Inspectors","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Planning Inspectors","London","London","5","5","[c]","[c]"
"In post","2023","30-39","Planning Inspectors","North East (England)","Outside London","5","5","[c]","[c]"
"In post","2023","30-39","Planning Inspectors","North West (England)","Outside London","10","10","52180","48660"
"In post","2023","30-39","Planning Inspectors","South East (England)","Outside London","5","5","[c]","[c]"
"In post","2023","30-39","Planning Inspectors","South West (England)","Outside London","20","15","46470","48660"
"In post","2023","30-39","Planning Inspectors","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Planning Inspectors","West Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2023","30-39","Planning Inspectors","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Policy","East Midlands (England)","Outside London","75","75","39480","37590"
"In post","2023","30-39","Policy","East of England","Outside London","70","70","44470","41080"
"In post","2023","30-39","Policy","London","London","6445","6310","54100","55120"
"In post","2023","30-39","Policy","North East (England)","Outside London","210","205","43600","38450"
"In post","2023","30-39","Policy","North West (England)","Outside London","460","450","43540","39190"
"In post","2023","30-39","Policy","Northern Ireland","Outside London","35","35","40370","38100"
"In post","2023","30-39","Policy","Overseas","Overseas","650","650","49400","53050"
"In post","2023","30-39","Policy","Scotland","Outside London","235","230","45720","47200"
"In post","2023","30-39","Policy","South East (England)","Outside London","135","130","40190","39310"
"In post","2023","30-39","Policy","South West (England)","Outside London","360","345","43990","41200"
"In post","2023","30-39","Policy","Unknown","Unknown","10","10","[c]","[c]"
"In post","2023","30-39","Policy","Wales","Outside London","505","490","41680","39690"
"In post","2023","30-39","Policy","West Midlands (England)","Outside London","235","225","42650","37930"
"In post","2023","30-39","Policy","Yorkshire and The Humber","Outside London","520","495","42800","38470"
"In post","2023","30-39","Project Delivery","East Midlands (England)","Outside London","90","85","39610","36180"
"In post","2023","30-39","Project Delivery","East of England","Outside London","110","105","42330","38680"
"In post","2023","30-39","Project Delivery","London","London","1175","1155","51400","53030"
"In post","2023","30-39","Project Delivery","North East (England)","Outside London","235","230","42400","42140"
"In post","2023","30-39","Project Delivery","North West (England)","Outside London","460","450","42570","41780"
"In post","2023","30-39","Project Delivery","Northern Ireland","Outside London","25","25","42620","38640"
"In post","2023","30-39","Project Delivery","Overseas","Overseas","25","25","59140","56710"
"In post","2023","30-39","Project Delivery","Scotland","Outside London","145","145","45410","42510"
"In post","2023","30-39","Project Delivery","South East (England)","Outside London","280","270","40990","39890"
"In post","2023","30-39","Project Delivery","South West (England)","Outside London","1045","1000","40770","39890"
"In post","2023","30-39","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Project Delivery","Wales","Outside London","185","180","41630","39190"
"In post","2023","30-39","Project Delivery","West Midlands (England)","Outside London","250","245","42870","41000"
"In post","2023","30-39","Project Delivery","Yorkshire and The Humber","Outside London","240","235","41190","37680"
"In post","2023","30-39","Property","East Midlands (England)","Outside London","55","55","33970","31270"
"In post","2023","30-39","Property","East of England","Outside London","65","60","34670","33990"
"In post","2023","30-39","Property","London","London","135","130","43460","43650"
"In post","2023","30-39","Property","North East (England)","Outside London","60","55","35120","32970"
"In post","2023","30-39","Property","North West (England)","Outside London","85","80","36410","34070"
"In post","2023","30-39","Property","Northern Ireland","Outside London","5","5","[c]","[c]"
"In post","2023","30-39","Property","Overseas","Overseas","5","5","[c]","[c]"
"In post","2023","30-39","Property","Scotland","Outside London","40","40","35050","34140"
"In post","2023","30-39","Property","South East (England)","Outside London","120","115","39000","35250"
"In post","2023","30-39","Property","South West (England)","Outside London","120","120","36240","33990"
"In post","2023","30-39","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Property","Wales","Outside London","75","75","35330","32890"
"In post","2023","30-39","Property","West Midlands (England)","Outside London","90","85","35250","33900"
"In post","2023","30-39","Property","Yorkshire and The Humber","Outside London","110","105","37470","34440"
"In post","2023","30-39","Psychology","East Midlands (England)","Outside London","70","70","37040","32420"
"In post","2023","30-39","Psychology","East of England","Outside London","75","75","34400","32420"
"In post","2023","30-39","Psychology","London","London","25","25","45090","42140"
"In post","2023","30-39","Psychology","North East (England)","Outside London","35","35","37640","32420"
"In post","2023","30-39","Psychology","North West (England)","Outside London","75","70","35300","32050"
"In post","2023","30-39","Psychology","Scotland","Outside London","40","40","40580","37060"
"In post","2023","30-39","Psychology","South East (England)","Outside London","95","90","36880","32420"
"In post","2023","30-39","Psychology","South West (England)","Outside London","40","40","38150","38180"
"In post","2023","30-39","Psychology","Wales","Outside London","35","30","37740","32420"
"In post","2023","30-39","Psychology","West Midlands (England)","Outside London","70","70","34420","32420"
"In post","2023","30-39","Psychology","Yorkshire and The Humber","Outside London","65","60","37500","32420"
"In post","2023","30-39","Science and Engineering","East Midlands (England)","Outside London","80","75","38180","36280"
"In post","2023","30-39","Science and Engineering","East of England","Outside London","170","165","37940","37310"
"In post","2023","30-39","Science and Engineering","London","London","295","285","46340","42570"
"In post","2023","30-39","Science and Engineering","North East (England)","Outside London","10","10","41490","42910"
"In post","2023","30-39","Science and Engineering","North West (England)","Outside London","90","90","35830","33700"
"In post","2023","30-39","Science and Engineering","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Science and Engineering","Overseas","Overseas","30","30","58170","58020"
"In post","2023","30-39","Science and Engineering","Scotland","Outside London","70","70","44850","45710"
"In post","2023","30-39","Science and Engineering","South East (England)","Outside London","410","400","40890","39890"
"In post","2023","30-39","Science and Engineering","South West (England)","Outside London","1485","1455","41490","41000"
"In post","2023","30-39","Science and Engineering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Science and Engineering","Wales","Outside London","130","125","42700","43090"
"In post","2023","30-39","Science and Engineering","West Midlands (England)","Outside London","50","45","33960","33710"
"In post","2023","30-39","Science and Engineering","Yorkshire and The Humber","Outside London","80","80","34520","32190"
"In post","2023","30-39","Security","East Midlands (England)","Outside London","30","30","36200","40880"
"In post","2023","30-39","Security","East of England","Outside London","100","100","34580","34270"
"In post","2023","30-39","Security","London","London","295","290","45330","43480"
"In post","2023","30-39","Security","North East (England)","Outside London","25","25","35040","34170"
"In post","2023","30-39","Security","North West (England)","Outside London","70","70","34260","31220"
"In post","2023","30-39","Security","Northern Ireland","Outside London","35","35","23040","22130"
"In post","2023","30-39","Security","Overseas","Overseas","30","30","39700","37170"
"In post","2023","30-39","Security","Scotland","Outside London","345","340","32620","30700"
"In post","2023","30-39","Security","South East (England)","Outside London","350","350","36050","37010"
"In post","2023","30-39","Security","South West (England)","Outside London","230","225","31830","27610"
"In post","2023","30-39","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Security","Wales","Outside London","75","75","29850","26780"
"In post","2023","30-39","Security","West Midlands (England)","Outside London","60","60","34350","32160"
"In post","2023","30-39","Security","Yorkshire and The Humber","Outside London","100","95","35870","35010"
"In post","2023","30-39","Social Research","East Midlands (England)","Outside London","10","10","[c]","[c]"
"In post","2023","30-39","Social Research","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Social Research","London","London","165","160","53280","55110"
"In post","2023","30-39","Social Research","North East (England)","Outside London","15","15","40250","39240"
"In post","2023","30-39","Social Research","North West (England)","Outside London","30","30","44620","42140"
"In post","2023","30-39","Social Research","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Social Research","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Social Research","South East (England)","Outside London","75","70","41080","39300"
"In post","2023","30-39","Social Research","South West (England)","Outside London","15","15","45350","43250"
"In post","2023","30-39","Social Research","Wales","Outside London","130","125","43180","39300"
"In post","2023","30-39","Social Research","West Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2023","30-39","Social Research","Yorkshire and The Humber","Outside London","35","35","45470","43250"
"In post","2023","30-39","Statistics","East Midlands (England)","Outside London","10","10","40660","39760"
"In post","2023","30-39","Statistics","East of England","Outside London","5","5","[c]","[c]"
"In post","2023","30-39","Statistics","London","London","315","305","51050","48690"
"In post","2023","30-39","Statistics","North East (England)","Outside London","50","50","45900","43670"
"In post","2023","30-39","Statistics","North West (England)","Outside London","70","70","44130","42140"
"In post","2023","30-39","Statistics","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Statistics","Scotland","Outside London","15","15","39170","37760"
"In post","2023","30-39","Statistics","South East (England)","Outside London","65","60","43150","40750"
"In post","2023","30-39","Statistics","South West (England)","Outside London","70","65","41190","40640"
"In post","2023","30-39","Statistics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Statistics","Wales","Outside London","155","145","44250","41240"
"In post","2023","30-39","Statistics","West Midlands (England)","Outside London","20","20","41760","38340"
"In post","2023","30-39","Statistics","Yorkshire and The Humber","Outside London","80","80","43660","40410"
"In post","2023","30-39","Tax","East Midlands (England)","Outside London","385","370","36200","34700"
"In post","2023","30-39","Tax","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Tax","London","London","465","455","47020","39790"
"In post","2023","30-39","Tax","North East (England)","Outside London","730","700","33540","28130"
"In post","2023","30-39","Tax","North West (England)","Outside London","995","960","36890","35000"
"In post","2023","30-39","Tax","Northern Ireland","Outside London","245","235","35890","34700"
"In post","2023","30-39","Tax","Scotland","Outside London","600","580","36580","34850"
"In post","2023","30-39","Tax","South East (England)","Outside London","50","45","34880","34700"
"In post","2023","30-39","Tax","South West (England)","Outside London","160","160","46110","42140"
"In post","2023","30-39","Tax","Wales","Outside London","620","600","34630","34700"
"In post","2023","30-39","Tax","West Midlands (England)","Outside London","435","425","38170","35000"
"In post","2023","30-39","Tax","Yorkshire and The Humber","Outside London","465","445","35070","34700"
"In post","2023","30-39","Unknown","East Midlands (England)","Outside London","145","140","37510","34700"
"In post","2023","30-39","Unknown","East of England","Outside London","10","10","34820","31780"
"In post","2023","30-39","Unknown","London","London","1770","1730","52600","54690"
"In post","2023","30-39","Unknown","North East (England)","Outside London","200","195","35080","34400"
"In post","2023","30-39","Unknown","North West (England)","Outside London","345","335","37000","34700"
"In post","2023","30-39","Unknown","Northern Ireland","Outside London","55","50","33410","34700"
"In post","2023","30-39","Unknown","Overseas","Overseas","55","55","57080","55070"
"In post","2023","30-39","Unknown","Scotland","Outside London","4935","4745","39240","35000"
"In post","2023","30-39","Unknown","South East (England)","Outside London","75","70","38860","34400"
"In post","2023","30-39","Unknown","South West (England)","Outside London","105","100","41410","35000"
"In post","2023","30-39","Unknown","Unknown","Unknown","30","30","40660","38050"
"In post","2023","30-39","Unknown","Wales","Outside London","155","150","36020","35000"
"In post","2023","30-39","Unknown","West Midlands (England)","Outside London","240","235","38050","35000"
"In post","2023","30-39","Unknown","Yorkshire and The Humber","Outside London","370","360","39830","38120"
"In post","2023","30-39","Veterinarian","East Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2023","30-39","Veterinarian","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Veterinarian","London","London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Veterinarian","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Veterinarian","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Veterinarian","Scotland","Outside London","10","10","39810","37300"
"In post","2023","30-39","Veterinarian","South East (England)","Outside London","10","10","[c]","[c]"
"In post","2023","30-39","Veterinarian","South West (England)","Outside London","25","20","36950","37300"
"In post","2023","30-39","Veterinarian","Wales","Outside London","10","10","40860","37300"
"In post","2023","30-39","Veterinarian","West Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2023","30-39","Veterinarian","Yorkshire and The Humber","Outside London","15","15","36400","37770"
"In post","2023","40-49","Commercial","East Midlands (England)","Outside London","45","45","47740","45050"
"In post","2023","40-49","Commercial","East of England","Outside London","75","75","48110","42250"
"In post","2023","40-49","Commercial","London","London","430","425","64430","62000"
"In post","2023","40-49","Commercial","North East (England)","Outside London","50","50","47160","42290"
"In post","2023","40-49","Commercial","North West (England)","Outside London","255","250","49310","40620"
"In post","2023","40-49","Commercial","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Commercial","Overseas","Overseas","5","5","[c]","[c]"
"In post","2023","40-49","Commercial","Scotland","Outside London","90","90","46300","39590"
"In post","2023","40-49","Commercial","South East (England)","Outside London","155","150","47650","42570"
"In post","2023","40-49","Commercial","South West (England)","Outside London","415","390","48360","43360"
"In post","2023","40-49","Commercial","Wales","Outside London","135","130","39520","39020"
"In post","2023","40-49","Commercial","West Midlands (England)","Outside London","100","100","51050","43980"
"In post","2023","40-49","Commercial","Yorkshire and The Humber","Outside London","230","220","47800","42950"
"In post","2023","40-49","Communications","East Midlands (England)","Outside London","40","40","43950","42280"
"In post","2023","40-49","Communications","East of England","Outside London","20","20","42420","37710"
"In post","2023","40-49","Communications","London","London","465","445","57250","55480"
"In post","2023","40-49","Communications","North East (England)","Outside London","35","35","40350","38470"
"In post","2023","40-49","Communications","North West (England)","Outside London","90","85","44030","40840"
"In post","2023","40-49","Communications","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Communications","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Communications","Scotland","Outside London","25","25","44570","40810"
"In post","2023","40-49","Communications","South East (England)","Outside London","70","65","36970","34300"
"In post","2023","40-49","Communications","South West (England)","Outside London","85","80","40790","38790"
"In post","2023","40-49","Communications","Wales","Outside London","140","125","42830","40680"
"In post","2023","40-49","Communications","West Midlands (England)","Outside London","50","45","46080","43250"
"In post","2023","40-49","Communications","Yorkshire and The Humber","Outside London","60","55","46630","43700"
"In post","2023","40-49","Corporate Finance","London","London","15","15","65920","58710"
"In post","2023","40-49","Corporate Finance","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Corporate Finance","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Corporate Finance","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Corporate Finance","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Counter Fraud","East Midlands (England)","Outside London","120","115","32630","28130"
"In post","2023","40-49","Counter Fraud","East of England","Outside London","90","85","31500","31280"
"In post","2023","40-49","Counter Fraud","London","London","425","405","38540","35720"
"In post","2023","40-49","Counter Fraud","North East (England)","Outside London","185","175","29430","28120"
"In post","2023","40-49","Counter Fraud","North West (England)","Outside London","215","205","32870","28130"
"In post","2023","40-49","Counter Fraud","Northern Ireland","Outside London","25","25","32990","28130"
"In post","2023","40-49","Counter Fraud","Scotland","Outside London","190","180","28200","28120"
"In post","2023","40-49","Counter Fraud","South East (England)","Outside London","200","185","31500","31280"
"In post","2023","40-49","Counter Fraud","South West (England)","Outside London","110","105","31900","28120"
"In post","2023","40-49","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Counter Fraud","Wales","Outside London","135","125","29420","28120"
"In post","2023","40-49","Counter Fraud","West Midlands (England)","Outside London","155","145","31480","28120"
"In post","2023","40-49","Counter Fraud","Yorkshire and The Humber","Outside London","205","195","33060","28130"
"In post","2023","40-49","Digital, Data and Technology","East Midlands (England)","Outside London","120","120","41600","38210"
"In post","2023","40-49","Digital, Data and Technology","East of England","Outside London","135","130","40120","37310"
"In post","2023","40-49","Digital, Data and Technology","London","London","1395","1370","56230","56430"
"In post","2023","40-49","Digital, Data and Technology","North East (England)","Outside London","700","685","45860","42140"
"In post","2023","40-49","Digital, Data and Technology","North West (England)","Outside London","890","875","45690","41480"
"In post","2023","40-49","Digital, Data and Technology","Northern Ireland","Outside London","20","20","40020","35000"
"In post","2023","40-49","Digital, Data and Technology","Overseas","Overseas","10","10","44580","43670"
"In post","2023","40-49","Digital, Data and Technology","Scotland","Outside London","270","270","44390","42450"
"In post","2023","40-49","Digital, Data and Technology","South East (England)","Outside London","300","295","44130","41200"
"In post","2023","40-49","Digital, Data and Technology","South West (England)","Outside London","740","720","44070","41800"
"In post","2023","40-49","Digital, Data and Technology","Unknown","Unknown","15","15","53050","50690"
"In post","2023","40-49","Digital, Data and Technology","Wales","Outside London","730","715","45600","42900"
"In post","2023","40-49","Digital, Data and Technology","West Midlands (England)","Outside London","430","425","46050","42510"
"In post","2023","40-49","Digital, Data and Technology","Yorkshire and The Humber","Outside London","520","505","47650","49400"
"In post","2023","40-49","Economics","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Economics","London","London","170","160","70190","68150"
"In post","2023","40-49","Economics","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Economics","North West (England)","Outside London","5","5","[c]","[c]"
"In post","2023","40-49","Economics","Scotland","Outside London","10","10","[c]","[c]"
"In post","2023","40-49","Economics","South East (England)","Outside London","5","5","[c]","[c]"
"In post","2023","40-49","Economics","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Economics","Wales","Outside London","30","25","56530","60230"
"In post","2023","40-49","Economics","West Midlands (England)","Outside London","10","10","[c]","[c]"
"In post","2023","40-49","Economics","Yorkshire and The Humber","Outside London","10","10","57180","59310"
"In post","2023","40-49","Finance","East Midlands (England)","Outside London","60","55","41310","35000"
"In post","2023","40-49","Finance","East of England","Outside London","90","85","39820","37090"
"In post","2023","40-49","Finance","London","London","650","630","55970","54970"
"In post","2023","40-49","Finance","North East (England)","Outside London","190","185","45200","42510"
"In post","2023","40-49","Finance","North West (England)","Outside London","275","260","40250","38470"
"In post","2023","40-49","Finance","Northern Ireland","Outside London","10","10","[c]","[c]"
"In post","2023","40-49","Finance","Overseas","Overseas","10","10","54300","56680"
"In post","2023","40-49","Finance","Scotland","Outside London","120","115","38660","35000"
"In post","2023","40-49","Finance","South East (England)","Outside London","255","245","41410","39600"
"In post","2023","40-49","Finance","South West (England)","Outside London","350","335","44500","41800"
"In post","2023","40-49","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Finance","Wales","Outside London","240","230","43490","39690"
"In post","2023","40-49","Finance","West Midlands (England)","Outside London","175","165","43640","41510"
"In post","2023","40-49","Finance","Yorkshire and The Humber","Outside London","255","245","44340","39720"
"In post","2023","40-49","Geography","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Geography","South West (England)","Outside London","100","95","35250","34370"
"In post","2023","40-49","Human Resources","East Midlands (England)","Outside London","155","145","39770","35000"
"In post","2023","40-49","Human Resources","East of England","Outside London","120","115","37430","33910"
"In post","2023","40-49","Human Resources","London","London","730","695","52340","48070"
"In post","2023","40-49","Human Resources","North East (England)","Outside London","150","140","35970","33500"
"In post","2023","40-49","Human Resources","North West (England)","Outside London","320","310","42060","39190"
"In post","2023","40-49","Human Resources","Northern Ireland","Outside London","10","10","34950","34400"
"In post","2023","40-49","Human Resources","Overseas","Overseas","100","95","60010","59910"
"In post","2023","40-49","Human Resources","Scotland","Outside London","185","175","38000","36330"
"In post","2023","40-49","Human Resources","South East (England)","Outside London","345","335","37990","34300"
"In post","2023","40-49","Human Resources","South West (England)","Outside London","370","350","39340","34300"
"In post","2023","40-49","Human Resources","Unknown","Unknown","10","10","44700","41510"
"In post","2023","40-49","Human Resources","Wales","Outside London","255","240","38530","33710"
"In post","2023","40-49","Human Resources","West Midlands (England)","Outside London","210","200","39010","34300"
"In post","2023","40-49","Human Resources","Yorkshire and The Humber","Outside London","310","300","40190","37060"
"In post","2023","40-49","Inspector of Education and Training","East Midlands (England)","Outside London","35","35","62880","52750"
"In post","2023","40-49","Inspector of Education and Training","East of England","Outside London","35","35","66030","72470"
"In post","2023","40-49","Inspector of Education and Training","London","London","30","30","71400","77470"
"In post","2023","40-49","Inspector of Education and Training","North East (England)","Outside London","20","20","65580","66170"
"In post","2023","40-49","Inspector of Education and Training","North West (England)","Outside London","55","55","64970","66170"
"In post","2023","40-49","Inspector of Education and Training","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Inspector of Education and Training","South East (England)","Outside London","65","65","66290","66170"
"In post","2023","40-49","Inspector of Education and Training","South West (England)","Outside London","25","25","67280","72470"
"In post","2023","40-49","Inspector of Education and Training","Wales","Outside London","30","30","63150","77470"
"In post","2023","40-49","Inspector of Education and Training","West Midlands (England)","Outside London","45","45","68120","74970"
"In post","2023","40-49","Inspector of Education and Training","Yorkshire and The Humber","Outside London","30","30","70220","77470"
"In post","2023","40-49","Intelligence Analysis","East Midlands (England)","Outside London","30","25","31260","28480"
"In post","2023","40-49","Intelligence Analysis","East of England","Outside London","100","100","34280","33990"
"In post","2023","40-49","Intelligence Analysis","London","London","275","265","43410","38540"
"In post","2023","40-49","Intelligence Analysis","North East (England)","Outside London","25","25","36420","34700"
"In post","2023","40-49","Intelligence Analysis","North West (England)","Outside London","105","100","31140","28480"
"In post","2023","40-49","Intelligence Analysis","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Intelligence Analysis","Overseas","Overseas","10","10","[c]","[c]"
"In post","2023","40-49","Intelligence Analysis","Scotland","Outside London","20","20","33540","32160"
"In post","2023","40-49","Intelligence Analysis","South East (England)","Outside London","110","105","29420","27650"
"In post","2023","40-49","Intelligence Analysis","South West (England)","Outside London","10","10","[c]","[c]"
"In post","2023","40-49","Intelligence Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Intelligence Analysis","Wales","Outside London","25","25","34250","32310"
"In post","2023","40-49","Intelligence Analysis","West Midlands (England)","Outside London","15","15","37790","36940"
"In post","2023","40-49","Intelligence Analysis","Yorkshire and The Humber","Outside London","60","60","31500","31840"
"In post","2023","40-49","Internal Audit","East Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2023","40-49","Internal Audit","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Internal Audit","London","London","45","45","54150","54850"
"In post","2023","40-49","Internal Audit","North East (England)","Outside London","10","10","[c]","[c]"
"In post","2023","40-49","Internal Audit","North West (England)","Outside London","20","20","49040","44650"
"In post","2023","40-49","Internal Audit","Scotland","Outside London","10","10","49130","47980"
"In post","2023","40-49","Internal Audit","South East (England)","Outside London","25","25","38530","32950"
"In post","2023","40-49","Internal Audit","South West (England)","Outside London","15","15","45580","44420"
"In post","2023","40-49","Internal Audit","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Internal Audit","Wales","Outside London","10","10","50610","46110"
"In post","2023","40-49","Internal Audit","West Midlands (England)","Outside London","15","15","50700","47180"
"In post","2023","40-49","Internal Audit","Yorkshire and The Humber","Outside London","15","15","48430","42700"
"In post","2023","40-49","International Trade","East Midlands (England)","Outside London","15","15","42220","43540"
"In post","2023","40-49","International Trade","East of England","Outside London","5","5","[c]","[c]"
"In post","2023","40-49","International Trade","London","London","215","210","57420","56240"
"In post","2023","40-49","International Trade","North East (England)","Outside London","15","15","47150","43050"
"In post","2023","40-49","International Trade","North West (England)","Outside London","20","20","38970","35000"
"In post","2023","40-49","International Trade","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","International Trade","Overseas","Overseas","45","45","65800","61290"
"In post","2023","40-49","International Trade","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","International Trade","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","International Trade","South West (England)","Outside London","15","15","39690","35000"
"In post","2023","40-49","International Trade","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","International Trade","West Midlands (England)","Outside London","15","15","44130","39060"
"In post","2023","40-49","International Trade","Yorkshire and The Humber","Outside London","15","15","45120","43540"
"In post","2023","40-49","Knowledge and Information Management","East Midlands (England)","Outside London","20","20","34330","33830"
"In post","2023","40-49","Knowledge and Information Management","East of England","Outside London","20","20","33520","34170"
"In post","2023","40-49","Knowledge and Information Management","London","London","185","180","45930","42400"
"In post","2023","40-49","Knowledge and Information Management","North East (England)","Outside London","15","15","33090","32560"
"In post","2023","40-49","Knowledge and Information Management","North West (England)","Outside London","55","55","33590","32840"
"In post","2023","40-49","Knowledge and Information Management","Northern Ireland","Outside London","10","5","[c]","[c]"
"In post","2023","40-49","Knowledge and Information Management","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Knowledge and Information Management","Scotland","Outside London","15","15","31220","28120"
"In post","2023","40-49","Knowledge and Information Management","South East (England)","Outside London","55","50","34080","33830"
"In post","2023","40-49","Knowledge and Information Management","South West (England)","Outside London","70","65","34570","30650"
"In post","2023","40-49","Knowledge and Information Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Knowledge and Information Management","Wales","Outside London","50","50","38290","38890"
"In post","2023","40-49","Knowledge and Information Management","West Midlands (England)","Outside London","45","40","32960","27470"
"In post","2023","40-49","Knowledge and Information Management","Yorkshire and The Humber","Outside London","30","30","37990","34170"
"In post","2023","40-49","Legal","East Midlands (England)","Outside London","150","135","48290","49050"
"In post","2023","40-49","Legal","East of England","Outside London","175","160","44810","42140"
