"Status","Year","Parent_department","Profession_of_post","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Department for Digital, Culture, Media and Sport","Project Delivery","Greater Manchester","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Project Delivery","Inner London - West","EO","10","10","27940","27230"
"In post","2023","Department for Digital, Culture, Media and Sport","Project Delivery","Inner London - West","G6/G7","110","105","57180","54280"
"In post","2023","Department for Digital, Culture, Media and Sport","Project Delivery","Inner London - West","SCS level","10","10","84860","79350"
"In post","2023","Department for Digital, Culture, Media and Sport","Project Delivery","Inner London - West","SEO/HEO","45","45","36270","35620"
"In post","2023","Department for Digital, Culture, Media and Sport","Project Delivery","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Project Delivery","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Project Delivery","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Project Delivery","Northumberland, and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Project Delivery","Northumberland, and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Project Delivery","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Project Delivery","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Project Delivery","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Project Delivery","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Science and Engineering","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Science and Engineering","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Science and Engineering","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Security","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Security","Inner London - West","G6/G7","5","5","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Security","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Security","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Security","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Social Research","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Social Research","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Social Research","Inner London - West","G6/G7","15","15","57980","57030"
"In post","2023","Department for Digital, Culture, Media and Sport","Social Research","Inner London - West","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Social Research","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Social Research","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Statistics","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Statistics","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Statistics","Inner London - West","G6/G7","5","5","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Statistics","Inner London - West","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Statistics","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Commercial","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Commercial","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Commercial","Derbyshire and Nottinghamshire","G6/G7","10","10","57060","55750"
"In post","2023","Department for Education","Commercial","Derbyshire and Nottinghamshire","SEO/HEO","10","10","39630","40530"
"In post","2023","Department for Education","Commercial","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Commercial","East Yorkshire and Northern Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Commercial","Essex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Commercial","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Commercial","Greater Manchester","G6/G7","10","10","56850","52150"
"In post","2023","Department for Education","Commercial","Greater Manchester","SEO/HEO","30","30","35720","37590"
"In post","2023","Department for Education","Commercial","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Commercial","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Commercial","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Commercial","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Commercial","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Commercial","Inner London - West","G6/G7","10","10","[c]","[c]"
"In post","2023","Department for Education","Commercial","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Commercial","Inner London - West","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Department for Education","Commercial","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Commercial","Lancashire","G6/G7","5","5","[c]","[c]"
"In post","2023","Department for Education","Commercial","Leicestershire, Rutland and Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Commercial","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Commercial","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Commercial","Northumberland, and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Commercial","Northumberland, and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Commercial","Northumberland, and Tyne and Wear","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Department for Education","Commercial","Outer London - East and North East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Commercial","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Commercial","South Yorkshire","EO","10","10","[c]","[c]"
"In post","2023","Department for Education","Commercial","South Yorkshire","G6/G7","5","5","[c]","[c]"
"In post","2023","Department for Education","Commercial","South Yorkshire","SEO/HEO","45","45","37540","38830"
"In post","2023","Department for Education","Commercial","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Commercial","Tees Valley and Durham","EO","5","5","[c]","[c]"
"In post","2023","Department for Education","Commercial","Tees Valley and Durham","G6/G7","10","10","[c]","[c]"
"In post","2023","Department for Education","Commercial","Tees Valley and Durham","SEO/HEO","20","20","36760","39090"
"In post","2023","Department for Education","Commercial","West Midlands","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Commercial","West Midlands","G6/G7","10","10","54160","51710"
"In post","2023","Department for Education","Commercial","West Midlands","SEO/HEO","20","20","37640","38070"
"In post","2023","Department for Education","Commercial","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Commercial","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Communications","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Communications","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Communications","Derbyshire and Nottinghamshire","SEO/HEO","15","10","40990","43250"
"In post","2023","Department for Education","Communications","Greater Manchester","AA/AO","10","5","[c]","[c]"
"In post","2023","Department for Education","Communications","Greater Manchester","EO","10","10","26940","26940"
"In post","2023","Department for Education","Communications","Greater Manchester","G6/G7","10","10","52790","51640"
"In post","2023","Department for Education","Communications","Greater Manchester","SEO/HEO","25","25","35020","34610"
"In post","2023","Department for Education","Communications","Inner London - West","AA/AO","5","5","[c]","[c]"
"In post","2023","Department for Education","Communications","Inner London - West","EO","20","20","30320","29530"
"In post","2023","Department for Education","Communications","Inner London - West","G6/G7","35","35","60800","57980"
"In post","2023","Department for Education","Communications","Inner London - West","SCS level","5","5","[c]","[c]"
"In post","2023","Department for Education","Communications","Inner London - West","SEO/HEO","55","55","41320","38660"
"In post","2023","Department for Education","Communications","Northumberland, and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Communications","South Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Communications","South Yorkshire","EO","5","5","[c]","[c]"
"In post","2023","Department for Education","Communications","South Yorkshire","G6/G7","10","10","54530","51360"
"In post","2023","Department for Education","Communications","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Communications","South Yorkshire","SEO/HEO","25","25","37700","37590"
"In post","2023","Department for Education","Communications","Tees Valley and Durham","AA/AO","5","5","[c]","[c]"
"In post","2023","Department for Education","Communications","Tees Valley and Durham","EO","10","5","[c]","[c]"
"In post","2023","Department for Education","Communications","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Communications","Tees Valley and Durham","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Department for Education","Communications","West Midlands","G6/G7","10","5","[c]","[c]"
"In post","2023","Department for Education","Communications","West Midlands","SEO/HEO","10","10","37300","37710"
"In post","2023","Department for Education","Communications","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Counter Fraud","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Counter Fraud","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Counter Fraud","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Counter Fraud","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Counter Fraud","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Counter Fraud","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Counter Fraud","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Counter Fraud","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Counter Fraud","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Counter Fraud","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Digital, Data and Technology","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Digital, Data and Technology","Derbyshire and Nottinghamshire","EO","5","5","[c]","[c]"
"In post","2023","Department for Education","Digital, Data and Technology","Derbyshire and Nottinghamshire","G6/G7","10","10","[c]","[c]"
"In post","2023","Department for Education","Digital, Data and Technology","Derbyshire and Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Digital, Data and Technology","Derbyshire and Nottinghamshire","SEO/HEO","15","15","34340","33370"
"In post","2023","Department for Education","Digital, Data and Technology","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Digital, Data and Technology","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Digital, Data and Technology","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","20","20","52570","51360"
"In post","2023","Department for Education","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","20","20","33280","30330"
"In post","2023","Department for Education","Digital, Data and Technology","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Digital, Data and Technology","Greater Manchester","EO","20","20","26310","25900"
"In post","2023","Department for Education","Digital, Data and Technology","Greater Manchester","G6/G7","65","60","55410","51360"
"In post","2023","Department for Education","Digital, Data and Technology","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Digital, Data and Technology","Greater Manchester","SEO/HEO","75","75","35400","37590"
"In post","2023","Department for Education","Digital, Data and Technology","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Digital, Data and Technology","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Digital, Data and Technology","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Digital, Data and Technology","Inner London - West","EO","20","20","30280","30560"
"In post","2023","Department for Education","Digital, Data and Technology","Inner London - West","G6/G7","75","75","59150","55380"
"In post","2023","Department for Education","Digital, Data and Technology","Inner London - West","SCS level","5","5","[c]","[c]"
"In post","2023","Department for Education","Digital, Data and Technology","Inner London - West","SEO/HEO","45","45","40460","41440"
"In post","2023","Department for Education","Digital, Data and Technology","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Digital, Data and Technology","Northumberland, and Tyne and Wear","G6/G7","20","20","54680","51640"
"In post","2023","Department for Education","Digital, Data and Technology","Northumberland, and Tyne and Wear","SEO/HEO","10","10","36210","37590"
"In post","2023","Department for Education","Digital, Data and Technology","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Digital, Data and Technology","South Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Digital, Data and Technology","South Yorkshire","EO","30","25","26890","26940"
"In post","2023","Department for Education","Digital, Data and Technology","South Yorkshire","G6/G7","55","55","55060","51640"
"In post","2023","Department for Education","Digital, Data and Technology","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Digital, Data and Technology","South Yorkshire","SEO/HEO","85","85","35520","37590"
"In post","2023","Department for Education","Digital, Data and Technology","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Digital, Data and Technology","Tees Valley and Durham","AA/AO","10","5","[c]","[c]"
"In post","2023","Department for Education","Digital, Data and Technology","Tees Valley and Durham","EO","15","15","26160","25900"
"In post","2023","Department for Education","Digital, Data and Technology","Tees Valley and Durham","G6/G7","20","20","52560","51360"
"In post","2023","Department for Education","Digital, Data and Technology","Tees Valley and Durham","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Digital, Data and Technology","Tees Valley and Durham","SEO/HEO","45","45","36890","37590"
"In post","2023","Department for Education","Digital, Data and Technology","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Digital, Data and Technology","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Digital, Data and Technology","West Midlands","EO","25","25","27040","26940"
"In post","2023","Department for Education","Digital, Data and Technology","West Midlands","G6/G7","110","105","55680","51910"
"In post","2023","Department for Education","Digital, Data and Technology","West Midlands","SCS level","10","10","[c]","[c]"
"In post","2023","Department for Education","Digital, Data and Technology","West Midlands","SEO/HEO","145","140","35950","37590"
"In post","2023","Department for Education","Digital, Data and Technology","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Digital, Data and Technology","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Digital, Data and Technology","West Yorkshire","G6/G7","5","5","[c]","[c]"
"In post","2023","Department for Education","Digital, Data and Technology","West Yorkshire","SEO/HEO","10","10","35570","37590"
"In post","2023","Department for Education","Economics","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Economics","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Economics","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Economics","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Economics","Greater Manchester","EO","5","5","[c]","[c]"
"In post","2023","Department for Education","Economics","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Economics","Greater Manchester","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Department for Education","Economics","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Economics","Inner London - West","G6/G7","30","25","59780","55710"
"In post","2023","Department for Education","Economics","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Economics","Inner London - West","SEO/HEO","20","20","43050","46600"
"In post","2023","Department for Education","Economics","Northumberland, and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Economics","South Yorkshire","G6/G7","5","5","[c]","[c]"
"In post","2023","Department for Education","Economics","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Economics","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Economics","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Finance","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Finance","Derbyshire and Nottinghamshire","G6/G7","10","10","[c]","[c]"
"In post","2023","Department for Education","Finance","Derbyshire and Nottinghamshire","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Department for Education","Finance","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Finance","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Finance","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","5","5","[c]","[c]"
"In post","2023","Department for Education","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","15","15","37840","37880"
"In post","2023","Department for Education","Finance","Greater Manchester","EO","10","10","26420","26420"
"In post","2023","Department for Education","Finance","Greater Manchester","G6/G7","45","45","55290","51910"
"In post","2023","Department for Education","Finance","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Finance","Greater Manchester","SEO/HEO","55","55","36870","37590"
"In post","2023","Department for Education","Finance","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Finance","Inner London - West","EO","5","5","[c]","[c]"
"In post","2023","Department for Education","Finance","Inner London - West","G6/G7","30","30","63950","65780"
"In post","2023","Department for Education","Finance","Inner London - West","SCS level","10","10","95390","93650"
"In post","2023","Department for Education","Finance","Inner London - West","SEO/HEO","40","35","41240","41940"
"In post","2023","Department for Education","Finance","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Finance","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Finance","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Finance","Northumberland, and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Finance","Northumberland, and Tyne and Wear","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Department for Education","Finance","Outer London - East and North East","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Finance","Outer London - South","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Finance","South Yorkshire","EO","10","10","26420","26420"
"In post","2023","Department for Education","Finance","South Yorkshire","G6/G7","40","40","55700","52130"
"In post","2023","Department for Education","Finance","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Finance","South Yorkshire","SEO/HEO","50","45","35240","33320"
"In post","2023","Department for Education","Finance","Tees Valley and Durham","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Finance","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Finance","Tees Valley and Durham","G6/G7","20","20","56320","51910"
"In post","2023","Department for Education","Finance","Tees Valley and Durham","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Finance","Tees Valley and Durham","SEO/HEO","30","30","36730","37590"
"In post","2023","Department for Education","Finance","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Finance","West Midlands","EO","30","30","26640","26940"
"In post","2023","Department for Education","Finance","West Midlands","G6/G7","35","35","54460","51580"
"In post","2023","Department for Education","Finance","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Finance","West Midlands","SEO/HEO","85","85","36050","37590"
"In post","2023","Department for Education","Finance","West Yorkshire","G6/G7","5","5","[c]","[c]"
"In post","2023","Department for Education","Finance","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Finance","West Yorkshire","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Department for Education","Geography","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Geography","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Human Resources","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Human Resources","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Human Resources","Derbyshire and Nottinghamshire","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Department for Education","Human Resources","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Human Resources","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Human Resources","Greater Manchester","G6/G7","5","5","[c]","[c]"
"In post","2023","Department for Education","Human Resources","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Human Resources","Greater Manchester","SEO/HEO","15","15","35200","35480"
"In post","2023","Department for Education","Human Resources","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Human Resources","Inner London - West","G6/G7","10","10","65220","66400"
"In post","2023","Department for Education","Human Resources","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Human Resources","Inner London - West","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Department for Education","Human Resources","Northumberland, and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Human Resources","South Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Human Resources","South Yorkshire","EO","10","10","26420","26420"
"In post","2023","Department for Education","Human Resources","South Yorkshire","G6/G7","10","10","[c]","[c]"
"In post","2023","Department for Education","Human Resources","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Human Resources","South Yorkshire","SEO/HEO","25","20","33610","32000"
"In post","2023","Department for Education","Human Resources","Tees Valley and Durham","AA/AO","5","5","[c]","[c]"
"In post","2023","Department for Education","Human Resources","Tees Valley and Durham","EO","10","5","[c]","[c]"
"In post","2023","Department for Education","Human Resources","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Human Resources","Tees Valley and Durham","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Human Resources","Tees Valley and Durham","SEO/HEO","10","10","34960","37590"
"In post","2023","Department for Education","Human Resources","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Human Resources","West Midlands","EO","15","10","26320","25900"
"In post","2023","Department for Education","Human Resources","West Midlands","G6/G7","10","5","[c]","[c]"
"In post","2023","Department for Education","Human Resources","West Midlands","SEO/HEO","15","15","33630","32350"
"In post","2023","Department for Education","Human Resources","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Human Resources","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Human Resources","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Internal Audit","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Knowledge and Information Management","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Knowledge and Information Management","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Knowledge and Information Management","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Knowledge and Information Management","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Knowledge and Information Management","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Knowledge and Information Management","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Knowledge and Information Management","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Knowledge and Information Management","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Knowledge and Information Management","South Yorkshire","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Department for Education","Knowledge and Information Management","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Knowledge and Information Management","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Legal","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Legal","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Legal","Greater Manchester","G6/G7","5","5","[c]","[c]"
