"Status","Year","Parent_department","Profession_of_post","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Department for Work and Pensions","Knowledge and Information Management","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Legal","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Bedfordshire and Hertfordshire","Outside London","155","[c]","29260","29290"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Outside London","110","[c]","28210","28120"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Cheshire","Outside London","55","[c]","27290","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Cornwall and Isles of Scilly","Outside London","65","[c]","24790","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Cumbria","Outside London","20","[c]","28690","27840"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Derbyshire and Nottinghamshire","Outside London","210","[c]","27200","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Devon","Outside London","125","[c]","25010","26110"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Dorset and Somerset","Outside London","60","[c]","27570","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","East Anglia","Outside London","160","[c]","27590","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","East Wales","Outside London","145","[c]","26410","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","East Yorkshire and Northern Lincolnshire","Outside London","70","[c]","26860","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Eastern Scotland","Outside London","285","[c]","24890","21690"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Essex","Outside London","150","[c]","29590","29290"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","290","[c]","26260","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Greater Manchester","Outside London","400","[c]","24550","21690"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Hampshire and Isle of Wight","Outside London","215","[c]","24760","21690"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","Outside London","60","[c]","27210","28120"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Highlands and Islands","Outside London","30","[c]","27780","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Inner London - East","London","310","[c]","30620","31060"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Inner London - West","London","100","[c]","32430","31060"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Kent","Outside London","160","[c]","29000","29290"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Lancashire","Outside London","395","[c]","24530","21690"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Leicestershire, Rutland and Northamptonshire","Outside London","130","[c]","26060","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Lincolnshire","Outside London","60","[c]","26890","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Merseyside","Outside London","255","[c]","27500","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","North Eastern Scotland","Outside London","20","[c]","39410","28120"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","North Yorkshire","Outside London","20","[c]","27940","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Northumberland, and Tyne and Wear","Outside London","350","[c]","24920","21690"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Outer London - East and North East","London","165","[c]","30950","31060"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Outer London - South","London","65","[c]","31990","32520"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Outer London - West and North West","London","190","[c]","31130","31060"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Shropshire and Staffordshire","Outside London","260","[c]","25370","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","South Yorkshire","Outside London","140","[c]","25890","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Southern Scotland","Outside London","55","[c]","27020","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Surrey, East and West Sussex","Outside London","230","[c]","27230","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Tees Valley and Durham","Outside London","160","[c]","25020","21690"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Unknown","Unknown","45","[c]","27010","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","West Central Scotland","Outside London","300","[c]","24220","21690"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","West Midlands","Outside London","300","[c]","26190","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","West Wales and The Valleys","Outside London","305","[c]","24390","21690"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","West Yorkshire","Outside London","235","[c]","28060","27570"
"Leaver CS","2023","Department for Work and Pensions","Other","Bedfordshire and Hertfordshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Other","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Other","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Other","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Other","Dorset and Somerset","Outside London","15","[c]","22090","21690"
"Leaver CS","2023","Department for Work and Pensions","Other","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Other","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Other","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Other","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Other","Essex","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Other","Greater Manchester","Outside London","20","[c]","23940","21690"
"Leaver CS","2023","Department for Work and Pensions","Other","Herefordshire, Worcestershire and Warwickshire","Outside London","40","[c]","21910","21590"
"Leaver CS","2023","Department for Work and Pensions","Other","Highlands and Islands","Outside London","20","[c]","22650","21690"
"Leaver CS","2023","Department for Work and Pensions","Other","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Other","Inner London - West","London","15","[c]","36450","32520"
"Leaver CS","2023","Department for Work and Pensions","Other","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Other","Lancashire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Other","Leicestershire, Rutland and Northamptonshire","Outside London","15","[c]","22480","21690"
"Leaver CS","2023","Department for Work and Pensions","Other","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Other","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Other","Northumberland, and Tyne and Wear","Outside London","55","[c]","22160","21690"
"Leaver CS","2023","Department for Work and Pensions","Other","Outer London - East and North East","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Other","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Other","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Other","South Yorkshire","Outside London","40","[c]","23540","21690"
"Leaver CS","2023","Department for Work and Pensions","Other","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Other","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Other","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Other","Unknown","Unknown","15","[c]","24650","25110"
"Leaver CS","2023","Department for Work and Pensions","Other","West Central Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Other","West Midlands","Outside London","65","[c]","21910","21690"
"Leaver CS","2023","Department for Work and Pensions","Other","West Wales and The Valleys","Outside London","30","[c]","22890","21690"
"Leaver CS","2023","Department for Work and Pensions","Other","West Yorkshire","Outside London","25","[c]","24000","21690"
"Leaver CS","2023","Department for Work and Pensions","Policy","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Policy","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Policy","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Policy","Inner London - West","London","75","[c]","45090","39460"
"Leaver CS","2023","Department for Work and Pensions","Policy","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Policy","Merseyside","Outside London","15","[c]","30460","28120"
"Leaver CS","2023","Department for Work and Pensions","Policy","Northumberland, and Tyne and Wear","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Policy","South Yorkshire","Outside London","10","[c]","31790","27570"
"Leaver CS","2023","Department for Work and Pensions","Policy","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Policy","West Yorkshire","Outside London","25","[c]","33630","28120"
"Leaver CS","2023","Department for Work and Pensions","Project Delivery","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Project Delivery","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Project Delivery","Greater Manchester","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Project Delivery","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Project Delivery","Inner London - West","London","20","[c]","40270","39150"
"Leaver CS","2023","Department for Work and Pensions","Project Delivery","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Project Delivery","Lancashire","Outside London","15","[c]","45880","38640"
"Leaver CS","2023","Department for Work and Pensions","Project Delivery","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Project Delivery","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Project Delivery","Northumberland, and Tyne and Wear","Outside London","10","[c]","34920","36320"
"Leaver CS","2023","Department for Work and Pensions","Project Delivery","South Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Project Delivery","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Project Delivery","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Project Delivery","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Project Delivery","West Yorkshire","Outside London","10","[c]","37380","35760"
"Leaver CS","2023","Department for Work and Pensions","Property","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Property","Inner London - West","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Property","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Property","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Property","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Property","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Property","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Psychology","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Psychology","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Science and Engineering","Derbyshire and Nottinghamshire","Outside London","20","[c]","42810","40820"
"Leaver CS","2023","Department for Work and Pensions","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Science and Engineering","Merseyside","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Science and Engineering","North Yorkshire","Outside London","10","[c]","30160","29150"
"Leaver CS","2023","Department for Work and Pensions","Security","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Security","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Security","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Statistics","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Unknown","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Unknown","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Unknown","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Unknown","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Unknown","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Unknown","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Unknown","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Unknown","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Unknown","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Commercial","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Commercial","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Commercial","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Communications","Inner London - East","London","10","[c]","43050","41030"
"Leaver CS","2023","Department of Health and Social Care","Communications","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Communications","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Digital, Data and Technology","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Digital, Data and Technology","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Digital, Data and Technology","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Digital, Data and Technology","Inner London - East","London","10","[c]","51020","48000"
"Leaver CS","2023","Department of Health and Social Care","Digital, Data and Technology","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Digital, Data and Technology","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Digital, Data and Technology","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Digital, Data and Technology","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Digital, Data and Technology","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Digital, Data and Technology","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Economics","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Finance","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Finance","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Finance","Inner London - East","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Finance","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Finance","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Human Resources","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Human Resources","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Human Resources","Inner London - East","London","10","[c]","43000","37010"
"Leaver CS","2023","Department of Health and Social Care","Human Resources","Inner London - West","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Human Resources","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Human Resources","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Human Resources","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Human Resources","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Knowledge and Information Management","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Legal","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Medicine","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Medicine","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Medicine","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Medicine","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Medicine","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Medicine","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Medicine","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Medicine","Essex","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Medicine","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Medicine","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Medicine","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Medicine","Inner London - East","London","35","[c]","75200","73730"
"Leaver CS","2023","Department of Health and Social Care","Medicine","Inner London - West","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Medicine","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Medicine","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Medicine","Merseyside","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Medicine","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Medicine","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Medicine","Outer London - West and North West","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Medicine","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Medicine","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Medicine","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Medicine","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Medicine","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Operational Delivery","Bedfordshire and Hertfordshire","Outside London","20","[c]","40730","33940"
"Leaver CS","2023","Department of Health and Social Care","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Outside London","30","[c]","39330","34660"
"Leaver CS","2023","Department of Health and Social Care","Operational Delivery","Cheshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Operational Delivery","Cornwall and Isles of Scilly","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Operational Delivery","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Operational Delivery","Derbyshire and Nottinghamshire","Outside London","35","[c]","35230","29590"
"Leaver CS","2023","Department of Health and Social Care","Operational Delivery","Devon","Outside London","10","[c]","33050","31150"
"Leaver CS","2023","Department of Health and Social Care","Operational Delivery","Dorset and Somerset","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Operational Delivery","East Anglia","Outside London","50","[c]","34130","25010"
"Leaver CS","2023","Department of Health and Social Care","Operational Delivery","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Operational Delivery","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Operational Delivery","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Operational Delivery","Essex","Outside London","10","[c]","39550","28740"
"Leaver CS","2023","Department of Health and Social Care","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","130","[c]","32450","26000"
"Leaver CS","2023","Department of Health and Social Care","Operational Delivery","Greater Manchester","Outside London","60","[c]","28390","23390"
"Leaver CS","2023","Department of Health and Social Care","Operational Delivery","Hampshire and Isle of Wight","Outside London","10","[c]","42210","37600"
"Leaver CS","2023","Department of Health and Social Care","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Operational Delivery","Inner London - East","London","185","[c]","40730","37990"
"Leaver CS","2023","Department of Health and Social Care","Operational Delivery","Inner London - West","London","375","[c]","48770","41850"
"Leaver CS","2023","Department of Health and Social Care","Operational Delivery","Kent","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Operational Delivery","Lancashire","Outside London","10","[c]","28390","23390"
"Leaver CS","2023","Department of Health and Social Care","Operational Delivery","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Operational Delivery","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Operational Delivery","Merseyside","Outside London","15","[c]","30780","21400"
"Leaver CS","2023","Department of Health and Social Care","Operational Delivery","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Operational Delivery","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Operational Delivery","Northumberland, and Tyne and Wear","Outside London","20","[c]","36090","27570"
"Leaver CS","2023","Department of Health and Social Care","Operational Delivery","Outer London - East and North East","London","20","[c]","39660","32330"
"Leaver CS","2023","Department of Health and Social Care","Operational Delivery","Outer London - South","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Operational Delivery","Outer London - West and North West","London","110","[c]","33330","31150"
"Leaver CS","2023","Department of Health and Social Care","Operational Delivery","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Operational Delivery","South Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Operational Delivery","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Operational Delivery","Surrey, East and West Sussex","Outside London","30","[c]","40630","30960"
"Leaver CS","2023","Department of Health and Social Care","Operational Delivery","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Operational Delivery","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Operational Delivery","West Midlands","Outside London","40","[c]","32420","23390"
"Leaver CS","2023","Department of Health and Social Care","Operational Delivery","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Operational Delivery","West Yorkshire","Outside London","205","[c]","41810","37430"
"Leaver CS","2023","Department of Health and Social Care","Operational Research","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Other","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Other","Inner London - East","London","40","[c]","53670","52460"
"Leaver CS","2023","Department of Health and Social Care","Policy","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Policy","Inner London - West","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Policy","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Project Delivery","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Property","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Property","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Property","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Property","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Property","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Science and Engineering","Bedfordshire and Hertfordshire","Outside London","30","[c]","45810","41250"
