"Status","Year","Ethnicity","Function_of_post","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","White","Commercial","Overseas","Overseas","25","25","[c]","[c]"
"In post","2023","White","Commercial","Scotland","Outside London","290","285","44410","39620"
"In post","2023","White","Commercial","South East (England)","Outside London","460","445","44010","40570"
"In post","2023","White","Commercial","South West (England)","Outside London","1505","1440","44210","42620"
"In post","2023","White","Commercial","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","White","Commercial","Wales","Outside London","350","325","37050","32880"
"In post","2023","White","Commercial","West Midlands (England)","Outside London","255","250","48020","39240"
"In post","2023","White","Commercial","Yorkshire and The Humber","Outside London","430","415","49500","41990"
"In post","2023","White","Communications","East Midlands (England)","Outside London","95","90","40900","39120"
"In post","2023","White","Communications","East of England","Outside London","60","60","36120","34300"
"In post","2023","White","Communications","London","London","1295","1265","51440","46800"
"In post","2023","White","Communications","North East (England)","Outside London","110","105","37690","35000"
"In post","2023","White","Communications","North West (England)","Outside London","215","205","39850","37440"
"In post","2023","White","Communications","Northern Ireland","Outside London","20","20","[c]","[c]"
"In post","2023","White","Communications","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","White","Communications","Scotland","Outside London","85","85","40060","39590"
"In post","2023","White","Communications","South East (England)","Outside London","235","225","35940","33990"
"In post","2023","White","Communications","South West (England)","Outside London","245","230","37240","35160"
"In post","2023","White","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Communications","Wales","Outside London","215","205","38050","34350"
"In post","2023","White","Communications","West Midlands (England)","Outside London","115","110","40220","37300"
"In post","2023","White","Communications","Yorkshire and The Humber","Outside London","160","145","42240","40370"
"In post","2023","White","Counter Fraud","East Midlands (England)","Outside London","685","630","34770","34170"
"In post","2023","White","Counter Fraud","East of England","Outside London","550","505","30710","29730"
"In post","2023","White","Counter Fraud","London","London","1555","1480","42720","39450"
"In post","2023","White","Counter Fraud","North East (England)","Outside London","1050","975","32260","28120"
"In post","2023","White","Counter Fraud","North West (England)","Outside London","1855","1720","34900","34170"
"In post","2023","White","Counter Fraud","Northern Ireland","Outside London","370","350","34570","34700"
"In post","2023","White","Counter Fraud","Scotland","Outside London","1325","1210","31530","28130"
"In post","2023","White","Counter Fraud","South East (England)","Outside London","920","840","30940","28130"
"In post","2023","White","Counter Fraud","South West (England)","Outside London","670","610","33460","28130"
"In post","2023","White","Counter Fraud","Unknown","Unknown","15","15","[c]","[c]"
"In post","2023","White","Counter Fraud","Wales","Outside London","865","795","31060","28120"
"In post","2023","White","Counter Fraud","West Midlands (England)","Outside London","740","665","33420","29720"
"In post","2023","White","Counter Fraud","Yorkshire and The Humber","Outside London","1020","940","33560","28130"
"In post","2023","White","Debt","East Midlands (England)","Outside London","365","320","23620","22520"
"In post","2023","White","Debt","East of England","Outside London","60","50","26890","25610"
"In post","2023","White","Debt","London","London","180","165","31520","26920"
"In post","2023","White","Debt","North East (England)","Outside London","710","625","23620","22520"
"In post","2023","White","Debt","North West (England)","Outside London","510","465","25320","22520"
"In post","2023","White","Debt","Northern Ireland","Outside London","10","10","[c]","[c]"
"In post","2023","White","Debt","Scotland","Outside London","1000","900","24880","22520"
"In post","2023","White","Debt","South East (England)","Outside London","50","40","30430","29730"
"In post","2023","White","Debt","South West (England)","Outside London","135","115","23530","21690"
"In post","2023","White","Debt","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","White","Debt","Wales","Outside London","370","345","25740","22520"
"In post","2023","White","Debt","West Midlands (England)","Outside London","560","495","24470","21690"
"In post","2023","White","Debt","Yorkshire and The Humber","Outside London","480","415","25850","22520"
"In post","2023","White","Digital, Data & Technology","East Midlands (England)","Outside London","345","335","38590","35000"
"In post","2023","White","Digital, Data & Technology","East of England","Outside London","490","470","36360","34300"
"In post","2023","White","Digital, Data & Technology","London","London","2785","2720","52450","52730"
"In post","2023","White","Digital, Data & Technology","North East (England)","Outside London","2060","1980","43090","38470"
"In post","2023","White","Digital, Data & Technology","North West (England)","Outside London","2760","2675","43100","38800"
"In post","2023","White","Digital, Data & Technology","Northern Ireland","Outside London","80","80","35440","34700"
"In post","2023","White","Digital, Data & Technology","Overseas","Overseas","55","55","37940","37420"
"In post","2023","White","Digital, Data & Technology","Scotland","Outside London","740","725","40020","37550"
"In post","2023","White","Digital, Data & Technology","South East (England)","Outside London","1165","1130","39430","35460"
"In post","2023","White","Digital, Data & Technology","South West (England)","Outside London","3045","2925","40600","39460"
"In post","2023","White","Digital, Data & Technology","Unknown","Unknown","20","20","[c]","[c]"
"In post","2023","White","Digital, Data & Technology","Wales","Outside London","1695","1650","42630","39820"
"In post","2023","White","Digital, Data & Technology","West Midlands (England)","Outside London","1165","1140","42730","41200"
"In post","2023","White","Digital, Data & Technology","Yorkshire and The Humber","Outside London","1315","1270","44560","40680"
"In post","2023","White","Finance","East Midlands (England)","Outside London","220","210","37340","34700"
"In post","2023","White","Finance","East of England","Outside London","235","230","39080","36880"
"In post","2023","White","Finance","London","London","1535","1485","53880","53550"
"In post","2023","White","Finance","North East (England)","Outside London","725","680","40770","37700"
"In post","2023","White","Finance","North West (England)","Outside London","1225","1150","38740","35040"
"In post","2023","White","Finance","Northern Ireland","Outside London","45","45","39910","38640"
"In post","2023","White","Finance","Overseas","Overseas","35","35","48280","46280"
"In post","2023","White","Finance","Scotland","Outside London","850","745","31440","27470"
"In post","2023","White","Finance","South East (England)","Outside London","980","925","37350","34300"
"In post","2023","White","Finance","South West (England)","Outside London","1150","1100","42240","38470"
"In post","2023","White","Finance","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","White","Finance","Wales","Outside London","395","375","37710","33740"
"In post","2023","White","Finance","West Midlands (England)","Outside London","365","350","42460","38470"
"In post","2023","White","Finance","Yorkshire and The Humber","Outside London","1095","1015","39210","37300"
"In post","2023","White","Grants Management","East Midlands (England)","Outside London","65","65","26860","25920"
"In post","2023","White","Grants Management","East of England","Outside London","30","30","26280","25920"
"In post","2023","White","Grants Management","London","London","35","35","51420","51640"
"In post","2023","White","Grants Management","North East (England)","Outside London","345","320","25520","22150"
"In post","2023","White","Grants Management","North West (England)","Outside London","725","655","25480","22150"
"In post","2023","White","Grants Management","South East (England)","Outside London","100","90","30830","26290"
"In post","2023","White","Grants Management","South West (England)","Outside London","195","180","26720","25920"
"In post","2023","White","Grants Management","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","White","Grants Management","West Midlands (England)","Outside London","130","120","25940","25920"
"In post","2023","White","Grants Management","Yorkshire and The Humber","Outside London","190","180","27190","25920"
"In post","2023","White","Human Resources","East Midlands (England)","Outside London","535","510","38170","34850"
"In post","2023","White","Human Resources","East of England","Outside London","420","400","35370","32410"
"In post","2023","White","Human Resources","London","London","1755","1695","52270","49850"
"In post","2023","White","Human Resources","North East (England)","Outside London","730","680","34190","32970"
"In post","2023","White","Human Resources","North West (England)","Outside London","1295","1230","39100","35000"
"In post","2023","White","Human Resources","Northern Ireland","Outside London","65","65","33610","32160"
"In post","2023","White","Human Resources","Overseas","Overseas","65","65","55820","55120"
"In post","2023","White","Human Resources","Scotland","Outside London","760","715","35350","33120"
"In post","2023","White","Human Resources","South East (England)","Outside London","1130","1090","36660","34240"
"In post","2023","White","Human Resources","South West (England)","Outside London","1385","1315","37940","34300"
"In post","2023","White","Human Resources","Unknown","Unknown","30","25","[c]","[c]"
"In post","2023","White","Human Resources","Wales","Outside London","785","740","36700","32700"
"In post","2023","White","Human Resources","West Midlands (England)","Outside London","730","700","37140","33990"
"In post","2023","White","Human Resources","Yorkshire and The Humber","Outside London","1120","1060","36920","33990"
"In post","2023","White","Internal Audit","East Midlands (England)","Outside London","20","20","[c]","[c]"
"In post","2023","White","Internal Audit","East of England","Outside London","15","15","[c]","[c]"
"In post","2023","White","Internal Audit","London","London","95","90","58680","55210"
"In post","2023","White","Internal Audit","North East (England)","Outside London","30","25","51020","46290"
"In post","2023","White","Internal Audit","North West (England)","Outside London","50","45","47710","43580"
"In post","2023","White","Internal Audit","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","White","Internal Audit","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","White","Internal Audit","Scotland","Outside London","45","45","42970","41660"
"In post","2023","White","Internal Audit","South East (England)","Outside London","70","65","38110","35000"
"In post","2023","White","Internal Audit","South West (England)","Outside London","80","75","45260","44290"
"In post","2023","White","Internal Audit","Unknown","Unknown","15","15","[c]","[c]"
"In post","2023","White","Internal Audit","Wales","Outside London","25","25","[c]","[c]"
"In post","2023","White","Internal Audit","West Midlands (England)","Outside London","40","35","53000","49040"
"In post","2023","White","Internal Audit","Yorkshire and The Humber","Outside London","35","35","53840","51350"
"In post","2023","White","Legal","East Midlands (England)","Outside London","420","385","39970","35000"
"In post","2023","White","Legal","East of England","Outside London","425","385","41880","34850"
"In post","2023","White","Legal","London","London","2810","2640","57640","57910"
"In post","2023","White","Legal","North East (England)","Outside London","415","385","39730","34850"
"In post","2023","White","Legal","North West (England)","Outside London","1140","1065","41490","37440"
"In post","2023","White","Legal","Northern Ireland","Outside London","35","35","34740","34400"
"In post","2023","White","Legal","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","White","Legal","Scotland","Outside London","750","710","60140","56870"
"In post","2023","White","Legal","South East (England)","Outside London","700","650","43670","40540"
"In post","2023","White","Legal","South West (England)","Outside London","475","435","45070","49050"
"In post","2023","White","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Legal","Wales","Outside London","430","400","42160","41130"
"In post","2023","White","Legal","West Midlands (England)","Outside London","470","445","43450","42960"
"In post","2023","White","Legal","Yorkshire and The Humber","Outside London","840","780","42830","38760"
"In post","2023","White","No function","East Midlands (England)","Outside London","12515","11585","31730","28130"
"In post","2023","White","No function","East of England","Outside London","12435","11485","31420","28880"
"In post","2023","White","No function","London","London","31030","29815","47440","42840"
"In post","2023","White","No function","North East (England)","Outside London","18905","16925","29250","28120"
"In post","2023","White","No function","North West (England)","Outside London","35700","32850","30230","28120"
"In post","2023","White","No function","Northern Ireland","Outside London","2275","2130","31180","27890"
"In post","2023","White","No function","Overseas","Overseas","1805","1800","54500","54000"
"In post","2023","White","No function","Scotland","Outside London","17290","15835","30660","28120"
"In post","2023","White","No function","South East (England)","Outside London","21500","19735","31990","28880"
"In post","2023","White","No function","South West (England)","Outside London","20095","18575","34000","30320"
"In post","2023","White","No function","Unknown","Unknown","455","425","33900","28120"
"In post","2023","White","No function","Wales","Outside London","18575","16895","29180","27650"
"In post","2023","White","No function","West Midlands (England)","Outside London","14695","13530","31990","28120"
"In post","2023","White","No function","Yorkshire and The Humber","Outside London","19420","17830","32310","28590"
"In post","2023","White","Project Delivery","East Midlands (England)","Outside London","390","375","43380","41200"
"In post","2023","White","Project Delivery","East of England","Outside London","495","475","45080","41640"
"In post","2023","White","Project Delivery","London","London","3045","2930","57610","55740"
"In post","2023","White","Project Delivery","North East (England)","Outside London","1180","1125","44220","42140"
"In post","2023","White","Project Delivery","North West (England)","Outside London","1940","1845","44200","41870"
"In post","2023","White","Project Delivery","Northern Ireland","Outside London","90","90","44400","42140"
"In post","2023","White","Project Delivery","Overseas","Overseas","105","105","58080","56100"
"In post","2023","White","Project Delivery","Scotland","Outside London","790","755","44120","41800"
"In post","2023","White","Project Delivery","South East (England)","Outside London","1355","1310","43700","41000"
"In post","2023","White","Project Delivery","South West (England)","Outside London","4925","4750","43090","41200"
"In post","2023","White","Project Delivery","Unknown","Unknown","10","10","[c]","[c]"
"In post","2023","White","Project Delivery","Wales","Outside London","590","565","45270","38800"
"In post","2023","White","Project Delivery","West Midlands (England)","Outside London","665","640","45610","41800"
"In post","2023","White","Project Delivery","Yorkshire and The Humber","Outside London","770","720","43610","38470"
"In post","2023","White","Property","East Midlands (England)","Outside London","355","340","38450","34700"
"In post","2023","White","Property","East of England","Outside London","445","425","35970","34300"
"In post","2023","White","Property","London","London","675","650","48710","46050"
"In post","2023","White","Property","North East (England)","Outside London","520","495","32820","27740"
"In post","2023","White","Property","North West (England)","Outside London","515","495","38520","35020"
"In post","2023","White","Property","Northern Ireland","Outside London","85","85","32970","33830"
"In post","2023","White","Property","Overseas","Overseas","50","50","47650","44230"
"In post","2023","White","Property","Scotland","Outside London","345","335","36900","34300"
"In post","2023","White","Property","South East (England)","Outside London","745","720","38760","35130"
"In post","2023","White","Property","South West (England)","Outside London","885","845","34920","33830"
"In post","2023","White","Property","Unknown","Unknown","35","35","48470","44940"
"In post","2023","White","Property","Wales","Outside London","430","405","36170","32970"
"In post","2023","White","Property","West Midlands (England)","Outside London","475","455","39080","34970"
"In post","2023","White","Property","Yorkshire and The Humber","Outside London","625","600","39020","35020"
"In post","2023","White","Security","East Midlands (England)","Outside London","130","125","33690","31270"
"In post","2023","White","Security","East of England","Outside London","415","405","36560","35010"
"In post","2023","White","Security","London","London","975","955","47420","43650"
"In post","2023","White","Security","North East (England)","Outside London","70","70","34440","32450"
"In post","2023","White","Security","North West (England)","Outside London","275","265","32890","28190"
"In post","2023","White","Security","Northern Ireland","Outside London","340","335","23000","22130"
"In post","2023","White","Security","Overseas","Overseas","110","110","42320","39060"
"In post","2023","White","Security","Scotland","Outside London","1245","1195","32990","30700"
"In post","2023","White","Security","South East (England)","Outside London","1385","1355","34380","31060"
"In post","2023","White","Security","South West (England)","Outside London","1100","1070","31780","27500"
"In post","2023","White","Security","Unknown","Unknown","25","25","[c]","[c]"
"In post","2023","White","Security","Wales","Outside London","270","265","28720","25650"
"In post","2023","White","Security","West Midlands (England)","Outside London","270","265","32850","28190"
"In post","2023","White","Security","Yorkshire and The Humber","Outside London","650","615","32620","30700"
"In post","2023","White","Unknown","East Midlands (England)","Outside London","30","25","[c]","[c]"
"In post","2023","White","Unknown","East of England","Outside London","25","20","[c]","[c]"
"In post","2023","White","Unknown","London","London","1180","1150","44070","36180"
"In post","2023","White","Unknown","North East (England)","Outside London","70","70","35810","36180"
"In post","2023","White","Unknown","North West (England)","Outside London","135","125","36400","30130"
"In post","2023","White","Unknown","Northern Ireland","Outside London","45","45","38530","37680"
"In post","2023","White","Unknown","Overseas","Overseas","45","45","59820","57290"
"In post","2023","White","Unknown","Scotland","Outside London","12140","11610","43440","38330"
"In post","2023","White","Unknown","South East (England)","Outside London","555","530","43240","39890"
"In post","2023","White","Unknown","South West (England)","Outside London","1320","1280","43160","39890"
"In post","2023","White","Unknown","Unknown","Unknown","10","10","[c]","[c]"
"In post","2023","White","Unknown","Wales","Outside London","5425","5125","43660","39690"
"In post","2023","White","Unknown","West Midlands (England)","Outside London","90","90","41080","37710"
"In post","2023","White","Unknown","Yorkshire and The Humber","Outside London","315","295","40860","38470"
"Leaver CS","2023","Asian","Analysis","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Analysis","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Analysis","London","London","55","[c]","37540","33210"
"Leaver CS","2023","Asian","Analysis","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Analysis","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Analysis","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Analysis","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Analysis","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Analysis","Wales","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Analysis","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Analysis","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Commercial","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Commercial","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Commercial","London","London","20","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Commercial","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Commercial","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Commercial","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Commercial","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Commercial","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Commercial","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Commercial","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Commercial","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Commercial","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Communications","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Communications","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Communications","London","London","20","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Communications","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Communications","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Communications","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Communications","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Communications","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Communications","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Communications","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Communications","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Communications","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Counter Fraud","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Counter Fraud","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Counter Fraud","London","London","35","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Counter Fraud","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Counter Fraud","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Counter Fraud","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Counter Fraud","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Counter Fraud","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Counter Fraud","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Counter Fraud","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Counter Fraud","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Counter Fraud","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Debt","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Debt","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Debt","London","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Debt","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Debt","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Debt","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Debt","Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Debt","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Debt","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Debt","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Debt","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Debt","West Midlands (England)","Outside London","40","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Debt","Yorkshire and The Humber","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Digital, Data & Technology","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Digital, Data & Technology","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Digital, Data & Technology","London","London","100","[c]","45680","42710"
"Leaver CS","2023","Asian","Digital, Data & Technology","North East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Digital, Data & Technology","North West (England)","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Digital, Data & Technology","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Digital, Data & Technology","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Digital, Data & Technology","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Digital, Data & Technology","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Digital, Data & Technology","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Digital, Data & Technology","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Digital, Data & Technology","West Midlands (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Digital, Data & Technology","Yorkshire and The Humber","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Finance","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Finance","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Finance","London","London","40","[c]","39200","37510"
"Leaver CS","2023","Asian","Finance","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Finance","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Finance","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Finance","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Finance","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Finance","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Finance","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Finance","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Finance","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Finance","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Grants Management","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Grants Management","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Grants Management","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Grants Management","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Grants Management","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Grants Management","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Grants Management","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Grants Management","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Grants Management","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Human Resources","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Human Resources","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Human Resources","London","London","30","[c]","42460","38280"
"Leaver CS","2023","Asian","Human Resources","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Human Resources","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Human Resources","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Human Resources","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Human Resources","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Human Resources","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Human Resources","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Human Resources","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Human Resources","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Human Resources","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Internal Audit","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Internal Audit","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Internal Audit","London","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Internal Audit","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Internal Audit","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Internal Audit","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Internal Audit","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Internal Audit","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Internal Audit","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Internal Audit","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Internal Audit","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Internal Audit","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Legal","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Legal","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Legal","London","London","50","[c]","42570","37460"
"Leaver CS","2023","Asian","Legal","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Legal","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Legal","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Legal","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Legal","Scotland","Outside London","[c]","[c]","[c]","[c]"
