"Status","Year","Age","Function_of_post","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","30-39","Legal","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Legal","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Legal","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Legal","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","East Midlands (England)","AA/AO","165","[c]","21820","21780"
"Leaver CS","2023","30-39","No function","East Midlands (England)","EO","95","[c]","27550","27570"
"Leaver CS","2023","30-39","No function","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","East Midlands (England)","SEO/HEO","45","[c]","36540","37510"
"Leaver CS","2023","30-39","No function","East Midlands (England)","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","East of England","AA/AO","205","[c]","22250","22160"
"Leaver CS","2023","30-39","No function","East of England","EO","105","[c]","28400","28120"
"Leaver CS","2023","30-39","No function","East of England","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","East of England","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","East of England","SEO/HEO","40","[c]","36730","38200"
"Leaver CS","2023","30-39","No function","East of England","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","London","AA/AO","235","[c]","24770","25480"
"Leaver CS","2023","30-39","No function","London","EO","340","[c]","30700","31060"
"Leaver CS","2023","30-39","No function","London","G6/G7","405","[c]","58140","55880"
"Leaver CS","2023","30-39","No function","London","SCS level","30","[c]","81490","77970"
"Leaver CS","2023","30-39","No function","London","SEO/HEO","475","[c]","38420","38770"
"Leaver CS","2023","30-39","No function","London","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","North East (England)","AA/AO","175","[c]","21770","21690"
"Leaver CS","2023","30-39","No function","North East (England)","EO","45","[c]","27480","27570"
"Leaver CS","2023","30-39","No function","North East (England)","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","North East (England)","SEO/HEO","30","[c]","34720","31340"
"Leaver CS","2023","30-39","No function","North East (England)","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","North West (England)","AA/AO","390","[c]","21760","21690"
"Leaver CS","2023","30-39","No function","North West (England)","EO","130","[c]","27290","27570"
"Leaver CS","2023","30-39","No function","North West (England)","G6/G7","15","[c]","54350","53520"
"Leaver CS","2023","30-39","No function","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","North West (England)","SEO/HEO","85","[c]","36440","36530"
"Leaver CS","2023","30-39","No function","North West (England)","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Northern Ireland","AA/AO","30","[c]","22450","22400"
"Leaver CS","2023","30-39","No function","Northern Ireland","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Scotland","AA/AO","165","[c]","23440","22400"
"Leaver CS","2023","30-39","No function","Scotland","EO","110","[c]","29820","28120"
"Leaver CS","2023","30-39","No function","Scotland","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Scotland","SEO/HEO","40","[c]","39440","36770"
"Leaver CS","2023","30-39","No function","South East (England)","AA/AO","300","[c]","22280","21780"
"Leaver CS","2023","30-39","No function","South East (England)","EO","145","[c]","28160","27570"
"Leaver CS","2023","30-39","No function","South East (England)","G6/G7","20","[c]","57070","53020"
"Leaver CS","2023","30-39","No function","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","South East (England)","SEO/HEO","65","[c]","38750","39410"
"Leaver CS","2023","30-39","No function","South East (England)","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","South West (England)","AA/AO","155","[c]","21820","21690"
"Leaver CS","2023","30-39","No function","South West (England)","EO","110","[c]","27940","27570"
"Leaver CS","2023","30-39","No function","South West (England)","G6/G7","20","[c]","58090","55270"
"Leaver CS","2023","30-39","No function","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","South West (England)","SEO/HEO","140","[c]","37620","37420"
"Leaver CS","2023","30-39","No function","South West (England)","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Unknown","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Unknown","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Wales","AA/AO","220","[c]","21430","21780"
"Leaver CS","2023","30-39","No function","Wales","EO","80","[c]","27050","27570"
"Leaver CS","2023","30-39","No function","Wales","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Wales","SEO/HEO","40","[c]","35680","34170"
"Leaver CS","2023","30-39","No function","Wales","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","West Midlands (England)","AA/AO","195","[c]","21770","21780"
"Leaver CS","2023","30-39","No function","West Midlands (England)","EO","125","[c]","28170","27570"
"Leaver CS","2023","30-39","No function","West Midlands (England)","G6/G7","15","[c]","51890","50690"
"Leaver CS","2023","30-39","No function","West Midlands (England)","SEO/HEO","55","[c]","36670","37060"
"Leaver CS","2023","30-39","No function","West Midlands (England)","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Yorkshire and The Humber","AA/AO","205","[c]","21980","21780"
"Leaver CS","2023","30-39","No function","Yorkshire and The Humber","EO","120","[c]","27270","27570"
"Leaver CS","2023","30-39","No function","Yorkshire and The Humber","G6/G7","25","[c]","54460","52060"
"Leaver CS","2023","30-39","No function","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Yorkshire and The Humber","SEO/HEO","85","[c]","35000","36330"
"Leaver CS","2023","30-39","No function","Yorkshire and The Humber","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Project Delivery","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Project Delivery","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Project Delivery","East of England","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Project Delivery","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Project Delivery","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Project Delivery","London","G6/G7","45","[c]","60130","56940"
"Leaver CS","2023","30-39","Project Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Project Delivery","London","SEO/HEO","40","[c]","38450","37620"
"Leaver CS","2023","30-39","Project Delivery","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Project Delivery","North East (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Project Delivery","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Project Delivery","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Project Delivery","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Project Delivery","North West (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Project Delivery","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Project Delivery","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Project Delivery","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Project Delivery","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Project Delivery","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Project Delivery","South East (England)","SEO/HEO","15","[c]","37030","39950"
"Leaver CS","2023","30-39","Project Delivery","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Project Delivery","South West (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Project Delivery","South West (England)","G6/G7","25","[c]","54970","52450"
"Leaver CS","2023","30-39","Project Delivery","South West (England)","SEO/HEO","55","[c]","37160","37420"
"Leaver CS","2023","30-39","Project Delivery","South West (England)","Unknown","35","[c]","38660","40890"
"Leaver CS","2023","30-39","Project Delivery","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Project Delivery","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Project Delivery","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Project Delivery","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Project Delivery","West Midlands (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Project Delivery","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Project Delivery","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Project Delivery","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Property","East Midlands (England)","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Property","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Property","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Property","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Property","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Property","East of England","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Property","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Property","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Property","London","SEO/HEO","15","[c]","43090","43650"
"Leaver CS","2023","30-39","Property","North East (England)","AA/AO","10","[c]","22240","22520"
"Leaver CS","2023","30-39","Property","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Property","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Property","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Property","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Property","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Property","Scotland","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Property","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Property","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Property","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Property","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Property","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Property","South West (England)","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Property","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Property","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Property","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Property","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Property","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Property","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Property","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Property","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Property","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Property","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Property","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Property","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Security","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Security","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Security","East of England","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Security","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Security","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Security","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Security","London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Security","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Security","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Security","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Security","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Security","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Security","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Security","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Security","Scotland","AA/AO","10","[c]","25260","21550"
"Leaver CS","2023","30-39","Security","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Security","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Security","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Security","South East (England)","AA/AO","35","[c]","32080","30560"
"Leaver CS","2023","30-39","Security","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Security","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Security","South West (England)","AA/AO","15","[c]","25690","26420"
"Leaver CS","2023","30-39","Security","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Security","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Security","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Security","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Security","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Security","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Security","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Security","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Security","Yorkshire and The Humber","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Security","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Security","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Security","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","East of England","SEO/HEO","15","[c]","37910","40850"
"Leaver CS","2023","30-39","Unknown","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","London","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","London","G6/G7","105","[c]","57800","55210"
"Leaver CS","2023","30-39","Unknown","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","London","SEO/HEO","80","[c]","38810","40280"
"Leaver CS","2023","30-39","Unknown","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Overseas","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Overseas","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Scotland","AA/AO","55","[c]","25030","24890"
"Leaver CS","2023","30-39","Unknown","Scotland","EO","60","[c]","29820","29450"
"Leaver CS","2023","30-39","Unknown","Scotland","G6/G7","35","[c]","59820","58850"
"Leaver CS","2023","30-39","Unknown","Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Scotland","SEO/HEO","110","[c]","38950","38330"
"Leaver CS","2023","30-39","Unknown","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","South East (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","South West (England)","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Unknown","Unknown","45","[c]","40080","38090"
"Leaver CS","2023","30-39","Unknown","Wales","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Wales","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Wales","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Yorkshire and The Humber","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Yorkshire and The Humber","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Analysis","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Analysis","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Analysis","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Analysis","East of England","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Analysis","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Analysis","London","G6/G7","10","[c]","79340","72430"
"Leaver CS","2023","40-49","Analysis","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Analysis","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Analysis","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Analysis","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Analysis","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Analysis","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Analysis","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Analysis","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Analysis","South East (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Analysis","South West (England)","G6/G7","10","[c]","50060","49260"
"Leaver CS","2023","40-49","Analysis","South West (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Analysis","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Analysis","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Analysis","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Analysis","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Analysis","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Analysis","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Analysis","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Analysis","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Commercial","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Commercial","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Commercial","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Commercial","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Commercial","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Commercial","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Commercial","London","G6/G7","35","[c]","68690","70000"
"Leaver CS","2023","40-49","Commercial","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Commercial","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Commercial","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Commercial","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Commercial","North West (England)","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Commercial","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Commercial","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Commercial","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Commercial","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Commercial","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Commercial","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Commercial","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Commercial","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Commercial","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Commercial","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Commercial","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Commercial","South West (England)","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Commercial","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Commercial","South West (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Commercial","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Commercial","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Commercial","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Commercial","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Commercial","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Commercial","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Commercial","West Midlands (England)","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Commercial","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Commercial","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Commercial","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Communications","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Communications","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Communications","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Communications","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Communications","London","G6/G7","20","[c]","60450","57950"
"Leaver CS","2023","40-49","Communications","London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Communications","London","SEO/HEO","20","[c]","41990","42000"
"Leaver CS","2023","40-49","Communications","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Communications","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Communications","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Communications","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Communications","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Communications","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Communications","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Communications","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Communications","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Communications","South East (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Communications","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Communications","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Communications","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Communications","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
