"Status","Year","Profession_of_post","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Legal","Hampshire and Isle of Wight","Outside London","205","190","53050","54100"
"In post","2023","Legal","Herefordshire, Worcestershire and Warwickshire","Outside London","35","30","47030","45450"
"In post","2023","Legal","Highlands and Islands","Outside London","35","30","61130","58770"
"In post","2023","Legal","Inner London - East","London","945","910","52750","45960"
"In post","2023","Legal","Inner London - West","London","3255","3050","61040","62160"
"In post","2023","Legal","Kent","Outside London","180","165","43450","40800"
"In post","2023","Legal","Lancashire","Outside London","160","150","50420","49050"
"In post","2023","Legal","Leicestershire, Rutland and Northamptonshire","Outside London","130","115","50140","51270"
"In post","2023","Legal","Lincolnshire","Outside London","25","20","50200","55870"
"In post","2023","Legal","Merseyside","Outside London","305","285","48090","49050"
"In post","2023","Legal","North Eastern Scotland","Outside London","35","35","58570","55990"
"In post","2023","Legal","North Yorkshire","Outside London","50","50","59630","59690"
"In post","2023","Legal","Northern Ireland","Outside London","115","105","34350","29730"
"In post","2023","Legal","Northumberland, and Tyne and Wear","Outside London","220","205","46670","49050"
"In post","2023","Legal","Outer London - East and North East","London","15","15","55620","55720"
"In post","2023","Legal","Outer London - South","London","360","345","46730","39790"
"In post","2023","Legal","Outer London - West and North West","London","65","60","52000","50970"
"In post","2023","Legal","Overseas","Overseas","10","10","[c]","[c]"
"In post","2023","Legal","Shropshire and Staffordshire","Outside London","75","70","50690","50000"
"In post","2023","Legal","South Yorkshire","Outside London","95","85","47920","49050"
"In post","2023","Legal","Southern Scotland","Outside London","100","100","59840","55990"
"In post","2023","Legal","Surrey, East and West Sussex","Outside London","140","130","53700","54100"
"In post","2023","Legal","Tees Valley and Durham","Outside London","135","125","49290","51270"
"In post","2023","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Legal","West Central Scotland","Outside London","485","450","53000","52360"
"In post","2023","Legal","West Midlands","Outside London","495","465","48430","49050"
"In post","2023","Legal","West Wales and The Valleys","Outside London","125","115","49050","49050"
"In post","2023","Legal","West Yorkshire","Outside London","525","495","49350","50460"
"In post","2023","Medicine","Bedfordshire and Hertfordshire","Outside London","30","25","59920","42390"
"In post","2023","Medicine","Berkshire, Buckinghamshire and Oxfordshire","Outside London","110","90","59280","42500"
"In post","2023","Medicine","Cheshire","Outside London","10","10","[c]","[c]"
"In post","2023","Medicine","Cornwall and Isles of Scilly","Outside London","25","20","51280","40590"
"In post","2023","Medicine","Derbyshire and Nottinghamshire","Outside London","130","120","48860","41660"
"In post","2023","Medicine","Devon","Outside London","135","115","42780","37170"
"In post","2023","Medicine","Dorset and Somerset","Outside London","50","45","51230","40590"
"In post","2023","Medicine","East Anglia","Outside London","80","70","59610","45120"
"In post","2023","Medicine","East Wales","Outside London","200","185","48820","43660"
"In post","2023","Medicine","East Yorkshire and Northern Lincolnshire","Outside London","5","5","[c]","[c]"
"In post","2023","Medicine","Eastern Scotland","Outside London","50","45","52270","40590"
"In post","2023","Medicine","Essex","Outside London","60","55","55250","44420"
"In post","2023","Medicine","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","225","200","55210","41190"
"In post","2023","Medicine","Greater Manchester","Outside London","20","20","84120","92780"
"In post","2023","Medicine","Hampshire and Isle of Wight","Outside London","190","160","56190","42500"
"In post","2023","Medicine","Herefordshire, Worcestershire and Warwickshire","Outside London","25","25","50080","40590"
"In post","2023","Medicine","Highlands and Islands","Outside London","25","25","47680","38680"
"In post","2023","Medicine","Inner London - East","London","80","75","69930","69480"
"In post","2023","Medicine","Inner London - West","London","155","140","67380","54690"
"In post","2023","Medicine","Kent","Outside London","30","25","55070","40590"
"In post","2023","Medicine","Lancashire","Outside London","40","30","67310","76300"
"In post","2023","Medicine","Leicestershire, Rutland and Northamptonshire","Outside London","20","15","49910","40590"
"In post","2023","Medicine","Lincolnshire","Outside London","55","50","46900","39640"
"In post","2023","Medicine","Merseyside","Outside London","15","15","78190","60390"
"In post","2023","Medicine","North Yorkshire","Outside London","130","115","48340","40590"
"In post","2023","Medicine","Northern Ireland","Outside London","30","25","53620","41340"
"In post","2023","Medicine","Northumberland, and Tyne and Wear","Outside London","35","30","65590","50830"
"In post","2023","Medicine","Outer London - East and North East","London","15","15","56210","47670"
"In post","2023","Medicine","Outer London - South","London","[c]","[c]","[c]","[c]"
"In post","2023","Medicine","Outer London - West and North West","London","85","70","94170","99130"
"In post","2023","Medicine","Overseas","Overseas","40","35","69930","55350"
"In post","2023","Medicine","Shropshire and Staffordshire","Outside London","100","90","56700","47670"
"In post","2023","Medicine","Surrey, East and West Sussex","Outside London","55","50","58560","43280"
"In post","2023","Medicine","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Medicine","West Central Scotland","Outside London","30","25","49450","40590"
"In post","2023","Medicine","West Midlands","Outside London","40","30","91510","96240"
"In post","2023","Medicine","West Wales and The Valleys","Outside London","100","90","62270","63900"
"In post","2023","Medicine","West Yorkshire","Outside London","35","35","71110","58540"
"In post","2023","Operational Delivery","Bedfordshire and Hertfordshire","Outside London","3115","2890","31330","30880"
"In post","2023","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Outside London","4695","4385","31480","30550"
"In post","2023","Operational Delivery","Cheshire","Outside London","3585","3355","32260","30440"
"In post","2023","Operational Delivery","Cornwall and Isles of Scilly","Outside London","1135","1010","27070","27020"
"In post","2023","Operational Delivery","Cumbria","Outside London","1870","1695","27130","25340"
"In post","2023","Operational Delivery","Derbyshire and Nottinghamshire","Outside London","8850","8155","29380","28120"
"In post","2023","Operational Delivery","Devon","Outside London","5170","4640","29220","28120"
"In post","2023","Operational Delivery","Dorset and Somerset","Outside London","2800","2545","29300","28120"
"In post","2023","Operational Delivery","East Anglia","Outside London","8325","7630","29380","28120"
"In post","2023","Operational Delivery","East Wales","Outside London","10280","9550","30240","27890"
"In post","2023","Operational Delivery","East Yorkshire and Northern Lincolnshire","Outside London","4000","3635","29320","28120"
"In post","2023","Operational Delivery","Eastern Scotland","Outside London","7705","7110","29910","28120"
"In post","2023","Operational Delivery","Essex","Outside London","3720","3415","29900","28880"
"In post","2023","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","9505","8840","32390","28880"
"In post","2023","Operational Delivery","Greater Manchester","Outside London","12160","11325","28860","27890"
"In post","2023","Operational Delivery","Hampshire and Isle of Wight","Outside London","7400","6585","28950","27140"
"In post","2023","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","Outside London","2935","2740","29380","28120"
"In post","2023","Operational Delivery","Highlands and Islands","Outside London","765","695","28710","28120"
"In post","2023","Operational Delivery","Inner London - East","London","8125","7670","36510","32520"
"In post","2023","Operational Delivery","Inner London - West","London","9965","9595","39400","34030"
"In post","2023","Operational Delivery","Kent","Outside London","7505","7030","30180","28480"
"In post","2023","Operational Delivery","Lancashire","Outside London","11085","10040","27780","28120"
"In post","2023","Operational Delivery","Leicestershire, Rutland and Northamptonshire","Outside London","5020","4600","28470","28080"
"In post","2023","Operational Delivery","Lincolnshire","Outside London","2065","1920","29260","28120"
"In post","2023","Operational Delivery","Merseyside","Outside London","16510","15145","27700","25880"
"In post","2023","Operational Delivery","North Eastern Scotland","Outside London","995","915","37330","28990"
"In post","2023","Operational Delivery","North Yorkshire","Outside London","1720","1600","29470","27140"
"In post","2023","Operational Delivery","Northern Ireland","Outside London","2315","2160","28210","25880"
"In post","2023","Operational Delivery","Northumberland, and Tyne and Wear","Outside London","13820","12205","26960","22520"
"In post","2023","Operational Delivery","Outer London - East and North East","London","3425","3165","32260","32520"
"In post","2023","Operational Delivery","Outer London - South","London","6360","5980","34230","30410"
"In post","2023","Operational Delivery","Outer London - West and North West","London","6630","6150","32730","31260"
"In post","2023","Operational Delivery","Overseas","Overseas","285","285","46500","47380"
"In post","2023","Operational Delivery","Shropshire and Staffordshire","Outside London","5835","5405","29900","28120"
"In post","2023","Operational Delivery","South Yorkshire","Outside London","7025","6405","28990","26840"
"In post","2023","Operational Delivery","Southern Scotland","Outside London","3325","2965","27360","25060"
"In post","2023","Operational Delivery","Surrey, East and West Sussex","Outside London","6255","5705","30550","28120"
"In post","2023","Operational Delivery","Tees Valley and Durham","Outside London","8315","7550","28710","28120"
"In post","2023","Operational Delivery","Unknown","Unknown","630","590","30880","28120"
"In post","2023","Operational Delivery","West Central Scotland","Outside London","10400","9460","28450","27080"
"In post","2023","Operational Delivery","West Midlands","Outside London","13270","12130","28770","27890"
"In post","2023","Operational Delivery","West Wales and The Valleys","Outside London","12255","10975","26910","25620"
"In post","2023","Operational Delivery","West Yorkshire","Outside London","11270","10400","29620","28120"
"In post","2023","Operational Research","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Derbyshire and Nottinghamshire","Outside London","25","25","30620","27450"
"In post","2023","Operational Research","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","East Wales","Outside London","40","40","31360","31560"
"In post","2023","Operational Research","Eastern Scotland","Outside London","5","5","[c]","[c]"
"In post","2023","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","95","90","41840","39890"
"In post","2023","Operational Research","Greater Manchester","Outside London","80","75","47040","42510"
"In post","2023","Operational Research","Hampshire and Isle of Wight","Outside London","245","235","41700","39890"
"In post","2023","Operational Research","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Inner London - East","London","135","130","50530","45560"
"In post","2023","Operational Research","Inner London - West","London","215","210","51270","48500"
"In post","2023","Operational Research","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Lancashire","Outside London","10","10","24390","22520"
"In post","2023","Operational Research","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Merseyside","Outside London","30","30","49880","55780"
"In post","2023","Operational Research","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Northumberland, and Tyne and Wear","Outside London","20","20","32150","22520"
"In post","2023","Operational Research","Outer London - South","London","45","40","49140","43830"
"In post","2023","Operational Research","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","South Yorkshire","Outside London","60","55","46320","43690"
"In post","2023","Operational Research","Southern Scotland","Outside London","15","15","22520","22520"
"In post","2023","Operational Research","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Tees Valley and Durham","Outside London","5","5","[c]","[c]"
"In post","2023","Operational Research","West Central Scotland","Outside London","20","20","24220","22520"
"In post","2023","Operational Research","West Midlands","Outside London","40","40","40980","39140"
"In post","2023","Operational Research","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","West Yorkshire","Outside London","45","40","39890","35880"
"In post","2023","Other","Bedfordshire and Hertfordshire","Outside London","185","160","28010","25610"
"In post","2023","Other","Berkshire, Buckinghamshire and Oxfordshire","Outside London","205","195","30520","26100"
"In post","2023","Other","Cheshire","Outside London","20","15","29860","28120"
"In post","2023","Other","Cornwall and Isles of Scilly","Outside London","115","110","23720","21600"
"In post","2023","Other","Cumbria","Outside London","15","15","32560","28120"
"In post","2023","Other","Derbyshire and Nottinghamshire","Outside London","195","185","29930","27140"
"In post","2023","Other","Devon","Outside London","475","455","32100","28120"
"In post","2023","Other","Dorset and Somerset","Outside London","455","415","29240","22220"
"In post","2023","Other","East Anglia","Outside London","365","350","25870","21900"
"In post","2023","Other","East Wales","Outside London","400","380","37240","33390"
"In post","2023","Other","East Yorkshire and Northern Lincolnshire","Outside London","65","65","27320","27470"
"In post","2023","Other","Eastern Scotland","Outside London","575","540","35200","31290"
"In post","2023","Other","Essex","Outside London","40","40","30960","31280"
"In post","2023","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","1700","1615","38950","33990"
"In post","2023","Other","Greater Manchester","Outside London","600","555","29630","25880"
"In post","2023","Other","Hampshire and Isle of Wight","Outside London","515","495","35390","30650"
"In post","2023","Other","Herefordshire, Worcestershire and Warwickshire","Outside London","265","230","23470","21690"
"In post","2023","Other","Highlands and Islands","Outside London","245","230","23460","21690"
"In post","2023","Other","Inner London - East","London","215","210","43850","35410"
"In post","2023","Other","Inner London - West","London","1380","1345","48650","39150"
"In post","2023","Other","Kent","Outside London","80","75","33210","32160"
"In post","2023","Other","Lancashire","Outside London","355","325","29720","28120"
"In post","2023","Other","Leicestershire, Rutland and Northamptonshire","Outside London","260","220","23360","21690"
"In post","2023","Other","Lincolnshire","Outside London","170","170","23420","21590"
"In post","2023","Other","Merseyside","Outside London","395","365","30690","28120"
"In post","2023","Other","North Eastern Scotland","Outside London","55","50","33850","36850"
"In post","2023","Other","North Yorkshire","Outside London","230","230","23510","21580"
"In post","2023","Other","Northern Ireland","Outside London","135","130","28630","22130"
"In post","2023","Other","Northumberland, and Tyne and Wear","Outside London","660","585","26850","21690"
"In post","2023","Other","Outer London - East and North East","London","55","50","32770","32520"
"In post","2023","Other","Outer London - South","London","505","480","38270","34370"
"In post","2023","Other","Outer London - West and North West","London","195","185","37840","34170"
"In post","2023","Other","Overseas","Overseas","15","15","46750","45950"
"In post","2023","Other","Shropshire and Staffordshire","Outside London","165","155","26670","25750"
"In post","2023","Other","South Yorkshire","Outside London","475","425","29070","25870"
"In post","2023","Other","Southern Scotland","Outside London","75","65","31920","31490"
"In post","2023","Other","Surrey, East and West Sussex","Outside London","165","145","29600","28120"
"In post","2023","Other","Tees Valley and Durham","Outside London","90","85","29780","28120"
"In post","2023","Other","Unknown","Unknown","1715","1715","41880","39590"
"In post","2023","Other","West Central Scotland","Outside London","455","420","31290","28120"
"In post","2023","Other","West Midlands","Outside London","775","705","26560","21690"
"In post","2023","Other","West Wales and The Valleys","Outside London","645","600","39120","39690"
"In post","2023","Other","West Yorkshire","Outside London","535","470","29470","26650"
"In post","2023","Planning","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning","East Wales","Outside London","50","45","44640","39690"
"In post","2023","Planning","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","10","10","40160","40300"
"In post","2023","Planning","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Inner London - West","London","95","95","49490","44180"
"In post","2023","Planning","North Yorkshire","Outside London","10","5","[c]","[c]"
"In post","2023","Planning","Northumberland, and Tyne and Wear","Outside London","15","15","28360","27400"
"In post","2023","Planning","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2023","Planning","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning","West Midlands","Outside London","10","10","[c]","[c]"
"In post","2023","Planning","West Wales and The Valleys","Outside London","20","15","54410","56450"
"In post","2023","Planning","West Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","Bedfordshire and Hertfordshire","Outside London","10","10","60700","60050"
"In post","2023","Planning Inspectors","Berkshire, Buckinghamshire and Oxfordshire","Outside London","10","5","[c]","[c]"
"In post","2023","Planning Inspectors","Cheshire","Outside London","10","10","60910","60050"
"In post","2023","Planning Inspectors","Cornwall and Isles of Scilly","Outside London","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","Cumbria","Outside London","10","5","[c]","[c]"
"In post","2023","Planning Inspectors","Derbyshire and Nottinghamshire","Outside London","25","25","59800","60050"
"In post","2023","Planning Inspectors","Devon","Outside London","20","15","58400","60050"
"In post","2023","Planning Inspectors","Dorset and Somerset","Outside London","15","10","56540","60050"
"In post","2023","Planning Inspectors","East Anglia","Outside London","15","15","65040","67570"
"In post","2023","Planning Inspectors","East Wales","Outside London","10","10","53340","60050"
"In post","2023","Planning Inspectors","East Yorkshire and Northern Lincolnshire","Outside London","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Essex","Outside London","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","60","50","52760","48660"
"In post","2023","Planning Inspectors","Greater Manchester","Outside London","15","15","57380","60050"
"In post","2023","Planning Inspectors","Hampshire and Isle of Wight","Outside London","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","Herefordshire, Worcestershire and Warwickshire","Outside London","15","15","51000","48660"
"In post","2023","Planning Inspectors","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Inner London - East","London","10","10","[c]","[c]"
"In post","2023","Planning Inspectors","Kent","Outside London","15","10","61850","60050"
"In post","2023","Planning Inspectors","Lancashire","Outside London","10","10","63870","73100"
"In post","2023","Planning Inspectors","Leicestershire, Rutland and Northamptonshire","Outside London","15","10","60110","60050"
"In post","2023","Planning Inspectors","Lincolnshire","Outside London","15","15","59620","60050"
"In post","2023","Planning Inspectors","Merseyside","Outside London","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","North Yorkshire","Outside London","20","20","60000","60050"
"In post","2023","Planning Inspectors","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Northumberland, and Tyne and Wear","Outside London","30","30","56840","60050"
"In post","2023","Planning Inspectors","Outer London - East and North East","London","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","Outer London - South","London","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","Outer London - West and North West","London","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","Shropshire and Staffordshire","Outside London","15","15","56100","54350"
"In post","2023","Planning Inspectors","South Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Surrey, East and West Sussex","Outside London","20","20","58340","60050"
"In post","2023","Planning Inspectors","Tees Valley and Durham","Outside London","10","10","57340","60050"
"In post","2023","Planning Inspectors","West Midlands","Outside London","10","5","[c]","[c]"
"In post","2023","Planning Inspectors","West Wales and The Valleys","Outside London","15","15","58910","60050"
"In post","2023","Planning Inspectors","West Yorkshire","Outside London","10","10","[c]","[c]"
"In post","2023","Policy","Bedfordshire and Hertfordshire","Outside London","75","70","47500","45750"
"In post","2023","Policy","Berkshire, Buckinghamshire and Oxfordshire","Outside London","130","125","40010","36300"
"In post","2023","Policy","Cheshire","Outside London","120","115","43170","38040"
"In post","2023","Policy","Cornwall and Isles of Scilly","Outside London","20","20","36870","37300"
"In post","2023","Policy","Cumbria","Outside London","40","40","39840","37300"
"In post","2023","Policy","Derbyshire and Nottinghamshire","Outside London","245","235","41640","37590"
"In post","2023","Policy","Devon","Outside London","190","185","53900","49400"
"In post","2023","Policy","Dorset and Somerset","Outside London","30","30","45830","38640"
"In post","2023","Policy","East Anglia","Outside London","175","165","42640","38030"
"In post","2023","Policy","East Wales","Outside London","1490","1430","46190","41700"
"In post","2023","Policy","East Yorkshire and Northern Lincolnshire","Outside London","20","20","42760","38100"
"In post","2023","Policy","Eastern Scotland","Outside London","215","210","44260","39710"
"In post","2023","Policy","Essex","Outside London","20","20","45390","41160"
"In post","2023","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","805","770","43760","39190"
"In post","2023","Policy","Greater Manchester","Outside London","1055","1035","42750","37750"
"In post","2023","Policy","Hampshire and Isle of Wight","Outside London","345","335","40040","39430"
"In post","2023","Policy","Herefordshire, Worcestershire and Warwickshire","Outside London","45","40","46890","49400"
"In post","2023","Policy","Highlands and Islands","Outside London","5","5","[c]","[c]"
"In post","2023","Policy","Inner London - East","London","825","795","55710","56000"
"In post","2023","Policy","Inner London - West","London","19355","18905","51820","54130"
"In post","2023","Policy","Kent","Outside London","40","35","44900","40750"
"In post","2023","Policy","Lancashire","Outside London","120","115","40820","38360"
"In post","2023","Policy","Leicestershire, Rutland and Northamptonshire","Outside London","20","20","42990","37720"
"In post","2023","Policy","Lincolnshire","Outside London","30","30","37540","37300"
"In post","2023","Policy","Merseyside","Outside London","290","280","45030","40840"
"In post","2023","Policy","North Eastern Scotland","Outside London","10","10","46860","37750"
"In post","2023","Policy","North Yorkshire","Outside London","405","390","40370","37300"
"In post","2023","Policy","Northern Ireland","Outside London","110","110","42050","38100"
"In post","2023","Policy","Northumberland, and Tyne and Wear","Outside London","335","325","43600","39180"
"In post","2023","Policy","Outer London - East and North East","London","15","15","42850","40330"
"In post","2023","Policy","Outer London - South","London","310","300","54480","56040"
"In post","2023","Policy","Outer London - West and North West","London","80","80","45860","43210"
"In post","2023","Policy","Overseas","Overseas","2070","2065","53740","54500"
"In post","2023","Policy","Shropshire and Staffordshire","Outside London","70","65","37840","34300"
"In post","2023","Policy","South Yorkshire","Outside London","780","740","44300","38470"
"In post","2023","Policy","Southern Scotland","Outside London","245","235","46260","49950"
"In post","2023","Policy","Surrey, East and West Sussex","Outside London","75","70","44530","40280"
"In post","2023","Policy","Tees Valley and Durham","Outside London","435","420","41550","37590"
"In post","2023","Policy","Unknown","Unknown","25","25","45130","39940"
"In post","2023","Policy","West Central Scotland","Outside London","185","180","47180","43650"
"In post","2023","Policy","West Midlands","Outside London","755","735","42810","37930"
"In post","2023","Policy","West Wales and The Valleys","Outside London","745","710","40960","39690"
"In post","2023","Policy","West Yorkshire","Outside London","650","625","43970","38500"
"In post","2023","Project Delivery","Bedfordshire and Hertfordshire","Outside London","150","150","48320","45750"
"In post","2023","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Outside London","265","255","42300","37300"
"In post","2023","Project Delivery","Cheshire","Outside London","60","60","42370","38640"
"In post","2023","Project Delivery","Cornwall and Isles of Scilly","Outside London","30","25","39510","35750"
"In post","2023","Project Delivery","Cumbria","Outside London","110","105","41710","37300"
"In post","2023","Project Delivery","Derbyshire and Nottinghamshire","Outside London","305","295","44210","42140"
"In post","2023","Project Delivery","Devon","Outside London","290","280","43140","41700"
"In post","2023","Project Delivery","Dorset and Somerset","Outside London","135","135","42620","40790"
"In post","2023","Project Delivery","East Anglia","Outside London","320","305","41250","39000"
"In post","2023","Project Delivery","East Wales","Outside London","495","475","44970","41700"
"In post","2023","Project Delivery","East Yorkshire and Northern Lincolnshire","Outside London","40","40","47760","45680"
"In post","2023","Project Delivery","Eastern Scotland","Outside London","220","210","48570","45060"
"In post","2023","Project Delivery","Essex","Outside London","20","20","45680","39780"
"In post","2023","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","3710","3575","43310","41200"
"In post","2023","Project Delivery","Greater Manchester","Outside London","690","670","44040","40970"
"In post","2023","Project Delivery","Hampshire and Isle of Wight","Outside London","950","925","43360","41010"
"In post","2023","Project Delivery","Herefordshire, Worcestershire and Warwickshire","Outside London","50","45","41070","37300"
"In post","2023","Project Delivery","Highlands and Islands","Outside London","5","5","[c]","[c]"
"In post","2023","Project Delivery","Inner London - East","London","990","960","55270","47670"
"In post","2023","Project Delivery","Inner London - West","London","2815","2745","52320","53430"
"In post","2023","Project Delivery","Kent","Outside London","35","35","48190","43760"
"In post","2023","Project Delivery","Lancashire","Outside London","535","495","42220","38470"
"In post","2023","Project Delivery","Leicestershire, Rutland and Northamptonshire","Outside London","35","35","41380","38470"
"In post","2023","Project Delivery","Lincolnshire","Outside London","60","60","41030","41000"
"In post","2023","Project Delivery","Merseyside","Outside London","770","745","44640","42140"
"In post","2023","Project Delivery","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","North Yorkshire","Outside London","100","100","41490","38790"
"In post","2023","Project Delivery","Northern Ireland","Outside London","80","80","44300","42140"
"In post","2023","Project Delivery","Northumberland, and Tyne and Wear","Outside London","1035","990","45230","42510"
"In post","2023","Project Delivery","Outer London - East and North East","London","30","30","49250","43570"
"In post","2023","Project Delivery","Outer London - South","London","740","725","49480","43660"
"In post","2023","Project Delivery","Outer London - West and North West","London","45","45","49150","43480"
"In post","2023","Project Delivery","Overseas","Overseas","75","75","62390","60960"
"In post","2023","Project Delivery","Shropshire and Staffordshire","Outside London","360","350","45060","41800"
"In post","2023","Project Delivery","South Yorkshire","Outside London","445","420","41610","37880"
"In post","2023","Project Delivery","Southern Scotland","Outside London","145","135","45480","42510"
"In post","2023","Project Delivery","Surrey, East and West Sussex","Outside London","110","100","42680","37420"
"In post","2023","Project Delivery","Tees Valley and Durham","Outside London","195","190","40150","37720"
"In post","2023","Project Delivery","Unknown","Unknown","15","15","47530","50160"
"In post","2023","Project Delivery","West Central Scotland","Outside London","330","320","43150","41420"
"In post","2023","Project Delivery","West Midlands","Outside London","580","565","43270","39950"
"In post","2023","Project Delivery","West Wales and The Valleys","Outside London","240","230","40220","38470"
"In post","2023","Project Delivery","West Yorkshire","Outside London","500","475","43920","39190"
"In post","2023","Property","Bedfordshire and Hertfordshire","Outside London","60","55","36730","31540"
"In post","2023","Property","Berkshire, Buckinghamshire and Oxfordshire","Outside London","330","320","37550","35250"
"In post","2023","Property","Cheshire","Outside London","60","60","43760","39500"
"In post","2023","Property","Cornwall and Isles of Scilly","Outside London","50","45","35120","33990"
"In post","2023","Property","Cumbria","Outside London","25","25","33160","30320"
"In post","2023","Property","Derbyshire and Nottinghamshire","Outside London","280","265","39670","35000"
"In post","2023","Property","Devon","Outside London","235","225","35730","33900"
"In post","2023","Property","Dorset and Somerset","Outside London","90","85","35350","34300"
"In post","2023","Property","East Anglia","Outside London","380","360","35700","34300"
"In post","2023","Property","East Wales","Outside London","245","235","37650","34300"
"In post","2023","Property","East Yorkshire and Northern Lincolnshire","Outside London","85","80","34770","30860"
"In post","2023","Property","Eastern Scotland","Outside London","155","145","38710","35110"
"In post","2023","Property","Essex","Outside London","95","90","31230","27810"
"In post","2023","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","385","370","38240","34300"
"In post","2023","Property","Greater Manchester","Outside London","215","210","38270","34400"
"In post","2023","Property","Hampshire and Isle of Wight","Outside London","325","315","37230","34300"
"In post","2023","Property","Herefordshire, Worcestershire and Warwickshire","Outside London","60","60","33370","30930"
"In post","2023","Property","Highlands and Islands","Outside London","50","50","34360","33990"
"In post","2023","Property","Inner London - East","London","255","245","45030","40180"
"In post","2023","Property","Inner London - West","London","435","425","48470","43760"
"In post","2023","Property","Kent","Outside London","90","85","34890","33900"
"In post","2023","Property","Lancashire","Outside London","125","120","36030","34170"
"In post","2023","Property","Leicestershire, Rutland and Northamptonshire","Outside London","115","105","29110","21780"
"In post","2023","Property","Lincolnshire","Outside London","75","70","31530","27810"
"In post","2023","Property","Merseyside","Outside London","180","170","33490","31520"
"In post","2023","Property","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Property","North Yorkshire","Outside London","195","190","36590","34300"
"In post","2023","Property","Northern Ireland","Outside London","95","90","33970","34580"
"In post","2023","Property","Northumberland, and Tyne and Wear","Outside London","270","255","35780","32970"
"In post","2023","Property","Outer London - East and North East","London","25","25","34420","32550"
