"Status","Year","Profession_of_post","Region_london","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","International Trade","Outside London","SEO/HEO","Male","125","[c]","40500","41230"
"New entrant CS","2023","Knowledge and Information Management","London","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","London","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","London","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","London","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","London","SEO/HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","London","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Outside London","AA/AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Outside London","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Outside London","EO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Outside London","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Outside London","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Outside London","SEO/HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Outside London","SEO/HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","London","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","London","EO","Female","70","[c]","29570","30160"
"New entrant CS","2023","Legal","London","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Legal","London","G6/G7","Female","120","[c]","57290","54230"
"New entrant CS","2023","Legal","London","G6/G7","Male","65","[c]","56930","54230"
"New entrant CS","2023","Legal","London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","London","SEO/HEO","Female","40","[c]","42410","40990"
"New entrant CS","2023","Legal","London","SEO/HEO","Male","35","[c]","41580","40800"
"New entrant CS","2023","Legal","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Outside London","EO","Female","55","[c]","26860","26900"
"New entrant CS","2023","Legal","Outside London","EO","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Outside London","G6/G7","Female","145","[c]","52750","52360"
"New entrant CS","2023","Legal","Outside London","G6/G7","Male","80","[c]","52750","52470"
"New entrant CS","2023","Legal","Outside London","SEO/HEO","Female","125","[c]","38590","38760"
"New entrant CS","2023","Legal","Outside London","SEO/HEO","Male","45","[c]","38160","38760"
"New entrant CS","2023","Legal","Overseas","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Overseas","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","London","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","London","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","London","G6/G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","London","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","London","SCS level","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","London","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Outside London","AA/AO","Female","40","[c]","23500","23180"
"New entrant CS","2023","Medicine","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Outside London","EO","Female","35","[c]","31770","32930"
"New entrant CS","2023","Medicine","Outside London","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Outside London","G6/G7","Female","45","[c]","75170","79390"
"New entrant CS","2023","Medicine","Outside London","G6/G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Outside London","SCS level","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Outside London","SCS level","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Outside London","SEO/HEO","Female","80","[c]","39030","40590"
"New entrant CS","2023","Medicine","Outside London","SEO/HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Overseas","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Overseas","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","London","AA/AO","Female","1120","[c]","27280","26400"
"New entrant CS","2023","Operational Delivery","London","AA/AO","Male","825","[c]","28470","26560"
"New entrant CS","2023","Operational Delivery","London","EO","Female","590","[c]","29710","29750"
"New entrant CS","2023","Operational Delivery","London","EO","Male","520","[c]","30160","29750"
"New entrant CS","2023","Operational Delivery","London","G6/G7","Female","55","[c]","61900","59910"
"New entrant CS","2023","Operational Delivery","London","G6/G7","Male","45","[c]","61560","59790"
"New entrant CS","2023","Operational Delivery","London","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","London","SCS level","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","London","SEO/HEO","Female","205","[c]","37800","36120"
"New entrant CS","2023","Operational Delivery","London","SEO/HEO","Male","180","[c]","38370","36180"
"New entrant CS","2023","Operational Delivery","London","Unknown","Female","270","[c]","26540","27640"
"New entrant CS","2023","Operational Delivery","London","Unknown","Male","105","[c]","26060","27640"
"New entrant CS","2023","Operational Delivery","Outside London","AA/AO","Female","10065","[c]","23340","22400"
"New entrant CS","2023","Operational Delivery","Outside London","AA/AO","Male","8345","[c]","24380","22520"
"New entrant CS","2023","Operational Delivery","Outside London","EO","Female","2285","[c]","26860","25880"
"New entrant CS","2023","Operational Delivery","Outside London","EO","Male","2395","[c]","27120","25880"
"New entrant CS","2023","Operational Delivery","Outside London","G6/G7","Female","120","[c]","57080","54440"
"New entrant CS","2023","Operational Delivery","Outside London","G6/G7","Male","140","[c]","56880","54500"
"New entrant CS","2023","Operational Delivery","Outside London","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Outside London","SCS level","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Outside London","SEO/HEO","Female","720","[c]","35110","33390"
"New entrant CS","2023","Operational Delivery","Outside London","SEO/HEO","Male","620","[c]","36160","33990"
"New entrant CS","2023","Operational Delivery","Outside London","Unknown","Female","2795","[c]","22680","23640"
"New entrant CS","2023","Operational Delivery","Outside London","Unknown","Male","925","[c]","23230","23640"
"New entrant CS","2023","Operational Delivery","Overseas","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Overseas","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Overseas","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Overseas","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Overseas","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Overseas","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Unknown","AA/AO","Female","40","[c]","24010","23000"
"New entrant CS","2023","Operational Delivery","Unknown","AA/AO","Male","50","[c]","25130","23230"
"New entrant CS","2023","Operational Delivery","Unknown","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Unknown","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","London","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","London","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","London","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","London","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","London","SEO/HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Outside London","AA/AO","Female","45","[c]","22540","22520"
"New entrant CS","2023","Operational Research","Outside London","AA/AO","Male","45","[c]","22350","22520"
"New entrant CS","2023","Operational Research","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Outside London","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Outside London","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Outside London","SEO/HEO","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Outside London","SEO/HEO","Male","35","[c]","33160","31560"
"New entrant CS","2023","Other","London","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Other","London","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Other","London","EO","Female","90","[c]","29320","29750"
"New entrant CS","2023","Other","London","EO","Male","50","[c]","29240","29750"
"New entrant CS","2023","Other","London","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Other","London","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Other","London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","London","SEO/HEO","Female","40","[c]","36090","35070"
"New entrant CS","2023","Other","London","SEO/HEO","Male","35","[c]","37850","35410"
"New entrant CS","2023","Other","Outside London","AA/AO","Female","490","[c]","21550","21690"
"New entrant CS","2023","Other","Outside London","AA/AO","Male","415","[c]","21510","21690"
"New entrant CS","2023","Other","Outside London","EO","Female","55","[c]","26100","25850"
"New entrant CS","2023","Other","Outside London","EO","Male","35","[c]","26380","25750"
"New entrant CS","2023","Other","Outside London","G6/G7","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Other","Outside London","G6/G7","Male","40","[c]","56260","53760"
"New entrant CS","2023","Other","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Outside London","SEO/HEO","Female","125","[c]","33990","32500"
"New entrant CS","2023","Other","Outside London","SEO/HEO","Male","125","[c]","35020","33920"
"New entrant CS","2023","Other","Unknown","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Other","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Unknown","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Other","Unknown","Unknown","Male","130","[c]","22480","17160"
"New entrant CS","2023","Planning","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","London","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","London","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","London","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","Outside London","G6/G7","Female","40","[c]","47070","43740"
"New entrant CS","2023","Planning Inspectors","Outside London","G6/G7","Male","35","[c]","51600","43740"
"New entrant CS","2023","Planning Inspectors","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","London","AA/AO","Female","35","[c]","23160","24280"
"New entrant CS","2023","Policy","London","AA/AO","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Policy","London","EO","Female","185","[c]","28580","29080"
"New entrant CS","2023","Policy","London","EO","Male","100","[c]","28090","28510"
"New entrant CS","2023","Policy","London","G6/G7","Female","95","[c]","58550","55370"
"New entrant CS","2023","Policy","London","G6/G7","Male","85","[c]","58650","55790"
"New entrant CS","2023","Policy","London","SCS level","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Policy","London","SCS level","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Policy","London","SEO/HEO","Female","385","[c]","36790","35410"
"New entrant CS","2023","Policy","London","SEO/HEO","Male","285","[c]","36800","35040"
"New entrant CS","2023","Policy","London","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Outside London","AA/AO","Female","40","[c]","21050","21690"
"New entrant CS","2023","Policy","Outside London","AA/AO","Male","40","[c]","21230","21690"
"New entrant CS","2023","Policy","Outside London","EO","Female","110","[c]","25610","25830"
"New entrant CS","2023","Policy","Outside London","EO","Male","45","[c]","25290","25310"
"New entrant CS","2023","Policy","Outside London","G6/G7","Female","65","[c]","53820","51710"
"New entrant CS","2023","Policy","Outside London","G6/G7","Male","75","[c]","52780","50310"
"New entrant CS","2023","Policy","Outside London","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Outside London","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Outside London","SEO/HEO","Female","295","[c]","34020","31940"
"New entrant CS","2023","Policy","Outside London","SEO/HEO","Male","220","[c]","34150","32000"
"New entrant CS","2023","Policy","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Overseas","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Overseas","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Overseas","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Overseas","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Unknown","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","EO","Female","45","[c]","28810","29660"
"New entrant CS","2023","Project Delivery","London","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","G6/G7","Female","30","[c]","61280","59320"
"New entrant CS","2023","Project Delivery","London","G6/G7","Male","35","[c]","62740","60000"
"New entrant CS","2023","Project Delivery","London","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","SEO/HEO","Female","125","[c]","34720","35040"
"New entrant CS","2023","Project Delivery","London","SEO/HEO","Male","110","[c]","37120","36000"
"New entrant CS","2023","Project Delivery","Outside London","AA/AO","Female","50","[c]","22190","22500"
"New entrant CS","2023","Project Delivery","Outside London","AA/AO","Male","45","[c]","22390","23390"
"New entrant CS","2023","Project Delivery","Outside London","EO","Female","110","[c]","26010","25900"
"New entrant CS","2023","Project Delivery","Outside London","EO","Male","55","[c]","26600","27000"
"New entrant CS","2023","Project Delivery","Outside London","G6/G7","Female","85","[c]","53770","52160"
"New entrant CS","2023","Project Delivery","Outside London","G6/G7","Male","105","[c]","55440","52600"
"New entrant CS","2023","Project Delivery","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Outside London","SCS level","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Outside London","SEO/HEO","Female","265","[c]","35520","34400"
"New entrant CS","2023","Project Delivery","Outside London","SEO/HEO","Male","245","[c]","36350","35000"
"New entrant CS","2023","Project Delivery","Outside London","Unknown","Female","45","[c]","30870","27200"
"New entrant CS","2023","Project Delivery","Outside London","Unknown","Male","35","[c]","36610","32880"
"New entrant CS","2023","Property","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","London","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Property","London","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Property","London","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Property","London","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Property","London","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Property","London","SEO/HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Property","London","SEO/HEO","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Property","Outside London","AA/AO","Female","85","[c]","21750","22520"
"New entrant CS","2023","Property","Outside London","AA/AO","Male","100","[c]","21720","22520"
"New entrant CS","2023","Property","Outside London","EO","Female","55","[c]","27090","27080"
"New entrant CS","2023","Property","Outside London","EO","Male","55","[c]","26610","27080"
"New entrant CS","2023","Property","Outside London","G6/G7","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Property","Outside London","G6/G7","Male","35","[c]","57730","55050"
"New entrant CS","2023","Property","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Outside London","SEO/HEO","Female","85","[c]","35600","33990"
"New entrant CS","2023","Property","Outside London","SEO/HEO","Male","140","[c]","37070","35240"
"New entrant CS","2023","Property","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Overseas","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Overseas","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","London","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","London","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","Outside London","AA/AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","Outside London","EO","Female","65","[c]","28490","28480"
"New entrant CS","2023","Psychology","Outside London","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","Outside London","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","Outside London","SEO/HEO","Female","35","[c]","34710","30940"
"New entrant CS","2023","Psychology","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","London","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","London","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","London","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","London","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","London","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","London","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","London","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","London","SEO/HEO","Female","55","[c]","35430","33500"
"New entrant CS","2023","Science and Engineering","London","SEO/HEO","Male","40","[c]","34930","34850"
"New entrant CS","2023","Science and Engineering","London","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","Outside London","AA/AO","Female","110","[c]","22130","22150"
"New entrant CS","2023","Science and Engineering","Outside London","AA/AO","Male","185","[c]","21700","20750"
"New entrant CS","2023","Science and Engineering","Outside London","EO","Female","90","[c]","26600","27140"
"New entrant CS","2023","Science and Engineering","Outside London","EO","Male","110","[c]","26950","27080"
"New entrant CS","2023","Science and Engineering","Outside London","G6/G7","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","Outside London","G6/G7","Male","65","[c]","55230","54310"
"New entrant CS","2023","Science and Engineering","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","Outside London","SEO/HEO","Female","210","[c]","34060","32380"
"New entrant CS","2023","Science and Engineering","Outside London","SEO/HEO","Male","500","[c]","35690","33830"
"New entrant CS","2023","Science and Engineering","Outside London","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","Outside London","Unknown","Male","85","[c]","38120","33000"
"New entrant CS","2023","Science and Engineering","Overseas","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","Overseas","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","Overseas","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","Overseas","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","London","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Security","London","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Security","London","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Security","London","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Security","London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","London","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Security","London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","London","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Security","London","SEO/HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Security","Outside London","AA/AO","Female","100","[c]","25610","25350"
"New entrant CS","2023","Security","Outside London","AA/AO","Male","475","[c]","28040","27500"
"New entrant CS","2023","Security","Outside London","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Security","Outside London","EO","Male","40","[c]","28180","27110"
"New entrant CS","2023","Security","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Outside London","G6/G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Security","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
