"Status","Year","Function_of_post","Region_ITL2","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Counter Fraud","Merseyside","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Merseyside","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","North Yorkshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Northern Ireland","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Northumberland, and Tyne and Wear","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Northumberland, and Tyne and Wear","Outside London","EO","15","[c]","28010","28120"
"Leaver Dept.","2023","Counter Fraud","Northumberland, and Tyne and Wear","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Outer London - East and North East","London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Outer London - East and North East","London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Outer London - East and North East","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Outer London - South","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Outer London - South","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Outer London - South","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Outer London - West and North West","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Shropshire and Staffordshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Shropshire and Staffordshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","South Yorkshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","South Yorkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","South Yorkshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","South Yorkshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Southern Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Southern Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Surrey, East and West Sussex","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Surrey, East and West Sussex","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Tees Valley and Durham","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","West Central Scotland","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","West Central Scotland","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","West Central Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","West Central Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","West Midlands","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","West Midlands","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","West Midlands","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","West Wales and The Valleys","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","West Wales and The Valleys","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","West Wales and The Valleys","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","West Yorkshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","West Yorkshire","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","West Yorkshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Bedfordshire and Hertfordshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Derbyshire and Nottinghamshire","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Dorset and Somerset","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","East Wales","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","East Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Eastern Scotland","Outside London","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Greater Manchester","Outside London","AA/AO","10","[c]","21590","21690"
"Leaver Dept.","2023","Debt","Greater Manchester","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Greater Manchester","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Herefordshire, Worcestershire and Warwickshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Inner London - East","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Inner London - East","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Leicestershire, Rutland and Northamptonshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Merseyside","Outside London","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Northumberland, and Tyne and Wear","Outside London","AA/AO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Northumberland, and Tyne and Wear","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Northumberland, and Tyne and Wear","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Outer London - South","London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Outer London - South","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","South Yorkshire","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","South Yorkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Southern Scotland","Outside London","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","West Central Scotland","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","West Midlands","Outside London","AA/AO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","West Midlands","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","West Yorkshire","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","West Yorkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","West Yorkshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Bedfordshire and Hertfordshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Bedfordshire and Hertfordshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Cheshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Cheshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Cheshire","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Cornwall and Isles of Scilly","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Derbyshire and Nottinghamshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Derbyshire and Nottinghamshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Derbyshire and Nottinghamshire","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Devon","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Devon","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Dorset and Somerset","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Dorset and Somerset","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Dorset and Somerset","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","East Anglia","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","East Anglia","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","East Anglia","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","East Wales","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","East Wales","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","East Wales","Outside London","G6/G7","15","[c]","56350","51610"
"Leaver Dept.","2023","Digital, Data & Technology","East Wales","Outside London","SEO/HEO","25","[c]","37980","37520"
"Leaver Dept.","2023","Digital, Data & Technology","Eastern Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Eastern Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Eastern Scotland","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Essex","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Essex","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6/G7","20","[c]","57320","54820"
"Leaver Dept.","2023","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO/HEO","30","[c]","37630","37410"
"Leaver Dept.","2023","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Greater Manchester","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Greater Manchester","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Greater Manchester","Outside London","G6/G7","20","[c]","53840","52820"
"Leaver Dept.","2023","Digital, Data & Technology","Greater Manchester","Outside London","SEO/HEO","35","[c]","35560","35760"
"Leaver Dept.","2023","Digital, Data & Technology","Hampshire and Isle of Wight","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Hampshire and Isle of Wight","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Hampshire and Isle of Wight","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Hampshire and Isle of Wight","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Herefordshire, Worcestershire and Warwickshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Inner London - East","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Inner London - East","London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Inner London - East","London","G6/G7","30","[c]","60360","56500"
"Leaver Dept.","2023","Digital, Data & Technology","Inner London - East","London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Inner London - East","London","SEO/HEO","30","[c]","38390","35650"
"Leaver Dept.","2023","Digital, Data & Technology","Inner London - West","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Inner London - West","London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Inner London - West","London","G6/G7","40","[c]","61430","58740"
"Leaver Dept.","2023","Digital, Data & Technology","Inner London - West","London","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Inner London - West","London","SEO/HEO","70","[c]","37860","38680"
"Leaver Dept.","2023","Digital, Data & Technology","Inner London - West","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Kent","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Kent","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Lancashire","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Lancashire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Lancashire","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Leicestershire, Rutland and Northamptonshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Leicestershire, Rutland and Northamptonshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Leicestershire, Rutland and Northamptonshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Lincolnshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Lincolnshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Merseyside","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Merseyside","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Merseyside","Outside London","SEO/HEO","10","[c]","37000","38800"
"Leaver Dept.","2023","Digital, Data & Technology","North Yorkshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","North Yorkshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Northern Ireland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Northumberland, and Tyne and Wear","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Northumberland, and Tyne and Wear","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Northumberland, and Tyne and Wear","Outside London","G6/G7","15","[c]","55030","52470"
"Leaver Dept.","2023","Digital, Data & Technology","Northumberland, and Tyne and Wear","Outside London","SEO/HEO","40","[c]","34550","34170"
"Leaver Dept.","2023","Digital, Data & Technology","Outer London - East and North East","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Outer London - South","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Outer London - South","London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Outer London - South","London","SEO/HEO","15","[c]","42570","44520"
"Leaver Dept.","2023","Digital, Data & Technology","Outer London - West and North West","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Outer London - West and North West","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Shropshire and Staffordshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Shropshire and Staffordshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Shropshire and Staffordshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Shropshire and Staffordshire","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","South Yorkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","South Yorkshire","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","South Yorkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","South Yorkshire","Outside London","SEO/HEO","10","[c]","36560","36290"
"Leaver Dept.","2023","Digital, Data & Technology","Surrey, East and West Sussex","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Surrey, East and West Sussex","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Surrey, East and West Sussex","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Tees Valley and Durham","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Tees Valley and Durham","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Tees Valley and Durham","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Unknown","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","West Central Scotland","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","West Central Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","West Central Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","West Midlands","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","West Midlands","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","West Midlands","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","West Midlands","Outside London","SEO/HEO","20","[c]","36310","37590"
"Leaver Dept.","2023","Digital, Data & Technology","West Wales and The Valleys","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","West Wales and The Valleys","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","West Wales and The Valleys","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","West Wales and The Valleys","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","West Yorkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","West Yorkshire","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","West Yorkshire","Outside London","SEO/HEO","20","[c]","34850","35590"
"Leaver Dept.","2023","Finance","Berkshire, Buckinghamshire and Oxfordshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Cheshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Cheshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Derbyshire and Nottinghamshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Derbyshire and Nottinghamshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Derbyshire and Nottinghamshire","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Devon","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Devon","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Dorset and Somerset","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Dorset and Somerset","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","East Anglia","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","East Anglia","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","East Anglia","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","East Anglia","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","East Wales","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","East Wales","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","East Wales","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","East Yorkshire and Northern Lincolnshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","East Yorkshire and Northern Lincolnshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Eastern Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Eastern Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Eastern Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Greater Manchester","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Greater Manchester","Outside London","G6/G7","15","[c]","56890","52110"
"Leaver Dept.","2023","Finance","Greater Manchester","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Greater Manchester","Outside London","SEO/HEO","15","[c]","34060","33710"
"Leaver Dept.","2023","Finance","Hampshire and Isle of Wight","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Hampshire and Isle of Wight","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Hampshire and Isle of Wight","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Herefordshire, Worcestershire and Warwickshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Inner London - East","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Inner London - East","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Inner London - East","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Inner London - East","London","SEO/HEO","15","[c]","37210","34250"
"Leaver Dept.","2023","Finance","Inner London - West","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Inner London - West","London","EO","20","[c]","29720","30080"
"Leaver Dept.","2023","Finance","Inner London - West","London","G6/G7","45","[c]","62440","61530"
"Leaver Dept.","2023","Finance","Inner London - West","London","SCS level","10","[c]","100800","100540"
"Leaver Dept.","2023","Finance","Inner London - West","London","SEO/HEO","80","[c]","36970","35410"
"Leaver Dept.","2023","Finance","Lancashire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Lancashire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Lancashire","Outside London","SEO/HEO","15","[c]","37680","38470"
"Leaver Dept.","2023","Finance","Lincolnshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Lincolnshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Merseyside","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Merseyside","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","North Yorkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","North Yorkshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Northern Ireland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Northumberland, and Tyne and Wear","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Northumberland, and Tyne and Wear","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Northumberland, and Tyne and Wear","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Northumberland, and Tyne and Wear","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Northumberland, and Tyne and Wear","Outside London","SEO/HEO","15","[c]","34740","34170"
"Leaver Dept.","2023","Finance","Outer London - South","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Outer London - South","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Outer London - South","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Outer London - West and North West","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Overseas","Overseas","G6/G7","[c]","[c]","[c]","[c]"
