"Status","Year","Disability","Region_ITL1","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared non-disabled","Scotland","East Lothian and Midlothian","AA/AO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Scotland","East Lothian and Midlothian","EO","55","50","28130","28120"
"In post","2023","Declared non-disabled","Scotland","East Lothian and Midlothian","G6/G7","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Scotland","East Lothian and Midlothian","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scotland","East Lothian and Midlothian","SEO/HEO","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Scotland","Falkirk","AA/AO","415","345","22120","21690"
"In post","2023","Declared non-disabled","Scotland","Falkirk","EO","345","305","28350","28120"
"In post","2023","Declared non-disabled","Scotland","Falkirk","G6/G7","50","45","60660","54870"
"In post","2023","Declared non-disabled","Scotland","Falkirk","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scotland","Falkirk","SEO/HEO","110","100","36470","34170"
"In post","2023","Declared non-disabled","Scotland","Glasgow City","AA/AO","2605","2325","22450","22220"
"In post","2023","Declared non-disabled","Scotland","Glasgow City","EO","2310","2150","28080","28120"
"In post","2023","Declared non-disabled","Scotland","Glasgow City","G6/G7","1355","1310","62650","61200"
"In post","2023","Declared non-disabled","Scotland","Glasgow City","SCS level","75","75","89590","85200"
"In post","2023","Declared non-disabled","Scotland","Glasgow City","SEO/HEO","3040","2935","38180","35520"
"In post","2023","Declared non-disabled","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","AA/AO","180","155","22300","21690"
"In post","2023","Declared non-disabled","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","EO","250","225","28390","28120"
"In post","2023","Declared non-disabled","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","G6/G7","60","55","59110","55990"
"In post","2023","Declared non-disabled","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","SEO/HEO","110","105","37980","36330"
"In post","2023","Declared non-disabled","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","AA/AO","305","290","23530","22220"
"In post","2023","Declared non-disabled","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","EO","235","215","29450","28120"
"In post","2023","Declared non-disabled","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","G6/G7","55","50","61900","58770"
"In post","2023","Declared non-disabled","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","SEO/HEO","195","185","39410","38530"
"In post","2023","Declared non-disabled","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","AA/AO","105","95","25690","25010"
"In post","2023","Declared non-disabled","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","EO","80","75","30980","31180"
"In post","2023","Declared non-disabled","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","G6/G7","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","SEO/HEO","40","40","39930","38530"
"In post","2023","Declared non-disabled","Scotland","Na h-Eileanan Siar","AA/AO","60","55","22030","21690"
"In post","2023","Declared non-disabled","Scotland","Na h-Eileanan Siar","EO","35","30","28660","28120"
"In post","2023","Declared non-disabled","Scotland","Na h-Eileanan Siar","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scotland","Na h-Eileanan Siar","SEO/HEO","30","30","36860","34170"
"In post","2023","Declared non-disabled","Scotland","North Lanarkshire","AA/AO","430","380","21810","21690"
"In post","2023","Declared non-disabled","Scotland","North Lanarkshire","EO","355","325","28290","28120"
"In post","2023","Declared non-disabled","Scotland","North Lanarkshire","G6/G7","65","65","60660","58370"
"In post","2023","Declared non-disabled","Scotland","North Lanarkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scotland","North Lanarkshire","SEO/HEO","165","155","36320","35000"
"In post","2023","Declared non-disabled","Scotland","Orkney Islands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scotland","Orkney Islands","EO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Scotland","Orkney Islands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scotland","Orkney Islands","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Scotland","Perth and Kinross, and Stirling","AA/AO","160","150","25020","24890"
"In post","2023","Declared non-disabled","Scotland","Perth and Kinross, and Stirling","EO","165","150","30360","30470"
"In post","2023","Declared non-disabled","Scotland","Perth and Kinross, and Stirling","G6/G7","45","45","58960","55430"
"In post","2023","Declared non-disabled","Scotland","Perth and Kinross, and Stirling","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scotland","Perth and Kinross, and Stirling","SEO/HEO","110","100","40610","38530"
"In post","2023","Declared non-disabled","Scotland","Scottish Borders","AA/AO","85","75","26380","27740"
"In post","2023","Declared non-disabled","Scotland","Scottish Borders","EO","90","85","30370","29520"
"In post","2023","Declared non-disabled","Scotland","Scottish Borders","G6/G7","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Scotland","Scottish Borders","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scotland","Scottish Borders","SEO/HEO","65","65","39400","38330"
"In post","2023","Declared non-disabled","Scotland","Shetland Islands","AA/AO","10","5","[c]","[c]"
"In post","2023","Declared non-disabled","Scotland","Shetland Islands","EO","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Scotland","Shetland Islands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scotland","Shetland Islands","SEO/HEO","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Scotland","South Ayrshire","AA/AO","40","35","23430","22220"
"In post","2023","Declared non-disabled","Scotland","South Ayrshire","EO","80","75","28580","28120"
"In post","2023","Declared non-disabled","Scotland","South Ayrshire","G6/G7","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Scotland","South Ayrshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scotland","South Ayrshire","SEO/HEO","35","30","38850","35090"
"In post","2023","Declared non-disabled","Scotland","South Lanarkshire","AA/AO","715","630","22820","22520"
"In post","2023","Declared non-disabled","Scotland","South Lanarkshire","EO","465","410","28580","28130"
"In post","2023","Declared non-disabled","Scotland","South Lanarkshire","G6/G7","180","175","59310","56870"
"In post","2023","Declared non-disabled","Scotland","South Lanarkshire","SCS level","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Scotland","South Lanarkshire","SEO/HEO","400","375","37810","35000"
"In post","2023","Declared non-disabled","Scotland","West Lothian","AA/AO","90","85","25100","24490"
"In post","2023","Declared non-disabled","Scotland","West Lothian","EO","100","90","29650","28120"
"In post","2023","Declared non-disabled","Scotland","West Lothian","G6/G7","45","45","65110","65280"
"In post","2023","Declared non-disabled","Scotland","West Lothian","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scotland","West Lothian","SEO/HEO","55","55","40710","39820"
"In post","2023","Declared non-disabled","South East (England)","Berkshire","AA/AO","455","430","28630","25610"
"In post","2023","Declared non-disabled","South East (England)","Berkshire","EO","420","390","31690","31280"
"In post","2023","Declared non-disabled","South East (England)","Berkshire","G6/G7","190","180","59750","57210"
"In post","2023","Declared non-disabled","South East (England)","Berkshire","SCS level","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","South East (England)","Berkshire","SEO/HEO","400","380","40010","38100"
"In post","2023","Declared non-disabled","South East (England)","Berkshire","Unknown","145","135","31710","29050"
"In post","2023","Declared non-disabled","South East (England)","Brighton and Hove","AA/AO","80","70","22160","21780"
"In post","2023","Declared non-disabled","South East (England)","Brighton and Hove","EO","125","110","28270","28120"
"In post","2023","Declared non-disabled","South East (England)","Brighton and Hove","G6/G7","55","55","63210","63370"
"In post","2023","Declared non-disabled","South East (England)","Brighton and Hove","SCS level","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","South East (England)","Brighton and Hove","SEO/HEO","75","75","38310","37680"
"In post","2023","Declared non-disabled","South East (England)","Brighton and Hove","Unknown","80","75","32490","30810"
"In post","2023","Declared non-disabled","South East (England)","Buckinghamshire","AA/AO","325","310","27620","24360"
"In post","2023","Declared non-disabled","South East (England)","Buckinghamshire","EO","315","295","30100","29140"
"In post","2023","Declared non-disabled","South East (England)","Buckinghamshire","G6/G7","80","75","63540","60110"
"In post","2023","Declared non-disabled","South East (England)","Buckinghamshire","SCS level","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","South East (England)","Buckinghamshire","SEO/HEO","325","310","40030","39150"
"In post","2023","Declared non-disabled","South East (England)","Buckinghamshire","Unknown","55","55","32600","33340"
"In post","2023","Declared non-disabled","South East (England)","Central Hampshire","AA/AO","460","445","25830","22860"
"In post","2023","Declared non-disabled","South East (England)","Central Hampshire","EO","410","390","28180","27470"
"In post","2023","Declared non-disabled","South East (England)","Central Hampshire","G6/G7","725","690","56720","55110"
"In post","2023","Declared non-disabled","South East (England)","Central Hampshire","SCS level","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","South East (England)","Central Hampshire","SEO/HEO","1095","1060","37860","39890"
"In post","2023","Declared non-disabled","South East (England)","Central Hampshire","Unknown","30","25","[c]","[c]"
"In post","2023","Declared non-disabled","South East (England)","East Kent","AA/AO","545","495","24390","25610"
"In post","2023","Declared non-disabled","South East (England)","East Kent","EO","1575","1435","28020","27580"
"In post","2023","Declared non-disabled","South East (England)","East Kent","G6/G7","110","105","59670","54470"
"In post","2023","Declared non-disabled","South East (England)","East Kent","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","South East (England)","East Kent","SEO/HEO","670","640","35790","34300"
"In post","2023","Declared non-disabled","South East (England)","East Kent","Unknown","95","90","30370","29050"
"In post","2023","Declared non-disabled","South East (England)","East Surrey","AA/AO","380","360","32780","34110"
"In post","2023","Declared non-disabled","South East (England)","East Surrey","EO","120","110","34430","31430"
"In post","2023","Declared non-disabled","South East (England)","East Surrey","G6/G7","30","30","[c]","[c]"
"In post","2023","Declared non-disabled","South East (England)","East Surrey","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","South East (England)","East Surrey","SEO/HEO","115","110","43500","43370"
"In post","2023","Declared non-disabled","South East (England)","East Surrey","Unknown","30","30","35360","38170"
"In post","2023","Declared non-disabled","South East (England)","East Sussex CC","AA/AO","520","460","23840","21690"
"In post","2023","Declared non-disabled","South East (England)","East Sussex CC","EO","515","460","28160","28120"
"In post","2023","Declared non-disabled","South East (England)","East Sussex CC","G6/G7","60","60","61290","60050"
"In post","2023","Declared non-disabled","South East (England)","East Sussex CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","South East (England)","East Sussex CC","SEO/HEO","210","195","37230","34170"
"In post","2023","Declared non-disabled","South East (England)","East Sussex CC","Unknown","75","65","31330","29050"
"In post","2023","Declared non-disabled","South East (England)","Isle of Wight","AA/AO","355","330","27010","25340"
"In post","2023","Declared non-disabled","South East (England)","Isle of Wight","EO","125","110","29150","28120"
"In post","2023","Declared non-disabled","South East (England)","Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","South East (England)","Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","South East (England)","Isle of Wight","SEO/HEO","65","60","39540","38470"
"In post","2023","Declared non-disabled","South East (England)","Isle of Wight","Unknown","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","South East (England)","Kent Thames Gateway","AA/AO","485","450","29370","30880"
"In post","2023","Declared non-disabled","South East (England)","Kent Thames Gateway","EO","235","220","32330","31280"
"In post","2023","Declared non-disabled","South East (England)","Kent Thames Gateway","G6/G7","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","South East (England)","Kent Thames Gateway","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","South East (England)","Kent Thames Gateway","SEO/HEO","145","135","40360","39870"
"In post","2023","Declared non-disabled","South East (England)","Kent Thames Gateway","Unknown","60","55","29370","29050"
"In post","2023","Declared non-disabled","South East (England)","Medway","AA/AO","395","375","27160","25610"
"In post","2023","Declared non-disabled","South East (England)","Medway","EO","240","225","32060","31280"
"In post","2023","Declared non-disabled","South East (England)","Medway","G6/G7","35","35","65570","63380"
"In post","2023","Declared non-disabled","South East (England)","Medway","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","South East (England)","Medway","SEO/HEO","185","175","41080","39720"
"In post","2023","Declared non-disabled","South East (England)","Medway","Unknown","50","45","28120","26070"
"In post","2023","Declared non-disabled","South East (England)","Mid Kent","AA/AO","250","235","27420","28880"
"In post","2023","Declared non-disabled","South East (England)","Mid Kent","EO","170","160","30850","31280"
"In post","2023","Declared non-disabled","South East (England)","Mid Kent","G6/G7","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","South East (England)","Mid Kent","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","South East (England)","Mid Kent","SEO/HEO","100","95","39460","38850"
"In post","2023","Declared non-disabled","South East (England)","Mid Kent","Unknown","105","95","31070","29050"
"In post","2023","Declared non-disabled","South East (England)","Milton Keynes","AA/AO","435","415","27330","26100"
"In post","2023","Declared non-disabled","South East (England)","Milton Keynes","EO","365","345","30010","28540"
"In post","2023","Declared non-disabled","South East (England)","Milton Keynes","G6/G7","165","150","63240","60750"
"In post","2023","Declared non-disabled","South East (England)","Milton Keynes","SCS level","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","South East (England)","Milton Keynes","SEO/HEO","415","405","40820","40660"
"In post","2023","Declared non-disabled","South East (England)","Milton Keynes","Unknown","80","75","29510","25300"
"In post","2023","Declared non-disabled","South East (England)","North Hampshire","AA/AO","170","155","22970","22220"
"In post","2023","Declared non-disabled","South East (England)","North Hampshire","EO","155","145","28230","28120"
"In post","2023","Declared non-disabled","South East (England)","North Hampshire","G6/G7","85","80","73300","75100"
"In post","2023","Declared non-disabled","South East (England)","North Hampshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","South East (England)","North Hampshire","SEO/HEO","210","200","38370","34640"
"In post","2023","Declared non-disabled","South East (England)","North Hampshire","Unknown","60","55","30480","26840"
"In post","2023","Declared non-disabled","South East (England)","Oxfordshire CC","AA/AO","590","550","26480","23720"
"In post","2023","Declared non-disabled","South East (England)","Oxfordshire CC","EO","315","295","29760","28120"
"In post","2023","Declared non-disabled","South East (England)","Oxfordshire CC","G6/G7","125","120","62320","59290"
"In post","2023","Declared non-disabled","South East (England)","Oxfordshire CC","SCS level","15","10","[c]","[c]"
"In post","2023","Declared non-disabled","South East (England)","Oxfordshire CC","SEO/HEO","450","435","37960","37130"
"In post","2023","Declared non-disabled","South East (England)","Oxfordshire CC","Unknown","115","100","32230","29320"
"In post","2023","Declared non-disabled","South East (England)","Portsmouth","AA/AO","575","525","24680","22390"
"In post","2023","Declared non-disabled","South East (England)","Portsmouth","EO","650","605","29050","28120"
"In post","2023","Declared non-disabled","South East (England)","Portsmouth","G6/G7","235","225","60760","57970"
"In post","2023","Declared non-disabled","South East (England)","Portsmouth","SCS level","15","10","[c]","[c]"
"In post","2023","Declared non-disabled","South East (England)","Portsmouth","SEO/HEO","790","755","38400","35330"
"In post","2023","Declared non-disabled","South East (England)","Portsmouth","Unknown","75","70","31290","29050"
"In post","2023","Declared non-disabled","South East (England)","South Hampshire","AA/AO","725","540","21850","21200"
"In post","2023","Declared non-disabled","South East (England)","South Hampshire","EO","440","400","27830","28120"
"In post","2023","Declared non-disabled","South East (England)","South Hampshire","G6/G7","310","295","56550","54260"
"In post","2023","Declared non-disabled","South East (England)","South Hampshire","SCS level","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","South East (England)","South Hampshire","SEO/HEO","695","665","35850","34480"
"In post","2023","Declared non-disabled","South East (England)","South Hampshire","Unknown","100","95","27870","24570"
"In post","2023","Declared non-disabled","South East (England)","Southampton","AA/AO","105","85","22190","21780"
"In post","2023","Declared non-disabled","South East (England)","Southampton","EO","225","210","27460","27650"
"In post","2023","Declared non-disabled","South East (England)","Southampton","G6/G7","120","120","59540","57310"
"In post","2023","Declared non-disabled","South East (England)","Southampton","SCS level","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","South East (England)","Southampton","SEO/HEO","265","255","37540","39410"
"In post","2023","Declared non-disabled","South East (England)","Southampton","Unknown","95","90","29640","29050"
"In post","2023","Declared non-disabled","South East (England)","West Kent","AA/AO","20","15","[c]","[c]"
"In post","2023","Declared non-disabled","South East (England)","West Kent","EO","50","45","31370","31280"
"In post","2023","Declared non-disabled","South East (England)","West Kent","G6/G7","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","South East (England)","West Kent","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","South East (England)","West Kent","SEO/HEO","15","10","[c]","[c]"
"In post","2023","Declared non-disabled","South East (England)","West Kent","Unknown","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","South East (England)","West Surrey","AA/AO","500","470","26700","25340"
"In post","2023","Declared non-disabled","South East (England)","West Surrey","EO","395","370","30520","29680"
"In post","2023","Declared non-disabled","South East (England)","West Surrey","G6/G7","175","165","61710","57700"
"In post","2023","Declared non-disabled","South East (England)","West Surrey","SCS level","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","South East (England)","West Surrey","SEO/HEO","430","410","38540","38790"
"In post","2023","Declared non-disabled","South East (England)","West Surrey","Unknown","120","105","34090","32030"
"In post","2023","Declared non-disabled","South East (England)","West Sussex (North East)","AA/AO","70","65","23190","23400"
"In post","2023","Declared non-disabled","South East (England)","West Sussex (North East)","EO","485","415","28520","28120"
"In post","2023","Declared non-disabled","South East (England)","West Sussex (North East)","G6/G7","35","35","62780","60060"
"In post","2023","Declared non-disabled","South East (England)","West Sussex (North East)","SCS level","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","South East (England)","West Sussex (North East)","SEO/HEO","195","185","37720","35960"
"In post","2023","Declared non-disabled","South East (England)","West Sussex (North East)","Unknown","40","40","29440","29050"
"In post","2023","Declared non-disabled","South East (England)","West Sussex (South West)","AA/AO","205","180","23740","22520"
"In post","2023","Declared non-disabled","South East (England)","West Sussex (South West)","EO","285","255","28520","28120"
"In post","2023","Declared non-disabled","South East (England)","West Sussex (South West)","G6/G7","110","110","60800","57970"
"In post","2023","Declared non-disabled","South East (England)","West Sussex (South West)","SCS level","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","South East (England)","West Sussex (South West)","SEO/HEO","260","240","38570","36990"
"In post","2023","Declared non-disabled","South East (England)","West Sussex (South West)","Unknown","70","65","30670","29050"
"In post","2023","Declared non-disabled","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","910","840","24320","22400"
"In post","2023","Declared non-disabled","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","810","755","27930","27450"
"In post","2023","Declared non-disabled","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","1710","1655","58670","56180"
"In post","2023","Declared non-disabled","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","125","120","101440","93690"
"In post","2023","Declared non-disabled","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","4570","4390","38360","38790"
"In post","2023","Declared non-disabled","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","1165","1120","43090","40520"
"In post","2023","Declared non-disabled","South West (England)","Bournemouth, Christchurch and Poole","AA/AO","115","105","22080","21780"
"In post","2023","Declared non-disabled","South West (England)","Bournemouth, Christchurch and Poole","EO","205","180","27690","28120"
"In post","2023","Declared non-disabled","South West (England)","Bournemouth, Christchurch and Poole","G6/G7","30","30","60380","54370"
"In post","2023","Declared non-disabled","South West (England)","Bournemouth, Christchurch and Poole","SEO/HEO","70","65","37260","34710"
"In post","2023","Declared non-disabled","South West (England)","Bournemouth, Christchurch and Poole","Unknown","95","85","29980","26840"
"In post","2023","Declared non-disabled","South West (England)","Bristol, City of","AA/AO","775","710","23330","22150"
"In post","2023","Declared non-disabled","South West (England)","Bristol, City of","EO","900","825","27850","28120"
"In post","2023","Declared non-disabled","South West (England)","Bristol, City of","G6/G7","965","920","57440","56080"
"In post","2023","Declared non-disabled","South West (England)","Bristol, City of","SCS level","70","70","90480","80610"
"In post","2023","Declared non-disabled","South West (England)","Bristol, City of","SEO/HEO","1565","1485","37010","35690"
"In post","2023","Declared non-disabled","South West (England)","Bristol, City of","Unknown","190","175","29440","29050"
"In post","2023","Declared non-disabled","South West (England)","Cornwall and Isles of Scilly","AA/AO","415","370","21740","21690"
"In post","2023","Declared non-disabled","South West (England)","Cornwall and Isles of Scilly","EO","410","375","27880","28120"
"In post","2023","Declared non-disabled","South West (England)","Cornwall and Isles of Scilly","G6/G7","65","60","58800","55500"
"In post","2023","Declared non-disabled","South West (England)","Cornwall and Isles of Scilly","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","South West (England)","Cornwall and Isles of Scilly","SEO/HEO","210","200","36340","34300"
"In post","2023","Declared non-disabled","South West (England)","Cornwall and Isles of Scilly","Unknown","70","60","29630","25300"
"In post","2023","Declared non-disabled","South West (England)","Devon CC","AA/AO","1170","1050","24490","22150"
"In post","2023","Declared non-disabled","South West (England)","Devon CC","EO","880","795","28030","28120"
"In post","2023","Declared non-disabled","South West (England)","Devon CC","G6/G7","785","745","53860","50150"
"In post","2023","Declared non-disabled","South West (England)","Devon CC","SCS level","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","South West (England)","Devon CC","SEO/HEO","1330","1255","37610","37420"
"In post","2023","Declared non-disabled","South West (England)","Devon CC","Unknown","105","95","31210","29050"
"In post","2023","Declared non-disabled","South West (England)","Dorset","AA/AO","610","570","26240","24070"
"In post","2023","Declared non-disabled","South West (England)","Dorset","EO","355","330","29630","28120"
"In post","2023","Declared non-disabled","South West (England)","Dorset","G6/G7","60","55","62140","59350"
"In post","2023","Declared non-disabled","South West (England)","Dorset","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","South West (England)","Dorset","SEO/HEO","355","340","38200","37300"
"In post","2023","Declared non-disabled","South West (England)","Dorset","Unknown","55","50","28090","26500"
"In post","2023","Declared non-disabled","South West (England)","Gloucestershire CC","AA/AO","170","150","24140","22220"
"In post","2023","Declared non-disabled","South West (England)","Gloucestershire CC","EO","305","270","28030","28080"
"In post","2023","Declared non-disabled","South West (England)","Gloucestershire CC","G6/G7","80","75","61070","59340"
"In post","2023","Declared non-disabled","South West (England)","Gloucestershire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","South West (England)","Gloucestershire CC","SEO/HEO","245","225","36830","34850"
"In post","2023","Declared non-disabled","South West (England)","Gloucestershire CC","Unknown","100","95","30610","26840"
"In post","2023","Declared non-disabled","South West (England)","Plymouth","AA/AO","480","440","24060","22520"
"In post","2023","Declared non-disabled","South West (England)","Plymouth","EO","525","470","28540","28080"
"In post","2023","Declared non-disabled","South West (England)","Plymouth","G6/G7","155","145","60990","57880"
"In post","2023","Declared non-disabled","South West (England)","Plymouth","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","South West (England)","Plymouth","SEO/HEO","655","620","39700","39460"
"In post","2023","Declared non-disabled","South West (England)","Plymouth","Unknown","195","185","35120","32260"
"In post","2023","Declared non-disabled","South West (England)","Somerset CC","AA/AO","320","290","21940","21690"
"In post","2023","Declared non-disabled","South West (England)","Somerset CC","EO","450","405","28040","28120"
"In post","2023","Declared non-disabled","South West (England)","Somerset CC","G6/G7","140","140","60350","56360"
"In post","2023","Declared non-disabled","South West (England)","Somerset CC","SCS level","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","South West (England)","Somerset CC","SEO/HEO","640","615","38390","35090"
"In post","2023","Declared non-disabled","South West (England)","Somerset CC","Unknown","90","85","28750","26500"
"In post","2023","Declared non-disabled","South West (England)","Swindon","AA/AO","50","50","22100","21780"
"In post","2023","Declared non-disabled","South West (England)","Swindon","EO","90","85","28050","28120"
"In post","2023","Declared non-disabled","South West (England)","Swindon","G6/G7","45","45","55180","51740"
"In post","2023","Declared non-disabled","South West (England)","Swindon","SCS level","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","South West (England)","Swindon","SEO/HEO","60","55","37430","37750"
"In post","2023","Declared non-disabled","South West (England)","Swindon","Unknown","55","50","29490","29050"
"In post","2023","Declared non-disabled","South West (England)","Torbay","AA/AO","100","80","21590","21690"
"In post","2023","Declared non-disabled","South West (England)","Torbay","EO","80","65","28010","28120"
"In post","2023","Declared non-disabled","South West (England)","Torbay","G6/G7","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","South West (England)","Torbay","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","South West (England)","Torbay","SEO/HEO","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","South West (England)","Torbay","Unknown","50","45","30420","29050"
"In post","2023","Declared non-disabled","South West (England)","Wiltshire","AA/AO","630","600","24650","22220"
"In post","2023","Declared non-disabled","South West (England)","Wiltshire","EO","640","605","27840","27470"
"In post","2023","Declared non-disabled","South West (England)","Wiltshire","G6/G7","1255","1210","56130","53630"
"In post","2023","Declared non-disabled","South West (England)","Wiltshire","SCS level","30","25","[c]","[c]"
"In post","2023","Declared non-disabled","South West (England)","Wiltshire","SEO/HEO","2000","1925","36930","37020"
"In post","2023","Declared non-disabled","South West (England)","Wiltshire","Unknown","90","85","35760","31950"
"In post","2023","Declared non-disabled","Unknown","Unknown","AA/AO","115","110","23850","21720"
"In post","2023","Declared non-disabled","Unknown","Unknown","EO","230","215","28170","28120"
"In post","2023","Declared non-disabled","Unknown","Unknown","G6/G7","80","80","60030","58460"
"In post","2023","Declared non-disabled","Unknown","Unknown","SCS level","10","5","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Unknown","SEO/HEO","150","145","40570","38470"
"In post","2023","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Wales","Bridgend and Neath Port Talbot","AA/AO","195","170","21700","21690"
"In post","2023","Declared non-disabled","Wales","Bridgend and Neath Port Talbot","EO","155","135","28310","28120"
"In post","2023","Declared non-disabled","Wales","Bridgend and Neath Port Talbot","G6/G7","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Wales","Bridgend and Neath Port Talbot","SEO/HEO","90","85","37770","37680"
"In post","2023","Declared non-disabled","Wales","Bridgend and Neath Port Talbot","Unknown","65","65","31940","29050"
"In post","2023","Declared non-disabled","Wales","Cardiff and Vale of Glamorgan","AA/AO","1715","1570","23560","22520"
"In post","2023","Declared non-disabled","Wales","Cardiff and Vale of Glamorgan","EO","1940","1825","28420","28120"
"In post","2023","Declared non-disabled","Wales","Cardiff and Vale of Glamorgan","G6/G7","1335","1280","61610","62000"
"In post","2023","Declared non-disabled","Wales","Cardiff and Vale of Glamorgan","SCS level","190","180","89700","81700"
"In post","2023","Declared non-disabled","Wales","Cardiff and Vale of Glamorgan","SEO/HEO","3085","2955","39510","39690"
"In post","2023","Declared non-disabled","Wales","Cardiff and Vale of Glamorgan","Unknown","210","200","32070","29050"
