"Status","Year","Organisation","Region_ITL1","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Companies House","North West (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Companies House","North West (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Companies House","North West (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Companies House","North West (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Companies House","Wales","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Companies House","Wales","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Companies House","Wales","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Companies House","Wales","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Companies House","Wales","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Companies House","Wales","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Companies House","Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Companies House","Wales","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Companies House","Wales","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Companies House","Wales","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","London","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","London","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Wales","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Wales","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Criminal Injuries Compensation Authority","Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Criminal Injuries Compensation Authority","Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Criminal Injuries Compensation Authority","Scotland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Criminal Injuries Compensation Authority","Scotland","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Criminal Injuries Compensation Authority","Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Criminal Injuries Compensation Authority","Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","East of England","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","East of England","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","East of England","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","East of England","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","North West (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","North West (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","North West (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","North West (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","North West (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","North West (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","North West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","North West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","North West (England)","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","North West (England)","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","Wales","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","Wales","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","Wales","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","Wales","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","Wales","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","Wales","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","West Midlands (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","West Midlands (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","West Midlands (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","West Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","West Midlands (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","West Midlands (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Office and Procurator Fiscal Service","Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Office and Procurator Fiscal Service","Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Office and Procurator Fiscal Service","Scotland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Office and Procurator Fiscal Service","Scotland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Office and Procurator Fiscal Service","Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Office and Procurator Fiscal Service","Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Office and Procurator Fiscal Service","Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Office and Procurator Fiscal Service","Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","East Midlands (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","East Midlands (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","East Midlands (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","East Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","East of England","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","East of England","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","East of England","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","East of England","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","East of England","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","East of England","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","East of England","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","East of England","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","London","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","London","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","London","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","London","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","North East (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","North East (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","North East (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","North East (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","North East (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","North East (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","North East (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","North East (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","North West (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","North West (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","North West (England)","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","North West (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","North West (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","North West (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","North West (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","North West (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","South East (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","South East (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","South East (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","South East (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","South East (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","South East (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","South East (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","South East (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","South West (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","South West (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","South West (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","South West (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","South West (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","South West (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","South West (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","South West (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","Wales","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","Wales","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","Wales","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","Wales","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","Wales","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","Wales","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","Wales","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","Wales","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","Wales","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","West Midlands (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","West Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","West Midlands (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","West Midlands (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","West Midlands (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","West Midlands (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","Yorkshire and The Humber","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","Yorkshire and The Humber","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","Yorkshire and The Humber","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","Yorkshire and The Humber","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","Yorkshire and The Humber","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","Yorkshire and The Humber","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","Yorkshire and The Humber","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","Yorkshire and The Humber","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Electronics and Components Agency","Wales","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Electronics and Components Agency","Wales","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Electronics and Components Agency","West Midlands (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Electronics and Components Agency","West Midlands (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Equipment and Support","East Midlands (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Equipment and Support","East Midlands (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Equipment and Support","East of England","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Equipment and Support","East of England","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Equipment and Support","Overseas","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Equipment and Support","Overseas","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Equipment and Support","Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Equipment and Support","Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Equipment and Support","Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Equipment and Support","Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Equipment and Support","South East (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Equipment and Support","South East (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Equipment and Support","South West (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Equipment and Support","South West (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Equipment and Support","South West (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Equipment and Support","South West (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Equipment and Support","South West (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Equipment and Support","South West (England)","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Equipment and Support","South West (England)","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Equipment and Support","South West (England)","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Science and Technology Laboratory","East of England","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Science and Technology Laboratory","East of England","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Science and Technology Laboratory","South East (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Science and Technology Laboratory","South East (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Science and Technology Laboratory","South East (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Science and Technology Laboratory","South East (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Science and Technology Laboratory","South East (England)","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Science and Technology Laboratory","South East (England)","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Science and Technology Laboratory","South East (England)","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Science and Technology Laboratory","South East (England)","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Science and Technology Laboratory","South West (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Science and Technology Laboratory","South West (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Science and Technology Laboratory","South West (England)","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Science and Technology Laboratory","South West (England)","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Science and Technology Laboratory","South West (England)","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Science and Technology Laboratory","South West (England)","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Midlands (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","EO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","G6/G7","Female","85","[c]","57460","53600"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","G6/G7","Male","75","[c]","56060","54110"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","SCS level","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","SCS level","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","SEO/HEO","Female","110","[c]","37020","35790"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","SEO/HEO","Male","120","[c]","36660","34890"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","North East (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","North East (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","South East (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","South East (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","South West (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","South West (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Wales","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Wales","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Wales","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Wales","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Wales","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Wales","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Wales","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Wales","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Yorkshire and The Humber","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Yorkshire and The Humber","SEO/HEO","Male","[c]","[c]","[c]","[c]"
